Track,for,Emily,2011,,
Date,Time,(UTC),Latitude,Longitude,
MM/DD/Year,HH:MM:SS,(deg),(deg),,
8/4/2011,20:01:38,18.04,N,73.738,W
8/4/2011,20:03:39,18.044,N,73.745,W
8/4/2011,20:05:39,18.049,N,73.753,W
8/4/2011,20:07:39,18.053,N,73.76,W
8/4/2011,20:09:39,18.057,N,73.767,W
8/4/2011,20:11:39,18.061,N,73.774,W
8/4/2011,20:13:39,18.066,N,73.782,W
8/4/2011,20:15:39,18.07,N,73.789,W
8/4/2011,20:17:38,18.074,N,73.796,W
8/4/2011,20:19:38,18.079,N,73.803,W
8/4/2011,20:21:38,18.083,N,73.811,W
8/4/2011,20:23:38,18.087,N,73.818,W
8/4/2011,20:25:38,18.091,N,73.825,W
8/4/2011,20:27:38,18.096,N,73.832,W
8/4/2011,20:29:38,18.1,N,73.84,W
8/4/2011,20:31:38,18.105,N,73.847,W
8/4/2011,20:33:39,18.109,N,73.854,W
8/4/2011,20:35:39,18.113,N,73.861,W
8/4/2011,20:37:39,18.118,N,73.868,W
8/4/2011,20:39:39,18.122,N,73.876,W
8/4/2011,20:41:39,18.126,N,73.883,W
8/4/2011,20:43:39,18.131,N,73.89,W
8/4/2011,20:45:39,18.135,N,73.897,W
8/4/2011,20:47:38,18.14,N,73.905,W
8/4/2011,20:49:38,18.144,N,73.912,W
8/4/2011,20:51:38,18.148,N,73.919,W
8/4/2011,20:53:38,18.153,N,73.926,W
8/4/2011,20:55:38,18.157,N,73.933,W
8/4/2011,20:57:38,18.162,N,73.941,W
8/4/2011,20:59:38,18.166,N,73.948,W
8/4/2011,21:01:38,18.171,N,73.955,W
8/4/2011,21:03:39,18.175,N,73.962,W
8/4/2011,21:05:39,18.18,N,73.969,W
8/4/2011,21:07:39,18.184,N,73.976,W
8/4/2011,21:09:39,18.189,N,73.984,W
8/4/2011,21:11:39,18.193,N,73.991,W
8/4/2011,21:13:39,18.198,N,73.998,W
8/4/2011,21:15:39,18.202,N,74.005,W
8/4/2011,21:17:38,18.207,N,74.012,W
8/4/2011,21:19:38,18.212,N,74.02,W
8/4/2011,21:21:38,18.216,N,74.027,W
8/4/2011,21:23:38,18.221,N,74.034,W
8/4/2011,21:25:38,18.225,N,74.041,W
8/4/2011,21:27:38,18.23,N,74.048,W
8/4/2011,21:29:38,18.235,N,74.055,W
8/4/2011,21:31:38,18.239,N,74.063,W
8/4/2011,21:33:39,18.244,N,74.07,W
8/4/2011,21:35:39,18.249,N,74.077,W
8/4/2011,21:37:39,18.253,N,74.084,W
8/4/2011,21:39:39,18.258,N,74.091,W
8/4/2011,21:41:39,18.263,N,74.098,W
8/4/2011,21:43:39,18.267,N,74.105,W
8/4/2011,21:45:39,18.272,N,74.113,W
8/4/2011,21:47:38,18.277,N,74.12,W
8/4/2011,21:49:38,18.281,N,74.127,W
8/4/2011,21:51:38,18.286,N,74.134,W
8/4/2011,21:53:38,18.291,N,74.141,W
8/4/2011,21:55:38,18.296,N,74.148,W
8/4/2011,21:57:38,18.3,N,74.155,W
8/4/2011,21:59:38,18.305,N,74.162,W
8/4/2011,22:01:38,18.31,N,74.169,W
8/4/2011,22:03:39,18.315,N,74.177,W
8/4/2011,22:05:39,18.319,N,74.184,W
8/4/2011,22:07:39,18.324,N,74.191,W
8/4/2011,22:09:39,18.329,N,74.198,W
8/4/2011,22:11:39,18.334,N,74.205,W
8/4/2011,22:13:39,18.339,N,74.212,W
8/4/2011,22:15:39,18.344,N,74.219,W
8/4/2011,22:17:38,18.348,N,74.226,W
8/4/2011,22:19:38,18.353,N,74.233,W
8/4/2011,22:21:38,18.358,N,74.24,W
8/4/2011,22:23:38,18.363,N,74.248,W
8/4/2011,22:25:38,18.368,N,74.255,W
8/4/2011,22:27:38,18.373,N,74.262,W
8/4/2011,22:29:38,18.378,N,74.269,W
8/4/2011,22:31:38,18.383,N,74.276,W
8/4/2011,22:33:39,18.388,N,74.283,W
8/4/2011,22:35:39,18.393,N,74.29,W
8/4/2011,22:37:39,18.398,N,74.297,W
8/4/2011,22:39:39,18.403,N,74.304,W
8/4/2011,22:41:39,18.408,N,74.311,W
8/4/2011,22:43:39,18.413,N,74.318,W
8/4/2011,22:45:39,18.418,N,74.325,W
8/4/2011,22:47:38,18.423,N,74.332,W
8/4/2011,22:49:38,18.428,N,74.339,W
8/4/2011,22:51:38,18.433,N,74.346,W
8/4/2011,22:53:38,18.438,N,74.353,W
8/4/2011,22:55:38,18.443,N,74.36,W
8/4/2011,22:57:38,18.448,N,74.367,W
8/4/2011,22:59:38,18.453,N,74.374,W
8/4/2011,23:01:38,18.458,N,74.381,W
8/4/2011,23:03:39,18.463,N,74.388,W
8/4/2011,23:05:39,18.468,N,74.395,W
8/4/2011,23:07:39,18.473,N,74.402,W
8/4/2011,23:09:39,18.479,N,74.41,W
8/4/2011,23:11:39,18.484,N,74.417,W
8/4/2011,23:13:39,18.489,N,74.424,W
8/4/2011,23:15:39,18.494,N,74.431,W
8/4/2011,23:17:38,18.499,N,74.438,W
8/4/2011,23:19:38,18.504,N,74.445,W
8/4/2011,23:21:38,18.51,N,74.451,W
8/4/2011,23:23:38,18.515,N,74.458,W
8/4/2011,23:25:38,18.52,N,74.465,W
8/4/2011,23:27:38,18.525,N,74.472,W
8/4/2011,23:29:38,18.531,N,74.479,W
8/4/2011,23:31:38,18.536,N,74.486,W
8/4/2011,23:33:39,18.541,N,74.493,W
8/4/2011,23:35:39,18.547,N,74.5,W
8/4/2011,23:37:39,18.552,N,74.507,W
8/4/2011,23:39:39,18.557,N,74.514,W
8/4/2011,23:41:39,18.562,N,74.521,W
8/4/2011,23:43:39,18.568,N,74.528,W
8/4/2011,23:45:39,18.573,N,74.535,W
8/4/2011,23:47:38,18.579,N,74.542,W
8/4/2011,23:49:38,18.584,N,74.549,W
8/4/2011,23:51:38,18.589,N,74.556,W
8/4/2011,23:53:38,18.595,N,74.563,W
8/4/2011,23:55:38,18.6,N,74.57,W
8/4/2011,23:57:38,18.606,N,74.577,W
8/4/2011,23:59:38,18.611,N,74.584,W
8/5/2011,0:01:38,18.616,N,74.591,W
8/5/2011,0:03:39,18.622,N,74.597,W
8/5/2011,0:05:39,18.627,N,74.604,W
8/5/2011,0:07:39,18.633,N,74.611,W
8/5/2011,0:09:39,18.638,N,74.618,W
8/5/2011,0:11:39,18.644,N,74.625,W
8/5/2011,0:13:39,18.649,N,74.632,W
8/5/2011,0:15:39,18.655,N,74.639,W
8/5/2011,0:17:38,18.661,N,74.646,W
8/5/2011,0:19:38,18.666,N,74.653,W
8/5/2011,0:21:38,18.672,N,74.66,W
8/5/2011,0:23:38,18.677,N,74.667,W
8/5/2011,0:25:38,18.683,N,74.673,W
8/5/2011,0:27:38,18.688,N,74.68,W
8/5/2011,0:29:38,18.694,N,74.687,W
8/5/2011,0:31:38,18.7,N,74.694,W
8/5/2011,0:33:39,18.705,N,74.701,W
8/5/2011,0:35:39,18.711,N,74.708,W
8/5/2011,0:37:39,18.717,N,74.715,W
8/5/2011,0:39:39,18.722,N,74.721,W
8/5/2011,0:41:39,18.728,N,74.728,W
8/5/2011,0:43:39,18.734,N,74.735,W
8/5/2011,0:45:39,18.74,N,74.742,W
8/5/2011,0:47:38,18.745,N,74.749,W
8/5/2011,0:49:38,18.751,N,74.756,W
8/5/2011,0:51:38,18.757,N,74.763,W
8/5/2011,0:53:38,18.763,N,74.769,W
8/5/2011,0:55:38,18.768,N,74.776,W
8/5/2011,0:57:38,18.774,N,74.783,W
8/5/2011,0:59:38,18.78,N,74.79,W
8/5/2011,1:01:38,18.786,N,74.797,W
8/5/2011,1:03:39,18.792,N,74.803,W
8/5/2011,1:05:39,18.798,N,74.81,W
8/5/2011,1:07:39,18.803,N,74.817,W
8/5/2011,1:09:39,18.809,N,74.824,W
8/5/2011,1:11:39,18.815,N,74.831,W
8/5/2011,1:13:39,18.821,N,74.837,W
8/5/2011,1:15:39,18.827,N,74.844,W
8/5/2011,1:17:38,18.833,N,74.851,W
8/5/2011,1:19:38,18.839,N,74.858,W
8/5/2011,1:21:38,18.845,N,74.865,W
8/5/2011,1:23:38,18.851,N,74.871,W
8/5/2011,1:25:38,18.857,N,74.878,W
8/5/2011,1:27:38,18.863,N,74.885,W
8/5/2011,1:29:38,18.869,N,74.892,W
8/5/2011,1:31:38,18.875,N,74.898,W
8/5/2011,1:33:39,18.881,N,74.905,W
8/5/2011,1:35:39,18.887,N,74.912,W
8/5/2011,1:37:39,18.893,N,74.919,W
8/5/2011,1:39:39,18.899,N,74.925,W
8/5/2011,1:41:39,18.905,N,74.932,W
8/5/2011,1:43:39,18.911,N,74.939,W
8/5/2011,1:45:39,18.918,N,74.946,W
8/5/2011,1:47:38,18.924,N,74.952,W
8/5/2011,1:49:38,18.93,N,74.959,W
8/5/2011,1:51:38,18.936,N,74.966,W
8/5/2011,1:53:38,18.942,N,74.972,W
8/5/2011,1:55:38,18.948,N,74.979,W
8/5/2011,1:57:38,18.955,N,74.986,W
8/5/2011,1:59:38,18.961,N,74.993,W
8/5/2011,2:01:38,18.967,N,74.999,W
8/5/2011,2:03:39,18.973,N,75.006,W
8/5/2011,2:05:39,18.98,N,75.013,W
8/5/2011,2:07:39,18.986,N,75.019,W
8/5/2011,2:09:39,18.992,N,75.026,W
8/5/2011,2:11:39,18.999,N,75.033,W
8/5/2011,2:13:39,19.005,N,75.039,W
8/5/2011,2:15:39,19.011,N,75.046,W
8/5/2011,2:17:38,19.018,N,75.053,W
8/5/2011,2:19:38,19.024,N,75.059,W
8/5/2011,2:21:38,19.03,N,75.066,W
8/5/2011,2:23:38,19.037,N,75.073,W
8/5/2011,2:25:38,19.043,N,75.079,W
8/5/2011,2:27:38,19.05,N,75.086,W
8/5/2011,2:29:38,19.056,N,75.093,W
8/5/2011,2:31:38,19.062,N,75.099,W
8/5/2011,2:33:39,19.069,N,75.106,W
8/5/2011,2:35:39,19.075,N,75.113,W
8/5/2011,2:37:39,19.082,N,75.119,W
8/5/2011,2:39:39,19.088,N,75.126,W
8/5/2011,2:41:39,19.095,N,75.132,W
8/5/2011,2:43:39,19.102,N,75.139,W
8/5/2011,2:45:39,19.108,N,75.146,W
8/5/2011,2:47:38,19.115,N,75.152,W
8/5/2011,2:49:38,19.121,N,75.159,W
8/5/2011,2:51:38,19.128,N,75.165,W
8/5/2011,2:53:38,19.135,N,75.172,W
8/5/2011,2:55:38,19.141,N,75.179,W
8/5/2011,2:57:38,19.148,N,75.185,W
8/5/2011,2:59:38,19.154,N,75.192,W
8/5/2011,3:01:38,19.161,N,75.198,W
8/5/2011,3:03:39,19.168,N,75.205,W
8/5/2011,3:05:39,19.175,N,75.212,W
8/5/2011,3:07:39,19.181,N,75.218,W
8/5/2011,3:09:39,19.188,N,75.225,W
8/5/2011,3:11:39,19.195,N,75.231,W
8/5/2011,3:13:39,19.202,N,75.238,W
8/5/2011,3:15:39,19.208,N,75.244,W
8/5/2011,3:17:38,19.215,N,75.251,W
8/5/2011,3:19:38,19.222,N,75.257,W
8/5/2011,3:21:38,19.229,N,75.264,W
8/5/2011,3:23:38,19.236,N,75.27,W
8/5/2011,3:25:38,19.243,N,75.277,W
8/5/2011,3:27:38,19.249,N,75.284,W
8/5/2011,3:29:38,19.256,N,75.29,W
8/5/2011,3:31:38,19.263,N,75.297,W
8/5/2011,3:33:39,19.27,N,75.303,W
8/5/2011,3:35:39,19.277,N,75.31,W
8/5/2011,3:37:39,19.284,N,75.316,W
8/5/2011,3:39:39,19.291,N,75.323,W
8/5/2011,3:41:39,19.298,N,75.329,W
8/5/2011,3:43:39,19.305,N,75.336,W
8/5/2011,3:45:39,19.312,N,75.342,W
8/5/2011,3:47:38,19.319,N,75.348,W
8/5/2011,3:49:38,19.326,N,75.355,W
8/5/2011,3:51:38,19.333,N,75.361,W
8/5/2011,3:53:38,19.34,N,75.368,W
8/5/2011,3:55:38,19.347,N,75.374,W
8/5/2011,3:57:38,19.355,N,75.381,W
8/5/2011,3:59:38,19.362,N,75.387,W
8/5/2011,4:01:38,19.369,N,75.394,W
8/5/2011,4:03:39,19.376,N,75.4,W
8/5/2011,4:05:39,19.383,N,75.407,W
8/5/2011,4:07:39,19.39,N,75.413,W
8/5/2011,4:09:39,19.398,N,75.419,W
8/5/2011,4:11:39,19.405,N,75.426,W
8/5/2011,4:13:39,19.412,N,75.432,W
8/5/2011,4:15:39,19.419,N,75.439,W
8/5/2011,4:17:38,19.427,N,75.445,W
8/5/2011,4:19:38,19.434,N,75.451,W
8/5/2011,4:21:38,19.441,N,75.458,W
8/5/2011,4:23:38,19.449,N,75.464,W
8/5/2011,4:25:38,19.456,N,75.471,W
8/5/2011,4:27:38,19.463,N,75.477,W
8/5/2011,4:29:38,19.471,N,75.483,W
8/5/2011,4:31:38,19.478,N,75.49,W
8/5/2011,4:33:39,19.486,N,75.496,W
8/5/2011,4:35:39,19.493,N,75.503,W
8/5/2011,4:37:39,19.5,N,75.509,W
8/5/2011,4:39:39,19.508,N,75.515,W
8/5/2011,4:41:39,19.515,N,75.522,W
8/5/2011,4:43:39,19.523,N,75.528,W
8/5/2011,4:45:39,19.53,N,75.534,W
8/5/2011,4:47:38,19.538,N,75.541,W
8/5/2011,4:49:38,19.546,N,75.547,W
8/5/2011,4:51:38,19.553,N,75.553,W
8/5/2011,4:53:38,19.561,N,75.56,W
8/5/2011,4:55:38,19.568,N,75.566,W
8/5/2011,4:57:38,19.576,N,75.572,W
8/5/2011,4:59:38,19.584,N,75.579,W
8/5/2011,5:01:38,19.591,N,75.585,W
8/5/2011,5:03:39,19.599,N,75.591,W
8/5/2011,5:05:39,19.607,N,75.597,W
8/5/2011,5:07:39,19.614,N,75.604,W
8/5/2011,5:09:39,19.622,N,75.61,W
8/5/2011,5:11:39,19.63,N,75.616,W
8/5/2011,5:13:39,19.637,N,75.623,W
8/5/2011,5:15:39,19.645,N,75.629,W
8/5/2011,5:17:38,19.653,N,75.635,W
8/5/2011,5:19:38,19.661,N,75.641,W
8/5/2011,5:21:38,19.669,N,75.648,W
8/5/2011,5:23:38,19.677,N,75.654,W
8/5/2011,5:25:38,19.684,N,75.66,W
8/5/2011,5:27:38,19.692,N,75.666,W
8/5/2011,5:29:38,19.7,N,75.673,W
8/5/2011,5:31:38,19.708,N,75.679,W
8/5/2011,5:33:39,19.716,N,75.685,W
8/5/2011,5:35:39,19.724,N,75.691,W
8/5/2011,5:37:39,19.732,N,75.697,W
8/5/2011,5:39:39,19.74,N,75.704,W
8/5/2011,5:41:39,19.748,N,75.71,W
8/5/2011,5:43:39,19.756,N,75.716,W
8/5/2011,5:45:39,19.764,N,75.722,W
8/5/2011,5:47:38,19.772,N,75.729,W
8/5/2011,5:49:38,19.78,N,75.735,W
8/5/2011,5:51:38,19.788,N,75.741,W
8/5/2011,5:53:38,19.796,N,75.747,W
8/5/2011,5:55:38,19.804,N,75.753,W
8/5/2011,5:57:38,19.813,N,75.759,W
8/5/2011,5:59:38,19.821,N,75.766,W
8/5/2011,6:01:38,19.829,N,75.772,W
8/5/2011,6:03:39,19.837,N,75.778,W
8/5/2011,6:05:39,19.845,N,75.784,W
8/5/2011,6:07:39,19.854,N,75.79,W
8/5/2011,6:09:39,19.862,N,75.796,W
8/5/2011,6:11:39,19.87,N,75.802,W
8/5/2011,6:13:39,19.878,N,75.809,W
8/5/2011,6:15:39,19.887,N,75.815,W
8/5/2011,6:17:38,19.895,N,75.821,W
8/5/2011,6:19:38,19.903,N,75.827,W
8/5/2011,6:21:38,19.912,N,75.833,W
8/5/2011,6:23:38,19.92,N,75.839,W
8/5/2011,6:25:38,19.929,N,75.845,W
8/5/2011,6:27:38,19.937,N,75.851,W
8/5/2011,6:29:38,19.945,N,75.857,W
8/5/2011,6:31:38,19.954,N,75.863,W
8/5/2011,6:33:39,19.962,N,75.869,W
8/5/2011,6:35:39,19.971,N,75.876,W
8/5/2011,6:37:39,19.979,N,75.882,W
8/5/2011,6:39:39,19.988,N,75.888,W
8/5/2011,6:41:39,19.996,N,75.894,W
8/5/2011,6:43:39,20.005,N,75.9,W
8/5/2011,6:45:39,20.014,N,75.906,W
8/5/2011,6:47:38,20.022,N,75.912,W
8/5/2011,6:49:38,20.031,N,75.918,W
8/5/2011,6:51:38,20.04,N,75.924,W
8/5/2011,6:53:38,20.048,N,75.93,W
8/5/2011,6:55:38,20.057,N,75.936,W
8/5/2011,6:57:38,20.066,N,75.942,W
8/5/2011,6:59:38,20.074,N,75.948,W
8/5/2011,7:01:38,20.083,N,75.954,W
8/5/2011,7:03:39,20.092,N,75.96,W
8/5/2011,7:05:39,20.101,N,75.966,W
8/5/2011,7:07:39,20.109,N,75.972,W
8/5/2011,7:09:39,20.118,N,75.978,W
8/5/2011,7:11:39,20.127,N,75.984,W
8/5/2011,7:13:39,20.136,N,75.99,W
8/5/2011,7:15:39,20.145,N,75.996,W
8/5/2011,7:17:38,20.154,N,76.002,W
8/5/2011,7:19:38,20.163,N,76.008,W
8/5/2011,7:21:38,20.171,N,76.014,W
8/5/2011,7:23:38,20.18,N,76.02,W
8/5/2011,7:25:38,20.189,N,76.025,W
8/5/2011,7:27:38,20.198,N,76.031,W
8/5/2011,7:29:38,20.207,N,76.037,W
8/5/2011,7:31:38,20.216,N,76.043,W
8/5/2011,7:33:39,20.225,N,76.049,W
8/5/2011,7:35:39,20.235,N,76.055,W
8/5/2011,7:37:39,20.244,N,76.061,W
8/5/2011,7:39:39,20.253,N,76.067,W
8/5/2011,7:41:39,20.262,N,76.073,W
8/5/2011,7:43:39,20.271,N,76.079,W
8/5/2011,7:45:39,20.28,N,76.085,W
8/5/2011,7:47:38,20.289,N,76.09,W
8/5/2011,7:49:38,20.298,N,76.096,W
8/5/2011,7:51:38,20.308,N,76.102,W
8/5/2011,7:53:38,20.317,N,76.108,W
8/5/2011,7:55:38,20.326,N,76.114,W
8/5/2011,7:57:38,20.335,N,76.12,W
8/5/2011,7:59:38,20.345,N,76.126,W
8/5/2011,8:01:38,20.354,N,76.131,W
8/5/2011,8:03:39,20.363,N,76.137,W
8/5/2011,8:05:39,20.372,N,76.143,W
8/5/2011,8:07:39,20.382,N,76.149,W
8/5/2011,8:09:39,20.391,N,76.155,W
8/5/2011,8:11:39,20.4,N,76.16,W
8/5/2011,8:13:39,20.41,N,76.166,W
8/5/2011,8:15:39,20.419,N,76.172,W
8/5/2011,8:17:38,20.429,N,76.178,W
8/5/2011,8:19:38,20.438,N,76.184,W
8/5/2011,8:21:38,20.448,N,76.189,W
8/5/2011,8:23:38,20.457,N,76.195,W
8/5/2011,8:25:38,20.467,N,76.201,W
8/5/2011,8:27:38,20.476,N,76.207,W
8/5/2011,8:29:38,20.486,N,76.212,W
8/5/2011,8:31:38,20.495,N,76.218,W
8/5/2011,8:33:39,20.505,N,76.224,W
8/5/2011,8:35:39,20.514,N,76.23,W
8/5/2011,8:37:39,20.524,N,76.235,W
8/5/2011,8:39:39,20.533,N,76.241,W
8/5/2011,8:41:39,20.543,N,76.247,W
8/5/2011,8:43:39,20.553,N,76.253,W
8/5/2011,8:45:39,20.562,N,76.258,W
8/5/2011,8:47:38,20.572,N,76.264,W
8/5/2011,8:49:38,20.581,N,76.27,W
8/5/2011,8:51:38,20.591,N,76.275,W
8/5/2011,8:53:38,20.601,N,76.281,W
8/5/2011,8:55:38,20.611,N,76.287,W
8/5/2011,8:57:38,20.62,N,76.292,W
8/5/2011,8:59:38,20.63,N,76.298,W
8/5/2011,9:01:38,20.64,N,76.304,W
8/5/2011,9:03:39,20.65,N,76.309,W
8/5/2011,9:05:39,20.659,N,76.315,W
8/5/2011,9:07:39,20.669,N,76.321,W
8/5/2011,9:09:39,20.679,N,76.326,W
8/5/2011,9:11:39,20.689,N,76.332,W
8/5/2011,9:13:39,20.699,N,76.338,W
8/5/2011,9:15:39,20.708,N,76.343,W
8/5/2011,9:17:38,20.718,N,76.349,W
8/5/2011,9:19:38,20.728,N,76.354,W
8/5/2011,9:21:38,20.738,N,76.36,W
8/5/2011,9:23:38,20.748,N,76.366,W
8/5/2011,9:25:38,20.758,N,76.371,W
8/5/2011,9:27:38,20.768,N,76.377,W
8/5/2011,9:29:38,20.778,N,76.382,W
8/5/2011,9:31:38,20.788,N,76.388,W
8/5/2011,9:33:39,20.798,N,76.393,W
8/5/2011,9:35:39,20.808,N,76.399,W
8/5/2011,9:37:39,20.818,N,76.405,W
8/5/2011,9:39:39,20.828,N,76.41,W
8/5/2011,9:41:39,20.838,N,76.416,W
8/5/2011,9:43:39,20.848,N,76.421,W
8/5/2011,9:45:39,20.858,N,76.427,W
8/5/2011,9:47:38,20.868,N,76.432,W
8/5/2011,9:49:38,20.878,N,76.438,W
8/5/2011,9:51:38,20.888,N,76.443,W
8/5/2011,9:53:38,20.898,N,76.449,W
8/5/2011,9:55:38,20.908,N,76.454,W
8/5/2011,9:57:38,20.918,N,76.46,W
8/5/2011,9:59:38,20.929,N,76.465,W
8/5/2011,10:01:38,20.939,N,76.471,W
8/5/2011,10:03:39,20.949,N,76.476,W
8/5/2011,10:05:39,20.959,N,76.482,W
8/5/2011,10:07:39,20.969,N,76.487,W
8/5/2011,10:09:39,20.98,N,76.493,W
8/5/2011,10:11:39,20.99,N,76.498,W
8/5/2011,10:13:39,21,N,76.504,W
8/5/2011,10:15:39,21.01,N,76.509,W
8/5/2011,10:17:38,21.02,N,76.514,W
8/5/2011,10:19:38,21.031,N,76.52,W
8/5/2011,10:21:38,21.041,N,76.525,W
8/5/2011,10:23:38,21.051,N,76.531,W
8/5/2011,10:25:38,21.062,N,76.536,W
8/5/2011,10:27:38,21.072,N,76.542,W
8/5/2011,10:29:38,21.082,N,76.547,W
8/5/2011,10:31:38,21.093,N,76.552,W
8/5/2011,10:33:39,21.103,N,76.558,W
8/5/2011,10:35:39,21.113,N,76.563,W
8/5/2011,10:37:39,21.124,N,76.568,W
8/5/2011,10:39:39,21.134,N,76.574,W
8/5/2011,10:41:39,21.144,N,76.579,W
8/5/2011,10:43:39,21.155,N,76.584,W
8/5/2011,10:45:39,21.165,N,76.59,W
8/5/2011,10:47:38,21.176,N,76.595,W
8/5/2011,10:49:38,21.186,N,76.601,W
8/5/2011,10:51:38,21.196,N,76.606,W
8/5/2011,10:53:38,21.207,N,76.611,W
8/5/2011,10:55:38,21.217,N,76.616,W
8/5/2011,10:57:38,21.228,N,76.622,W
8/5/2011,10:59:38,21.238,N,76.627,W
8/5/2011,11:01:38,21.249,N,76.632,W
8/5/2011,11:03:39,21.259,N,76.638,W
8/5/2011,11:05:39,21.27,N,76.643,W
8/5/2011,11:07:39,21.28,N,76.648,W
8/5/2011,11:09:39,21.291,N,76.654,W
8/5/2011,11:11:39,21.301,N,76.659,W
8/5/2011,11:13:39,21.312,N,76.664,W
8/5/2011,11:15:39,21.323,N,76.669,W
8/5/2011,11:17:38,21.333,N,76.675,W
8/5/2011,11:19:38,21.344,N,76.68,W
8/5/2011,11:21:38,21.354,N,76.685,W
8/5/2011,11:23:38,21.365,N,76.69,W
8/5/2011,11:25:38,21.375,N,76.695,W
8/5/2011,11:27:38,21.386,N,76.701,W
8/5/2011,11:29:38,21.397,N,76.706,W
8/5/2011,11:31:38,21.407,N,76.711,W
8/5/2011,11:33:39,21.418,N,76.716,W
8/5/2011,11:35:39,21.429,N,76.721,W
8/5/2011,11:37:39,21.439,N,76.727,W
8/5/2011,11:39:39,21.45,N,76.732,W
8/5/2011,11:41:39,21.461,N,76.737,W
8/5/2011,11:43:39,21.471,N,76.742,W
8/5/2011,11:45:39,21.482,N,76.747,W
8/5/2011,11:47:38,21.493,N,76.752,W
8/5/2011,11:49:38,21.503,N,76.758,W
8/5/2011,11:51:38,21.514,N,76.763,W
8/5/2011,11:53:38,21.525,N,76.768,W
8/5/2011,11:55:38,21.536,N,76.773,W
8/5/2011,11:57:38,21.546,N,76.778,W
8/5/2011,11:59:38,21.557,N,76.783,W
8/5/2011,12:01:38,21.568,N,76.788,W
8/5/2011,12:03:39,21.579,N,76.793,W
8/5/2011,12:05:39,21.589,N,76.798,W
8/5/2011,12:07:39,21.6,N,76.804,W
8/5/2011,12:09:39,21.611,N,76.809,W
8/5/2011,12:11:39,21.622,N,76.814,W
8/5/2011,12:13:39,21.632,N,76.819,W
8/5/2011,12:15:39,21.643,N,76.824,W
8/5/2011,12:17:38,21.654,N,76.829,W
8/5/2011,12:19:38,21.665,N,76.834,W
8/5/2011,12:21:38,21.676,N,76.839,W
8/5/2011,12:23:38,21.687,N,76.844,W
8/5/2011,12:25:38,21.697,N,76.849,W
8/5/2011,12:27:38,21.708,N,76.854,W
8/5/2011,12:29:38,21.719,N,76.859,W
8/5/2011,12:31:38,21.73,N,76.864,W
8/5/2011,12:33:39,21.741,N,76.869,W
8/5/2011,12:35:39,21.752,N,76.874,W
8/5/2011,12:37:39,21.763,N,76.879,W
8/5/2011,12:39:39,21.774,N,76.884,W
8/5/2011,12:41:39,21.784,N,76.889,W
8/5/2011,12:43:39,21.795,N,76.894,W
8/5/2011,12:45:39,21.806,N,76.899,W
8/5/2011,12:47:38,21.817,N,76.904,W
8/5/2011,12:49:38,21.828,N,76.909,W
8/5/2011,12:51:38,21.839,N,76.914,W
8/5/2011,12:53:38,21.85,N,76.919,W
8/5/2011,12:55:38,21.861,N,76.923,W
8/5/2011,12:57:38,21.872,N,76.928,W
8/5/2011,12:59:38,21.883,N,76.933,W
8/5/2011,13:01:38,21.894,N,76.938,W
8/5/2011,13:03:39,21.905,N,76.943,W
8/5/2011,13:05:39,21.916,N,76.948,W
8/5/2011,13:07:39,21.927,N,76.953,W
8/5/2011,13:09:39,21.938,N,76.958,W
8/5/2011,13:11:39,21.949,N,76.963,W
8/5/2011,13:13:39,21.959,N,76.967,W
8/5/2011,13:15:39,21.97,N,76.972,W
8/5/2011,13:17:38,21.981,N,76.977,W
8/5/2011,13:19:38,21.992,N,76.982,W
8/5/2011,13:21:38,22.003,N,76.987,W
8/5/2011,13:23:38,22.014,N,76.992,W
8/5/2011,13:25:38,22.025,N,76.996,W
8/5/2011,13:27:38,22.037,N,77.001,W
8/5/2011,13:29:38,22.048,N,77.006,W
8/5/2011,13:31:38,22.059,N,77.011,W
8/5/2011,13:33:39,22.07,N,77.016,W
8/5/2011,13:35:39,22.081,N,77.02,W
8/5/2011,13:37:39,22.092,N,77.025,W
8/5/2011,13:39:39,22.103,N,77.03,W
8/5/2011,13:41:39,22.114,N,77.035,W
8/5/2011,13:43:39,22.125,N,77.04,W
8/5/2011,13:45:39,22.136,N,77.044,W
8/5/2011,13:47:38,22.147,N,77.049,W
8/5/2011,13:49:38,22.158,N,77.054,W
8/5/2011,13:51:38,22.169,N,77.058,W
8/5/2011,13:53:38,22.18,N,77.063,W
8/5/2011,13:55:38,22.191,N,77.068,W
8/5/2011,13:57:38,22.202,N,77.073,W
8/5/2011,13:59:38,22.213,N,77.077,W
8/5/2011,14:01:38,22.224,N,77.082,W
8/5/2011,14:03:39,22.235,N,77.087,W
8/5/2011,14:05:39,22.247,N,77.091,W
8/5/2011,14:07:39,22.258,N,77.096,W
8/5/2011,14:09:39,22.269,N,77.101,W
8/5/2011,14:11:39,22.28,N,77.105,W
8/5/2011,14:13:39,22.291,N,77.11,W
8/5/2011,14:15:39,22.302,N,77.115,W
8/5/2011,14:17:38,22.313,N,77.119,W
8/5/2011,14:19:38,22.324,N,77.124,W
8/5/2011,14:21:38,22.335,N,77.129,W
8/5/2011,14:23:38,22.346,N,77.133,W
8/5/2011,14:25:38,22.358,N,77.138,W
8/5/2011,14:27:38,22.369,N,77.142,W
8/5/2011,14:29:38,22.38,N,77.147,W
8/5/2011,14:31:38,22.391,N,77.152,W
8/5/2011,14:33:39,22.402,N,77.156,W
