Track,for,Earl,2016,,,,
Date,Time,(UTC),Latitude,Longitude,,,
MM/DD/Year,HH:MM:SS,(deg),(deg),,,,
8/5/2016,0:52:00,17.944,N,91.413,W,-4.9,2.2
8/5/2016,0:54:00,17.946,N,91.419,W,-4.9,2.2
8/5/2016,0:56:00,17.949,N,91.424,W,-4.9,2.2
8/5/2016,0:58:00,17.951,N,91.43,W,-4.91,2.2
8/5/2016,1:00:00,17.953,N,91.435,W,-4.91,2.2
8/5/2016,1:01:59,17.956,N,91.441,W,-4.91,2.21
8/5/2016,1:03:59,17.958,N,91.446,W,-4.91,2.21
8/5/2016,1:05:59,17.96,N,91.452,W,-4.91,2.21
8/5/2016,1:07:59,17.963,N,91.458,W,-4.91,2.21
8/5/2016,1:09:59,17.965,N,91.463,W,-4.92,2.21
8/5/2016,1:11:59,17.968,N,91.469,W,-4.92,2.21
8/5/2016,1:13:59,17.97,N,91.474,W,-4.92,2.21
8/5/2016,1:16:00,17.972,N,91.48,W,-4.92,2.21
8/5/2016,1:18:00,17.975,N,91.486,W,-4.92,2.21
8/5/2016,1:20:00,17.977,N,91.491,W,-4.92,2.21
8/5/2016,1:22:00,17.98,N,91.497,W,-4.93,2.21
8/5/2016,1:24:00,17.982,N,91.502,W,-4.93,2.21
8/5/2016,1:26:00,17.984,N,91.508,W,-4.93,2.21
8/5/2016,1:28:00,17.987,N,91.513,W,-4.93,2.21
8/5/2016,1:30:00,17.989,N,91.519,W,-4.93,2.21
8/5/2016,1:31:59,17.992,N,91.525,W,-4.94,2.21
8/5/2016,1:33:59,17.994,N,91.53,W,-4.94,2.21
8/5/2016,1:35:59,17.996,N,91.536,W,-4.94,2.22
8/5/2016,1:37:59,17.999,N,91.542,W,-4.94,2.22
8/5/2016,1:39:59,18.001,N,91.547,W,-4.94,2.22
8/5/2016,1:41:59,18.003,N,91.553,W,-4.94,2.22
8/5/2016,1:43:59,18.006,N,91.558,W,-4.95,2.22
8/5/2016,1:46:00,18.008,N,91.564,W,-4.95,2.22
8/5/2016,1:48:00,18.011,N,91.57,W,-4.95,2.22
8/5/2016,1:50:00,18.013,N,91.575,W,-4.95,2.22
8/5/2016,1:52:00,18.015,N,91.581,W,-4.95,2.22
8/5/2016,1:54:00,18.018,N,91.586,W,-4.96,2.22
8/5/2016,1:56:00,18.02,N,91.592,W,-4.96,2.22
8/5/2016,1:58:00,18.023,N,91.598,W,-4.96,2.22
8/5/2016,2:00:00,18.025,N,91.603,W,-4.96,2.22
8/5/2016,2:01:59,18.027,N,91.609,W,-4.96,2.22
8/5/2016,2:03:59,18.03,N,91.615,W,-4.97,2.22
8/5/2016,2:05:59,18.032,N,91.62,W,-4.97,2.22
8/5/2016,2:07:59,18.035,N,91.626,W,-4.97,2.22
8/5/2016,2:09:59,18.037,N,91.632,W,-4.97,2.21
8/5/2016,2:11:59,18.039,N,91.637,W,-4.98,2.21
8/5/2016,2:13:59,18.042,N,91.643,W,-4.98,2.21
8/5/2016,2:16:00,18.044,N,91.648,W,-4.98,2.21
8/5/2016,2:18:00,18.047,N,91.654,W,-4.98,2.21
8/5/2016,2:20:00,18.049,N,91.66,W,-4.98,2.21
8/5/2016,2:22:00,18.051,N,91.665,W,-4.99,2.21
8/5/2016,2:24:00,18.054,N,91.671,W,-4.99,2.21
8/5/2016,2:26:00,18.056,N,91.677,W,-4.99,2.21
8/5/2016,2:28:00,18.058,N,91.682,W,-4.99,2.21
8/5/2016,2:30:00,18.061,N,91.688,W,-4.99,2.21
8/5/2016,2:31:59,18.063,N,91.694,W,-5,2.21
8/5/2016,2:33:59,18.066,N,91.699,W,-5,2.21
8/5/2016,2:35:59,18.068,N,91.705,W,-5,2.21
8/5/2016,2:37:59,18.07,N,91.711,W,-5,2.21
8/5/2016,2:39:59,18.073,N,91.716,W,-5.01,2.21
8/5/2016,2:41:59,18.075,N,91.722,W,-5.01,2.21
8/5/2016,2:43:59,18.077,N,91.728,W,-5.01,2.2
8/5/2016,2:46:00,18.08,N,91.733,W,-5.01,2.2
8/5/2016,2:48:00,18.082,N,91.739,W,-5.01,2.2
8/5/2016,2:50:00,18.085,N,91.745,W,-5.02,2.2
8/5/2016,2:52:00,18.087,N,91.751,W,-5.02,2.2
8/5/2016,2:54:00,18.089,N,91.756,W,-5.02,2.2
8/5/2016,2:56:00,18.092,N,91.762,W,-5.02,2.2
8/5/2016,2:58:00,18.094,N,91.768,W,-5.03,2.2
8/5/2016,3:00:00,18.096,N,91.773,W,-5.03,2.2
8/5/2016,3:01:59,18.099,N,91.779,W,-5.03,2.19
8/5/2016,3:03:59,18.101,N,91.785,W,-5.03,2.19
8/5/2016,3:05:59,18.104,N,91.791,W,-5.04,2.19
8/5/2016,3:07:59,18.106,N,91.796,W,-5.04,2.19
8/5/2016,3:09:59,18.108,N,91.802,W,-5.04,2.19
8/5/2016,3:11:59,18.111,N,91.808,W,-5.04,2.19
8/5/2016,3:13:59,18.113,N,91.813,W,-5.05,2.19
8/5/2016,3:16:00,18.115,N,91.819,W,-5.05,2.19
8/5/2016,3:18:00,18.118,N,91.825,W,-5.05,2.18
8/5/2016,3:20:00,18.12,N,91.831,W,-5.05,2.18
8/5/2016,3:22:00,18.122,N,91.836,W,-5.06,2.18
8/5/2016,3:24:00,18.125,N,91.842,W,-5.06,2.18
8/5/2016,3:26:00,18.127,N,91.848,W,-5.06,2.18
8/5/2016,3:28:00,18.13,N,91.854,W,-5.06,2.18
8/5/2016,3:30:00,18.132,N,91.859,W,-5.07,2.17
8/5/2016,3:31:59,18.134,N,91.865,W,-5.07,2.17
8/5/2016,3:33:59,18.137,N,91.871,W,-5.07,2.17
8/5/2016,3:35:59,18.139,N,91.877,W,-5.07,2.17
8/5/2016,3:37:59,18.141,N,91.882,W,-5.08,2.17
8/5/2016,3:39:59,18.144,N,91.888,W,-5.08,2.17
8/5/2016,3:41:59,18.146,N,91.894,W,-5.08,2.16
8/5/2016,3:43:59,18.148,N,91.9,W,-5.08,2.16
8/5/2016,3:46:00,18.151,N,91.905,W,-5.09,2.16
8/5/2016,3:48:00,18.153,N,91.911,W,-5.09,2.16
8/5/2016,3:50:00,18.155,N,91.917,W,-5.09,2.16
8/5/2016,3:52:00,18.158,N,91.923,W,-5.09,2.15
8/5/2016,3:54:00,18.16,N,91.929,W,-5.1,2.15
8/5/2016,3:56:00,18.162,N,91.934,W,-5.1,2.15
8/5/2016,3:58:00,18.165,N,91.94,W,-5.1,2.15
8/5/2016,4:00:00,18.167,N,91.946,W,-5.1,2.14
8/5/2016,4:01:59,18.169,N,91.952,W,-5.11,2.14
8/5/2016,4:03:59,18.171,N,91.958,W,-5.11,2.14
8/5/2016,4:05:59,18.174,N,91.963,W,-5.11,2.14
8/5/2016,4:07:59,18.176,N,91.969,W,-5.12,2.14
8/5/2016,4:09:59,18.178,N,91.975,W,-5.12,2.13
8/5/2016,4:11:59,18.181,N,91.981,W,-5.12,2.13
8/5/2016,4:13:59,18.183,N,91.987,W,-5.12,2.13
8/5/2016,4:16:00,18.185,N,91.992,W,-5.13,2.13
8/5/2016,4:18:00,18.188,N,91.998,W,-5.13,2.12
8/5/2016,4:20:00,18.19,N,92.004,W,-5.13,2.12
8/5/2016,4:22:00,18.192,N,92.01,W,-5.14,2.12
8/5/2016,4:24:00,18.194,N,92.016,W,-5.14,2.12
8/5/2016,4:26:00,18.197,N,92.022,W,-5.14,2.11
8/5/2016,4:28:00,18.199,N,92.027,W,-5.14,2.11
8/5/2016,4:30:00,18.201,N,92.033,W,-5.15,2.11
8/5/2016,4:31:59,18.204,N,92.039,W,-5.15,2.1
8/5/2016,4:33:59,18.206,N,92.045,W,-5.15,2.1
8/5/2016,4:35:59,18.208,N,92.051,W,-5.16,2.1
8/5/2016,4:37:59,18.21,N,92.057,W,-5.16,2.1
8/5/2016,4:39:59,18.213,N,92.063,W,-5.16,2.09
8/5/2016,4:41:59,18.215,N,92.068,W,-5.16,2.09
8/5/2016,4:43:59,18.217,N,92.074,W,-5.17,2.09
8/5/2016,4:46:00,18.219,N,92.08,W,-5.17,2.08
8/5/2016,4:48:00,18.222,N,92.086,W,-5.17,2.08
8/5/2016,4:50:00,18.224,N,92.092,W,-5.18,2.08
8/5/2016,4:52:00,18.226,N,92.098,W,-5.18,2.07
8/5/2016,4:54:00,18.228,N,92.104,W,-5.18,2.07
8/5/2016,4:56:00,18.231,N,92.11,W,-5.19,2.07
8/5/2016,4:58:00,18.233,N,92.115,W,-5.19,2.07
8/5/2016,5:00:00,18.235,N,92.121,W,-5.19,2.06
8/5/2016,5:01:59,18.237,N,92.127,W,-5.19,2.06
8/5/2016,5:03:59,18.239,N,92.133,W,-5.2,2.06
8/5/2016,5:05:59,18.242,N,92.139,W,-5.2,2.05
8/5/2016,5:07:59,18.244,N,92.145,W,-5.2,2.05
8/5/2016,5:09:59,18.246,N,92.151,W,-5.21,2.05
8/5/2016,5:11:59,18.248,N,92.157,W,-5.21,2.04
8/5/2016,5:13:59,18.25,N,92.163,W,-5.21,2.04
8/5/2016,5:16:00,18.253,N,92.169,W,-5.22,2.03
8/5/2016,5:18:00,18.255,N,92.175,W,-5.22,2.03
8/5/2016,5:20:00,18.257,N,92.181,W,-5.22,2.03
8/5/2016,5:22:00,18.259,N,92.186,W,-5.23,2.02
8/5/2016,5:24:00,18.261,N,92.192,W,-5.23,2.02
8/5/2016,5:26:00,18.264,N,92.198,W,-5.23,2.02
8/5/2016,5:28:00,18.266,N,92.204,W,-5.24,2.01
8/5/2016,5:30:00,18.268,N,92.21,W,-5.24,2.01
8/5/2016,5:31:59,18.27,N,92.216,W,-5.24,2
8/5/2016,5:33:59,18.272,N,92.222,W,-5.25,2
8/5/2016,5:35:59,18.274,N,92.228,W,-5.25,2
8/5/2016,5:37:59,18.277,N,92.234,W,-5.25,1.99
8/5/2016,5:39:59,18.279,N,92.24,W,-5.26,1.99
8/5/2016,5:41:59,18.281,N,92.246,W,-5.26,1.99
8/5/2016,5:43:59,18.283,N,92.252,W,-5.26,1.98
8/5/2016,5:46:00,18.285,N,92.258,W,-5.27,1.98
8/5/2016,5:48:00,18.287,N,92.264,W,-5.27,1.97
8/5/2016,5:50:00,18.289,N,92.27,W,-5.27,1.97
8/5/2016,5:52:00,18.292,N,92.276,W,-5.28,1.96
8/5/2016,5:54:00,18.294,N,92.282,W,-5.28,1.96
8/5/2016,5:56:00,18.296,N,92.288,W,-5.28,1.96
8/5/2016,5:58:00,18.298,N,92.294,W,-5.29,1.95
8/5/2016,6:00:00,18.3,N,92.3,W,-5.29,1.95
8/5/2016,6:00:00,18.3,N,92.3,W,-13.19,5.96
8/5/2016,6:01:59,18.306,N,92.315,W,-13.17,5.94
8/5/2016,6:03:59,18.313,N,92.33,W,-13.15,5.93
8/5/2016,6:05:59,18.319,N,92.345,W,-13.14,5.92
8/5/2016,6:07:59,18.326,N,92.36,W,-13.12,5.91
8/5/2016,6:09:59,18.332,N,92.375,W,-13.1,5.89
8/5/2016,6:11:59,18.338,N,92.39,W,-13.08,5.88
8/5/2016,6:13:59,18.345,N,92.404,W,-13.06,5.87
8/5/2016,6:16:00,18.351,N,92.419,W,-13.04,5.85
8/5/2016,6:18:00,18.357,N,92.434,W,-13.02,5.84
8/5/2016,6:20:00,18.364,N,92.449,W,-13,5.82
8/5/2016,6:22:00,18.37,N,92.464,W,-12.97,5.81
8/5/2016,6:24:00,18.376,N,92.478,W,-12.95,5.8
8/5/2016,6:26:00,18.382,N,92.493,W,-12.93,5.78
8/5/2016,6:28:00,18.389,N,92.508,W,-12.91,5.76
8/5/2016,6:30:00,18.395,N,92.522,W,-12.88,5.75
8/5/2016,6:31:59,18.401,N,92.537,W,-12.86,5.73
8/5/2016,6:33:59,18.407,N,92.552,W,-12.84,5.72
8/5/2016,6:35:59,18.413,N,92.566,W,-12.81,5.7
8/5/2016,6:37:59,18.419,N,92.581,W,-12.79,5.69
8/5/2016,6:39:59,18.426,N,92.595,W,-12.76,5.67
8/5/2016,6:41:59,18.432,N,92.61,W,-12.74,5.65
8/5/2016,6:43:59,18.438,N,92.624,W,-12.71,5.63
8/5/2016,6:46:00,18.444,N,92.639,W,-12.69,5.62
8/5/2016,6:48:00,18.45,N,92.653,W,-12.66,5.6
8/5/2016,6:50:00,18.456,N,92.668,W,-12.63,5.58
8/5/2016,6:52:00,18.462,N,92.682,W,-12.6,5.56
8/5/2016,6:54:00,18.468,N,92.696,W,-12.58,5.55
8/5/2016,6:56:00,18.474,N,92.711,W,-12.55,5.53
8/5/2016,6:58:00,18.48,N,92.725,W,-12.52,5.51
8/5/2016,7:00:00,18.486,N,92.739,W,-12.49,5.49
8/5/2016,7:01:59,18.492,N,92.753,W,-12.46,5.47
8/5/2016,7:03:59,18.498,N,92.767,W,-12.43,5.45
8/5/2016,7:05:59,18.504,N,92.782,W,-12.4,5.43
8/5/2016,7:07:59,18.509,N,92.796,W,-12.37,5.41
8/5/2016,7:09:59,18.515,N,92.81,W,-12.34,5.39
8/5/2016,7:11:59,18.521,N,92.824,W,-12.31,5.37
8/5/2016,7:13:59,18.527,N,92.838,W,-12.28,5.35
8/5/2016,7:16:00,18.533,N,92.852,W,-12.24,5.33
8/5/2016,7:18:00,18.538,N,92.866,W,-12.21,5.31
8/5/2016,7:20:00,18.544,N,92.879,W,-12.18,5.29
8/5/2016,7:22:00,18.55,N,92.893,W,-12.15,5.27
8/5/2016,7:24:00,18.555,N,92.907,W,-12.11,5.25
8/5/2016,7:26:00,18.561,N,92.921,W,-12.08,5.22
8/5/2016,7:28:00,18.567,N,92.935,W,-12.04,5.2
8/5/2016,7:30:00,18.572,N,92.948,W,-12.01,5.18
8/5/2016,7:31:59,18.578,N,92.962,W,-11.97,5.16
8/5/2016,7:33:59,18.583,N,92.976,W,-11.94,5.13
8/5/2016,7:35:59,18.589,N,92.989,W,-11.9,5.11
8/5/2016,7:37:59,18.594,N,93.003,W,-11.87,5.09
8/5/2016,7:39:59,18.6,N,93.016,W,-11.83,5.06
8/5/2016,7:41:59,18.605,N,93.03,W,-11.79,5.04
8/5/2016,7:43:59,18.611,N,93.043,W,-11.76,5.02
8/5/2016,7:46:00,18.616,N,93.056,W,-11.72,4.99
8/5/2016,7:48:00,18.622,N,93.07,W,-11.68,4.97
8/5/2016,7:50:00,18.627,N,93.083,W,-11.64,4.94
8/5/2016,7:52:00,18.632,N,93.096,W,-11.6,4.92
8/5/2016,7:54:00,18.638,N,93.109,W,-11.56,4.89
8/5/2016,7:56:00,18.643,N,93.123,W,-11.52,4.87
8/5/2016,7:58:00,18.648,N,93.136,W,-11.48,4.84
8/5/2016,8:00:00,18.653,N,93.149,W,-11.44,4.82
8/5/2016,8:01:59,18.658,N,93.162,W,-11.4,4.79
8/5/2016,8:03:59,18.664,N,93.175,W,-11.36,4.76
8/5/2016,8:05:59,18.669,N,93.188,W,-11.32,4.74
8/5/2016,8:07:59,18.674,N,93.2,W,-11.27,4.71
8/5/2016,8:09:59,18.679,N,93.213,W,-11.23,4.68
8/5/2016,8:11:59,18.684,N,93.226,W,-11.19,4.66
8/5/2016,8:13:59,18.689,N,93.239,W,-11.15,4.63
8/5/2016,8:16:00,18.694,N,93.251,W,-11.1,4.6
8/5/2016,8:18:00,18.699,N,93.264,W,-11.06,4.57
8/5/2016,8:20:00,18.704,N,93.277,W,-11.01,4.54
8/5/2016,8:22:00,18.709,N,93.289,W,-10.97,4.52
8/5/2016,8:24:00,18.713,N,93.302,W,-10.92,4.49
8/5/2016,8:26:00,18.718,N,93.314,W,-10.88,4.46
8/5/2016,8:28:00,18.723,N,93.326,W,-10.83,4.43
8/5/2016,8:30:00,18.728,N,93.339,W,-10.79,4.4
8/5/2016,8:31:59,18.733,N,93.351,W,-10.74,4.37
8/5/2016,8:33:59,18.737,N,93.363,W,-10.69,4.34
8/5/2016,8:35:59,18.742,N,93.375,W,-10.64,4.31
8/5/2016,8:37:59,18.747,N,93.388,W,-10.6,4.28
8/5/2016,8:39:59,18.751,N,93.4,W,-10.55,4.25
8/5/2016,8:41:59,18.756,N,93.412,W,-10.5,4.22
8/5/2016,8:43:59,18.76,N,93.423,W,-10.45,4.19
8/5/2016,8:46:00,18.765,N,93.435,W,-10.4,4.16
8/5/2016,8:48:00,18.769,N,93.447,W,-10.35,4.13
8/5/2016,8:50:00,18.774,N,93.459,W,-10.3,4.09
8/5/2016,8:52:00,18.778,N,93.471,W,-10.25,4.06
8/5/2016,8:54:00,18.782,N,93.482,W,-10.2,4.03
8/5/2016,8:56:00,18.787,N,93.494,W,-10.15,4
8/5/2016,8:58:00,18.791,N,93.505,W,-10.1,3.96
8/5/2016,9:00:00,18.795,N,93.517,W,-10.04,3.93
8/5/2016,9:01:59,18.8,N,93.528,W,-9.99,3.9
8/5/2016,9:03:59,18.804,N,93.54,W,-9.94,3.87
8/5/2016,9:05:59,18.808,N,93.551,W,-9.88,3.83
8/5/2016,9:07:59,18.812,N,93.562,W,-9.83,3.8
8/5/2016,9:09:59,18.816,N,93.573,W,-9.78,3.76
8/5/2016,9:11:59,18.82,N,93.585,W,-9.72,3.73
8/5/2016,9:13:59,18.824,N,93.596,W,-9.67,3.7
8/5/2016,9:16:00,18.828,N,93.607,W,-9.61,3.66
8/5/2016,9:18:00,18.832,N,93.618,W,-9.56,3.63
8/5/2016,9:20:00,18.836,N,93.628,W,-9.5,3.59
8/5/2016,9:22:00,18.84,N,93.639,W,-9.44,3.56
8/5/2016,9:24:00,18.844,N,93.65,W,-9.39,3.52
8/5/2016,9:26:00,18.847,N,93.661,W,-9.33,3.49
8/5/2016,9:28:00,18.851,N,93.671,W,-9.28,3.45
8/5/2016,9:30:00,18.855,N,93.682,W,-9.22,3.42
8/5/2016,9:31:59,18.859,N,93.692,W,-9.16,3.38
8/5/2016,9:33:59,18.862,N,93.703,W,-9.11,3.35
8/5/2016,9:35:59,18.866,N,93.713,W,-9.05,3.31
8/5/2016,9:37:59,18.869,N,93.723,W,-9,3.28
8/5/2016,9:39:59,18.873,N,93.734,W,-8.94,3.24
8/5/2016,9:41:59,18.876,N,93.744,W,-8.89,3.21
8/5/2016,9:43:59,18.88,N,93.754,W,-8.83,3.17
8/5/2016,9:46:00,18.883,N,93.764,W,-8.78,3.14
8/5/2016,9:48:00,18.887,N,93.774,W,-8.73,3.11
8/5/2016,9:50:00,18.89,N,93.784,W,-8.67,3.07
8/5/2016,9:52:00,18.893,N,93.794,W,-8.62,3.04
8/5/2016,9:54:00,18.896,N,93.803,W,-8.56,3
8/5/2016,9:56:00,18.9,N,93.813,W,-8.51,2.97
8/5/2016,9:58:00,18.903,N,93.823,W,-8.46,2.94
8/5/2016,10:00:00,18.906,N,93.832,W,-8.4,2.9
8/5/2016,10:01:59,18.909,N,93.842,W,-8.35,2.87
8/5/2016,10:03:59,18.912,N,93.851,W,-8.3,2.84
8/5/2016,10:05:59,18.915,N,93.861,W,-8.25,2.81
8/5/2016,10:07:59,18.918,N,93.87,W,-8.19,2.77
8/5/2016,10:09:59,18.921,N,93.88,W,-8.14,2.74
8/5/2016,10:11:59,18.924,N,93.889,W,-8.09,2.71
8/5/2016,10:13:59,18.927,N,93.898,W,-8.04,2.68
8/5/2016,10:16:00,18.93,N,93.907,W,-7.99,2.64
8/5/2016,10:18:00,18.933,N,93.916,W,-7.94,2.61
8/5/2016,10:20:00,18.936,N,93.925,W,-7.88,2.58
8/5/2016,10:22:00,18.938,N,93.934,W,-7.83,2.55
8/5/2016,10:24:00,18.941,N,93.943,W,-7.78,2.51
8/5/2016,10:26:00,18.944,N,93.952,W,-7.73,2.48
8/5/2016,10:28:00,18.946,N,93.961,W,-7.68,2.45
8/5/2016,10:30:00,18.949,N,93.97,W,-7.63,2.42
8/5/2016,10:31:59,18.952,N,93.978,W,-7.58,2.39
8/5/2016,10:33:59,18.954,N,93.987,W,-7.53,2.36
8/5/2016,10:35:59,18.957,N,93.995,W,-7.48,2.32
8/5/2016,10:37:59,18.959,N,94.004,W,-7.43,2.29
8/5/2016,10:39:59,18.962,N,94.012,W,-7.38,2.26
8/5/2016,10:41:59,18.964,N,94.021,W,-7.33,2.23
8/5/2016,10:43:59,18.967,N,94.029,W,-7.28,2.2
8/5/2016,10:46:00,18.969,N,94.037,W,-7.23,2.17
8/5/2016,10:48:00,18.971,N,94.046,W,-7.18,2.14
8/5/2016,10:50:00,18.973,N,94.054,W,-7.14,2.11
8/5/2016,10:52:00,18.976,N,94.062,W,-7.09,2.08
8/5/2016,10:54:00,18.978,N,94.07,W,-7.04,2.05
8/5/2016,10:56:00,18.98,N,94.078,W,-6.99,2.02
8/5/2016,10:58:00,18.982,N,94.086,W,-6.94,1.99
8/5/2016,11:00:00,18.984,N,94.094,W,-6.9,1.96
8/5/2016,11:01:59,18.987,N,94.102,W,-6.85,1.93
8/5/2016,11:03:59,18.989,N,94.109,W,-6.8,1.9
8/5/2016,11:05:59,18.991,N,94.117,W,-6.75,1.87
8/5/2016,11:07:59,18.993,N,94.125,W,-6.71,1.84
8/5/2016,11:09:59,18.995,N,94.132,W,-6.66,1.81
8/5/2016,11:11:59,18.997,N,94.14,W,-6.61,1.78
8/5/2016,11:13:59,18.998,N,94.148,W,-6.57,1.75
8/5/2016,11:16:00,19,N,94.155,W,-6.52,1.72
8/5/2016,11:18:00,19.002,N,94.162,W,-6.47,1.69
8/5/2016,11:20:00,19.004,N,94.17,W,-6.43,1.66
8/5/2016,11:22:00,19.006,N,94.177,W,-6.38,1.64
8/5/2016,11:24:00,19.008,N,94.184,W,-6.34,1.61
8/5/2016,11:26:00,19.009,N,94.192,W,-6.29,1.58
8/5/2016,11:28:00,19.011,N,94.199,W,-6.25,1.55
8/5/2016,11:30:00,19.013,N,94.206,W,-6.2,1.52
8/5/2016,11:31:59,19.014,N,94.213,W,-6.16,1.49
8/5/2016,11:33:59,19.016,N,94.22,W,-6.11,1.47
8/5/2016,11:35:59,19.017,N,94.227,W,-6.07,1.44
8/5/2016,11:37:59,19.019,N,94.234,W,-6.02,1.41
8/5/2016,11:39:59,19.02,N,94.241,W,-5.98,1.38
8/5/2016,11:41:59,19.022,N,94.247,W,-5.94,1.35
8/5/2016,11:43:59,19.023,N,94.254,W,-5.89,1.33
8/5/2016,11:46:00,19.025,N,94.261,W,-5.85,1.3
8/5/2016,11:48:00,19.026,N,94.268,W,-5.8,1.27
8/5/2016,11:50:00,19.028,N,94.274,W,-5.76,1.25
8/5/2016,11:52:00,19.029,N,94.281,W,-5.72,1.22
8/5/2016,11:54:00,19.03,N,94.287,W,-5.67,1.19
8/5/2016,11:56:00,19.031,N,94.294,W,-5.63,1.16
8/5/2016,11:58:00,19.033,N,94.3,W,-5.59,1.14
8/5/2016,12:00:00,19.034,N,94.306,W,-5.55,1.11
8/5/2016,12:01:59,19.035,N,94.313,W,-5.51,1.08
8/5/2016,12:03:59,19.036,N,94.319,W,-5.46,1.06
8/5/2016,12:05:59,19.037,N,94.325,W,-5.42,1.03
8/5/2016,12:07:59,19.038,N,94.331,W,-5.38,1.01
8/5/2016,12:09:59,19.039,N,94.337,W,-5.34,0.98
8/5/2016,12:11:59,19.041,N,94.344,W,-5.3,0.95
8/5/2016,12:13:59,19.042,N,94.35,W,-5.26,0.93
8/5/2016,12:16:00,19.043,N,94.356,W,-5.21,0.9
8/5/2016,12:18:00,19.044,N,94.361,W,-5.17,0.88
8/5/2016,12:20:00,19.044,N,94.367,W,-5.13,0.85
8/5/2016,12:22:00,19.045,N,94.373,W,-5.09,0.83
8/5/2016,12:24:00,19.046,N,94.379,W,-5.05,0.8
8/5/2016,12:26:00,19.047,N,94.385,W,-5.01,0.77
8/5/2016,12:28:00,19.048,N,94.39,W,-4.97,0.75
8/5/2016,12:30:00,19.049,N,94.396,W,-4.93,0.72
8/5/2016,12:31:59,19.049,N,94.402,W,-4.89,0.7
8/5/2016,12:33:59,19.05,N,94.407,W,-4.85,0.68
8/5/2016,12:35:59,19.051,N,94.413,W,-4.81,0.65
8/5/2016,12:37:59,19.052,N,94.418,W,-4.78,0.63
8/5/2016,12:39:59,19.052,N,94.424,W,-4.74,0.6
8/5/2016,12:41:59,19.053,N,94.429,W,-4.7,0.58
8/5/2016,12:43:59,19.054,N,94.434,W,-4.66,0.55
8/5/2016,12:46:00,19.054,N,94.44,W,-4.62,0.53
8/5/2016,12:48:00,19.055,N,94.445,W,-4.58,0.5
8/5/2016,12:50:00,19.055,N,94.45,W,-4.55,0.48
8/5/2016,12:52:00,19.056,N,94.455,W,-4.51,0.46
8/5/2016,12:54:00,19.056,N,94.46,W,-4.47,0.43
8/5/2016,12:56:00,19.057,N,94.466,W,-4.43,0.41
8/5/2016,12:58:00,19.057,N,94.471,W,-4.4,0.39
8/5/2016,13:00:00,19.057,N,94.476,W,-4.36,0.36
8/5/2016,13:01:59,19.058,N,94.481,W,-4.32,0.34
8/5/2016,13:03:59,19.058,N,94.485,W,-4.28,0.32
8/5/2016,13:05:59,19.059,N,94.49,W,-4.25,0.29
8/5/2016,13:07:59,19.059,N,94.495,W,-4.21,0.27
8/5/2016,13:09:59,19.059,N,94.5,W,-4.18,0.25
8/5/2016,13:11:59,19.059,N,94.505,W,-4.14,0.23
8/5/2016,13:13:59,19.06,N,94.509,W,-4.1,0.2
8/5/2016,13:16:00,19.06,N,94.514,W,-4.07,0.18
8/5/2016,13:18:00,19.06,N,94.519,W,-4.03,0.16
8/5/2016,13:20:00,19.06,N,94.523,W,-4,0.14
8/5/2016,13:22:00,19.06,N,94.528,W,-3.96,0.11
8/5/2016,13:24:00,19.06,N,94.532,W,-3.93,0.09
8/5/2016,13:26:00,19.06,N,94.537,W,-3.89,0.07
8/5/2016,13:28:00,19.061,N,94.541,W,-3.86,0.05
8/5/2016,13:30:00,19.061,N,94.546,W,-3.82,0.03
8/5/2016,13:31:59,19.061,N,94.55,W,-3.79,0
8/5/2016,13:33:59,19.061,N,94.554,W,-3.75,-0.02
8/5/2016,13:35:59,19.061,N,94.558,W,-3.72,-0.04
8/5/2016,13:37:59,19.061,N,94.563,W,-3.69,-0.06
8/5/2016,13:39:59,19.06,N,94.567,W,-3.65,-0.08
8/5/2016,13:41:59,19.06,N,94.571,W,-3.62,-0.1
8/5/2016,13:43:59,19.06,N,94.575,W,-3.59,-0.12
8/5/2016,13:46:00,19.06,N,94.579,W,-3.55,-0.14
8/5/2016,13:48:00,19.06,N,94.583,W,-3.52,-0.16
8/5/2016,13:50:00,19.06,N,94.587,W,-3.49,-0.18
8/5/2016,13:52:00,19.06,N,94.591,W,-3.46,-0.2
8/5/2016,13:54:00,19.059,N,94.595,W,-3.42,-0.22
8/5/2016,13:56:00,19.059,N,94.599,W,-3.39,-0.25
8/5/2016,13:58:00,19.059,N,94.603,W,-3.36,-0.27
8/5/2016,14:00:00,19.058,N,94.607,W,-3.33,-0.29
8/5/2016,14:01:59,19.058,N,94.611,W,-3.3,-0.31
8/5/2016,14:03:59,19.058,N,94.614,W,-3.26,-0.33
8/5/2016,14:05:59,19.057,N,94.618,W,-3.23,-0.34
8/5/2016,14:07:59,19.057,N,94.622,W,-3.2,-0.36
8/5/2016,14:09:59,19.057,N,94.625,W,-3.17,-0.38
8/5/2016,14:11:59,19.056,N,94.629,W,-3.14,-0.4
8/5/2016,14:13:59,19.056,N,94.632,W,-3.11,-0.42
8/5/2016,14:16:00,19.055,N,94.636,W,-3.08,-0.44
8/5/2016,14:18:00,19.055,N,94.64,W,-3.05,-0.46
8/5/2016,14:20:00,19.054,N,94.643,W,-3.02,-0.48
8/5/2016,14:22:00,19.054,N,94.646,W,-2.99,-0.5
8/5/2016,14:24:00,19.053,N,94.65,W,-2.96,-0.52
8/5/2016,14:26:00,19.053,N,94.653,W,-2.93,-0.54
