Track,for,Rina,2011,,,
Date,Time,(UTC),Latitude,Longitude,,Category
MM/DD/Year,HH:MM:SS,(deg),(deg),,,
10/23/2011,23:04:05,16.043,N,81.869,W,3
10/23/2011,23:06:06,16.047,N,81.87,W,3
10/23/2011,23:08:06,16.052,N,81.87,W,3
10/23/2011,23:10:05,16.057,N,81.87,W,3
10/23/2011,23:12:05,16.061,N,81.871,W,3
10/23/2011,23:14:06,16.065,N,81.871,W,3
10/23/2011,23:16:06,16.069,N,81.872,W,3
10/23/2011,23:18:05,16.073,N,81.873,W,3
10/23/2011,23:20:05,16.077,N,81.874,W,3
10/23/2011,23:22:06,16.081,N,81.875,W,3
10/23/2011,23:24:05,16.084,N,81.876,W,3
10/23/2011,23:26:05,16.088,N,81.877,W,3
10/23/2011,23:28:06,16.091,N,81.878,W,3
10/23/2011,23:30:06,16.094,N,81.879,W,3
10/23/2011,23:32:05,16.096,N,81.881,W,3
10/23/2011,23:34:05,16.099,N,81.882,W,3
10/23/2011,23:36:06,16.101,N,81.884,W,3
10/23/2011,23:38:06,16.104,N,81.886,W,3
10/23/2011,23:40:05,16.106,N,81.888,W,3
10/23/2011,23:42:05,16.108,N,81.89,W,3
10/23/2011,23:44:06,16.109,N,81.892,W,3
10/23/2011,23:46:06,16.111,N,81.894,W,3
10/23/2011,23:48:05,16.112,N,81.896,W,3
10/23/2011,23:50:05,16.113,N,81.899,W,3
10/23/2011,23:52:06,16.114,N,81.902,W,3
10/23/2011,23:54:05,16.115,N,81.904,W,3
10/23/2011,23:56:05,16.115,N,81.907,W,3
10/23/2011,23:58:06,16.116,N,81.91,W,3
10/24/2011,0:00:06,16.116,N,81.913,W,3
10/24/2011,0:02:05,16.115,N,81.917,W,3
10/24/2011,0:04:05,16.115,N,81.92,W,3
10/24/2011,0:06:06,16.114,N,81.924,W,3
10/24/2011,0:08:06,16.113,N,81.927,W,3
10/24/2011,0:10:05,16.112,N,81.931,W,3
10/24/2011,0:12:05,16.111,N,81.935,W,3
10/24/2011,0:14:06,16.109,N,81.939,W,3
10/24/2011,0:16:06,16.108,N,81.943,W,3
10/24/2011,0:18:05,16.105,N,81.948,W,3
10/24/2011,0:20:05,16.103,N,81.952,W,3
10/24/2011,0:22:06,16.101,N,81.957,W,3
10/24/2011,0:22:30,16.1,N,81.958,W,3
10/24/2011,0:24:29,16.103,N,81.959,W,3
10/24/2011,0:26:30,16.105,N,81.961,W,3
10/24/2011,0:28:30,16.108,N,81.962,W,3
10/24/2011,0:30:29,16.111,N,81.964,W,3
10/24/2011,0:32:29,16.114,N,81.965,W,3
10/24/2011,0:34:30,16.116,N,81.967,W,3
10/24/2011,0:36:30,16.119,N,81.968,W,3
10/24/2011,0:38:29,16.122,N,81.97,W,3
10/24/2011,0:40:29,16.125,N,81.971,W,3
10/24/2011,0:42:30,16.127,N,81.973,W,3
10/24/2011,0:44:30,16.13,N,81.974,W,3
10/24/2011,0:46:29,16.133,N,81.975,W,3
10/24/2011,0:48:29,16.135,N,81.977,W,3
10/24/2011,0:50:30,16.138,N,81.978,W,3
10/24/2011,0:52:30,16.141,N,81.98,W,3
10/24/2011,0:54:29,16.144,N,81.981,W,3
10/24/2011,0:56:30,16.146,N,81.983,W,3
10/24/2011,0:58:30,16.149,N,81.984,W,3
10/24/2011,1:00:29,16.152,N,81.985,W,3
10/24/2011,1:02:29,16.154,N,81.987,W,3
10/24/2011,1:04:30,16.157,N,81.988,W,3
10/24/2011,1:06:30,16.16,N,81.99,W,3
10/24/2011,1:08:29,16.162,N,81.991,W,3
10/24/2011,1:10:29,16.165,N,81.993,W,3
10/24/2011,1:12:30,16.168,N,81.994,W,3
10/24/2011,1:14:30,16.17,N,81.996,W,3
10/24/2011,1:16:29,16.173,N,81.997,W,3
10/24/2011,1:18:29,16.176,N,81.998,W,3
10/24/2011,1:20:30,16.178,N,82,W,3
10/24/2011,1:22:30,16.181,N,82.001,W,3
10/24/2011,1:24:29,16.183,N,82.003,W,3
10/24/2011,1:26:30,16.186,N,82.004,W,3
10/24/2011,1:28:30,16.189,N,82.006,W,3
10/24/2011,1:30:29,16.191,N,82.007,W,3
10/24/2011,1:32:29,16.194,N,82.008,W,3
10/24/2011,1:34:30,16.197,N,82.01,W,3
10/24/2011,1:36:30,16.199,N,82.011,W,3
10/24/2011,1:38:29,16.202,N,82.013,W,3
10/24/2011,1:40:29,16.204,N,82.014,W,3
10/24/2011,1:42:30,16.207,N,82.016,W,3
10/24/2011,1:44:30,16.21,N,82.017,W,3
10/24/2011,1:46:29,16.212,N,82.018,W,3
10/24/2011,1:48:29,16.215,N,82.02,W,3
10/24/2011,1:50:30,16.217,N,82.021,W,3
10/24/2011,1:52:30,16.22,N,82.023,W,3
10/24/2011,1:54:29,16.223,N,82.024,W,3
10/24/2011,1:56:30,16.225,N,82.026,W,3
10/24/2011,1:58:30,16.228,N,82.027,W,3
10/24/2011,2:00:29,16.23,N,82.028,W,3
10/24/2011,2:02:29,16.233,N,82.03,W,3
10/24/2011,2:04:30,16.235,N,82.031,W,3
10/24/2011,2:06:30,16.238,N,82.033,W,3
10/24/2011,2:08:29,16.24,N,82.034,W,3
10/24/2011,2:10:29,16.243,N,82.035,W,3
10/24/2011,2:12:30,16.245,N,82.037,W,3
10/24/2011,2:14:30,16.248,N,82.038,W,3
10/24/2011,2:16:29,16.25,N,82.04,W,3
10/24/2011,2:18:29,16.253,N,82.041,W,3
10/24/2011,2:20:30,16.255,N,82.043,W,3
10/24/2011,2:22:30,16.258,N,82.044,W,3
10/24/2011,2:24:29,16.26,N,82.045,W,3
10/24/2011,2:26:30,16.263,N,82.047,W,3
10/24/2011,2:28:30,16.265,N,82.048,W,3
10/24/2011,2:30:29,16.268,N,82.05,W,3
10/24/2011,2:32:29,16.27,N,82.051,W,3
10/24/2011,2:34:30,16.273,N,82.052,W,3
10/24/2011,2:36:30,16.275,N,82.054,W,3
10/24/2011,2:38:29,16.278,N,82.055,W,3
10/24/2011,2:40:29,16.28,N,82.057,W,3
10/24/2011,2:42:30,16.283,N,82.058,W,3
10/24/2011,2:44:30,16.285,N,82.059,W,3
10/24/2011,2:46:29,16.287,N,82.061,W,3
10/24/2011,2:48:29,16.29,N,82.062,W,3
10/24/2011,2:50:30,16.292,N,82.064,W,3
10/24/2011,2:52:30,16.295,N,82.065,W,3
10/24/2011,2:54:29,16.297,N,82.066,W,3
10/24/2011,2:56:30,16.3,N,82.068,W,3
10/24/2011,2:58:30,16.302,N,82.069,W,3
10/24/2011,3:00:29,16.304,N,82.07,W,3
10/24/2011,3:02:29,16.307,N,82.072,W,3
10/24/2011,3:04:30,16.309,N,82.073,W,3
10/24/2011,3:06:30,16.311,N,82.075,W,3
10/24/2011,3:08:29,16.314,N,82.076,W,3
10/24/2011,3:10:29,16.316,N,82.077,W,3
10/24/2011,3:12:30,16.318,N,82.079,W,3
10/24/2011,3:14:30,16.321,N,82.08,W,3
10/24/2011,3:16:29,16.323,N,82.082,W,3
10/24/2011,3:18:29,16.325,N,82.083,W,3
10/24/2011,3:20:30,16.328,N,82.084,W,3
10/24/2011,3:22:30,16.33,N,82.086,W,3
10/24/2011,3:24:29,16.332,N,82.087,W,3
10/24/2011,3:26:30,16.335,N,82.088,W,3
10/24/2011,3:28:30,16.337,N,82.09,W,3
10/24/2011,3:30:29,16.339,N,82.091,W,3
10/24/2011,3:32:29,16.342,N,82.093,W,3
10/24/2011,3:34:30,16.344,N,82.094,W,3
10/24/2011,3:36:30,16.346,N,82.095,W,3
10/24/2011,3:38:29,16.348,N,82.097,W,3
10/24/2011,3:40:29,16.351,N,82.098,W,3
10/24/2011,3:42:30,16.353,N,82.1,W,3
10/24/2011,3:44:30,16.355,N,82.101,W,3
10/24/2011,3:46:29,16.357,N,82.102,W,3
10/24/2011,3:48:29,16.36,N,82.104,W,3
10/24/2011,3:50:30,16.362,N,82.105,W,3
10/24/2011,3:52:30,16.364,N,82.106,W,3
10/24/2011,3:54:29,16.366,N,82.108,W,3
10/24/2011,3:56:30,16.369,N,82.109,W,3
10/24/2011,3:58:30,16.371,N,82.111,W,3
10/24/2011,4:00:29,16.373,N,82.112,W,3
10/24/2011,4:02:29,16.375,N,82.113,W,3
10/24/2011,4:04:30,16.377,N,82.115,W,3
10/24/2011,4:06:30,16.38,N,82.116,W,3
10/24/2011,4:08:29,16.382,N,82.118,W,3
10/24/2011,4:10:29,16.384,N,82.119,W,3
10/24/2011,4:12:30,16.386,N,82.12,W,3
10/24/2011,4:14:30,16.388,N,82.122,W,3
10/24/2011,4:16:29,16.391,N,82.123,W,3
10/24/2011,4:18:29,16.393,N,82.125,W,3
10/24/2011,4:20:30,16.395,N,82.126,W,3
10/24/2011,4:22:30,16.397,N,82.127,W,3
10/24/2011,4:24:29,16.399,N,82.129,W,3
10/24/2011,4:26:30,16.401,N,82.13,W,3
10/24/2011,4:28:30,16.404,N,82.132,W,3
10/24/2011,4:30:29,16.406,N,82.133,W,3
10/24/2011,4:32:29,16.408,N,82.134,W,3
10/24/2011,4:34:30,16.41,N,82.136,W,3
10/24/2011,4:36:30,16.412,N,82.137,W,3
10/24/2011,4:38:29,16.414,N,82.139,W,3
10/24/2011,4:40:29,16.417,N,82.14,W,3
10/24/2011,4:42:30,16.419,N,82.142,W,3
10/24/2011,4:44:30,16.421,N,82.143,W,3
10/24/2011,4:46:29,16.423,N,82.144,W,3
10/24/2011,4:48:29,16.425,N,82.146,W,3
10/24/2011,4:50:30,16.427,N,82.147,W,3
10/24/2011,4:52:30,16.429,N,82.149,W,3
10/24/2011,4:54:29,16.431,N,82.15,W,3
10/24/2011,4:56:30,16.434,N,82.152,W,3
10/24/2011,4:58:30,16.436,N,82.153,W,3
10/24/2011,5:00:29,16.438,N,82.155,W,3
10/24/2011,5:02:29,16.44,N,82.156,W,3
10/24/2011,5:04:30,16.442,N,82.157,W,3
10/24/2011,5:06:30,16.444,N,82.159,W,3
10/24/2011,5:08:29,16.446,N,82.16,W,3
10/24/2011,5:10:29,16.448,N,82.162,W,3
10/24/2011,5:12:30,16.45,N,82.163,W,3
10/24/2011,5:14:30,16.453,N,82.165,W,3
10/24/2011,5:16:29,16.455,N,82.166,W,3
10/24/2011,5:18:29,16.457,N,82.168,W,3
10/24/2011,5:20:30,16.459,N,82.169,W,3
10/24/2011,5:22:30,16.461,N,82.171,W,3
10/24/2011,5:24:29,16.463,N,82.172,W,3
10/24/2011,5:26:30,16.465,N,82.174,W,3
10/24/2011,5:28:30,16.467,N,82.175,W,3
10/24/2011,5:30:29,16.469,N,82.177,W,3
10/24/2011,5:32:29,16.471,N,82.178,W,3
10/24/2011,5:34:30,16.473,N,82.18,W,3
10/24/2011,5:36:30,16.476,N,82.182,W,3
10/24/2011,5:38:29,16.478,N,82.183,W,3
10/24/2011,5:40:29,16.48,N,82.185,W,3
10/24/2011,5:42:30,16.482,N,82.186,W,3
10/24/2011,5:44:30,16.484,N,82.188,W,3
10/24/2011,5:46:29,16.486,N,82.189,W,3
10/24/2011,5:48:29,16.488,N,82.191,W,3
10/24/2011,5:50:30,16.49,N,82.192,W,3
10/24/2011,5:52:30,16.492,N,82.194,W,3
10/24/2011,5:54:29,16.494,N,82.196,W,3
10/24/2011,5:56:30,16.496,N,82.197,W,3
10/24/2011,5:58:30,16.498,N,82.199,W,3
10/24/2011,6:00:00,16.5,N,82.2,W,3
10/24/2011,6:01:59,16.502,N,82.202,W,3
10/24/2011,6:04:00,16.505,N,82.204,W,3
10/24/2011,6:06:00,16.507,N,82.205,W,3
10/24/2011,6:07:59,16.51,N,82.207,W,3
10/24/2011,6:09:59,16.512,N,82.209,W,3
10/24/2011,6:12:00,16.515,N,82.211,W,3
10/24/2011,6:14:00,16.517,N,82.213,W,3
10/24/2011,6:15:59,16.519,N,82.215,W,3
10/24/2011,6:17:59,16.522,N,82.216,W,3
10/24/2011,6:20:00,16.524,N,82.218,W,3
10/24/2011,6:22:00,16.527,N,82.22,W,3
10/24/2011,6:23:59,16.529,N,82.222,W,3
10/24/2011,6:25:59,16.532,N,82.224,W,3
10/24/2011,6:28:00,16.534,N,82.226,W,3
10/24/2011,6:30:00,16.536,N,82.228,W,3
10/24/2011,6:31:59,16.539,N,82.23,W,3
10/24/2011,6:34:00,16.541,N,82.231,W,3
10/24/2011,6:36:00,16.544,N,82.233,W,3
10/24/2011,6:37:59,16.546,N,82.235,W,3
10/24/2011,6:39:59,16.549,N,82.237,W,3
10/24/2011,6:42:00,16.551,N,82.239,W,3
10/24/2011,6:44:00,16.553,N,82.241,W,3
10/24/2011,6:45:59,16.556,N,82.243,W,3
10/24/2011,6:47:59,16.558,N,82.245,W,3
10/24/2011,6:50:00,16.561,N,82.247,W,3
10/24/2011,6:52:00,16.563,N,82.249,W,3
10/24/2011,6:53:59,16.566,N,82.251,W,3
10/24/2011,6:55:59,16.568,N,82.253,W,3
10/24/2011,6:58:00,16.57,N,82.255,W,3
10/24/2011,7:00:00,16.573,N,82.257,W,3
10/24/2011,7:01:59,16.575,N,82.259,W,3
10/24/2011,7:04:00,16.578,N,82.261,W,3
10/24/2011,7:06:00,16.58,N,82.263,W,3
10/24/2011,7:07:59,16.583,N,82.265,W,3
10/24/2011,7:09:59,16.585,N,82.267,W,3
10/24/2011,7:12:00,16.587,N,82.269,W,3
10/24/2011,7:14:00,16.59,N,82.271,W,3
10/24/2011,7:15:59,16.592,N,82.273,W,3
10/24/2011,7:17:59,16.595,N,82.275,W,3
10/24/2011,7:20:00,16.597,N,82.277,W,3
10/24/2011,7:22:00,16.6,N,82.279,W,3
10/24/2011,7:23:59,16.602,N,82.281,W,3
10/24/2011,7:25:59,16.604,N,82.283,W,3
10/24/2011,7:28:00,16.607,N,82.285,W,3
10/24/2011,7:30:00,16.609,N,82.287,W,3
10/24/2011,7:31:59,16.612,N,82.289,W,3
10/24/2011,7:34:00,16.614,N,82.291,W,3
10/24/2011,7:36:00,16.616,N,82.293,W,3
10/24/2011,7:37:59,16.619,N,82.295,W,3
10/24/2011,7:39:59,16.621,N,82.298,W,3
10/24/2011,7:42:00,16.624,N,82.3,W,3
10/24/2011,7:44:00,16.626,N,82.302,W,3
10/24/2011,7:45:59,16.629,N,82.304,W,3
10/24/2011,7:47:59,16.631,N,82.306,W,3
10/24/2011,7:50:00,16.633,N,82.308,W,3
10/24/2011,7:52:00,16.636,N,82.31,W,3
10/24/2011,7:53:59,16.638,N,82.312,W,3
10/24/2011,7:55:59,16.64,N,82.314,W,3
10/24/2011,7:58:00,16.643,N,82.317,W,3
10/24/2011,8:00:00,16.645,N,82.319,W,3
10/24/2011,8:01:59,16.648,N,82.321,W,3
10/24/2011,8:03:59,16.65,N,82.323,W,3
10/24/2011,8:05:59,16.652,N,82.325,W,3
10/24/2011,8:08:00,16.655,N,82.327,W,3
10/24/2011,8:10:00,16.657,N,82.329,W,3
10/24/2011,8:12:00,16.66,N,82.332,W,3
10/24/2011,8:14:00,16.662,N,82.334,W,3
10/24/2011,8:15:59,16.664,N,82.336,W,3
10/24/2011,8:17:59,16.667,N,82.338,W,3
10/24/2011,8:19:59,16.669,N,82.34,W,3
10/24/2011,8:21:59,16.671,N,82.342,W,3
10/24/2011,8:24:00,16.674,N,82.345,W,3
10/24/2011,8:26:00,16.676,N,82.347,W,3
10/24/2011,8:28:00,16.678,N,82.349,W,3
10/24/2011,8:30:00,16.681,N,82.351,W,3
10/24/2011,8:31:59,16.683,N,82.353,W,3
10/24/2011,8:33:59,16.686,N,82.356,W,3
10/24/2011,8:35:59,16.688,N,82.358,W,3
10/24/2011,8:38:00,16.69,N,82.36,W,3
10/24/2011,8:40:00,16.693,N,82.362,W,3
10/24/2011,8:42:00,16.695,N,82.365,W,3
10/24/2011,8:44:00,16.697,N,82.367,W,3
10/24/2011,8:45:59,16.7,N,82.369,W,3
10/24/2011,8:47:59,16.702,N,82.371,W,3
10/24/2011,8:49:59,16.704,N,82.374,W,3
10/24/2011,8:51:59,16.706,N,82.376,W,3
10/24/2011,8:54:00,16.709,N,82.378,W,3
10/24/2011,8:56:00,16.711,N,82.38,W,3
10/24/2011,8:58:00,16.713,N,82.383,W,3
10/24/2011,9:00:00,16.716,N,82.385,W,3
10/24/2011,9:01:59,16.718,N,82.387,W,3
10/24/2011,9:03:59,16.72,N,82.389,W,3
10/24/2011,9:05:59,16.723,N,82.392,W,3
10/24/2011,9:08:00,16.725,N,82.394,W,3
10/24/2011,9:10:00,16.727,N,82.396,W,3
10/24/2011,9:12:00,16.729,N,82.399,W,3
10/24/2011,9:14:00,16.732,N,82.401,W,3
10/24/2011,9:15:59,16.734,N,82.403,W,3
10/24/2011,9:17:59,16.736,N,82.405,W,3
10/24/2011,9:19:59,16.738,N,82.408,W,3
10/24/2011,9:21:59,16.741,N,82.41,W,3
10/24/2011,9:24:00,16.743,N,82.412,W,3
10/24/2011,9:26:00,16.745,N,82.415,W,3
10/24/2011,9:28:00,16.747,N,82.417,W,3
10/24/2011,9:30:00,16.75,N,82.419,W,3
10/24/2011,9:31:59,16.752,N,82.422,W,3
10/24/2011,9:33:59,16.754,N,82.424,W,3
10/24/2011,9:35:59,16.756,N,82.426,W,3
10/24/2011,9:38:00,16.759,N,82.429,W,3
10/24/2011,9:40:00,16.761,N,82.431,W,3
10/24/2011,9:42:00,16.763,N,82.433,W,3
10/24/2011,9:44:00,16.765,N,82.436,W,3
10/24/2011,9:45:59,16.767,N,82.438,W,3
10/24/2011,9:47:59,16.77,N,82.44,W,3
10/24/2011,9:49:59,16.772,N,82.443,W,3
10/24/2011,9:51:59,16.774,N,82.445,W,3
10/24/2011,9:54:00,16.776,N,82.447,W,3
10/24/2011,9:56:00,16.778,N,82.45,W,3
10/24/2011,9:58:00,16.78,N,82.452,W,3
10/24/2011,10:00:00,16.783,N,82.454,W,3
10/24/2011,10:01:59,16.785,N,82.457,W,3
10/24/2011,10:03:59,16.787,N,82.459,W,3
10/24/2011,10:05:59,16.789,N,82.462,W,3
10/24/2011,10:08:00,16.791,N,82.464,W,3
10/24/2011,10:10:00,16.793,N,82.466,W,3
10/24/2011,10:12:00,16.795,N,82.469,W,3
10/24/2011,10:14:00,16.798,N,82.471,W,3
10/24/2011,10:15:59,16.8,N,82.473,W,3
10/24/2011,10:17:59,16.802,N,82.476,W,3
10/24/2011,10:19:59,16.804,N,82.478,W,3
10/24/2011,10:21:59,16.806,N,82.481,W,3
10/24/2011,10:24:00,16.808,N,82.483,W,3
10/24/2011,10:26:00,16.81,N,82.485,W,3
10/24/2011,10:28:00,16.812,N,82.488,W,3
10/24/2011,10:30:00,16.814,N,82.49,W,3
10/24/2011,10:31:59,16.816,N,82.493,W,3
10/24/2011,10:33:59,16.818,N,82.495,W,3
10/24/2011,10:35:59,16.82,N,82.497,W,3
10/24/2011,10:38:00,16.823,N,82.5,W,3
10/24/2011,10:40:00,16.825,N,82.502,W,3
10/24/2011,10:42:00,16.827,N,82.505,W,3
10/24/2011,10:44:00,16.829,N,82.507,W,3
10/24/2011,10:45:59,16.831,N,82.509,W,3
10/24/2011,10:47:59,16.833,N,82.512,W,3
10/24/2011,10:49:59,16.835,N,82.514,W,3
10/24/2011,10:51:59,16.837,N,82.517,W,3
10/24/2011,10:54:00,16.839,N,82.519,W,3
10/24/2011,10:56:00,16.841,N,82.522,W,3
10/24/2011,10:58:00,16.843,N,82.524,W,3
10/24/2011,11:00:00,16.845,N,82.526,W,3
10/24/2011,11:01:59,16.847,N,82.529,W,3
10/24/2011,11:03:59,16.848,N,82.531,W,3
10/24/2011,11:05:59,16.85,N,82.534,W,3
10/24/2011,11:08:00,16.852,N,82.536,W,3
10/24/2011,11:10:00,16.854,N,82.539,W,3
10/24/2011,11:12:00,16.856,N,82.541,W,3
10/24/2011,11:14:00,16.858,N,82.543,W,3
10/24/2011,11:15:59,16.86,N,82.546,W,3
10/24/2011,11:17:59,16.862,N,82.548,W,3
10/24/2011,11:19:59,16.864,N,82.551,W,3
10/24/2011,11:21:59,16.866,N,82.553,W,3
10/24/2011,11:24:00,16.868,N,82.556,W,3
10/24/2011,11:26:00,16.869,N,82.558,W,3
10/24/2011,11:28:00,16.871,N,82.561,W,3
10/24/2011,11:30:00,16.873,N,82.563,W,3
10/24/2011,11:31:59,16.875,N,82.566,W,3
10/24/2011,11:33:59,16.877,N,82.568,W,3
10/24/2011,11:35:59,16.879,N,82.57,W,3
10/24/2011,11:38:00,16.881,N,82.573,W,3
10/24/2011,11:40:00,16.882,N,82.575,W,3
10/24/2011,11:42:00,16.884,N,82.578,W,3
10/24/2011,11:44:00,16.886,N,82.58,W,3
10/24/2011,11:45:59,16.888,N,82.583,W,3
10/24/2011,11:47:59,16.89,N,82.585,W,3
10/24/2011,11:49:59,16.891,N,82.588,W,3
10/24/2011,11:51:59,16.893,N,82.59,W,3
10/24/2011,11:54:00,16.895,N,82.593,W,3
10/24/2011,11:56:00,16.897,N,82.595,W,3
10/24/2011,11:58:00,16.898,N,82.598,W,3
10/24/2011,12:00:00,16.9,N,82.6,W,3
10/24/2011,12:01:59,16.902,N,82.604,W,3
10/24/2011,12:03:59,16.904,N,82.608,W,3
10/24/2011,12:05:59,16.906,N,82.612,W,3
10/24/2011,12:08:00,16.908,N,82.616,W,3
10/24/2011,12:10:00,16.91,N,82.62,W,3
10/24/2011,12:12:00,16.912,N,82.624,W,3
10/24/2011,12:14:00,16.914,N,82.628,W,3
10/24/2011,12:15:59,16.915,N,82.632,W,3
10/24/2011,12:17:59,16.917,N,82.636,W,3
10/24/2011,12:19:59,16.919,N,82.64,W,3
10/24/2011,12:21:59,16.921,N,82.644,W,3
10/24/2011,12:24:00,16.923,N,82.648,W,3
10/24/2011,12:26:00,16.925,N,82.652,W,3
10/24/2011,12:28:00,16.927,N,82.656,W,3
10/24/2011,12:30:00,16.929,N,82.66,W,3
10/24/2011,12:31:59,16.931,N,82.664,W,3
10/24/2011,12:33:59,16.932,N,82.668,W,3
10/24/2011,12:35:59,16.934,N,82.672,W,3
10/24/2011,12:38:00,16.936,N,82.676,W,3
10/24/2011,12:40:00,16.938,N,82.68,W,3
10/24/2011,12:42:00,16.94,N,82.684,W,3
10/24/2011,12:44:00,16.942,N,82.688,W,3
10/24/2011,12:45:59,16.943,N,82.692,W,3
10/24/2011,12:47:59,16.945,N,82.696,W,3
10/24/2011,12:49:59,16.947,N,82.7,W,3
10/24/2011,12:51:59,16.949,N,82.704,W,3
10/24/2011,12:54:00,16.951,N,82.708,W,3
10/24/2011,12:56:00,16.952,N,82.712,W,3
10/24/2011,12:58:00,16.954,N,82.716,W,3
10/24/2011,13:00:00,16.956,N,82.72,W,3
10/24/2011,13:01:59,16.958,N,82.724,W,3
10/24/2011,13:03:59,16.959,N,82.727,W,3
10/24/2011,13:05:59,16.961,N,82.731,W,3
10/24/2011,13:08:00,16.963,N,82.735,W,3
10/24/2011,13:10:00,16.964,N,82.739,W,3
10/24/2011,13:12:00,16.966,N,82.743,W,3
10/24/2011,13:14:00,16.968,N,82.747,W,3
10/24/2011,13:15:59,16.97,N,82.751,W,3
10/24/2011,13:17:59,16.971,N,82.755,W,3
10/24/2011,13:19:59,16.973,N,82.758,W,3
10/24/2011,13:21:59,16.975,N,82.762,W,3
10/24/2011,13:24:00,16.976,N,82.766,W,3
10/24/2011,13:26:00,16.978,N,82.77,W,3
10/24/2011,13:28:00,16.98,N,82.774,W,3
10/24/2011,13:30:00,16.981,N,82.777,W,3
10/24/2011,13:31:59,16.983,N,82.781,W,3
10/24/2011,13:33:59,16.984,N,82.785,W,3
10/24/2011,13:35:59,16.986,N,82.789,W,3
10/24/2011,13:38:00,16.988,N,82.792,W,3
10/24/2011,13:40:00,16.989,N,82.796,W,3
10/24/2011,13:42:00,16.991,N,82.8,W,3
10/24/2011,13:44:00,16.992,N,82.803,W,3
10/24/2011,13:45:59,16.994,N,82.807,W,3
10/24/2011,13:47:59,16.996,N,82.811,W,3
10/24/2011,13:49:59,16.997,N,82.814,W,3
10/24/2011,13:51:59,16.999,N,82.818,W,3
10/24/2011,13:54:00,17,N,82.821,W,3
10/24/2011,13:56:00,17.002,N,82.825,W,3
10/24/2011,13:58:00,17.003,N,82.828,W,3
10/24/2011,14:00:00,17.005,N,82.832,W,3
10/24/2011,14:01:59,17.006,N,82.835,W,3
10/24/2011,14:03:59,17.008,N,82.839,W,3
10/24/2011,14:05:59,17.009,N,82.842,W,3
10/24/2011,14:08:00,17.011,N,82.846,W,3
10/24/2011,14:10:00,17.012,N,82.849,W,3
10/24/2011,14:12:00,17.014,N,82.852,W,3
10/24/2011,14:14:00,17.015,N,82.856,W,3
10/24/2011,14:15:59,17.016,N,82.859,W,3
10/24/2011,14:17:59,17.018,N,82.862,W,3
10/24/2011,14:19:59,17.019,N,82.865,W,3
10/24/2011,14:21:59,17.021,N,82.868,W,3
10/24/2011,14:24:00,17.022,N,82.872,W,3
10/24/2011,14:26:00,17.023,N,82.875,W,3
10/24/2011,14:28:00,17.025,N,82.878,W,3
10/24/2011,14:30:00,17.026,N,82.881,W,3
10/24/2011,14:31:59,17.027,N,82.884,W,3
10/24/2011,14:33:59,17.029,N,82.887,W,3
10/24/2011,14:35:59,17.03,N,82.89,W,3
10/24/2011,14:38:00,17.031,N,82.893,W,3
10/24/2011,14:40:00,17.033,N,82.896,W,3
10/24/2011,14:42:00,17.034,N,82.899,W,3
10/24/2011,14:44:00,17.035,N,82.902,W,3
10/24/2011,14:45:59,17.036,N,82.904,W,3
10/24/2011,14:47:59,17.038,N,82.907,W,3
10/24/2011,14:49:59,17.039,N,82.91,W,3
10/24/2011,14:51:59,17.04,N,82.913,W,3
10/24/2011,14:54:00,17.041,N,82.915,W,3
10/24/2011,14:56:00,17.043,N,82.918,W,3
10/24/2011,14:58:00,17.044,N,82.921,W,3
10/24/2011,15:00:00,17.045,N,82.923,W,3
10/24/2011,15:01:59,17.046,N,82.926,W,3
10/24/2011,15:03:59,17.047,N,82.928,W,3
10/24/2011,15:05:59,17.048,N,82.931,W,3
10/24/2011,15:08:00,17.05,N,82.933,W,3
10/24/2011,15:10:00,17.051,N,82.935,W,3
10/24/2011,15:12:00,17.052,N,82.938,W,3
10/24/2011,15:14:00,17.053,N,82.94,W,3
10/24/2011,15:15:59,17.054,N,82.942,W,3
10/24/2011,15:17:59,17.055,N,82.944,W,3
10/24/2011,15:19:59,17.056,N,82.947,W,3
10/24/2011,15:21:59,17.057,N,82.949,W,3
10/24/2011,15:24:00,17.058,N,82.951,W,3
10/24/2011,15:26:00,17.059,N,82.953,W,3
10/24/2011,15:28:00,17.06,N,82.955,W,3
10/24/2011,15:30:00,17.061,N,82.957,W,3
10/24/2011,15:31:59,17.062,N,82.959,W,3
10/24/2011,15:33:59,17.063,N,82.961,W,3
10/24/2011,15:35:59,17.064,N,82.963,W,3
10/24/2011,15:38:00,17.065,N,82.965,W,3
10/24/2011,15:40:00,17.066,N,82.967,W,3
10/24/2011,15:42:00,17.067,N,82.968,W,3
10/24/2011,15:44:00,17.068,N,82.97,W,3
10/24/2011,15:45:59,17.069,N,82.972,W,3
10/24/2011,15:47:59,17.07,N,82.974,W,3
10/24/2011,15:49:59,17.071,N,82.975,W,3
10/24/2011,15:51:59,17.072,N,82.977,W,3
10/24/2011,15:54:00,17.073,N,82.979,W,3
10/24/2011,15:56:00,17.074,N,82.98,W,3
10/24/2011,15:58:00,17.075,N,82.982,W,3
10/24/2011,16:00:00,17.075,N,82.983,W,3
10/24/2011,16:01:59,17.076,N,82.985,W,3
10/24/2011,16:03:59,17.077,N,82.986,W,3
10/24/2011,16:05:59,17.078,N,82.988,W,3
10/24/2011,16:08:00,17.079,N,82.989,W,3
10/24/2011,16:10:00,17.08,N,82.991,W,3
10/24/2011,16:12:00,17.081,N,82.992,W,3
