Track,for,Earl,2010,,
9/1/2010,16:55:16,25.32,N,72.456,W
9/1/2010,16:57:16,25.327,N,72.46,W
9/1/2010,16:59:16,25.335,N,72.465,W
9/1/2010,17:01:16,25.342,N,72.469,W
9/1/2010,17:03:17,25.349,N,72.474,W
9/1/2010,17:05:17,25.357,N,72.479,W
9/1/2010,17:07:17,25.364,N,72.483,W
9/1/2010,17:09:17,25.371,N,72.488,W
9/1/2010,17:11:17,25.379,N,72.492,W
9/1/2010,17:13:17,25.386,N,72.497,W
9/1/2010,17:15:17,25.393,N,72.502,W
9/1/2010,17:17:16,25.401,N,72.506,W
9/1/2010,17:19:16,25.408,N,72.511,W
9/1/2010,17:21:16,25.416,N,72.515,W
9/1/2010,17:23:16,25.423,N,72.52,W
9/1/2010,17:25:16,25.431,N,72.524,W
9/1/2010,17:27:16,25.438,N,72.529,W
9/1/2010,17:29:16,25.446,N,72.533,W
9/1/2010,17:31:16,25.453,N,72.538,W
9/1/2010,17:33:17,25.461,N,72.542,W
9/1/2010,17:35:17,25.469,N,72.547,W
9/1/2010,17:37:17,25.476,N,72.551,W
9/1/2010,17:39:17,25.484,N,72.556,W
9/1/2010,17:41:17,25.492,N,72.56,W
9/1/2010,17:43:17,25.499,N,72.565,W
9/1/2010,17:45:17,25.507,N,72.569,W
9/1/2010,17:47:16,25.515,N,72.574,W
9/1/2010,17:49:16,25.522,N,72.578,W
9/1/2010,17:51:16,25.53,N,72.583,W
9/1/2010,17:53:16,25.538,N,72.587,W
9/1/2010,17:55:16,25.546,N,72.592,W
9/1/2010,17:57:16,25.553,N,72.596,W
9/1/2010,17:59:16,25.561,N,72.601,W
9/1/2010,18:01:16,25.569,N,72.605,W
9/1/2010,18:03:17,25.577,N,72.61,W
9/1/2010,18:05:17,25.585,N,72.614,W
9/1/2010,18:07:17,25.593,N,72.619,W
9/1/2010,18:09:17,25.6,N,72.623,W
9/1/2010,18:11:17,25.608,N,72.628,W
9/1/2010,18:13:17,25.616,N,72.632,W
9/1/2010,18:15:17,25.624,N,72.637,W
9/1/2010,18:17:16,25.632,N,72.641,W
9/1/2010,18:19:16,25.64,N,72.645,W
9/1/2010,18:21:16,25.648,N,72.65,W
9/1/2010,18:23:16,25.656,N,72.654,W
9/1/2010,18:25:16,25.664,N,72.659,W
9/1/2010,18:27:16,25.672,N,72.663,W
9/1/2010,18:29:16,25.68,N,72.668,W
9/1/2010,18:31:16,25.688,N,72.672,W
9/1/2010,18:33:17,25.696,N,72.677,W
9/1/2010,18:35:17,25.704,N,72.681,W
9/1/2010,18:37:17,25.712,N,72.686,W
9/1/2010,18:39:17,25.72,N,72.69,W
9/1/2010,18:41:17,25.728,N,72.694,W
9/1/2010,18:43:17,25.736,N,72.699,W
9/1/2010,18:45:17,25.744,N,72.703,W
9/1/2010,18:47:16,25.752,N,72.708,W
9/1/2010,18:49:16,25.76,N,72.712,W
9/1/2010,18:51:16,25.768,N,72.717,W
9/1/2010,18:53:16,25.777,N,72.721,W
9/1/2010,18:55:16,25.785,N,72.726,W
9/1/2010,18:57:16,25.793,N,72.73,W
9/1/2010,18:59:16,25.801,N,72.735,W
9/1/2010,19:01:16,25.809,N,72.739,W
9/1/2010,19:03:17,25.817,N,72.743,W
9/1/2010,19:05:17,25.825,N,72.748,W
9/1/2010,19:07:17,25.834,N,72.752,W
9/1/2010,19:09:17,25.842,N,72.757,W
9/1/2010,19:11:17,25.85,N,72.761,W
9/1/2010,19:13:17,25.858,N,72.766,W
9/1/2010,19:15:17,25.866,N,72.77,W
9/1/2010,19:17:16,25.875,N,72.775,W
9/1/2010,19:19:16,25.883,N,72.779,W
9/1/2010,19:21:16,25.891,N,72.784,W
9/1/2010,19:23:16,25.899,N,72.788,W
9/1/2010,19:25:16,25.908,N,72.792,W
9/1/2010,19:27:16,25.916,N,72.797,W
9/1/2010,19:29:16,25.924,N,72.801,W
9/1/2010,19:31:16,25.932,N,72.806,W
9/1/2010,19:33:17,25.94,N,72.81,W
9/1/2010,19:35:17,25.949,N,72.815,W
9/1/2010,19:37:17,25.957,N,72.819,W
9/1/2010,19:39:17,25.965,N,72.824,W
9/1/2010,19:41:17,25.974,N,72.828,W
9/1/2010,19:43:17,25.982,N,72.833,W
9/1/2010,19:45:17,25.99,N,72.837,W
9/1/2010,19:47:16,25.998,N,72.842,W
9/1/2010,19:49:16,26.007,N,72.846,W
9/1/2010,19:51:16,26.015,N,72.851,W
9/1/2010,19:53:16,26.023,N,72.855,W
9/1/2010,19:55:16,26.031,N,72.86,W
9/1/2010,19:57:16,26.04,N,72.864,W
9/1/2010,19:59:16,26.048,N,72.869,W
9/1/2010,20:01:16,26.056,N,72.873,W
9/1/2010,20:03:17,26.065,N,72.878,W
9/1/2010,20:05:17,26.073,N,72.882,W
9/1/2010,20:07:17,26.081,N,72.887,W
9/1/2010,20:09:17,26.09,N,72.891,W
9/1/2010,20:11:17,26.098,N,72.896,W
9/1/2010,20:13:17,26.106,N,72.901,W
9/1/2010,20:15:17,26.114,N,72.905,W
9/1/2010,20:17:16,26.123,N,72.91,W
9/1/2010,20:19:16,26.131,N,72.914,W
9/1/2010,20:21:16,26.139,N,72.919,W
9/1/2010,20:23:16,26.148,N,72.923,W
9/1/2010,20:25:16,26.156,N,72.928,W
9/1/2010,20:27:16,26.164,N,72.932,W
9/1/2010,20:29:16,26.172,N,72.937,W
9/1/2010,20:31:16,26.181,N,72.942,W
9/1/2010,20:33:17,26.189,N,72.946,W
9/1/2010,20:35:17,26.197,N,72.951,W
9/1/2010,20:37:17,26.206,N,72.955,W
9/1/2010,20:39:17,26.214,N,72.96,W
9/1/2010,20:41:17,26.222,N,72.965,W
9/1/2010,20:43:17,26.23,N,72.969,W
9/1/2010,20:45:17,26.239,N,72.974,W
9/1/2010,20:47:16,26.247,N,72.978,W
9/1/2010,20:49:16,26.255,N,72.983,W
9/1/2010,20:51:16,26.264,N,72.988,W
9/1/2010,20:53:16,26.272,N,72.992,W
9/1/2010,20:55:16,26.28,N,72.997,W
9/1/2010,20:57:16,26.288,N,73.002,W
9/1/2010,20:59:16,26.297,N,73.006,W
9/1/2010,21:01:16,26.305,N,73.011,W
9/1/2010,21:03:17,26.313,N,73.016,W
9/1/2010,21:05:17,26.321,N,73.02,W
9/1/2010,21:07:17,26.33,N,73.025,W
9/1/2010,21:09:17,26.338,N,73.03,W
9/1/2010,21:11:17,26.346,N,73.034,W
9/1/2010,21:13:17,26.354,N,73.039,W
9/1/2010,21:15:17,26.363,N,73.044,W
9/1/2010,21:17:16,26.371,N,73.048,W
9/1/2010,21:19:16,26.379,N,73.053,W
9/1/2010,21:21:16,26.387,N,73.058,W
9/1/2010,21:23:16,26.396,N,73.063,W
9/1/2010,21:25:16,26.404,N,73.067,W
9/1/2010,21:27:16,26.412,N,73.072,W
9/1/2010,21:29:16,26.42,N,73.077,W
9/1/2010,21:31:16,26.429,N,73.081,W
9/1/2010,21:33:17,26.437,N,73.086,W
9/1/2010,21:35:17,26.445,N,73.091,W
9/1/2010,21:37:17,26.453,N,73.096,W
9/1/2010,21:39:17,26.462,N,73.1,W
9/1/2010,21:41:17,26.47,N,73.105,W
9/1/2010,21:43:17,26.478,N,73.11,W
9/1/2010,21:45:17,26.486,N,73.115,W
9/1/2010,21:47:16,26.495,N,73.119,W
9/1/2010,21:49:16,26.503,N,73.124,W
9/1/2010,21:51:16,26.511,N,73.129,W
9/1/2010,21:53:16,26.519,N,73.134,W
9/1/2010,21:55:16,26.528,N,73.138,W
9/1/2010,21:57:16,26.536,N,73.143,W
9/1/2010,21:59:16,26.544,N,73.148,W
9/1/2010,22:01:16,26.552,N,73.153,W
9/1/2010,22:03:17,26.56,N,73.158,W
9/1/2010,22:05:17,26.569,N,73.162,W
9/1/2010,22:07:17,26.577,N,73.167,W
9/1/2010,22:09:17,26.585,N,73.172,W
9/1/2010,22:11:17,26.593,N,73.177,W
9/1/2010,22:13:17,26.602,N,73.182,W
9/1/2010,22:15:17,26.61,N,73.186,W
9/1/2010,22:17:16,26.618,N,73.191,W
9/1/2010,22:19:16,26.626,N,73.196,W
9/1/2010,22:21:16,26.634,N,73.201,W
9/1/2010,22:23:16,26.643,N,73.206,W
9/1/2010,22:25:16,26.651,N,73.21,W
9/1/2010,22:27:16,26.659,N,73.215,W
9/1/2010,22:29:16,26.667,N,73.22,W
9/1/2010,22:31:16,26.676,N,73.225,W
9/1/2010,22:33:17,26.684,N,73.23,W
9/1/2010,22:35:17,26.692,N,73.235,W
9/1/2010,22:37:17,26.7,N,73.239,W
9/1/2010,22:39:17,26.708,N,73.244,W
9/1/2010,22:41:17,26.717,N,73.249,W
9/1/2010,22:43:17,26.725,N,73.254,W
9/1/2010,22:45:17,26.733,N,73.259,W
9/1/2010,22:47:16,26.741,N,73.264,W
9/1/2010,22:49:16,26.749,N,73.268,W
9/1/2010,22:51:16,26.758,N,73.273,W
9/1/2010,22:53:16,26.766,N,73.278,W
9/1/2010,22:55:16,26.774,N,73.283,W
9/1/2010,22:57:16,26.782,N,73.288,W
9/1/2010,22:59:16,26.79,N,73.293,W
9/1/2010,23:01:16,26.799,N,73.298,W
9/1/2010,23:03:17,26.807,N,73.302,W
9/1/2010,23:05:17,26.815,N,73.307,W
9/1/2010,23:07:17,26.823,N,73.312,W
9/1/2010,23:09:17,26.831,N,73.317,W
9/1/2010,23:11:17,26.84,N,73.322,W
9/1/2010,23:13:17,26.848,N,73.327,W
9/1/2010,23:15:17,26.856,N,73.332,W
9/1/2010,23:17:16,26.864,N,73.337,W
9/1/2010,23:19:16,26.872,N,73.342,W
9/1/2010,23:21:16,26.881,N,73.346,W
9/1/2010,23:23:16,26.889,N,73.351,W
9/1/2010,23:25:16,26.897,N,73.356,W
9/1/2010,23:27:16,26.905,N,73.361,W
9/1/2010,23:29:16,26.913,N,73.366,W
9/1/2010,23:31:16,26.922,N,73.371,W
9/1/2010,23:33:17,26.93,N,73.376,W
9/1/2010,23:35:17,26.938,N,73.381,W
9/1/2010,23:37:17,26.946,N,73.386,W
9/1/2010,23:39:17,26.954,N,73.391,W
9/1/2010,23:41:17,26.962,N,73.395,W
9/1/2010,23:43:17,26.971,N,73.4,W
9/1/2010,23:45:17,26.979,N,73.405,W
9/1/2010,23:47:16,26.987,N,73.41,W
9/1/2010,23:49:16,26.995,N,73.415,W
9/1/2010,23:50:27,27,N,73.418,W
9/1/2010,23:52:27,27.008,N,73.423,W
9/1/2010,23:54:27,27.016,N,73.427,W
9/1/2010,23:56:27,27.024,N,73.432,W
9/1/2010,23:58:27,27.032,N,73.437,W
9/2/2010,0:00:26,27.04,N,73.442,W
9/2/2010,0:02:26,27.048,N,73.447,W
9/2/2010,0:04:26,27.056,N,73.451,W
9/2/2010,0:06:26,27.065,N,73.456,W
9/2/2010,0:08:26,27.073,N,73.461,W
9/2/2010,0:10:26,27.081,N,73.466,W
9/2/2010,0:12:26,27.089,N,73.471,W
9/2/2010,0:14:27,27.097,N,73.476,W
9/2/2010,0:16:27,27.105,N,73.48,W
9/2/2010,0:18:27,27.113,N,73.485,W
9/2/2010,0:20:27,27.121,N,73.49,W
9/2/2010,0:22:27,27.13,N,73.495,W
9/2/2010,0:24:27,27.138,N,73.5,W
9/2/2010,0:26:27,27.146,N,73.505,W
9/2/2010,0:28:27,27.154,N,73.51,W
9/2/2010,0:30:26,27.162,N,73.515,W
9/2/2010,0:32:26,27.17,N,73.52,W
9/2/2010,0:34:26,27.179,N,73.525,W
9/2/2010,0:36:26,27.187,N,73.53,W
9/2/2010,0:38:26,27.195,N,73.535,W
9/2/2010,0:40:26,27.203,N,73.54,W
9/2/2010,0:42:26,27.211,N,73.545,W
9/2/2010,0:44:27,27.22,N,73.55,W
9/2/2010,0:46:27,27.228,N,73.555,W
9/2/2010,0:48:27,27.236,N,73.56,W
9/2/2010,0:50:27,27.244,N,73.565,W
9/2/2010,0:52:27,27.253,N,73.57,W
9/2/2010,0:54:27,27.261,N,73.575,W
9/2/2010,0:56:27,27.269,N,73.58,W
9/2/2010,0:58:27,27.277,N,73.585,W
9/2/2010,1:00:26,27.286,N,73.59,W
9/2/2010,1:02:26,27.294,N,73.595,W
9/2/2010,1:04:26,27.302,N,73.6,W
9/2/2010,1:06:26,27.31,N,73.605,W
9/2/2010,1:08:26,27.319,N,73.61,W
9/2/2010,1:10:26,27.327,N,73.615,W
9/2/2010,1:12:26,27.335,N,73.62,W
9/2/2010,1:13:51,27.341,N,73.624,W
9/2/2010,1:15:51,27.349,N,73.629,W
9/2/2010,1:17:51,27.358,N,73.634,W
9/2/2010,1:19:51,27.366,N,73.639,W
9/2/2010,1:21:50,27.374,N,73.645,W
9/2/2010,1:23:50,27.383,N,73.65,W
9/2/2010,1:25:50,27.391,N,73.655,W
9/2/2010,1:27:50,27.399,N,73.66,W
9/2/2010,1:29:50,27.408,N,73.665,W
9/2/2010,1:31:50,27.416,N,73.671,W
9/2/2010,1:33:50,27.425,N,73.676,W
9/2/2010,1:35:51,27.433,N,73.681,W
9/2/2010,1:37:51,27.442,N,73.686,W
9/2/2010,1:39:51,27.45,N,73.692,W
9/2/2010,1:41:51,27.459,N,73.697,W
9/2/2010,1:43:51,27.467,N,73.702,W
9/2/2010,1:45:51,27.476,N,73.708,W
9/2/2010,1:47:51,27.484,N,73.713,W
9/2/2010,1:49:51,27.493,N,73.718,W
9/2/2010,1:51:50,27.501,N,73.724,W
9/2/2010,1:53:50,27.51,N,73.729,W
9/2/2010,1:55:50,27.518,N,73.735,W
9/2/2010,1:57:50,27.527,N,73.74,W
9/2/2010,1:59:50,27.536,N,73.746,W
9/2/2010,2:01:50,27.544,N,73.751,W
9/2/2010,2:03:50,27.553,N,73.757,W
9/2/2010,2:05:51,27.561,N,73.762,W
9/2/2010,2:07:51,27.57,N,73.768,W
9/2/2010,2:09:51,27.579,N,73.773,W
9/2/2010,2:11:51,27.587,N,73.779,W
9/2/2010,2:13:51,27.596,N,73.784,W
9/2/2010,2:15:51,27.605,N,73.79,W
9/2/2010,2:17:51,27.614,N,73.796,W
9/2/2010,2:19:51,27.622,N,73.801,W
9/2/2010,2:21:50,27.631,N,73.807,W
9/2/2010,2:23:50,27.64,N,73.813,W
9/2/2010,2:25:50,27.649,N,73.819,W
9/2/2010,2:27:50,27.658,N,73.824,W
9/2/2010,2:29:50,27.667,N,73.83,W
9/2/2010,2:31:50,27.675,N,73.836,W
9/2/2010,2:33:50,27.684,N,73.842,W
9/2/2010,2:35:51,27.693,N,73.848,W
9/2/2010,2:37:51,27.702,N,73.853,W
9/2/2010,2:39:51,27.711,N,73.859,W
9/2/2010,2:41:51,27.72,N,73.865,W
9/2/2010,2:43:51,27.729,N,73.871,W
9/2/2010,2:45:51,27.738,N,73.877,W
9/2/2010,2:47:51,27.747,N,73.883,W
9/2/2010,2:49:51,27.756,N,73.889,W
9/2/2010,2:51:50,27.765,N,73.895,W
9/2/2010,2:53:50,27.774,N,73.901,W
9/2/2010,2:55:50,27.783,N,73.906,W
9/2/2010,2:57:50,27.791,N,73.912,W
9/2/2010,2:59:50,27.8,N,73.918,W
9/2/2010,3:01:50,27.809,N,73.924,W
9/2/2010,3:03:50,27.818,N,73.93,W
9/2/2010,3:05:51,27.827,N,73.936,W
9/2/2010,3:07:51,27.836,N,73.942,W
9/2/2010,3:09:51,27.845,N,73.948,W
9/2/2010,3:11:51,27.854,N,73.954,W
9/2/2010,3:13:51,27.863,N,73.96,W
9/2/2010,3:15:51,27.872,N,73.966,W
9/2/2010,3:17:51,27.881,N,73.972,W
9/2/2010,3:19:51,27.89,N,73.978,W
9/2/2010,3:21:50,27.899,N,73.984,W
9/2/2010,3:23:50,27.908,N,73.99,W
9/2/2010,3:25:50,27.917,N,73.996,W
9/2/2010,3:27:50,27.926,N,74.002,W
9/2/2010,3:29:50,27.935,N,74.008,W
9/2/2010,3:31:50,27.944,N,74.013,W
9/2/2010,3:33:50,27.953,N,74.019,W
9/2/2010,3:35:51,27.961,N,74.025,W
9/2/2010,3:37:51,27.97,N,74.031,W
9/2/2010,3:39:51,27.979,N,74.037,W
9/2/2010,3:41:51,27.988,N,74.043,W
9/2/2010,3:43:51,27.997,N,74.049,W
9/2/2010,3:45:51,28.006,N,74.055,W
9/2/2010,3:47:51,28.015,N,74.06,W
9/2/2010,3:49:51,28.023,N,74.066,W
9/2/2010,3:51:50,28.032,N,74.072,W
9/2/2010,3:53:50,28.041,N,74.078,W
9/2/2010,3:55:50,28.05,N,74.084,W
9/2/2010,3:57:50,28.058,N,74.089,W
9/2/2010,3:59:50,28.067,N,74.095,W
9/2/2010,4:01:50,28.076,N,74.101,W
9/2/2010,4:03:50,28.084,N,74.107,W
9/2/2010,4:05:51,28.093,N,74.112,W
9/2/2010,4:07:51,28.102,N,74.118,W
9/2/2010,4:09:51,28.11,N,74.124,W
9/2/2010,4:11:51,28.119,N,74.129,W
9/2/2010,4:13:51,28.128,N,74.135,W
9/2/2010,4:15:51,28.136,N,74.14,W
9/2/2010,4:17:51,28.145,N,74.146,W
9/2/2010,4:19:51,28.153,N,74.151,W
9/2/2010,4:21:50,28.162,N,74.157,W
9/2/2010,4:23:50,28.17,N,74.162,W
9/2/2010,4:25:50,28.178,N,74.168,W
9/2/2010,4:27:50,28.187,N,74.173,W
9/2/2010,4:29:50,28.195,N,74.179,W
9/2/2010,4:31:50,28.203,N,74.184,W
9/2/2010,4:33:50,28.212,N,74.189,W
9/2/2010,4:35:51,28.22,N,74.195,W
9/2/2010,4:37:51,28.228,N,74.2,W
9/2/2010,4:39:51,28.236,N,74.205,W
9/2/2010,4:41:51,28.245,N,74.21,W
9/2/2010,4:43:51,28.253,N,74.215,W
9/2/2010,4:45:51,28.261,N,74.221,W
9/2/2010,4:47:51,28.269,N,74.226,W
9/2/2010,4:49:51,28.277,N,74.231,W
9/2/2010,4:51:50,28.285,N,74.236,W
9/2/2010,4:53:50,28.293,N,74.241,W
9/2/2010,4:55:50,28.301,N,74.246,W
9/2/2010,4:57:50,28.309,N,74.251,W
9/2/2010,4:59:50,28.317,N,74.255,W
9/2/2010,5:01:50,28.324,N,74.26,W
9/2/2010,5:03:50,28.332,N,74.265,W
9/2/2010,5:05:51,28.34,N,74.27,W
9/2/2010,5:07:51,28.348,N,74.275,W
9/2/2010,5:09:51,28.356,N,74.279,W
9/2/2010,5:11:51,28.363,N,74.284,W
9/2/2010,5:13:51,28.371,N,74.289,W
9/2/2010,5:15:51,28.379,N,74.294,W
9/2/2010,5:17:51,28.386,N,74.298,W
9/2/2010,5:19:51,28.394,N,74.303,W
9/2/2010,5:21:50,28.401,N,74.307,W
9/2/2010,5:23:50,28.409,N,74.312,W
9/2/2010,5:25:50,28.417,N,74.317,W
9/2/2010,5:27:50,28.424,N,74.321,W
9/2/2010,5:29:10,28.429,N,74.324,W
9/2/2010,5:31:10,28.436,N,74.33,W
9/2/2010,5:33:10,28.443,N,74.335,W
9/2/2010,5:35:10,28.449,N,74.341,W
9/2/2010,5:37:10,28.456,N,74.347,W
9/2/2010,5:39:10,28.463,N,74.352,W
9/2/2010,5:41:10,28.47,N,74.358,W
9/2/2010,5:43:09,28.476,N,74.363,W
9/2/2010,5:45:09,28.483,N,74.369,W
9/2/2010,5:47:09,28.49,N,74.374,W
9/2/2010,5:49:09,28.497,N,74.379,W
9/2/2010,5:51:09,28.504,N,74.385,W
9/2/2010,5:53:09,28.511,N,74.39,W
9/2/2010,5:55:09,28.517,N,74.395,W
9/2/2010,5:57:09,28.524,N,74.4,W
9/2/2010,5:59:10,28.531,N,74.405,W
9/2/2010,6:01:10,28.538,N,74.41,W
9/2/2010,6:03:10,28.545,N,74.414,W
9/2/2010,6:05:10,28.552,N,74.419,W
9/2/2010,6:07:10,28.559,N,74.424,W
9/2/2010,6:09:10,28.566,N,74.428,W
9/2/2010,6:11:10,28.573,N,74.433,W
9/2/2010,6:13:09,28.58,N,74.437,W
9/2/2010,6:15:09,28.587,N,74.442,W
9/2/2010,6:17:09,28.594,N,74.446,W
9/2/2010,6:19:09,28.601,N,74.45,W
9/2/2010,6:21:09,28.608,N,74.454,W
9/2/2010,6:23:09,28.615,N,74.458,W
9/2/2010,6:25:09,28.623,N,74.462,W
9/2/2010,6:27:09,28.63,N,74.466,W
9/2/2010,6:29:10,28.637,N,74.469,W
9/2/2010,6:31:10,28.644,N,74.473,W
9/2/2010,6:33:10,28.652,N,74.476,W
9/2/2010,6:35:10,28.659,N,74.48,W
9/2/2010,6:37:10,28.666,N,74.483,W
9/2/2010,6:39:10,28.673,N,74.487,W
9/2/2010,6:41:10,28.681,N,74.49,W
9/2/2010,6:43:09,28.688,N,74.493,W
9/2/2010,6:45:09,28.696,N,74.496,W
9/2/2010,6:47:09,28.703,N,74.499,W
9/2/2010,6:49:09,28.711,N,74.502,W
9/2/2010,6:51:09,28.718,N,74.505,W
9/2/2010,6:53:09,28.726,N,74.507,W
9/2/2010,6:55:09,28.733,N,74.51,W
9/2/2010,6:57:09,28.741,N,74.513,W
9/2/2010,6:59:10,28.748,N,74.515,W
9/2/2010,7:01:10,28.756,N,74.518,W
9/2/2010,7:03:10,28.763,N,74.52,W
9/2/2010,7:05:10,28.771,N,74.522,W
9/2/2010,7:05:42,28.773,N,74.523,W
9/2/2010,7:07:42,28.779,N,74.525,W
9/2/2010,7:09:42,28.785,N,74.527,W
9/2/2010,7:11:41,28.79,N,74.53,W
9/2/2010,7:13:41,28.796,N,74.532,W
9/2/2010,7:15:41,28.802,N,74.534,W
9/2/2010,7:17:41,28.808,N,74.536,W
9/2/2010,7:19:41,28.814,N,74.537,W
9/2/2010,7:21:41,28.82,N,74.539,W
9/2/2010,7:23:41,28.825,N,74.541,W
9/2/2010,7:25:42,28.831,N,74.542,W
9/2/2010,7:27:42,28.837,N,74.544,W
9/2/2010,7:29:42,28.843,N,74.546,W
9/2/2010,7:31:42,28.849,N,74.547,W
9/2/2010,7:33:42,28.855,N,74.548,W
9/2/2010,7:35:42,28.861,N,74.55,W
9/2/2010,7:37:42,28.867,N,74.551,W
9/2/2010,7:39:42,28.874,N,74.552,W
9/2/2010,7:41:41,28.88,N,74.553,W
9/2/2010,7:43:41,28.886,N,74.555,W
9/2/2010,7:45:41,28.893,N,74.556,W
9/2/2010,7:47:41,28.9,N,74.557,W
9/2/2010,7:49:41,28.906,N,74.558,W
9/2/2010,7:51:41,28.913,N,74.559,W
9/2/2010,7:53:41,28.92,N,74.56,W
9/2/2010,7:55:42,28.927,N,74.561,W
9/2/2010,7:57:42,28.934,N,74.562,W
9/2/2010,7:59:42,28.942,N,74.563,W
9/2/2010,8:01:42,28.949,N,74.564,W
9/2/2010,8:03:41,28.957,N,74.564,W
9/2/2010,8:05:42,28.965,N,74.565,W
9/2/2010,8:07:41,28.973,N,74.566,W
9/2/2010,8:09:42,28.981,N,74.567,W
9/2/2010,8:11:42,28.989,N,74.568,W
9/2/2010,8:13:41,28.998,N,74.568,W
9/2/2010,8:15:42,29.007,N,74.569,W
9/2/2010,8:17:41,29.016,N,74.57,W
9/2/2010,8:19:42,29.025,N,74.571,W
9/2/2010,8:21:41,29.034,N,74.572,W
9/2/2010,8:23:42,29.043,N,74.572,W
9/2/2010,8:25:41,29.053,N,74.573,W
9/2/2010,8:27:42,29.063,N,74.574,W
9/2/2010,8:29:41,29.073,N,74.575,W
9/2/2010,8:31:42,29.083,N,74.576,W
9/2/2010,8:33:41,29.093,N,74.576,W
9/2/2010,8:35:42,29.103,N,74.577,W
9/2/2010,8:37:41,29.114,N,74.578,W
9/2/2010,8:39:42,29.125,N,74.579,W
9/2/2010,8:41:42,29.135,N,74.579,W
9/2/2010,8:43:41,29.146,N,74.58,W
9/2/2010,8:45:42,29.157,N,74.581,W
9/2/2010,8:47:41,29.169,N,74.582,W
9/2/2010,8:49:42,29.18,N,74.582,W
9/2/2010,8:51:41,29.191,N,74.583,W
9/2/2010,8:53:42,29.203,N,74.584,W
9/2/2010,8:54:14,29.206,N,74.584,W
9/2/2010,8:56:15,29.219,N,74.584,W
9/2/2010,8:58:15,29.231,N,74.585,W
9/2/2010,9:00:14,29.244,N,74.585,W
9/2/2010,9:02:15,29.257,N,74.585,W
9/2/2010,9:04:14,29.269,N,74.586,W
9/2/2010,9:06:15,29.282,N,74.586,W
9/2/2010,9:08:14,29.295,N,74.587,W
9/2/2010,9:10:15,29.308,N,74.587,W
9/2/2010,9:12:14,29.32,N,74.588,W
9/2/2010,9:14:15,29.333,N,74.588,W
9/2/2010,9:16:14,29.345,N,74.589,W
9/2/2010,9:18:15,29.358,N,74.59,W
9/2/2010,9:20:14,29.37,N,74.59,W
9/2/2010,9:22:15,29.382,N,74.591,W
9/2/2010,9:24:14,29.394,N,74.592,W
9/2/2010,9:26:15,29.406,N,74.593,W
9/2/2010,9:28:15,29.418,N,74.594,W
9/2/2010,9:30:14,29.429,N,74.595,W
9/2/2010,9:32:15,29.441,N,74.597,W
9/2/2010,9:34:14,29.452,N,74.598,W
9/2/2010,9:35:43,29.46,N,74.599,W
9/2/2010,9:37:44,29.472,N,74.602,W
9/2/2010,9:39:43,29.483,N,74.604,W
9/2/2010,9:41:44,29.495,N,74.607,W
9/2/2010,9:43:43,29.506,N,74.611,W
9/2/2010,9:45:44,29.517,N,74.614,W
9/2/2010,9:47:44,29.528,N,74.617,W
9/2/2010,9:49:43,29.539,N,74.621,W
9/2/2010,9:51:44,29.55,N,74.625,W
9/2/2010,9:53:43,29.56,N,74.629,W
9/2/2010,9:55:44,29.571,N,74.633,W
9/2/2010,9:57:43,29.581,N,74.637,W
9/2/2010,9:59:44,29.591,N,74.641,W
9/2/2010,10:01:43,29.601,N,74.645,W
9/2/2010,10:03:44,29.611,N,74.648,W
9/2/2010,10:05:43,29.62,N,74.652,W
9/2/2010,10:07:44,29.629,N,74.656,W
9/2/2010,10:09:43,29.639,N,74.66,W
9/2/2010,10:11:44,29.647,N,74.663,W
9/2/2010,10:13:43,29.656,N,74.667,W
9/2/2010,10:15:44,29.664,N,74.67,W
9/2/2010,10:17:44,29.672,N,74.673,W
9/2/2010,10:19:43,29.68,N,74.676,W
9/2/2010,10:21:44,29.687,N,74.679,W
9/2/2010,10:23:43,29.694,N,74.681,W
9/2/2010,10:25:44,29.701,N,74.683,W
9/2/2010,10:27:43,29.708,N,74.685,W
9/2/2010,10:29:44,29.714,N,74.687,W
9/2/2010,10:31:43,29.721,N,74.689,W
9/2/2010,10:33:44,29.727,N,74.69,W
9/2/2010,10:35:43,29.733,N,74.691,W
9/2/2010,10:37:44,29.738,N,74.692,W
9/2/2010,10:39:43,29.744,N,74.693,W
9/2/2010,10:41:44,29.749,N,74.694,W
9/2/2010,10:43:43,29.754,N,74.695,W
9/2/2010,10:45:44,29.76,N,74.696,W
9/2/2010,10:47:44,29.765,N,74.696,W
9/2/2010,10:49:43,29.769,N,74.697,W
9/2/2010,10:49:58,29.77,N,74.697,W
9/2/2010,10:51:57,29.775,N,74.697,W
9/2/2010,10:53:58,29.779,N,74.698,W
9/2/2010,10:55:58,29.784,N,74.698,W
9/2/2010,10:57:57,29.789,N,74.698,W
9/2/2010,10:59:58,29.793,N,74.699,W
9/2/2010,11:01:26,29.797,N,74.699,W
9/2/2010,11:03:25,29.802,N,74.699,W
9/2/2010,11:05:26,29.807,N,74.7,W
9/2/2010,11:07:25,29.812,N,74.701,W
9/2/2010,11:09:26,29.817,N,74.701,W
9/2/2010,11:11:25,29.823,N,74.702,W
9/2/2010,11:13:26,29.829,N,74.703,W
9/2/2010,11:15:25,29.834,N,74.704,W
9/2/2010,11:17:26,29.84,N,74.705,W
9/2/2010,11:19:25,29.847,N,74.706,W
9/2/2010,11:21:26,29.853,N,74.707,W
9/2/2010,11:23:25,29.86,N,74.709,W
