Track,for,Jose,2017,,
Date,Time,(UTC),Latitude,Longitude,
MM/DD/Year,HH:MM:SS,(deg),(deg),,
9/16/2017,12:06:00,28.344,N,72.429,W
9/16/2017,12:07:59,28.345,N,72.428,W
9/16/2017,12:10:00,28.347,N,72.427,W
9/16/2017,12:11:59,28.349,N,72.427,W
9/16/2017,12:14:00,28.35,N,72.426,W
9/16/2017,12:15:59,28.352,N,72.425,W
9/16/2017,12:18:00,28.353,N,72.424,W
9/16/2017,12:19:59,28.355,N,72.423,W
9/16/2017,12:22:00,28.356,N,72.422,W
9/16/2017,12:23:59,28.358,N,72.421,W
9/16/2017,12:26:00,28.359,N,72.42,W
9/16/2017,12:27:59,28.361,N,72.419,W
9/16/2017,12:30:00,28.363,N,72.418,W
9/16/2017,12:32:00,28.364,N,72.417,W
9/16/2017,12:33:59,28.366,N,72.415,W
9/16/2017,12:36:00,28.367,N,72.414,W
9/16/2017,12:37:59,28.369,N,72.413,W
9/16/2017,12:40:00,28.37,N,72.412,W
9/16/2017,12:41:59,28.372,N,72.41,W
9/16/2017,12:44:00,28.373,N,72.409,W
9/16/2017,12:45:59,28.375,N,72.408,W
9/16/2017,12:48:00,28.376,N,72.406,W
9/16/2017,12:49:59,28.377,N,72.405,W
9/16/2017,12:52:00,28.379,N,72.404,W
9/16/2017,12:53:59,28.38,N,72.402,W
9/16/2017,12:56:00,28.382,N,72.401,W
9/16/2017,12:57:59,28.383,N,72.399,W
9/16/2017,13:00:00,28.385,N,72.398,W
9/16/2017,13:02:00,28.386,N,72.396,W
9/16/2017,13:03:59,28.388,N,72.395,W
9/16/2017,13:06:00,28.389,N,72.393,W
9/16/2017,13:07:59,28.39,N,72.391,W
9/16/2017,13:10:00,28.392,N,72.39,W
9/16/2017,13:11:59,28.393,N,72.388,W
9/16/2017,13:14:00,28.395,N,72.386,W
9/16/2017,13:15:59,28.396,N,72.384,W
9/16/2017,13:18:00,28.397,N,72.383,W
9/16/2017,13:19:59,28.399,N,72.381,W
9/16/2017,13:22:00,28.4,N,72.379,W
9/16/2017,13:23:59,28.401,N,72.377,W
9/16/2017,13:26:00,28.403,N,72.375,W
9/16/2017,13:27:59,28.404,N,72.374,W
9/16/2017,13:30:00,28.406,N,72.372,W
9/16/2017,13:32:00,28.407,N,72.37,W
9/16/2017,13:33:59,28.408,N,72.368,W
9/16/2017,13:36:00,28.41,N,72.366,W
9/16/2017,13:37:59,28.411,N,72.364,W
9/16/2017,13:40:00,28.412,N,72.362,W
9/16/2017,13:41:59,28.414,N,72.36,W
9/16/2017,13:44:00,28.415,N,72.358,W
9/16/2017,13:45:59,28.416,N,72.356,W
9/16/2017,13:48:00,28.417,N,72.353,W
9/16/2017,13:49:59,28.419,N,72.351,W
9/16/2017,13:52:00,28.42,N,72.349,W
9/16/2017,13:53:59,28.421,N,72.347,W
9/16/2017,13:56:00,28.423,N,72.345,W
9/16/2017,13:57:59,28.424,N,72.343,W
9/16/2017,14:00:00,28.425,N,72.34,W
9/16/2017,14:02:00,28.427,N,72.338,W
9/16/2017,14:03:59,28.428,N,72.336,W
9/16/2017,14:06:00,28.429,N,72.333,W
9/16/2017,14:07:59,28.43,N,72.331,W
9/16/2017,14:10:00,28.432,N,72.329,W
9/16/2017,14:11:59,28.433,N,72.326,W
9/16/2017,14:14:00,28.434,N,72.324,W
9/16/2017,14:15:59,28.435,N,72.322,W
9/16/2017,14:18:00,28.437,N,72.319,W
9/16/2017,14:19:59,28.438,N,72.317,W
9/16/2017,14:22:00,28.439,N,72.314,W
9/16/2017,14:23:59,28.44,N,72.312,W
9/16/2017,14:26:00,28.441,N,72.309,W
9/16/2017,14:27:59,28.443,N,72.307,W
9/16/2017,14:30:00,28.444,N,72.304,W
9/16/2017,14:32:00,28.445,N,72.302,W
9/16/2017,14:33:59,28.446,N,72.299,W
9/16/2017,14:36:00,28.448,N,72.296,W
9/16/2017,14:37:59,28.449,N,72.294,W
9/16/2017,14:40:00,28.45,N,72.291,W
9/16/2017,14:41:59,28.451,N,72.288,W
9/16/2017,14:44:00,28.452,N,72.286,W
9/16/2017,14:45:59,28.453,N,72.283,W
9/16/2017,14:48:00,28.455,N,72.28,W
9/16/2017,14:49:59,28.456,N,72.278,W
9/16/2017,14:52:00,28.457,N,72.275,W
9/16/2017,14:53:59,28.458,N,72.272,W
9/16/2017,14:56:00,28.459,N,72.269,W
9/16/2017,14:57:59,28.46,N,72.266,W
9/16/2017,15:00:00,28.462,N,72.264,W
9/16/2017,15:02:00,28.463,N,72.261,W
9/16/2017,15:03:59,28.464,N,72.258,W
9/16/2017,15:06:00,28.465,N,72.255,W
9/16/2017,15:07:59,28.466,N,72.252,W
9/16/2017,15:10:00,28.467,N,72.249,W
9/16/2017,15:11:59,28.468,N,72.246,W
9/16/2017,15:14:00,28.47,N,72.243,W
9/16/2017,15:15:59,28.471,N,72.241,W
9/16/2017,15:18:00,28.472,N,72.238,W
9/16/2017,15:19:59,28.473,N,72.235,W
9/16/2017,15:22:00,28.474,N,72.232,W
9/16/2017,15:23:59,28.475,N,72.229,W
9/16/2017,15:26:00,28.476,N,72.226,W
9/16/2017,15:27:59,28.477,N,72.223,W
9/16/2017,15:30:00,28.479,N,72.219,W
9/16/2017,15:32:00,28.48,N,72.216,W
9/16/2017,15:33:59,28.481,N,72.213,W
9/16/2017,15:36:00,28.482,N,72.21,W
9/16/2017,15:37:59,28.483,N,72.207,W
9/16/2017,15:40:00,28.484,N,72.204,W
9/16/2017,15:41:59,28.485,N,72.201,W
9/16/2017,15:44:00,28.486,N,72.198,W
9/16/2017,15:45:59,28.487,N,72.195,W
9/16/2017,15:48:00,28.488,N,72.191,W
9/16/2017,15:49:59,28.489,N,72.188,W
9/16/2017,15:52:00,28.491,N,72.185,W
9/16/2017,15:53:59,28.492,N,72.182,W
9/16/2017,15:56:00,28.493,N,72.179,W
9/16/2017,15:57:59,28.494,N,72.175,W
9/16/2017,16:00:00,28.495,N,72.172,W
9/16/2017,16:02:00,28.496,N,72.169,W
9/16/2017,16:03:59,28.497,N,72.166,W
9/16/2017,16:06:00,28.498,N,72.162,W
9/16/2017,16:07:59,28.499,N,72.159,W
9/16/2017,16:10:00,28.5,N,72.156,W
9/16/2017,16:11:59,28.501,N,72.152,W
9/16/2017,16:14:00,28.502,N,72.149,W
9/16/2017,16:15:59,28.503,N,72.146,W
9/16/2017,16:18:00,28.504,N,72.142,W
9/16/2017,16:19:59,28.505,N,72.139,W
9/16/2017,16:22:00,28.506,N,72.136,W
9/16/2017,16:23:59,28.507,N,72.132,W
9/16/2017,16:26:00,28.508,N,72.129,W
9/16/2017,16:27:59,28.509,N,72.125,W
9/16/2017,16:30:00,28.51,N,72.122,W
9/16/2017,16:32:00,28.511,N,72.119,W
9/16/2017,16:33:59,28.512,N,72.115,W
9/16/2017,16:36:00,28.514,N,72.112,W
9/16/2017,16:37:59,28.515,N,72.108,W
9/16/2017,16:40:00,28.516,N,72.105,W
9/16/2017,16:41:59,28.517,N,72.101,W
9/16/2017,16:42:49,28.517,N,72.1,W
9/16/2017,16:44:50,28.518,N,72.097,W
9/16/2017,16:46:49,28.519,N,72.093,W
9/16/2017,16:48:49,28.52,N,72.09,W
9/16/2017,16:50:50,28.521,N,72.086,W
9/16/2017,16:52:49,28.522,N,72.083,W
9/16/2017,16:54:50,28.523,N,72.079,W
9/16/2017,16:56:49,28.523,N,72.076,W
9/16/2017,16:58:50,28.524,N,72.072,W
9/16/2017,17:00:49,28.525,N,72.069,W
9/16/2017,17:02:50,28.526,N,72.065,W
9/16/2017,17:04:49,28.527,N,72.062,W
9/16/2017,17:06:50,28.528,N,72.058,W
9/16/2017,17:08:49,28.529,N,72.054,W
9/16/2017,17:10:50,28.53,N,72.051,W
9/16/2017,17:12:49,28.531,N,72.047,W
9/16/2017,17:14:50,28.532,N,72.044,W
9/16/2017,17:16:49,28.533,N,72.04,W
9/16/2017,17:18:49,28.534,N,72.037,W
9/16/2017,17:20:50,28.535,N,72.033,W
9/16/2017,17:22:49,28.536,N,72.029,W
9/16/2017,17:24:50,28.537,N,72.026,W
9/16/2017,17:26:49,28.538,N,72.022,W
9/16/2017,17:28:50,28.539,N,72.019,W
9/16/2017,17:30:49,28.54,N,72.015,W
9/16/2017,17:32:50,28.541,N,72.011,W
9/16/2017,17:34:49,28.542,N,72.008,W
9/16/2017,17:36:50,28.543,N,72.004,W
9/16/2017,17:38:49,28.544,N,72,W
9/16/2017,17:40:50,28.545,N,71.997,W
9/16/2017,17:42:49,28.546,N,71.993,W
9/16/2017,17:44:50,28.547,N,71.99,W
9/16/2017,17:46:49,28.547,N,71.986,W
9/16/2017,17:48:49,28.548,N,71.982,W
9/16/2017,17:50:50,28.55,N,71.979,W
9/16/2017,17:52:49,28.551,N,71.975,W
9/16/2017,17:54:50,28.552,N,71.971,W
9/16/2017,17:56:49,28.553,N,71.968,W
9/16/2017,17:58:50,28.554,N,71.964,W
9/16/2017,18:00:49,28.555,N,71.96,W
9/16/2017,18:02:50,28.556,N,71.957,W
9/16/2017,18:04:49,28.557,N,71.953,W
9/16/2017,18:06:50,28.558,N,71.949,W
9/16/2017,18:08:49,28.559,N,71.946,W
9/16/2017,18:10:50,28.56,N,71.942,W
9/16/2017,18:12:49,28.561,N,71.938,W
9/16/2017,18:14:50,28.562,N,71.935,W
9/16/2017,18:16:49,28.563,N,71.931,W
9/16/2017,18:18:49,28.564,N,71.927,W
9/16/2017,18:20:50,28.565,N,71.923,W
9/16/2017,18:22:49,28.566,N,71.92,W
9/16/2017,18:24:19,28.567,N,71.917,W
9/16/2017,18:26:19,28.568,N,71.914,W
9/16/2017,18:28:20,28.569,N,71.91,W
9/16/2017,18:30:19,28.57,N,71.907,W
9/16/2017,18:32:20,28.572,N,71.903,W
9/16/2017,18:34:19,28.573,N,71.9,W
9/16/2017,18:36:20,28.574,N,71.896,W
9/16/2017,18:38:19,28.575,N,71.893,W
9/16/2017,18:40:20,28.576,N,71.89,W
9/16/2017,18:42:19,28.577,N,71.886,W
9/16/2017,18:44:20,28.579,N,71.883,W
9/16/2017,18:46:19,28.58,N,71.879,W
9/16/2017,18:48:20,28.581,N,71.876,W
9/16/2017,18:50:19,28.582,N,71.873,W
9/16/2017,18:52:20,28.583,N,71.869,W
9/16/2017,18:54:19,28.585,N,71.866,W
9/16/2017,18:56:19,28.586,N,71.863,W
