Track,for,Hanna,2008,,
Date,Time,(UTC),Latitude,Longitude,
MM/DD/Year,HH:MM:SS,(deg),(deg),,
9/3/2008,8:01:30,20.302,N,72.137,W
9/3/2008,8:03:30,20.309,N,72.134,W
9/3/2008,8:05:30,20.317,N,72.131,W
9/3/2008,8:07:30,20.325,N,72.129,W
9/3/2008,8:09:30,20.333,N,72.126,W
9/3/2008,8:11:31,20.34,N,72.123,W
9/3/2008,8:13:31,20.348,N,72.121,W
9/3/2008,8:15:31,20.356,N,72.118,W
9/3/2008,8:17:31,20.364,N,72.116,W
9/3/2008,8:19:31,20.372,N,72.113,W
9/3/2008,8:21:31,20.379,N,72.111,W
9/3/2008,8:23:31,20.387,N,72.109,W
9/3/2008,8:25:30,20.395,N,72.106,W
9/3/2008,8:27:30,20.403,N,72.104,W
9/3/2008,8:29:30,20.41,N,72.102,W
9/3/2008,8:31:30,20.418,N,72.099,W
9/3/2008,8:33:30,20.425,N,72.097,W
9/3/2008,8:35:30,20.433,N,72.095,W
9/3/2008,8:37:30,20.44,N,72.092,W
9/3/2008,8:39:30,20.447,N,72.09,W
9/3/2008,8:41:31,20.455,N,72.088,W
9/3/2008,8:43:31,20.462,N,72.085,W
9/3/2008,8:45:31,20.468,N,72.083,W
9/3/2008,8:47:31,20.475,N,72.081,W
9/3/2008,8:49:31,20.482,N,72.078,W
9/3/2008,8:51:31,20.488,N,72.076,W
9/3/2008,8:53:31,20.495,N,72.073,W
9/3/2008,8:55:30,20.501,N,72.071,W
9/3/2008,8:57:30,20.506,N,72.068,W
9/3/2008,8:57:42,20.507,N,72.068,W
9/3/2008,8:59:42,20.509,N,72.062,W
9/3/2008,9:01:42,20.51,N,72.057,W
9/3/2008,9:03:42,20.511,N,72.051,W
9/3/2008,9:05:42,20.512,N,72.045,W
9/3/2008,9:07:42,20.513,N,72.039,W
9/3/2008,9:09:42,20.514,N,72.033,W
9/3/2008,9:11:41,20.514,N,72.027,W
9/3/2008,9:13:41,20.514,N,72.021,W
9/3/2008,9:15:41,20.514,N,72.015,W
9/3/2008,9:17:41,20.514,N,72.009,W
9/3/2008,9:19:41,20.513,N,72.003,W
9/3/2008,9:21:41,20.513,N,71.997,W
9/3/2008,9:23:41,20.512,N,71.991,W
9/3/2008,9:25:42,20.512,N,71.985,W
9/3/2008,9:27:42,20.511,N,71.979,W
9/3/2008,9:29:42,20.51,N,71.973,W
9/3/2008,9:31:42,20.509,N,71.968,W
9/3/2008,9:33:42,20.508,N,71.962,W
9/3/2008,9:35:42,20.507,N,71.956,W
9/3/2008,9:37:42,20.505,N,71.951,W
9/3/2008,9:39:42,20.504,N,71.945,W
9/3/2008,9:41:41,20.503,N,71.94,W
9/3/2008,9:43:41,20.502,N,71.935,W
9/3/2008,9:45:41,20.5,N,71.93,W
9/3/2008,9:47:41,20.499,N,71.925,W
9/3/2008,9:49:41,20.498,N,71.92,W
9/3/2008,9:51:41,20.497,N,71.915,W
9/3/2008,9:53:41,20.496,N,71.911,W
9/3/2008,9:55:42,20.495,N,71.907,W
9/3/2008,9:57:42,20.494,N,71.903,W
9/3/2008,9:59:42,20.493,N,71.899,W
9/3/2008,10:01:42,20.492,N,71.896,W
9/3/2008,10:03:42,20.491,N,71.892,W
9/3/2008,10:05:42,20.49,N,71.889,W
9/3/2008,10:07:42,20.489,N,71.886,W
9/3/2008,10:09:42,20.488,N,71.883,W
9/3/2008,10:11:41,20.488,N,71.88,W
9/3/2008,10:13:41,20.487,N,71.877,W
9/3/2008,10:15:41,20.486,N,71.875,W
9/3/2008,10:17:41,20.486,N,71.873,W
9/3/2008,10:19:41,20.485,N,71.87,W
9/3/2008,10:21:41,20.485,N,71.868,W
9/3/2008,10:23:41,20.484,N,71.866,W
9/3/2008,10:25:42,20.484,N,71.864,W
9/3/2008,10:27:42,20.483,N,71.862,W
9/3/2008,10:29:42,20.483,N,71.861,W
9/3/2008,10:31:42,20.483,N,71.859,W
9/3/2008,10:33:42,20.482,N,71.858,W
9/3/2008,10:35:42,20.482,N,71.856,W
9/3/2008,10:37:42,20.482,N,71.855,W
9/3/2008,10:39:42,20.481,N,71.853,W
9/3/2008,10:41:41,20.481,N,71.852,W
9/3/2008,10:43:41,20.481,N,71.851,W
9/3/2008,10:45:41,20.481,N,71.85,W
9/3/2008,10:47:41,20.48,N,71.849,W
9/3/2008,10:49:41,20.48,N,71.848,W
9/3/2008,10:50:57,20.48,N,71.847,W
9/3/2008,10:52:57,20.48,N,71.846,W
9/3/2008,10:54:58,20.48,N,71.845,W
9/3/2008,10:56:58,20.479,N,71.844,W
9/3/2008,10:58:58,20.479,N,71.843,W
9/3/2008,11:00:58,20.479,N,71.842,W
9/3/2008,11:01:18,20.479,N,71.842,W
9/3/2008,11:03:18,20.479,N,71.841,W
9/3/2008,11:05:18,20.479,N,71.84,W
9/3/2008,11:07:19,20.478,N,71.839,W
9/3/2008,11:09:19,20.478,N,71.838,W
9/3/2008,11:11:19,20.478,N,71.837,W
9/3/2008,11:13:19,20.478,N,71.836,W
9/3/2008,11:15:19,20.478,N,71.835,W
9/3/2008,11:17:19,20.478,N,71.834,W
9/3/2008,11:19:19,20.478,N,71.834,W
9/3/2008,11:21:19,20.478,N,71.833,W
9/3/2008,11:23:18,20.478,N,71.832,W
9/3/2008,11:25:18,20.478,N,71.831,W
9/3/2008,11:27:18,20.478,N,71.83,W
9/3/2008,11:29:18,20.478,N,71.829,W
9/3/2008,11:31:18,20.478,N,71.828,W
9/3/2008,11:33:18,20.478,N,71.828,W
9/3/2008,11:35:18,20.478,N,71.827,W
9/3/2008,11:37:19,20.478,N,71.826,W
9/3/2008,11:39:19,20.478,N,71.825,W
9/3/2008,11:41:19,20.478,N,71.824,W
9/3/2008,11:43:19,20.478,N,71.824,W
9/3/2008,11:45:19,20.479,N,71.823,W
9/3/2008,11:47:19,20.479,N,71.822,W
9/3/2008,11:49:19,20.479,N,71.822,W
9/3/2008,11:51:19,20.479,N,71.821,W
9/3/2008,11:53:18,20.48,N,71.82,W
9/3/2008,11:55:18,20.48,N,71.82,W
9/3/2008,11:57:18,20.481,N,71.819,W
9/3/2008,11:59:18,20.481,N,71.819,W
9/3/2008,12:01:18,20.482,N,71.818,W
9/3/2008,12:03:18,20.482,N,71.818,W
9/3/2008,12:05:18,20.483,N,71.817,W
9/3/2008,12:07:19,20.483,N,71.817,W
9/3/2008,12:09:19,20.484,N,71.816,W
9/3/2008,12:11:19,20.485,N,71.816,W
9/3/2008,12:13:19,20.486,N,71.816,W
9/3/2008,12:15:19,20.486,N,71.816,W
9/3/2008,12:17:19,20.487,N,71.815,W
9/3/2008,12:19:19,20.488,N,71.815,W
9/3/2008,12:21:19,20.489,N,71.815,W
9/3/2008,12:23:18,20.49,N,71.815,W
9/3/2008,12:25:18,20.491,N,71.815,W
9/3/2008,12:27:18,20.493,N,71.814,W
9/3/2008,12:29:18,20.494,N,71.814,W
9/3/2008,12:31:18,20.495,N,71.814,W
9/3/2008,12:33:18,20.496,N,71.814,W
9/3/2008,12:35:18,20.498,N,71.814,W
9/3/2008,12:37:19,20.499,N,71.815,W
9/3/2008,12:39:19,20.501,N,71.815,W
9/3/2008,12:41:19,20.502,N,71.815,W
9/3/2008,12:43:19,20.504,N,71.815,W
9/3/2008,12:45:19,20.506,N,71.815,W
9/3/2008,12:47:19,20.507,N,71.816,W
9/3/2008,12:49:19,20.509,N,71.816,W
9/3/2008,12:51:19,20.511,N,71.817,W
9/3/2008,12:53:18,20.513,N,71.817,W
9/3/2008,12:55:18,20.515,N,71.818,W
9/3/2008,12:57:18,20.517,N,71.818,W
9/3/2008,12:59:18,20.52,N,71.819,W
9/3/2008,13:01:18,20.522,N,71.819,W
9/3/2008,13:03:18,20.524,N,71.82,W
9/3/2008,13:05:18,20.527,N,71.821,W
9/3/2008,13:07:19,20.529,N,71.822,W
9/3/2008,13:09:19,20.532,N,71.823,W
9/3/2008,13:11:19,20.534,N,71.823,W
9/3/2008,13:13:19,20.537,N,71.824,W
9/3/2008,13:15:19,20.54,N,71.826,W
9/3/2008,13:17:19,20.543,N,71.827,W
9/3/2008,13:19:19,20.546,N,71.828,W
9/3/2008,13:21:19,20.549,N,71.829,W
9/3/2008,13:23:18,20.552,N,71.83,W
9/3/2008,13:25:18,20.556,N,71.832,W
9/3/2008,13:27:18,20.559,N,71.833,W
9/3/2008,13:29:18,20.562,N,71.834,W
9/3/2008,13:31:18,20.566,N,71.836,W
9/3/2008,13:33:18,20.57,N,71.838,W
9/3/2008,13:35:18,20.573,N,71.839,W
9/3/2008,13:37:19,20.577,N,71.841,W
9/3/2008,13:39:19,20.581,N,71.843,W
9/3/2008,13:41:19,20.585,N,71.844,W
9/3/2008,13:43:19,20.589,N,71.846,W
9/3/2008,13:45:19,20.594,N,71.848,W
9/3/2008,13:47:19,20.598,N,71.85,W
9/3/2008,13:49:19,20.602,N,71.853,W
9/3/2008,13:51:19,20.607,N,71.855,W
9/3/2008,13:53:18,20.612,N,71.857,W
9/3/2008,13:55:18,20.616,N,71.859,W
9/3/2008,13:57:18,20.621,N,71.862,W
9/3/2008,13:59:18,20.626,N,71.864,W
9/3/2008,14:01:18,20.631,N,71.867,W
9/3/2008,14:03:18,20.637,N,71.869,W
9/3/2008,14:05:18,20.642,N,71.872,W
9/3/2008,14:07:19,20.647,N,71.874,W
9/3/2008,14:09:19,20.653,N,71.877,W
9/3/2008,14:11:19,20.658,N,71.88,W
9/3/2008,14:13:19,20.664,N,71.883,W
9/3/2008,14:15:19,20.669,N,71.885,W
9/3/2008,14:17:19,20.675,N,71.888,W
9/3/2008,14:19:19,20.681,N,71.891,W
9/3/2008,14:21:19,20.687,N,71.894,W
9/3/2008,14:23:18,20.693,N,71.897,W
9/3/2008,14:25:18,20.699,N,71.9,W
9/3/2008,14:27:18,20.706,N,71.903,W
9/3/2008,14:29:18,20.712,N,71.906,W
9/3/2008,14:31:18,20.718,N,71.91,W
9/3/2008,14:33:18,20.725,N,71.913,W
9/3/2008,14:35:18,20.731,N,71.916,W
9/3/2008,14:37:19,20.738,N,71.919,W
9/3/2008,14:39:19,20.744,N,71.922,W
9/3/2008,14:41:19,20.751,N,71.926,W
9/3/2008,14:43:19,20.758,N,71.929,W
9/3/2008,14:45:19,20.765,N,71.932,W
9/3/2008,14:47:19,20.772,N,71.935,W
9/3/2008,14:49:19,20.779,N,71.939,W
9/3/2008,14:51:19,20.786,N,71.942,W
9/3/2008,14:53:18,20.793,N,71.945,W
9/3/2008,14:55:18,20.8,N,71.949,W
9/3/2008,14:57:18,20.807,N,71.952,W
9/3/2008,14:59:18,20.814,N,71.955,W
9/3/2008,15:01:18,20.822,N,71.958,W
9/3/2008,15:03:18,20.829,N,71.962,W
9/3/2008,15:05:18,20.837,N,71.965,W
9/3/2008,15:07:19,20.844,N,71.968,W
9/3/2008,15:09:19,20.852,N,71.972,W
9/3/2008,15:11:19,20.859,N,71.975,W
9/3/2008,15:13:19,20.867,N,71.978,W
9/3/2008,15:15:19,20.875,N,71.981,W
9/3/2008,15:17:19,20.882,N,71.984,W
9/3/2008,15:19:19,20.89,N,71.988,W
9/3/2008,15:21:19,20.898,N,71.991,W
9/3/2008,15:23:18,20.906,N,71.994,W
9/3/2008,15:25:18,20.914,N,71.997,W
9/3/2008,15:27:18,20.921,N,72,W
9/3/2008,15:29:18,20.929,N,72.003,W
9/3/2008,15:31:18,20.937,N,72.006,W
9/3/2008,15:33:18,20.945,N,72.009,W
9/3/2008,15:35:18,20.953,N,72.012,W
9/3/2008,15:37:19,20.962,N,72.015,W
9/3/2008,15:39:19,20.97,N,72.018,W
9/3/2008,15:41:19,20.978,N,72.02,W
9/3/2008,15:43:19,20.986,N,72.023,W
9/3/2008,15:45:19,20.994,N,72.026,W
9/3/2008,15:47:19,21.002,N,72.028,W
9/3/2008,15:49:19,21.01,N,72.031,W
9/3/2008,15:51:19,21.019,N,72.033,W
9/3/2008,15:53:18,21.027,N,72.036,W
9/3/2008,15:55:18,21.035,N,72.038,W
9/3/2008,15:57:18,21.043,N,72.041,W
9/3/2008,15:59:18,21.052,N,72.043,W
9/3/2008,16:01:18,21.06,N,72.045,W
9/3/2008,16:03:18,21.068,N,72.047,W
9/3/2008,16:05:18,21.077,N,72.049,W
9/3/2008,16:07:19,21.085,N,72.051,W
9/3/2008,16:09:19,21.093,N,72.053,W
9/3/2008,16:11:19,21.102,N,72.055,W
9/3/2008,16:13:19,21.11,N,72.057,W
9/3/2008,16:15:19,21.118,N,72.059,W
9/3/2008,16:17:19,21.127,N,72.06,W
9/3/2008,16:19:19,21.135,N,72.062,W
9/3/2008,16:21:19,21.143,N,72.063,W
9/3/2008,16:23:18,21.152,N,72.065,W
9/3/2008,16:25:18,21.16,N,72.066,W
9/3/2008,16:27:18,21.168,N,72.067,W
9/3/2008,16:29:18,21.177,N,72.068,W
9/3/2008,16:31:18,21.185,N,72.069,W
9/3/2008,16:33:18,21.193,N,72.07,W
9/3/2008,16:35:18,21.201,N,72.071,W
9/3/2008,16:37:19,21.21,N,72.071,W
9/3/2008,16:39:19,21.218,N,72.072,W
9/3/2008,16:41:19,21.226,N,72.072,W
9/3/2008,16:43:19,21.234,N,72.073,W
9/3/2008,16:45:19,21.242,N,72.073,W
9/3/2008,16:47:19,21.251,N,72.073,W
9/3/2008,16:49:19,21.259,N,72.073,W
9/3/2008,16:51:19,21.267,N,72.073,W
9/3/2008,16:53:18,21.275,N,72.073,W
9/3/2008,16:55:18,21.283,N,72.072,W
9/3/2008,16:57:18,21.291,N,72.072,W
9/3/2008,16:59:18,21.299,N,72.071,W
9/3/2008,17:01:18,21.307,N,72.071,W
9/3/2008,17:03:18,21.315,N,72.07,W
9/3/2008,17:05:18,21.323,N,72.069,W
9/3/2008,17:07:19,21.331,N,72.068,W
9/3/2008,17:09:19,21.339,N,72.067,W
9/3/2008,17:11:19,21.347,N,72.066,W
9/3/2008,17:13:19,21.355,N,72.064,W
9/3/2008,17:15:19,21.362,N,72.063,W
9/3/2008,17:17:19,21.37,N,72.062,W
9/3/2008,17:19:19,21.378,N,72.06,W
9/3/2008,17:21:19,21.386,N,72.058,W
9/3/2008,17:23:18,21.394,N,72.057,W
9/3/2008,17:25:18,21.401,N,72.055,W
9/3/2008,17:27:18,21.409,N,72.053,W
9/3/2008,17:29:18,21.417,N,72.051,W
9/3/2008,17:31:18,21.425,N,72.049,W
9/3/2008,17:33:18,21.432,N,72.046,W
9/3/2008,17:35:18,21.44,N,72.044,W
9/3/2008,17:37:19,21.448,N,72.042,W
9/3/2008,17:39:19,21.455,N,72.039,W
9/3/2008,17:39:30,21.456,N,72.039,W
9/3/2008,17:41:31,21.471,N,72.036,W
9/3/2008,17:43:31,21.486,N,72.033,W
9/3/2008,17:45:31,21.5,N,72.029,W
9/3/2008,17:47:31,21.514,N,72.026,W
9/3/2008,17:49:31,21.528,N,72.023,W
9/3/2008,17:51:31,21.541,N,72.019,W
9/3/2008,17:53:31,21.555,N,72.016,W
9/3/2008,17:55:30,21.568,N,72.012,W
9/3/2008,17:57:30,21.58,N,72.009,W
9/3/2008,17:59:30,21.593,N,72.005,W
9/3/2008,18:01:30,21.605,N,72.002,W
9/3/2008,18:03:30,21.616,N,71.998,W
9/3/2008,18:05:30,21.628,N,71.994,W
9/3/2008,18:07:30,21.639,N,71.991,W
9/3/2008,18:09:30,21.65,N,71.987,W
9/3/2008,18:11:31,21.661,N,71.983,W
9/3/2008,18:13:31,21.671,N,71.979,W
9/3/2008,18:15:31,21.681,N,71.976,W
9/3/2008,18:17:31,21.691,N,71.972,W
9/3/2008,18:19:31,21.701,N,71.968,W
9/3/2008,18:21:31,21.71,N,71.964,W
9/3/2008,18:23:31,21.719,N,71.96,W
9/3/2008,18:25:30,21.728,N,71.956,W
9/3/2008,18:27:30,21.737,N,71.952,W
9/3/2008,18:29:30,21.745,N,71.948,W
9/3/2008,18:31:30,21.753,N,71.944,W
9/3/2008,18:33:30,21.761,N,71.94,W
9/3/2008,18:35:30,21.769,N,71.935,W
9/3/2008,18:37:30,21.777,N,71.931,W
9/3/2008,18:39:30,21.784,N,71.927,W
9/3/2008,18:41:31,21.791,N,71.923,W
9/3/2008,18:43:31,21.797,N,71.919,W
9/3/2008,18:45:31,21.804,N,71.914,W
9/3/2008,18:47:31,21.81,N,71.91,W
9/3/2008,18:49:31,21.816,N,71.906,W
9/3/2008,18:51:31,21.822,N,71.901,W
9/3/2008,18:53:31,21.828,N,71.897,W
9/3/2008,18:55:30,21.834,N,71.892,W
9/3/2008,18:57:30,21.839,N,71.888,W
9/3/2008,18:59:30,21.844,N,71.883,W
9/3/2008,19:01:30,21.849,N,71.879,W
9/3/2008,19:03:30,21.853,N,71.874,W
9/3/2008,19:05:30,21.858,N,71.87,W
9/3/2008,19:07:30,21.862,N,71.865,W
9/3/2008,19:09:30,21.866,N,71.861,W
9/3/2008,19:11:31,21.87,N,71.856,W
9/3/2008,19:13:31,21.874,N,71.851,W
9/3/2008,19:15:31,21.878,N,71.847,W
9/3/2008,19:17:31,21.881,N,71.842,W
9/3/2008,19:19:31,21.884,N,71.837,W
9/3/2008,19:21:31,21.888,N,71.832,W
9/3/2008,19:23:31,21.89,N,71.828,W
9/3/2008,19:25:30,21.893,N,71.823,W
9/3/2008,19:27:30,21.896,N,71.818,W
9/3/2008,19:29:30,21.898,N,71.813,W
9/3/2008,19:31:30,21.901,N,71.808,W
9/3/2008,19:33:30,21.903,N,71.803,W
9/3/2008,19:35:30,21.905,N,71.799,W
9/3/2008,19:37:30,21.907,N,71.794,W
9/3/2008,19:39:30,21.908,N,71.789,W
9/3/2008,19:41:31,21.91,N,71.784,W
9/3/2008,19:43:31,21.911,N,71.779,W
9/3/2008,19:44:37,21.912,N,71.776,W
9/3/2008,19:46:37,21.913,N,71.776,W
9/3/2008,19:48:37,21.914,N,71.775,W
9/3/2008,19:50:37,21.915,N,71.775,W
9/3/2008,19:52:37,21.916,N,71.774,W
9/3/2008,19:54:37,21.917,N,71.773,W
9/3/2008,19:56:37,21.917,N,71.772,W
9/3/2008,19:58:37,21.918,N,71.771,W
9/3/2008,20:00:38,21.918,N,71.77,W
9/3/2008,20:02:38,21.918,N,71.768,W
9/3/2008,20:04:38,21.918,N,71.767,W
9/3/2008,20:06:38,21.918,N,71.765,W
9/3/2008,20:08:38,21.918,N,71.763,W
9/3/2008,20:10:38,21.918,N,71.76,W
9/3/2008,20:12:38,21.918,N,71.758,W
9/3/2008,20:14:37,21.917,N,71.755,W
9/3/2008,20:16:37,21.917,N,71.752,W
9/3/2008,20:18:37,21.917,N,71.748,W
9/3/2008,20:20:37,21.916,N,71.745,W
9/3/2008,20:22:37,21.915,N,71.741,W
9/3/2008,20:24:37,21.915,N,71.736,W
9/3/2008,20:26:37,21.914,N,71.731,W
9/3/2008,20:28:37,21.913,N,71.726,W
9/3/2008,20:30:38,21.912,N,71.721,W
9/3/2008,20:32:38,21.911,N,71.715,W
9/3/2008,20:34:38,21.91,N,71.709,W
9/3/2008,20:36:38,21.909,N,71.702,W
9/3/2008,20:38:38,21.908,N,71.696,W
9/3/2008,20:40:38,21.907,N,71.689,W
9/3/2008,20:42:38,21.906,N,71.682,W
9/3/2008,20:44:37,21.905,N,71.674,W
9/3/2008,20:46:37,21.904,N,71.666,W
9/3/2008,20:48:37,21.903,N,71.658,W
9/3/2008,20:50:37,21.901,N,71.65,W
9/3/2008,20:52:37,21.9,N,71.642,W
9/3/2008,20:54:37,21.899,N,71.633,W
9/3/2008,20:56:37,21.897,N,71.624,W
9/3/2008,20:58:37,21.896,N,71.615,W
9/3/2008,21:00:38,21.894,N,71.606,W
9/3/2008,21:02:38,21.893,N,71.596,W
9/3/2008,21:04:38,21.892,N,71.587,W
9/3/2008,21:06:38,21.89,N,71.577,W
9/3/2008,21:08:38,21.888,N,71.567,W
9/3/2008,21:10:38,21.887,N,71.557,W
9/3/2008,21:12:38,21.885,N,71.547,W
9/3/2008,21:12:55,21.885,N,71.545,W
9/3/2008,21:14:55,21.883,N,71.534,W
9/3/2008,21:16:55,21.882,N,71.523,W
9/3/2008,21:18:55,21.88,N,71.512,W
9/3/2008,21:20:56,21.878,N,71.501,W
9/3/2008,21:22:56,21.876,N,71.49,W
9/3/2008,21:24:56,21.875,N,71.479,W
9/3/2008,21:26:56,21.873,N,71.468,W
9/3/2008,21:28:56,21.871,N,71.456,W
9/3/2008,21:30:56,21.869,N,71.445,W
9/3/2008,21:32:56,21.868,N,71.434,W
9/3/2008,21:34:55,21.866,N,71.423,W
9/3/2008,21:36:55,21.864,N,71.412,W
9/3/2008,21:38:55,21.863,N,71.401,W
9/3/2008,21:40:55,21.861,N,71.39,W
9/3/2008,21:42:55,21.859,N,71.379,W
9/3/2008,21:44:11,21.858,N,71.372,W
9/3/2008,21:46:11,21.875,N,71.381,W
9/3/2008,21:48:12,21.893,N,71.39,W
9/3/2008,21:50:12,21.91,N,71.4,W
9/3/2008,21:52:12,21.927,N,71.409,W
9/3/2008,21:54:12,21.944,N,71.418,W
9/3/2008,21:56:12,21.962,N,71.428,W
9/3/2008,21:58:12,21.979,N,71.437,W
9/3/2008,22:00:12,21.996,N,71.446,W
9/3/2008,22:02:12,22.014,N,71.455,W
9/3/2008,22:04:11,22.031,N,71.465,W
9/3/2008,22:06:11,22.048,N,71.474,W
9/3/2008,22:08:11,22.066,N,71.483,W
9/3/2008,22:10:11,22.083,N,71.492,W
9/3/2008,22:12:11,22.1,N,71.502,W
9/3/2008,22:14:11,22.117,N,71.511,W
9/3/2008,22:16:11,22.135,N,71.52,W
9/3/2008,22:18:12,22.152,N,71.529,W
9/3/2008,22:20:12,22.169,N,71.539,W
9/3/2008,22:22:12,22.187,N,71.548,W
9/3/2008,22:24:12,22.204,N,71.557,W
9/3/2008,22:26:12,22.221,N,71.566,W
9/3/2008,22:28:12,22.238,N,71.576,W
9/3/2008,22:30:12,22.256,N,71.585,W
9/3/2008,22:32:12,22.273,N,71.594,W
9/3/2008,22:34:11,22.29,N,71.603,W
9/3/2008,22:36:11,22.308,N,71.613,W
9/3/2008,22:38:11,22.325,N,71.622,W
9/3/2008,22:40:11,22.342,N,71.631,W
9/3/2008,22:42:11,22.359,N,71.64,W
9/3/2008,22:44:11,22.377,N,71.65,W
9/3/2008,22:46:11,22.394,N,71.659,W
9/3/2008,22:48:12,22.411,N,71.668,W
9/3/2008,22:50:12,22.429,N,71.677,W
9/3/2008,22:52:12,22.446,N,71.687,W
9/3/2008,22:54:12,22.463,N,71.696,W
9/3/2008,22:56:12,22.481,N,71.705,W
9/3/2008,22:58:12,22.498,N,71.714,W
9/3/2008,23:00:12,22.515,N,71.724,W
9/3/2008,23:02:12,22.532,N,71.733,W
9/3/2008,23:04:11,22.55,N,71.742,W
9/3/2008,23:06:11,22.567,N,71.751,W
9/3/2008,23:08:11,22.584,N,71.761,W
9/3/2008,23:10:11,22.602,N,71.77,W
9/3/2008,23:12:11,22.619,N,71.779,W
9/3/2008,23:14:11,22.636,N,71.788,W
9/3/2008,23:16:11,22.653,N,71.798,W
9/3/2008,23:18:00,22.669,N,71.806,W
9/3/2008,23:20:00,22.684,N,71.814,W
9/3/2008,23:22:00,22.699,N,71.822,W
9/3/2008,23:24:00,22.714,N,71.83,W
9/3/2008,23:26:00,22.729,N,71.838,W
9/3/2008,23:28:00,22.743,N,71.846,W
9/3/2008,23:30:00,22.758,N,71.854,W
9/3/2008,23:31:59,22.772,N,71.862,W
9/3/2008,23:33:59,22.786,N,71.869,W
9/3/2008,23:35:59,22.8,N,71.877,W
9/3/2008,23:37:59,22.814,N,71.884,W
9/3/2008,23:39:59,22.827,N,71.892,W
9/3/2008,23:41:59,22.841,N,71.899,W
9/3/2008,23:43:59,22.854,N,71.906,W
9/3/2008,23:46:00,22.867,N,71.914,W
9/3/2008,23:48:00,22.88,N,71.921,W
9/3/2008,23:50:00,22.893,N,71.928,W
9/3/2008,23:52:00,22.905,N,71.935,W
9/3/2008,23:54:00,22.917,N,71.941,W
9/3/2008,23:56:00,22.93,N,71.948,W
9/3/2008,23:58:00,22.942,N,71.955,W
9/4/2008,0:00:00,22.953,N,71.961,W
9/4/2008,0:01:59,22.965,N,71.968,W
9/4/2008,0:03:59,22.976,N,71.974,W
9/4/2008,0:05:59,22.988,N,71.98,W
9/4/2008,0:07:59,22.999,N,71.986,W
9/4/2008,0:09:59,23.009,N,71.992,W
9/4/2008,0:11:59,23.02,N,71.998,W
9/4/2008,0:13:59,23.03,N,72.004,W
9/4/2008,0:16:00,23.041,N,72.01,W
9/4/2008,0:18:00,23.051,N,72.015,W
9/4/2008,0:20:00,23.06,N,72.021,W
9/4/2008,0:22:00,23.07,N,72.026,W
9/4/2008,0:24:00,23.079,N,72.031,W
9/4/2008,0:26:00,23.088,N,72.037,W
9/4/2008,0:28:00,23.097,N,72.042,W
9/4/2008,0:30:00,23.105,N,72.047,W
9/4/2008,0:31:59,23.114,N,72.051,W
9/4/2008,0:33:59,23.122,N,72.056,W
9/4/2008,0:35:59,23.13,N,72.061,W
9/4/2008,0:37:59,23.137,N,72.065,W
9/4/2008,0:39:59,23.145,N,72.069,W
9/4/2008,0:41:59,23.152,N,72.073,W
9/4/2008,0:43:59,23.158,N,72.078,W
9/4/2008,0:46:00,23.165,N,72.081,W
9/4/2008,0:48:00,23.171,N,72.085,W
9/4/2008,0:50:00,23.177,N,72.089,W
9/4/2008,0:52:00,23.183,N,72.092,W
9/4/2008,0:54:00,23.189,N,72.096,W
9/4/2008,0:56:00,23.194,N,72.099,W
9/4/2008,0:58:00,23.199,N,72.102,W
9/4/2008,1:00:00,23.203,N,72.105,W
9/4/2008,1:01:59,23.208,N,72.108,W
9/4/2008,1:03:59,23.212,N,72.111,W
9/4/2008,1:05:59,23.216,N,72.113,W
9/4/2008,1:07:59,23.219,N,72.116,W
9/4/2008,1:09:59,23.223,N,72.118,W
9/4/2008,1:11:59,23.226,N,72.12,W
9/4/2008,1:13:59,23.228,N,72.122,W
9/4/2008,1:16:00,23.231,N,72.124,W
9/4/2008,1:18:00,23.233,N,72.126,W
9/4/2008,1:20:00,23.235,N,72.128,W
9/4/2008,1:22:00,23.237,N,72.129,W
9/4/2008,1:24:00,23.239,N,72.131,W
9/4/2008,1:26:00,23.24,N,72.132,W
9/4/2008,1:28:00,23.241,N,72.133,W
9/4/2008,1:30:00,23.242,N,72.134,W
9/4/2008,1:31:59,23.243,N,72.135,W
9/4/2008,1:33:59,23.243,N,72.136,W
9/4/2008,1:35:59,23.243,N,72.137,W
9/4/2008,1:37:59,23.244,N,72.138,W
9/4/2008,1:39:59,23.243,N,72.138,W
9/4/2008,1:41:59,23.243,N,72.139,W
9/4/2008,1:43:59,23.243,N,72.139,W
9/4/2008,1:46:00,23.242,N,72.139,W
9/4/2008,1:48:00,23.241,N,72.14,W
9/4/2008,1:50:00,23.24,N,72.14,W
9/4/2008,1:52:00,23.239,N,72.14,W
9/4/2008,1:54:00,23.238,N,72.14,W
9/4/2008,1:56:00,23.236,N,72.14,W
9/4/2008,1:58:00,23.234,N,72.14,W
9/4/2008,2:00:00,23.233,N,72.139,W
9/4/2008,2:01:59,23.231,N,72.139,W
9/4/2008,2:03:59,23.229,N,72.139,W
9/4/2008,2:05:59,23.226,N,72.138,W
9/4/2008,2:07:59,23.224,N,72.138,W
9/4/2008,2:09:59,23.222,N,72.137,W
9/4/2008,2:11:59,23.219,N,72.137,W
9/4/2008,2:13:59,23.217,N,72.136,W
9/4/2008,2:16:00,23.214,N,72.135,W
9/4/2008,2:18:00,23.211,N,72.134,W
9/4/2008,2:20:00,23.208,N,72.134,W
9/4/2008,2:22:00,23.205,N,72.133,W
9/4/2008,2:24:00,23.202,N,72.132,W
