Track,for,Cristobal,2014,,
Date,Time,(UTC),Latitude,Longitude,
MM/DD/Year,HH:MM:SS,(deg),(deg),,
8/22/2014,12:18:24,17.343,N,67.991,W
8/22/2014,12:20:24,17.341,N,68.009,W
8/22/2014,12:22:23,17.338,N,68.028,W
8/22/2014,12:24:23,17.335,N,68.046,W
8/22/2014,12:26:23,17.332,N,68.063,W
8/22/2014,12:28:23,17.33,N,68.081,W
8/22/2014,12:30:24,17.327,N,68.099,W
8/22/2014,12:32:24,17.325,N,68.116,W
8/22/2014,12:34:24,17.322,N,68.133,W
8/22/2014,12:36:23,17.32,N,68.15,W
8/22/2014,12:38:23,17.317,N,68.167,W
8/22/2014,12:40:23,17.315,N,68.184,W
8/22/2014,12:42:23,17.313,N,68.201,W
8/22/2014,12:44:24,17.31,N,68.217,W
8/22/2014,12:46:24,17.308,N,68.234,W
8/22/2014,12:48:24,17.306,N,68.25,W
8/22/2014,12:50:24,17.304,N,68.266,W
8/22/2014,12:52:23,17.302,N,68.282,W
8/22/2014,12:54:23,17.3,N,68.298,W
8/22/2014,12:56:23,17.298,N,68.313,W
8/22/2014,12:58:23,17.296,N,68.329,W
8/22/2014,13:00:24,17.294,N,68.344,W
8/22/2014,13:02:24,17.292,N,68.359,W
8/22/2014,13:04:24,17.291,N,68.375,W
8/22/2014,13:06:23,17.289,N,68.389,W
8/22/2014,13:08:23,17.287,N,68.404,W
8/22/2014,13:10:23,17.286,N,68.419,W
8/22/2014,13:12:23,17.284,N,68.433,W
8/22/2014,13:14:24,17.283,N,68.448,W
8/22/2014,13:16:24,17.281,N,68.462,W
8/22/2014,13:18:24,17.28,N,68.476,W
8/22/2014,13:20:24,17.279,N,68.49,W
8/22/2014,13:22:23,17.277,N,68.504,W
8/22/2014,13:24:23,17.276,N,68.517,W
8/22/2014,13:26:23,17.275,N,68.531,W
8/22/2014,13:28:23,17.274,N,68.544,W
8/22/2014,13:30:24,17.273,N,68.558,W
8/22/2014,13:32:24,17.272,N,68.571,W
8/22/2014,13:34:24,17.271,N,68.584,W
8/22/2014,13:36:23,17.27,N,68.596,W
8/22/2014,13:38:23,17.269,N,68.609,W
8/22/2014,13:40:23,17.268,N,68.622,W
8/22/2014,13:42:23,17.267,N,68.634,W
8/22/2014,13:44:24,17.266,N,68.647,W
8/22/2014,13:46:24,17.265,N,68.659,W
8/22/2014,13:48:24,17.265,N,68.671,W
8/22/2014,13:50:24,17.264,N,68.683,W
8/22/2014,13:52:23,17.264,N,68.694,W
8/22/2014,13:54:23,17.263,N,68.706,W
8/22/2014,13:56:23,17.262,N,68.718,W
8/22/2014,13:58:23,17.262,N,68.729,W
8/22/2014,14:00:24,17.262,N,68.74,W
8/22/2014,14:02:24,17.261,N,68.752,W
8/22/2014,14:04:24,17.261,N,68.763,W
8/22/2014,14:06:23,17.261,N,68.774,W
8/22/2014,14:08:23,17.26,N,68.784,W
8/22/2014,14:10:23,17.26,N,68.795,W
8/22/2014,14:12:23,17.26,N,68.806,W
8/22/2014,14:14:24,17.26,N,68.816,W
8/22/2014,14:16:24,17.26,N,68.826,W
8/22/2014,14:18:24,17.26,N,68.836,W
8/22/2014,14:20:24,17.26,N,68.846,W
8/22/2014,14:22:23,17.26,N,68.856,W
8/22/2014,14:24:23,17.26,N,68.866,W
8/22/2014,14:26:23,17.26,N,68.876,W
8/22/2014,14:28:23,17.26,N,68.885,W
8/22/2014,14:30:24,17.261,N,68.895,W
8/22/2014,14:32:24,17.261,N,68.904,W
8/22/2014,14:34:24,17.261,N,68.914,W
8/22/2014,14:36:23,17.261,N,68.923,W
8/22/2014,14:38:23,17.262,N,68.932,W
8/22/2014,14:40:23,17.262,N,68.941,W
8/22/2014,14:42:23,17.263,N,68.949,W
8/22/2014,14:44:24,17.263,N,68.958,W
8/22/2014,14:46:24,17.264,N,68.966,W
8/22/2014,14:48:24,17.264,N,68.975,W
8/22/2014,14:50:24,17.265,N,68.983,W
8/22/2014,14:52:23,17.266,N,68.991,W
8/22/2014,14:54:23,17.266,N,69,W
8/22/2014,14:56:23,17.267,N,69.008,W
8/22/2014,14:58:23,17.268,N,69.015,W
8/22/2014,15:00:24,17.269,N,69.023,W
8/22/2014,15:02:24,17.27,N,69.031,W
8/22/2014,15:04:24,17.27,N,69.038,W
8/22/2014,15:06:23,17.271,N,69.046,W
8/22/2014,15:08:23,17.272,N,69.053,W
8/22/2014,15:10:23,17.273,N,69.06,W
8/22/2014,15:12:23,17.274,N,69.068,W
8/22/2014,15:14:24,17.275,N,69.075,W
8/22/2014,15:16:24,17.277,N,69.081,W
8/22/2014,15:18:24,17.278,N,69.088,W
8/22/2014,15:20:24,17.279,N,69.095,W
8/22/2014,15:22:23,17.28,N,69.102,W
8/22/2014,15:24:23,17.281,N,69.108,W
8/22/2014,15:26:23,17.283,N,69.115,W
8/22/2014,15:28:23,17.284,N,69.121,W
8/22/2014,15:30:24,17.285,N,69.127,W
8/22/2014,15:32:24,17.287,N,69.133,W
8/22/2014,15:34:24,17.288,N,69.139,W
8/22/2014,15:36:23,17.29,N,69.145,W
8/22/2014,15:38:23,17.291,N,69.151,W
8/22/2014,15:40:23,17.293,N,69.157,W
8/22/2014,15:42:23,17.294,N,69.162,W
8/22/2014,15:44:24,17.296,N,69.168,W
8/22/2014,15:46:24,17.297,N,69.173,W
8/22/2014,15:48:24,17.299,N,69.179,W
8/22/2014,15:50:24,17.301,N,69.184,W
8/22/2014,15:52:23,17.303,N,69.189,W
8/22/2014,15:54:23,17.304,N,69.194,W
8/22/2014,15:56:23,17.306,N,69.199,W
8/22/2014,15:58:23,17.308,N,69.204,W
8/22/2014,16:00:24,17.31,N,69.209,W
8/22/2014,16:02:24,17.312,N,69.213,W
8/22/2014,16:04:24,17.314,N,69.218,W
8/22/2014,16:06:23,17.316,N,69.222,W
8/22/2014,16:08:23,17.318,N,69.227,W
8/22/2014,16:10:23,17.32,N,69.231,W
8/22/2014,16:12:23,17.322,N,69.235,W
8/22/2014,16:14:24,17.324,N,69.24,W
8/22/2014,16:16:24,17.326,N,69.244,W
8/22/2014,16:18:24,17.328,N,69.248,W
8/22/2014,16:20:24,17.33,N,69.252,W
8/22/2014,16:22:23,17.332,N,69.255,W
8/22/2014,16:24:23,17.335,N,69.259,W
8/22/2014,16:26:23,17.337,N,69.263,W
8/22/2014,16:28:23,17.339,N,69.266,W
8/22/2014,16:30:24,17.341,N,69.27,W
8/22/2014,16:32:24,17.344,N,69.273,W
8/22/2014,16:34:24,17.346,N,69.277,W
8/22/2014,16:36:23,17.349,N,69.28,W
8/22/2014,16:38:23,17.351,N,69.283,W
8/22/2014,16:40:23,17.353,N,69.286,W
8/22/2014,16:42:23,17.356,N,69.289,W
8/22/2014,16:44:24,17.358,N,69.292,W
8/22/2014,16:46:24,17.361,N,69.295,W
8/22/2014,16:48:24,17.364,N,69.298,W
8/22/2014,16:50:24,17.366,N,69.3,W
8/22/2014,16:52:23,17.369,N,69.303,W
8/22/2014,16:54:23,17.371,N,69.306,W
8/22/2014,16:56:23,17.374,N,69.308,W
8/22/2014,16:58:23,17.377,N,69.311,W
8/22/2014,17:00:24,17.379,N,69.313,W
8/22/2014,17:02:24,17.382,N,69.315,W
8/22/2014,17:04:24,17.385,N,69.317,W
8/22/2014,17:06:23,17.388,N,69.319,W
8/22/2014,17:08:23,17.391,N,69.321,W
8/22/2014,17:10:23,17.393,N,69.323,W
8/22/2014,17:12:23,17.396,N,69.325,W
8/22/2014,17:14:24,17.399,N,69.327,W
8/22/2014,17:16:24,17.402,N,69.329,W
8/22/2014,17:18:24,17.405,N,69.331,W
8/22/2014,17:20:24,17.408,N,69.332,W
8/22/2014,17:22:23,17.411,N,69.334,W
8/22/2014,17:24:23,17.414,N,69.335,W
8/22/2014,17:26:23,17.417,N,69.337,W
8/22/2014,17:28:23,17.42,N,69.338,W
8/22/2014,17:30:24,17.423,N,69.339,W
8/22/2014,17:32:24,17.426,N,69.341,W
8/22/2014,17:34:24,17.429,N,69.342,W
8/22/2014,17:36:23,17.433,N,69.343,W
8/22/2014,17:38:23,17.436,N,69.344,W
8/22/2014,17:40:23,17.439,N,69.345,W
8/22/2014,17:42:23,17.442,N,69.346,W
8/22/2014,17:44:24,17.445,N,69.347,W
8/22/2014,17:46:24,17.449,N,69.348,W
8/22/2014,17:48:24,17.452,N,69.348,W
8/22/2014,17:50:24,17.455,N,69.349,W
8/22/2014,17:52:23,17.458,N,69.35,W
8/22/2014,17:54:23,17.462,N,69.35,W
8/22/2014,17:56:23,17.465,N,69.351,W
8/22/2014,17:58:23,17.468,N,69.351,W
8/22/2014,18:00:24,17.472,N,69.352,W
8/22/2014,18:02:24,17.475,N,69.352,W
8/22/2014,18:04:24,17.479,N,69.352,W
8/22/2014,18:06:23,17.482,N,69.353,W
8/22/2014,18:08:23,17.486,N,69.353,W
8/22/2014,18:10:23,17.489,N,69.353,W
8/22/2014,18:12:23,17.493,N,69.353,W
8/22/2014,18:14:24,17.496,N,69.353,W
8/22/2014,18:16:24,17.5,N,69.353,W
8/22/2014,18:18:24,17.503,N,69.353,W
8/22/2014,18:20:24,17.507,N,69.353,W
8/22/2014,18:22:23,17.51,N,69.353,W
8/22/2014,18:24:23,17.514,N,69.353,W
8/22/2014,18:26:23,17.518,N,69.352,W
8/22/2014,18:28:23,17.521,N,69.352,W
8/22/2014,18:30:24,17.525,N,69.352,W
8/22/2014,18:32:24,17.529,N,69.351,W
8/22/2014,18:34:24,17.532,N,69.351,W
8/22/2014,18:36:23,17.536,N,69.351,W
8/22/2014,18:38:23,17.54,N,69.35,W
8/22/2014,18:40:23,17.543,N,69.349,W
8/22/2014,18:42:23,17.547,N,69.349,W
8/22/2014,18:44:24,17.551,N,69.348,W
8/22/2014,18:46:24,17.555,N,69.347,W
8/22/2014,18:48:24,17.558,N,69.347,W
8/22/2014,18:50:24,17.562,N,69.346,W
8/22/2014,18:52:23,17.566,N,69.345,W
8/22/2014,18:54:23,17.57,N,69.344,W
8/22/2014,18:56:23,17.574,N,69.343,W
8/22/2014,18:58:23,17.578,N,69.342,W
8/22/2014,19:00:24,17.582,N,69.342,W
8/22/2014,19:02:24,17.585,N,69.341,W
8/22/2014,19:04:24,17.589,N,69.339,W
8/22/2014,19:06:23,17.593,N,69.338,W
8/22/2014,19:08:23,17.597,N,69.337,W
8/22/2014,19:10:23,17.601,N,69.336,W
8/22/2014,19:12:23,17.605,N,69.335,W
8/22/2014,19:14:24,17.609,N,69.334,W
8/22/2014,19:16:24,17.613,N,69.333,W
8/22/2014,19:18:24,17.617,N,69.331,W
8/22/2014,19:20:24,17.621,N,69.33,W
8/22/2014,19:22:23,17.625,N,69.329,W
8/22/2014,19:24:23,17.629,N,69.327,W
8/22/2014,19:26:23,17.633,N,69.326,W
8/22/2014,19:28:23,17.637,N,69.324,W
8/22/2014,19:30:24,17.641,N,69.323,W
8/22/2014,19:32:24,17.645,N,69.321,W
8/22/2014,19:34:24,17.649,N,69.32,W
8/22/2014,19:36:23,17.653,N,69.318,W
8/22/2014,19:38:23,17.657,N,69.317,W
8/22/2014,19:40:23,17.661,N,69.315,W
8/22/2014,19:42:23,17.666,N,69.314,W
8/22/2014,19:44:24,17.67,N,69.312,W
8/22/2014,19:46:24,17.674,N,69.31,W
8/22/2014,19:48:24,17.678,N,69.309,W
8/22/2014,19:50:24,17.682,N,69.307,W
8/22/2014,19:52:23,17.686,N,69.305,W
8/22/2014,19:54:23,17.69,N,69.303,W
8/22/2014,19:56:23,17.694,N,69.302,W
8/22/2014,19:58:23,17.699,N,69.3,W
8/22/2014,20:00:24,17.703,N,69.298,W
8/22/2014,20:02:24,17.707,N,69.296,W
8/22/2014,20:04:24,17.711,N,69.294,W
8/22/2014,20:06:23,17.715,N,69.293,W
8/22/2014,20:08:23,17.72,N,69.291,W
8/22/2014,20:10:23,17.724,N,69.289,W
8/22/2014,20:12:23,17.728,N,69.287,W
8/22/2014,20:14:24,17.732,N,69.285,W
8/22/2014,20:16:24,17.736,N,69.283,W
8/22/2014,20:18:24,17.741,N,69.281,W
8/22/2014,20:20:24,17.745,N,69.279,W
8/22/2014,20:22:23,17.749,N,69.277,W
8/22/2014,20:24:23,17.753,N,69.275,W
8/22/2014,20:26:23,17.758,N,69.273,W
8/22/2014,20:28:23,17.762,N,69.271,W
8/22/2014,20:30:24,17.766,N,69.269,W
8/22/2014,20:32:24,17.77,N,69.267,W
8/22/2014,20:34:24,17.775,N,69.265,W
8/22/2014,20:36:23,17.779,N,69.263,W
8/22/2014,20:38:23,17.783,N,69.261,W
8/22/2014,20:40:23,17.787,N,69.259,W
8/22/2014,20:42:23,17.792,N,69.257,W
8/22/2014,20:44:24,17.796,N,69.254,W
8/22/2014,20:46:24,17.8,N,69.252,W
8/22/2014,20:48:24,17.804,N,69.25,W
8/22/2014,20:50:24,17.809,N,69.248,W
8/22/2014,20:52:23,17.813,N,69.246,W
8/22/2014,20:54:23,17.817,N,69.244,W
8/22/2014,20:55:13,17.819,N,69.243,W
8/22/2014,20:57:13,17.823,N,69.241,W
8/22/2014,20:59:13,17.828,N,69.239,W
8/22/2014,21:01:14,17.832,N,69.237,W
8/22/2014,21:03:14,17.836,N,69.234,W
8/22/2014,21:04:35,17.839,N,69.233,W
8/22/2014,21:06:34,17.843,N,69.231,W
8/22/2014,21:08:34,17.848,N,69.229,W
8/22/2014,21:10:34,17.852,N,69.227,W
8/22/2014,21:12:34,17.856,N,69.224,W
8/22/2014,21:14:35,17.86,N,69.222,W
8/22/2014,21:16:35,17.865,N,69.22,W
8/22/2014,21:18:35,17.869,N,69.218,W
8/22/2014,21:20:35,17.873,N,69.216,W
8/22/2014,21:22:34,17.878,N,69.214,W
8/22/2014,21:24:34,17.882,N,69.212,W
8/22/2014,21:26:34,17.886,N,69.21,W
8/22/2014,21:28:34,17.891,N,69.208,W
8/22/2014,21:30:35,17.895,N,69.205,W
8/22/2014,21:32:35,17.899,N,69.203,W
8/22/2014,21:34:35,17.903,N,69.201,W
8/22/2014,21:36:34,17.908,N,69.199,W
8/22/2014,21:38:34,17.912,N,69.197,W
8/22/2014,21:40:34,17.916,N,69.195,W
8/22/2014,21:42:34,17.921,N,69.193,W
8/22/2014,21:44:35,17.925,N,69.191,W
8/22/2014,21:46:35,17.929,N,69.189,W
8/22/2014,21:48:35,17.934,N,69.187,W
8/22/2014,21:50:35,17.938,N,69.185,W
8/22/2014,21:52:34,17.942,N,69.183,W
8/22/2014,21:54:34,17.946,N,69.181,W
8/22/2014,21:56:34,17.951,N,69.179,W
8/22/2014,21:58:34,17.955,N,69.177,W
8/22/2014,22:00:35,17.959,N,69.175,W
8/22/2014,22:02:35,17.964,N,69.173,W
8/22/2014,22:04:35,17.968,N,69.171,W
8/22/2014,22:06:34,17.972,N,69.169,W
8/22/2014,22:08:34,17.977,N,69.167,W
8/22/2014,22:10:34,17.981,N,69.165,W
8/22/2014,22:12:34,17.985,N,69.163,W
8/22/2014,22:14:35,17.99,N,69.161,W
8/22/2014,22:16:35,17.994,N,69.159,W
8/22/2014,22:18:35,17.998,N,69.157,W
8/22/2014,22:20:35,18.003,N,69.156,W
8/22/2014,22:22:34,18.007,N,69.154,W
8/22/2014,22:24:34,18.012,N,69.152,W
8/22/2014,22:26:34,18.016,N,69.15,W
8/22/2014,22:28:34,18.02,N,69.148,W
8/22/2014,22:30:35,18.025,N,69.146,W
8/22/2014,22:32:35,18.029,N,69.145,W
8/22/2014,22:34:35,18.033,N,69.143,W
8/22/2014,22:36:34,18.038,N,69.141,W
8/22/2014,22:38:34,18.042,N,69.139,W
8/22/2014,22:40:34,18.047,N,69.138,W
8/22/2014,22:42:34,18.051,N,69.136,W
8/22/2014,22:44:35,18.055,N,69.134,W
8/22/2014,22:46:35,18.06,N,69.133,W
8/22/2014,22:48:35,18.064,N,69.131,W
8/22/2014,22:50:35,18.069,N,69.129,W
8/22/2014,22:52:34,18.073,N,69.128,W
8/22/2014,22:54:34,18.077,N,69.126,W
8/22/2014,22:56:34,18.082,N,69.125,W
8/22/2014,22:58:34,18.086,N,69.123,W
8/22/2014,23:00:35,18.091,N,69.121,W
8/22/2014,23:02:35,18.095,N,69.12,W
8/22/2014,23:04:35,18.099,N,69.118,W
8/22/2014,23:06:34,18.104,N,69.117,W
8/22/2014,23:08:34,18.108,N,69.115,W
8/22/2014,23:10:34,18.113,N,69.114,W
8/22/2014,23:12:34,18.117,N,69.113,W
8/22/2014,23:14:35,18.122,N,69.111,W
8/22/2014,23:16:35,18.126,N,69.11,W
8/22/2014,23:18:35,18.131,N,69.108,W
8/22/2014,23:20:35,18.135,N,69.107,W
8/22/2014,23:22:34,18.14,N,69.106,W
8/22/2014,23:24:34,18.144,N,69.104,W
8/22/2014,23:26:34,18.149,N,69.103,W
8/22/2014,23:28:34,18.153,N,69.102,W
8/22/2014,23:30:35,18.158,N,69.101,W
8/22/2014,23:32:35,18.162,N,69.1,W
8/22/2014,23:34:35,18.167,N,69.098,W
8/22/2014,23:36:34,18.171,N,69.097,W
8/22/2014,23:38:34,18.176,N,69.096,W
8/22/2014,23:40:34,18.18,N,69.095,W
8/22/2014,23:42:34,18.185,N,69.094,W
8/22/2014,23:44:35,18.189,N,69.093,W
8/22/2014,23:46:35,18.194,N,69.092,W
8/22/2014,23:48:35,18.198,N,69.091,W
8/22/2014,23:50:35,18.203,N,69.09,W
8/22/2014,23:52:34,18.208,N,69.089,W
8/22/2014,23:54:34,18.212,N,69.088,W
8/22/2014,23:56:34,18.217,N,69.087,W
8/22/2014,23:58:34,18.221,N,69.086,W
8/23/2014,0:00:35,18.226,N,69.085,W
8/23/2014,0:02:35,18.231,N,69.085,W
8/23/2014,0:04:35,18.235,N,69.084,W
8/23/2014,0:06:34,18.24,N,69.083,W
8/23/2014,0:08:34,18.244,N,69.082,W
8/23/2014,0:10:34,18.249,N,69.082,W
8/23/2014,0:12:34,18.254,N,69.081,W
8/23/2014,0:14:35,18.258,N,69.08,W
8/23/2014,0:16:35,18.263,N,69.08,W
8/23/2014,0:18:35,18.268,N,69.079,W
8/23/2014,0:20:35,18.272,N,69.079,W
8/23/2014,0:22:34,18.277,N,69.078,W
8/23/2014,0:24:34,18.282,N,69.078,W
8/23/2014,0:26:34,18.286,N,69.077,W
8/23/2014,0:28:34,18.291,N,69.077,W
8/23/2014,0:30:35,18.296,N,69.076,W
8/23/2014,0:32:35,18.301,N,69.076,W
8/23/2014,0:34:35,18.305,N,69.076,W
8/23/2014,0:36:34,18.31,N,69.076,W
8/23/2014,0:38:34,18.315,N,69.075,W
8/23/2014,0:40:34,18.32,N,69.075,W
8/23/2014,0:42:34,18.324,N,69.075,W
8/23/2014,0:44:35,18.329,N,69.075,W
8/23/2014,0:46:35,18.334,N,69.075,W
8/23/2014,0:48:35,18.339,N,69.075,W
8/23/2014,0:50:35,18.343,N,69.075,W
8/23/2014,0:52:34,18.348,N,69.075,W
8/23/2014,0:54:34,18.353,N,69.075,W
8/23/2014,0:56:34,18.358,N,69.075,W
8/23/2014,0:58:34,18.363,N,69.075,W
8/23/2014,1:00:35,18.368,N,69.075,W
8/23/2014,1:02:35,18.372,N,69.075,W
8/23/2014,1:04:35,18.377,N,69.075,W
8/23/2014,1:06:34,18.382,N,69.076,W
8/23/2014,1:08:34,18.387,N,69.076,W
8/23/2014,1:10:34,18.392,N,69.076,W
8/23/2014,1:12:34,18.397,N,69.077,W
8/23/2014,1:14:35,18.402,N,69.077,W
8/23/2014,1:16:35,18.407,N,69.078,W
8/23/2014,1:18:35,18.411,N,69.078,W
8/23/2014,1:20:35,18.416,N,69.079,W
8/23/2014,1:22:34,18.421,N,69.079,W
8/23/2014,1:24:34,18.426,N,69.08,W
8/23/2014,1:26:34,18.431,N,69.081,W
8/23/2014,1:28:34,18.436,N,69.081,W
8/23/2014,1:30:35,18.441,N,69.082,W
8/23/2014,1:32:35,18.446,N,69.083,W
8/23/2014,1:34:35,18.451,N,69.084,W
8/23/2014,1:36:34,18.456,N,69.085,W
8/23/2014,1:38:34,18.461,N,69.085,W
8/23/2014,1:40:34,18.466,N,69.086,W
8/23/2014,1:42:34,18.471,N,69.087,W
8/23/2014,1:44:35,18.476,N,69.088,W
8/23/2014,1:46:35,18.481,N,69.09,W
8/23/2014,1:48:35,18.487,N,69.091,W
8/23/2014,1:50:35,18.492,N,69.092,W
8/23/2014,1:52:34,18.497,N,69.093,W
8/23/2014,1:54:34,18.502,N,69.094,W
8/23/2014,1:56:34,18.507,N,69.096,W
8/23/2014,1:58:34,18.512,N,69.097,W
8/23/2014,2:00:35,18.517,N,69.099,W
8/23/2014,2:02:35,18.522,N,69.1,W
8/23/2014,2:04:35,18.528,N,69.102,W
8/23/2014,2:06:34,18.533,N,69.103,W
8/23/2014,2:08:34,18.538,N,69.105,W
8/23/2014,2:10:34,18.543,N,69.106,W
8/23/2014,2:12:34,18.548,N,69.108,W
8/23/2014,2:14:35,18.554,N,69.11,W
8/23/2014,2:16:35,18.559,N,69.112,W
8/23/2014,2:18:35,18.564,N,69.113,W
8/23/2014,2:20:35,18.569,N,69.115,W
8/23/2014,2:22:34,18.575,N,69.117,W
8/23/2014,2:24:34,18.58,N,69.119,W
8/23/2014,2:26:34,18.585,N,69.121,W
8/23/2014,2:28:34,18.59,N,69.123,W
8/23/2014,2:30:35,18.596,N,69.126,W
8/23/2014,2:32:35,18.601,N,69.128,W
8/23/2014,2:34:35,18.606,N,69.13,W
8/23/2014,2:36:34,18.612,N,69.132,W
8/23/2014,2:38:34,18.617,N,69.135,W
8/23/2014,2:40:34,18.623,N,69.137,W
8/23/2014,2:42:34,18.628,N,69.14,W
8/23/2014,2:44:35,18.633,N,69.142,W
8/23/2014,2:46:35,18.639,N,69.145,W
8/23/2014,2:48:35,18.644,N,69.147,W
8/23/2014,2:50:35,18.65,N,69.15,W
8/23/2014,2:52:34,18.655,N,69.153,W
8/23/2014,2:54:34,18.661,N,69.156,W
8/23/2014,2:56:34,18.666,N,69.158,W
8/23/2014,2:58:34,18.672,N,69.161,W
8/23/2014,3:00:35,18.677,N,69.164,W
8/23/2014,3:02:35,18.683,N,69.167,W
8/23/2014,3:04:35,18.688,N,69.17,W
8/23/2014,3:06:34,18.694,N,69.174,W
8/23/2014,3:08:34,18.699,N,69.177,W
8/23/2014,3:10:34,18.705,N,69.18,W
8/23/2014,3:12:34,18.711,N,69.183,W
8/23/2014,3:14:35,18.716,N,69.187,W
8/23/2014,3:16:35,18.722,N,69.19,W
8/23/2014,3:18:35,18.727,N,69.194,W
8/23/2014,3:20:35,18.733,N,69.197,W
8/23/2014,3:22:34,18.739,N,69.201,W
8/23/2014,3:24:34,18.744,N,69.204,W
8/23/2014,3:26:34,18.75,N,69.208,W
8/23/2014,3:28:34,18.756,N,69.212,W
8/23/2014,3:30:35,18.762,N,69.216,W
8/23/2014,3:32:35,18.767,N,69.22,W
8/23/2014,3:34:35,18.773,N,69.224,W
8/23/2014,3:36:34,18.779,N,69.228,W
8/23/2014,3:38:34,18.785,N,69.232,W
8/23/2014,3:40:34,18.79,N,69.236,W
8/23/2014,3:42:34,18.796,N,69.24,W
8/23/2014,3:44:35,18.802,N,69.244,W
8/23/2014,3:46:35,18.808,N,69.249,W
8/23/2014,3:48:35,18.814,N,69.253,W
8/23/2014,3:50:35,18.82,N,69.257,W
8/23/2014,3:52:34,18.826,N,69.262,W
8/23/2014,3:54:34,18.831,N,69.267,W
8/23/2014,3:56:34,18.837,N,69.271,W
8/23/2014,3:58:34,18.843,N,69.276,W
8/23/2014,4:00:35,18.849,N,69.281,W
8/23/2014,4:02:35,18.855,N,69.286,W
8/23/2014,4:04:35,18.861,N,69.29,W
8/23/2014,4:06:34,18.867,N,69.295,W
8/23/2014,4:08:34,18.873,N,69.301,W
8/23/2014,4:10:34,18.879,N,69.306,W
8/23/2014,4:12:34,18.885,N,69.311,W
8/23/2014,4:14:35,18.891,N,69.316,W
8/23/2014,4:16:35,18.897,N,69.321,W
8/23/2014,4:18:35,18.904,N,69.327,W
8/23/2014,4:20:35,18.91,N,69.332,W
8/23/2014,4:22:34,18.916,N,69.338,W
8/23/2014,4:24:34,18.922,N,69.343,W
8/23/2014,4:26:34,18.928,N,69.349,W
8/23/2014,4:28:34,18.934,N,69.355,W
8/23/2014,4:30:35,18.941,N,69.36,W
8/23/2014,4:32:35,18.947,N,69.366,W
8/23/2014,4:34:35,18.953,N,69.372,W
8/23/2014,4:36:34,18.959,N,69.378,W
8/23/2014,4:38:34,18.965,N,69.384,W
8/23/2014,4:40:34,18.972,N,69.391,W
8/23/2014,4:42:34,18.978,N,69.397,W
8/23/2014,4:44:35,18.984,N,69.403,W
8/23/2014,4:46:35,18.991,N,69.409,W
8/23/2014,4:48:35,18.997,N,69.416,W
8/23/2014,4:50:35,19.003,N,69.422,W
8/23/2014,4:52:34,19.01,N,69.429,W
8/23/2014,4:54:34,19.016,N,69.436,W
8/23/2014,4:56:34,19.023,N,69.442,W
8/23/2014,4:58:34,19.029,N,69.449,W
8/23/2014,5:00:35,19.036,N,69.456,W
8/23/2014,5:02:35,19.042,N,69.463,W
8/23/2014,5:04:35,19.049,N,69.47,W
8/23/2014,5:06:34,19.055,N,69.477,W
8/23/2014,5:08:34,19.062,N,69.484,W
8/23/2014,5:10:34,19.068,N,69.491,W
8/23/2014,5:12:34,19.075,N,69.499,W
8/23/2014,5:14:35,19.081,N,69.506,W
8/23/2014,5:16:35,19.088,N,69.514,W
8/23/2014,5:18:35,19.095,N,69.521,W
8/23/2014,5:20:35,19.101,N,69.529,W
8/23/2014,5:22:34,19.108,N,69.537,W
8/23/2014,5:24:34,19.114,N,69.544,W
8/23/2014,5:26:34,19.121,N,69.552,W
8/23/2014,5:28:34,19.128,N,69.56,W
8/23/2014,5:30:35,19.135,N,69.568,W
8/23/2014,5:32:35,19.141,N,69.576,W
8/23/2014,5:34:35,19.148,N,69.584,W
8/23/2014,5:36:34,19.155,N,69.593,W
8/23/2014,5:38:34,19.162,N,69.601,W
8/23/2014,5:40:34,19.169,N,69.609,W
8/23/2014,5:42:34,19.175,N,69.618,W
8/23/2014,5:44:35,19.182,N,69.626,W
8/23/2014,5:46:35,19.189,N,69.635,W
8/23/2014,5:48:35,19.196,N,69.643,W
8/23/2014,5:50:35,19.203,N,69.652,W
8/23/2014,5:52:34,19.21,N,69.661,W
8/23/2014,5:54:34,19.217,N,69.669,W
8/23/2014,5:56:34,19.224,N,69.678,W
8/23/2014,5:58:34,19.231,N,69.687,W
8/23/2014,6:00:35,19.237,N,69.696,W
8/23/2014,6:02:35,19.244,N,69.705,W
8/23/2014,6:04:35,19.251,N,69.714,W
8/23/2014,6:06:34,19.258,N,69.724,W
8/23/2014,6:08:34,19.266,N,69.733,W
8/23/2014,6:10:34,19.273,N,69.742,W
8/23/2014,6:12:34,19.28,N,69.751,W
8/23/2014,6:14:35,19.287,N,69.761,W
8/23/2014,6:16:35,19.294,N,69.77,W
8/23/2014,6:18:35,19.301,N,69.78,W
8/23/2014,6:20:35,19.308,N,69.789,W
8/23/2014,6:22:34,19.315,N,69.799,W
8/23/2014,6:24:34,19.322,N,69.809,W
8/23/2014,6:26:34,19.329,N,69.818,W
8/23/2014,6:28:34,19.336,N,69.828,W
8/23/2014,6:30:35,19.344,N,69.838,W
8/23/2014,6:32:35,19.351,N,69.848,W
8/23/2014,6:34:35,19.358,N,69.858,W
8/23/2014,6:36:34,19.365,N,69.868,W
8/23/2014,6:38:34,19.372,N,69.878,W
8/23/2014,6:40:34,19.38,N,69.888,W
8/23/2014,6:42:34,19.387,N,69.898,W
8/23/2014,6:44:35,19.394,N,69.908,W
8/23/2014,6:46:35,19.401,N,69.919,W
8/23/2014,6:48:35,19.409,N,69.929,W
