Track,for,Arthur,2014,,
Date,Time,(UTC),Latitude,Longitude,
MM/DD/Year,HH:MM:SS,(deg),(deg),,
6/30/2014,17:58:08,28.073,N,78.71,W
6/30/2014,18:00:09,28.068,N,78.713,W
6/30/2014,18:02:09,28.062,N,78.716,W
6/30/2014,18:04:08,28.057,N,78.719,W
6/30/2014,18:06:09,28.052,N,78.722,W
6/30/2014,18:08:09,28.046,N,78.725,W
6/30/2014,18:10:08,28.041,N,78.728,W
6/30/2014,18:12:08,28.035,N,78.731,W
6/30/2014,18:14:09,28.03,N,78.735,W
6/30/2014,18:16:09,28.024,N,78.738,W
6/30/2014,18:18:08,28.019,N,78.741,W
6/30/2014,18:20:08,28.013,N,78.744,W
6/30/2014,18:22:09,28.008,N,78.747,W
6/30/2014,18:24:09,28.002,N,78.75,W
6/30/2014,18:26:08,27.997,N,78.753,W
6/30/2014,18:28:08,27.992,N,78.756,W
6/30/2014,18:30:09,27.986,N,78.759,W
6/30/2014,18:32:09,27.981,N,78.762,W
6/30/2014,18:34:08,27.975,N,78.765,W
6/30/2014,18:36:09,27.97,N,78.768,W
6/30/2014,18:38:09,27.965,N,78.772,W
6/30/2014,18:40:08,27.959,N,78.775,W
6/30/2014,18:42:08,27.954,N,78.778,W
6/30/2014,18:44:09,27.949,N,78.781,W
6/30/2014,18:46:09,27.943,N,78.784,W
6/30/2014,18:48:08,27.938,N,78.787,W
6/30/2014,18:50:08,27.933,N,78.79,W
6/30/2014,18:52:09,27.927,N,78.793,W
6/30/2014,18:54:09,27.922,N,78.796,W
6/30/2014,18:56:08,27.917,N,78.799,W
6/30/2014,18:58:08,27.912,N,78.802,W
6/30/2014,19:00:09,27.907,N,78.805,W
6/30/2014,19:02:09,27.902,N,78.808,W
6/30/2014,19:04:08,27.896,N,78.811,W
6/30/2014,19:06:09,27.891,N,78.813,W
6/30/2014,19:08:09,27.886,N,78.816,W
6/30/2014,19:10:08,27.881,N,78.819,W
6/30/2014,19:12:08,27.876,N,78.822,W
6/30/2014,19:14:09,27.871,N,78.825,W
6/30/2014,19:16:09,27.866,N,78.828,W
6/30/2014,19:18:08,27.861,N,78.831,W
6/30/2014,19:20:08,27.856,N,78.834,W
6/30/2014,19:22:09,27.851,N,78.836,W
6/30/2014,19:24:09,27.847,N,78.839,W
6/30/2014,19:26:08,27.842,N,78.842,W
6/30/2014,19:28:08,27.837,N,78.845,W
6/30/2014,19:30:09,27.832,N,78.848,W
6/30/2014,19:32:09,27.828,N,78.85,W
6/30/2014,19:34:08,27.823,N,78.853,W
6/30/2014,19:36:09,27.818,N,78.856,W
6/30/2014,19:38:09,27.814,N,78.858,W
6/30/2014,19:40:08,27.809,N,78.861,W
6/30/2014,19:42:08,27.804,N,78.864,W
6/30/2014,19:44:09,27.8,N,78.866,W
6/30/2014,19:46:09,27.796,N,78.869,W
6/30/2014,19:48:08,27.791,N,78.872,W
6/30/2014,19:50:08,27.787,N,78.874,W
6/30/2014,19:52:09,27.782,N,78.877,W
6/30/2014,19:54:09,27.778,N,78.879,W
6/30/2014,19:56:08,27.774,N,78.882,W
6/30/2014,19:58:08,27.77,N,78.884,W
6/30/2014,20:00:09,27.765,N,78.887,W
6/30/2014,20:02:09,27.761,N,78.889,W
6/30/2014,20:04:08,27.757,N,78.892,W
6/30/2014,20:06:09,27.753,N,78.894,W
6/30/2014,20:08:09,27.749,N,78.896,W
6/30/2014,20:10:08,27.745,N,78.899,W
6/30/2014,20:12:08,27.742,N,78.901,W
6/30/2014,20:14:09,27.738,N,78.903,W
6/30/2014,20:16:09,27.734,N,78.906,W
6/30/2014,20:18:08,27.73,N,78.908,W
6/30/2014,20:20:08,27.727,N,78.91,W
6/30/2014,20:22:09,27.723,N,78.912,W
6/30/2014,20:24:09,27.719,N,78.914,W
6/30/2014,20:26:08,27.716,N,78.916,W
6/30/2014,20:28:08,27.713,N,78.919,W
6/30/2014,20:30:09,27.709,N,78.921,W
6/30/2014,20:32:09,27.706,N,78.923,W
6/30/2014,20:34:08,27.703,N,78.925,W
6/30/2014,20:36:09,27.699,N,78.927,W
6/30/2014,20:36:22,27.699,N,78.927,W
6/30/2014,20:38:23,27.695,N,78.929,W
6/30/2014,20:40:23,27.692,N,78.931,W
6/30/2014,20:42:22,27.688,N,78.934,W
6/30/2014,20:44:22,27.684,N,78.936,W
6/30/2014,20:46:23,27.681,N,78.938,W
6/30/2014,20:48:22,27.677,N,78.94,W
6/30/2014,20:50:22,27.673,N,78.943,W
6/30/2014,20:52:23,27.67,N,78.945,W
6/30/2014,20:54:23,27.666,N,78.947,W
6/30/2014,20:56:22,27.662,N,78.949,W
6/30/2014,20:58:22,27.659,N,78.952,W
6/30/2014,21:00:23,27.655,N,78.954,W
6/30/2014,21:02:23,27.652,N,78.956,W
6/30/2014,21:04:22,27.648,N,78.958,W
6/30/2014,21:06:22,27.644,N,78.96,W
6/30/2014,21:08:23,27.641,N,78.963,W
6/30/2014,21:10:23,27.637,N,78.965,W
6/30/2014,21:12:22,27.633,N,78.967,W
6/30/2014,21:14:22,27.63,N,78.969,W
6/30/2014,21:16:23,27.626,N,78.971,W
6/30/2014,21:18:22,27.623,N,78.974,W
6/30/2014,21:20:22,27.619,N,78.976,W
6/30/2014,21:22:23,27.616,N,78.978,W
6/30/2014,21:24:23,27.612,N,78.98,W
6/30/2014,21:26:22,27.608,N,78.982,W
6/30/2014,21:28:22,27.605,N,78.984,W
6/30/2014,21:30:23,27.601,N,78.987,W
6/30/2014,21:32:23,27.598,N,78.989,W
6/30/2014,21:34:22,27.594,N,78.991,W
6/30/2014,21:36:22,27.591,N,78.993,W
6/30/2014,21:38:23,27.587,N,78.995,W
6/30/2014,21:40:23,27.584,N,78.997,W
6/30/2014,21:42:22,27.58,N,79,W
6/30/2014,21:44:22,27.577,N,79.002,W
6/30/2014,21:46:23,27.573,N,79.004,W
6/30/2014,21:48:22,27.57,N,79.006,W
6/30/2014,21:50:22,27.566,N,79.008,W
6/30/2014,21:52:23,27.563,N,79.01,W
6/30/2014,21:54:23,27.559,N,79.013,W
6/30/2014,21:56:22,27.556,N,79.015,W
6/30/2014,21:58:22,27.553,N,79.017,W
6/30/2014,22:00:23,27.549,N,79.019,W
6/30/2014,22:02:23,27.546,N,79.021,W
6/30/2014,22:04:22,27.542,N,79.023,W
6/30/2014,22:06:22,27.539,N,79.025,W
6/30/2014,22:08:23,27.536,N,79.027,W
6/30/2014,22:10:23,27.532,N,79.029,W
6/30/2014,22:12:22,27.529,N,79.032,W
6/30/2014,22:14:22,27.526,N,79.034,W
6/30/2014,22:16:23,27.522,N,79.036,W
6/30/2014,22:18:22,27.519,N,79.038,W
6/30/2014,22:20:22,27.516,N,79.04,W
6/30/2014,22:22:23,27.512,N,79.042,W
6/30/2014,22:24:23,27.509,N,79.044,W
6/30/2014,22:26:22,27.506,N,79.046,W
6/30/2014,22:28:22,27.502,N,79.048,W
6/30/2014,22:30:23,27.499,N,79.05,W
6/30/2014,22:32:23,27.496,N,79.052,W
6/30/2014,22:34:22,27.493,N,79.054,W
6/30/2014,22:36:22,27.489,N,79.056,W
6/30/2014,22:38:23,27.486,N,79.058,W
6/30/2014,22:40:23,27.483,N,79.06,W
6/30/2014,22:42:22,27.48,N,79.062,W
6/30/2014,22:44:22,27.477,N,79.064,W
6/30/2014,22:46:23,27.473,N,79.067,W
6/30/2014,22:48:22,27.47,N,79.069,W
6/30/2014,22:50:22,27.467,N,79.071,W
6/30/2014,22:52:23,27.464,N,79.072,W
6/30/2014,22:54:23,27.461,N,79.074,W
6/30/2014,22:56:22,27.458,N,79.076,W
6/30/2014,22:58:22,27.455,N,79.078,W
6/30/2014,23:00:23,27.452,N,79.08,W
6/30/2014,23:02:23,27.449,N,79.082,W
6/30/2014,23:04:22,27.446,N,79.084,W
6/30/2014,23:06:22,27.443,N,79.086,W
6/30/2014,23:08:23,27.44,N,79.088,W
6/30/2014,23:10:23,27.437,N,79.09,W
6/30/2014,23:12:22,27.434,N,79.092,W
6/30/2014,23:14:22,27.431,N,79.094,W
6/30/2014,23:16:23,27.428,N,79.096,W
6/30/2014,23:18:22,27.425,N,79.098,W
6/30/2014,23:20:22,27.422,N,79.1,W
6/30/2014,23:22:23,27.419,N,79.102,W
6/30/2014,23:24:23,27.416,N,79.104,W
6/30/2014,23:26:22,27.413,N,79.105,W
6/30/2014,23:28:22,27.41,N,79.107,W
6/30/2014,23:30:23,27.408,N,79.109,W
6/30/2014,23:32:23,27.405,N,79.111,W
6/30/2014,23:34:22,27.402,N,79.113,W
6/30/2014,23:36:22,27.399,N,79.115,W
6/30/2014,23:38:23,27.396,N,79.117,W
6/30/2014,23:40:23,27.394,N,79.119,W
6/30/2014,23:42:22,27.391,N,79.12,W
6/30/2014,23:44:22,27.388,N,79.122,W
6/30/2014,23:46:23,27.386,N,79.124,W
6/30/2014,23:48:22,27.383,N,79.126,W
6/30/2014,23:50:22,27.38,N,79.128,W
6/30/2014,23:52:23,27.378,N,79.129,W
6/30/2014,23:54:23,27.375,N,79.131,W
6/30/2014,23:56:22,27.372,N,79.133,W
6/30/2014,23:58:22,27.37,N,79.135,W
7/1/2014,0:00:23,27.367,N,79.136,W
7/1/2014,0:02:23,27.365,N,79.138,W
7/1/2014,0:04:22,27.362,N,79.14,W
7/1/2014,0:06:22,27.36,N,79.142,W
7/1/2014,0:08:23,27.357,N,79.143,W
7/1/2014,0:10:23,27.355,N,79.145,W
7/1/2014,0:12:22,27.352,N,79.147,W
7/1/2014,0:14:22,27.35,N,79.149,W
7/1/2014,0:16:23,27.347,N,79.15,W
7/1/2014,0:18:22,27.345,N,79.152,W
7/1/2014,0:20:22,27.343,N,79.154,W
7/1/2014,0:22:23,27.34,N,79.155,W
7/1/2014,0:24:23,27.338,N,79.157,W
7/1/2014,0:26:22,27.336,N,79.159,W
7/1/2014,0:28:22,27.333,N,79.16,W
7/1/2014,0:30:23,27.331,N,79.162,W
7/1/2014,0:32:23,27.329,N,79.164,W
7/1/2014,0:34:22,27.327,N,79.165,W
7/1/2014,0:36:22,27.324,N,79.167,W
7/1/2014,0:38:23,27.322,N,79.168,W
7/1/2014,0:40:23,27.32,N,79.17,W
7/1/2014,0:42:22,27.318,N,79.172,W
7/1/2014,0:44:22,27.316,N,79.173,W
7/1/2014,0:46:23,27.314,N,79.175,W
7/1/2014,0:48:22,27.312,N,79.176,W
7/1/2014,0:50:22,27.31,N,79.178,W
7/1/2014,0:52:23,27.308,N,79.179,W
7/1/2014,0:54:23,27.305,N,79.181,W
7/1/2014,0:56:22,27.304,N,79.182,W
7/1/2014,0:58:22,27.302,N,79.184,W
7/1/2014,1:00:00,27.3,N,79.185,W
7/1/2014,1:01:59,27.297,N,79.187,W
7/1/2014,1:04:00,27.295,N,79.189,W
7/1/2014,1:06:00,27.292,N,79.191,W
7/1/2014,1:07:59,27.29,N,79.193,W
7/1/2014,1:09:59,27.287,N,79.195,W
7/1/2014,1:12:00,27.284,N,79.197,W
7/1/2014,1:14:00,27.282,N,79.199,W
7/1/2014,1:15:59,27.279,N,79.201,W
7/1/2014,1:17:59,27.277,N,79.203,W
7/1/2014,1:20:00,27.274,N,79.206,W
7/1/2014,1:22:00,27.272,N,79.208,W
7/1/2014,1:23:59,27.269,N,79.21,W
7/1/2014,1:25:59,27.267,N,79.212,W
7/1/2014,1:28:00,27.264,N,79.214,W
7/1/2014,1:30:00,27.262,N,79.216,W
7/1/2014,1:31:59,27.259,N,79.218,W
7/1/2014,1:34:00,27.257,N,79.22,W
7/1/2014,1:36:00,27.254,N,79.222,W
7/1/2014,1:37:59,27.252,N,79.224,W
7/1/2014,1:39:59,27.249,N,79.226,W
7/1/2014,1:42:00,27.247,N,79.228,W
7/1/2014,1:44:00,27.244,N,79.231,W
7/1/2014,1:45:59,27.242,N,79.233,W
7/1/2014,1:47:59,27.239,N,79.235,W
7/1/2014,1:50:00,27.237,N,79.237,W
7/1/2014,1:52:00,27.235,N,79.239,W
7/1/2014,1:53:59,27.232,N,79.241,W
7/1/2014,1:55:59,27.23,N,79.243,W
7/1/2014,1:58:00,27.228,N,79.245,W
7/1/2014,2:00:00,27.225,N,79.247,W
7/1/2014,2:01:59,27.223,N,79.25,W
7/1/2014,2:04:00,27.221,N,79.252,W
7/1/2014,2:06:00,27.218,N,79.254,W
7/1/2014,2:07:59,27.216,N,79.256,W
7/1/2014,2:09:59,27.214,N,79.258,W
7/1/2014,2:12:00,27.211,N,79.26,W
7/1/2014,2:14:00,27.209,N,79.262,W
7/1/2014,2:15:59,27.207,N,79.264,W
7/1/2014,2:17:59,27.205,N,79.267,W
7/1/2014,2:20:00,27.202,N,79.269,W
7/1/2014,2:22:00,27.2,N,79.271,W
7/1/2014,2:23:59,27.198,N,79.273,W
7/1/2014,2:25:59,27.196,N,79.275,W
7/1/2014,2:28:00,27.194,N,79.277,W
7/1/2014,2:30:00,27.191,N,79.279,W
7/1/2014,2:31:59,27.189,N,79.282,W
7/1/2014,2:34:00,27.187,N,79.284,W
7/1/2014,2:36:00,27.185,N,79.286,W
7/1/2014,2:37:59,27.183,N,79.288,W
7/1/2014,2:39:59,27.181,N,79.29,W
7/1/2014,2:42:00,27.179,N,79.292,W
7/1/2014,2:44:00,27.177,N,79.295,W
7/1/2014,2:45:59,27.175,N,79.297,W
7/1/2014,2:47:59,27.172,N,79.299,W
7/1/2014,2:50:00,27.17,N,79.301,W
7/1/2014,2:52:00,27.168,N,79.303,W
7/1/2014,2:53:59,27.166,N,79.305,W
7/1/2014,2:55:59,27.164,N,79.308,W
7/1/2014,2:58:00,27.162,N,79.31,W
7/1/2014,3:00:00,27.16,N,79.312,W
7/1/2014,3:01:59,27.158,N,79.314,W
7/1/2014,3:04:00,27.156,N,79.316,W
7/1/2014,3:06:00,27.155,N,79.319,W
7/1/2014,3:07:59,27.153,N,79.321,W
7/1/2014,3:09:59,27.151,N,79.323,W
7/1/2014,3:12:00,27.149,N,79.325,W
7/1/2014,3:14:00,27.147,N,79.327,W
7/1/2014,3:15:59,27.145,N,79.33,W
7/1/2014,3:17:59,27.143,N,79.332,W
7/1/2014,3:20:00,27.141,N,79.334,W
7/1/2014,3:22:00,27.139,N,79.336,W
7/1/2014,3:23:59,27.138,N,79.339,W
7/1/2014,3:25:59,27.136,N,79.341,W
7/1/2014,3:28:00,27.134,N,79.343,W
7/1/2014,3:30:00,27.132,N,79.345,W
7/1/2014,3:31:59,27.13,N,79.348,W
7/1/2014,3:34:00,27.129,N,79.35,W
7/1/2014,3:36:00,27.127,N,79.352,W
7/1/2014,3:37:59,27.125,N,79.354,W
7/1/2014,3:39:59,27.124,N,79.357,W
7/1/2014,3:42:00,27.122,N,79.359,W
7/1/2014,3:44:00,27.12,N,79.361,W
7/1/2014,3:45:59,27.118,N,79.363,W
7/1/2014,3:47:59,27.117,N,79.366,W
7/1/2014,3:50:00,27.115,N,79.368,W
7/1/2014,3:52:00,27.114,N,79.37,W
7/1/2014,3:53:59,27.112,N,79.372,W
7/1/2014,3:55:59,27.11,N,79.375,W
7/1/2014,3:58:00,27.109,N,79.377,W
7/1/2014,4:00:00,27.107,N,79.379,W
7/1/2014,4:01:59,27.106,N,79.382,W
7/1/2014,4:04:00,27.104,N,79.384,W
7/1/2014,4:06:00,27.103,N,79.386,W
7/1/2014,4:07:59,27.101,N,79.388,W
7/1/2014,4:09:59,27.1,N,79.391,W
7/1/2014,4:12:00,27.098,N,79.393,W
7/1/2014,4:14:00,27.097,N,79.395,W
7/1/2014,4:15:59,27.095,N,79.398,W
7/1/2014,4:17:59,27.094,N,79.4,W
7/1/2014,4:20:00,27.092,N,79.402,W
7/1/2014,4:22:00,27.091,N,79.405,W
7/1/2014,4:23:59,27.09,N,79.407,W
7/1/2014,4:25:59,27.088,N,79.409,W
7/1/2014,4:28:00,27.087,N,79.412,W
7/1/2014,4:30:00,27.085,N,79.414,W
7/1/2014,4:31:59,27.084,N,79.416,W
7/1/2014,4:34:00,27.083,N,79.419,W
7/1/2014,4:36:00,27.082,N,79.421,W
7/1/2014,4:37:59,27.08,N,79.423,W
7/1/2014,4:39:59,27.079,N,79.425,W
7/1/2014,4:42:00,27.078,N,79.428,W
7/1/2014,4:44:00,27.076,N,79.43,W
7/1/2014,4:45:59,27.075,N,79.432,W
7/1/2014,4:47:59,27.074,N,79.435,W
7/1/2014,4:50:00,27.073,N,79.437,W
7/1/2014,4:52:00,27.072,N,79.439,W
7/1/2014,4:53:59,27.07,N,79.442,W
7/1/2014,4:55:59,27.069,N,79.444,W
7/1/2014,4:58:00,27.068,N,79.446,W
7/1/2014,5:00:00,27.067,N,79.449,W
7/1/2014,5:01:59,27.066,N,79.451,W
7/1/2014,5:04:00,27.065,N,79.453,W
7/1/2014,5:06:00,27.064,N,79.456,W
7/1/2014,5:07:59,27.063,N,79.458,W
7/1/2014,5:09:59,27.062,N,79.46,W
7/1/2014,5:12:00,27.061,N,79.463,W
7/1/2014,5:14:00,27.06,N,79.465,W
7/1/2014,5:15:59,27.059,N,79.467,W
7/1/2014,5:17:59,27.058,N,79.469,W
7/1/2014,5:20:00,27.057,N,79.472,W
7/1/2014,5:22:00,27.056,N,79.474,W
7/1/2014,5:23:59,27.055,N,79.476,W
7/1/2014,5:25:59,27.054,N,79.479,W
7/1/2014,5:28:00,27.053,N,79.481,W
7/1/2014,5:30:00,27.052,N,79.483,W
7/1/2014,5:31:59,27.051,N,79.486,W
7/1/2014,5:34:00,27.05,N,79.488,W
7/1/2014,5:36:00,27.049,N,79.49,W
7/1/2014,5:37:59,27.049,N,79.492,W
7/1/2014,5:39:59,27.048,N,79.495,W
7/1/2014,5:42:00,27.047,N,79.497,W
7/1/2014,5:44:00,27.046,N,79.499,W
7/1/2014,5:45:59,27.045,N,79.501,W
7/1/2014,5:47:59,27.045,N,79.504,W
7/1/2014,5:50:00,27.044,N,79.506,W
7/1/2014,5:52:00,27.043,N,79.508,W
7/1/2014,5:53:59,27.042,N,79.51,W
7/1/2014,5:55:59,27.042,N,79.513,W
7/1/2014,5:58:00,27.041,N,79.515,W
7/1/2014,6:00:00,27.04,N,79.517,W
7/1/2014,6:01:59,27.04,N,79.519,W
7/1/2014,6:04:00,27.039,N,79.521,W
7/1/2014,6:06:00,27.038,N,79.524,W
7/1/2014,6:07:59,27.038,N,79.526,W
7/1/2014,6:09:59,27.037,N,79.528,W
7/1/2014,6:12:00,27.036,N,79.53,W
7/1/2014,6:14:00,27.036,N,79.532,W
7/1/2014,6:15:59,27.035,N,79.535,W
7/1/2014,6:17:59,27.035,N,79.537,W
7/1/2014,6:20:00,27.034,N,79.539,W
7/1/2014,6:22:00,27.034,N,79.541,W
7/1/2014,6:23:59,27.033,N,79.543,W
7/1/2014,6:25:59,27.033,N,79.545,W
7/1/2014,6:28:00,27.032,N,79.548,W
7/1/2014,6:30:00,27.032,N,79.55,W
7/1/2014,6:31:59,27.031,N,79.552,W
7/1/2014,6:34:00,27.031,N,79.554,W
7/1/2014,6:36:00,27.03,N,79.556,W
7/1/2014,6:37:59,27.03,N,79.558,W
7/1/2014,6:39:59,27.03,N,79.56,W
7/1/2014,6:42:00,27.029,N,79.562,W
7/1/2014,6:44:00,27.029,N,79.564,W
7/1/2014,6:45:59,27.029,N,79.566,W
7/1/2014,6:47:59,27.028,N,79.569,W
7/1/2014,6:50:00,27.028,N,79.571,W
7/1/2014,6:52:00,27.028,N,79.573,W
7/1/2014,6:53:59,27.027,N,79.575,W
7/1/2014,6:55:59,27.027,N,79.577,W
7/1/2014,6:58:00,27.027,N,79.579,W
7/1/2014,7:00:00,27.027,N,79.581,W
7/1/2014,7:01:59,27.026,N,79.583,W
7/1/2014,7:04:00,27.026,N,79.585,W
7/1/2014,7:06:00,27.026,N,79.587,W
7/1/2014,7:07:59,27.026,N,79.589,W
7/1/2014,7:09:59,27.026,N,79.591,W
7/1/2014,7:12:00,27.026,N,79.593,W
7/1/2014,7:14:00,27.025,N,79.595,W
7/1/2014,7:15:59,27.025,N,79.597,W
7/1/2014,7:17:59,27.025,N,79.598,W
7/1/2014,7:20:00,27.025,N,79.6,W
7/1/2014,7:22:00,27.025,N,79.602,W
7/1/2014,7:23:59,27.025,N,79.604,W
7/1/2014,7:25:59,27.025,N,79.606,W
7/1/2014,7:28:00,27.025,N,79.608,W
7/1/2014,7:30:00,27.025,N,79.61,W
7/1/2014,7:31:59,27.025,N,79.612,W
7/1/2014,7:34:00,27.025,N,79.613,W
7/1/2014,7:36:00,27.025,N,79.615,W
7/1/2014,7:37:59,27.025,N,79.617,W
7/1/2014,7:39:59,27.025,N,79.619,W
7/1/2014,7:42:00,27.025,N,79.621,W
7/1/2014,7:44:00,27.025,N,79.622,W
7/1/2014,7:45:59,27.025,N,79.624,W
7/1/2014,7:47:59,27.025,N,79.626,W
7/1/2014,7:50:00,27.026,N,79.628,W
7/1/2014,7:52:00,27.026,N,79.629,W
7/1/2014,7:53:59,27.026,N,79.631,W
7/1/2014,7:55:59,27.026,N,79.633,W
7/1/2014,7:58:00,27.026,N,79.635,W
7/1/2014,8:00:00,27.026,N,79.636,W
7/1/2014,8:01:59,27.027,N,79.638,W
7/1/2014,8:03:59,27.027,N,79.64,W
7/1/2014,8:05:59,27.027,N,79.641,W
7/1/2014,8:08:00,27.027,N,79.643,W
7/1/2014,8:10:00,27.028,N,79.644,W
7/1/2014,8:12:00,27.028,N,79.646,W
7/1/2014,8:14:00,27.028,N,79.648,W
7/1/2014,8:15:59,27.029,N,79.649,W
7/1/2014,8:17:59,27.029,N,79.651,W
7/1/2014,8:19:59,27.029,N,79.652,W
7/1/2014,8:21:59,27.03,N,79.654,W
7/1/2014,8:24:00,27.03,N,79.655,W
7/1/2014,8:26:00,27.03,N,79.657,W
7/1/2014,8:28:00,27.031,N,79.658,W
7/1/2014,8:30:00,27.031,N,79.66,W
7/1/2014,8:31:59,27.032,N,79.661,W
7/1/2014,8:33:59,27.032,N,79.663,W
7/1/2014,8:35:59,27.033,N,79.664,W
7/1/2014,8:38:00,27.033,N,79.665,W
7/1/2014,8:40:00,27.034,N,79.667,W
7/1/2014,8:42:00,27.034,N,79.668,W
7/1/2014,8:44:00,27.035,N,79.67,W
7/1/2014,8:45:59,27.035,N,79.671,W
7/1/2014,8:47:59,27.036,N,79.672,W
7/1/2014,8:49:59,27.036,N,79.674,W
7/1/2014,8:51:59,27.037,N,79.675,W
7/1/2014,8:54:00,27.038,N,79.676,W
7/1/2014,8:56:00,27.038,N,79.677,W
7/1/2014,8:58:00,27.039,N,79.679,W
7/1/2014,9:00:00,27.04,N,79.68,W
7/1/2014,9:01:59,27.04,N,79.681,W
7/1/2014,9:03:59,27.041,N,79.682,W
7/1/2014,9:05:59,27.042,N,79.683,W
7/1/2014,9:08:00,27.042,N,79.685,W
7/1/2014,9:10:00,27.043,N,79.686,W
7/1/2014,9:12:00,27.044,N,79.687,W
7/1/2014,9:14:00,27.045,N,79.688,W
7/1/2014,9:15:59,27.045,N,79.689,W
7/1/2014,9:17:59,27.046,N,79.69,W
7/1/2014,9:19:59,27.047,N,79.691,W
7/1/2014,9:21:59,27.048,N,79.692,W
7/1/2014,9:24:00,27.049,N,79.693,W
7/1/2014,9:26:00,27.049,N,79.694,W
7/1/2014,9:28:00,27.05,N,79.695,W
7/1/2014,9:30:00,27.051,N,79.696,W
7/1/2014,9:31:59,27.052,N,79.697,W
7/1/2014,9:33:59,27.053,N,79.698,W
7/1/2014,9:35:59,27.054,N,79.699,W
7/1/2014,9:38:00,27.055,N,79.7,W
7/1/2014,9:40:00,27.056,N,79.701,W
7/1/2014,9:42:00,27.057,N,79.701,W
7/1/2014,9:44:00,27.058,N,79.702,W
7/1/2014,9:45:59,27.059,N,79.703,W
7/1/2014,9:47:59,27.06,N,79.704,W
7/1/2014,9:49:59,27.061,N,79.705,W
7/1/2014,9:51:59,27.062,N,79.705,W
7/1/2014,9:54:00,27.063,N,79.706,W
7/1/2014,9:56:00,27.064,N,79.707,W
7/1/2014,9:58:00,27.065,N,79.707,W
7/1/2014,10:00:00,27.066,N,79.708,W
7/1/2014,10:01:59,27.067,N,79.709,W
7/1/2014,10:03:59,27.068,N,79.709,W
7/1/2014,10:05:59,27.069,N,79.71,W
7/1/2014,10:08:00,27.071,N,79.711,W
7/1/2014,10:10:00,27.072,N,79.711,W
7/1/2014,10:12:00,27.073,N,79.712,W
7/1/2014,10:14:00,27.074,N,79.712,W
7/1/2014,10:15:59,27.075,N,79.713,W
7/1/2014,10:17:59,27.077,N,79.713,W
7/1/2014,10:19:59,27.078,N,79.713,W
7/1/2014,10:21:59,27.079,N,79.714,W
7/1/2014,10:24:00,27.08,N,79.714,W
7/1/2014,10:26:00,27.082,N,79.715,W
7/1/2014,10:28:00,27.083,N,79.715,W
7/1/2014,10:30:00,27.084,N,79.715,W
7/1/2014,10:31:59,27.086,N,79.716,W
7/1/2014,10:33:59,27.087,N,79.716,W
7/1/2014,10:35:59,27.088,N,79.716,W
7/1/2014,10:38:00,27.09,N,79.716,W
7/1/2014,10:40:00,27.091,N,79.717,W
7/1/2014,10:42:00,27.092,N,79.717,W
7/1/2014,10:44:00,27.094,N,79.717,W
7/1/2014,10:45:59,27.095,N,79.717,W
7/1/2014,10:47:59,27.097,N,79.717,W
7/1/2014,10:49:59,27.098,N,79.717,W
7/1/2014,10:51:59,27.1,N,79.717,W
7/1/2014,10:54:00,27.101,N,79.717,W
7/1/2014,10:56:00,27.103,N,79.717,W
7/1/2014,10:58:00,27.104,N,79.717,W
7/1/2014,11:00:00,27.106,N,79.717,W
7/1/2014,11:01:59,27.107,N,79.717,W
7/1/2014,11:03:59,27.109,N,79.717,W
7/1/2014,11:05:59,27.11,N,79.717,W
7/1/2014,11:08:00,27.112,N,79.717,W
7/1/2014,11:10:00,27.114,N,79.717,W
7/1/2014,11:12:00,27.115,N,79.717,W
7/1/2014,11:14:00,27.117,N,79.716,W
7/1/2014,11:15:59,27.119,N,79.716,W
7/1/2014,11:17:59,27.12,N,79.716,W
7/1/2014,11:19:59,27.122,N,79.716,W
7/1/2014,11:21:59,27.124,N,79.715,W
7/1/2014,11:24:00,27.125,N,79.715,W
7/1/2014,11:26:00,27.127,N,79.715,W
7/1/2014,11:28:00,27.129,N,79.714,W
7/1/2014,11:30:00,27.131,N,79.714,W
7/1/2014,11:31:59,27.132,N,79.713,W
7/1/2014,11:33:59,27.134,N,79.713,W
7/1/2014,11:35:59,27.136,N,79.712,W
7/1/2014,11:38:00,27.138,N,79.712,W
7/1/2014,11:40:00,27.14,N,79.711,W
7/1/2014,11:42:00,27.142,N,79.711,W
7/1/2014,11:44:00,27.143,N,79.71,W
7/1/2014,11:45:59,27.145,N,79.71,W
7/1/2014,11:47:59,27.147,N,79.709,W
7/1/2014,11:49:59,27.149,N,79.708,W
7/1/2014,11:51:59,27.151,N,79.708,W
7/1/2014,11:54:00,27.153,N,79.707,W
7/1/2014,11:56:00,27.155,N,79.706,W
7/1/2014,11:58:00,27.157,N,79.705,W
7/1/2014,12:00:00,27.159,N,79.705,W
7/1/2014,12:01:59,27.161,N,79.704,W
7/1/2014,12:03:59,27.163,N,79.703,W
7/1/2014,12:05:59,27.165,N,79.702,W
7/1/2014,12:08:00,27.167,N,79.701,W
7/1/2014,12:10:00,27.169,N,79.7,W
7/1/2014,12:12:00,27.171,N,79.7,W
7/1/2014,12:14:00,27.173,N,79.699,W
7/1/2014,12:15:59,27.175,N,79.698,W
7/1/2014,12:17:59,27.177,N,79.697,W
7/1/2014,12:19:59,27.179,N,79.696,W
7/1/2014,12:21:59,27.181,N,79.695,W
7/1/2014,12:24:00,27.183,N,79.694,W
7/1/2014,12:26:00,27.185,N,79.693,W
7/1/2014,12:28:00,27.188,N,79.692,W
