Track,for,Sandy,2012,,
Date,Time,(UTC),Latitude,Longitude,
MM/DD/Year,HH:MM:SS,(deg),(deg),,
10/25/2012,9:23:28,20.963,N,75.668,W
10/25/2012,9:25:28,20.971,N,75.665,W
10/25/2012,9:27:28,20.979,N,75.661,W
10/25/2012,9:29:28,20.987,N,75.658,W
10/25/2012,9:31:28,20.995,N,75.655,W
10/25/2012,9:33:27,21.003,N,75.651,W
10/25/2012,9:35:27,21.011,N,75.648,W
10/25/2012,9:37:27,21.019,N,75.645,W
10/25/2012,9:39:27,21.027,N,75.641,W
10/25/2012,9:41:27,21.035,N,75.638,W
10/25/2012,9:43:27,21.043,N,75.635,W
10/25/2012,9:45:27,21.051,N,75.632,W
10/25/2012,9:47:28,21.059,N,75.629,W
10/25/2012,9:49:28,21.067,N,75.626,W
10/25/2012,9:51:28,21.075,N,75.623,W
10/25/2012,9:53:28,21.084,N,75.62,W
10/25/2012,9:55:28,21.092,N,75.617,W
10/25/2012,9:57:28,21.1,N,75.614,W
10/25/2012,9:59:28,21.108,N,75.611,W
10/25/2012,10:01:28,21.117,N,75.608,W
10/25/2012,10:03:27,21.125,N,75.605,W
10/25/2012,10:05:27,21.133,N,75.602,W
10/25/2012,10:07:27,21.142,N,75.599,W
10/25/2012,10:09:27,21.15,N,75.597,W
10/25/2012,10:11:27,21.159,N,75.594,W
10/25/2012,10:13:27,21.167,N,75.591,W
10/25/2012,10:15:27,21.176,N,75.589,W
10/25/2012,10:17:28,21.184,N,75.586,W
10/25/2012,10:19:28,21.193,N,75.584,W
10/25/2012,10:21:28,21.201,N,75.581,W
10/25/2012,10:23:28,21.21,N,75.579,W
10/25/2012,10:25:28,21.219,N,75.576,W
10/25/2012,10:27:28,21.227,N,75.574,W
10/25/2012,10:29:28,21.236,N,75.572,W
10/25/2012,10:31:28,21.245,N,75.569,W
10/25/2012,10:33:27,21.254,N,75.567,W
10/25/2012,10:35:27,21.263,N,75.565,W
10/25/2012,10:37:27,21.272,N,75.563,W
10/25/2012,10:39:27,21.281,N,75.561,W
10/25/2012,10:41:27,21.29,N,75.559,W
10/25/2012,10:43:27,21.299,N,75.557,W
10/25/2012,10:45:27,21.308,N,75.555,W
10/25/2012,10:47:28,21.317,N,75.553,W
10/25/2012,10:49:28,21.326,N,75.551,W
10/25/2012,10:51:28,21.335,N,75.549,W
10/25/2012,10:53:28,21.344,N,75.548,W
10/25/2012,10:55:28,21.353,N,75.546,W
10/25/2012,10:57:28,21.363,N,75.544,W
10/25/2012,10:59:28,21.372,N,75.542,W
10/25/2012,11:01:28,21.381,N,75.541,W
10/25/2012,11:03:27,21.391,N,75.539,W
10/25/2012,11:05:27,21.4,N,75.538,W
10/25/2012,11:07:27,21.41,N,75.536,W
10/25/2012,11:09:27,21.419,N,75.535,W
10/25/2012,11:11:27,21.428,N,75.533,W
10/25/2012,11:13:27,21.438,N,75.532,W
10/25/2012,11:15:27,21.447,N,75.531,W
10/25/2012,11:17:28,21.457,N,75.529,W
10/25/2012,11:19:28,21.467,N,75.528,W
10/25/2012,11:21:28,21.476,N,75.527,W
10/25/2012,11:23:28,21.486,N,75.525,W
10/25/2012,11:25:28,21.496,N,75.524,W
10/25/2012,11:27:28,21.505,N,75.523,W
10/25/2012,11:29:28,21.515,N,75.522,W
10/25/2012,11:31:28,21.525,N,75.521,W
10/25/2012,11:33:27,21.534,N,75.52,W
10/25/2012,11:35:27,21.544,N,75.519,W
10/25/2012,11:37:27,21.554,N,75.518,W
10/25/2012,11:39:27,21.564,N,75.517,W
10/25/2012,11:41:27,21.574,N,75.516,W
10/25/2012,11:43:27,21.584,N,75.515,W
10/25/2012,11:45:27,21.594,N,75.514,W
10/25/2012,11:47:21,21.603,N,75.513,W
10/25/2012,11:49:21,21.613,N,75.514,W
10/25/2012,11:51:21,21.623,N,75.516,W
10/25/2012,11:53:21,21.634,N,75.517,W
10/25/2012,11:55:21,21.644,N,75.518,W
10/25/2012,11:57:21,21.654,N,75.519,W
10/25/2012,11:59:21,21.664,N,75.52,W
10/25/2012,12:01:22,21.675,N,75.52,W
10/25/2012,12:03:22,21.685,N,75.521,W
10/25/2012,12:05:22,21.695,N,75.522,W
10/25/2012,12:07:22,21.706,N,75.522,W
10/25/2012,12:09:22,21.716,N,75.523,W
10/25/2012,12:11:22,21.726,N,75.523,W
10/25/2012,12:13:22,21.736,N,75.524,W
10/25/2012,12:15:22,21.747,N,75.524,W
10/25/2012,12:17:21,21.757,N,75.524,W
10/25/2012,12:19:21,21.767,N,75.524,W
10/25/2012,12:21:21,21.777,N,75.525,W
10/25/2012,12:23:21,21.788,N,75.525,W
10/25/2012,12:25:21,21.798,N,75.524,W
10/25/2012,12:27:21,21.808,N,75.524,W
10/25/2012,12:29:21,21.819,N,75.524,W
10/25/2012,12:31:22,21.829,N,75.524,W
10/25/2012,12:33:22,21.839,N,75.524,W
10/25/2012,12:35:22,21.85,N,75.523,W
10/25/2012,12:37:22,21.86,N,75.523,W
10/25/2012,12:39:22,21.87,N,75.522,W
10/25/2012,12:41:22,21.88,N,75.522,W
10/25/2012,12:43:22,21.891,N,75.521,W
10/25/2012,12:45:22,21.901,N,75.52,W
10/25/2012,12:47:21,21.911,N,75.52,W
10/25/2012,12:49:21,21.922,N,75.519,W
10/25/2012,12:51:21,21.932,N,75.518,W
10/25/2012,12:53:21,21.942,N,75.517,W
10/25/2012,12:55:21,21.953,N,75.516,W
10/25/2012,12:57:21,21.963,N,75.515,W
10/25/2012,12:59:21,21.973,N,75.514,W
10/25/2012,13:01:22,21.984,N,75.513,W
10/25/2012,13:03:22,21.994,N,75.511,W
10/25/2012,13:05:22,22.004,N,75.51,W
10/25/2012,13:07:22,22.015,N,75.509,W
10/25/2012,13:09:22,22.025,N,75.508,W
10/25/2012,13:11:22,22.035,N,75.506,W
10/25/2012,13:13:22,22.046,N,75.505,W
10/25/2012,13:15:22,22.056,N,75.503,W
10/25/2012,13:17:21,22.066,N,75.502,W
10/25/2012,13:19:21,22.077,N,75.5,W
10/25/2012,13:21:21,22.087,N,75.498,W
10/25/2012,13:23:21,22.097,N,75.497,W
10/25/2012,13:25:21,22.108,N,75.495,W
10/25/2012,13:27:21,22.118,N,75.493,W
10/25/2012,13:29:21,22.128,N,75.491,W
10/25/2012,13:29:40,22.13,N,75.491,W
10/25/2012,13:31:40,22.14,N,75.489,W
10/25/2012,13:33:40,22.151,N,75.487,W
10/25/2012,13:35:39,22.161,N,75.485,W
10/25/2012,13:37:39,22.171,N,75.483,W
10/25/2012,13:39:39,22.181,N,75.481,W
10/25/2012,13:41:39,22.192,N,75.478,W
10/25/2012,13:43:39,22.202,N,75.476,W
10/25/2012,13:45:39,22.212,N,75.474,W
10/25/2012,13:47:39,22.222,N,75.471,W
10/25/2012,13:49:39,22.233,N,75.469,W
10/25/2012,13:51:40,22.243,N,75.466,W
10/25/2012,13:53:40,22.253,N,75.463,W
10/25/2012,13:55:40,22.264,N,75.461,W
10/25/2012,13:57:40,22.274,N,75.458,W
10/25/2012,13:59:40,22.284,N,75.455,W
10/25/2012,14:01:40,22.294,N,75.452,W
10/25/2012,14:03:40,22.305,N,75.449,W
10/25/2012,14:05:39,22.315,N,75.446,W
10/25/2012,14:07:39,22.325,N,75.444,W
10/25/2012,14:09:39,22.336,N,75.441,W
10/25/2012,14:11:39,22.346,N,75.438,W
10/25/2012,14:13:39,22.356,N,75.435,W
10/25/2012,14:15:39,22.366,N,75.432,W
10/25/2012,14:17:39,22.377,N,75.429,W
10/25/2012,14:19:39,22.387,N,75.426,W
10/25/2012,14:21:40,22.397,N,75.423,W
10/25/2012,14:23:40,22.408,N,75.42,W
10/25/2012,14:25:40,22.418,N,75.417,W
10/25/2012,14:27:40,22.429,N,75.414,W
10/25/2012,14:29:40,22.439,N,75.411,W
10/25/2012,14:31:40,22.449,N,75.408,W
10/25/2012,14:33:40,22.46,N,75.406,W
10/25/2012,14:35:39,22.47,N,75.403,W
10/25/2012,14:37:39,22.481,N,75.4,W
10/25/2012,14:39:39,22.491,N,75.397,W
10/25/2012,14:41:39,22.501,N,75.395,W
10/25/2012,14:43:39,22.512,N,75.392,W
10/25/2012,14:45:39,22.522,N,75.389,W
10/25/2012,14:47:39,22.533,N,75.387,W
10/25/2012,14:49:39,22.543,N,75.384,W
10/25/2012,14:51:40,22.554,N,75.382,W
10/25/2012,14:53:40,22.564,N,75.38,W
10/25/2012,14:55:40,22.575,N,75.377,W
10/25/2012,14:57:40,22.585,N,75.375,W
10/25/2012,14:59:40,22.596,N,75.373,W
10/25/2012,15:01:40,22.607,N,75.371,W
10/25/2012,15:03:40,22.617,N,75.369,W
10/25/2012,15:05:39,22.628,N,75.367,W
10/25/2012,15:07:39,22.638,N,75.366,W
10/25/2012,15:09:39,22.649,N,75.364,W
10/25/2012,15:11:39,22.66,N,75.363,W
10/25/2012,15:13:39,22.67,N,75.361,W
10/25/2012,15:15:39,22.681,N,75.36,W
10/25/2012,15:17:39,22.691,N,75.359,W
10/25/2012,15:19:39,22.702,N,75.357,W
10/25/2012,15:21:40,22.713,N,75.356,W
10/25/2012,15:23:40,22.723,N,75.355,W
10/25/2012,15:25:40,22.734,N,75.354,W
10/25/2012,15:27:40,22.745,N,75.354,W
10/25/2012,15:29:40,22.756,N,75.353,W
10/25/2012,15:31:40,22.766,N,75.352,W
10/25/2012,15:33:40,22.777,N,75.351,W
10/25/2012,15:35:39,22.788,N,75.351,W
10/25/2012,15:37:39,22.799,N,75.35,W
10/25/2012,15:39:39,22.809,N,75.35,W
10/25/2012,15:41:39,22.82,N,75.35,W
10/25/2012,15:43:39,22.831,N,75.349,W
10/25/2012,15:45:39,22.842,N,75.349,W
10/25/2012,15:47:39,22.853,N,75.349,W
10/25/2012,15:49:39,22.864,N,75.349,W
10/25/2012,15:51:40,22.875,N,75.349,W
10/25/2012,15:53:40,22.886,N,75.349,W
10/25/2012,15:55:40,22.897,N,75.35,W
10/25/2012,15:57:40,22.908,N,75.35,W
10/25/2012,15:59:40,22.919,N,75.351,W
10/25/2012,16:01:40,22.93,N,75.351,W
10/25/2012,16:03:40,22.941,N,75.352,W
10/25/2012,16:05:39,22.952,N,75.353,W
10/25/2012,16:07:39,22.963,N,75.354,W
10/25/2012,16:09:39,22.974,N,75.355,W
10/25/2012,16:11:39,22.985,N,75.356,W
10/25/2012,16:13:39,22.996,N,75.357,W
10/25/2012,16:15:39,23.007,N,75.358,W
10/25/2012,16:17:39,23.018,N,75.359,W
10/25/2012,16:19:39,23.029,N,75.361,W
10/25/2012,16:21:40,23.041,N,75.363,W
10/25/2012,16:23:40,23.052,N,75.364,W
10/25/2012,16:25:40,23.063,N,75.366,W
10/25/2012,16:27:40,23.074,N,75.368,W
10/25/2012,16:29:40,23.086,N,75.37,W
10/25/2012,16:31:40,23.097,N,75.372,W
10/25/2012,16:33:40,23.108,N,75.375,W
10/25/2012,16:35:39,23.12,N,75.377,W
10/25/2012,16:37:39,23.131,N,75.379,W
10/25/2012,16:39:39,23.142,N,75.382,W
10/25/2012,16:41:39,23.154,N,75.385,W
10/25/2012,16:43:39,23.165,N,75.388,W
10/25/2012,16:45:39,23.177,N,75.39,W
10/25/2012,16:47:39,23.188,N,75.393,W
10/25/2012,16:49:39,23.2,N,75.396,W
10/25/2012,16:51:40,23.211,N,75.399,W
10/25/2012,16:53:40,23.223,N,75.403,W
10/25/2012,16:55:40,23.234,N,75.406,W
10/25/2012,16:57:40,23.245,N,75.409,W
10/25/2012,16:59:40,23.257,N,75.413,W
10/25/2012,17:01:40,23.268,N,75.416,W
10/25/2012,17:03:40,23.28,N,75.42,W
10/25/2012,17:05:39,23.291,N,75.423,W
10/25/2012,17:06:28,23.296,N,75.425,W
10/25/2012,17:08:28,23.307,N,75.427,W
10/25/2012,17:10:28,23.317,N,75.428,W
10/25/2012,17:12:28,23.328,N,75.43,W
10/25/2012,17:14:28,23.339,N,75.431,W
10/25/2012,17:16:28,23.349,N,75.433,W
10/25/2012,17:18:28,23.36,N,75.435,W
10/25/2012,17:20:29,23.371,N,75.436,W
10/25/2012,17:22:29,23.381,N,75.438,W
10/25/2012,17:24:29,23.392,N,75.44,W
10/25/2012,17:26:29,23.402,N,75.442,W
10/25/2012,17:28:29,23.413,N,75.443,W
10/25/2012,17:30:29,23.423,N,75.445,W
10/25/2012,17:32:29,23.434,N,75.447,W
10/25/2012,17:34:29,23.444,N,75.449,W
10/25/2012,17:36:28,23.454,N,75.451,W
10/25/2012,17:38:28,23.465,N,75.453,W
10/25/2012,17:40:28,23.475,N,75.455,W
10/25/2012,17:42:28,23.486,N,75.457,W
10/25/2012,17:44:28,23.496,N,75.459,W
10/25/2012,17:46:28,23.506,N,75.461,W
10/25/2012,17:48:28,23.516,N,75.463,W
10/25/2012,17:50:29,23.527,N,75.465,W
10/25/2012,17:52:29,23.537,N,75.468,W
10/25/2012,17:54:29,23.547,N,75.47,W
10/25/2012,17:56:29,23.557,N,75.472,W
10/25/2012,17:58:29,23.567,N,75.474,W
10/25/2012,18:00:29,23.577,N,75.477,W
10/25/2012,18:02:29,23.588,N,75.479,W
10/25/2012,18:04:29,23.598,N,75.481,W
10/25/2012,18:06:28,23.608,N,75.484,W
10/25/2012,18:08:28,23.618,N,75.486,W
10/25/2012,18:10:28,23.628,N,75.489,W
10/25/2012,18:12:28,23.638,N,75.491,W
10/25/2012,18:14:28,23.647,N,75.494,W
10/25/2012,18:16:28,23.657,N,75.496,W
10/25/2012,18:18:28,23.667,N,75.499,W
10/25/2012,18:20:29,23.677,N,75.502,W
10/25/2012,18:22:29,23.687,N,75.504,W
10/25/2012,18:24:29,23.697,N,75.507,W
10/25/2012,18:26:29,23.706,N,75.51,W
10/25/2012,18:28:29,23.716,N,75.513,W
10/25/2012,18:30:29,23.726,N,75.515,W
10/25/2012,18:32:29,23.735,N,75.518,W
10/25/2012,18:34:29,23.745,N,75.521,W
10/25/2012,18:36:28,23.754,N,75.524,W
10/25/2012,18:38:28,23.764,N,75.527,W
10/25/2012,18:40:28,23.774,N,75.529,W
10/25/2012,18:42:28,23.783,N,75.532,W
10/25/2012,18:44:28,23.792,N,75.535,W
10/25/2012,18:46:28,23.802,N,75.538,W
10/25/2012,18:48:28,23.811,N,75.541,W
10/25/2012,18:50:29,23.821,N,75.544,W
10/25/2012,18:52:29,23.83,N,75.547,W
10/25/2012,18:54:29,23.839,N,75.55,W
10/25/2012,18:56:29,23.848,N,75.553,W
10/25/2012,18:58:29,23.858,N,75.556,W
10/25/2012,19:00:29,23.867,N,75.559,W
10/25/2012,19:02:29,23.876,N,75.562,W
10/25/2012,19:04:29,23.885,N,75.565,W
10/25/2012,19:06:28,23.894,N,75.568,W
10/25/2012,19:08:28,23.903,N,75.571,W
10/25/2012,19:10:28,23.912,N,75.574,W
10/25/2012,19:12:28,23.921,N,75.577,W
10/25/2012,19:14:28,23.93,N,75.58,W
10/25/2012,19:16:28,23.939,N,75.583,W
10/25/2012,19:18:28,23.948,N,75.586,W
10/25/2012,19:20:29,23.956,N,75.589,W
10/25/2012,19:22:29,23.965,N,75.592,W
10/25/2012,19:24:29,23.974,N,75.595,W
10/25/2012,19:26:29,23.982,N,75.599,W
10/25/2012,19:28:29,23.991,N,75.602,W
10/25/2012,19:30:29,24,N,75.605,W
10/25/2012,19:32:29,24.008,N,75.608,W
10/25/2012,19:34:29,24.017,N,75.611,W
10/25/2012,19:36:28,24.025,N,75.614,W
10/25/2012,19:38:28,24.034,N,75.617,W
10/25/2012,19:40:28,24.042,N,75.62,W
10/25/2012,19:42:28,24.05,N,75.623,W
10/25/2012,19:44:28,24.059,N,75.626,W
10/25/2012,19:46:28,24.067,N,75.629,W
10/25/2012,19:48:28,24.075,N,75.632,W
10/25/2012,19:50:29,24.083,N,75.635,W
10/25/2012,19:52:29,24.091,N,75.638,W
10/25/2012,19:54:29,24.099,N,75.641,W
10/25/2012,19:56:29,24.107,N,75.644,W
10/25/2012,19:58:29,24.115,N,75.646,W
10/25/2012,20:00:29,24.123,N,75.649,W
10/25/2012,20:02:29,24.131,N,75.652,W
10/25/2012,20:04:29,24.139,N,75.655,W
10/25/2012,20:06:28,24.147,N,75.658,W
10/25/2012,20:08:28,24.155,N,75.661,W
10/25/2012,20:10:28,24.162,N,75.664,W
10/25/2012,20:12:28,24.17,N,75.666,W
10/25/2012,20:14:28,24.178,N,75.669,W
10/25/2012,20:16:28,24.185,N,75.672,W
10/25/2012,20:18:28,24.193,N,75.674,W
10/25/2012,20:20:29,24.2,N,75.677,W
10/25/2012,20:22:29,24.208,N,75.68,W
10/25/2012,20:24:29,24.215,N,75.682,W
10/25/2012,20:26:29,24.222,N,75.685,W
10/25/2012,20:28:29,24.23,N,75.688,W
10/25/2012,20:30:29,24.237,N,75.69,W
10/25/2012,20:32:29,24.244,N,75.693,W
10/25/2012,20:34:29,24.251,N,75.695,W
10/25/2012,20:36:28,24.258,N,75.698,W
10/25/2012,20:38:28,24.265,N,75.7,W
10/25/2012,20:40:28,24.272,N,75.702,W
10/25/2012,20:42:28,24.279,N,75.705,W
10/25/2012,20:44:28,24.286,N,75.707,W
10/25/2012,20:46:28,24.293,N,75.709,W
10/25/2012,20:48:28,24.3,N,75.711,W
10/25/2012,20:50:29,24.306,N,75.714,W
10/25/2012,20:52:29,24.313,N,75.716,W
10/25/2012,20:54:29,24.32,N,75.718,W
10/25/2012,20:56:29,24.326,N,75.72,W
10/25/2012,20:58:29,24.333,N,75.722,W
10/25/2012,21:00:29,24.339,N,75.724,W
10/25/2012,21:02:29,24.346,N,75.726,W
10/25/2012,21:04:29,24.352,N,75.728,W
10/25/2012,21:06:28,24.358,N,75.73,W
10/25/2012,21:08:28,24.365,N,75.732,W
10/25/2012,21:10:28,24.371,N,75.733,W
10/25/2012,21:12:28,24.377,N,75.735,W
10/25/2012,21:14:28,24.383,N,75.737,W
10/25/2012,21:16:28,24.389,N,75.739,W
10/25/2012,21:18:28,24.395,N,75.74,W
10/25/2012,21:20:29,24.401,N,75.742,W
10/25/2012,21:22:29,24.407,N,75.744,W
10/25/2012,21:24:29,24.413,N,75.745,W
10/25/2012,21:26:29,24.419,N,75.747,W
10/25/2012,21:28:29,24.425,N,75.748,W
10/25/2012,21:30:29,24.431,N,75.75,W
10/25/2012,21:32:29,24.436,N,75.751,W
10/25/2012,21:34:29,24.442,N,75.753,W
10/25/2012,21:36:28,24.448,N,75.754,W
10/25/2012,21:38:28,24.454,N,75.756,W
10/25/2012,21:40:28,24.459,N,75.757,W
10/25/2012,21:42:28,24.465,N,75.758,W
10/25/2012,21:44:28,24.47,N,75.76,W
10/25/2012,21:46:28,24.476,N,75.761,W
10/25/2012,21:48:28,24.481,N,75.762,W
10/25/2012,21:50:29,24.487,N,75.763,W
10/25/2012,21:52:29,24.492,N,75.765,W
10/25/2012,21:54:29,24.497,N,75.766,W
10/25/2012,21:56:29,24.503,N,75.767,W
10/25/2012,21:58:29,24.508,N,75.768,W
10/25/2012,22:00:29,24.513,N,75.769,W
10/25/2012,22:02:29,24.518,N,75.77,W
10/25/2012,22:04:29,24.524,N,75.771,W
10/25/2012,22:06:28,24.529,N,75.772,W
10/25/2012,22:08:28,24.534,N,75.773,W
10/25/2012,22:10:28,24.539,N,75.774,W
10/25/2012,22:12:28,24.544,N,75.775,W
10/25/2012,22:14:28,24.549,N,75.776,W
10/25/2012,22:15:58,24.553,N,75.777,W
10/25/2012,22:17:58,24.558,N,75.776,W
10/25/2012,22:19:58,24.563,N,75.776,W
10/25/2012,22:21:58,24.568,N,75.775,W
10/25/2012,22:23:58,24.573,N,75.775,W
10/25/2012,22:25:57,24.578,N,75.775,W
10/25/2012,22:27:57,24.583,N,75.774,W
10/25/2012,22:29:57,24.588,N,75.774,W
10/25/2012,22:31:57,24.593,N,75.774,W
10/25/2012,22:33:57,24.598,N,75.774,W
10/25/2012,22:35:57,24.603,N,75.774,W
10/25/2012,22:37:57,24.607,N,75.774,W
10/25/2012,22:39:58,24.612,N,75.774,W
10/25/2012,22:41:58,24.617,N,75.775,W
10/25/2012,22:43:58,24.622,N,75.775,W
10/25/2012,22:45:58,24.627,N,75.775,W
10/25/2012,22:47:58,24.631,N,75.776,W
10/25/2012,22:49:58,24.636,N,75.776,W
10/25/2012,22:51:58,24.641,N,75.777,W
10/25/2012,22:53:58,24.645,N,75.777,W
10/25/2012,22:55:57,24.65,N,75.778,W
10/25/2012,22:57:57,24.655,N,75.779,W
10/25/2012,22:59:57,24.659,N,75.78,W
10/25/2012,23:01:57,24.664,N,75.78,W
10/25/2012,23:03:57,24.669,N,75.781,W
10/25/2012,23:05:57,24.673,N,75.782,W
10/25/2012,23:07:57,24.678,N,75.783,W
10/25/2012,23:09:58,24.682,N,75.784,W
10/25/2012,23:11:58,24.687,N,75.786,W
10/25/2012,23:13:58,24.691,N,75.787,W
10/25/2012,23:15:58,24.696,N,75.788,W
10/25/2012,23:17:58,24.701,N,75.789,W
10/25/2012,23:19:58,24.705,N,75.791,W
10/25/2012,23:21:58,24.709,N,75.792,W
10/25/2012,23:23:58,24.714,N,75.793,W
10/25/2012,23:25:57,24.718,N,75.795,W
10/25/2012,23:27:57,24.723,N,75.796,W
10/25/2012,23:29:57,24.727,N,75.798,W
10/25/2012,23:31:57,24.732,N,75.799,W
10/25/2012,23:33:57,24.736,N,75.801,W
10/25/2012,23:35:57,24.74,N,75.803,W
10/25/2012,23:37:57,24.745,N,75.804,W
10/25/2012,23:38:55,24.747,N,75.805,W
10/25/2012,23:40:55,24.751,N,75.806,W
10/25/2012,23:42:55,24.755,N,75.808,W
10/25/2012,23:44:55,24.76,N,75.809,W
10/25/2012,23:46:55,24.764,N,75.811,W
10/25/2012,23:48:55,24.768,N,75.813,W
10/25/2012,23:50:56,24.772,N,75.814,W
10/25/2012,23:52:56,24.776,N,75.816,W
10/25/2012,23:54:56,24.78,N,75.818,W
10/25/2012,23:56:56,24.784,N,75.82,W
10/25/2012,23:58:56,24.788,N,75.822,W
10/26/2012,0:00:56,24.792,N,75.824,W
10/26/2012,0:02:56,24.797,N,75.826,W
10/26/2012,0:04:55,24.801,N,75.828,W
10/26/2012,0:06:55,24.805,N,75.83,W
10/26/2012,0:08:55,24.809,N,75.832,W
10/26/2012,0:10:55,24.813,N,75.834,W
10/26/2012,0:12:55,24.817,N,75.836,W
10/26/2012,0:14:55,24.821,N,75.838,W
10/26/2012,0:16:55,24.825,N,75.84,W
10/26/2012,0:18:55,24.83,N,75.843,W
10/26/2012,0:20:56,24.834,N,75.845,W
10/26/2012,0:22:56,24.838,N,75.847,W
10/26/2012,0:24:56,24.842,N,75.85,W
10/26/2012,0:26:56,24.847,N,75.852,W
10/26/2012,0:28:56,24.851,N,75.854,W
10/26/2012,0:30:56,24.856,N,75.857,W
10/26/2012,0:32:56,24.86,N,75.859,W
10/26/2012,0:34:55,24.865,N,75.862,W
10/26/2012,0:36:55,24.869,N,75.864,W
10/26/2012,0:38:55,24.874,N,75.867,W
10/26/2012,0:40:55,24.879,N,75.869,W
10/26/2012,0:42:55,24.883,N,75.872,W
10/26/2012,0:43:09,24.884,N,75.872,W
10/26/2012,0:45:09,24.888,N,75.872,W
10/26/2012,0:47:09,24.893,N,75.872,W
10/26/2012,0:49:09,24.897,N,75.872,W
10/26/2012,0:51:09,24.901,N,75.871,W
10/26/2012,0:53:09,24.906,N,75.87,W
10/26/2012,0:55:09,24.91,N,75.87,W
10/26/2012,0:57:09,24.915,N,75.869,W
10/26/2012,0:59:10,24.919,N,75.868,W
10/26/2012,1:01:10,24.924,N,75.867,W
10/26/2012,1:03:10,24.928,N,75.865,W
10/26/2012,1:05:10,24.933,N,75.864,W
10/26/2012,1:07:10,24.937,N,75.863,W
10/26/2012,1:09:10,24.942,N,75.862,W
10/26/2012,1:11:10,24.947,N,75.86,W
10/26/2012,1:13:09,24.952,N,75.859,W
10/26/2012,1:15:09,24.957,N,75.858,W
10/26/2012,1:17:09,24.962,N,75.857,W
10/26/2012,1:19:09,24.967,N,75.856,W
10/26/2012,1:21:09,24.973,N,75.855,W
10/26/2012,1:23:09,24.978,N,75.854,W
10/26/2012,1:25:09,24.984,N,75.853,W
10/26/2012,1:27:09,24.99,N,75.852,W
10/26/2012,1:29:10,24.995,N,75.852,W
10/26/2012,1:31:10,25.001,N,75.852,W
10/26/2012,1:33:10,25.008,N,75.852,W
10/26/2012,1:35:10,25.014,N,75.852,W
10/26/2012,1:37:10,25.02,N,75.852,W
10/26/2012,1:39:10,25.027,N,75.853,W
10/26/2012,1:41:10,25.034,N,75.854,W
10/26/2012,1:43:09,25.041,N,75.855,W
10/26/2012,1:45:09,25.048,N,75.856,W
10/26/2012,1:47:09,25.056,N,75.858,W
10/26/2012,1:49:09,25.063,N,75.86,W
10/26/2012,1:51:09,25.071,N,75.863,W
10/26/2012,1:53:09,25.079,N,75.865,W
10/26/2012,1:55:09,25.087,N,75.869,W
10/26/2012,1:57:09,25.096,N,75.872,W
10/26/2012,1:59:10,25.105,N,75.876,W
10/26/2012,2:01:10,25.114,N,75.881,W
10/26/2012,2:03:10,25.123,N,75.885,W
10/26/2012,2:05:10,25.132,N,75.891,W
10/26/2012,2:07:10,25.142,N,75.896,W
10/26/2012,2:09:10,25.152,N,75.902,W
10/26/2012,2:11:10,25.162,N,75.908,W
10/26/2012,2:13:09,25.172,N,75.915,W
10/26/2012,2:15:09,25.182,N,75.921,W
10/26/2012,2:17:09,25.193,N,75.928,W
10/26/2012,2:19:09,25.203,N,75.936,W
10/26/2012,2:21:09,25.214,N,75.943,W
10/26/2012,2:23:09,25.225,N,75.951,W
10/26/2012,2:25:09,25.236,N,75.959,W
10/26/2012,2:27:09,25.247,N,75.968,W
10/26/2012,2:29:10,25.259,N,75.976,W
10/26/2012,2:31:10,25.27,N,75.985,W
10/26/2012,2:33:10,25.282,N,75.994,W
10/26/2012,2:35:10,25.293,N,76.003,W
10/26/2012,2:36:36,25.302,N,76.01,W
10/26/2012,2:38:36,25.314,N,76.019,W
10/26/2012,2:40:36,25.326,N,76.029,W
10/26/2012,2:42:37,25.339,N,76.039,W
10/26/2012,2:44:37,25.351,N,76.049,W
10/26/2012,2:46:37,25.363,N,76.059,W
10/26/2012,2:48:37,25.376,N,76.069,W
10/26/2012,2:50:37,25.388,N,76.079,W
10/26/2012,2:52:37,25.401,N,76.089,W
10/26/2012,2:54:37,25.413,N,76.1,W
10/26/2012,2:56:37,25.425,N,76.11,W
10/26/2012,2:58:36,25.437,N,76.121,W
10/26/2012,3:00:36,25.449,N,76.131,W
10/26/2012,3:02:36,25.461,N,76.141,W
10/26/2012,3:03:54,25.469,N,76.148,W
10/26/2012,3:05:54,25.481,N,76.158,W
10/26/2012,3:07:54,25.492,N,76.167,W
10/26/2012,3:09:54,25.504,N,76.177,W
10/26/2012,3:11:54,25.515,N,76.187,W
10/26/2012,3:13:54,25.526,N,76.196,W
10/26/2012,3:15:54,25.537,N,76.205,W
10/26/2012,3:17:55,25.548,N,76.215,W
10/26/2012,3:19:55,25.559,N,76.224,W
10/26/2012,3:21:55,25.57,N,76.233,W
10/26/2012,3:23:55,25.58,N,76.241,W
10/26/2012,3:25:55,25.591,N,76.25,W
10/26/2012,3:27:55,25.601,N,76.259,W
10/26/2012,3:29:55,25.611,N,76.267,W
10/26/2012,3:31:54,25.62,N,76.276,W
10/26/2012,3:33:54,25.63,N,76.284,W
10/26/2012,3:35:54,25.639,N,76.292,W
10/26/2012,3:37:54,25.648,N,76.3,W
10/26/2012,3:39:54,25.657,N,76.308,W
10/26/2012,3:41:54,25.665,N,76.315,W
10/26/2012,3:43:54,25.674,N,76.323,W
10/26/2012,3:45:54,25.682,N,76.33,W
10/26/2012,3:47:55,25.69,N,76.337,W
