Track,for,Joaquin,2015,,,
Date,Time,(UTC),Latitude,Longitude,,Category
MM/DD/Year,HH:MM:SS,(deg),(deg),,,
9/30/2015,22:29:21,24.004,N,72.87,W,4
9/30/2015,22:31:22,24.001,N,72.871,W,4
9/30/2015,22:33:22,23.999,N,72.873,W,4
9/30/2015,22:35:22,23.996,N,72.875,W,4
9/30/2015,22:37:22,23.993,N,72.876,W,4
9/30/2015,22:39:22,23.99,N,72.878,W,4
9/30/2015,22:41:22,23.988,N,72.879,W,4
9/30/2015,22:43:22,23.985,N,72.881,W,4
9/30/2015,22:45:22,23.982,N,72.883,W,4
9/30/2015,22:47:21,23.979,N,72.884,W,4
9/30/2015,22:49:21,23.977,N,72.886,W,4
9/30/2015,22:51:21,23.974,N,72.887,W,4
9/30/2015,22:53:21,23.971,N,72.889,W,4
9/30/2015,22:55:21,23.968,N,72.891,W,4
9/30/2015,22:57:21,23.966,N,72.892,W,4
9/30/2015,22:59:21,23.963,N,72.894,W,4
9/30/2015,23:01:22,23.96,N,72.896,W,4
9/30/2015,23:03:22,23.957,N,72.898,W,4
9/30/2015,23:05:22,23.954,N,72.899,W,4
9/30/2015,23:07:22,23.952,N,72.901,W,4
9/30/2015,23:09:22,23.949,N,72.903,W,4
9/30/2015,23:11:22,23.946,N,72.904,W,4
9/30/2015,23:13:22,23.943,N,72.906,W,4
9/30/2015,23:15:22,23.941,N,72.908,W,4
9/30/2015,23:17:21,23.938,N,72.91,W,4
9/30/2015,23:19:21,23.935,N,72.911,W,4
9/30/2015,23:21:21,23.932,N,72.913,W,4
9/30/2015,23:23:21,23.929,N,72.915,W,4
9/30/2015,23:25:21,23.927,N,72.917,W,4
9/30/2015,23:27:21,23.924,N,72.919,W,4
9/30/2015,23:29:21,23.921,N,72.92,W,4
9/30/2015,23:31:22,23.918,N,72.922,W,4
9/30/2015,23:33:22,23.915,N,72.924,W,4
9/30/2015,23:35:22,23.913,N,72.926,W,4
9/30/2015,23:37:22,23.91,N,72.928,W,4
9/30/2015,23:39:22,23.907,N,72.929,W,4
9/30/2015,23:41:22,23.904,N,72.931,W,4
9/30/2015,23:43:22,23.901,N,72.933,W,4
9/30/2015,23:45:22,23.899,N,72.935,W,4
9/30/2015,23:47:21,23.896,N,72.937,W,4
9/30/2015,23:48:39,23.894,N,72.938,W,4
9/30/2015,23:50:39,23.891,N,72.939,W,4
9/30/2015,23:52:39,23.887,N,72.941,W,4
9/30/2015,23:54:39,23.884,N,72.942,W,4
9/30/2015,23:56:39,23.88,N,72.944,W,4
9/30/2015,23:58:39,23.877,N,72.945,W,4
10/1/2015,0:00:39,23.874,N,72.947,W,4
10/1/2015,0:02:38,23.87,N,72.949,W,4
10/1/2015,0:04:38,23.867,N,72.95,W,4
10/1/2015,0:06:38,23.864,N,72.952,W,4
10/1/2015,0:08:38,23.861,N,72.953,W,4
10/1/2015,0:10:38,23.857,N,72.955,W,4
10/1/2015,0:12:38,23.854,N,72.957,W,4
10/1/2015,0:14:38,23.851,N,72.958,W,4
10/1/2015,0:16:38,23.848,N,72.96,W,4
10/1/2015,0:18:39,23.845,N,72.962,W,4
10/1/2015,0:20:39,23.842,N,72.964,W,4
10/1/2015,0:22:39,23.839,N,72.966,W,4
10/1/2015,0:24:39,23.836,N,72.967,W,4
10/1/2015,0:26:39,23.833,N,72.969,W,4
10/1/2015,0:28:39,23.83,N,72.971,W,4
10/1/2015,0:30:39,23.827,N,72.973,W,4
10/1/2015,0:32:38,23.824,N,72.975,W,4
10/1/2015,0:34:38,23.821,N,72.977,W,4
10/1/2015,0:36:38,23.819,N,72.979,W,4
10/1/2015,0:38:38,23.816,N,72.981,W,4
10/1/2015,0:40:38,23.813,N,72.983,W,4
10/1/2015,0:42:38,23.81,N,72.985,W,4
10/1/2015,0:44:38,23.808,N,72.987,W,4
10/1/2015,0:46:38,23.805,N,72.989,W,4
10/1/2015,0:48:39,23.802,N,72.991,W,4
10/1/2015,0:50:39,23.8,N,72.993,W,4
10/1/2015,0:52:39,23.797,N,72.995,W,4
10/1/2015,0:54:39,23.794,N,72.997,W,4
10/1/2015,0:56:39,23.792,N,72.999,W,4
10/1/2015,0:58:39,23.789,N,73.001,W,4
10/1/2015,1:00:39,23.787,N,73.004,W,4
10/1/2015,1:02:38,23.784,N,73.006,W,4
10/1/2015,1:04:38,23.782,N,73.008,W,4
10/1/2015,1:06:38,23.779,N,73.01,W,4
10/1/2015,1:08:38,23.777,N,73.013,W,4
10/1/2015,1:10:38,23.774,N,73.015,W,4
10/1/2015,1:12:38,23.772,N,73.017,W,4
10/1/2015,1:14:38,23.77,N,73.019,W,4
10/1/2015,1:16:38,23.767,N,73.022,W,4
10/1/2015,1:18:39,23.765,N,73.024,W,4
10/1/2015,1:20:39,23.763,N,73.026,W,4
10/1/2015,1:22:39,23.76,N,73.029,W,4
10/1/2015,1:24:39,23.758,N,73.031,W,4
10/1/2015,1:26:39,23.756,N,73.033,W,4
10/1/2015,1:27:15,23.755,N,73.034,W,4
10/1/2015,1:29:15,23.752,N,73.036,W,4
10/1/2015,1:31:15,23.75,N,73.038,W,4
10/1/2015,1:33:15,23.747,N,73.041,W,4
10/1/2015,1:35:15,23.745,N,73.043,W,4
10/1/2015,1:37:15,23.742,N,73.045,W,4
10/1/2015,1:39:15,23.74,N,73.047,W,4
10/1/2015,1:41:15,23.738,N,73.049,W,4
10/1/2015,1:43:14,23.735,N,73.052,W,4
10/1/2015,1:45:14,23.733,N,73.054,W,4
10/1/2015,1:47:14,23.73,N,73.056,W,4
10/1/2015,1:49:14,23.728,N,73.059,W,4
10/1/2015,1:51:14,23.726,N,73.061,W,4
10/1/2015,1:53:14,23.723,N,73.063,W,4
10/1/2015,1:55:14,23.721,N,73.066,W,4
10/1/2015,1:57:15,23.719,N,73.068,W,4
10/1/2015,1:59:15,23.717,N,73.07,W,4
10/1/2015,2:01:15,23.714,N,73.073,W,4
10/1/2015,2:03:15,23.712,N,73.075,W,4
10/1/2015,2:05:15,23.71,N,73.078,W,4
10/1/2015,2:07:15,23.708,N,73.08,W,4
10/1/2015,2:09:15,23.706,N,73.083,W,4
10/1/2015,2:11:15,23.704,N,73.085,W,4
10/1/2015,2:13:14,23.701,N,73.088,W,4
10/1/2015,2:15:14,23.699,N,73.09,W,4
10/1/2015,2:17:14,23.697,N,73.093,W,4
10/1/2015,2:19:14,23.695,N,73.095,W,4
10/1/2015,2:21:14,23.693,N,73.098,W,4
10/1/2015,2:23:14,23.691,N,73.1,W,4
10/1/2015,2:25:14,23.689,N,73.103,W,4
10/1/2015,2:27:15,23.688,N,73.106,W,4
10/1/2015,2:29:15,23.686,N,73.108,W,4
10/1/2015,2:31:15,23.684,N,73.111,W,4
10/1/2015,2:33:15,23.682,N,73.114,W,4
10/1/2015,2:35:15,23.68,N,73.117,W,4
10/1/2015,2:37:15,23.678,N,73.119,W,4
10/1/2015,2:39:15,23.677,N,73.122,W,4
10/1/2015,2:41:15,23.675,N,73.125,W,4
10/1/2015,2:43:14,23.673,N,73.128,W,4
10/1/2015,2:45:14,23.672,N,73.131,W,4
10/1/2015,2:47:14,23.67,N,73.133,W,4
10/1/2015,2:49:14,23.668,N,73.136,W,4
10/1/2015,2:51:14,23.667,N,73.139,W,4
10/1/2015,2:53:14,23.665,N,73.142,W,4
10/1/2015,2:55:14,23.664,N,73.145,W,4
10/1/2015,2:57:15,23.662,N,73.148,W,4
10/1/2015,2:59:15,23.661,N,73.151,W,4
10/1/2015,3:01:15,23.659,N,73.154,W,4
10/1/2015,3:03:15,23.658,N,73.157,W,4
10/1/2015,3:05:15,23.657,N,73.16,W,4
10/1/2015,3:07:15,23.655,N,73.164,W,4
10/1/2015,3:09:15,23.654,N,73.167,W,4
10/1/2015,3:09:25,23.654,N,73.167,W,4
10/1/2015,3:11:25,23.652,N,73.17,W,4
10/1/2015,3:13:26,23.65,N,73.172,W,4
10/1/2015,3:15:26,23.648,N,73.175,W,4
10/1/2015,3:17:26,23.646,N,73.177,W,4
10/1/2015,3:19:26,23.644,N,73.18,W,4
10/1/2015,3:21:26,23.642,N,73.182,W,4
10/1/2015,3:23:26,23.639,N,73.185,W,4
10/1/2015,3:25:26,23.637,N,73.187,W,4
10/1/2015,3:27:25,23.635,N,73.19,W,4
10/1/2015,3:29:25,23.633,N,73.192,W,4
10/1/2015,3:31:25,23.631,N,73.195,W,4
10/1/2015,3:33:25,23.629,N,73.197,W,4
10/1/2015,3:35:25,23.627,N,73.2,W,4
10/1/2015,3:37:25,23.625,N,73.202,W,4
10/1/2015,3:39:25,23.623,N,73.204,W,4
10/1/2015,3:41:25,23.62,N,73.207,W,4
10/1/2015,3:43:26,23.618,N,73.209,W,4
10/1/2015,3:45:26,23.616,N,73.212,W,4
10/1/2015,3:47:26,23.614,N,73.214,W,4
10/1/2015,3:49:26,23.612,N,73.217,W,4
10/1/2015,3:51:26,23.61,N,73.219,W,4
10/1/2015,3:53:26,23.607,N,73.222,W,4
10/1/2015,3:55:26,23.605,N,73.224,W,4
10/1/2015,3:57:25,23.603,N,73.226,W,4
10/1/2015,3:59:25,23.601,N,73.229,W,4
10/1/2015,4:01:25,23.599,N,73.231,W,4
10/1/2015,4:03:25,23.597,N,73.234,W,4
10/1/2015,4:05:25,23.594,N,73.236,W,4
10/1/2015,4:07:25,23.592,N,73.238,W,4
10/1/2015,4:09:25,23.59,N,73.241,W,4
10/1/2015,4:11:25,23.588,N,73.243,W,4
10/1/2015,4:13:26,23.585,N,73.245,W,4
10/1/2015,4:15:26,23.583,N,73.248,W,4
10/1/2015,4:17:26,23.581,N,73.25,W,4
10/1/2015,4:19:26,23.579,N,73.252,W,4
10/1/2015,4:21:26,23.576,N,73.255,W,4
10/1/2015,4:23:26,23.574,N,73.257,W,4
10/1/2015,4:25:26,23.572,N,73.259,W,4
10/1/2015,4:27:25,23.569,N,73.262,W,4
10/1/2015,4:29:25,23.567,N,73.264,W,4
10/1/2015,4:31:25,23.565,N,73.266,W,4
10/1/2015,4:33:25,23.562,N,73.269,W,4
10/1/2015,4:35:25,23.56,N,73.271,W,4
10/1/2015,4:37:25,23.558,N,73.273,W,4
10/1/2015,4:39:25,23.555,N,73.275,W,4
10/1/2015,4:41:25,23.553,N,73.278,W,4
10/1/2015,4:43:26,23.551,N,73.28,W,4
10/1/2015,4:45:26,23.548,N,73.282,W,4
10/1/2015,4:47:26,23.546,N,73.284,W,4
10/1/2015,4:49:26,23.544,N,73.287,W,4
10/1/2015,4:51:26,23.541,N,73.289,W,4
10/1/2015,4:53:26,23.539,N,73.291,W,4
10/1/2015,4:55:26,23.536,N,73.293,W,4
10/1/2015,4:57:25,23.534,N,73.295,W,4
10/1/2015,4:59:25,23.531,N,73.297,W,4
10/1/2015,5:01:25,23.529,N,73.3,W,4
10/1/2015,5:03:25,23.526,N,73.302,W,4
10/1/2015,5:05:25,23.524,N,73.304,W,4
10/1/2015,5:07:25,23.522,N,73.306,W,4
10/1/2015,5:09:25,23.519,N,73.308,W,4
10/1/2015,5:11:25,23.517,N,73.31,W,4
10/1/2015,5:13:26,23.514,N,73.312,W,4
10/1/2015,5:15:26,23.511,N,73.315,W,4
10/1/2015,5:17:26,23.509,N,73.317,W,4
10/1/2015,5:19:26,23.506,N,73.319,W,4
10/1/2015,5:21:26,23.504,N,73.321,W,4
10/1/2015,5:23:26,23.501,N,73.323,W,4
10/1/2015,5:25:26,23.499,N,73.325,W,4
10/1/2015,5:27:25,23.496,N,73.327,W,4
10/1/2015,5:29:25,23.494,N,73.329,W,4
10/1/2015,5:31:25,23.491,N,73.331,W,4
10/1/2015,5:33:25,23.488,N,73.333,W,4
10/1/2015,5:35:25,23.486,N,73.335,W,4
10/1/2015,5:37:25,23.483,N,73.337,W,4
10/1/2015,5:39:25,23.48,N,73.339,W,4
10/1/2015,5:41:25,23.478,N,73.341,W,4
10/1/2015,5:43:26,23.475,N,73.343,W,4
10/1/2015,5:45:26,23.472,N,73.345,W,4
10/1/2015,5:47:26,23.47,N,73.347,W,4
10/1/2015,5:49:26,23.467,N,73.349,W,4
10/1/2015,5:51:26,23.464,N,73.351,W,4
10/1/2015,5:53:26,23.462,N,73.353,W,4
10/1/2015,5:55:26,23.459,N,73.355,W,4
10/1/2015,5:57:25,23.456,N,73.357,W,4
10/1/2015,5:59:25,23.453,N,73.358,W,4
10/1/2015,6:01:25,23.451,N,73.36,W,4
10/1/2015,6:03:25,23.448,N,73.362,W,4
10/1/2015,6:05:25,23.445,N,73.364,W,4
10/1/2015,6:07:25,23.442,N,73.366,W,4
10/1/2015,6:09:25,23.44,N,73.368,W,4
10/1/2015,6:11:25,23.437,N,73.37,W,4
10/1/2015,6:13:26,23.434,N,73.372,W,4
10/1/2015,6:15:26,23.431,N,73.373,W,4
10/1/2015,6:17:26,23.429,N,73.375,W,4
10/1/2015,6:19:26,23.426,N,73.377,W,4
10/1/2015,6:21:26,23.423,N,73.379,W,4
10/1/2015,6:23:26,23.42,N,73.381,W,4
10/1/2015,6:25:26,23.418,N,73.383,W,4
10/1/2015,6:27:25,23.415,N,73.384,W,4
10/1/2015,6:29:25,23.412,N,73.386,W,4
10/1/2015,6:31:25,23.409,N,73.388,W,4
10/1/2015,6:33:25,23.406,N,73.39,W,4
10/1/2015,6:35:25,23.404,N,73.392,W,4
10/1/2015,6:37:25,23.401,N,73.393,W,4
10/1/2015,6:39:25,23.398,N,73.395,W,4
10/1/2015,6:41:25,23.395,N,73.397,W,4
10/1/2015,6:43:26,23.392,N,73.399,W,4
10/1/2015,6:45:26,23.39,N,73.4,W,4
10/1/2015,6:47:26,23.387,N,73.402,W,4
10/1/2015,6:49:26,23.384,N,73.404,W,4
10/1/2015,6:51:26,23.381,N,73.406,W,4
10/1/2015,6:53:26,23.379,N,73.407,W,4
10/1/2015,6:55:26,23.376,N,73.409,W,4
10/1/2015,6:57:25,23.373,N,73.411,W,4
10/1/2015,6:59:25,23.37,N,73.413,W,4
10/1/2015,7:01:25,23.367,N,73.414,W,4
10/1/2015,7:03:25,23.365,N,73.416,W,4
10/1/2015,7:05:25,23.362,N,73.418,W,4
10/1/2015,7:07:25,23.359,N,73.42,W,4
10/1/2015,7:09:25,23.356,N,73.421,W,4
10/1/2015,7:11:25,23.354,N,73.423,W,4
10/1/2015,7:13:26,23.351,N,73.425,W,4
10/1/2015,7:15:26,23.348,N,73.426,W,4
10/1/2015,7:17:26,23.345,N,73.428,W,4
10/1/2015,7:19:26,23.343,N,73.43,W,4
10/1/2015,7:21:26,23.34,N,73.432,W,4
10/1/2015,7:23:26,23.337,N,73.433,W,4
10/1/2015,7:25:26,23.334,N,73.435,W,4
10/1/2015,7:27:25,23.332,N,73.437,W,4
10/1/2015,7:29:25,23.329,N,73.438,W,4
10/1/2015,7:31:25,23.326,N,73.44,W,4
10/1/2015,7:33:25,23.324,N,73.442,W,4
10/1/2015,7:35:25,23.321,N,73.443,W,4
10/1/2015,7:37:25,23.318,N,73.445,W,4
10/1/2015,7:39:25,23.315,N,73.447,W,4
10/1/2015,7:41:25,23.313,N,73.448,W,4
10/1/2015,7:43:26,23.31,N,73.45,W,4
10/1/2015,7:45:26,23.308,N,73.452,W,4
10/1/2015,7:47:26,23.305,N,73.454,W,4
10/1/2015,7:49:26,23.302,N,73.455,W,4
10/1/2015,7:51:26,23.3,N,73.457,W,4
10/1/2015,7:53:26,23.297,N,73.459,W,4
10/1/2015,7:55:26,23.294,N,73.46,W,4
10/1/2015,7:57:25,23.292,N,73.462,W,4
10/1/2015,7:59:25,23.289,N,73.464,W,4
10/1/2015,8:01:25,23.287,N,73.465,W,4
10/1/2015,8:03:25,23.284,N,73.467,W,4
10/1/2015,8:05:25,23.282,N,73.469,W,4
10/1/2015,8:07:25,23.279,N,73.47,W,4
10/1/2015,8:09:25,23.277,N,73.472,W,4
10/1/2015,8:11:25,23.274,N,73.474,W,4
10/1/2015,8:13:26,23.272,N,73.476,W,4
10/1/2015,8:15:26,23.269,N,73.477,W,4
10/1/2015,8:17:26,23.267,N,73.479,W,4
10/1/2015,8:19:26,23.264,N,73.481,W,4
10/1/2015,8:21:26,23.262,N,73.482,W,4
10/1/2015,8:23:26,23.259,N,73.484,W,4
10/1/2015,8:25:26,23.257,N,73.486,W,4
10/1/2015,8:27:25,23.254,N,73.488,W,4
10/1/2015,8:29:25,23.252,N,73.489,W,4
10/1/2015,8:31:25,23.25,N,73.491,W,4
10/1/2015,8:33:25,23.247,N,73.493,W,4
10/1/2015,8:35:25,23.245,N,73.494,W,4
10/1/2015,8:37:25,23.243,N,73.496,W,4
10/1/2015,8:39:25,23.24,N,73.498,W,4
10/1/2015,8:41:25,23.238,N,73.5,W,4
10/1/2015,8:43:26,23.236,N,73.501,W,4
10/1/2015,8:45:26,23.234,N,73.503,W,4
10/1/2015,8:47:26,23.231,N,73.505,W,4
10/1/2015,8:49:26,23.229,N,73.507,W,4
10/1/2015,8:51:26,23.227,N,73.508,W,4
10/1/2015,8:53:26,23.225,N,73.51,W,4
10/1/2015,8:55:26,23.223,N,73.512,W,4
10/1/2015,8:57:25,23.221,N,73.514,W,4
10/1/2015,8:59:25,23.218,N,73.515,W,4
10/1/2015,9:01:25,23.216,N,73.517,W,4
10/1/2015,9:03:25,23.214,N,73.519,W,4
10/1/2015,9:05:25,23.212,N,73.521,W,4
10/1/2015,9:07:25,23.21,N,73.523,W,4
10/1/2015,9:09:25,23.208,N,73.524,W,4
10/1/2015,9:11:25,23.206,N,73.526,W,4
10/1/2015,9:13:26,23.204,N,73.528,W,4
10/1/2015,9:15:26,23.202,N,73.53,W,4
10/1/2015,9:17:26,23.2,N,73.532,W,4
10/1/2015,9:19:26,23.198,N,73.533,W,4
10/1/2015,9:21:26,23.197,N,73.535,W,4
10/1/2015,9:23:26,23.195,N,73.537,W,4
10/1/2015,9:25:26,23.193,N,73.539,W,4
10/1/2015,9:27:25,23.191,N,73.541,W,4
10/1/2015,9:29:25,23.189,N,73.543,W,4
10/1/2015,9:31:25,23.187,N,73.545,W,4
10/1/2015,9:33:25,23.186,N,73.546,W,4
10/1/2015,9:35:25,23.184,N,73.548,W,4
10/1/2015,9:37:25,23.182,N,73.55,W,4
10/1/2015,9:39:25,23.181,N,73.552,W,4
10/1/2015,9:41:25,23.179,N,73.554,W,4
10/1/2015,9:43:26,23.177,N,73.556,W,4
10/1/2015,9:45:26,23.176,N,73.558,W,4
10/1/2015,9:47:26,23.174,N,73.56,W,4
10/1/2015,9:49:26,23.173,N,73.562,W,4
10/1/2015,9:51:26,23.171,N,73.564,W,4
10/1/2015,9:53:26,23.17,N,73.566,W,4
10/1/2015,9:55:26,23.168,N,73.568,W,4
10/1/2015,9:57:25,23.167,N,73.569,W,4
10/1/2015,9:59:25,23.165,N,73.571,W,4
10/1/2015,10:01:25,23.164,N,73.573,W,4
10/1/2015,10:03:25,23.162,N,73.575,W,4
10/1/2015,10:05:25,23.161,N,73.577,W,4
10/1/2015,10:07:25,23.159,N,73.579,W,4
10/1/2015,10:09:25,23.158,N,73.581,W,4
10/1/2015,10:11:25,23.157,N,73.583,W,4
10/1/2015,10:13:26,23.155,N,73.585,W,4
10/1/2015,10:15:26,23.154,N,73.587,W,4
10/1/2015,10:17:26,23.153,N,73.589,W,4
10/1/2015,10:19:26,23.152,N,73.591,W,4
10/1/2015,10:21:26,23.15,N,73.593,W,4
10/1/2015,10:23:26,23.149,N,73.595,W,4
10/1/2015,10:25:26,23.148,N,73.597,W,4
10/1/2015,10:27:25,23.147,N,73.599,W,4
10/1/2015,10:29:25,23.145,N,73.601,W,4
10/1/2015,10:31:25,23.144,N,73.603,W,4
10/1/2015,10:33:25,23.143,N,73.606,W,4
10/1/2015,10:35:25,23.142,N,73.608,W,4
10/1/2015,10:37:25,23.141,N,73.61,W,4
10/1/2015,10:39:25,23.14,N,73.612,W,4
10/1/2015,10:41:25,23.139,N,73.614,W,4
10/1/2015,10:43:26,23.138,N,73.616,W,4
10/1/2015,10:45:26,23.137,N,73.618,W,4
10/1/2015,10:47:26,23.136,N,73.62,W,4
10/1/2015,10:49:26,23.135,N,73.622,W,4
10/1/2015,10:51:26,23.134,N,73.624,W,4
10/1/2015,10:53:26,23.133,N,73.626,W,4
10/1/2015,10:55:26,23.132,N,73.628,W,4
10/1/2015,10:57:25,23.131,N,73.63,W,4
10/1/2015,10:59:25,23.13,N,73.633,W,4
10/1/2015,11:01:25,23.129,N,73.635,W,4
10/1/2015,11:03:25,23.128,N,73.637,W,4
10/1/2015,11:05:25,23.127,N,73.639,W,4
10/1/2015,11:07:25,23.126,N,73.641,W,4
10/1/2015,11:09:25,23.125,N,73.643,W,4
10/1/2015,11:11:25,23.124,N,73.645,W,4
10/1/2015,11:13:26,23.124,N,73.647,W,4
10/1/2015,11:15:26,23.123,N,73.65,W,4
10/1/2015,11:17:26,23.122,N,73.652,W,4
10/1/2015,11:19:26,23.121,N,73.654,W,4
10/1/2015,11:21:26,23.12,N,73.656,W,4
10/1/2015,11:23:26,23.119,N,73.658,W,4
10/1/2015,11:25:26,23.119,N,73.66,W,4
10/1/2015,11:27:25,23.118,N,73.662,W,4
10/1/2015,11:29:25,23.117,N,73.665,W,4
10/1/2015,11:31:25,23.116,N,73.667,W,4
10/1/2015,11:33:25,23.116,N,73.669,W,4
10/1/2015,11:35:25,23.115,N,73.671,W,4
10/1/2015,11:37:25,23.114,N,73.673,W,4
10/1/2015,11:39:25,23.114,N,73.676,W,4
10/1/2015,11:41:25,23.113,N,73.678,W,4
10/1/2015,11:43:26,23.112,N,73.68,W,4
10/1/2015,11:45:26,23.112,N,73.682,W,4
10/1/2015,11:47:12,23.111,N,73.684,W,4
10/1/2015,11:49:12,23.11,N,73.686,W,4
10/1/2015,11:51:13,23.11,N,73.687,W,4
10/1/2015,11:53:13,23.109,N,73.689,W,4
10/1/2015,11:55:13,23.109,N,73.691,W,4
10/1/2015,11:57:13,23.108,N,73.693,W,4
10/1/2015,11:59:13,23.108,N,73.695,W,4
10/1/2015,12:01:13,23.107,N,73.696,W,4
10/1/2015,12:03:13,23.107,N,73.698,W,4
10/1/2015,12:05:13,23.106,N,73.7,W,4
10/1/2015,12:07:12,23.106,N,73.702,W,4
10/1/2015,12:09:12,23.105,N,73.704,W,4
10/1/2015,12:11:12,23.105,N,73.706,W,4
10/1/2015,12:13:12,23.104,N,73.708,W,4
10/1/2015,12:15:12,23.104,N,73.71,W,4
10/1/2015,12:17:12,23.103,N,73.712,W,4
10/1/2015,12:19:12,23.103,N,73.714,W,4
10/1/2015,12:21:13,23.102,N,73.716,W,4
10/1/2015,12:23:13,23.102,N,73.719,W,4
10/1/2015,12:25:13,23.101,N,73.721,W,4
10/1/2015,12:27:13,23.101,N,73.723,W,4
10/1/2015,12:29:13,23.1,N,73.725,W,4
10/1/2015,12:31:13,23.1,N,73.727,W,4
10/1/2015,12:33:13,23.099,N,73.729,W,4
10/1/2015,12:35:13,23.099,N,73.732,W,4
10/1/2015,12:37:12,23.098,N,73.734,W,4
10/1/2015,12:39:12,23.098,N,73.736,W,4
10/1/2015,12:41:12,23.097,N,73.739,W,4
10/1/2015,12:43:12,23.097,N,73.741,W,4
10/1/2015,12:45:12,23.096,N,73.743,W,4
10/1/2015,12:47:12,23.096,N,73.746,W,4
10/1/2015,12:49:12,23.095,N,73.748,W,4
10/1/2015,12:51:13,23.095,N,73.75,W,4
10/1/2015,12:53:13,23.094,N,73.753,W,4
10/1/2015,12:55:13,23.094,N,73.755,W,4
10/1/2015,12:57:13,23.093,N,73.758,W,4
10/1/2015,12:59:13,23.093,N,73.76,W,4
10/1/2015,13:01:13,23.092,N,73.763,W,4
10/1/2015,13:03:13,23.092,N,73.765,W,4
10/1/2015,13:05:13,23.091,N,73.768,W,4
10/1/2015,13:07:12,23.091,N,73.77,W,4
10/1/2015,13:09:12,23.09,N,73.773,W,4
10/1/2015,13:11:12,23.09,N,73.775,W,4
10/1/2015,13:13:12,23.089,N,73.778,W,4
10/1/2015,13:15:12,23.089,N,73.781,W,4
10/1/2015,13:17:12,23.089,N,73.783,W,4
10/1/2015,13:19:12,23.088,N,73.786,W,4
10/1/2015,13:21:13,23.088,N,73.788,W,4
10/1/2015,13:23:13,23.087,N,73.791,W,4
10/1/2015,13:23:52,23.087,N,73.792,W,4
10/1/2015,13:25:52,23.087,N,73.794,W,4
10/1/2015,13:27:52,23.086,N,73.797,W,4
10/1/2015,13:29:52,23.086,N,73.799,W,4
10/1/2015,13:31:52,23.086,N,73.801,W,4
10/1/2015,13:33:52,23.085,N,73.804,W,4
10/1/2015,13:35:52,23.085,N,73.806,W,4
10/1/2015,13:37:52,23.085,N,73.809,W,4
10/1/2015,13:39:51,23.085,N,73.811,W,4
10/1/2015,13:41:51,23.084,N,73.814,W,4
10/1/2015,13:43:51,23.084,N,73.816,W,4
10/1/2015,13:45:51,23.084,N,73.818,W,4
10/1/2015,13:47:51,23.083,N,73.821,W,4
10/1/2015,13:49:51,23.083,N,73.823,W,4
10/1/2015,13:51:51,23.083,N,73.826,W,4
10/1/2015,13:53:52,23.083,N,73.828,W,4
10/1/2015,13:55:52,23.082,N,73.831,W,4
10/1/2015,13:57:52,23.082,N,73.834,W,4
10/1/2015,13:59:52,23.082,N,73.836,W,4
10/1/2015,14:01:52,23.082,N,73.839,W,4
10/1/2015,14:03:52,23.081,N,73.841,W,4
10/1/2015,14:05:52,23.081,N,73.844,W,4
10/1/2015,14:07:52,23.081,N,73.847,W,4
10/1/2015,14:09:51,23.081,N,73.849,W,4
10/1/2015,14:11:51,23.08,N,73.852,W,4
10/1/2015,14:13:51,23.08,N,73.855,W,4
10/1/2015,14:15:51,23.08,N,73.858,W,4
10/1/2015,14:17:51,23.079,N,73.86,W,4
10/1/2015,14:19:51,23.079,N,73.863,W,4
10/1/2015,14:21:51,23.079,N,73.866,W,4
10/1/2015,14:23:52,23.078,N,73.869,W,4
10/1/2015,14:25:52,23.078,N,73.872,W,4
10/1/2015,14:27:52,23.078,N,73.875,W,4
10/1/2015,14:29:52,23.077,N,73.878,W,4
10/1/2015,14:31:52,23.077,N,73.881,W,4
10/1/2015,14:33:52,23.077,N,73.884,W,4
10/1/2015,14:35:52,23.076,N,73.887,W,4
10/1/2015,14:37:52,23.076,N,73.89,W,4
10/1/2015,14:39:51,23.075,N,73.893,W,4
10/1/2015,14:41:51,23.075,N,73.896,W,4
10/1/2015,14:43:51,23.074,N,73.899,W,4
10/1/2015,14:45:51,23.074,N,73.903,W,4
10/1/2015,14:47:51,23.073,N,73.906,W,4
10/1/2015,14:49:51,23.073,N,73.909,W,4
10/1/2015,14:51:51,23.072,N,73.912,W,4
10/1/2015,14:53:52,23.072,N,73.916,W,4
10/1/2015,14:55:52,23.071,N,73.919,W,4
10/1/2015,14:57:52,23.07,N,73.923,W,4
10/1/2015,14:59:52,23.07,N,73.926,W,4
10/1/2015,15:01:52,23.069,N,73.93,W,4
10/1/2015,15:03:52,23.068,N,73.933,W,4
10/1/2015,15:05:52,23.068,N,73.937,W,4
10/1/2015,15:07:52,23.067,N,73.941,W,4
10/1/2015,15:09:51,23.066,N,73.945,W,4
10/1/2015,15:11:51,23.065,N,73.948,W,4
10/1/2015,15:13:51,23.065,N,73.952,W,4
10/1/2015,15:15:51,23.064,N,73.956,W,4
10/1/2015,15:17:51,23.063,N,73.96,W,4
10/1/2015,15:19:51,23.062,N,73.964,W,4
10/1/2015,15:19:56,23.062,N,73.964,W,4
10/1/2015,15:21:57,23.061,N,73.968,W,4
10/1/2015,15:23:57,23.06,N,73.971,W,4
10/1/2015,15:25:57,23.06,N,73.975,W,4
10/1/2015,15:27:57,23.059,N,73.979,W,4
10/1/2015,15:29:57,23.058,N,73.983,W,4
