Track,for,Katrina,2005,,,
Date,Time,(UTC),Latitude,Longitude,,Category
MM/DD/Year,HH:MM:SS,(deg),(deg),,,
8/27/2005,8:06:01,24.397,N,84.285,W,5
8/27/2005,8:08:01,24.395,N,84.29,W,5
8/27/2005,8:10:01,24.393,N,84.294,W,5
8/27/2005,8:12:01,24.391,N,84.298,W,5
8/27/2005,8:14:01,24.39,N,84.302,W,5
8/27/2005,8:16:01,24.388,N,84.306,W,5
8/27/2005,8:18:01,24.386,N,84.31,W,5
8/27/2005,8:20:01,24.384,N,84.314,W,5
8/27/2005,8:22:02,24.383,N,84.318,W,5
8/27/2005,8:24:02,24.381,N,84.321,W,5
8/27/2005,8:26:02,24.38,N,84.324,W,5
8/27/2005,8:28:02,24.378,N,84.327,W,5
8/27/2005,8:30:02,24.377,N,84.33,W,5
8/27/2005,8:32:02,24.376,N,84.333,W,5
8/27/2005,8:34:02,24.375,N,84.335,W,5
8/27/2005,8:36:01,24.373,N,84.338,W,5
8/27/2005,8:38:01,24.372,N,84.34,W,5
8/27/2005,8:40:01,24.371,N,84.342,W,5
8/27/2005,8:42:01,24.37,N,84.344,W,5
8/27/2005,8:44:01,24.369,N,84.346,W,5
8/27/2005,8:46:01,24.368,N,84.347,W,5
8/27/2005,8:48:01,24.368,N,84.349,W,5
8/27/2005,8:50:01,24.367,N,84.35,W,5
8/27/2005,8:52:02,24.366,N,84.352,W,5
8/27/2005,8:54:02,24.365,N,84.353,W,5
8/27/2005,8:56:02,24.365,N,84.354,W,5
8/27/2005,8:58:02,24.364,N,84.355,W,5
8/27/2005,9:00:02,24.364,N,84.356,W,5
8/27/2005,9:02:02,24.363,N,84.357,W,5
8/27/2005,9:04:02,24.363,N,84.358,W,5
8/27/2005,9:06:01,24.362,N,84.359,W,5
8/27/2005,9:08:01,24.362,N,84.359,W,5
8/27/2005,9:10:01,24.362,N,84.36,W,5
8/27/2005,9:12:01,24.361,N,84.361,W,5
8/27/2005,9:14:01,24.361,N,84.361,W,5
8/27/2005,9:16:01,24.361,N,84.362,W,5
8/27/2005,9:18:01,24.361,N,84.363,W,5
8/27/2005,9:20:01,24.361,N,84.363,W,5
8/27/2005,9:22:02,24.361,N,84.364,W,5
8/27/2005,9:24:02,24.361,N,84.365,W,5
8/27/2005,9:26:02,24.361,N,84.365,W,5
8/27/2005,9:28:02,24.361,N,84.366,W,5
8/27/2005,9:30:02,24.361,N,84.367,W,5
8/27/2005,9:32:02,24.361,N,84.368,W,5
8/27/2005,9:32:29,24.361,N,84.368,W,5
8/27/2005,9:34:29,24.361,N,84.37,W,5
8/27/2005,9:36:28,24.36,N,84.373,W,5
8/27/2005,9:38:28,24.36,N,84.375,W,5
8/27/2005,9:40:28,24.359,N,84.377,W,5
8/27/2005,9:42:28,24.359,N,84.38,W,5
8/27/2005,9:44:28,24.359,N,84.382,W,5
8/27/2005,9:46:28,24.359,N,84.384,W,5
8/27/2005,9:48:28,24.358,N,84.387,W,5
8/27/2005,9:50:29,24.358,N,84.389,W,5
8/27/2005,9:52:29,24.358,N,84.392,W,5
8/27/2005,9:54:29,24.358,N,84.394,W,5
8/27/2005,9:56:29,24.358,N,84.397,W,5
8/27/2005,9:58:29,24.358,N,84.4,W,5
8/27/2005,10:00:29,24.358,N,84.402,W,5
8/27/2005,10:02:29,24.358,N,84.405,W,5
8/27/2005,10:04:29,24.358,N,84.408,W,5
8/27/2005,10:06:28,24.358,N,84.41,W,5
8/27/2005,10:08:28,24.358,N,84.413,W,5
8/27/2005,10:10:28,24.358,N,84.416,W,5
8/27/2005,10:12:28,24.359,N,84.419,W,5
8/27/2005,10:14:28,24.359,N,84.422,W,5
8/27/2005,10:16:28,24.359,N,84.424,W,5
8/27/2005,10:18:28,24.36,N,84.427,W,5
8/27/2005,10:20:29,24.36,N,84.43,W,5
8/27/2005,10:22:29,24.36,N,84.433,W,5
8/27/2005,10:24:29,24.361,N,84.436,W,5
8/27/2005,10:26:29,24.361,N,84.439,W,5
8/27/2005,10:28:29,24.362,N,84.443,W,5
8/27/2005,10:30:29,24.363,N,84.446,W,5
8/27/2005,10:32:29,24.363,N,84.449,W,5
8/27/2005,10:34:29,24.364,N,84.452,W,5
8/27/2005,10:36:28,24.365,N,84.455,W,5
8/27/2005,10:38:28,24.366,N,84.459,W,5
8/27/2005,10:40:28,24.366,N,84.462,W,5
8/27/2005,10:42:28,24.367,N,84.466,W,5
8/27/2005,10:44:28,24.368,N,84.469,W,5
8/27/2005,10:46:28,24.369,N,84.473,W,5
8/27/2005,10:48:28,24.37,N,84.476,W,5
8/27/2005,10:50:29,24.371,N,84.48,W,5
8/27/2005,10:52:29,24.373,N,84.483,W,5
8/27/2005,10:54:29,24.374,N,84.487,W,5
8/27/2005,10:56:29,24.375,N,84.491,W,5
8/27/2005,10:58:29,24.376,N,84.494,W,5
8/27/2005,11:00:29,24.378,N,84.498,W,5
8/27/2005,11:02:29,24.379,N,84.502,W,5
8/27/2005,11:04:29,24.381,N,84.506,W,5
8/27/2005,11:06:28,24.382,N,84.51,W,5
8/27/2005,11:08:28,24.384,N,84.514,W,5
8/27/2005,11:10:28,24.385,N,84.518,W,5
8/27/2005,11:12:28,24.387,N,84.522,W,5
8/27/2005,11:14:28,24.387,N,84.526,W,5
8/27/2005,11:16:28,24.387,N,84.53,W,5
8/27/2005,11:18:27,24.386,N,84.534,W,5
8/27/2005,11:20:27,24.386,N,84.538,W,5
8/27/2005,11:22:27,24.385,N,84.542,W,5
8/27/2005,11:24:27,24.385,N,84.547,W,5
8/27/2005,11:26:27,24.384,N,84.551,W,5
8/27/2005,11:28:27,24.384,N,84.555,W,5
8/27/2005,11:30:27,24.383,N,84.56,W,5
8/27/2005,11:32:28,24.383,N,84.564,W,5
8/27/2005,11:34:28,24.382,N,84.569,W,5
8/27/2005,11:36:28,24.381,N,84.573,W,5
8/27/2005,11:38:28,24.38,N,84.578,W,5
8/27/2005,11:40:28,24.379,N,84.583,W,5
8/27/2005,11:42:28,24.379,N,84.588,W,5
8/27/2005,11:44:28,24.378,N,84.593,W,5
8/27/2005,11:46:28,24.377,N,84.598,W,5
8/27/2005,11:48:27,24.375,N,84.603,W,5
8/27/2005,11:50:27,24.374,N,84.608,W,5
8/27/2005,11:52:27,24.373,N,84.613,W,5
8/27/2005,11:54:27,24.372,N,84.618,W,5
8/27/2005,11:56:27,24.37,N,84.623,W,5
8/27/2005,11:58:27,24.369,N,84.629,W,5
8/27/2005,12:00:27,24.368,N,84.634,W,5
8/27/2005,12:02:28,24.366,N,84.64,W,5
8/27/2005,12:04:28,24.364,N,84.645,W,5
8/27/2005,12:06:28,24.363,N,84.651,W,5
8/27/2005,12:08:28,24.361,N,84.657,W,5
8/27/2005,12:10:28,24.359,N,84.663,W,5
8/27/2005,12:12:28,24.357,N,84.669,W,5
8/27/2005,12:14:28,24.355,N,84.675,W,5
8/27/2005,12:16:28,24.353,N,84.681,W,5
8/27/2005,12:18:27,24.351,N,84.687,W,5
8/27/2005,12:20:27,24.349,N,84.693,W,5
8/27/2005,12:22:27,24.347,N,84.699,W,5
8/27/2005,12:24:27,24.345,N,84.706,W,5
8/27/2005,12:26:27,24.343,N,84.712,W,5
8/27/2005,12:28:27,24.34,N,84.719,W,5
8/27/2005,12:30:27,24.338,N,84.725,W,5
8/27/2005,12:32:28,24.336,N,84.732,W,5
8/27/2005,12:34:28,24.333,N,84.738,W,5
8/27/2005,12:36:28,24.331,N,84.745,W,5
8/27/2005,12:38:28,24.328,N,84.752,W,5
8/27/2005,12:40:28,24.326,N,84.758,W,5
8/27/2005,12:42:28,24.323,N,84.765,W,5
8/27/2005,12:44:28,24.321,N,84.772,W,5
8/27/2005,12:46:28,24.318,N,84.779,W,5
8/27/2005,12:48:27,24.316,N,84.786,W,5
8/27/2005,12:50:27,24.313,N,84.792,W,5
8/27/2005,12:52:27,24.31,N,84.799,W,5
8/27/2005,12:54:27,24.308,N,84.806,W,5
8/27/2005,12:56:27,24.305,N,84.813,W,5
8/27/2005,12:58:27,24.302,N,84.82,W,5
8/27/2005,13:00:27,24.3,N,84.827,W,5
8/27/2005,13:02:28,24.297,N,84.834,W,5
8/27/2005,13:04:28,24.294,N,84.841,W,5
8/27/2005,13:06:28,24.292,N,84.848,W,5
8/27/2005,13:08:28,24.289,N,84.855,W,5
8/27/2005,13:10:28,24.286,N,84.862,W,5
8/27/2005,13:12:28,24.283,N,84.869,W,5
8/27/2005,13:14:28,24.281,N,84.876,W,5
8/27/2005,13:16:28,24.278,N,84.883,W,5
8/27/2005,13:18:27,24.275,N,84.89,W,5
8/27/2005,13:20:27,24.273,N,84.897,W,5
8/27/2005,13:22:27,24.27,N,84.904,W,5
8/27/2005,13:24:27,24.267,N,84.911,W,5
8/27/2005,13:26:27,24.265,N,84.918,W,5
8/27/2005,13:28:27,24.262,N,84.925,W,5
8/27/2005,13:30:27,24.26,N,84.932,W,5
8/27/2005,13:32:28,24.257,N,84.939,W,5
8/27/2005,13:34:28,24.255,N,84.946,W,5
8/27/2005,13:36:28,24.252,N,84.953,W,5
8/27/2005,13:38:28,24.25,N,84.96,W,5
8/27/2005,13:40:28,24.247,N,84.966,W,5
8/27/2005,13:42:28,24.245,N,84.973,W,5
8/27/2005,13:44:28,24.243,N,84.98,W,5
8/27/2005,13:46:28,24.24,N,84.986,W,5
8/27/2005,13:48:27,24.238,N,84.993,W,5
8/27/2005,13:50:27,24.236,N,84.999,W,5
8/27/2005,13:52:27,24.234,N,85.006,W,5
8/27/2005,13:54:27,24.232,N,85.012,W,5
8/27/2005,13:56:27,24.23,N,85.019,W,5
8/27/2005,13:58:27,24.228,N,85.025,W,5
8/27/2005,14:00:27,24.226,N,85.031,W,5
8/27/2005,14:02:28,24.224,N,85.037,W,5
8/27/2005,14:04:28,24.222,N,85.044,W,5
8/27/2005,14:06:28,24.22,N,85.05,W,5
8/27/2005,14:08:28,24.219,N,85.056,W,5
8/27/2005,14:10:28,24.217,N,85.061,W,5
8/27/2005,14:12:28,24.215,N,85.067,W,5
8/27/2005,14:14:28,24.214,N,85.073,W,5
8/27/2005,14:16:28,24.213,N,85.079,W,5
8/27/2005,14:18:27,24.211,N,85.084,W,5
8/27/2005,14:20:27,24.21,N,85.09,W,5
8/27/2005,14:22:27,24.209,N,85.095,W,5
8/27/2005,14:24:27,24.208,N,85.1,W,5
8/27/2005,14:26:27,24.207,N,85.106,W,5
8/27/2005,14:28:27,24.206,N,85.111,W,5
8/27/2005,14:30:27,24.205,N,85.116,W,5
8/27/2005,14:32:28,24.205,N,85.121,W,5
8/27/2005,14:34:28,24.204,N,85.125,W,5
8/27/2005,14:36:28,24.204,N,85.13,W,5
8/27/2005,14:38:28,24.203,N,85.135,W,5
8/27/2005,14:40:28,24.203,N,85.139,W,5
8/27/2005,14:42:28,24.203,N,85.143,W,5
8/27/2005,14:44:28,24.203,N,85.148,W,5
8/27/2005,14:46:28,24.203,N,85.152,W,5
8/27/2005,14:48:27,24.203,N,85.156,W,5
8/27/2005,14:50:27,24.203,N,85.16,W,5
8/27/2005,14:52:27,24.204,N,85.163,W,5
8/27/2005,14:54:27,24.204,N,85.167,W,5
8/27/2005,14:56:27,24.205,N,85.171,W,5
8/27/2005,14:58:27,24.205,N,85.174,W,5
8/27/2005,15:00:27,24.206,N,85.178,W,5
8/27/2005,15:02:28,24.207,N,85.181,W,5
8/27/2005,15:04:28,24.208,N,85.184,W,5
8/27/2005,15:06:28,24.209,N,85.187,W,5
8/27/2005,15:08:28,24.21,N,85.19,W,5
8/27/2005,15:10:28,24.211,N,85.193,W,5
8/27/2005,15:12:28,24.212,N,85.196,W,5
8/27/2005,15:14:28,24.214,N,85.198,W,5
8/27/2005,15:16:28,24.215,N,85.201,W,5
8/27/2005,15:18:27,24.217,N,85.203,W,5
8/27/2005,15:20:27,24.218,N,85.206,W,5
8/27/2005,15:22:27,24.22,N,85.208,W,5
8/27/2005,15:24:27,24.222,N,85.21,W,5
8/27/2005,15:26:27,24.224,N,85.212,W,5
8/27/2005,15:28:27,24.226,N,85.214,W,5
8/27/2005,15:30:27,24.228,N,85.216,W,5
8/27/2005,15:32:28,24.23,N,85.218,W,5
8/27/2005,15:34:28,24.232,N,85.22,W,5
8/27/2005,15:36:28,24.234,N,85.222,W,5
8/27/2005,15:38:28,24.236,N,85.223,W,5
8/27/2005,15:40:28,24.239,N,85.225,W,5
8/27/2005,15:42:28,24.241,N,85.226,W,5
8/27/2005,15:44:28,24.244,N,85.228,W,5
8/27/2005,15:46:28,24.246,N,85.229,W,5
8/27/2005,15:48:27,24.249,N,85.23,W,5
8/27/2005,15:50:27,24.252,N,85.232,W,5
8/27/2005,15:52:27,24.254,N,85.233,W,5
8/27/2005,15:54:27,24.257,N,85.234,W,5
8/27/2005,15:56:27,24.26,N,85.235,W,5
8/27/2005,15:58:27,24.263,N,85.236,W,5
8/27/2005,16:00:27,24.266,N,85.237,W,5
8/27/2005,16:02:28,24.269,N,85.238,W,5
8/27/2005,16:04:28,24.272,N,85.239,W,5
8/27/2005,16:06:28,24.275,N,85.239,W,5
8/27/2005,16:08:28,24.278,N,85.24,W,5
8/27/2005,16:10:28,24.281,N,85.241,W,5
8/27/2005,16:12:28,24.285,N,85.241,W,5
8/27/2005,16:14:28,24.288,N,85.242,W,5
8/27/2005,16:16:28,24.291,N,85.242,W,5
8/27/2005,16:18:27,24.295,N,85.243,W,5
8/27/2005,16:20:27,24.298,N,85.243,W,5
8/27/2005,16:22:27,24.302,N,85.243,W,5
8/27/2005,16:24:27,24.305,N,85.244,W,5
8/27/2005,16:26:27,24.309,N,85.244,W,5
8/27/2005,16:28:27,24.312,N,85.244,W,5
8/27/2005,16:30:27,24.316,N,85.245,W,5
8/27/2005,16:32:28,24.32,N,85.245,W,5
8/27/2005,16:34:28,24.323,N,85.245,W,5
8/27/2005,16:36:28,24.327,N,85.245,W,5
8/27/2005,16:38:28,24.331,N,85.245,W,5
8/27/2005,16:40:28,24.334,N,85.245,W,5
8/27/2005,16:42:28,24.338,N,85.245,W,5
8/27/2005,16:44:28,24.342,N,85.245,W,5
8/27/2005,16:46:28,24.346,N,85.245,W,5
8/27/2005,16:48:27,24.35,N,85.245,W,5
8/27/2005,16:50:27,24.353,N,85.245,W,5
8/27/2005,16:51:14,24.355,N,85.245,W,5
8/27/2005,16:53:14,24.359,N,85.245,W,5
8/27/2005,16:55:14,24.363,N,85.245,W,5
8/27/2005,16:57:15,24.367,N,85.245,W,5
8/27/2005,16:59:15,24.371,N,85.244,W,5
8/27/2005,17:01:15,24.375,N,85.244,W,5
8/27/2005,17:03:15,24.379,N,85.244,W,5
8/27/2005,17:05:15,24.383,N,85.244,W,5
8/27/2005,17:07:15,24.387,N,85.244,W,5
8/27/2005,17:09:15,24.391,N,85.244,W,5
8/27/2005,17:11:15,24.394,N,85.243,W,5
8/27/2005,17:13:14,24.398,N,85.243,W,5
8/27/2005,17:15:14,24.402,N,85.243,W,5
8/27/2005,17:16:03,24.404,N,85.243,W,5
8/27/2005,17:18:03,24.408,N,85.244,W,5
8/27/2005,17:20:03,24.411,N,85.245,W,5
8/27/2005,17:22:03,24.414,N,85.246,W,5
8/27/2005,17:24:03,24.418,N,85.248,W,5
8/27/2005,17:26:04,24.421,N,85.25,W,5
8/27/2005,17:28:04,24.424,N,85.252,W,5
8/27/2005,17:30:04,24.426,N,85.255,W,5
8/27/2005,17:32:04,24.429,N,85.258,W,5
8/27/2005,17:34:04,24.432,N,85.261,W,5
8/27/2005,17:36:04,24.434,N,85.265,W,5
8/27/2005,17:38:04,24.436,N,85.269,W,5
8/27/2005,17:40:04,24.439,N,85.273,W,5
8/27/2005,17:42:03,24.441,N,85.278,W,5
8/27/2005,17:44:03,24.443,N,85.283,W,5
8/27/2005,17:46:03,24.444,N,85.288,W,5
8/27/2005,17:48:03,24.446,N,85.293,W,5
8/27/2005,17:50:03,24.448,N,85.298,W,5
8/27/2005,17:52:03,24.449,N,85.303,W,5
8/27/2005,17:54:03,24.45,N,85.309,W,5
8/27/2005,17:56:04,24.451,N,85.314,W,5
8/27/2005,17:58:04,24.453,N,85.319,W,5
8/27/2005,17:58:46,24.453,N,85.321,W,5
8/27/2005,18:00:46,24.454,N,85.324,W,5
8/27/2005,18:02:46,24.456,N,85.327,W,5
8/27/2005,18:04:46,24.457,N,85.33,W,5
8/27/2005,18:06:45,24.458,N,85.333,W,5
8/27/2005,18:08:45,24.459,N,85.335,W,5
8/27/2005,18:10:45,24.46,N,85.338,W,5
8/27/2005,18:12:45,24.461,N,85.34,W,5
8/27/2005,18:14:45,24.462,N,85.342,W,5
8/27/2005,18:16:45,24.462,N,85.345,W,5
8/27/2005,18:18:45,24.462,N,85.347,W,5
8/27/2005,18:20:45,24.463,N,85.349,W,5
8/27/2005,18:22:46,24.463,N,85.351,W,5
8/27/2005,18:24:46,24.463,N,85.352,W,5
8/27/2005,18:26:46,24.463,N,85.354,W,5
8/27/2005,18:28:46,24.463,N,85.356,W,5
8/27/2005,18:30:46,24.462,N,85.357,W,5
8/27/2005,18:32:46,24.462,N,85.359,W,5
8/27/2005,18:34:46,24.462,N,85.36,W,5
8/27/2005,18:36:45,24.462,N,85.361,W,5
8/27/2005,18:38:45,24.461,N,85.362,W,5
8/27/2005,18:40:45,24.461,N,85.364,W,5
8/27/2005,18:42:45,24.461,N,85.365,W,5
8/27/2005,18:44:45,24.461,N,85.366,W,5
8/27/2005,18:46:45,24.46,N,85.366,W,5
8/27/2005,18:48:45,24.46,N,85.367,W,5
8/27/2005,18:50:45,24.46,N,85.368,W,5
8/27/2005,18:52:46,24.46,N,85.369,W,5
8/27/2005,18:54:46,24.46,N,85.369,W,5
8/27/2005,18:56:29,24.46,N,85.37,W,5
8/27/2005,18:58:29,24.461,N,85.37,W,5
8/27/2005,19:00:29,24.462,N,85.37,W,5
8/27/2005,19:02:29,24.463,N,85.37,W,5
8/27/2005,19:04:29,24.465,N,85.37,W,5
8/27/2005,19:06:28,24.466,N,85.37,W,5
8/27/2005,19:08:28,24.468,N,85.369,W,5
8/27/2005,19:10:28,24.469,N,85.369,W,5
8/27/2005,19:12:28,24.471,N,85.368,W,5
8/27/2005,19:14:28,24.472,N,85.367,W,5
8/27/2005,19:16:28,24.474,N,85.367,W,5
8/27/2005,19:18:28,24.476,N,85.366,W,5
8/27/2005,19:20:29,24.478,N,85.365,W,5
8/27/2005,19:22:29,24.48,N,85.365,W,5
8/27/2005,19:24:29,24.482,N,85.364,W,5
8/27/2005,19:26:29,24.484,N,85.363,W,5
8/27/2005,19:28:29,24.486,N,85.362,W,5
8/27/2005,19:30:29,24.488,N,85.362,W,5
8/27/2005,19:32:29,24.491,N,85.361,W,5
8/27/2005,19:34:29,24.493,N,85.361,W,5
8/27/2005,19:36:28,24.496,N,85.36,W,5
8/27/2005,19:38:28,24.498,N,85.36,W,5
8/27/2005,19:40:28,24.501,N,85.36,W,5
8/27/2005,19:42:28,24.504,N,85.36,W,5
8/27/2005,19:44:28,24.506,N,85.36,W,5
8/27/2005,19:46:28,24.509,N,85.36,W,5
8/27/2005,19:48:28,24.512,N,85.36,W,5
8/27/2005,19:50:29,24.515,N,85.361,W,5
8/27/2005,19:52:29,24.518,N,85.362,W,5
8/27/2005,19:54:29,24.521,N,85.363,W,5
8/27/2005,19:56:29,24.524,N,85.364,W,5
8/27/2005,19:58:29,24.528,N,85.365,W,5
8/27/2005,20:00:29,24.531,N,85.367,W,5
8/27/2005,20:02:29,24.534,N,85.368,W,5
8/27/2005,20:04:29,24.538,N,85.37,W,5
8/27/2005,20:06:28,24.541,N,85.372,W,5
8/27/2005,20:08:28,24.545,N,85.375,W,5
8/27/2005,20:08:40,24.545,N,85.375,W,5
8/27/2005,20:10:40,24.549,N,85.377,W,5
8/27/2005,20:12:40,24.554,N,85.379,W,5
8/27/2005,20:14:40,24.558,N,85.381,W,5
8/27/2005,20:16:40,24.562,N,85.384,W,5
8/27/2005,20:18:40,24.567,N,85.386,W,5
8/27/2005,20:20:39,24.571,N,85.389,W,5
8/27/2005,20:22:39,24.575,N,85.392,W,5
8/27/2005,20:24:39,24.579,N,85.395,W,5
8/27/2005,20:26:39,24.584,N,85.398,W,5
8/27/2005,20:28:39,24.588,N,85.401,W,5
8/27/2005,20:30:39,24.592,N,85.405,W,5
8/27/2005,20:32:39,24.596,N,85.408,W,5
8/27/2005,20:34:39,24.6,N,85.412,W,5
8/27/2005,20:36:40,24.604,N,85.416,W,5
8/27/2005,20:38:40,24.608,N,85.421,W,5
8/27/2005,20:40:40,24.611,N,85.425,W,5
8/27/2005,20:42:40,24.615,N,85.43,W,5
8/27/2005,20:44:40,24.619,N,85.435,W,5
8/27/2005,20:46:40,24.622,N,85.44,W,5
8/27/2005,20:48:40,24.626,N,85.445,W,5
8/27/2005,20:50:39,24.629,N,85.45,W,5
8/27/2005,20:52:39,24.632,N,85.456,W,5
8/27/2005,20:53:50,24.634,N,85.459,W,5
8/27/2005,20:55:50,24.637,N,85.464,W,5
8/27/2005,20:57:50,24.641,N,85.47,W,5
8/27/2005,20:59:50,24.644,N,85.475,W,5
8/27/2005,21:01:50,24.647,N,85.481,W,5
8/27/2005,21:03:49,24.65,N,85.487,W,5
8/27/2005,21:05:49,24.653,N,85.493,W,5
8/27/2005,21:07:49,24.656,N,85.5,W,5
8/27/2005,21:09:49,24.659,N,85.506,W,5
8/27/2005,21:11:49,24.662,N,85.513,W,5
8/27/2005,21:13:49,24.664,N,85.519,W,5
8/27/2005,21:15:49,24.667,N,85.526,W,5
8/27/2005,21:17:50,24.67,N,85.533,W,5
8/27/2005,21:19:50,24.672,N,85.539,W,5
8/27/2005,21:21:50,24.675,N,85.546,W,5
8/27/2005,21:23:50,24.678,N,85.553,W,5
8/27/2005,21:24:51,24.679,N,85.556,W,5
8/27/2005,21:26:51,24.682,N,85.561,W,5
8/27/2005,21:28:51,24.685,N,85.566,W,5
8/27/2005,21:30:51,24.688,N,85.571,W,5
8/27/2005,21:32:51,24.691,N,85.576,W,5
8/27/2005,21:34:51,24.694,N,85.581,W,5
8/27/2005,21:36:50,24.697,N,85.585,W,5
8/27/2005,21:38:50,24.7,N,85.589,W,5
8/27/2005,21:40:50,24.704,N,85.593,W,5
8/27/2005,21:42:50,24.707,N,85.596,W,5
8/27/2005,21:44:50,24.71,N,85.599,W,5
8/27/2005,21:46:50,24.713,N,85.602,W,5
8/27/2005,21:48:50,24.717,N,85.605,W,5
8/27/2005,21:50:51,24.72,N,85.607,W,5
8/27/2005,21:52:51,24.723,N,85.61,W,5
8/27/2005,21:54:51,24.727,N,85.611,W,5
8/27/2005,21:56:51,24.73,N,85.613,W,5
8/27/2005,21:58:51,24.733,N,85.614,W,5
8/27/2005,22:00:51,24.737,N,85.615,W,5
8/27/2005,22:02:51,24.74,N,85.615,W,5
8/27/2005,22:04:51,24.744,N,85.615,W,5
8/27/2005,22:06:50,24.747,N,85.615,W,5
8/27/2005,22:08:50,24.751,N,85.615,W,5
8/27/2005,22:10:50,24.755,N,85.615,W,5
8/27/2005,22:12:50,24.758,N,85.614,W,5
8/27/2005,22:14:50,24.762,N,85.613,W,5
8/27/2005,22:16:50,24.765,N,85.612,W,5
8/27/2005,22:18:50,24.769,N,85.612,W,5
8/27/2005,22:20:51,24.772,N,85.611,W,5
8/27/2005,22:22:51,24.776,N,85.61,W,5
8/27/2005,22:24:51,24.779,N,85.608,W,5
8/27/2005,22:26:51,24.782,N,85.607,W,5
8/27/2005,22:28:51,24.786,N,85.606,W,5
8/27/2005,22:30:51,24.789,N,85.606,W,5
8/27/2005,22:32:51,24.792,N,85.605,W,5
8/27/2005,22:34:51,24.795,N,85.604,W,5
8/27/2005,22:36:50,24.798,N,85.603,W,5
8/27/2005,22:38:50,24.801,N,85.603,W,5
8/27/2005,22:40:50,24.804,N,85.603,W,5
8/27/2005,22:42:50,24.807,N,85.603,W,5
8/27/2005,22:44:11,24.809,N,85.603,W,5
8/27/2005,22:46:10,24.805,N,85.612,W,5
8/27/2005,22:48:10,24.801,N,85.622,W,5
8/27/2005,22:50:10,24.798,N,85.631,W,5
8/27/2005,22:52:10,24.794,N,85.641,W,5
8/27/2005,22:54:10,24.79,N,85.651,W,5
8/27/2005,22:56:10,24.787,N,85.66,W,5
8/27/2005,22:58:10,24.783,N,85.67,W,5
8/27/2005,23:00:10,24.78,N,85.679,W,5
8/27/2005,23:02:11,24.777,N,85.689,W,5
8/27/2005,23:04:11,24.774,N,85.698,W,5
8/27/2005,23:06:11,24.771,N,85.707,W,5
8/27/2005,23:08:11,24.769,N,85.716,W,5
8/27/2005,23:10:11,24.767,N,85.725,W,5
8/27/2005,23:12:11,24.765,N,85.733,W,5
8/27/2005,23:14:11,24.764,N,85.741,W,5
8/27/2005,23:16:10,24.764,N,85.749,W,5
8/27/2005,23:18:10,24.764,N,85.756,W,5
8/27/2005,23:20:10,24.764,N,85.763,W,5
8/27/2005,23:22:10,24.765,N,85.77,W,5
8/27/2005,23:24:10,24.766,N,85.776,W,5
8/27/2005,23:26:10,24.768,N,85.782,W,5
8/27/2005,23:28:10,24.77,N,85.788,W,5
8/27/2005,23:30:10,24.772,N,85.793,W,5
8/27/2005,23:32:11,24.775,N,85.799,W,5
8/27/2005,23:34:11,24.778,N,85.803,W,5
8/27/2005,23:36:11,24.781,N,85.808,W,5
8/27/2005,23:38:11,24.785,N,85.813,W,5
8/27/2005,23:40:11,24.789,N,85.817,W,5
8/27/2005,23:42:11,24.794,N,85.821,W,5
8/27/2005,23:44:11,24.798,N,85.825,W,5
8/27/2005,23:46:10,24.803,N,85.828,W,5
8/27/2005,23:48:10,24.808,N,85.832,W,5
8/27/2005,23:50:10,24.813,N,85.835,W,5
8/27/2005,23:52:10,24.818,N,85.838,W,5
8/27/2005,23:54:10,24.824,N,85.841,W,5
8/27/2005,23:56:10,24.829,N,85.844,W,5
8/27/2005,23:58:10,24.835,N,85.847,W,5
8/28/2005,0:00:10,24.841,N,85.85,W,5
8/28/2005,0:01:32,24.845,N,85.852,W,5
8/28/2005,0:03:32,24.851,N,85.855,W,5
8/28/2005,0:05:32,24.857,N,85.857,W,5
8/28/2005,0:07:32,24.863,N,85.86,W,5
8/28/2005,0:09:32,24.869,N,85.863,W,5
8/28/2005,0:09:47,24.87,N,85.863,W,5
8/28/2005,0:11:47,24.876,N,85.866,W,5
8/28/2005,0:13:48,24.882,N,85.869,W,5
8/28/2005,0:15:48,24.888,N,85.872,W,5
8/28/2005,0:17:48,24.894,N,85.874,W,5
8/28/2005,0:19:48,24.899,N,85.877,W,5
8/28/2005,0:21:48,24.905,N,85.881,W,5
8/28/2005,0:23:48,24.91,N,85.884,W,5
8/28/2005,0:25:48,24.916,N,85.887,W,5
8/28/2005,0:27:47,24.921,N,85.891,W,5
8/28/2005,0:29:47,24.926,N,85.894,W,5
8/28/2005,0:31:47,24.931,N,85.898,W,5
8/28/2005,0:33:47,24.935,N,85.902,W,5
8/28/2005,0:35:47,24.94,N,85.906,W,5
8/28/2005,0:37:47,24.944,N,85.91,W,5
8/28/2005,0:39:47,24.948,N,85.914,W,5
8/28/2005,0:41:47,24.952,N,85.919,W,5
8/28/2005,0:43:48,24.956,N,85.923,W,5
8/28/2005,0:45:48,24.959,N,85.928,W,5
8/28/2005,0:47:48,24.963,N,85.933,W,5
8/28/2005,0:49:48,24.966,N,85.939,W,5
8/28/2005,0:51:48,24.968,N,85.944,W,5
8/28/2005,0:53:48,24.971,N,85.95,W,5
8/28/2005,0:55:48,24.973,N,85.956,W,5
8/28/2005,0:57:47,24.974,N,85.962,W,5
8/28/2005,0:59:47,24.976,N,85.969,W,5
8/28/2005,1:01:47,24.977,N,85.976,W,5
