Track,for,Erin,2001,,
Date,Time,(UTC),Latitude,Longitude,
MM/DD/Year,HH:MM:SS,(deg),(deg),,
9/9/2001,9:01:45,31.075,N,61.705,W
9/9/2001,9:03:45,31.079,N,61.709,W
9/9/2001,9:05:44,31.083,N,61.712,W
9/9/2001,9:07:44,31.087,N,61.715,W
9/9/2001,9:09:44,31.091,N,61.719,W
9/9/2001,9:11:44,31.096,N,61.722,W
9/9/2001,9:13:44,31.1,N,61.726,W
9/9/2001,9:15:44,31.104,N,61.729,W
9/9/2001,9:17:44,31.109,N,61.733,W
9/9/2001,9:18:20,31.11,N,61.734,W
9/9/2001,9:20:20,31.115,N,61.738,W
9/9/2001,9:22:20,31.119,N,61.742,W
9/9/2001,9:24:20,31.124,N,61.745,W
9/9/2001,9:26:20,31.129,N,61.749,W
9/9/2001,9:28:21,31.134,N,61.753,W
9/9/2001,9:30:21,31.138,N,61.757,W
9/9/2001,9:32:21,31.143,N,61.761,W
9/9/2001,9:34:21,31.148,N,61.765,W
9/9/2001,9:36:21,31.153,N,61.769,W
9/9/2001,9:38:21,31.158,N,61.773,W
9/9/2001,9:40:21,31.163,N,61.777,W
9/9/2001,9:42:21,31.168,N,61.781,W
9/9/2001,9:44:20,31.173,N,61.785,W
9/9/2001,9:46:20,31.178,N,61.79,W
9/9/2001,9:48:20,31.183,N,61.794,W
9/9/2001,9:50:20,31.188,N,61.798,W
9/9/2001,9:52:20,31.193,N,61.803,W
9/9/2001,9:54:20,31.198,N,61.807,W
9/9/2001,9:56:20,31.203,N,61.811,W
9/9/2001,9:58:21,31.208,N,61.816,W
9/9/2001,10:00:21,31.213,N,61.82,W
9/9/2001,10:02:21,31.219,N,61.825,W
9/9/2001,10:04:21,31.224,N,61.83,W
9/9/2001,10:06:21,31.229,N,61.834,W
9/9/2001,10:08:21,31.234,N,61.839,W
9/9/2001,10:10:21,31.24,N,61.844,W
9/9/2001,10:12:21,31.245,N,61.849,W
9/9/2001,10:14:20,31.251,N,61.853,W
9/9/2001,10:16:20,31.256,N,61.858,W
9/9/2001,10:18:20,31.262,N,61.863,W
9/9/2001,10:20:20,31.267,N,61.868,W
9/9/2001,10:22:20,31.273,N,61.874,W
9/9/2001,10:24:20,31.278,N,61.879,W
9/9/2001,10:26:20,31.284,N,61.884,W
9/9/2001,10:28:21,31.29,N,61.889,W
9/9/2001,10:30:21,31.295,N,61.894,W
9/9/2001,10:32:21,31.301,N,61.9,W
9/9/2001,10:34:21,31.307,N,61.905,W
9/9/2001,10:36:21,31.313,N,61.911,W
9/9/2001,10:38:21,31.319,N,61.916,W
9/9/2001,10:40:21,31.325,N,61.922,W
9/9/2001,10:42:21,31.331,N,61.928,W
9/9/2001,10:44:20,31.337,N,61.933,W
9/9/2001,10:46:20,31.343,N,61.939,W
9/9/2001,10:48:20,31.349,N,61.945,W
9/9/2001,10:50:20,31.355,N,61.951,W
9/9/2001,10:52:20,31.361,N,61.957,W
9/9/2001,10:54:20,31.367,N,61.963,W
9/9/2001,10:56:20,31.374,N,61.969,W
9/9/2001,10:58:21,31.38,N,61.975,W
9/9/2001,11:00:21,31.386,N,61.982,W
9/9/2001,11:02:21,31.393,N,61.988,W
9/9/2001,11:04:21,31.399,N,61.994,W
9/9/2001,11:06:21,31.406,N,62.001,W
9/9/2001,11:07:59,31.411,N,62.006,W
9/9/2001,11:09:59,31.417,N,62.011,W
9/9/2001,11:11:59,31.422,N,62.016,W
9/9/2001,11:13:58,31.428,N,62.02,W
9/9/2001,11:15:58,31.433,N,62.025,W
9/9/2001,11:17:58,31.439,N,62.03,W
9/9/2001,11:19:58,31.444,N,62.035,W
9/9/2001,11:21:58,31.45,N,62.04,W
9/9/2001,11:23:58,31.456,N,62.044,W
9/9/2001,11:25:58,31.461,N,62.049,W
9/9/2001,11:27:59,31.467,N,62.054,W
9/9/2001,11:29:59,31.472,N,62.059,W
9/9/2001,11:31:59,31.478,N,62.063,W
9/9/2001,11:33:59,31.484,N,62.068,W
9/9/2001,11:35:59,31.489,N,62.073,W
9/9/2001,11:37:59,31.495,N,62.077,W
9/9/2001,11:39:59,31.501,N,62.082,W
9/9/2001,11:41:59,31.506,N,62.087,W
9/9/2001,11:43:58,31.512,N,62.091,W
9/9/2001,11:45:58,31.518,N,62.096,W
9/9/2001,11:47:58,31.523,N,62.101,W
9/9/2001,11:49:58,31.529,N,62.105,W
9/9/2001,11:51:58,31.535,N,62.11,W
9/9/2001,11:53:58,31.54,N,62.115,W
9/9/2001,11:55:58,31.546,N,62.119,W
9/9/2001,11:57:59,31.552,N,62.124,W
9/9/2001,11:59:59,31.557,N,62.128,W
9/9/2001,12:01:59,31.563,N,62.133,W
9/9/2001,12:03:59,31.569,N,62.138,W
9/9/2001,12:05:59,31.574,N,62.142,W
9/9/2001,12:07:59,31.58,N,62.147,W
9/9/2001,12:09:59,31.586,N,62.151,W
9/9/2001,12:11:59,31.592,N,62.156,W
9/9/2001,12:13:58,31.597,N,62.16,W
9/9/2001,12:15:58,31.603,N,62.165,W
9/9/2001,12:17:58,31.609,N,62.169,W
9/9/2001,12:19:58,31.615,N,62.174,W
9/9/2001,12:21:58,31.62,N,62.178,W
9/9/2001,12:23:58,31.626,N,62.182,W
9/9/2001,12:25:58,31.632,N,62.187,W
9/9/2001,12:27:59,31.638,N,62.191,W
9/9/2001,12:29:59,31.643,N,62.196,W
9/9/2001,12:31:59,31.649,N,62.2,W
9/9/2001,12:33:59,31.655,N,62.204,W
9/9/2001,12:35:59,31.661,N,62.209,W
9/9/2001,12:37:59,31.667,N,62.213,W
9/9/2001,12:39:59,31.673,N,62.217,W
9/9/2001,12:41:59,31.678,N,62.222,W
9/9/2001,12:43:58,31.684,N,62.226,W
9/9/2001,12:45:58,31.69,N,62.23,W
9/9/2001,12:47:58,31.696,N,62.235,W
9/9/2001,12:49:58,31.702,N,62.239,W
9/9/2001,12:51:58,31.708,N,62.243,W
9/9/2001,12:53:58,31.714,N,62.247,W
9/9/2001,12:55:58,31.719,N,62.252,W
9/9/2001,12:57:59,31.725,N,62.256,W
9/9/2001,12:59:59,31.731,N,62.26,W
9/9/2001,13:01:59,31.737,N,62.264,W
9/9/2001,13:03:59,31.743,N,62.268,W
9/9/2001,13:05:59,31.749,N,62.272,W
9/9/2001,13:07:59,31.755,N,62.277,W
9/9/2001,13:09:59,31.761,N,62.281,W
9/9/2001,13:11:59,31.767,N,62.285,W
9/9/2001,13:13:58,31.773,N,62.289,W
9/9/2001,13:15:58,31.779,N,62.293,W
9/9/2001,13:17:58,31.785,N,62.297,W
9/9/2001,13:19:58,31.791,N,62.301,W
9/9/2001,13:21:58,31.796,N,62.305,W
9/9/2001,13:23:58,31.802,N,62.309,W
9/9/2001,13:25:58,31.808,N,62.313,W
9/9/2001,13:27:59,31.814,N,62.317,W
9/9/2001,13:29:59,31.82,N,62.321,W
9/9/2001,13:31:59,31.826,N,62.325,W
9/9/2001,13:33:59,31.832,N,62.329,W
9/9/2001,13:35:59,31.838,N,62.333,W
9/9/2001,13:37:59,31.844,N,62.337,W
9/9/2001,13:39:59,31.85,N,62.341,W
9/9/2001,13:41:59,31.856,N,62.345,W
9/9/2001,13:43:58,31.862,N,62.348,W
9/9/2001,13:45:58,31.868,N,62.352,W
9/9/2001,13:47:58,31.874,N,62.356,W
9/9/2001,13:49:58,31.88,N,62.36,W
9/9/2001,13:51:58,31.886,N,62.364,W
9/9/2001,13:53:58,31.891,N,62.368,W
9/9/2001,13:55:58,31.897,N,62.371,W
9/9/2001,13:57:59,31.903,N,62.375,W
9/9/2001,13:59:59,31.909,N,62.379,W
9/9/2001,14:01:59,31.915,N,62.383,W
9/9/2001,14:03:59,31.921,N,62.387,W
9/9/2001,14:05:59,31.927,N,62.39,W
9/9/2001,14:07:59,31.933,N,62.394,W
9/9/2001,14:09:59,31.939,N,62.398,W
9/9/2001,14:11:59,31.944,N,62.401,W
9/9/2001,14:13:58,31.95,N,62.405,W
9/9/2001,14:15:58,31.956,N,62.409,W
9/9/2001,14:17:58,31.962,N,62.412,W
9/9/2001,14:19:58,31.968,N,62.416,W
9/9/2001,14:21:58,31.974,N,62.42,W
9/9/2001,14:23:58,31.979,N,62.423,W
9/9/2001,14:25:58,31.985,N,62.427,W
9/9/2001,14:27:59,31.991,N,62.431,W
9/9/2001,14:29:59,31.997,N,62.434,W
9/9/2001,14:31:59,32.003,N,62.438,W
9/9/2001,14:33:59,32.008,N,62.441,W
9/9/2001,14:35:59,32.014,N,62.445,W
9/9/2001,14:37:59,32.02,N,62.449,W
9/9/2001,14:39:59,32.025,N,62.452,W
9/9/2001,14:41:59,32.031,N,62.456,W
9/9/2001,14:43:58,32.037,N,62.459,W
9/9/2001,14:45:58,32.043,N,62.463,W
9/9/2001,14:47:58,32.048,N,62.466,W
9/9/2001,14:49:58,32.054,N,62.47,W
9/9/2001,14:51:58,32.059,N,62.473,W
9/9/2001,14:53:58,32.065,N,62.477,W
9/9/2001,14:55:58,32.071,N,62.48,W
9/9/2001,14:57:59,32.076,N,62.483,W
9/9/2001,14:59:59,32.082,N,62.487,W
9/9/2001,15:01:59,32.087,N,62.49,W
9/9/2001,15:03:59,32.093,N,62.494,W
9/9/2001,15:05:59,32.098,N,62.497,W
9/9/2001,15:07:59,32.104,N,62.501,W
9/9/2001,15:09:59,32.109,N,62.504,W
9/9/2001,15:11:59,32.115,N,62.507,W
9/9/2001,15:13:58,32.12,N,62.511,W
9/9/2001,15:15:58,32.125,N,62.514,W
9/9/2001,15:17:58,32.131,N,62.517,W
9/9/2001,15:19:58,32.136,N,62.521,W
9/9/2001,15:21:58,32.141,N,62.524,W
9/9/2001,15:23:58,32.147,N,62.527,W
9/9/2001,15:25:58,32.152,N,62.531,W
9/9/2001,15:27:59,32.157,N,62.534,W
9/9/2001,15:29:59,32.162,N,62.537,W
9/9/2001,15:31:59,32.168,N,62.541,W
9/9/2001,15:33:59,32.173,N,62.544,W
9/9/2001,15:35:59,32.178,N,62.547,W
9/9/2001,15:37:59,32.183,N,62.55,W
9/9/2001,15:39:59,32.188,N,62.554,W
9/9/2001,15:41:59,32.193,N,62.557,W
9/9/2001,15:43:58,32.198,N,62.56,W
9/9/2001,15:45:58,32.203,N,62.563,W
9/9/2001,15:47:58,32.208,N,62.566,W
9/9/2001,15:49:58,32.213,N,62.57,W
9/9/2001,15:51:58,32.218,N,62.573,W
9/9/2001,15:53:58,32.223,N,62.576,W
9/9/2001,15:55:58,32.228,N,62.579,W
9/9/2001,15:57:59,32.233,N,62.582,W
9/9/2001,15:59:59,32.238,N,62.585,W
9/9/2001,16:01:59,32.243,N,62.589,W
9/9/2001,16:03:59,32.247,N,62.592,W
9/9/2001,16:05:59,32.252,N,62.595,W
9/9/2001,16:07:59,32.257,N,62.598,W
9/9/2001,16:09:59,32.262,N,62.601,W
9/9/2001,16:11:59,32.266,N,62.604,W
9/9/2001,16:13:58,32.271,N,62.607,W
9/9/2001,16:15:58,32.275,N,62.61,W
9/9/2001,16:17:58,32.28,N,62.613,W
9/9/2001,16:19:58,32.285,N,62.616,W
9/9/2001,16:21:58,32.289,N,62.619,W
9/9/2001,16:23:58,32.293,N,62.623,W
9/9/2001,16:25:58,32.298,N,62.626,W
9/9/2001,16:27:59,32.302,N,62.629,W
9/9/2001,16:29:59,32.307,N,62.632,W
9/9/2001,16:31:59,32.311,N,62.635,W
9/9/2001,16:33:59,32.315,N,62.638,W
9/9/2001,16:35:59,32.319,N,62.641,W
9/9/2001,16:37:59,32.324,N,62.644,W
9/9/2001,16:39:59,32.328,N,62.647,W
9/9/2001,16:41:59,32.332,N,62.65,W
9/9/2001,16:43:58,32.336,N,62.653,W
9/9/2001,16:45:58,32.34,N,62.656,W
9/9/2001,16:47:58,32.344,N,62.659,W
9/9/2001,16:49:58,32.348,N,62.662,W
9/9/2001,16:51:58,32.352,N,62.664,W
9/9/2001,16:53:58,32.356,N,62.667,W
9/9/2001,16:55:58,32.36,N,62.67,W
9/9/2001,16:57:59,32.364,N,62.673,W
9/9/2001,16:59:59,32.368,N,62.676,W
9/9/2001,17:01:59,32.372,N,62.679,W
9/9/2001,17:03:59,32.376,N,62.682,W
9/9/2001,17:05:59,32.38,N,62.685,W
9/9/2001,17:07:59,32.383,N,62.688,W
9/9/2001,17:09:59,32.387,N,62.691,W
9/9/2001,17:11:59,32.391,N,62.694,W
9/9/2001,17:13:58,32.394,N,62.696,W
9/9/2001,17:15:58,32.398,N,62.699,W
9/9/2001,17:17:58,32.402,N,62.702,W
9/9/2001,17:19:58,32.405,N,62.705,W
9/9/2001,17:21:58,32.409,N,62.708,W
9/9/2001,17:23:58,32.413,N,62.711,W
9/9/2001,17:25:58,32.416,N,62.714,W
9/9/2001,17:27:59,32.42,N,62.716,W
9/9/2001,17:29:59,32.423,N,62.719,W
9/9/2001,17:31:59,32.427,N,62.722,W
9/9/2001,17:33:59,32.43,N,62.725,W
9/9/2001,17:35:59,32.434,N,62.728,W
9/9/2001,17:37:59,32.437,N,62.731,W
9/9/2001,17:39:59,32.44,N,62.733,W
9/9/2001,17:41:59,32.444,N,62.736,W
9/9/2001,17:43:58,32.447,N,62.739,W
9/9/2001,17:45:58,32.45,N,62.742,W
9/9/2001,17:47:58,32.454,N,62.745,W
9/9/2001,17:49:58,32.457,N,62.747,W
9/9/2001,17:51:58,32.46,N,62.75,W
9/9/2001,17:53:58,32.464,N,62.753,W
9/9/2001,17:55:58,32.467,N,62.756,W
9/9/2001,17:57:59,32.47,N,62.759,W
9/9/2001,17:59:59,32.473,N,62.761,W
9/9/2001,18:01:59,32.476,N,62.764,W
9/9/2001,18:03:59,32.48,N,62.767,W
9/9/2001,18:05:59,32.483,N,62.77,W
9/9/2001,18:07:59,32.486,N,62.772,W
9/9/2001,18:09:59,32.489,N,62.775,W
9/9/2001,18:10:40,32.49,N,62.776,W
9/9/2001,18:12:40,32.49,N,62.779,W
9/9/2001,18:14:40,32.491,N,62.782,W
9/9/2001,18:16:40,32.491,N,62.785,W
9/9/2001,18:18:40,32.492,N,62.788,W
9/9/2001,18:20:39,32.492,N,62.791,W
9/9/2001,18:22:39,32.493,N,62.794,W
9/9/2001,18:24:39,32.494,N,62.797,W
9/9/2001,18:26:39,32.495,N,62.8,W
9/9/2001,18:28:39,32.496,N,62.803,W
9/9/2001,18:30:39,32.497,N,62.806,W
9/9/2001,18:32:39,32.499,N,62.809,W
9/9/2001,18:34:39,32.5,N,62.811,W
9/9/2001,18:36:40,32.502,N,62.814,W
9/9/2001,18:38:40,32.504,N,62.817,W
9/9/2001,18:40:40,32.506,N,62.82,W
9/9/2001,18:42:40,32.508,N,62.823,W
9/9/2001,18:44:40,32.51,N,62.825,W
9/9/2001,18:46:40,32.512,N,62.828,W
9/9/2001,18:48:40,32.514,N,62.831,W
9/9/2001,18:50:39,32.516,N,62.834,W
9/9/2001,18:52:39,32.519,N,62.836,W
9/9/2001,18:54:39,32.521,N,62.839,W
9/9/2001,18:56:39,32.524,N,62.842,W
9/9/2001,18:58:39,32.527,N,62.845,W
9/9/2001,19:00:39,32.53,N,62.847,W
9/9/2001,19:02:39,32.533,N,62.85,W
9/9/2001,19:04:39,32.536,N,62.853,W
9/9/2001,19:06:40,32.539,N,62.855,W
9/9/2001,19:08:40,32.542,N,62.858,W
9/9/2001,19:10:40,32.545,N,62.86,W
9/9/2001,19:12:40,32.549,N,62.863,W
9/9/2001,19:14:40,32.552,N,62.866,W
9/9/2001,19:16:40,32.556,N,62.868,W
9/9/2001,19:18:40,32.56,N,62.871,W
9/9/2001,19:20:39,32.563,N,62.873,W
9/9/2001,19:22:39,32.567,N,62.876,W
9/9/2001,19:24:39,32.571,N,62.878,W
9/9/2001,19:26:39,32.575,N,62.881,W
9/9/2001,19:28:39,32.579,N,62.883,W
9/9/2001,19:30:39,32.583,N,62.886,W
9/9/2001,19:32:39,32.588,N,62.888,W
9/9/2001,19:34:39,32.592,N,62.891,W
9/9/2001,19:36:40,32.596,N,62.893,W
9/9/2001,19:38:40,32.601,N,62.896,W
9/9/2001,19:40:40,32.605,N,62.898,W
9/9/2001,19:42:40,32.61,N,62.9,W
9/9/2001,19:44:40,32.615,N,62.903,W
9/9/2001,19:46:40,32.619,N,62.905,W
9/9/2001,19:48:40,32.624,N,62.908,W
9/9/2001,19:50:39,32.629,N,62.91,W
9/9/2001,19:52:15,32.633,N,62.912,W
9/9/2001,19:54:15,32.638,N,62.914,W
9/9/2001,19:56:15,32.643,N,62.916,W
9/9/2001,19:58:14,32.648,N,62.919,W
9/9/2001,20:00:14,32.653,N,62.921,W
9/9/2001,20:02:14,32.658,N,62.923,W
9/9/2001,20:04:14,32.663,N,62.925,W
9/9/2001,20:06:14,32.669,N,62.927,W
9/9/2001,20:08:14,32.674,N,62.929,W
9/9/2001,20:10:14,32.68,N,62.931,W
9/9/2001,20:12:15,32.685,N,62.933,W
9/9/2001,20:14:15,32.691,N,62.935,W
9/9/2001,20:16:15,32.697,N,62.937,W
9/9/2001,20:18:15,32.703,N,62.939,W
9/9/2001,20:20:15,32.709,N,62.941,W
9/9/2001,20:22:15,32.715,N,62.943,W
9/9/2001,20:24:15,32.721,N,62.945,W
9/9/2001,20:26:15,32.727,N,62.947,W
9/9/2001,20:28:14,32.733,N,62.949,W
9/9/2001,20:30:14,32.739,N,62.951,W
9/9/2001,20:32:14,32.745,N,62.953,W
9/9/2001,20:34:14,32.752,N,62.955,W
9/9/2001,20:36:14,32.758,N,62.957,W
9/9/2001,20:38:14,32.764,N,62.959,W
9/9/2001,20:40:14,32.77,N,62.961,W
9/9/2001,20:42:15,32.777,N,62.963,W
9/9/2001,20:44:15,32.783,N,62.965,W
9/9/2001,20:46:15,32.79,N,62.968,W
9/9/2001,20:48:15,32.796,N,62.97,W
9/9/2001,20:50:15,32.802,N,62.972,W
9/9/2001,20:52:15,32.809,N,62.974,W
9/9/2001,20:54:15,32.815,N,62.976,W
9/9/2001,20:56:15,32.822,N,62.978,W
9/9/2001,20:58:14,32.828,N,62.981,W
9/9/2001,21:00:14,32.834,N,62.983,W
9/9/2001,21:02:14,32.841,N,62.985,W
9/9/2001,21:04:14,32.847,N,62.987,W
9/9/2001,21:06:14,32.854,N,62.99,W
9/9/2001,21:08:14,32.86,N,62.992,W
9/9/2001,21:10:14,32.866,N,62.995,W
9/9/2001,21:12:15,32.872,N,62.997,W
9/9/2001,21:14:15,32.879,N,63,W
9/9/2001,21:16:15,32.885,N,63.002,W
9/9/2001,21:18:15,32.891,N,63.005,W
9/9/2001,21:20:15,32.897,N,63.007,W
9/9/2001,21:22:15,32.903,N,63.01,W
9/9/2001,21:24:15,32.909,N,63.013,W
9/9/2001,21:26:15,32.915,N,63.015,W
9/9/2001,21:28:14,32.921,N,63.018,W
9/9/2001,21:30:14,32.927,N,63.021,W
9/9/2001,21:31:37,32.931,N,63.023,W
9/9/2001,21:33:37,32.936,N,63.027,W
9/9/2001,21:35:37,32.941,N,63.03,W
9/9/2001,21:37:37,32.945,N,63.034,W
9/9/2001,21:39:37,32.95,N,63.038,W
9/9/2001,21:41:37,32.955,N,63.042,W
9/9/2001,21:43:37,32.96,N,63.045,W
9/9/2001,21:45:38,32.964,N,63.049,W
9/9/2001,21:47:38,32.969,N,63.053,W
9/9/2001,21:49:38,32.974,N,63.056,W
9/9/2001,21:51:38,32.979,N,63.06,W
9/9/2001,21:53:38,32.983,N,63.064,W
9/9/2001,21:55:38,32.988,N,63.068,W
9/9/2001,21:57:38,32.993,N,63.071,W
9/9/2001,21:59:37,32.998,N,63.075,W
9/9/2001,22:01:37,33.003,N,63.079,W
9/9/2001,22:03:37,33.007,N,63.082,W
9/9/2001,22:05:37,33.012,N,63.086,W
9/9/2001,22:07:37,33.017,N,63.09,W
9/9/2001,22:09:37,33.022,N,63.094,W
9/9/2001,22:11:37,33.026,N,63.097,W
9/9/2001,22:13:37,33.031,N,63.101,W
9/9/2001,22:15:38,33.036,N,63.105,W
9/9/2001,22:17:38,33.041,N,63.108,W
9/9/2001,22:19:38,33.046,N,63.112,W
9/9/2001,22:21:38,33.05,N,63.116,W
9/9/2001,22:23:38,33.055,N,63.12,W
9/9/2001,22:25:38,33.06,N,63.123,W
9/9/2001,22:27:38,33.065,N,63.127,W
9/9/2001,22:29:37,33.069,N,63.131,W
9/9/2001,22:31:37,33.074,N,63.134,W
9/9/2001,22:33:37,33.079,N,63.138,W
9/9/2001,22:35:37,33.084,N,63.142,W
9/9/2001,22:37:37,33.088,N,63.146,W
9/9/2001,22:39:37,33.093,N,63.149,W
9/9/2001,22:41:37,33.098,N,63.153,W
9/9/2001,22:43:37,33.103,N,63.157,W
9/9/2001,22:45:38,33.108,N,63.16,W
9/9/2001,22:47:38,33.112,N,63.164,W
9/9/2001,22:49:38,33.117,N,63.168,W
9/9/2001,22:51:38,33.122,N,63.172,W
9/9/2001,22:53:38,33.127,N,63.175,W
9/9/2001,22:55:38,33.131,N,63.179,W
9/9/2001,22:57:38,33.136,N,63.183,W
9/9/2001,22:59:37,33.141,N,63.186,W
9/9/2001,23:01:37,33.146,N,63.19,W
9/9/2001,23:03:37,33.15,N,63.194,W
9/9/2001,23:05:37,33.155,N,63.198,W
9/9/2001,23:07:37,33.16,N,63.201,W
9/9/2001,23:08:02,33.161,N,63.202,W
9/9/2001,23:10:03,33.166,N,63.206,W
9/9/2001,23:12:03,33.17,N,63.209,W
9/9/2001,23:14:03,33.175,N,63.213,W
9/9/2001,23:16:03,33.18,N,63.217,W
9/9/2001,23:18:03,33.185,N,63.221,W
9/9/2001,23:20:03,33.189,N,63.224,W
9/9/2001,23:22:03,33.194,N,63.228,W
9/9/2001,23:24:02,33.199,N,63.232,W
9/9/2001,23:26:02,33.204,N,63.236,W
9/9/2001,23:28:02,33.208,N,63.239,W
9/9/2001,23:30:02,33.213,N,63.243,W
9/9/2001,23:32:02,33.218,N,63.247,W
9/9/2001,23:34:02,33.223,N,63.25,W
9/9/2001,23:36:02,33.227,N,63.254,W
9/9/2001,23:38:02,33.232,N,63.258,W
9/9/2001,23:40:03,33.237,N,63.262,W
9/9/2001,23:42:03,33.241,N,63.265,W
9/9/2001,23:44:03,33.246,N,63.269,W
9/9/2001,23:46:03,33.251,N,63.273,W
9/9/2001,23:48:03,33.256,N,63.277,W
9/9/2001,23:50:03,33.26,N,63.28,W
9/9/2001,23:52:03,33.265,N,63.284,W
9/9/2001,23:54:02,33.27,N,63.288,W
9/9/2001,23:56:02,33.274,N,63.292,W
9/9/2001,23:58:02,33.279,N,63.295,W
9/10/2001,0:00:02,33.284,N,63.299,W
9/10/2001,0:02:02,33.289,N,63.303,W
9/10/2001,0:04:02,33.293,N,63.307,W
9/10/2001,0:06:02,33.298,N,63.31,W
9/10/2001,0:08:02,33.303,N,63.314,W
9/10/2001,0:10:03,33.307,N,63.318,W
9/10/2001,0:12:03,33.312,N,63.322,W
9/10/2001,0:14:03,33.317,N,63.325,W
9/10/2001,0:16:03,33.321,N,63.329,W
9/10/2001,0:18:03,33.326,N,63.333,W
9/10/2001,0:20:03,33.331,N,63.337,W
9/10/2001,0:22:03,33.335,N,63.34,W
9/10/2001,0:24:02,33.34,N,63.344,W
9/10/2001,0:26:02,33.345,N,63.348,W
9/10/2001,0:28:02,33.349,N,63.352,W
9/10/2001,0:30:02,33.354,N,63.355,W
9/10/2001,0:32:02,33.359,N,63.359,W
9/10/2001,0:34:02,33.363,N,63.363,W
9/10/2001,0:36:02,33.368,N,63.367,W
9/10/2001,0:38:02,33.373,N,63.37,W
9/10/2001,0:40:03,33.377,N,63.374,W
9/10/2001,0:42:03,33.382,N,63.378,W
9/10/2001,0:44:03,33.387,N,63.382,W
9/10/2001,0:46:03,33.391,N,63.385,W
9/10/2001,0:48:03,33.396,N,63.389,W
9/10/2001,0:50:03,33.401,N,63.393,W
9/10/2001,0:52:03,33.405,N,63.397,W
9/10/2001,0:54:02,33.41,N,63.401,W
9/10/2001,0:56:02,33.415,N,63.404,W
9/10/2001,0:58:02,33.419,N,63.408,W
9/10/2001,1:00:02,33.424,N,63.412,W
9/10/2001,1:02:02,33.428,N,63.416,W
9/10/2001,1:04:02,33.433,N,63.419,W
9/10/2001,1:06:02,33.438,N,63.423,W
9/10/2001,1:08:02,33.442,N,63.427,W
9/10/2001,1:10:03,33.447,N,63.431,W
9/10/2001,1:12:03,33.451,N,63.435,W
9/10/2001,1:14:03,33.456,N,63.438,W
9/10/2001,1:16:03,33.461,N,63.442,W
9/10/2001,1:18:03,33.465,N,63.446,W
9/10/2001,1:20:03,33.47,N,63.45,W
9/10/2001,1:22:03,33.474,N,63.454,W
9/10/2001,1:24:02,33.479,N,63.457,W
9/10/2001,1:26:02,33.484,N,63.461,W
9/10/2001,1:28:02,33.488,N,63.465,W
9/10/2001,1:30:02,33.493,N,63.469,W
9/10/2001,1:32:02,33.497,N,63.473,W
9/10/2001,1:34:02,33.502,N,63.476,W
9/10/2001,1:36:02,33.506,N,63.48,W
9/10/2001,1:38:02,33.511,N,63.484,W
9/10/2001,1:40:03,33.516,N,63.488,W
9/10/2001,1:42:03,33.52,N,63.492,W
9/10/2001,1:44:03,33.525,N,63.495,W
9/10/2001,1:46:03,33.529,N,63.499,W
9/10/2001,1:48:03,33.534,N,63.503,W
9/10/2001,1:50:03,33.538,N,63.507,W
9/10/2001,1:52:03,33.543,N,63.511,W
9/10/2001,1:54:02,33.547,N,63.515,W
9/10/2001,1:56:02,33.552,N,63.518,W
9/10/2001,1:58:02,33.556,N,63.522,W
9/10/2001,2:00:02,33.561,N,63.526,W
9/10/2001,2:02:02,33.565,N,63.53,W
9/10/2001,2:04:02,33.57,N,63.534,W
9/10/2001,2:06:02,33.574,N,63.537,W
9/10/2001,2:08:02,33.579,N,63.541,W
9/10/2001,2:10:03,33.583,N,63.545,W
9/10/2001,2:12:03,33.588,N,63.549,W
9/10/2001,2:14:03,33.592,N,63.553,W
9/10/2001,2:16:03,33.597,N,63.557,W
9/10/2001,2:18:03,33.601,N,63.561,W
9/10/2001,2:20:03,33.606,N,63.564,W
9/10/2001,2:22:03,33.61,N,63.568,W
9/10/2001,2:24:02,33.615,N,63.572,W
9/10/2001,2:26:02,33.619,N,63.576,W
9/10/2001,2:28:02,33.624,N,63.58,W
9/10/2001,2:30:02,33.628,N,63.584,W
9/10/2001,2:32:02,33.633,N,63.587,W
9/10/2001,2:34:02,33.637,N,63.591,W
9/10/2001,2:36:02,33.641,N,63.595,W
9/10/2001,2:38:02,33.646,N,63.599,W
9/10/2001,2:40:03,33.65,N,63.603,W
9/10/2001,2:42:03,33.655,N,63.607,W
9/10/2001,2:44:03,33.659,N,63.611,W
9/10/2001,2:46:03,33.664,N,63.615,W
9/10/2001,2:48:03,33.668,N,63.618,W
9/10/2001,2:50:03,33.672,N,63.622,W
9/10/2001,2:52:03,33.677,N,63.626,W
9/10/2001,2:54:02,33.681,N,63.63,W
9/10/2001,2:56:02,33.686,N,63.634,W
9/10/2001,2:58:02,33.69,N,63.638,W
9/10/2001,3:00:02,33.694,N,63.642,W
9/10/2001,3:02:02,33.699,N,63.646,W
9/10/2001,3:04:02,33.703,N,63.649,W
9/10/2001,3:06:02,33.708,N,63.653,W
9/10/2001,3:08:02,33.712,N,63.657,W
9/10/2001,3:10:03,33.716,N,63.661,W
9/10/2001,3:12:03,33.721,N,63.665,W
9/10/2001,3:14:03,33.725,N,63.669,W
9/10/2001,3:16:03,33.729,N,63.673,W
9/10/2001,3:18:03,33.734,N,63.677,W
9/10/2001,3:20:03,33.738,N,63.681,W
9/10/2001,3:22:03,33.742,N,63.685,W
9/10/2001,3:24:02,33.747,N,63.688,W
9/10/2001,3:26:02,33.751,N,63.692,W
9/10/2001,3:28:02,33.755,N,63.696,W
