Track,for,Irene,2011,,
Date,Time,(UTC),Latitude,Longitude,
MM/DD/Year,HH:MM:SS,(deg),(deg),,
8/21/2011,15:20:38,16.892,N,63.134,W
8/21/2011,15:22:38,16.898,N,63.141,W
8/21/2011,15:24:38,16.905,N,63.148,W
8/21/2011,15:26:39,16.912,N,63.155,W
8/21/2011,15:28:39,16.919,N,63.162,W
8/21/2011,15:29:24,16.922,N,63.165,W
8/21/2011,15:31:24,16.928,N,63.172,W
8/21/2011,15:33:24,16.934,N,63.179,W
8/21/2011,15:35:24,16.941,N,63.187,W
8/21/2011,15:37:23,16.947,N,63.194,W
8/21/2011,15:39:23,16.954,N,63.202,W
8/21/2011,15:41:23,16.961,N,63.209,W
8/21/2011,15:43:23,16.968,N,63.217,W
8/21/2011,15:45:24,16.975,N,63.224,W
8/21/2011,15:47:24,16.983,N,63.232,W
8/21/2011,15:49:24,16.99,N,63.24,W
8/21/2011,15:51:23,16.998,N,63.247,W
8/21/2011,15:53:23,17.006,N,63.255,W
8/21/2011,15:55:23,17.014,N,63.263,W
8/21/2011,15:57:23,17.023,N,63.271,W
8/21/2011,15:59:24,17.032,N,63.279,W
8/21/2011,16:01:24,17.041,N,63.287,W
8/21/2011,16:03:24,17.05,N,63.295,W
8/21/2011,16:05:24,17.059,N,63.304,W
8/21/2011,16:07:23,17.069,N,63.312,W
8/21/2011,16:09:23,17.078,N,63.32,W
8/21/2011,16:11:23,17.088,N,63.329,W
8/21/2011,16:13:23,17.099,N,63.337,W
8/21/2011,16:15:24,17.109,N,63.346,W
8/21/2011,16:17:24,17.12,N,63.354,W
8/21/2011,16:19:24,17.131,N,63.363,W
8/21/2011,16:21:23,17.142,N,63.372,W
8/21/2011,16:23:23,17.153,N,63.381,W
8/21/2011,16:25:23,17.165,N,63.39,W
8/21/2011,16:27:23,17.176,N,63.399,W
8/21/2011,16:29:24,17.188,N,63.408,W
8/21/2011,16:31:24,17.2,N,63.417,W
8/21/2011,16:33:24,17.212,N,63.426,W
8/21/2011,16:35:24,17.225,N,63.435,W
8/21/2011,16:37:23,17.237,N,63.444,W
8/21/2011,16:39:23,17.25,N,63.454,W
8/21/2011,16:41:23,17.262,N,63.463,W
8/21/2011,16:43:23,17.275,N,63.472,W
8/21/2011,16:45:24,17.288,N,63.482,W
8/21/2011,16:47:24,17.3,N,63.491,W
8/21/2011,16:49:24,17.313,N,63.5,W
8/21/2011,16:51:23,17.326,N,63.51,W
8/21/2011,16:53:23,17.339,N,63.519,W
8/21/2011,16:55:23,17.352,N,63.529,W
8/21/2011,16:57:23,17.365,N,63.538,W
8/21/2011,16:58:24,17.372,N,63.543,W
8/21/2011,17:00:24,17.381,N,63.551,W
8/21/2011,17:02:25,17.389,N,63.56,W
8/21/2011,17:04:25,17.398,N,63.568,W
8/21/2011,17:06:25,17.406,N,63.576,W
8/21/2011,17:08:25,17.414,N,63.584,W
8/21/2011,17:10:24,17.422,N,63.592,W
8/21/2011,17:12:24,17.43,N,63.601,W
8/21/2011,17:14:24,17.438,N,63.609,W
8/21/2011,17:16:25,17.446,N,63.617,W
8/21/2011,17:18:25,17.454,N,63.625,W
8/21/2011,17:20:25,17.461,N,63.633,W
8/21/2011,17:22:25,17.469,N,63.641,W
8/21/2011,17:24:24,17.476,N,63.649,W
8/21/2011,17:26:24,17.483,N,63.657,W
8/21/2011,17:28:24,17.491,N,63.665,W
8/21/2011,17:30:24,17.498,N,63.673,W
8/21/2011,17:32:25,17.504,N,63.681,W
8/21/2011,17:34:25,17.511,N,63.689,W
8/21/2011,17:36:25,17.518,N,63.697,W
8/21/2011,17:38:25,17.524,N,63.705,W
8/21/2011,17:40:24,17.53,N,63.713,W
8/21/2011,17:42:24,17.537,N,63.721,W
8/21/2011,17:44:24,17.543,N,63.729,W
8/21/2011,17:46:25,17.548,N,63.736,W
8/21/2011,17:48:25,17.554,N,63.744,W
8/21/2011,17:50:25,17.56,N,63.752,W
8/21/2011,17:52:25,17.565,N,63.76,W
8/21/2011,17:54:24,17.57,N,63.767,W
8/21/2011,17:56:24,17.576,N,63.775,W
8/21/2011,17:58:24,17.581,N,63.783,W
8/21/2011,18:00:24,17.585,N,63.79,W
8/21/2011,18:02:25,17.59,N,63.798,W
8/21/2011,18:04:25,17.594,N,63.806,W
8/21/2011,18:06:25,17.599,N,63.813,W
8/21/2011,18:08:25,17.603,N,63.821,W
8/21/2011,18:10:24,17.607,N,63.828,W
8/21/2011,18:12:24,17.611,N,63.836,W
8/21/2011,18:14:24,17.614,N,63.843,W
8/21/2011,18:16:25,17.618,N,63.851,W
8/21/2011,18:18:25,17.621,N,63.858,W
8/21/2011,18:20:25,17.624,N,63.866,W
8/21/2011,18:22:25,17.627,N,63.873,W
8/21/2011,18:24:24,17.63,N,63.88,W
8/21/2011,18:26:24,17.632,N,63.888,W
8/21/2011,18:28:24,17.635,N,63.895,W
8/21/2011,18:30:24,17.637,N,63.902,W
8/21/2011,18:32:25,17.639,N,63.909,W
8/21/2011,18:34:25,17.641,N,63.916,W
8/21/2011,18:36:25,17.643,N,63.924,W
8/21/2011,18:38:25,17.644,N,63.931,W
8/21/2011,18:40:24,17.646,N,63.938,W
8/21/2011,18:42:24,17.647,N,63.945,W
8/21/2011,18:44:24,17.648,N,63.952,W
8/21/2011,18:46:25,17.649,N,63.959,W
8/21/2011,18:48:25,17.65,N,63.966,W
8/21/2011,18:50:25,17.651,N,63.973,W
8/21/2011,18:52:25,17.652,N,63.98,W
8/21/2011,18:54:24,17.652,N,63.987,W
8/21/2011,18:56:24,17.652,N,63.994,W
8/21/2011,18:58:24,17.653,N,64.001,W
8/21/2011,19:00:24,17.653,N,64.008,W
8/21/2011,19:02:25,17.653,N,64.015,W
8/21/2011,19:04:25,17.653,N,64.022,W
8/21/2011,19:06:25,17.653,N,64.028,W
8/21/2011,19:08:25,17.652,N,64.035,W
8/21/2011,19:10:24,17.652,N,64.042,W
8/21/2011,19:12:24,17.652,N,64.049,W
8/21/2011,19:14:24,17.651,N,64.056,W
8/21/2011,19:16:25,17.65,N,64.062,W
8/21/2011,19:18:25,17.65,N,64.069,W
8/21/2011,19:20:25,17.649,N,64.076,W
8/21/2011,19:22:25,17.648,N,64.082,W
8/21/2011,19:24:24,17.647,N,64.089,W
8/21/2011,19:26:24,17.646,N,64.096,W
8/21/2011,19:28:24,17.645,N,64.103,W
8/21/2011,19:30:24,17.644,N,64.109,W
8/21/2011,19:32:25,17.643,N,64.116,W
8/21/2011,19:34:25,17.641,N,64.122,W
8/21/2011,19:36:25,17.64,N,64.129,W
8/21/2011,19:38:25,17.639,N,64.136,W
8/21/2011,19:40:24,17.637,N,64.142,W
8/21/2011,19:42:24,17.636,N,64.149,W
8/21/2011,19:44:24,17.635,N,64.155,W
8/21/2011,19:46:25,17.633,N,64.162,W
8/21/2011,19:48:25,17.632,N,64.168,W
8/21/2011,19:50:25,17.63,N,64.175,W
8/21/2011,19:52:25,17.628,N,64.181,W
8/21/2011,19:54:24,17.627,N,64.188,W
8/21/2011,19:56:24,17.625,N,64.194,W
8/21/2011,19:58:24,17.624,N,64.201,W
8/21/2011,20:00:24,17.622,N,64.207,W
8/21/2011,20:02:25,17.62,N,64.214,W
8/21/2011,20:04:25,17.619,N,64.22,W
8/21/2011,20:06:25,17.617,N,64.227,W
8/21/2011,20:08:25,17.616,N,64.233,W
8/21/2011,20:10:24,17.614,N,64.24,W
8/21/2011,20:12:24,17.612,N,64.246,W
8/21/2011,20:14:24,17.611,N,64.253,W
8/21/2011,20:16:25,17.609,N,64.259,W
8/21/2011,20:18:25,17.608,N,64.265,W
8/21/2011,20:20:25,17.606,N,64.272,W
8/21/2011,20:22:25,17.605,N,64.278,W
8/21/2011,20:24:24,17.603,N,64.285,W
8/21/2011,20:26:24,17.602,N,64.291,W
8/21/2011,20:28:24,17.601,N,64.298,W
8/21/2011,20:29:12,17.6,N,64.3,W
8/21/2011,20:31:12,17.602,N,64.307,W
8/21/2011,20:33:11,17.605,N,64.314,W
8/21/2011,20:35:11,17.607,N,64.321,W
8/21/2011,20:37:11,17.61,N,64.328,W
8/21/2011,20:39:11,17.613,N,64.335,W
8/21/2011,20:41:12,17.615,N,64.342,W
8/21/2011,20:43:12,17.618,N,64.349,W
8/21/2011,20:45:12,17.62,N,64.356,W
8/21/2011,20:47:12,17.623,N,64.363,W
8/21/2011,20:49:11,17.625,N,64.37,W
8/21/2011,20:51:11,17.628,N,64.377,W
8/21/2011,20:53:11,17.63,N,64.384,W
8/21/2011,20:55:11,17.633,N,64.391,W
8/21/2011,20:57:12,17.636,N,64.398,W
8/21/2011,20:59:12,17.638,N,64.405,W
8/21/2011,21:01:12,17.641,N,64.412,W
8/21/2011,21:03:11,17.644,N,64.418,W
8/21/2011,21:05:11,17.646,N,64.425,W
8/21/2011,21:07:11,17.649,N,64.432,W
8/21/2011,21:09:11,17.652,N,64.439,W
8/21/2011,21:11:12,17.654,N,64.446,W
8/21/2011,21:13:12,17.657,N,64.453,W
8/21/2011,21:15:12,17.66,N,64.46,W
8/21/2011,21:17:12,17.662,N,64.467,W
8/21/2011,21:19:11,17.665,N,64.474,W
8/21/2011,21:21:11,17.668,N,64.481,W
8/21/2011,21:23:11,17.671,N,64.487,W
8/21/2011,21:25:11,17.673,N,64.494,W
8/21/2011,21:27:12,17.676,N,64.501,W
8/21/2011,21:29:12,17.679,N,64.508,W
8/21/2011,21:31:12,17.682,N,64.515,W
8/21/2011,21:33:11,17.684,N,64.522,W
8/21/2011,21:35:11,17.687,N,64.528,W
8/21/2011,21:37:11,17.69,N,64.535,W
8/21/2011,21:39:11,17.693,N,64.542,W
8/21/2011,21:41:12,17.696,N,64.549,W
8/21/2011,21:43:12,17.699,N,64.556,W
8/21/2011,21:45:12,17.701,N,64.562,W
8/21/2011,21:47:12,17.704,N,64.569,W
8/21/2011,21:49:11,17.707,N,64.576,W
8/21/2011,21:51:11,17.71,N,64.583,W
8/21/2011,21:53:11,17.713,N,64.59,W
8/21/2011,21:55:11,17.716,N,64.596,W
8/21/2011,21:57:12,17.719,N,64.603,W
8/21/2011,21:59:12,17.722,N,64.61,W
8/21/2011,22:01:12,17.724,N,64.617,W
8/21/2011,22:03:11,17.727,N,64.623,W
8/21/2011,22:05:11,17.73,N,64.63,W
8/21/2011,22:07:11,17.733,N,64.637,W
8/21/2011,22:09:11,17.736,N,64.643,W
8/21/2011,22:11:12,17.739,N,64.65,W
8/21/2011,22:13:12,17.742,N,64.657,W
8/21/2011,22:15:12,17.745,N,64.664,W
8/21/2011,22:17:12,17.748,N,64.67,W
8/21/2011,22:19:11,17.751,N,64.677,W
8/21/2011,22:21:11,17.754,N,64.683,W
8/21/2011,22:23:11,17.757,N,64.69,W
8/21/2011,22:25:11,17.76,N,64.697,W
8/21/2011,22:27:12,17.763,N,64.703,W
8/21/2011,22:29:12,17.766,N,64.71,W
8/21/2011,22:31:12,17.769,N,64.717,W
8/21/2011,22:33:11,17.772,N,64.723,W
8/21/2011,22:35:11,17.775,N,64.73,W
8/21/2011,22:37:11,17.778,N,64.736,W
8/21/2011,22:39:11,17.781,N,64.743,W
8/21/2011,22:41:12,17.784,N,64.75,W
8/21/2011,22:43:12,17.787,N,64.756,W
8/21/2011,22:45:12,17.79,N,64.763,W
8/21/2011,22:47:12,17.793,N,64.769,W
8/21/2011,22:49:11,17.796,N,64.776,W
8/21/2011,22:51:11,17.799,N,64.782,W
8/21/2011,22:53:11,17.802,N,64.789,W
8/21/2011,22:55:11,17.805,N,64.795,W
8/21/2011,22:57:12,17.808,N,64.802,W
8/21/2011,22:59:12,17.811,N,64.808,W
8/21/2011,23:01:12,17.814,N,64.815,W
8/21/2011,23:03:11,17.816,N,64.821,W
8/21/2011,23:05:11,17.819,N,64.828,W
8/21/2011,23:07:11,17.822,N,64.834,W
8/21/2011,23:09:11,17.825,N,64.84,W
8/21/2011,23:11:12,17.828,N,64.847,W
8/21/2011,23:13:12,17.831,N,64.853,W
8/21/2011,23:15:12,17.834,N,64.86,W
8/21/2011,23:17:12,17.837,N,64.866,W
8/21/2011,23:19:11,17.84,N,64.872,W
8/21/2011,23:21:11,17.843,N,64.879,W
8/21/2011,23:23:11,17.846,N,64.885,W
8/21/2011,23:25:11,17.849,N,64.891,W
8/21/2011,23:27:12,17.852,N,64.898,W
8/21/2011,23:29:12,17.855,N,64.904,W
8/21/2011,23:31:12,17.858,N,64.91,W
8/21/2011,23:33:11,17.861,N,64.917,W
8/21/2011,23:35:11,17.864,N,64.923,W
8/21/2011,23:37:11,17.867,N,64.929,W
8/21/2011,23:39:11,17.87,N,64.936,W
8/21/2011,23:41:12,17.873,N,64.942,W
8/21/2011,23:43:12,17.876,N,64.948,W
8/21/2011,23:45:12,17.879,N,64.954,W
8/21/2011,23:47:12,17.882,N,64.961,W
8/21/2011,23:49:11,17.884,N,64.967,W
8/21/2011,23:51:11,17.887,N,64.973,W
8/21/2011,23:53:11,17.89,N,64.979,W
8/21/2011,23:55:11,17.893,N,64.985,W
8/21/2011,23:57:12,17.896,N,64.991,W
8/21/2011,23:59:12,17.899,N,64.998,W
8/22/2011,0:00:00,17.9,N,65,W
8/22/2011,0:01:59,17.902,N,65.006,W
8/22/2011,0:03:59,17.905,N,65.012,W
8/22/2011,0:05:59,17.907,N,65.018,W
8/22/2011,0:08:00,17.91,N,65.024,W
8/22/2011,0:10:00,17.912,N,65.031,W
8/22/2011,0:12:00,17.915,N,65.037,W
8/22/2011,0:14:00,17.917,N,65.043,W
8/22/2011,0:15:59,17.919,N,65.049,W
8/22/2011,0:17:59,17.922,N,65.055,W
8/22/2011,0:19:59,17.924,N,65.061,W
8/22/2011,0:21:59,17.926,N,65.067,W
8/22/2011,0:24:00,17.929,N,65.073,W
8/22/2011,0:26:00,17.931,N,65.079,W
8/22/2011,0:28:00,17.933,N,65.085,W
8/22/2011,0:30:00,17.936,N,65.091,W
8/22/2011,0:31:59,17.938,N,65.097,W
8/22/2011,0:33:59,17.94,N,65.102,W
8/22/2011,0:35:59,17.942,N,65.108,W
8/22/2011,0:38:00,17.945,N,65.114,W
8/22/2011,0:40:00,17.947,N,65.12,W
8/22/2011,0:42:00,17.949,N,65.126,W
8/22/2011,0:44:00,17.951,N,65.132,W
8/22/2011,0:45:59,17.953,N,65.138,W
8/22/2011,0:47:59,17.956,N,65.143,W
8/22/2011,0:49:59,17.958,N,65.149,W
8/22/2011,0:51:59,17.96,N,65.155,W
8/22/2011,0:54:00,17.962,N,65.161,W
8/22/2011,0:56:00,17.964,N,65.166,W
8/22/2011,0:58:00,17.966,N,65.172,W
8/22/2011,1:00:00,17.968,N,65.178,W
8/22/2011,1:01:59,17.97,N,65.183,W
8/22/2011,1:03:59,17.972,N,65.189,W
8/22/2011,1:05:59,17.974,N,65.195,W
8/22/2011,1:08:00,17.976,N,65.2,W
8/22/2011,1:10:00,17.978,N,65.206,W
8/22/2011,1:12:00,17.98,N,65.211,W
8/22/2011,1:14:00,17.982,N,65.217,W
8/22/2011,1:15:59,17.984,N,65.222,W
8/22/2011,1:17:59,17.986,N,65.228,W
8/22/2011,1:19:59,17.988,N,65.233,W
8/22/2011,1:21:59,17.99,N,65.239,W
8/22/2011,1:24:00,17.992,N,65.244,W
8/22/2011,1:26:00,17.994,N,65.25,W
8/22/2011,1:28:00,17.996,N,65.255,W
8/22/2011,1:30:00,17.998,N,65.261,W
8/22/2011,1:31:59,18,N,65.266,W
8/22/2011,1:33:59,18.001,N,65.271,W
8/22/2011,1:35:59,18.003,N,65.277,W
8/22/2011,1:38:00,18.005,N,65.282,W
8/22/2011,1:40:00,18.007,N,65.287,W
8/22/2011,1:42:00,18.008,N,65.293,W
8/22/2011,1:44:00,18.01,N,65.298,W
8/22/2011,1:45:59,18.012,N,65.303,W
8/22/2011,1:47:59,18.014,N,65.308,W
8/22/2011,1:49:59,18.015,N,65.314,W
8/22/2011,1:51:59,18.017,N,65.319,W
8/22/2011,1:54:00,18.019,N,65.324,W
8/22/2011,1:56:00,18.02,N,65.329,W
8/22/2011,1:58:00,18.022,N,65.334,W
8/22/2011,2:00:00,18.024,N,65.339,W
8/22/2011,2:01:59,18.025,N,65.344,W
8/22/2011,2:03:59,18.027,N,65.349,W
8/22/2011,2:05:59,18.028,N,65.354,W
8/22/2011,2:08:00,18.03,N,65.359,W
8/22/2011,2:10:00,18.032,N,65.365,W
8/22/2011,2:12:00,18.033,N,65.37,W
8/22/2011,2:14:00,18.035,N,65.375,W
8/22/2011,2:15:59,18.036,N,65.379,W
8/22/2011,2:17:59,18.038,N,65.384,W
8/22/2011,2:19:59,18.039,N,65.389,W
8/22/2011,2:21:59,18.041,N,65.394,W
8/22/2011,2:24:00,18.042,N,65.399,W
8/22/2011,2:26:00,18.044,N,65.404,W
8/22/2011,2:28:00,18.045,N,65.409,W
8/22/2011,2:30:00,18.047,N,65.414,W
8/22/2011,2:31:59,18.048,N,65.419,W
8/22/2011,2:33:59,18.049,N,65.424,W
8/22/2011,2:35:59,18.051,N,65.428,W
8/22/2011,2:38:00,18.052,N,65.433,W
8/22/2011,2:40:00,18.054,N,65.438,W
8/22/2011,2:42:00,18.055,N,65.443,W
8/22/2011,2:44:00,18.057,N,65.448,W
8/22/2011,2:45:59,18.058,N,65.452,W
8/22/2011,2:47:59,18.059,N,65.457,W
8/22/2011,2:49:59,18.061,N,65.462,W
8/22/2011,2:51:59,18.062,N,65.467,W
8/22/2011,2:54:00,18.063,N,65.471,W
8/22/2011,2:56:00,18.065,N,65.476,W
8/22/2011,2:58:00,18.066,N,65.481,W
8/22/2011,3:00:00,18.067,N,65.485,W
8/22/2011,3:01:59,18.069,N,65.49,W
8/22/2011,3:03:59,18.07,N,65.495,W
8/22/2011,3:05:59,18.071,N,65.499,W
8/22/2011,3:08:00,18.073,N,65.504,W
8/22/2011,3:10:00,18.074,N,65.509,W
8/22/2011,3:12:00,18.075,N,65.513,W
8/22/2011,3:14:00,18.077,N,65.518,W
8/22/2011,3:15:59,18.078,N,65.523,W
8/22/2011,3:17:59,18.079,N,65.527,W
8/22/2011,3:19:59,18.081,N,65.532,W
8/22/2011,3:21:59,18.082,N,65.536,W
8/22/2011,3:24:00,18.083,N,65.541,W
8/22/2011,3:26:00,18.085,N,65.546,W
8/22/2011,3:28:00,18.086,N,65.55,W
8/22/2011,3:30:00,18.087,N,65.555,W
8/22/2011,3:31:59,18.088,N,65.559,W
8/22/2011,3:33:59,18.09,N,65.564,W
8/22/2011,3:35:59,18.091,N,65.568,W
8/22/2011,3:38:00,18.092,N,65.573,W
8/22/2011,3:40:00,18.094,N,65.577,W
8/22/2011,3:42:00,18.095,N,65.582,W
8/22/2011,3:44:00,18.096,N,65.587,W
8/22/2011,3:45:59,18.097,N,65.591,W
8/22/2011,3:47:59,18.099,N,65.596,W
8/22/2011,3:49:59,18.1,N,65.6,W
8/22/2011,3:51:59,18.101,N,65.605,W
8/22/2011,3:54:00,18.103,N,65.609,W
8/22/2011,3:56:00,18.104,N,65.614,W
8/22/2011,3:58:00,18.105,N,65.618,W
8/22/2011,4:00:00,18.106,N,65.623,W
8/22/2011,4:01:59,18.108,N,65.627,W
8/22/2011,4:03:59,18.109,N,65.632,W
8/22/2011,4:05:59,18.11,N,65.636,W
8/22/2011,4:08:00,18.112,N,65.641,W
8/22/2011,4:10:00,18.113,N,65.645,W
8/22/2011,4:12:00,18.114,N,65.65,W
8/22/2011,4:14:00,18.116,N,65.654,W
8/22/2011,4:15:59,18.117,N,65.659,W
8/22/2011,4:17:59,18.118,N,65.663,W
8/22/2011,4:19:59,18.12,N,65.668,W
8/22/2011,4:21:59,18.121,N,65.672,W
8/22/2011,4:24:00,18.122,N,65.677,W
8/22/2011,4:26:00,18.124,N,65.681,W
8/22/2011,4:28:00,18.125,N,65.686,W
8/22/2011,4:30:00,18.127,N,65.69,W
8/22/2011,4:31:59,18.128,N,65.695,W
8/22/2011,4:33:59,18.129,N,65.699,W
8/22/2011,4:35:59,18.131,N,65.704,W
8/22/2011,4:38:00,18.132,N,65.708,W
8/22/2011,4:40:00,18.134,N,65.713,W
8/22/2011,4:42:00,18.135,N,65.718,W
8/22/2011,4:44:00,18.136,N,65.722,W
8/22/2011,4:45:59,18.138,N,65.727,W
8/22/2011,4:47:59,18.139,N,65.731,W
8/22/2011,4:49:59,18.141,N,65.736,W
8/22/2011,4:51:59,18.142,N,65.74,W
8/22/2011,4:54:00,18.144,N,65.745,W
8/22/2011,4:56:00,18.145,N,65.749,W
8/22/2011,4:58:00,18.147,N,65.754,W
8/22/2011,5:00:00,18.148,N,65.759,W
8/22/2011,5:01:59,18.15,N,65.763,W
8/22/2011,5:03:59,18.151,N,65.768,W
8/22/2011,5:05:59,18.153,N,65.772,W
8/22/2011,5:08:00,18.154,N,65.777,W
8/22/2011,5:10:00,18.156,N,65.782,W
8/22/2011,5:12:00,18.158,N,65.786,W
8/22/2011,5:14:00,18.159,N,65.791,W
8/22/2011,5:15:59,18.161,N,65.795,W
8/22/2011,5:17:59,18.162,N,65.8,W
8/22/2011,5:19:59,18.164,N,65.805,W
8/22/2011,5:21:59,18.166,N,65.809,W
8/22/2011,5:24:00,18.167,N,65.814,W
8/22/2011,5:26:00,18.169,N,65.819,W
8/22/2011,5:28:00,18.171,N,65.823,W
8/22/2011,5:30:00,18.172,N,65.828,W
8/22/2011,5:31:59,18.174,N,65.833,W
8/22/2011,5:33:59,18.176,N,65.838,W
8/22/2011,5:35:59,18.178,N,65.842,W
8/22/2011,5:38:00,18.179,N,65.847,W
8/22/2011,5:40:00,18.181,N,65.852,W
8/22/2011,5:42:00,18.183,N,65.857,W
8/22/2011,5:44:00,18.185,N,65.861,W
8/22/2011,5:45:59,18.187,N,65.866,W
8/22/2011,5:47:59,18.188,N,65.871,W
8/22/2011,5:49:59,18.19,N,65.876,W
8/22/2011,5:51:59,18.192,N,65.881,W
8/22/2011,5:54:00,18.194,N,65.885,W
8/22/2011,5:56:00,18.196,N,65.89,W
8/22/2011,5:58:00,18.198,N,65.895,W
8/22/2011,6:00:00,18.2,N,65.9,W
8/22/2011,6:01:59,18.204,N,65.906,W
8/22/2011,6:03:59,18.208,N,65.912,W
8/22/2011,6:05:59,18.211,N,65.918,W
8/22/2011,6:08:00,18.215,N,65.924,W
8/22/2011,6:10:00,18.219,N,65.931,W
8/22/2011,6:12:00,18.223,N,65.937,W
8/22/2011,6:14:00,18.227,N,65.943,W
8/22/2011,6:15:59,18.231,N,65.949,W
8/22/2011,6:17:59,18.234,N,65.955,W
8/22/2011,6:19:59,18.238,N,65.961,W
8/22/2011,6:21:59,18.242,N,65.967,W
8/22/2011,6:24:00,18.246,N,65.974,W
8/22/2011,6:26:00,18.25,N,65.98,W
8/22/2011,6:28:00,18.254,N,65.986,W
8/22/2011,6:30:00,18.258,N,65.992,W
8/22/2011,6:31:59,18.262,N,65.998,W
8/22/2011,6:33:59,18.266,N,66.005,W
8/22/2011,6:35:59,18.27,N,66.011,W
8/22/2011,6:38:00,18.274,N,66.017,W
8/22/2011,6:40:00,18.278,N,66.023,W
8/22/2011,6:42:00,18.282,N,66.03,W
8/22/2011,6:44:00,18.286,N,66.036,W
8/22/2011,6:45:59,18.29,N,66.042,W
8/22/2011,6:47:59,18.294,N,66.048,W
8/22/2011,6:49:59,18.298,N,66.055,W
8/22/2011,6:51:59,18.302,N,66.061,W
8/22/2011,6:54:00,18.307,N,66.067,W
8/22/2011,6:56:00,18.311,N,66.074,W
8/22/2011,6:58:00,18.315,N,66.08,W
8/22/2011,7:00:00,18.319,N,66.086,W
8/22/2011,7:01:59,18.323,N,66.092,W
8/22/2011,7:03:59,18.327,N,66.099,W
8/22/2011,7:05:59,18.331,N,66.105,W
8/22/2011,7:08:00,18.335,N,66.111,W
8/22/2011,7:10:00,18.339,N,66.118,W
8/22/2011,7:12:00,18.344,N,66.124,W
8/22/2011,7:14:00,18.348,N,66.13,W
8/22/2011,7:15:59,18.352,N,66.137,W
8/22/2011,7:17:59,18.356,N,66.143,W
8/22/2011,7:19:59,18.36,N,66.149,W
8/22/2011,7:21:59,18.364,N,66.156,W
8/22/2011,7:24:00,18.369,N,66.162,W
8/22/2011,7:26:00,18.373,N,66.168,W
8/22/2011,7:28:00,18.377,N,66.175,W
8/22/2011,7:30:00,18.381,N,66.181,W
8/22/2011,7:31:59,18.385,N,66.187,W
8/22/2011,7:33:59,18.389,N,66.194,W
8/22/2011,7:35:59,18.394,N,66.2,W
8/22/2011,7:38:00,18.398,N,66.207,W
8/22/2011,7:40:00,18.402,N,66.213,W
8/22/2011,7:42:00,18.406,N,66.219,W
8/22/2011,7:44:00,18.41,N,66.226,W
8/22/2011,7:45:59,18.414,N,66.232,W
8/22/2011,7:47:59,18.419,N,66.238,W
8/22/2011,7:49:59,18.423,N,66.245,W
8/22/2011,7:51:59,18.427,N,66.251,W
8/22/2011,7:54:00,18.431,N,66.258,W
8/22/2011,7:56:00,18.435,N,66.264,W
8/22/2011,7:58:00,18.439,N,66.27,W
8/22/2011,8:00:00,18.444,N,66.277,W
8/22/2011,8:01:59,18.448,N,66.283,W
8/22/2011,8:03:59,18.452,N,66.289,W
8/22/2011,8:05:59,18.456,N,66.296,W
8/22/2011,8:08:00,18.46,N,66.302,W
8/22/2011,8:10:00,18.464,N,66.309,W
8/22/2011,8:12:00,18.468,N,66.315,W
8/22/2011,8:14:00,18.473,N,66.321,W
8/22/2011,8:15:59,18.477,N,66.328,W
8/22/2011,8:17:59,18.481,N,66.334,W
8/22/2011,8:19:59,18.485,N,66.341,W
8/22/2011,8:21:59,18.489,N,66.347,W
8/22/2011,8:24:00,18.493,N,66.353,W
8/22/2011,8:26:00,18.497,N,66.36,W
8/22/2011,8:28:00,18.501,N,66.366,W
8/22/2011,8:30:00,18.505,N,66.372,W
8/22/2011,8:31:59,18.509,N,66.379,W
8/22/2011,8:33:59,18.513,N,66.385,W
8/22/2011,8:35:59,18.517,N,66.391,W
8/22/2011,8:38:00,18.521,N,66.398,W
8/22/2011,8:40:00,18.525,N,66.404,W
8/22/2011,8:42:00,18.529,N,66.411,W
8/22/2011,8:44:00,18.533,N,66.417,W
8/22/2011,8:45:59,18.537,N,66.423,W
8/22/2011,8:47:59,18.541,N,66.43,W
8/22/2011,8:49:59,18.545,N,66.436,W
8/22/2011,8:51:59,18.549,N,66.442,W
8/22/2011,8:54:00,18.553,N,66.449,W
8/22/2011,8:56:00,18.557,N,66.455,W
8/22/2011,8:58:00,18.561,N,66.461,W
8/22/2011,9:00:00,18.565,N,66.468,W
8/22/2011,9:01:59,18.569,N,66.474,W
8/22/2011,9:03:59,18.572,N,66.48,W
8/22/2011,9:05:59,18.576,N,66.487,W
8/22/2011,9:08:00,18.58,N,66.493,W
8/22/2011,9:10:00,18.584,N,66.499,W
8/22/2011,9:12:00,18.588,N,66.505,W
8/22/2011,9:14:00,18.591,N,66.512,W
8/22/2011,9:15:59,18.595,N,66.518,W
8/22/2011,9:17:59,18.599,N,66.524,W
8/22/2011,9:19:59,18.603,N,66.531,W
8/22/2011,9:21:59,18.606,N,66.537,W
8/22/2011,9:24:00,18.61,N,66.543,W
8/22/2011,9:26:00,18.614,N,66.549,W
8/22/2011,9:28:00,18.617,N,66.556,W
8/22/2011,9:30:00,18.621,N,66.562,W
8/22/2011,9:31:59,18.624,N,66.568,W
8/22/2011,9:33:59,18.628,N,66.574,W
8/22/2011,9:35:59,18.632,N,66.58,W
8/22/2011,9:38:00,18.635,N,66.587,W
8/22/2011,9:40:00,18.639,N,66.593,W
8/22/2011,9:42:00,18.642,N,66.599,W
8/22/2011,9:44:00,18.646,N,66.605,W
8/22/2011,9:45:59,18.649,N,66.612,W
8/22/2011,9:47:59,18.653,N,66.618,W
