Track,for,Iris,2001,,,
Date,Time,(UTC),Latitude,Longitude,,Category
MM/DD/Year,HH:MM:SS,(deg),(deg),,,
10/7/2001,6:43:02,17.013,N,75.517,W,4
10/7/2001,6:45:02,17.017,N,75.526,W,4
10/7/2001,6:47:02,17.021,N,75.535,W,4
10/7/2001,6:49:02,17.024,N,75.544,W,4
10/7/2001,6:51:01,17.028,N,75.554,W,4
10/7/2001,6:53:01,17.032,N,75.563,W,4
10/7/2001,6:55:01,17.036,N,75.572,W,4
10/7/2001,6:57:01,17.039,N,75.581,W,4
10/7/2001,6:59:01,17.043,N,75.59,W,4
10/7/2001,7:01:01,17.046,N,75.6,W,4
10/7/2001,7:03:01,17.05,N,75.609,W,4
10/7/2001,7:05:01,17.053,N,75.618,W,4
10/7/2001,7:07:02,17.056,N,75.628,W,4
10/7/2001,7:09:02,17.059,N,75.637,W,4
10/7/2001,7:11:02,17.063,N,75.646,W,4
10/7/2001,7:13:02,17.066,N,75.656,W,4
10/7/2001,7:15:02,17.069,N,75.665,W,4
10/7/2001,7:15:51,17.07,N,75.669,W,4
10/7/2001,7:17:51,17.074,N,75.678,W,4
10/7/2001,7:19:51,17.077,N,75.687,W,4
10/7/2001,7:21:51,17.081,N,75.697,W,4
10/7/2001,7:23:52,17.084,N,75.706,W,4
10/7/2001,7:25:52,17.087,N,75.715,W,4
10/7/2001,7:27:52,17.091,N,75.724,W,4
10/7/2001,7:29:52,17.094,N,75.734,W,4
10/7/2001,7:31:52,17.097,N,75.743,W,4
10/7/2001,7:33:52,17.1,N,75.752,W,4
10/7/2001,7:35:52,17.103,N,75.762,W,4
10/7/2001,7:37:52,17.106,N,75.771,W,4
10/7/2001,7:39:51,17.109,N,75.78,W,4
10/7/2001,7:41:51,17.111,N,75.79,W,4
10/7/2001,7:43:51,17.114,N,75.799,W,4
10/7/2001,7:45:51,17.117,N,75.809,W,4
10/7/2001,7:47:51,17.119,N,75.818,W,4
10/7/2001,7:49:51,17.122,N,75.828,W,4
10/7/2001,7:51:51,17.124,N,75.837,W,4
10/7/2001,7:53:52,17.127,N,75.846,W,4
10/7/2001,7:55:52,17.129,N,75.856,W,4
10/7/2001,7:57:52,17.131,N,75.865,W,4
10/7/2001,7:59:52,17.134,N,75.875,W,4
10/7/2001,8:01:52,17.136,N,75.885,W,4
10/7/2001,8:03:52,17.138,N,75.894,W,4
10/7/2001,8:05:52,17.14,N,75.904,W,4
10/7/2001,8:07:52,17.142,N,75.913,W,4
10/7/2001,8:09:51,17.144,N,75.923,W,4
10/7/2001,8:11:51,17.146,N,75.933,W,4
10/7/2001,8:13:51,17.148,N,75.942,W,4
10/7/2001,8:15:51,17.15,N,75.952,W,4
10/7/2001,8:17:51,17.151,N,75.961,W,4
10/7/2001,8:19:51,17.153,N,75.971,W,4
10/7/2001,8:21:51,17.155,N,75.981,W,4
10/7/2001,8:23:52,17.157,N,75.991,W,4
10/7/2001,8:25:52,17.158,N,76,W,4
10/7/2001,8:27:52,17.16,N,76.01,W,4
10/7/2001,8:29:52,17.162,N,76.02,W,4
10/7/2001,8:31:52,17.163,N,76.03,W,4
10/7/2001,8:33:52,17.165,N,76.039,W,4
10/7/2001,8:35:52,17.166,N,76.049,W,4
10/7/2001,8:37:52,17.167,N,76.059,W,4
10/7/2001,8:39:51,17.169,N,76.069,W,4
10/7/2001,8:41:51,17.17,N,76.079,W,4
10/7/2001,8:43:51,17.172,N,76.089,W,4
10/7/2001,8:45:51,17.173,N,76.099,W,4
10/7/2001,8:47:51,17.174,N,76.109,W,4
10/7/2001,8:49:51,17.176,N,76.118,W,4
10/7/2001,8:51:51,17.177,N,76.128,W,4
10/7/2001,8:53:52,17.178,N,76.138,W,4
10/7/2001,8:55:52,17.179,N,76.148,W,4
10/7/2001,8:57:11,17.18,N,76.155,W,4
10/7/2001,8:59:11,17.182,N,76.165,W,4
10/7/2001,9:01:10,17.184,N,76.175,W,4
10/7/2001,9:03:10,17.185,N,76.185,W,4
10/7/2001,9:05:10,17.187,N,76.194,W,4
10/7/2001,9:07:10,17.189,N,76.204,W,4
10/7/2001,9:09:10,17.191,N,76.214,W,4
10/7/2001,9:11:10,17.193,N,76.224,W,4
10/7/2001,9:13:10,17.194,N,76.234,W,4
10/7/2001,9:15:10,17.196,N,76.244,W,4
10/7/2001,9:17:11,17.198,N,76.254,W,4
10/7/2001,9:19:11,17.199,N,76.264,W,4
10/7/2001,9:21:11,17.201,N,76.274,W,4
10/7/2001,9:23:11,17.202,N,76.284,W,4
10/7/2001,9:25:11,17.204,N,76.294,W,4
10/7/2001,9:27:11,17.206,N,76.304,W,4
10/7/2001,9:29:11,17.207,N,76.314,W,4
10/7/2001,9:31:10,17.209,N,76.324,W,4
10/7/2001,9:33:10,17.21,N,76.334,W,4
10/7/2001,9:35:10,17.211,N,76.344,W,4
10/7/2001,9:37:10,17.213,N,76.354,W,4
10/7/2001,9:39:10,17.214,N,76.364,W,4
10/7/2001,9:41:10,17.216,N,76.375,W,4
10/7/2001,9:43:10,17.217,N,76.385,W,4
10/7/2001,9:45:10,17.218,N,76.395,W,4
10/7/2001,9:47:11,17.22,N,76.405,W,4
10/7/2001,9:49:11,17.221,N,76.415,W,4
10/7/2001,9:51:11,17.222,N,76.426,W,4
10/7/2001,9:53:11,17.223,N,76.436,W,4
10/7/2001,9:55:11,17.224,N,76.446,W,4
10/7/2001,9:57:11,17.226,N,76.457,W,4
10/7/2001,9:59:11,17.227,N,76.467,W,4
10/7/2001,10:01:10,17.228,N,76.477,W,4
10/7/2001,10:03:10,17.229,N,76.488,W,4
10/7/2001,10:05:10,17.23,N,76.498,W,4
10/7/2001,10:07:10,17.231,N,76.508,W,4
10/7/2001,10:09:10,17.232,N,76.519,W,4
10/7/2001,10:11:10,17.233,N,76.529,W,4
10/7/2001,10:13:10,17.234,N,76.54,W,4
10/7/2001,10:15:10,17.234,N,76.55,W,4
10/7/2001,10:17:11,17.235,N,76.561,W,4
10/7/2001,10:19:11,17.236,N,76.571,W,4
10/7/2001,10:21:11,17.237,N,76.582,W,4
10/7/2001,10:23:11,17.238,N,76.593,W,4
10/7/2001,10:25:11,17.238,N,76.603,W,4
10/7/2001,10:27:11,17.239,N,76.614,W,4
10/7/2001,10:29:11,17.24,N,76.625,W,4
10/7/2001,10:31:10,17.24,N,76.635,W,4
10/7/2001,10:33:10,17.241,N,76.646,W,4
10/7/2001,10:35:10,17.241,N,76.657,W,4
10/7/2001,10:37:10,17.242,N,76.667,W,4
10/7/2001,10:39:10,17.242,N,76.678,W,4
10/7/2001,10:41:10,17.242,N,76.689,W,4
10/7/2001,10:43:10,17.243,N,76.7,W,4
10/7/2001,10:45:10,17.243,N,76.711,W,4
10/7/2001,10:47:11,17.243,N,76.722,W,4
10/7/2001,10:49:11,17.244,N,76.733,W,4
10/7/2001,10:51:11,17.244,N,76.744,W,4
10/7/2001,10:53:11,17.244,N,76.755,W,4
10/7/2001,10:55:11,17.244,N,76.766,W,4
10/7/2001,10:57:11,17.244,N,76.777,W,4
10/7/2001,10:59:11,17.244,N,76.788,W,4
10/7/2001,11:01:10,17.244,N,76.799,W,4
10/7/2001,11:03:10,17.244,N,76.81,W,4
10/7/2001,11:05:10,17.244,N,76.821,W,4
10/7/2001,11:07:10,17.244,N,76.832,W,4
10/7/2001,11:09:10,17.244,N,76.844,W,4
10/7/2001,11:09:25,17.244,N,76.845,W,4
10/7/2001,11:11:25,17.245,N,76.855,W,4
10/7/2001,11:13:26,17.246,N,76.866,W,4
10/7/2001,11:15:26,17.247,N,76.876,W,4
10/7/2001,11:17:26,17.248,N,76.887,W,4
10/7/2001,11:19:26,17.248,N,76.897,W,4
10/7/2001,11:21:26,17.249,N,76.908,W,4
10/7/2001,11:23:26,17.25,N,76.918,W,4
10/7/2001,11:25:26,17.251,N,76.929,W,4
10/7/2001,11:27:25,17.252,N,76.939,W,4
10/7/2001,11:29:25,17.253,N,76.95,W,4
10/7/2001,11:31:25,17.254,N,76.961,W,4
10/7/2001,11:33:25,17.255,N,76.971,W,4
10/7/2001,11:35:25,17.255,N,76.982,W,4
10/7/2001,11:37:25,17.256,N,76.992,W,4
10/7/2001,11:39:25,17.257,N,77.003,W,4
10/7/2001,11:41:25,17.258,N,77.013,W,4
10/7/2001,11:43:26,17.259,N,77.024,W,4
10/7/2001,11:45:26,17.26,N,77.034,W,4
10/7/2001,11:47:26,17.261,N,77.045,W,4
10/7/2001,11:49:26,17.261,N,77.055,W,4
10/7/2001,11:51:26,17.262,N,77.066,W,4
10/7/2001,11:53:26,17.263,N,77.076,W,4
10/7/2001,11:55:26,17.264,N,77.087,W,4
10/7/2001,11:57:25,17.265,N,77.097,W,4
10/7/2001,11:59:25,17.266,N,77.108,W,4
10/7/2001,12:01:25,17.266,N,77.119,W,4
10/7/2001,12:03:25,17.267,N,77.129,W,4
10/7/2001,12:05:25,17.268,N,77.14,W,4
10/7/2001,12:07:25,17.269,N,77.15,W,4
10/7/2001,12:09:25,17.27,N,77.161,W,4
10/7/2001,12:11:25,17.27,N,77.171,W,4
10/7/2001,12:13:26,17.271,N,77.182,W,4
10/7/2001,12:15:26,17.272,N,77.193,W,4
10/7/2001,12:17:26,17.273,N,77.203,W,4
10/7/2001,12:19:26,17.274,N,77.214,W,4
10/7/2001,12:21:26,17.274,N,77.224,W,4
10/7/2001,12:23:26,17.275,N,77.235,W,4
10/7/2001,12:25:26,17.276,N,77.245,W,4
10/7/2001,12:27:25,17.277,N,77.256,W,4
10/7/2001,12:29:25,17.277,N,77.267,W,4
10/7/2001,12:31:25,17.278,N,77.277,W,4
10/7/2001,12:33:25,17.279,N,77.288,W,4
10/7/2001,12:35:25,17.28,N,77.299,W,4
10/7/2001,12:37:25,17.28,N,77.309,W,4
10/7/2001,12:39:25,17.281,N,77.32,W,4
10/7/2001,12:41:25,17.282,N,77.33,W,4
10/7/2001,12:43:26,17.283,N,77.341,W,4
10/7/2001,12:45:26,17.283,N,77.352,W,4
10/7/2001,12:47:26,17.284,N,77.362,W,4
10/7/2001,12:49:26,17.285,N,77.373,W,4
10/7/2001,12:51:26,17.285,N,77.384,W,4
10/7/2001,12:53:26,17.286,N,77.394,W,4
10/7/2001,12:55:26,17.287,N,77.405,W,4
10/7/2001,12:57:25,17.287,N,77.416,W,4
10/7/2001,12:59:25,17.288,N,77.426,W,4
10/7/2001,13:01:25,17.289,N,77.437,W,4
10/7/2001,13:03:25,17.289,N,77.447,W,4
10/7/2001,13:05:25,17.29,N,77.458,W,4
10/7/2001,13:07:25,17.291,N,77.469,W,4
10/7/2001,13:09:25,17.291,N,77.479,W,4
10/7/2001,13:11:25,17.292,N,77.49,W,4
10/7/2001,13:13:26,17.293,N,77.501,W,4
10/7/2001,13:15:26,17.293,N,77.511,W,4
10/7/2001,13:17:26,17.294,N,77.522,W,4
10/7/2001,13:19:26,17.295,N,77.533,W,4
10/7/2001,13:21:26,17.295,N,77.543,W,4
10/7/2001,13:23:26,17.296,N,77.554,W,4
10/7/2001,13:25:26,17.297,N,77.565,W,4
10/7/2001,13:27:25,17.297,N,77.575,W,4
10/7/2001,13:29:25,17.298,N,77.586,W,4
10/7/2001,13:31:25,17.298,N,77.597,W,4
10/7/2001,13:33:25,17.299,N,77.607,W,4
10/7/2001,13:35:25,17.3,N,77.618,W,4
10/7/2001,13:37:25,17.3,N,77.628,W,4
10/7/2001,13:39:25,17.301,N,77.639,W,4
10/7/2001,13:41:25,17.301,N,77.65,W,4
10/7/2001,13:43:26,17.302,N,77.66,W,4
10/7/2001,13:45:26,17.302,N,77.671,W,4
10/7/2001,13:47:26,17.303,N,77.681,W,4
10/7/2001,13:49:26,17.304,N,77.692,W,4
10/7/2001,13:51:26,17.304,N,77.703,W,4
10/7/2001,13:53:26,17.305,N,77.713,W,4
10/7/2001,13:55:26,17.305,N,77.724,W,4
10/7/2001,13:57:25,17.306,N,77.734,W,4
10/7/2001,13:59:25,17.306,N,77.745,W,4
10/7/2001,14:01:25,17.307,N,77.756,W,4
10/7/2001,14:03:25,17.307,N,77.766,W,4
10/7/2001,14:05:25,17.308,N,77.777,W,4
10/7/2001,14:07:25,17.308,N,77.787,W,4
10/7/2001,14:09:25,17.309,N,77.798,W,4
10/7/2001,14:11:25,17.309,N,77.808,W,4
10/7/2001,14:13:26,17.31,N,77.819,W,4
10/7/2001,14:15:26,17.31,N,77.829,W,4
10/7/2001,14:17:26,17.311,N,77.84,W,4
10/7/2001,14:19:26,17.311,N,77.85,W,4
10/7/2001,14:21:26,17.312,N,77.861,W,4
10/7/2001,14:23:26,17.312,N,77.871,W,4
10/7/2001,14:25:26,17.313,N,77.882,W,4
10/7/2001,14:27:25,17.313,N,77.892,W,4
10/7/2001,14:29:25,17.314,N,77.903,W,4
10/7/2001,14:31:25,17.314,N,77.913,W,4
10/7/2001,14:33:25,17.315,N,77.924,W,4
10/7/2001,14:35:25,17.315,N,77.934,W,4
10/7/2001,14:37:25,17.316,N,77.945,W,4
10/7/2001,14:39:25,17.316,N,77.955,W,4
10/7/2001,14:41:25,17.316,N,77.965,W,4
10/7/2001,14:43:26,17.317,N,77.976,W,4
10/7/2001,14:45:26,17.317,N,77.986,W,4
10/7/2001,14:47:26,17.318,N,77.997,W,4
10/7/2001,14:49:26,17.318,N,78.007,W,4
10/7/2001,14:51:26,17.318,N,78.017,W,4
10/7/2001,14:53:26,17.319,N,78.028,W,4
10/7/2001,14:55:26,17.319,N,78.038,W,4
10/7/2001,14:57:25,17.32,N,78.048,W,4
10/7/2001,14:59:25,17.32,N,78.058,W,4
10/7/2001,15:01:25,17.32,N,78.069,W,4
10/7/2001,15:03:25,17.321,N,78.079,W,4
10/7/2001,15:05:25,17.321,N,78.089,W,4
10/7/2001,15:07:25,17.322,N,78.099,W,4
10/7/2001,15:09:25,17.322,N,78.11,W,4
10/7/2001,15:11:25,17.322,N,78.12,W,4
10/7/2001,15:13:26,17.323,N,78.13,W,4
10/7/2001,15:15:26,17.323,N,78.14,W,4
10/7/2001,15:17:26,17.323,N,78.15,W,4
10/7/2001,15:19:26,17.324,N,78.161,W,4
10/7/2001,15:21:26,17.324,N,78.171,W,4
10/7/2001,15:23:26,17.324,N,78.181,W,4
10/7/2001,15:25:26,17.325,N,78.191,W,4
10/7/2001,15:27:25,17.325,N,78.201,W,4
10/7/2001,15:29:25,17.325,N,78.211,W,4
10/7/2001,15:31:25,17.325,N,78.221,W,4
10/7/2001,15:33:25,17.326,N,78.231,W,4
10/7/2001,15:35:25,17.326,N,78.241,W,4
10/7/2001,15:37:25,17.326,N,78.251,W,4
10/7/2001,15:39:25,17.327,N,78.261,W,4
10/7/2001,15:41:25,17.327,N,78.271,W,4
10/7/2001,15:43:26,17.327,N,78.281,W,4
10/7/2001,15:45:26,17.327,N,78.291,W,4
10/7/2001,15:47:26,17.328,N,78.301,W,4
10/7/2001,15:49:26,17.328,N,78.311,W,4
10/7/2001,15:51:26,17.328,N,78.321,W,4
10/7/2001,15:53:26,17.328,N,78.331,W,4
10/7/2001,15:55:26,17.329,N,78.341,W,4
10/7/2001,15:57:25,17.329,N,78.35,W,4
10/7/2001,15:59:25,17.329,N,78.36,W,4
10/7/2001,16:01:25,17.329,N,78.37,W,4
10/7/2001,16:03:25,17.33,N,78.38,W,4
10/7/2001,16:05:25,17.33,N,78.389,W,4
10/7/2001,16:07:25,17.33,N,78.399,W,4
10/7/2001,16:09:25,17.33,N,78.409,W,4
10/7/2001,16:11:25,17.33,N,78.419,W,4
10/7/2001,16:13:26,17.331,N,78.428,W,4
10/7/2001,16:15:26,17.331,N,78.438,W,4
10/7/2001,16:17:26,17.331,N,78.447,W,4
10/7/2001,16:19:26,17.331,N,78.457,W,4
10/7/2001,16:21:26,17.331,N,78.467,W,4
10/7/2001,16:23:26,17.331,N,78.476,W,4
10/7/2001,16:25:26,17.332,N,78.486,W,4
10/7/2001,16:27:25,17.332,N,78.495,W,4
10/7/2001,16:29:25,17.332,N,78.505,W,4
10/7/2001,16:31:25,17.332,N,78.514,W,4
10/7/2001,16:33:25,17.332,N,78.524,W,4
10/7/2001,16:35:25,17.332,N,78.533,W,4
10/7/2001,16:37:25,17.332,N,78.542,W,4
10/7/2001,16:39:25,17.333,N,78.552,W,4
10/7/2001,16:41:25,17.333,N,78.561,W,4
10/7/2001,16:43:26,17.333,N,78.571,W,4
10/7/2001,16:45:26,17.333,N,78.58,W,4
10/7/2001,16:47:26,17.333,N,78.589,W,4
10/7/2001,16:49:26,17.333,N,78.599,W,4
10/7/2001,16:51:26,17.333,N,78.608,W,4
10/7/2001,16:53:26,17.333,N,78.617,W,4
10/7/2001,16:55:26,17.333,N,78.626,W,4
10/7/2001,16:57:25,17.333,N,78.636,W,4
10/7/2001,16:59:25,17.334,N,78.645,W,4
10/7/2001,17:01:25,17.334,N,78.654,W,4
10/7/2001,17:03:25,17.334,N,78.663,W,4
10/7/2001,17:05:25,17.334,N,78.672,W,4
10/7/2001,17:07:25,17.334,N,78.682,W,4
10/7/2001,17:09:25,17.334,N,78.691,W,4
10/7/2001,17:11:25,17.334,N,78.7,W,4
10/7/2001,17:13:26,17.334,N,78.709,W,4
10/7/2001,17:15:26,17.334,N,78.718,W,4
10/7/2001,17:17:26,17.334,N,78.727,W,4
10/7/2001,17:19:26,17.334,N,78.736,W,4
10/7/2001,17:21:26,17.334,N,78.745,W,4
10/7/2001,17:23:26,17.334,N,78.754,W,4
10/7/2001,17:25:26,17.334,N,78.763,W,4
10/7/2001,17:27:25,17.334,N,78.772,W,4
10/7/2001,17:29:25,17.334,N,78.781,W,4
10/7/2001,17:31:25,17.334,N,78.79,W,4
10/7/2001,17:33:25,17.334,N,78.799,W,4
10/7/2001,17:35:25,17.334,N,78.808,W,4
10/7/2001,17:37:25,17.334,N,78.817,W,4
10/7/2001,17:39:25,17.334,N,78.826,W,4
10/7/2001,17:41:25,17.334,N,78.835,W,4
10/7/2001,17:43:26,17.334,N,78.844,W,4
10/7/2001,17:45:26,17.334,N,78.853,W,4
10/7/2001,17:47:26,17.334,N,78.861,W,4
10/7/2001,17:49:26,17.334,N,78.87,W,4
10/7/2001,17:51:26,17.334,N,78.879,W,4
10/7/2001,17:53:26,17.334,N,78.888,W,4
10/7/2001,17:55:26,17.334,N,78.897,W,4
10/7/2001,17:57:25,17.334,N,78.906,W,4
10/7/2001,17:59:25,17.334,N,78.914,W,4
10/7/2001,18:01:25,17.334,N,78.923,W,4
10/7/2001,18:03:25,17.334,N,78.932,W,4
10/7/2001,18:05:25,17.334,N,78.941,W,4
10/7/2001,18:07:25,17.334,N,78.95,W,4
10/7/2001,18:08:55,17.334,N,78.956,W,4
10/7/2001,18:10:55,17.333,N,78.964,W,4
10/7/2001,18:12:55,17.333,N,78.971,W,4
10/7/2001,18:14:55,17.332,N,78.979,W,4
10/7/2001,18:16:54,17.332,N,78.987,W,4
10/7/2001,18:18:54,17.331,N,78.995,W,4
10/7/2001,18:20:54,17.331,N,79.003,W,4
10/7/2001,18:22:54,17.33,N,79.011,W,4
10/7/2001,18:24:54,17.33,N,79.019,W,4
10/7/2001,18:26:54,17.329,N,79.027,W,4
10/7/2001,18:28:54,17.329,N,79.035,W,4
10/7/2001,18:30:54,17.329,N,79.043,W,4
10/7/2001,18:32:55,17.328,N,79.051,W,4
10/7/2001,18:34:55,17.328,N,79.059,W,4
10/7/2001,18:36:55,17.328,N,79.068,W,4
10/7/2001,18:38:55,17.327,N,79.076,W,4
10/7/2001,18:40:55,17.327,N,79.084,W,4
10/7/2001,18:42:55,17.327,N,79.093,W,4
10/7/2001,18:44:55,17.327,N,79.101,W,4
10/7/2001,18:46:54,17.327,N,79.109,W,4
10/7/2001,18:48:54,17.326,N,79.118,W,4
10/7/2001,18:50:54,17.326,N,79.126,W,4
10/7/2001,18:52:54,17.326,N,79.135,W,4
10/7/2001,18:54:54,17.326,N,79.143,W,4
10/7/2001,18:56:54,17.326,N,79.152,W,4
10/7/2001,18:58:54,17.326,N,79.161,W,4
10/7/2001,19:00:54,17.326,N,79.169,W,4
10/7/2001,19:02:55,17.326,N,79.178,W,4
10/7/2001,19:04:55,17.326,N,79.187,W,4
10/7/2001,19:06:55,17.326,N,79.195,W,4
10/7/2001,19:08:55,17.326,N,79.204,W,4
10/7/2001,19:10:55,17.326,N,79.213,W,4
10/7/2001,19:12:55,17.326,N,79.222,W,4
10/7/2001,19:14:55,17.326,N,79.231,W,4
10/7/2001,19:16:54,17.326,N,79.24,W,4
10/7/2001,19:18:54,17.326,N,79.248,W,4
10/7/2001,19:20:54,17.327,N,79.257,W,4
10/7/2001,19:22:54,17.327,N,79.266,W,4
10/7/2001,19:24:54,17.327,N,79.275,W,4
10/7/2001,19:26:54,17.327,N,79.284,W,4
10/7/2001,19:28:54,17.327,N,79.293,W,4
10/7/2001,19:30:54,17.327,N,79.302,W,4
10/7/2001,19:32:55,17.328,N,79.312,W,4
10/7/2001,19:34:55,17.328,N,79.321,W,4
10/7/2001,19:36:55,17.328,N,79.33,W,4
10/7/2001,19:38:55,17.328,N,79.339,W,4
10/7/2001,19:40:55,17.329,N,79.348,W,4
10/7/2001,19:42:55,17.329,N,79.357,W,4
10/7/2001,19:44:55,17.329,N,79.367,W,4
10/7/2001,19:46:54,17.33,N,79.376,W,4
10/7/2001,19:48:54,17.33,N,79.385,W,4
10/7/2001,19:48:54,17.33,N,79.385,W,4
10/7/2001,19:50:54,17.331,N,79.394,W,4
10/7/2001,19:52:54,17.332,N,79.404,W,4
10/7/2001,19:54:54,17.332,N,79.413,W,4
10/7/2001,19:56:54,17.333,N,79.423,W,4
10/7/2001,19:58:54,17.334,N,79.432,W,4
10/7/2001,20:00:54,17.335,N,79.441,W,4
10/7/2001,20:02:55,17.336,N,79.451,W,4
10/7/2001,20:04:55,17.336,N,79.46,W,4
10/7/2001,20:06:55,17.337,N,79.47,W,4
10/7/2001,20:08:55,17.338,N,79.479,W,4
10/7/2001,20:10:55,17.339,N,79.489,W,4
10/7/2001,20:12:55,17.339,N,79.498,W,4
10/7/2001,20:14:55,17.34,N,79.508,W,4
10/7/2001,20:16:54,17.341,N,79.517,W,4
10/7/2001,20:18:54,17.341,N,79.527,W,4
10/7/2001,20:20:54,17.342,N,79.537,W,4
10/7/2001,20:22:54,17.343,N,79.546,W,4
10/7/2001,20:24:54,17.343,N,79.556,W,4
10/7/2001,20:26:54,17.344,N,79.565,W,4
10/7/2001,20:28:54,17.344,N,79.575,W,4
10/7/2001,20:30:54,17.345,N,79.584,W,4
10/7/2001,20:32:55,17.345,N,79.594,W,4
10/7/2001,20:34:55,17.345,N,79.603,W,4
10/7/2001,20:36:55,17.346,N,79.613,W,4
10/7/2001,20:38:55,17.346,N,79.622,W,4
10/7/2001,20:40:55,17.346,N,79.631,W,4
10/7/2001,20:42:55,17.346,N,79.641,W,4
10/7/2001,20:44:55,17.346,N,79.65,W,4
10/7/2001,20:46:54,17.346,N,79.66,W,4
10/7/2001,20:48:54,17.346,N,79.669,W,4
10/7/2001,20:50:54,17.346,N,79.678,W,4
10/7/2001,20:52:54,17.345,N,79.688,W,4
10/7/2001,20:54:29,17.345,N,79.695,W,4
10/7/2001,20:56:29,17.344,N,79.704,W,4
10/7/2001,20:58:29,17.344,N,79.713,W,4
10/7/2001,21:00:29,17.343,N,79.722,W,4
10/7/2001,21:02:29,17.342,N,79.731,W,4
10/7/2001,21:04:29,17.341,N,79.741,W,4
10/7/2001,21:06:29,17.34,N,79.75,W,4
10/7/2001,21:08:30,17.339,N,79.759,W,4
10/7/2001,21:10:30,17.338,N,79.768,W,4
10/7/2001,21:12:30,17.337,N,79.777,W,4
10/7/2001,21:14:30,17.336,N,79.786,W,4
10/7/2001,21:16:30,17.334,N,79.795,W,4
10/7/2001,21:18:30,17.333,N,79.804,W,4
10/7/2001,21:20:30,17.332,N,79.813,W,4
10/7/2001,21:22:30,17.33,N,79.822,W,4
10/7/2001,21:24:29,17.329,N,79.831,W,4
10/7/2001,21:26:29,17.328,N,79.84,W,4
10/7/2001,21:28:29,17.326,N,79.848,W,4
10/7/2001,21:30:29,17.325,N,79.857,W,4
10/7/2001,21:32:29,17.323,N,79.866,W,4
10/7/2001,21:34:29,17.322,N,79.875,W,4
10/7/2001,21:36:29,17.321,N,79.884,W,4
10/7/2001,21:38:30,17.319,N,79.893,W,4
10/7/2001,21:40:30,17.318,N,79.902,W,4
10/7/2001,21:42:30,17.317,N,79.911,W,4
10/7/2001,21:44:30,17.315,N,79.92,W,4
10/7/2001,21:46:30,17.314,N,79.929,W,4
10/7/2001,21:48:30,17.313,N,79.938,W,4
10/7/2001,21:50:30,17.312,N,79.947,W,4
10/7/2001,21:52:30,17.31,N,79.956,W,4
10/7/2001,21:54:29,17.309,N,79.965,W,4
10/7/2001,21:56:29,17.308,N,79.975,W,4
10/7/2001,21:58:29,17.307,N,79.984,W,4
10/7/2001,22:00:29,17.306,N,79.993,W,4
10/7/2001,22:02:29,17.306,N,80.002,W,4
10/7/2001,22:04:14,17.305,N,80.01,W,4
10/7/2001,22:06:14,17.304,N,80.019,W,4
10/7/2001,22:08:14,17.304,N,80.028,W,4
10/7/2001,22:10:14,17.303,N,80.038,W,4
10/7/2001,22:12:15,17.302,N,80.047,W,4
10/7/2001,22:14:15,17.302,N,80.056,W,4
10/7/2001,22:16:15,17.301,N,80.065,W,4
10/7/2001,22:18:15,17.301,N,80.075,W,4
10/7/2001,22:20:15,17.3,N,80.084,W,4
10/7/2001,22:22:15,17.3,N,80.093,W,4
10/7/2001,22:24:15,17.299,N,80.102,W,4
10/7/2001,22:26:15,17.299,N,80.112,W,4
10/7/2001,22:28:14,17.299,N,80.121,W,4
10/7/2001,22:30:14,17.298,N,80.13,W,4
10/7/2001,22:32:14,17.298,N,80.14,W,4
10/7/2001,22:34:14,17.298,N,80.149,W,4
10/7/2001,22:36:14,17.298,N,80.158,W,4
10/7/2001,22:38:14,17.298,N,80.168,W,4
10/7/2001,22:40:14,17.298,N,80.177,W,4
10/7/2001,22:42:15,17.298,N,80.187,W,4
10/7/2001,22:44:15,17.298,N,80.196,W,4
10/7/2001,22:46:15,17.298,N,80.206,W,4
10/7/2001,22:48:15,17.298,N,80.215,W,4
10/7/2001,22:50:15,17.299,N,80.225,W,4
10/7/2001,22:52:15,17.299,N,80.234,W,4
10/7/2001,22:54:15,17.299,N,80.244,W,4
10/7/2001,22:56:15,17.3,N,80.253,W,4
10/7/2001,22:58:14,17.3,N,80.263,W,4
10/7/2001,23:00:14,17.301,N,80.273,W,4
10/7/2001,23:02:14,17.301,N,80.282,W,4
10/7/2001,23:03:52,17.302,N,80.29,W,4
10/7/2001,23:05:52,17.302,N,80.299,W,4
10/7/2001,23:07:52,17.302,N,80.308,W,4
10/7/2001,23:09:51,17.302,N,80.318,W,4
10/7/2001,23:11:51,17.302,N,80.327,W,4
10/7/2001,23:13:51,17.302,N,80.336,W,4
10/7/2001,23:15:51,17.301,N,80.345,W,4
10/7/2001,23:17:51,17.301,N,80.355,W,4
10/7/2001,23:19:51,17.301,N,80.364,W,4
10/7/2001,23:21:51,17.301,N,80.373,W,4
10/7/2001,23:23:52,17.301,N,80.382,W,4
10/7/2001,23:25:52,17.301,N,80.391,W,4
10/7/2001,23:27:52,17.301,N,80.4,W,4
10/7/2001,23:29:52,17.301,N,80.409,W,4
10/7/2001,23:31:52,17.301,N,80.418,W,4
10/7/2001,23:33:52,17.301,N,80.427,W,4
10/7/2001,23:35:52,17.301,N,80.436,W,4
10/7/2001,23:37:52,17.301,N,80.445,W,4
10/7/2001,23:39:51,17.301,N,80.454,W,4
10/7/2001,23:41:51,17.301,N,80.463,W,4
10/7/2001,23:43:51,17.301,N,80.472,W,4
10/7/2001,23:45:51,17.3,N,80.481,W,4
