Track,for,Humberto,2001,,,
Date,Time,(UTC),Latitude,Longitude,,Category
MM/DD/Year,HH:MM:SS,(deg),(deg),,,
9/25/2001,1:15:07,36.961,N,64.061,W,2
9/25/2001,1:17:07,36.966,N,64.057,W,2
9/25/2001,1:19:07,36.971,N,64.052,W,2
9/25/2001,1:21:07,36.977,N,64.048,W,2
9/25/2001,1:23:08,36.982,N,64.044,W,2
9/25/2001,1:25:08,36.988,N,64.039,W,2
9/25/2001,1:27:08,36.993,N,64.035,W,2
9/25/2001,1:29:08,36.999,N,64.031,W,2
9/25/2001,1:31:08,37.004,N,64.027,W,2
9/25/2001,1:33:08,37.01,N,64.022,W,2
9/25/2001,1:35:08,37.015,N,64.018,W,2
9/25/2001,1:37:07,37.021,N,64.014,W,2
9/25/2001,1:39:07,37.026,N,64.009,W,2
9/25/2001,1:41:07,37.032,N,64.005,W,2
9/25/2001,1:43:07,37.037,N,64.001,W,2
9/25/2001,1:45:07,37.042,N,63.996,W,2
9/25/2001,1:47:07,37.048,N,63.992,W,2
9/25/2001,1:49:07,37.053,N,63.988,W,2
9/25/2001,1:51:07,37.059,N,63.983,W,2
9/25/2001,1:53:08,37.064,N,63.979,W,2
9/25/2001,1:55:08,37.07,N,63.974,W,2
9/25/2001,1:57:08,37.075,N,63.97,W,2
9/25/2001,1:59:08,37.08,N,63.966,W,2
9/25/2001,2:01:08,37.086,N,63.961,W,2
9/25/2001,2:03:08,37.091,N,63.957,W,2
9/25/2001,2:05:08,37.097,N,63.953,W,2
9/25/2001,2:07:07,37.102,N,63.948,W,2
9/25/2001,2:09:07,37.107,N,63.944,W,2
9/25/2001,2:11:07,37.113,N,63.939,W,2
9/25/2001,2:13:07,37.118,N,63.935,W,2
9/25/2001,2:15:07,37.124,N,63.931,W,2
9/25/2001,2:17:07,37.129,N,63.926,W,2
9/25/2001,2:19:07,37.134,N,63.922,W,2
9/25/2001,2:21:07,37.14,N,63.917,W,2
9/25/2001,2:23:08,37.145,N,63.913,W,2
9/25/2001,2:25:08,37.15,N,63.909,W,2
9/25/2001,2:27:08,37.156,N,63.904,W,2
9/25/2001,2:29:08,37.161,N,63.9,W,2
9/25/2001,2:31:08,37.167,N,63.895,W,2
9/25/2001,2:33:08,37.172,N,63.891,W,2
9/25/2001,2:35:08,37.177,N,63.886,W,2
9/25/2001,2:37:07,37.183,N,63.882,W,2
9/25/2001,2:39:07,37.188,N,63.878,W,2
9/25/2001,2:41:07,37.193,N,63.873,W,2
9/25/2001,2:43:07,37.199,N,63.869,W,2
9/25/2001,2:45:07,37.204,N,63.864,W,2
9/25/2001,2:47:07,37.209,N,63.86,W,2
9/25/2001,2:49:07,37.215,N,63.855,W,2
9/25/2001,2:51:07,37.22,N,63.851,W,2
9/25/2001,2:53:08,37.225,N,63.846,W,2
9/25/2001,2:55:08,37.231,N,63.842,W,2
9/25/2001,2:57:08,37.236,N,63.837,W,2
9/25/2001,2:59:08,37.241,N,63.833,W,2
9/25/2001,3:01:08,37.247,N,63.828,W,2
9/25/2001,3:03:08,37.252,N,63.824,W,2
9/25/2001,3:05:08,37.257,N,63.819,W,2
9/25/2001,3:07:07,37.262,N,63.815,W,2
9/25/2001,3:09:07,37.268,N,63.81,W,2
9/25/2001,3:11:07,37.273,N,63.806,W,2
9/25/2001,3:13:07,37.278,N,63.801,W,2
9/25/2001,3:15:07,37.284,N,63.797,W,2
9/25/2001,3:17:07,37.289,N,63.792,W,2
9/25/2001,3:19:07,37.294,N,63.788,W,2
9/25/2001,3:21:07,37.299,N,63.783,W,2
9/25/2001,3:23:08,37.305,N,63.778,W,2
9/25/2001,3:25:08,37.31,N,63.774,W,2
9/25/2001,3:27:08,37.315,N,63.769,W,2
9/25/2001,3:29:08,37.32,N,63.765,W,2
9/25/2001,3:31:08,37.326,N,63.76,W,2
9/25/2001,3:33:08,37.331,N,63.756,W,2
9/25/2001,3:35:08,37.336,N,63.751,W,2
9/25/2001,3:37:07,37.341,N,63.746,W,2
9/25/2001,3:39:07,37.346,N,63.742,W,2
9/25/2001,3:41:07,37.352,N,63.737,W,2
9/25/2001,3:43:07,37.357,N,63.732,W,2
9/25/2001,3:45:07,37.362,N,63.728,W,2
9/25/2001,3:47:07,37.367,N,63.723,W,2
9/25/2001,3:49:07,37.372,N,63.719,W,2
9/25/2001,3:51:07,37.378,N,63.714,W,2
9/25/2001,3:53:08,37.383,N,63.709,W,2
9/25/2001,3:55:08,37.388,N,63.705,W,2
9/25/2001,3:57:08,37.393,N,63.7,W,2
9/25/2001,3:59:08,37.398,N,63.695,W,2
9/25/2001,4:01:08,37.404,N,63.691,W,2
9/25/2001,4:03:08,37.409,N,63.686,W,2
9/25/2001,4:05:08,37.414,N,63.681,W,2
9/25/2001,4:07:07,37.419,N,63.677,W,2
9/25/2001,4:09:07,37.424,N,63.672,W,2
9/25/2001,4:11:07,37.429,N,63.667,W,2
9/25/2001,4:13:07,37.434,N,63.662,W,2
9/25/2001,4:15:07,37.44,N,63.658,W,2
9/25/2001,4:17:07,37.445,N,63.653,W,2
9/25/2001,4:19:07,37.45,N,63.648,W,2
9/25/2001,4:21:07,37.455,N,63.644,W,2
9/25/2001,4:23:08,37.46,N,63.639,W,2
9/25/2001,4:25:08,37.465,N,63.634,W,2
9/25/2001,4:27:08,37.47,N,63.629,W,2
9/25/2001,4:29:08,37.475,N,63.625,W,2
9/25/2001,4:31:08,37.48,N,63.62,W,2
9/25/2001,4:33:08,37.485,N,63.615,W,2
9/25/2001,4:35:08,37.491,N,63.61,W,2
9/25/2001,4:37:07,37.496,N,63.605,W,2
9/25/2001,4:39:07,37.501,N,63.601,W,2
9/25/2001,4:41:07,37.506,N,63.596,W,2
9/25/2001,4:43:07,37.511,N,63.591,W,2
9/25/2001,4:45:07,37.516,N,63.586,W,2
9/25/2001,4:47:07,37.521,N,63.581,W,2
9/25/2001,4:49:07,37.526,N,63.576,W,2
9/25/2001,4:51:07,37.531,N,63.572,W,2
9/25/2001,4:53:08,37.536,N,63.567,W,2
9/25/2001,4:55:08,37.541,N,63.562,W,2
9/25/2001,4:57:08,37.546,N,63.557,W,2
9/25/2001,4:59:08,37.551,N,63.552,W,2
9/25/2001,5:01:08,37.556,N,63.547,W,2
9/25/2001,5:03:08,37.561,N,63.542,W,2
9/25/2001,5:05:08,37.566,N,63.537,W,2
9/25/2001,5:07:07,37.571,N,63.533,W,2
9/25/2001,5:09:07,37.576,N,63.528,W,2
9/25/2001,5:11:07,37.581,N,63.523,W,2
9/25/2001,5:13:07,37.586,N,63.518,W,2
9/25/2001,5:15:07,37.591,N,63.513,W,2
9/25/2001,5:17:07,37.596,N,63.508,W,2
9/25/2001,5:19:07,37.601,N,63.503,W,2
9/25/2001,5:21:07,37.605,N,63.498,W,2
9/25/2001,5:23:08,37.61,N,63.493,W,2
9/25/2001,5:25:08,37.615,N,63.488,W,2
9/25/2001,5:27:08,37.62,N,63.483,W,2
9/25/2001,5:29:08,37.625,N,63.478,W,2
9/25/2001,5:31:08,37.63,N,63.473,W,2
9/25/2001,5:33:08,37.635,N,63.468,W,2
9/25/2001,5:35:08,37.64,N,63.463,W,2
9/25/2001,5:37:07,37.645,N,63.458,W,2
9/25/2001,5:39:07,37.65,N,63.453,W,2
9/25/2001,5:41:07,37.654,N,63.448,W,2
9/25/2001,5:43:07,37.659,N,63.443,W,2
9/25/2001,5:45:07,37.664,N,63.438,W,2
9/25/2001,5:47:07,37.669,N,63.433,W,2
9/25/2001,5:49:07,37.674,N,63.428,W,2
9/25/2001,5:51:07,37.679,N,63.423,W,2
9/25/2001,5:53:08,37.683,N,63.418,W,2
9/25/2001,5:55:08,37.688,N,63.412,W,2
9/25/2001,5:57:08,37.693,N,63.407,W,2
9/25/2001,5:59:08,37.698,N,63.402,W,2
9/25/2001,6:01:08,37.703,N,63.397,W,2
9/25/2001,6:03:08,37.708,N,63.392,W,2
9/25/2001,6:05:08,37.712,N,63.387,W,2
9/25/2001,6:07:07,37.717,N,63.382,W,2
9/25/2001,6:09:07,37.722,N,63.377,W,2
9/25/2001,6:11:07,37.727,N,63.371,W,2
9/25/2001,6:13:07,37.731,N,63.366,W,2
9/25/2001,6:15:07,37.736,N,63.361,W,2
9/25/2001,6:17:07,37.741,N,63.356,W,2
9/25/2001,6:19:07,37.746,N,63.351,W,2
9/25/2001,6:21:07,37.75,N,63.346,W,2
9/25/2001,6:23:08,37.755,N,63.34,W,2
9/25/2001,6:25:08,37.76,N,63.335,W,2
9/25/2001,6:27:08,37.765,N,63.33,W,2
9/25/2001,6:29:08,37.769,N,63.325,W,2
9/25/2001,6:31:08,37.774,N,63.32,W,2
9/25/2001,6:33:08,37.779,N,63.314,W,2
9/25/2001,6:35:08,37.783,N,63.309,W,2
9/25/2001,6:37:07,37.788,N,63.304,W,2
9/25/2001,6:39:07,37.793,N,63.299,W,2
9/25/2001,6:41:07,37.798,N,63.293,W,2
9/25/2001,6:43:07,37.802,N,63.288,W,2
9/25/2001,6:45:07,37.807,N,63.283,W,2
9/25/2001,6:47:07,37.812,N,63.277,W,2
9/25/2001,6:49:07,37.816,N,63.272,W,2
9/25/2001,6:51:07,37.821,N,63.267,W,2
9/25/2001,6:53:08,37.826,N,63.262,W,2
9/25/2001,6:55:08,37.83,N,63.256,W,2
9/25/2001,6:57:08,37.835,N,63.251,W,2
9/25/2001,6:59:08,37.84,N,63.246,W,2
9/25/2001,7:01:08,37.844,N,63.24,W,2
9/25/2001,7:03:08,37.849,N,63.235,W,2
9/25/2001,7:05:08,37.853,N,63.23,W,2
9/25/2001,7:07:07,37.858,N,63.224,W,2
9/25/2001,7:09:07,37.863,N,63.219,W,2
9/25/2001,7:11:07,37.867,N,63.214,W,2
9/25/2001,7:13:07,37.872,N,63.208,W,2
9/25/2001,7:15:07,37.877,N,63.203,W,2
9/25/2001,7:17:07,37.881,N,63.198,W,2
9/25/2001,7:19:07,37.886,N,63.192,W,2
9/25/2001,7:21:07,37.89,N,63.187,W,2
9/25/2001,7:23:08,37.895,N,63.182,W,2
9/25/2001,7:25:08,37.899,N,63.176,W,2
9/25/2001,7:27:08,37.904,N,63.171,W,2
9/25/2001,7:29:08,37.909,N,63.165,W,2
9/25/2001,7:31:08,37.913,N,63.16,W,2
9/25/2001,7:33:08,37.918,N,63.155,W,2
9/25/2001,7:35:08,37.922,N,63.149,W,2
9/25/2001,7:37:07,37.927,N,63.144,W,2
9/25/2001,7:39:07,37.931,N,63.138,W,2
9/25/2001,7:41:07,37.936,N,63.133,W,2
9/25/2001,7:43:07,37.941,N,63.127,W,2
9/25/2001,7:45:07,37.945,N,63.122,W,2
9/25/2001,7:47:07,37.95,N,63.117,W,2
9/25/2001,7:49:07,37.954,N,63.111,W,2
9/25/2001,7:51:07,37.959,N,63.106,W,2
9/25/2001,7:53:08,37.963,N,63.1,W,2
9/25/2001,7:55:08,37.968,N,63.095,W,2
9/25/2001,7:57:08,37.972,N,63.089,W,2
9/25/2001,7:59:08,37.977,N,63.084,W,2
9/25/2001,8:01:08,37.981,N,63.078,W,2
9/25/2001,8:03:08,37.986,N,63.073,W,2
9/25/2001,8:05:08,37.99,N,63.067,W,2
9/25/2001,8:07:07,37.995,N,63.062,W,2
9/25/2001,8:09:07,37.999,N,63.056,W,2
9/25/2001,8:11:07,38.004,N,63.051,W,2
9/25/2001,8:13:07,38.008,N,63.045,W,2
9/25/2001,8:15:07,38.013,N,63.04,W,2
9/25/2001,8:17:07,38.017,N,63.034,W,2
9/25/2001,8:19:07,38.022,N,63.029,W,2
9/25/2001,8:21:07,38.026,N,63.023,W,2
9/25/2001,8:23:08,38.03,N,63.018,W,2
9/25/2001,8:25:08,38.035,N,63.012,W,2
9/25/2001,8:27:08,38.039,N,63.007,W,2
9/25/2001,8:29:08,38.044,N,63.001,W,2
9/25/2001,8:31:08,38.048,N,62.995,W,2
9/25/2001,8:33:08,38.053,N,62.99,W,2
9/25/2001,8:35:08,38.057,N,62.984,W,2
9/25/2001,8:37:07,38.062,N,62.979,W,2
9/25/2001,8:39:07,38.066,N,62.973,W,2
9/25/2001,8:41:07,38.07,N,62.968,W,2
9/25/2001,8:43:07,38.075,N,62.962,W,2
9/25/2001,8:45:07,38.079,N,62.956,W,2
9/25/2001,8:47:07,38.084,N,62.951,W,2
9/25/2001,8:49:07,38.088,N,62.945,W,2
9/25/2001,8:51:07,38.093,N,62.94,W,2
9/25/2001,8:53:08,38.097,N,62.934,W,2
9/25/2001,8:55:08,38.101,N,62.928,W,2
9/25/2001,8:57:08,38.106,N,62.923,W,2
9/25/2001,8:59:08,38.11,N,62.917,W,2
9/25/2001,9:01:08,38.115,N,62.912,W,2
9/25/2001,9:03:08,38.119,N,62.906,W,2
9/25/2001,9:05:08,38.123,N,62.9,W,2
9/25/2001,9:07:07,38.128,N,62.895,W,2
9/25/2001,9:09:07,38.132,N,62.889,W,2
9/25/2001,9:11:07,38.137,N,62.884,W,2
9/25/2001,9:13:07,38.141,N,62.878,W,2
9/25/2001,9:15:07,38.145,N,62.872,W,2
9/25/2001,9:17:07,38.15,N,62.867,W,2
9/25/2001,9:19:07,38.154,N,62.861,W,2
9/25/2001,9:21:07,38.158,N,62.855,W,2
9/25/2001,9:23:08,38.163,N,62.85,W,2
9/25/2001,9:25:08,38.167,N,62.844,W,2
9/25/2001,9:27:08,38.172,N,62.838,W,2
9/25/2001,9:29:08,38.176,N,62.833,W,2
9/25/2001,9:31:08,38.18,N,62.827,W,2
9/25/2001,9:33:08,38.185,N,62.821,W,2
9/25/2001,9:35:08,38.189,N,62.816,W,2
9/25/2001,9:37:07,38.193,N,62.81,W,2
9/25/2001,9:39:07,38.198,N,62.804,W,2
9/25/2001,9:41:07,38.202,N,62.799,W,2
9/25/2001,9:43:07,38.206,N,62.793,W,2
9/25/2001,9:45:07,38.211,N,62.787,W,2
9/25/2001,9:47:07,38.215,N,62.782,W,2
9/25/2001,9:49:07,38.219,N,62.776,W,2
9/25/2001,9:51:07,38.224,N,62.77,W,2
9/25/2001,9:53:08,38.228,N,62.765,W,2
9/25/2001,9:55:08,38.232,N,62.759,W,2
9/25/2001,9:57:08,38.237,N,62.753,W,2
9/25/2001,9:59:08,38.241,N,62.748,W,2
9/25/2001,10:01:08,38.245,N,62.742,W,2
9/25/2001,10:03:08,38.25,N,62.736,W,2
9/25/2001,10:05:08,38.254,N,62.73,W,2
9/25/2001,10:07:07,38.258,N,62.725,W,2
9/25/2001,10:09:07,38.263,N,62.719,W,2
9/25/2001,10:11:07,38.267,N,62.713,W,2
9/25/2001,10:13:07,38.271,N,62.708,W,2
9/25/2001,10:15:07,38.276,N,62.702,W,2
9/25/2001,10:17:07,38.28,N,62.696,W,2
9/25/2001,10:19:07,38.284,N,62.69,W,2
9/25/2001,10:21:07,38.289,N,62.685,W,2
9/25/2001,10:23:08,38.293,N,62.679,W,2
9/25/2001,10:25:08,38.297,N,62.673,W,2
9/25/2001,10:27:08,38.301,N,62.668,W,2
9/25/2001,10:29:08,38.306,N,62.662,W,2
9/25/2001,10:31:08,38.31,N,62.656,W,2
9/25/2001,10:33:08,38.314,N,62.65,W,2
9/25/2001,10:35:08,38.319,N,62.645,W,2
9/25/2001,10:37:07,38.323,N,62.639,W,2
9/25/2001,10:39:07,38.327,N,62.633,W,2
9/25/2001,10:41:07,38.331,N,62.627,W,2
9/25/2001,10:43:07,38.336,N,62.622,W,2
9/25/2001,10:45:07,38.34,N,62.616,W,2
9/25/2001,10:47:07,38.344,N,62.61,W,2
9/25/2001,10:49:07,38.349,N,62.604,W,2
9/25/2001,10:51:07,38.353,N,62.599,W,2
9/25/2001,10:53:08,38.357,N,62.593,W,2
9/25/2001,10:55:08,38.361,N,62.587,W,2
9/25/2001,10:57:08,38.366,N,62.581,W,2
9/25/2001,10:59:08,38.37,N,62.576,W,2
9/25/2001,11:01:08,38.374,N,62.57,W,2
9/25/2001,11:03:08,38.379,N,62.564,W,2
9/25/2001,11:05:08,38.383,N,62.558,W,2
9/25/2001,11:07:07,38.387,N,62.553,W,2
9/25/2001,11:09:07,38.391,N,62.547,W,2
9/25/2001,11:11:07,38.396,N,62.541,W,2
9/25/2001,11:13:07,38.4,N,62.535,W,2
9/25/2001,11:15:07,38.404,N,62.529,W,2
9/25/2001,11:17:07,38.409,N,62.524,W,2
9/25/2001,11:19:07,38.413,N,62.518,W,2
9/25/2001,11:21:07,38.417,N,62.512,W,2
9/25/2001,11:23:08,38.421,N,62.506,W,2
9/25/2001,11:25:08,38.426,N,62.501,W,2
9/25/2001,11:27:08,38.43,N,62.495,W,2
9/25/2001,11:29:08,38.434,N,62.489,W,2
9/25/2001,11:31:08,38.438,N,62.483,W,2
9/25/2001,11:33:08,38.443,N,62.478,W,2
9/25/2001,11:35:08,38.447,N,62.472,W,2
9/25/2001,11:37:07,38.451,N,62.466,W,2
9/25/2001,11:39:07,38.455,N,62.46,W,2
9/25/2001,11:41:07,38.46,N,62.454,W,2
9/25/2001,11:43:07,38.464,N,62.449,W,2
9/25/2001,11:45:07,38.468,N,62.443,W,2
9/25/2001,11:47:07,38.473,N,62.437,W,2
9/25/2001,11:49:07,38.477,N,62.431,W,2
9/25/2001,11:51:07,38.481,N,62.426,W,2
9/25/2001,11:53:08,38.485,N,62.42,W,2
9/25/2001,11:55:08,38.49,N,62.414,W,2
9/25/2001,11:57:08,38.494,N,62.408,W,2
9/25/2001,11:59:08,38.498,N,62.403,W,2
9/25/2001,12:00:08,38.498,N,62.403,W,2
