Track,for,Kyle,2008,,
9/27/2008,18:06:29,33.391,N,69.616,W
9/27/2008,18:08:30,33.401,N,69.617,W
9/27/2008,18:10:30,33.412,N,69.619,W
9/27/2008,18:12:30,33.422,N,69.62,W
9/27/2008,18:14:30,33.433,N,69.622,W
9/27/2008,18:16:30,33.444,N,69.623,W
9/27/2008,18:18:30,33.454,N,69.625,W
9/27/2008,18:20:30,33.465,N,69.626,W
9/27/2008,18:22:30,33.476,N,69.628,W
9/27/2008,18:24:29,33.486,N,69.629,W
9/27/2008,18:26:29,33.497,N,69.631,W
9/27/2008,18:28:29,33.508,N,69.633,W
9/27/2008,18:30:29,33.518,N,69.634,W
9/27/2008,18:32:29,33.529,N,69.636,W
9/27/2008,18:34:29,33.539,N,69.637,W
9/27/2008,18:36:29,33.55,N,69.639,W
9/27/2008,18:38:30,33.561,N,69.64,W
9/27/2008,18:40:30,33.571,N,69.642,W
9/27/2008,18:42:30,33.582,N,69.643,W
9/27/2008,18:44:30,33.593,N,69.645,W
9/27/2008,18:46:30,33.603,N,69.646,W
9/27/2008,18:48:30,33.614,N,69.648,W
9/27/2008,18:50:30,33.624,N,69.649,W
9/27/2008,18:52:30,33.635,N,69.651,W
9/27/2008,18:54:29,33.646,N,69.653,W
9/27/2008,18:56:25,33.656,N,69.654,W
9/27/2008,18:58:26,33.667,N,69.656,W
9/27/2008,19:00:26,33.678,N,69.657,W
9/27/2008,19:02:26,33.688,N,69.659,W
9/27/2008,19:04:26,33.699,N,69.661,W
9/27/2008,19:06:26,33.71,N,69.662,W
9/27/2008,19:08:26,33.721,N,69.664,W
9/27/2008,19:10:26,33.732,N,69.666,W
9/27/2008,19:12:25,33.742,N,69.668,W
9/27/2008,19:14:25,33.753,N,69.669,W
9/27/2008,19:16:25,33.764,N,69.671,W
9/27/2008,19:18:25,33.775,N,69.673,W
9/27/2008,19:20:25,33.786,N,69.675,W
9/27/2008,19:22:25,33.797,N,69.676,W
9/27/2008,19:24:25,33.807,N,69.678,W
9/27/2008,19:26:25,33.818,N,69.68,W
9/27/2008,19:28:26,33.829,N,69.682,W
9/27/2008,19:30:26,33.84,N,69.683,W
9/27/2008,19:32:26,33.851,N,69.685,W
9/27/2008,19:34:26,33.862,N,69.687,W
9/27/2008,19:36:26,33.873,N,69.689,W
9/27/2008,19:38:26,33.884,N,69.691,W
9/27/2008,19:40:26,33.895,N,69.693,W
9/27/2008,19:42:25,33.906,N,69.694,W
9/27/2008,19:44:25,33.917,N,69.696,W
9/27/2008,19:46:25,33.928,N,69.698,W
9/27/2008,19:48:25,33.939,N,69.7,W
9/27/2008,19:50:25,33.95,N,69.702,W
9/27/2008,19:52:25,33.961,N,69.704,W
9/27/2008,19:54:25,33.972,N,69.706,W
9/27/2008,19:56:25,33.983,N,69.708,W
9/27/2008,19:58:26,33.994,N,69.71,W
9/27/2008,20:00:26,34.005,N,69.712,W
9/27/2008,20:02:26,34.016,N,69.714,W
9/27/2008,20:04:26,34.027,N,69.716,W
9/27/2008,20:06:26,34.038,N,69.718,W
9/27/2008,20:08:26,34.049,N,69.72,W
9/27/2008,20:10:26,34.06,N,69.722,W
9/27/2008,20:12:25,34.071,N,69.724,W
9/27/2008,20:14:25,34.082,N,69.726,W
9/27/2008,20:16:25,34.094,N,69.728,W
9/27/2008,20:18:25,34.105,N,69.73,W
9/27/2008,20:20:25,34.116,N,69.732,W
9/27/2008,20:22:25,34.127,N,69.734,W
9/27/2008,20:24:25,34.138,N,69.736,W
9/27/2008,20:26:25,34.149,N,69.738,W
9/27/2008,20:28:26,34.161,N,69.74,W
9/27/2008,20:30:26,34.172,N,69.742,W
9/27/2008,20:32:26,34.183,N,69.745,W
9/27/2008,20:34:26,34.194,N,69.747,W
9/27/2008,20:36:26,34.206,N,69.749,W
9/27/2008,20:38:26,34.217,N,69.751,W
9/27/2008,20:40:26,34.228,N,69.753,W
9/27/2008,20:42:25,34.24,N,69.755,W
9/27/2008,20:44:25,34.251,N,69.758,W
9/27/2008,20:46:25,34.262,N,69.76,W
9/27/2008,20:48:25,34.274,N,69.762,W
9/27/2008,20:50:25,34.285,N,69.764,W
9/27/2008,20:52:25,34.296,N,69.767,W
9/27/2008,20:54:25,34.308,N,69.769,W
9/27/2008,20:56:25,34.319,N,69.771,W
9/27/2008,20:58:26,34.331,N,69.774,W
9/27/2008,21:00:26,34.342,N,69.776,W
9/27/2008,21:02:26,34.354,N,69.778,W
9/27/2008,21:04:26,34.365,N,69.781,W
9/27/2008,21:06:26,34.376,N,69.783,W
9/27/2008,21:08:26,34.388,N,69.786,W
9/27/2008,21:10:26,34.399,N,69.788,W
9/27/2008,21:12:25,34.411,N,69.79,W
9/27/2008,21:14:25,34.423,N,69.793,W
9/27/2008,21:16:25,34.434,N,69.795,W
9/27/2008,21:18:25,34.446,N,69.798,W
9/27/2008,21:20:25,34.457,N,69.8,W
9/27/2008,21:22:25,34.469,N,69.803,W
9/27/2008,21:24:25,34.481,N,69.805,W
9/27/2008,21:26:25,34.492,N,69.808,W
9/27/2008,21:28:26,34.504,N,69.81,W
9/27/2008,21:30:26,34.516,N,69.813,W
9/27/2008,21:32:26,34.527,N,69.816,W
9/27/2008,21:34:26,34.539,N,69.818,W
9/27/2008,21:36:26,34.551,N,69.821,W
9/27/2008,21:38:26,34.562,N,69.823,W
9/27/2008,21:40:26,34.574,N,69.826,W
9/27/2008,21:42:25,34.586,N,69.829,W
9/27/2008,21:44:25,34.598,N,69.832,W
9/27/2008,21:46:25,34.61,N,69.834,W
9/27/2008,21:48:25,34.621,N,69.837,W
9/27/2008,21:50:25,34.633,N,69.84,W
9/27/2008,21:52:25,34.645,N,69.843,W
9/27/2008,21:54:25,34.657,N,69.845,W
9/27/2008,21:56:25,34.669,N,69.848,W
9/27/2008,21:58:26,34.681,N,69.851,W
9/27/2008,22:00:26,34.693,N,69.854,W
9/27/2008,22:02:26,34.705,N,69.857,W
9/27/2008,22:04:26,34.717,N,69.86,W
9/27/2008,22:06:26,34.729,N,69.862,W
9/27/2008,22:08:26,34.741,N,69.865,W
9/27/2008,22:10:26,34.753,N,69.868,W
9/27/2008,22:12:25,34.765,N,69.871,W
9/27/2008,22:14:25,34.777,N,69.874,W
9/27/2008,22:16:25,34.789,N,69.877,W
9/27/2008,22:18:25,34.801,N,69.88,W
9/27/2008,22:20:25,34.813,N,69.883,W
9/27/2008,22:22:25,34.825,N,69.886,W
9/27/2008,22:24:25,34.837,N,69.889,W
9/27/2008,22:26:25,34.85,N,69.892,W
9/27/2008,22:28:26,34.862,N,69.895,W
9/27/2008,22:30:26,34.874,N,69.898,W
9/27/2008,22:32:26,34.886,N,69.901,W
9/27/2008,22:34:26,34.898,N,69.904,W
9/27/2008,22:36:26,34.911,N,69.907,W
9/27/2008,22:38:26,34.923,N,69.91,W
9/27/2008,22:40:26,34.935,N,69.913,W
9/27/2008,22:42:25,34.947,N,69.916,W
9/27/2008,22:44:25,34.96,N,69.919,W
9/27/2008,22:46:25,34.972,N,69.922,W
9/27/2008,22:48:25,34.984,N,69.925,W
9/27/2008,22:50:25,34.996,N,69.928,W
9/27/2008,22:52:25,35.009,N,69.931,W
9/27/2008,22:54:25,35.021,N,69.934,W
9/27/2008,22:56:25,35.033,N,69.937,W
9/27/2008,22:58:26,35.046,N,69.94,W
9/27/2008,23:00:26,35.058,N,69.943,W
9/27/2008,23:02:26,35.07,N,69.946,W
9/27/2008,23:04:26,35.083,N,69.949,W
9/27/2008,23:06:26,35.095,N,69.952,W
9/27/2008,23:08:26,35.107,N,69.955,W
9/27/2008,23:10:26,35.12,N,69.958,W
9/27/2008,23:12:25,35.132,N,69.961,W
9/27/2008,23:14:25,35.144,N,69.964,W
9/27/2008,23:16:25,35.157,N,69.967,W
9/27/2008,23:18:25,35.169,N,69.97,W
9/27/2008,23:20:25,35.182,N,69.973,W
9/27/2008,23:22:25,35.194,N,69.975,W
9/27/2008,23:24:25,35.206,N,69.978,W
9/27/2008,23:26:25,35.219,N,69.981,W
9/27/2008,23:28:26,35.231,N,69.984,W
9/27/2008,23:30:26,35.244,N,69.987,W
9/27/2008,23:32:26,35.256,N,69.99,W
9/27/2008,23:34:26,35.269,N,69.992,W
9/27/2008,23:36:26,35.281,N,69.995,W
9/27/2008,23:38:26,35.293,N,69.998,W
9/27/2008,23:40:26,35.306,N,70,W
9/27/2008,23:42:25,35.318,N,70.003,W
9/27/2008,23:44:25,35.331,N,70.006,W
9/27/2008,23:46:25,35.343,N,70.008,W
9/27/2008,23:48:25,35.356,N,70.011,W
9/27/2008,23:50:25,35.368,N,70.014,W
9/27/2008,23:52:25,35.38,N,70.016,W
9/27/2008,23:54:25,35.393,N,70.019,W
9/27/2008,23:56:25,35.405,N,70.021,W
9/27/2008,23:58:26,35.418,N,70.023,W
9/28/2008,0:00:26,35.43,N,70.026,W
9/28/2008,0:02:26,35.442,N,70.028,W
9/28/2008,0:04:26,35.455,N,70.031,W
9/28/2008,0:06:26,35.467,N,70.033,W
9/28/2008,0:08:26,35.48,N,70.035,W
9/28/2008,0:10:26,35.492,N,70.037,W
9/28/2008,0:12:25,35.504,N,70.04,W
9/28/2008,0:14:25,35.517,N,70.042,W
9/28/2008,0:16:25,35.529,N,70.044,W
9/28/2008,0:18:25,35.542,N,70.046,W
9/28/2008,0:20:25,35.554,N,70.048,W
9/28/2008,0:22:25,35.566,N,70.05,W
9/28/2008,0:24:25,35.579,N,70.052,W
9/28/2008,0:26:25,35.591,N,70.054,W
9/28/2008,0:28:26,35.603,N,70.056,W
9/28/2008,0:30:26,35.616,N,70.058,W
9/28/2008,0:32:26,35.628,N,70.06,W
9/28/2008,0:34:26,35.641,N,70.061,W
9/28/2008,0:36:26,35.653,N,70.063,W
9/28/2008,0:38:26,35.665,N,70.065,W
9/28/2008,0:40:26,35.677,N,70.066,W
9/28/2008,0:42:25,35.69,N,70.068,W
9/28/2008,0:44:25,35.702,N,70.069,W
9/28/2008,0:46:25,35.714,N,70.071,W
9/28/2008,0:48:25,35.727,N,70.072,W
9/28/2008,0:50:25,35.739,N,70.074,W
9/28/2008,0:52:25,35.751,N,70.075,W
9/28/2008,0:54:25,35.763,N,70.076,W
9/28/2008,0:56:25,35.776,N,70.077,W
9/28/2008,0:58:26,35.788,N,70.079,W
9/28/2008,1:00:26,35.8,N,70.08,W
9/28/2008,1:02:26,35.812,N,70.081,W
9/28/2008,1:04:26,35.824,N,70.082,W
9/28/2008,1:06:26,35.836,N,70.083,W
9/28/2008,1:08:26,35.849,N,70.084,W
9/28/2008,1:10:26,35.861,N,70.084,W
9/28/2008,1:12:25,35.873,N,70.085,W
9/28/2008,1:14:25,35.885,N,70.086,W
9/28/2008,1:16:25,35.897,N,70.086,W
9/28/2008,1:18:25,35.909,N,70.087,W
9/28/2008,1:20:25,35.921,N,70.087,W
9/28/2008,1:22:25,35.933,N,70.088,W
9/28/2008,1:24:25,35.945,N,70.088,W
9/28/2008,1:26:25,35.957,N,70.089,W
9/28/2008,1:28:26,35.969,N,70.089,W
9/28/2008,1:30:26,35.981,N,70.089,W
9/28/2008,1:32:26,35.993,N,70.089,W
9/28/2008,1:34:26,36.005,N,70.089,W
9/28/2008,1:36:26,36.017,N,70.089,W
9/28/2008,1:38:26,36.029,N,70.089,W
9/28/2008,1:40:26,36.041,N,70.089,W
9/28/2008,1:42:25,36.053,N,70.088,W
9/28/2008,1:44:25,36.064,N,70.088,W
9/28/2008,1:46:25,36.076,N,70.088,W
9/28/2008,1:48:25,36.088,N,70.087,W
9/28/2008,1:50:25,36.1,N,70.087,W
9/28/2008,1:52:25,36.112,N,70.086,W
9/28/2008,1:54:25,36.123,N,70.085,W
9/28/2008,1:56:25,36.135,N,70.084,W
9/28/2008,1:58:26,36.147,N,70.084,W
9/28/2008,2:00:26,36.158,N,70.083,W
9/28/2008,2:02:26,36.17,N,70.082,W
9/28/2008,2:04:26,36.182,N,70.081,W
9/28/2008,2:06:26,36.193,N,70.079,W
9/28/2008,2:08:26,36.205,N,70.078,W
9/28/2008,2:10:26,36.216,N,70.077,W
9/28/2008,2:12:25,36.228,N,70.075,W
9/28/2008,2:14:25,36.239,N,70.074,W
9/28/2008,2:16:25,36.251,N,70.072,W
9/28/2008,2:18:25,36.262,N,70.07,W
9/28/2008,2:20:25,36.274,N,70.069,W
9/28/2008,2:22:25,36.285,N,70.067,W
9/28/2008,2:24:25,36.297,N,70.065,W
9/28/2008,2:26:25,36.308,N,70.063,W
9/28/2008,2:28:26,36.319,N,70.06,W
9/28/2008,2:30:26,36.331,N,70.058,W
9/28/2008,2:32:26,36.342,N,70.056,W
9/28/2008,2:34:26,36.353,N,70.053,W
9/28/2008,2:36:26,36.364,N,70.051,W
9/28/2008,2:38:26,36.375,N,70.048,W
9/28/2008,2:40:26,36.387,N,70.045,W
9/28/2008,2:42:25,36.398,N,70.043,W
9/28/2008,2:44:25,36.409,N,70.04,W
9/28/2008,2:46:25,36.42,N,70.037,W
9/28/2008,2:48:25,36.431,N,70.034,W
9/28/2008,2:50:25,36.442,N,70.03,W
9/28/2008,2:52:25,36.453,N,70.027,W
9/28/2008,2:54:25,36.464,N,70.024,W
9/28/2008,2:56:25,36.475,N,70.02,W
9/28/2008,2:58:26,36.486,N,70.016,W
9/28/2008,3:00:26,36.496,N,70.013,W
9/28/2008,3:02:26,36.507,N,70.009,W
9/28/2008,3:04:26,36.518,N,70.005,W
9/28/2008,3:06:26,36.529,N,70.001,W
9/28/2008,3:08:26,36.539,N,69.997,W
9/28/2008,3:10:26,36.55,N,69.993,W
9/28/2008,3:12:25,36.561,N,69.988,W
9/28/2008,3:14:25,36.571,N,69.984,W
9/28/2008,3:16:25,36.582,N,69.98,W
9/28/2008,3:18:25,36.593,N,69.975,W
9/28/2008,3:20:25,36.603,N,69.97,W
9/28/2008,3:22:25,36.614,N,69.966,W
9/28/2008,3:24:25,36.624,N,69.961,W
9/28/2008,3:26:25,36.635,N,69.956,W
9/28/2008,3:28:26,36.645,N,69.951,W
9/28/2008,3:30:26,36.656,N,69.946,W
9/28/2008,3:32:26,36.666,N,69.941,W
9/28/2008,3:34:26,36.676,N,69.935,W
9/28/2008,3:36:26,36.687,N,69.93,W
9/28/2008,3:38:26,36.697,N,69.925,W
9/28/2008,3:40:26,36.707,N,69.919,W
9/28/2008,3:42:25,36.718,N,69.913,W
9/28/2008,3:44:25,36.728,N,69.908,W
9/28/2008,3:46:25,36.738,N,69.902,W
9/28/2008,3:48:25,36.748,N,69.896,W
9/28/2008,3:50:25,36.758,N,69.89,W
9/28/2008,3:52:25,36.768,N,69.884,W
9/28/2008,3:54:25,36.779,N,69.878,W
9/28/2008,3:56:25,36.789,N,69.872,W
9/28/2008,3:58:26,36.799,N,69.866,W
9/28/2008,4:00:26,36.809,N,69.859,W
9/28/2008,4:02:26,36.819,N,69.853,W
9/28/2008,4:04:26,36.829,N,69.847,W
9/28/2008,4:06:26,36.839,N,69.84,W
9/28/2008,4:08:26,36.849,N,69.833,W
9/28/2008,4:10:26,36.859,N,69.827,W
9/28/2008,4:12:25,36.869,N,69.82,W
9/28/2008,4:14:25,36.878,N,69.813,W
9/28/2008,4:16:25,36.888,N,69.806,W
9/28/2008,4:18:25,36.898,N,69.799,W
9/28/2008,4:20:25,36.908,N,69.792,W
9/28/2008,4:22:25,36.918,N,69.785,W
9/28/2008,4:24:25,36.928,N,69.778,W
9/28/2008,4:26:25,36.937,N,69.771,W
9/28/2008,4:28:26,36.947,N,69.763,W
9/28/2008,4:30:26,36.957,N,69.756,W
9/28/2008,4:32:26,36.966,N,69.748,W
9/28/2008,4:34:26,36.976,N,69.741,W
9/28/2008,4:36:26,36.986,N,69.733,W
9/28/2008,4:38:26,36.995,N,69.726,W
9/28/2008,4:40:26,37.005,N,69.718,W
9/28/2008,4:42:25,37.015,N,69.71,W
9/28/2008,4:44:25,37.024,N,69.702,W
9/28/2008,4:46:25,37.034,N,69.694,W
9/28/2008,4:48:25,37.043,N,69.686,W
9/28/2008,4:50:25,37.053,N,69.678,W
9/28/2008,4:52:25,37.062,N,69.67,W
9/28/2008,4:54:25,37.072,N,69.662,W
9/28/2008,4:56:25,37.081,N,69.654,W
9/28/2008,4:58:26,37.091,N,69.646,W
9/28/2008,5:00:26,37.1,N,69.638,W
9/28/2008,5:02:26,37.11,N,69.629,W
9/28/2008,5:04:26,37.119,N,69.621,W
9/28/2008,5:06:26,37.128,N,69.612,W
9/28/2008,5:08:26,37.138,N,69.604,W
9/28/2008,5:10:26,37.147,N,69.595,W
9/28/2008,5:12:25,37.156,N,69.587,W
9/28/2008,5:14:25,37.166,N,69.578,W
9/28/2008,5:16:25,37.175,N,69.569,W
9/28/2008,5:18:25,37.184,N,69.56,W
9/28/2008,5:20:25,37.194,N,69.552,W
9/28/2008,5:22:25,37.203,N,69.543,W
9/28/2008,5:24:25,37.212,N,69.534,W
9/28/2008,5:26:25,37.221,N,69.525,W
9/28/2008,5:28:26,37.23,N,69.516,W
9/28/2008,5:30:26,37.24,N,69.507,W
9/28/2008,5:32:26,37.249,N,69.498,W
9/28/2008,5:34:26,37.258,N,69.489,W
9/28/2008,5:36:26,37.267,N,69.479,W
9/28/2008,5:38:26,37.276,N,69.47,W
9/28/2008,5:40:26,37.285,N,69.461,W
9/28/2008,5:42:25,37.295,N,69.452,W
9/28/2008,5:44:25,37.304,N,69.442,W
9/28/2008,5:46:25,37.313,N,69.433,W
9/28/2008,5:48:25,37.322,N,69.423,W
9/28/2008,5:50:25,37.331,N,69.414,W
9/28/2008,5:52:25,37.34,N,69.404,W
9/28/2008,5:54:25,37.349,N,69.395,W
9/28/2008,5:56:25,37.358,N,69.385,W
9/28/2008,5:58:26,37.367,N,69.376,W
9/28/2008,6:00:26,37.376,N,69.366,W
9/28/2008,6:02:26,37.385,N,69.356,W
9/28/2008,6:04:26,37.394,N,69.346,W
9/28/2008,6:06:26,37.403,N,69.337,W
9/28/2008,6:08:26,37.412,N,69.327,W
9/28/2008,6:10:26,37.421,N,69.317,W
9/28/2008,6:12:25,37.43,N,69.307,W
9/28/2008,6:14:25,37.439,N,69.297,W
9/28/2008,6:16:25,37.448,N,69.287,W
9/28/2008,6:16:54,37.45,N,69.285,W
9/28/2008,6:18:54,37.459,N,69.275,W
9/28/2008,6:20:54,37.468,N,69.264,W
9/28/2008,6:22:54,37.476,N,69.254,W
9/28/2008,6:24:54,37.485,N,69.244,W
9/28/2008,6:26:54,37.494,N,69.233,W
9/28/2008,6:28:54,37.503,N,69.223,W
9/28/2008,6:30:54,37.512,N,69.213,W
9/28/2008,6:32:55,37.52,N,69.202,W
9/28/2008,6:34:55,37.529,N,69.192,W
9/28/2008,6:36:55,37.538,N,69.182,W
9/28/2008,6:38:55,37.547,N,69.171,W
9/28/2008,6:40:55,37.556,N,69.161,W
9/28/2008,6:42:55,37.564,N,69.151,W
9/28/2008,6:44:55,37.573,N,69.14,W
9/28/2008,6:46:54,37.582,N,69.13,W
9/28/2008,6:48:54,37.591,N,69.119,W
9/28/2008,6:50:54,37.6,N,69.109,W
9/28/2008,6:52:54,37.608,N,69.099,W
9/28/2008,6:54:54,37.617,N,69.088,W
9/28/2008,6:56:54,37.626,N,69.078,W
9/28/2008,6:58:54,37.635,N,69.068,W
9/28/2008,7:00:54,37.644,N,69.057,W
9/28/2008,7:02:55,37.652,N,69.047,W
9/28/2008,7:04:55,37.661,N,69.037,W
9/28/2008,7:06:55,37.67,N,69.026,W
9/28/2008,7:08:55,37.679,N,69.016,W
9/28/2008,7:10:55,37.688,N,69.006,W
9/28/2008,7:12:55,37.696,N,68.995,W
9/28/2008,7:14:55,37.705,N,68.985,W
9/28/2008,7:16:54,37.714,N,68.975,W
9/28/2008,7:18:54,37.723,N,68.964,W
9/28/2008,7:20:54,37.732,N,68.954,W
9/28/2008,7:22:54,37.74,N,68.944,W
9/28/2008,7:24:54,37.749,N,68.933,W
9/28/2008,7:26:54,37.758,N,68.923,W
9/28/2008,7:28:54,37.767,N,68.913,W
9/28/2008,7:30:54,37.776,N,68.902,W
9/28/2008,7:32:55,37.784,N,68.892,W
9/28/2008,7:34:55,37.793,N,68.881,W
9/28/2008,7:36:55,37.802,N,68.871,W
9/28/2008,7:38:55,37.811,N,68.861,W
9/28/2008,7:40:55,37.82,N,68.85,W
9/28/2008,7:41:00,37.82,N,68.85,W
9/28/2008,7:43:00,37.833,N,68.843,W
9/28/2008,7:45:00,37.846,N,68.837,W
9/28/2008,7:46:59,37.859,N,68.83,W
9/28/2008,7:48:59,37.872,N,68.824,W
9/28/2008,7:50:59,37.886,N,68.818,W
9/28/2008,7:52:59,37.9,N,68.813,W
9/28/2008,7:54:59,37.913,N,68.807,W
9/28/2008,7:56:59,37.928,N,68.802,W
9/28/2008,7:58:59,37.942,N,68.797,W
9/28/2008,8:00:59,37.956,N,68.792,W
9/28/2008,8:03:00,37.971,N,68.787,W
9/28/2008,8:04:59,37.985,N,68.782,W
9/28/2008,8:07:00,38,N,68.778,W
9/28/2008,8:08:59,38.014,N,68.773,W
9/28/2008,8:11:00,38.029,N,68.769,W
9/28/2008,8:12:59,38.044,N,68.765,W
9/28/2008,8:15:00,38.059,N,68.761,W
9/28/2008,8:17:00,38.074,N,68.757,W
9/28/2008,8:18:59,38.089,N,68.753,W
9/28/2008,8:21:00,38.104,N,68.75,W
9/28/2008,8:22:59,38.119,N,68.746,W
9/28/2008,8:25:00,38.133,N,68.743,W
9/28/2008,8:26:59,38.148,N,68.739,W
9/28/2008,8:29:00,38.163,N,68.736,W
9/28/2008,8:30:59,38.178,N,68.733,W
9/28/2008,8:33:00,38.192,N,68.73,W
9/28/2008,8:34:59,38.207,N,68.727,W
9/28/2008,8:37:00,38.221,N,68.724,W
9/28/2008,8:38:59,38.236,N,68.721,W
9/28/2008,8:41:00,38.25,N,68.718,W
9/28/2008,8:42:59,38.264,N,68.715,W
9/28/2008,8:45:00,38.278,N,68.712,W
9/28/2008,8:47:00,38.292,N,68.709,W
9/28/2008,8:48:59,38.305,N,68.707,W
9/28/2008,8:51:00,38.318,N,68.704,W
9/28/2008,8:52:59,38.332,N,68.701,W
9/28/2008,8:55:00,38.345,N,68.698,W
9/28/2008,8:56:59,38.357,N,68.696,W
9/28/2008,8:59:00,38.37,N,68.693,W
9/28/2008,9:00:59,38.382,N,68.69,W
9/28/2008,9:03:00,38.394,N,68.687,W
9/28/2008,9:04:59,38.406,N,68.684,W
9/28/2008,9:07:00,38.417,N,68.681,W
9/28/2008,9:08:59,38.428,N,68.678,W
9/28/2008,9:11:00,38.439,N,68.676,W
9/28/2008,9:12:59,38.45,N,68.673,W
9/28/2008,9:14:50,38.46,N,68.67,W
9/28/2008,9:16:49,38.468,N,68.667,W
9/28/2008,9:18:49,38.477,N,68.664,W
9/28/2008,9:20:50,38.485,N,68.661,W
9/28/2008,9:22:49,38.493,N,68.658,W
9/28/2008,9:24:50,38.502,N,68.655,W
9/28/2008,9:26:49,38.51,N,68.651,W
9/28/2008,9:28:50,38.518,N,68.648,W
9/28/2008,9:30:49,38.527,N,68.645,W
9/28/2008,9:32:50,38.535,N,68.642,W
9/28/2008,9:34:49,38.543,N,68.639,W
9/28/2008,9:36:50,38.552,N,68.636,W
9/28/2008,9:38:49,38.56,N,68.633,W
9/28/2008,9:40:50,38.568,N,68.63,W
9/28/2008,9:42:49,38.577,N,68.627,W
9/28/2008,9:44:50,38.585,N,68.624,W
9/28/2008,9:46:49,38.593,N,68.621,W
9/28/2008,9:48:49,38.602,N,68.617,W
9/28/2008,9:50:50,38.61,N,68.614,W
9/28/2008,9:52:49,38.618,N,68.611,W
9/28/2008,9:54:50,38.627,N,68.608,W
9/28/2008,9:56:49,38.635,N,68.605,W
9/28/2008,9:58:50,38.643,N,68.602,W
9/28/2008,10:00:49,38.652,N,68.599,W
9/28/2008,10:02:50,38.66,N,68.596,W
9/28/2008,10:04:49,38.668,N,68.593,W
9/28/2008,10:06:50,38.677,N,68.59,W
9/28/2008,10:08:49,38.685,N,68.587,W
9/28/2008,10:10:50,38.694,N,68.584,W
9/28/2008,10:12:49,38.702,N,68.58,W
9/28/2008,10:14:50,38.71,N,68.577,W
9/28/2008,10:16:49,38.719,N,68.574,W
9/28/2008,10:18:49,38.727,N,68.571,W
9/28/2008,10:19:34,38.73,N,68.57,W
9/28/2008,10:21:35,38.769,N,68.565,W
9/28/2008,10:23:34,38.808,N,68.56,W
9/28/2008,10:23:39,38.81,N,68.56,W
9/28/2008,10:25:40,38.822,N,68.554,W
9/28/2008,10:27:39,38.834,N,68.548,W
9/28/2008,10:29:40,38.846,N,68.542,W
9/28/2008,10:31:39,38.858,N,68.536,W
9/28/2008,10:33:40,38.87,N,68.53,W
9/28/2008,10:35:40,38.882,N,68.524,W
9/28/2008,10:37:39,38.894,N,68.518,W
9/28/2008,10:39:40,38.906,N,68.512,W
9/28/2008,10:41:39,38.918,N,68.506,W
9/28/2008,10:43:40,38.93,N,68.5,W
9/28/2008,10:45:39,38.942,N,68.494,W
9/28/2008,10:47:40,38.954,N,68.488,W
9/28/2008,10:49:39,38.966,N,68.482,W
9/28/2008,10:51:40,38.977,N,68.476,W
9/28/2008,10:53:39,38.989,N,68.47,W
9/28/2008,10:55:40,39.001,N,68.464,W
9/28/2008,10:57:39,39.013,N,68.458,W
9/28/2008,10:59:40,39.025,N,68.452,W
9/28/2008,11:01:39,39.037,N,68.446,W
9/28/2008,11:03:40,39.049,N,68.44,W
9/28/2008,11:05:40,39.061,N,68.434,W
9/28/2008,11:07:39,39.073,N,68.428,W
9/28/2008,11:09:40,39.085,N,68.422,W
9/28/2008,11:11:39,39.097,N,68.416,W
9/28/2008,11:13:40,39.109,N,68.41,W
9/28/2008,11:15:39,39.121,N,68.404,W
9/28/2008,11:17:10,39.13,N,68.4,W
9/28/2008,11:19:09,39.142,N,68.39,W
9/28/2008,11:21:10,39.155,N,68.379,W
9/28/2008,11:23:09,39.167,N,68.369,W
9/28/2008,11:25:10,39.179,N,68.358,W
9/28/2008,11:27:09,39.191,N,68.348,W
9/28/2008,11:29:10,39.204,N,68.337,W
9/28/2008,11:31:09,39.216,N,68.327,W
9/28/2008,11:33:10,39.228,N,68.317,W
9/28/2008,11:35:09,39.241,N,68.306,W
9/28/2008,11:37:10,39.253,N,68.296,W
9/28/2008,11:39:09,39.265,N,68.285,W
9/28/2008,11:41:10,39.277,N,68.275,W
9/28/2008,11:43:10,39.29,N,68.265,W
9/28/2008,11:45:09,39.302,N,68.254,W
9/28/2008,11:47:10,39.314,N,68.244,W
9/28/2008,11:49:09,39.326,N,68.234,W
9/28/2008,11:51:10,39.339,N,68.223,W
9/28/2008,11:53:09,39.351,N,68.213,W
9/28/2008,11:55:10,39.363,N,68.203,W
9/28/2008,11:57:09,39.376,N,68.192,W
9/28/2008,11:59:10,39.388,N,68.182,W
9/28/2008,12:01:09,39.4,N,68.172,W
9/28/2008,12:03:10,39.412,N,68.161,W
9/28/2008,12:05:09,39.425,N,68.151,W
9/28/2008,12:07:10,39.437,N,68.141,W
9/28/2008,12:09:09,39.449,N,68.131,W
9/28/2008,12:11:10,39.461,N,68.12,W
9/28/2008,12:13:10,39.474,N,68.11,W
9/28/2008,12:15:09,39.486,N,68.1,W
9/28/2008,12:17:10,39.498,N,68.09,W
9/28/2008,12:19:09,39.511,N,68.08,W
9/28/2008,12:21:10,39.523,N,68.069,W
9/28/2008,12:23:09,39.535,N,68.059,W
9/28/2008,12:25:10,39.547,N,68.049,W
9/28/2008,12:27:09,39.56,N,68.039,W
9/28/2008,12:29:10,39.572,N,68.029,W
9/28/2008,12:31:09,39.584,N,68.019,W
9/28/2008,12:33:10,39.597,N,68.009,W
9/28/2008,12:35:09,39.609,N,67.999,W
