Track,for,Karl,2016,,,
Date,Time,(UTC),Latitude,Longitude,,Category
MM/DD/Year,HH:MM:SS,(deg),(deg),,,
9/21/2016,5:03:16,20.065,N,57.078,W,0
9/21/2016,5:05:16,20.072,N,57.087,W,0
9/21/2016,5:07:17,20.08,N,57.095,W,0
9/21/2016,5:09:16,20.088,N,57.104,W,0
9/21/2016,5:11:16,20.095,N,57.112,W,0
9/21/2016,5:13:17,20.103,N,57.121,W,0
9/21/2016,5:15:17,20.11,N,57.129,W,0
9/21/2016,5:17:16,20.118,N,57.137,W,0
9/21/2016,5:19:16,20.125,N,57.146,W,0
9/21/2016,5:21:17,20.133,N,57.154,W,0
9/21/2016,5:23:17,20.14,N,57.162,W,0
9/21/2016,5:25:16,20.147,N,57.171,W,0
9/21/2016,5:27:16,20.155,N,57.179,W,0
9/21/2016,5:29:17,20.162,N,57.187,W,0
9/21/2016,5:31:17,20.169,N,57.195,W,0
9/21/2016,5:33:16,20.177,N,57.204,W,0
9/21/2016,5:35:16,20.184,N,57.212,W,0
9/21/2016,5:37:17,20.191,N,57.22,W,0
9/21/2016,5:39:16,20.198,N,57.228,W,0
9/21/2016,5:41:16,20.205,N,57.236,W,0
9/21/2016,5:43:17,20.212,N,57.244,W,0
9/21/2016,5:45:17,20.219,N,57.252,W,0
9/21/2016,5:47:16,20.226,N,57.259,W,0
9/21/2016,5:49:16,20.233,N,57.267,W,0
9/21/2016,5:51:17,20.24,N,57.275,W,0
9/21/2016,5:53:17,20.247,N,57.283,W,0
9/21/2016,5:55:16,20.253,N,57.29,W,0
9/21/2016,5:57:16,20.26,N,57.298,W,0
9/21/2016,5:59:17,20.267,N,57.306,W,0
9/21/2016,6:01:17,20.273,N,57.313,W,0
9/21/2016,6:03:16,20.28,N,57.321,W,0
9/21/2016,6:05:16,20.286,N,57.328,W,0
9/21/2016,6:07:17,20.292,N,57.336,W,0
9/21/2016,6:09:16,20.299,N,57.343,W,0
9/21/2016,6:11:16,20.305,N,57.35,W,0
9/21/2016,6:13:17,20.311,N,57.357,W,0
9/21/2016,6:15:17,20.317,N,57.365,W,0
9/21/2016,6:17:16,20.323,N,57.372,W,0
9/21/2016,6:19:16,20.329,N,57.379,W,0
9/21/2016,6:21:17,20.335,N,57.386,W,0
9/21/2016,6:23:17,20.34,N,57.393,W,0
9/21/2016,6:25:16,20.346,N,57.4,W,0
9/21/2016,6:27:16,20.351,N,57.406,W,0
9/21/2016,6:29:17,20.357,N,57.413,W,0
9/21/2016,6:31:17,20.362,N,57.42,W,0
9/21/2016,6:33:16,20.368,N,57.427,W,0
9/21/2016,6:35:16,20.373,N,57.433,W,0
9/21/2016,6:37:17,20.378,N,57.44,W,0
9/21/2016,6:39:16,20.383,N,57.446,W,0
9/21/2016,6:41:16,20.388,N,57.452,W,0
9/21/2016,6:43:17,20.392,N,57.459,W,0
9/21/2016,6:45:17,20.397,N,57.465,W,0
9/21/2016,6:47:16,20.402,N,57.471,W,0
9/21/2016,6:49:16,20.406,N,57.477,W,0
9/21/2016,6:51:17,20.41,N,57.483,W,0
9/21/2016,6:53:17,20.415,N,57.489,W,0
9/21/2016,6:55:16,20.419,N,57.495,W,0
9/21/2016,6:57:16,20.423,N,57.501,W,0
9/21/2016,6:59:17,20.427,N,57.507,W,0
9/21/2016,7:01:17,20.431,N,57.512,W,0
9/21/2016,7:03:16,20.434,N,57.518,W,0
9/21/2016,7:05:16,20.438,N,57.523,W,0
9/21/2016,7:07:17,20.441,N,57.529,W,0
9/21/2016,7:09:16,20.445,N,57.534,W,0
9/21/2016,7:11:16,20.448,N,57.54,W,0
9/21/2016,7:13:17,20.451,N,57.545,W,0
9/21/2016,7:15:17,20.454,N,57.55,W,0
9/21/2016,7:17:16,20.457,N,57.555,W,0
9/21/2016,7:19:16,20.46,N,57.56,W,0
9/21/2016,7:21:17,20.463,N,57.565,W,0
9/21/2016,7:23:17,20.465,N,57.57,W,0
9/21/2016,7:25:16,20.468,N,57.575,W,0
9/21/2016,7:27:16,20.47,N,57.579,W,0
9/21/2016,7:29:17,20.472,N,57.584,W,0
9/21/2016,7:31:17,20.475,N,57.589,W,0
9/21/2016,7:33:16,20.477,N,57.593,W,0
9/21/2016,7:35:16,20.479,N,57.598,W,0
9/21/2016,7:37:17,20.481,N,57.602,W,0
9/21/2016,7:39:16,20.483,N,57.607,W,0
9/21/2016,7:41:16,20.484,N,57.611,W,0
9/21/2016,7:43:17,20.486,N,57.615,W,0
9/21/2016,7:45:17,20.488,N,57.619,W,0
9/21/2016,7:47:16,20.489,N,57.623,W,0
9/21/2016,7:49:16,20.49,N,57.627,W,0
9/21/2016,7:51:17,20.492,N,57.631,W,0
9/21/2016,7:53:17,20.493,N,57.635,W,0
9/21/2016,7:55:16,20.494,N,57.639,W,0
9/21/2016,7:57:16,20.495,N,57.643,W,0
9/21/2016,7:59:17,20.496,N,57.647,W,0
9/21/2016,8:01:17,20.497,N,57.651,W,0
9/21/2016,8:03:16,20.497,N,57.654,W,0
9/21/2016,8:05:16,20.498,N,57.658,W,0
9/21/2016,8:07:16,20.499,N,57.661,W,0
9/21/2016,8:09:17,20.499,N,57.665,W,0
9/21/2016,8:11:17,20.5,N,57.668,W,0
9/21/2016,8:13:17,20.5,N,57.672,W,0
9/21/2016,8:15:17,20.5,N,57.675,W,0
9/21/2016,8:17:16,20.5,N,57.678,W,0
9/21/2016,8:19:16,20.501,N,57.682,W,0
9/21/2016,8:21:16,20.501,N,57.685,W,0
9/21/2016,8:23:16,20.501,N,57.688,W,0
9/21/2016,8:25:17,20.5,N,57.691,W,0
9/21/2016,8:27:17,20.5,N,57.694,W,0
9/21/2016,8:29:17,20.5,N,57.697,W,0
9/21/2016,8:31:17,20.5,N,57.7,W,0
9/21/2016,8:33:16,20.499,N,57.703,W,0
9/21/2016,8:35:16,20.499,N,57.706,W,0
9/21/2016,8:37:16,20.498,N,57.708,W,0
9/21/2016,8:39:17,20.498,N,57.711,W,0
9/21/2016,8:41:17,20.497,N,57.714,W,0
9/21/2016,8:43:17,20.496,N,57.717,W,0
9/21/2016,8:45:17,20.495,N,57.719,W,0
9/21/2016,8:47:16,20.494,N,57.722,W,0
9/21/2016,8:48:15,20.494,N,57.723,W,0
9/21/2016,8:50:15,20.492,N,57.725,W,0
9/21/2016,8:52:16,20.491,N,57.728,W,0
9/21/2016,8:54:16,20.489,N,57.73,W,0
9/21/2016,8:56:16,20.487,N,57.733,W,0
9/21/2016,8:58:16,20.485,N,57.735,W,0
9/21/2016,9:00:15,20.483,N,57.737,W,0
9/21/2016,9:02:15,20.481,N,57.739,W,0
9/21/2016,9:04:15,20.479,N,57.742,W,0
9/21/2016,9:06:15,20.477,N,57.744,W,0
9/21/2016,9:08:16,20.475,N,57.746,W,0
9/21/2016,9:10:16,20.473,N,57.748,W,0
9/21/2016,9:12:16,20.471,N,57.75,W,0
9/21/2016,9:14:15,20.469,N,57.752,W,0
9/21/2016,9:16:15,20.467,N,57.754,W,0
9/21/2016,9:18:15,20.465,N,57.756,W,0
9/21/2016,9:20:15,20.463,N,57.758,W,0
9/21/2016,9:22:16,20.461,N,57.76,W,0
9/21/2016,9:24:16,20.458,N,57.762,W,0
9/21/2016,9:26:16,20.456,N,57.764,W,0
9/21/2016,9:28:16,20.454,N,57.766,W,0
9/21/2016,9:30:15,20.452,N,57.768,W,0
9/21/2016,9:32:15,20.449,N,57.77,W,0
9/21/2016,9:34:15,20.447,N,57.771,W,0
9/21/2016,9:36:15,20.445,N,57.773,W,0
9/21/2016,9:38:16,20.442,N,57.775,W,0
9/21/2016,9:40:16,20.44,N,57.777,W,0
9/21/2016,9:42:16,20.438,N,57.778,W,0
9/21/2016,9:44:15,20.435,N,57.78,W,0
9/21/2016,9:46:15,20.433,N,57.782,W,0
9/21/2016,9:48:15,20.43,N,57.783,W,0
9/21/2016,9:50:15,20.428,N,57.785,W,0
9/21/2016,9:52:16,20.425,N,57.786,W,0
9/21/2016,9:54:16,20.423,N,57.788,W,0
9/21/2016,9:56:16,20.42,N,57.789,W,0
9/21/2016,9:58:16,20.418,N,57.791,W,0
9/21/2016,10:00:15,20.415,N,57.792,W,0
9/21/2016,10:02:15,20.412,N,57.794,W,0
9/21/2016,10:04:15,20.41,N,57.795,W,0
9/21/2016,10:06:15,20.407,N,57.797,W,0
9/21/2016,10:08:16,20.405,N,57.798,W,0
9/21/2016,10:10:16,20.402,N,57.8,W,0
9/21/2016,10:12:16,20.399,N,57.801,W,0
9/21/2016,10:14:15,20.397,N,57.802,W,0
9/21/2016,10:16:15,20.394,N,57.804,W,0
9/21/2016,10:18:15,20.391,N,57.805,W,0
9/21/2016,10:20:15,20.389,N,57.806,W,0
9/21/2016,10:22:16,20.386,N,57.807,W,0
9/21/2016,10:24:16,20.383,N,57.809,W,0
9/21/2016,10:26:16,20.38,N,57.81,W,0
9/21/2016,10:28:16,20.378,N,57.811,W,0
9/21/2016,10:30:15,20.375,N,57.812,W,0
9/21/2016,10:32:15,20.372,N,57.813,W,0
9/21/2016,10:34:15,20.37,N,57.815,W,0
9/21/2016,10:36:15,20.367,N,57.816,W,0
9/21/2016,10:38:16,20.364,N,57.817,W,0
9/21/2016,10:40:16,20.361,N,57.818,W,0
9/21/2016,10:42:16,20.359,N,57.819,W,0
9/21/2016,10:44:15,20.356,N,57.82,W,0
9/21/2016,10:46:15,20.353,N,57.821,W,0
9/21/2016,10:48:15,20.35,N,57.822,W,0
9/21/2016,10:50:15,20.347,N,57.823,W,0
9/21/2016,10:52:16,20.345,N,57.824,W,0
9/21/2016,10:54:16,20.342,N,57.825,W,0
9/21/2016,10:56:16,20.339,N,57.826,W,0
9/21/2016,10:58:16,20.336,N,57.827,W,0
9/21/2016,11:00:15,20.334,N,57.828,W,0
9/21/2016,11:02:15,20.331,N,57.829,W,0
9/21/2016,11:04:15,20.328,N,57.83,W,0
9/21/2016,11:06:15,20.325,N,57.831,W,0
9/21/2016,11:08:16,20.322,N,57.832,W,0
9/21/2016,11:10:16,20.32,N,57.833,W,0
9/21/2016,11:10:44,20.319,N,57.833,W,0
9/21/2016,11:12:44,20.317,N,57.835,W,0
9/21/2016,11:14:44,20.315,N,57.836,W,0
9/21/2016,11:16:43,20.313,N,57.838,W,0
9/21/2016,11:18:43,20.312,N,57.84,W,0
9/21/2016,11:20:43,20.31,N,57.841,W,0
9/21/2016,11:22:43,20.308,N,57.843,W,0
9/21/2016,11:24:44,20.306,N,57.845,W,0
9/21/2016,11:26:44,20.305,N,57.846,W,0
9/21/2016,11:28:44,20.303,N,57.848,W,0
9/21/2016,11:30:44,20.301,N,57.85,W,0
9/21/2016,11:32:43,20.3,N,57.851,W,0
9/21/2016,11:34:43,20.298,N,57.853,W,0
9/21/2016,11:36:43,20.297,N,57.855,W,0
9/21/2016,11:38:44,20.295,N,57.857,W,0
9/21/2016,11:40:44,20.294,N,57.858,W,0
9/21/2016,11:42:44,20.292,N,57.86,W,0
9/21/2016,11:44:44,20.291,N,57.862,W,0
9/21/2016,11:46:43,20.289,N,57.863,W,0
9/21/2016,11:48:43,20.288,N,57.865,W,0
9/21/2016,11:50:43,20.286,N,57.867,W,0
9/21/2016,11:52:43,20.285,N,57.869,W,0
9/21/2016,11:54:44,20.284,N,57.87,W,0
9/21/2016,11:56:44,20.282,N,57.872,W,0
9/21/2016,11:58:44,20.281,N,57.874,W,0
9/21/2016,12:00:44,20.28,N,57.876,W,0
9/21/2016,12:02:43,20.279,N,57.878,W,0
9/21/2016,12:04:43,20.278,N,57.879,W,0
9/21/2016,12:06:43,20.277,N,57.881,W,0
9/21/2016,12:08:44,20.276,N,57.883,W,0
9/21/2016,12:10:44,20.274,N,57.885,W,0
9/21/2016,12:12:44,20.273,N,57.887,W,0
9/21/2016,12:14:44,20.273,N,57.888,W,0
9/21/2016,12:16:43,20.272,N,57.89,W,0
9/21/2016,12:18:43,20.271,N,57.892,W,0
9/21/2016,12:20:43,20.27,N,57.894,W,0
9/21/2016,12:22:43,20.269,N,57.896,W,0
9/21/2016,12:24:44,20.268,N,57.898,W,0
9/21/2016,12:26:44,20.267,N,57.9,W,0
9/21/2016,12:28:44,20.267,N,57.901,W,0
9/21/2016,12:30:44,20.266,N,57.903,W,0
9/21/2016,12:32:43,20.265,N,57.905,W,0
9/21/2016,12:34:43,20.265,N,57.907,W,0
9/21/2016,12:36:43,20.264,N,57.909,W,0
9/21/2016,12:38:44,20.264,N,57.911,W,0
9/21/2016,12:40:44,20.263,N,57.913,W,0
9/21/2016,12:42:44,20.263,N,57.915,W,0
9/21/2016,12:44:44,20.262,N,57.917,W,0
9/21/2016,12:46:43,20.262,N,57.919,W,0
9/21/2016,12:48:43,20.261,N,57.92,W,0
9/21/2016,12:50:43,20.261,N,57.922,W,0
9/21/2016,12:52:43,20.261,N,57.924,W,0
9/21/2016,12:54:44,20.261,N,57.926,W,0
9/21/2016,12:56:44,20.261,N,57.928,W,0
9/21/2016,12:58:44,20.26,N,57.93,W,0
9/21/2016,13:00:44,20.26,N,57.932,W,0
9/21/2016,13:02:43,20.26,N,57.934,W,0
9/21/2016,13:04:43,20.26,N,57.936,W,0
9/21/2016,13:06:43,20.26,N,57.938,W,0
9/21/2016,13:08:44,20.26,N,57.94,W,0
9/21/2016,13:10:44,20.26,N,57.942,W,0
9/21/2016,13:12:44,20.261,N,57.944,W,0
9/21/2016,13:14:44,20.261,N,57.946,W,0
9/21/2016,13:16:43,20.261,N,57.948,W,0
9/21/2016,13:18:43,20.261,N,57.951,W,0
9/21/2016,13:20:43,20.262,N,57.953,W,0
9/21/2016,13:22:43,20.262,N,57.955,W,0
9/21/2016,13:24:44,20.263,N,57.957,W,0
9/21/2016,13:26:44,20.263,N,57.959,W,0
9/21/2016,13:28:44,20.264,N,57.961,W,0
9/21/2016,13:30:44,20.264,N,57.963,W,0
9/21/2016,13:32:43,20.265,N,57.965,W,0
9/21/2016,13:34:43,20.265,N,57.967,W,0
9/21/2016,13:36:43,20.266,N,57.969,W,0
9/21/2016,13:38:44,20.267,N,57.972,W,0
9/21/2016,13:40:44,20.268,N,57.974,W,0
9/21/2016,13:42:44,20.269,N,57.976,W,0
9/21/2016,13:44:44,20.269,N,57.978,W,0
9/21/2016,13:46:43,20.27,N,57.98,W,0
9/21/2016,13:48:43,20.271,N,57.982,W,0
9/21/2016,13:50:43,20.272,N,57.985,W,0
9/21/2016,13:52:43,20.274,N,57.987,W,0
9/21/2016,13:54:44,20.275,N,57.989,W,0
9/21/2016,13:56:44,20.276,N,57.991,W,0
9/21/2016,13:58:44,20.277,N,57.994,W,0
9/21/2016,14:00:44,20.279,N,57.996,W,0
9/21/2016,14:02:43,20.28,N,57.998,W,0
9/21/2016,14:04:43,20.281,N,58,W,0
9/21/2016,14:06:43,20.283,N,58.003,W,0
9/21/2016,14:08:44,20.284,N,58.005,W,0
9/21/2016,14:10:44,20.286,N,58.007,W,0
9/21/2016,14:12:44,20.288,N,58.01,W,0
9/21/2016,14:14:44,20.289,N,58.012,W,0
9/21/2016,14:16:43,20.291,N,58.014,W,0
9/21/2016,14:18:43,20.293,N,58.017,W,0
9/21/2016,14:20:43,20.295,N,58.019,W,0
9/21/2016,14:22:43,20.297,N,58.021,W,0
9/21/2016,14:24:44,20.299,N,58.024,W,0
9/21/2016,14:26:44,20.301,N,58.026,W,0
9/21/2016,14:28:44,20.303,N,58.028,W,0
9/21/2016,14:30:44,20.305,N,58.031,W,0
9/21/2016,14:32:43,20.307,N,58.033,W,0
9/21/2016,14:34:43,20.309,N,58.036,W,0
9/21/2016,14:36:43,20.312,N,58.038,W,0
9/21/2016,14:38:44,20.314,N,58.041,W,0
9/21/2016,14:40:44,20.316,N,58.043,W,0
9/21/2016,14:42:44,20.319,N,58.046,W,0
9/21/2016,14:44:44,20.321,N,58.048,W,0
9/21/2016,14:46:43,20.324,N,58.05,W,0
9/21/2016,14:48:43,20.327,N,58.053,W,0
9/21/2016,14:50:43,20.329,N,58.056,W,0
9/21/2016,14:52:43,20.332,N,58.058,W,0
9/21/2016,14:54:44,20.335,N,58.061,W,0
9/21/2016,14:56:44,20.338,N,58.063,W,0
9/21/2016,14:58:44,20.341,N,58.066,W,0
9/21/2016,15:00:44,20.344,N,58.068,W,0
9/21/2016,15:02:43,20.347,N,58.071,W,0
9/21/2016,15:04:43,20.35,N,58.073,W,0
9/21/2016,15:06:43,20.353,N,58.076,W,0
9/21/2016,15:08:44,20.357,N,58.079,W,0
9/21/2016,15:10:44,20.36,N,58.081,W,0
9/21/2016,15:12:44,20.363,N,58.084,W,0
9/21/2016,15:14:44,20.367,N,58.087,W,0
9/21/2016,15:16:43,20.37,N,58.089,W,0
9/21/2016,15:18:43,20.374,N,58.092,W,0
9/21/2016,15:20:43,20.378,N,58.095,W,0
9/21/2016,15:22:43,20.381,N,58.097,W,0
9/21/2016,15:24:44,20.385,N,58.1,W,0
9/21/2016,15:26:44,20.389,N,58.103,W,0
9/21/2016,15:28:44,20.393,N,58.106,W,0
9/21/2016,15:30:44,20.397,N,58.108,W,0
9/21/2016,15:32:43,20.401,N,58.111,W,0
9/21/2016,15:34:43,20.405,N,58.114,W,0
9/21/2016,15:36:43,20.409,N,58.117,W,0
9/21/2016,15:38:44,20.414,N,58.119,W,0
9/21/2016,15:40:44,20.418,N,58.122,W,0
9/21/2016,15:42:44,20.422,N,58.125,W,0
9/21/2016,15:44:44,20.427,N,58.128,W,0
9/21/2016,15:46:43,20.431,N,58.131,W,0
9/21/2016,15:48:43,20.436,N,58.134,W,0
9/21/2016,15:50:43,20.441,N,58.137,W,0
9/21/2016,15:52:43,20.445,N,58.139,W,0
9/21/2016,15:54:44,20.45,N,58.142,W,0
9/21/2016,15:56:44,20.455,N,58.145,W,0
9/21/2016,15:58:44,20.46,N,58.148,W,0
9/21/2016,16:00:44,20.465,N,58.151,W,0
9/21/2016,16:02:43,20.47,N,58.154,W,0
9/21/2016,16:04:43,20.475,N,58.157,W,0
9/21/2016,16:06:43,20.481,N,58.16,W,0
9/21/2016,16:08:44,20.486,N,58.163,W,0
9/21/2016,16:10:44,20.491,N,58.166,W,0
9/21/2016,16:12:44,20.497,N,58.169,W,0
9/21/2016,16:14:44,20.502,N,58.172,W,0
9/21/2016,16:16:43,20.508,N,58.175,W,0
9/21/2016,16:18:43,20.514,N,58.178,W,0
9/21/2016,16:20:43,20.519,N,58.181,W,0
9/21/2016,16:22:43,20.525,N,58.185,W,0
9/21/2016,16:24:44,20.531,N,58.188,W,0
9/21/2016,16:26:44,20.537,N,58.191,W,0
9/21/2016,16:28:44,20.543,N,58.194,W,0
9/21/2016,16:30:44,20.549,N,58.197,W,0
9/21/2016,16:32:43,20.555,N,58.2,W,0
9/21/2016,16:34:43,20.561,N,58.203,W,0
9/21/2016,16:36:43,20.567,N,58.207,W,0
9/21/2016,16:38:44,20.573,N,58.21,W,0
9/21/2016,16:40:44,20.58,N,58.213,W,0
9/21/2016,16:42:44,20.586,N,58.216,W,0
9/21/2016,16:44:44,20.592,N,58.219,W,0
9/21/2016,16:46:43,20.599,N,58.223,W,0
9/21/2016,16:48:43,20.606,N,58.226,W,0
9/21/2016,16:50:43,20.612,N,58.229,W,0
9/21/2016,16:52:43,20.619,N,58.232,W,0
9/21/2016,16:54:44,20.626,N,58.236,W,0
9/21/2016,16:56:44,20.632,N,58.239,W,0
9/21/2016,16:58:44,20.639,N,58.242,W,0
9/21/2016,17:00:44,20.646,N,58.246,W,0
9/21/2016,17:02:43,20.653,N,58.249,W,0
9/21/2016,17:04:43,20.66,N,58.252,W,0
9/21/2016,17:06:43,20.667,N,58.256,W,0
9/21/2016,17:08:44,20.674,N,58.259,W,0
9/21/2016,17:10:44,20.681,N,58.263,W,0
9/21/2016,17:12:44,20.688,N,58.266,W,0
9/21/2016,17:14:44,20.696,N,58.27,W,0
9/21/2016,17:16:43,20.703,N,58.273,W,0
9/21/2016,17:18:43,20.71,N,58.276,W,0
9/21/2016,17:20:43,20.718,N,58.28,W,0
9/21/2016,17:22:43,20.725,N,58.283,W,0
9/21/2016,17:24:44,20.733,N,58.287,W,0
9/21/2016,17:26:44,20.74,N,58.29,W,0
9/21/2016,17:28:44,20.748,N,58.294,W,0
9/21/2016,17:30:44,20.755,N,58.297,W,0
9/21/2016,17:32:43,20.763,N,58.301,W,0
9/21/2016,17:34:43,20.771,N,58.304,W,0
9/21/2016,17:36:43,20.779,N,58.308,W,0
9/21/2016,17:38:44,20.786,N,58.312,W,0
9/21/2016,17:40:44,20.794,N,58.315,W,0
9/21/2016,17:42:44,20.802,N,58.319,W,0
9/21/2016,17:44:44,20.81,N,58.322,W,0
9/21/2016,17:46:43,20.818,N,58.326,W,0
9/21/2016,17:48:43,20.826,N,58.33,W,0
9/21/2016,17:50:43,20.834,N,58.333,W,0
9/21/2016,17:52:43,20.842,N,58.337,W,0
9/21/2016,17:54:44,20.85,N,58.341,W,0
9/21/2016,17:56:44,20.859,N,58.344,W,0
9/21/2016,17:58:44,20.867,N,58.348,W,0
9/21/2016,18:00:44,20.875,N,58.352,W,0
9/21/2016,18:02:43,20.883,N,58.356,W,0
9/21/2016,18:04:43,20.892,N,58.359,W,0
9/21/2016,18:06:43,20.9,N,58.363,W,0
9/21/2016,18:08:44,20.908,N,58.367,W,0
9/21/2016,18:10:44,20.917,N,58.371,W,0
9/21/2016,18:12:44,20.925,N,58.374,W,0
9/21/2016,18:14:44,20.934,N,58.378,W,0
9/21/2016,18:16:43,20.943,N,58.382,W,0
9/21/2016,18:18:43,20.951,N,58.386,W,0
9/21/2016,18:20:43,20.96,N,58.39,W,0
9/21/2016,18:22:43,20.968,N,58.393,W,0
9/21/2016,18:24:44,20.977,N,58.397,W,0
9/21/2016,18:26:44,20.986,N,58.401,W,0
9/21/2016,18:28:44,20.995,N,58.405,W,0
9/21/2016,18:30:44,21.003,N,58.409,W,0
9/21/2016,18:32:43,21.012,N,58.413,W,0
9/21/2016,18:34:43,21.021,N,58.417,W,0
9/21/2016,18:36:43,21.03,N,58.421,W,0
9/21/2016,18:38:44,21.039,N,58.425,W,0
9/21/2016,18:40:44,21.048,N,58.429,W,0
9/21/2016,18:42:44,21.057,N,58.433,W,0
9/21/2016,18:44:44,21.066,N,58.437,W,0
9/21/2016,18:46:43,21.075,N,58.441,W,0
9/21/2016,18:48:43,21.084,N,58.445,W,0
9/21/2016,18:50:43,21.093,N,58.449,W,0
9/21/2016,18:52:43,21.102,N,58.453,W,0
9/21/2016,18:54:44,21.111,N,58.457,W,0
9/21/2016,18:56:44,21.12,N,58.461,W,0
9/21/2016,18:58:44,21.129,N,58.465,W,0
9/21/2016,19:00:44,21.139,N,58.469,W,0
9/21/2016,19:02:43,21.148,N,58.473,W,0
9/21/2016,19:04:43,21.157,N,58.477,W,0
