Track,for,Ike,2008,,
Date,Time,(UTC),Latitude,Longitude,
MM/DD/Year,HH:MM:SS,(deg),(deg),,
9/6/2008,0:24:29,22.692,N,64.811,W
9/6/2008,0:26:29,22.69,N,64.819,W
9/6/2008,0:28:28,22.689,N,64.828,W
9/6/2008,0:30:28,22.687,N,64.836,W
9/6/2008,0:32:29,22.686,N,64.845,W
9/6/2008,0:34:29,22.684,N,64.854,W
9/6/2008,0:36:28,22.683,N,64.862,W
9/6/2008,0:38:28,22.681,N,64.871,W
9/6/2008,0:40:29,22.68,N,64.879,W
9/6/2008,0:42:28,22.678,N,64.888,W
9/6/2008,0:44:28,22.677,N,64.897,W
9/6/2008,0:46:29,22.675,N,64.905,W
9/6/2008,0:48:29,22.674,N,64.914,W
9/6/2008,0:50:28,22.672,N,64.923,W
9/6/2008,0:52:28,22.671,N,64.931,W
9/6/2008,0:54:29,22.669,N,64.94,W
9/6/2008,0:56:29,22.668,N,64.949,W
9/6/2008,0:58:28,22.666,N,64.958,W
9/6/2008,1:00:28,22.665,N,64.966,W
9/6/2008,1:02:29,22.663,N,64.975,W
9/6/2008,1:04:29,22.662,N,64.984,W
9/6/2008,1:06:28,22.66,N,64.992,W
9/6/2008,1:08:28,22.659,N,65.001,W
9/6/2008,1:10:29,22.657,N,65.01,W
9/6/2008,1:12:28,22.656,N,65.019,W
9/6/2008,1:14:28,22.654,N,65.027,W
9/6/2008,1:16:29,22.653,N,65.036,W
9/6/2008,1:18:29,22.651,N,65.045,W
9/6/2008,1:20:28,22.65,N,65.054,W
9/6/2008,1:22:28,22.649,N,65.063,W
9/6/2008,1:24:29,22.647,N,65.071,W
9/6/2008,1:26:29,22.646,N,65.08,W
9/6/2008,1:28:28,22.644,N,65.089,W
9/6/2008,1:30:28,22.643,N,65.098,W
9/6/2008,1:32:29,22.641,N,65.107,W
9/6/2008,1:34:29,22.64,N,65.116,W
9/6/2008,1:36:28,22.638,N,65.124,W
9/6/2008,1:38:28,22.637,N,65.133,W
9/6/2008,1:40:29,22.636,N,65.142,W
9/6/2008,1:42:28,22.634,N,65.151,W
9/6/2008,1:44:28,22.633,N,65.16,W
9/6/2008,1:46:29,22.631,N,65.169,W
9/6/2008,1:48:29,22.63,N,65.178,W
9/6/2008,1:50:28,22.628,N,65.186,W
9/6/2008,1:52:28,22.627,N,65.195,W
9/6/2008,1:54:29,22.625,N,65.204,W
9/6/2008,1:56:29,22.624,N,65.213,W
9/6/2008,1:58:28,22.623,N,65.222,W
9/6/2008,2:00:28,22.621,N,65.231,W
9/6/2008,2:02:29,22.62,N,65.24,W
9/6/2008,2:04:29,22.618,N,65.249,W
9/6/2008,2:06:28,22.617,N,65.258,W
9/6/2008,2:08:28,22.615,N,65.267,W
9/6/2008,2:10:29,22.614,N,65.276,W
9/6/2008,2:12:28,22.613,N,65.285,W
9/6/2008,2:14:28,22.611,N,65.293,W
9/6/2008,2:16:29,22.61,N,65.302,W
9/6/2008,2:18:29,22.608,N,65.311,W
9/6/2008,2:20:28,22.607,N,65.32,W
9/6/2008,2:22:28,22.606,N,65.329,W
9/6/2008,2:24:29,22.604,N,65.338,W
9/6/2008,2:26:29,22.603,N,65.347,W
9/6/2008,2:28:28,22.601,N,65.356,W
9/6/2008,2:30:28,22.6,N,65.365,W
9/6/2008,2:32:29,22.598,N,65.374,W
9/6/2008,2:34:29,22.597,N,65.383,W
9/6/2008,2:36:28,22.596,N,65.392,W
9/6/2008,2:38:28,22.594,N,65.401,W
9/6/2008,2:40:29,22.593,N,65.41,W
9/6/2008,2:42:28,22.591,N,65.419,W
9/6/2008,2:44:28,22.59,N,65.428,W
9/6/2008,2:46:29,22.589,N,65.437,W
9/6/2008,2:48:29,22.587,N,65.446,W
9/6/2008,2:50:28,22.586,N,65.455,W
9/6/2008,2:52:28,22.584,N,65.464,W
9/6/2008,2:54:29,22.583,N,65.473,W
9/6/2008,2:56:29,22.582,N,65.482,W
9/6/2008,2:58:28,22.58,N,65.491,W
9/6/2008,3:00:28,22.579,N,65.5,W
9/6/2008,3:02:29,22.577,N,65.509,W
9/6/2008,3:04:29,22.576,N,65.519,W
9/6/2008,3:06:28,22.575,N,65.528,W
9/6/2008,3:08:28,22.573,N,65.537,W
9/6/2008,3:10:29,22.572,N,65.546,W
9/6/2008,3:12:28,22.57,N,65.555,W
9/6/2008,3:14:28,22.569,N,65.564,W
9/6/2008,3:16:29,22.568,N,65.573,W
9/6/2008,3:18:29,22.566,N,65.582,W
9/6/2008,3:20:28,22.565,N,65.591,W
9/6/2008,3:22:28,22.563,N,65.6,W
9/6/2008,3:24:29,22.562,N,65.609,W
9/6/2008,3:26:29,22.561,N,65.618,W
9/6/2008,3:28:28,22.559,N,65.627,W
9/6/2008,3:30:28,22.558,N,65.637,W
9/6/2008,3:32:29,22.557,N,65.646,W
9/6/2008,3:34:29,22.555,N,65.655,W
9/6/2008,3:36:28,22.554,N,65.664,W
9/6/2008,3:38:28,22.552,N,65.673,W
9/6/2008,3:40:29,22.551,N,65.682,W
9/6/2008,3:42:28,22.55,N,65.691,W
9/6/2008,3:44:28,22.548,N,65.7,W
9/6/2008,3:46:29,22.547,N,65.709,W
9/6/2008,3:48:29,22.546,N,65.719,W
9/6/2008,3:50:28,22.544,N,65.728,W
9/6/2008,3:52:28,22.543,N,65.737,W
9/6/2008,3:54:29,22.541,N,65.746,W
9/6/2008,3:56:29,22.54,N,65.755,W
9/6/2008,3:58:28,22.539,N,65.764,W
9/6/2008,4:00:28,22.537,N,65.773,W
9/6/2008,4:02:29,22.536,N,65.783,W
9/6/2008,4:04:29,22.535,N,65.792,W
9/6/2008,4:06:28,22.533,N,65.801,W
9/6/2008,4:08:28,22.532,N,65.81,W
9/6/2008,4:10:29,22.53,N,65.819,W
9/6/2008,4:12:28,22.529,N,65.828,W
9/6/2008,4:14:28,22.528,N,65.838,W
9/6/2008,4:16:29,22.526,N,65.847,W
9/6/2008,4:18:29,22.525,N,65.856,W
9/6/2008,4:20:28,22.524,N,65.865,W
9/6/2008,4:22:28,22.522,N,65.874,W
9/6/2008,4:24:29,22.521,N,65.883,W
9/6/2008,4:26:29,22.519,N,65.893,W
9/6/2008,4:28:28,22.518,N,65.902,W
9/6/2008,4:30:28,22.517,N,65.911,W
9/6/2008,4:32:29,22.515,N,65.92,W
9/6/2008,4:34:29,22.514,N,65.929,W
9/6/2008,4:36:28,22.513,N,65.938,W
9/6/2008,4:38:28,22.511,N,65.948,W
9/6/2008,4:40:29,22.51,N,65.957,W
9/6/2008,4:42:28,22.509,N,65.966,W
9/6/2008,4:44:28,22.507,N,65.975,W
9/6/2008,4:46:29,22.506,N,65.984,W
9/6/2008,4:48:29,22.505,N,65.994,W
9/6/2008,4:50:28,22.503,N,66.003,W
9/6/2008,4:52:28,22.502,N,66.012,W
9/6/2008,4:54:29,22.5,N,66.021,W
9/6/2008,4:56:29,22.499,N,66.031,W
9/6/2008,4:58:28,22.498,N,66.04,W
9/6/2008,5:00:28,22.496,N,66.049,W
9/6/2008,5:02:29,22.495,N,66.058,W
9/6/2008,5:04:29,22.494,N,66.067,W
9/6/2008,5:06:28,22.492,N,66.077,W
9/6/2008,5:08:28,22.491,N,66.086,W
9/6/2008,5:10:29,22.49,N,66.095,W
9/6/2008,5:11:19,22.489,N,66.099,W
9/6/2008,5:13:19,22.488,N,66.108,W
9/6/2008,5:15:20,22.487,N,66.118,W
9/6/2008,5:17:20,22.486,N,66.127,W
9/6/2008,5:19:19,22.484,N,66.137,W
9/6/2008,5:21:20,22.483,N,66.146,W
9/6/2008,5:23:20,22.482,N,66.156,W
9/6/2008,5:25:19,22.481,N,66.165,W
9/6/2008,5:27:19,22.48,N,66.174,W
9/6/2008,5:29:20,22.479,N,66.184,W
9/6/2008,5:31:20,22.477,N,66.193,W
9/6/2008,5:33:19,22.476,N,66.202,W
9/6/2008,5:35:19,22.475,N,66.212,W
9/6/2008,5:37:20,22.474,N,66.221,W
9/6/2008,5:39:20,22.472,N,66.231,W
9/6/2008,5:41:19,22.471,N,66.24,W
9/6/2008,5:43:19,22.47,N,66.249,W
9/6/2008,5:45:20,22.469,N,66.259,W
9/6/2008,5:47:20,22.467,N,66.268,W
9/6/2008,5:49:19,22.466,N,66.277,W
9/6/2008,5:51:20,22.465,N,66.287,W
9/6/2008,5:53:20,22.464,N,66.296,W
9/6/2008,5:55:19,22.462,N,66.305,W
9/6/2008,5:57:19,22.461,N,66.315,W
9/6/2008,5:59:20,22.46,N,66.324,W
9/6/2008,6:01:20,22.458,N,66.333,W
9/6/2008,6:03:19,22.457,N,66.342,W
9/6/2008,6:05:19,22.456,N,66.352,W
9/6/2008,6:07:20,22.454,N,66.361,W
9/6/2008,6:09:20,22.453,N,66.37,W
9/6/2008,6:11:19,22.452,N,66.379,W
9/6/2008,6:13:19,22.45,N,66.389,W
9/6/2008,6:15:20,22.449,N,66.398,W
9/6/2008,6:17:20,22.448,N,66.407,W
9/6/2008,6:19:19,22.446,N,66.416,W
9/6/2008,6:21:20,22.445,N,66.426,W
9/6/2008,6:23:20,22.443,N,66.435,W
9/6/2008,6:25:19,22.442,N,66.444,W
9/6/2008,6:27:19,22.44,N,66.453,W
9/6/2008,6:29:20,22.439,N,66.462,W
9/6/2008,6:31:20,22.437,N,66.471,W
9/6/2008,6:33:19,22.436,N,66.481,W
9/6/2008,6:35:19,22.434,N,66.49,W
9/6/2008,6:37:20,22.433,N,66.499,W
9/6/2008,6:39:20,22.431,N,66.508,W
9/6/2008,6:41:19,22.43,N,66.517,W
9/6/2008,6:43:19,22.428,N,66.526,W
9/6/2008,6:45:20,22.427,N,66.535,W
9/6/2008,6:47:20,22.425,N,66.544,W
9/6/2008,6:49:19,22.424,N,66.553,W
9/6/2008,6:51:20,22.422,N,66.562,W
9/6/2008,6:53:20,22.421,N,66.571,W
9/6/2008,6:55:15,22.419,N,66.58,W
9/6/2008,6:57:14,22.417,N,66.589,W
9/6/2008,6:59:14,22.416,N,66.598,W
9/6/2008,7:01:15,22.414,N,66.607,W
9/6/2008,7:03:15,22.412,N,66.616,W
9/6/2008,7:05:14,22.41,N,66.625,W
9/6/2008,7:07:14,22.408,N,66.634,W
9/6/2008,7:09:15,22.407,N,66.643,W
9/6/2008,7:11:15,22.405,N,66.651,W
9/6/2008,7:13:14,22.403,N,66.66,W
9/6/2008,7:15:15,22.401,N,66.669,W
9/6/2008,7:17:15,22.399,N,66.678,W
9/6/2008,7:19:14,22.397,N,66.687,W
9/6/2008,7:21:14,22.395,N,66.696,W
9/6/2008,7:23:15,22.393,N,66.704,W
9/6/2008,7:25:15,22.391,N,66.713,W
9/6/2008,7:27:14,22.389,N,66.722,W
9/6/2008,7:29:14,22.387,N,66.731,W
9/6/2008,7:31:15,22.385,N,66.739,W
9/6/2008,7:33:15,22.383,N,66.748,W
9/6/2008,7:35:14,22.381,N,66.757,W
9/6/2008,7:37:14,22.378,N,66.765,W
9/6/2008,7:39:15,22.376,N,66.774,W
9/6/2008,7:41:15,22.374,N,66.782,W
9/6/2008,7:43:14,22.372,N,66.791,W
9/6/2008,7:45:15,22.369,N,66.799,W
9/6/2008,7:47:15,22.367,N,66.808,W
9/6/2008,7:49:14,22.365,N,66.816,W
9/6/2008,7:51:14,22.362,N,66.825,W
9/6/2008,7:53:15,22.36,N,66.833,W
9/6/2008,7:55:15,22.357,N,66.842,W
9/6/2008,7:57:14,22.355,N,66.85,W
9/6/2008,7:59:14,22.352,N,66.859,W
9/6/2008,8:01:14,22.35,N,66.867,W
9/6/2008,8:03:14,22.347,N,66.875,W
9/6/2008,8:05:15,22.345,N,66.884,W
9/6/2008,8:07:15,22.342,N,66.892,W
9/6/2008,8:09:15,22.339,N,66.9,W
9/6/2008,8:11:15,22.337,N,66.908,W
9/6/2008,8:13:14,22.334,N,66.916,W
9/6/2008,8:15:14,22.331,N,66.925,W
9/6/2008,8:17:14,22.328,N,66.933,W
9/6/2008,8:19:15,22.325,N,66.941,W
9/6/2008,8:21:15,22.323,N,66.949,W
9/6/2008,8:23:15,22.32,N,66.957,W
9/6/2008,8:25:15,22.317,N,66.965,W
9/6/2008,8:27:14,22.314,N,66.973,W
9/6/2008,8:29:14,22.311,N,66.981,W
9/6/2008,8:31:14,22.307,N,66.989,W
9/6/2008,8:33:14,22.304,N,66.997,W
9/6/2008,8:35:15,22.301,N,67.005,W
9/6/2008,8:37:15,22.298,N,67.013,W
9/6/2008,8:39:15,22.295,N,67.021,W
9/6/2008,8:41:15,22.292,N,67.028,W
9/6/2008,8:43:14,22.288,N,67.036,W
9/6/2008,8:45:14,22.285,N,67.044,W
9/6/2008,8:47:14,22.282,N,67.052,W
9/6/2008,8:49:15,22.278,N,67.059,W
9/6/2008,8:51:15,22.275,N,67.067,W
9/6/2008,8:53:15,22.271,N,67.075,W
9/6/2008,8:55:15,22.268,N,67.082,W
9/6/2008,8:57:14,22.264,N,67.09,W
9/6/2008,8:59:14,22.261,N,67.098,W
9/6/2008,9:01:14,22.257,N,67.105,W
9/6/2008,9:03:14,22.254,N,67.113,W
9/6/2008,9:05:15,22.25,N,67.12,W
9/6/2008,9:07:15,22.247,N,67.128,W
9/6/2008,9:09:15,22.243,N,67.135,W
9/6/2008,9:11:15,22.239,N,67.143,W
9/6/2008,9:13:14,22.236,N,67.15,W
9/6/2008,9:15:14,22.232,N,67.158,W
9/6/2008,9:17:14,22.228,N,67.165,W
9/6/2008,9:19:15,22.225,N,67.173,W
9/6/2008,9:21:15,22.221,N,67.18,W
9/6/2008,9:23:15,22.217,N,67.187,W
9/6/2008,9:25:15,22.213,N,67.195,W
9/6/2008,9:27:14,22.209,N,67.202,W
9/6/2008,9:29:14,22.206,N,67.209,W
9/6/2008,9:31:14,22.202,N,67.217,W
9/6/2008,9:33:14,22.198,N,67.224,W
9/6/2008,9:35:15,22.194,N,67.231,W
9/6/2008,9:37:15,22.19,N,67.239,W
9/6/2008,9:39:15,22.186,N,67.246,W
9/6/2008,9:41:15,22.182,N,67.253,W
9/6/2008,9:43:14,22.179,N,67.26,W
9/6/2008,9:45:14,22.175,N,67.268,W
9/6/2008,9:47:14,22.171,N,67.275,W
9/6/2008,9:49:15,22.167,N,67.282,W
9/6/2008,9:51:15,22.163,N,67.289,W
9/6/2008,9:53:15,22.159,N,67.296,W
9/6/2008,9:55:15,22.155,N,67.304,W
9/6/2008,9:57:14,22.151,N,67.311,W
9/6/2008,9:59:14,22.147,N,67.318,W
9/6/2008,10:01:14,22.143,N,67.325,W
9/6/2008,10:03:14,22.139,N,67.332,W
9/6/2008,10:05:15,22.135,N,67.339,W
9/6/2008,10:07:15,22.131,N,67.346,W
9/6/2008,10:09:15,22.127,N,67.353,W
9/6/2008,10:11:15,22.123,N,67.361,W
9/6/2008,10:13:14,22.119,N,67.368,W
9/6/2008,10:15:14,22.115,N,67.375,W
9/6/2008,10:17:14,22.111,N,67.382,W
9/6/2008,10:19:15,22.107,N,67.389,W
9/6/2008,10:21:15,22.103,N,67.396,W
9/6/2008,10:23:15,22.099,N,67.403,W
9/6/2008,10:25:15,22.095,N,67.41,W
9/6/2008,10:27:14,22.092,N,67.417,W
9/6/2008,10:29:14,22.088,N,67.424,W
9/6/2008,10:31:14,22.084,N,67.431,W
9/6/2008,10:33:14,22.08,N,67.438,W
9/6/2008,10:35:15,22.076,N,67.445,W
9/6/2008,10:37:15,22.072,N,67.452,W
9/6/2008,10:39:15,22.068,N,67.459,W
9/6/2008,10:41:15,22.064,N,67.466,W
9/6/2008,10:43:14,22.06,N,67.473,W
9/6/2008,10:45:14,22.056,N,67.48,W
9/6/2008,10:47:14,22.053,N,67.488,W
9/6/2008,10:49:15,22.049,N,67.495,W
9/6/2008,10:51:15,22.045,N,67.502,W
9/6/2008,10:53:15,22.041,N,67.509,W
9/6/2008,10:55:15,22.037,N,67.516,W
9/6/2008,10:57:14,22.034,N,67.523,W
9/6/2008,10:59:14,22.03,N,67.53,W
9/6/2008,11:01:14,22.026,N,67.537,W
9/6/2008,11:03:14,22.022,N,67.544,W
9/6/2008,11:05:15,22.019,N,67.551,W
9/6/2008,11:07:15,22.015,N,67.558,W
9/6/2008,11:09:15,22.011,N,67.565,W
9/6/2008,11:11:15,22.008,N,67.572,W
9/6/2008,11:13:14,22.004,N,67.579,W
9/6/2008,11:15:14,22.001,N,67.586,W
9/6/2008,11:17:14,21.997,N,67.594,W
9/6/2008,11:19:15,21.994,N,67.601,W
9/6/2008,11:21:15,21.99,N,67.608,W
9/6/2008,11:23:15,21.987,N,67.615,W
9/6/2008,11:25:15,21.983,N,67.622,W
9/6/2008,11:27:14,21.98,N,67.629,W
9/6/2008,11:29:14,21.976,N,67.636,W
9/6/2008,11:31:14,21.973,N,67.643,W
9/6/2008,11:33:14,21.97,N,67.651,W
9/6/2008,11:35:15,21.966,N,67.658,W
9/6/2008,11:37:15,21.963,N,67.665,W
9/6/2008,11:39:15,21.96,N,67.672,W
9/6/2008,11:41:15,21.957,N,67.679,W
9/6/2008,11:43:14,21.953,N,67.687,W
9/6/2008,11:45:14,21.95,N,67.694,W
9/6/2008,11:47:14,21.947,N,67.701,W
9/6/2008,11:49:15,21.944,N,67.708,W
9/6/2008,11:51:15,21.941,N,67.716,W
9/6/2008,11:53:15,21.938,N,67.723,W
9/6/2008,11:55:15,21.935,N,67.73,W
9/6/2008,11:57:14,21.932,N,67.737,W
9/6/2008,11:59:14,21.929,N,67.745,W
9/6/2008,12:01:14,21.926,N,67.752,W
9/6/2008,12:03:14,21.924,N,67.759,W
9/6/2008,12:05:15,21.921,N,67.767,W
9/6/2008,12:07:15,21.918,N,67.774,W
9/6/2008,12:09:15,21.915,N,67.782,W
9/6/2008,12:11:15,21.912,N,67.789,W
9/6/2008,12:13:14,21.91,N,67.796,W
9/6/2008,12:15:14,21.907,N,67.804,W
9/6/2008,12:17:14,21.904,N,67.811,W
9/6/2008,12:19:15,21.902,N,67.819,W
9/6/2008,12:21:15,21.899,N,67.826,W
9/6/2008,12:23:15,21.897,N,67.833,W
9/6/2008,12:25:15,21.894,N,67.841,W
9/6/2008,12:27:14,21.892,N,67.848,W
9/6/2008,12:29:14,21.889,N,67.856,W
9/6/2008,12:31:14,21.887,N,67.863,W
9/6/2008,12:33:14,21.884,N,67.871,W
9/6/2008,12:35:15,21.882,N,67.878,W
9/6/2008,12:37:15,21.879,N,67.886,W
9/6/2008,12:39:15,21.877,N,67.893,W
9/6/2008,12:41:15,21.875,N,67.901,W
9/6/2008,12:43:14,21.872,N,67.908,W
9/6/2008,12:45:14,21.87,N,67.916,W
9/6/2008,12:47:14,21.868,N,67.923,W
9/6/2008,12:49:15,21.866,N,67.931,W
9/6/2008,12:51:15,21.863,N,67.938,W
9/6/2008,12:53:15,21.861,N,67.946,W
9/6/2008,12:55:15,21.859,N,67.954,W
9/6/2008,12:57:14,21.857,N,67.961,W
9/6/2008,12:59:14,21.855,N,67.969,W
9/6/2008,13:01:14,21.852,N,67.976,W
9/6/2008,13:03:14,21.85,N,67.984,W
9/6/2008,13:05:15,21.848,N,67.992,W
9/6/2008,13:07:15,21.846,N,67.999,W
9/6/2008,13:09:15,21.844,N,68.007,W
9/6/2008,13:11:15,21.842,N,68.014,W
9/6/2008,13:13:14,21.84,N,68.022,W
9/6/2008,13:15:14,21.838,N,68.03,W
9/6/2008,13:17:14,21.836,N,68.037,W
9/6/2008,13:19:15,21.834,N,68.045,W
9/6/2008,13:21:15,21.832,N,68.053,W
9/6/2008,13:23:15,21.83,N,68.06,W
9/6/2008,13:25:15,21.828,N,68.068,W
9/6/2008,13:27:14,21.827,N,68.076,W
9/6/2008,13:29:14,21.825,N,68.083,W
9/6/2008,13:31:14,21.823,N,68.091,W
9/6/2008,13:33:14,21.821,N,68.099,W
9/6/2008,13:35:15,21.819,N,68.106,W
9/6/2008,13:37:15,21.817,N,68.114,W
9/6/2008,13:39:15,21.815,N,68.122,W
9/6/2008,13:41:15,21.814,N,68.13,W
9/6/2008,13:43:14,21.812,N,68.137,W
9/6/2008,13:45:14,21.81,N,68.145,W
9/6/2008,13:47:14,21.808,N,68.153,W
9/6/2008,13:49:15,21.807,N,68.16,W
9/6/2008,13:51:15,21.805,N,68.168,W
9/6/2008,13:53:15,21.803,N,68.176,W
9/6/2008,13:55:15,21.802,N,68.184,W
9/6/2008,13:57:14,21.8,N,68.191,W
9/6/2008,13:59:14,21.798,N,68.199,W
9/6/2008,14:01:14,21.796,N,68.207,W
9/6/2008,14:03:14,21.795,N,68.215,W
9/6/2008,14:05:15,21.793,N,68.222,W
9/6/2008,14:07:15,21.791,N,68.23,W
9/6/2008,14:09:15,21.79,N,68.238,W
9/6/2008,14:11:15,21.788,N,68.246,W
9/6/2008,14:13:14,21.787,N,68.254,W
9/6/2008,14:15:09,21.785,N,68.261,W
9/6/2008,14:17:09,21.782,N,68.269,W
9/6/2008,14:19:09,21.78,N,68.277,W
9/6/2008,14:21:10,21.777,N,68.285,W
9/6/2008,14:23:10,21.775,N,68.293,W
9/6/2008,14:25:10,21.773,N,68.301,W
9/6/2008,14:27:10,21.771,N,68.309,W
9/6/2008,14:29:09,21.769,N,68.317,W
9/6/2008,14:31:09,21.767,N,68.325,W
9/6/2008,14:33:09,21.765,N,68.333,W
9/6/2008,14:35:10,21.764,N,68.341,W
9/6/2008,14:37:10,21.762,N,68.349,W
9/6/2008,14:39:10,21.761,N,68.356,W
9/6/2008,14:41:10,21.76,N,68.364,W
9/6/2008,14:43:09,21.759,N,68.372,W
9/6/2008,14:45:09,21.757,N,68.379,W
9/6/2008,14:47:09,21.756,N,68.387,W
9/6/2008,14:49:09,21.755,N,68.394,W
9/6/2008,14:51:10,21.755,N,68.402,W
9/6/2008,14:53:10,21.754,N,68.41,W
9/6/2008,14:55:10,21.753,N,68.417,W
9/6/2008,14:55:57,21.753,N,68.42,W
9/6/2008,14:57:57,21.752,N,68.428,W
9/6/2008,14:59:57,21.751,N,68.435,W
9/6/2008,15:01:57,21.751,N,68.443,W
9/6/2008,15:03:58,21.75,N,68.45,W
9/6/2008,15:05:58,21.75,N,68.458,W
9/6/2008,15:07:58,21.749,N,68.465,W
9/6/2008,15:09:57,21.749,N,68.472,W
9/6/2008,15:11:57,21.749,N,68.48,W
9/6/2008,15:13:57,21.749,N,68.487,W
9/6/2008,15:15:57,21.749,N,68.494,W
9/6/2008,15:17:58,21.75,N,68.501,W
9/6/2008,15:19:58,21.75,N,68.508,W
9/6/2008,15:21:58,21.75,N,68.516,W
9/6/2008,15:23:58,21.751,N,68.523,W
9/6/2008,15:25:57,21.752,N,68.53,W
9/6/2008,15:27:57,21.752,N,68.537,W
9/6/2008,15:29:57,21.753,N,68.544,W
9/6/2008,15:31:57,21.754,N,68.551,W
9/6/2008,15:33:58,21.754,N,68.558,W
9/6/2008,15:35:58,21.755,N,68.565,W
9/6/2008,15:37:58,21.756,N,68.572,W
9/6/2008,15:39:57,21.757,N,68.579,W
9/6/2008,15:41:57,21.758,N,68.586,W
9/6/2008,15:43:57,21.758,N,68.593,W
9/6/2008,15:45:57,21.759,N,68.6,W
9/6/2008,15:47:58,21.759,N,68.607,W
9/6/2008,15:49:58,21.76,N,68.614,W
9/6/2008,15:51:58,21.76,N,68.621,W
9/6/2008,15:53:58,21.761,N,68.628,W
9/6/2008,15:55:57,21.761,N,68.635,W
9/6/2008,15:57:57,21.761,N,68.642,W
9/6/2008,15:59:46,21.761,N,68.649,W
9/6/2008,16:01:47,21.769,N,68.66,W
9/6/2008,16:03:47,21.776,N,68.671,W
9/6/2008,16:05:47,21.784,N,68.682,W
9/6/2008,16:07:47,21.791,N,68.693,W
9/6/2008,16:09:46,21.798,N,68.704,W
9/6/2008,16:11:46,21.805,N,68.715,W
9/6/2008,16:13:46,21.811,N,68.726,W
9/6/2008,16:15:46,21.817,N,68.737,W
9/6/2008,16:17:47,21.823,N,68.747,W
9/6/2008,16:19:47,21.827,N,68.757,W
9/6/2008,16:21:47,21.831,N,68.768,W
9/6/2008,16:23:47,21.834,N,68.777,W
9/6/2008,16:25:46,21.836,N,68.787,W
9/6/2008,16:27:46,21.838,N,68.796,W
9/6/2008,16:29:46,21.838,N,68.805,W
9/6/2008,16:31:47,21.837,N,68.813,W
9/6/2008,16:33:47,21.834,N,68.821,W
9/6/2008,16:35:47,21.831,N,68.829,W
9/6/2008,16:37:47,21.827,N,68.836,W
9/6/2008,16:39:46,21.822,N,68.843,W
9/6/2008,16:41:46,21.815,N,68.85,W
9/6/2008,16:43:46,21.808,N,68.856,W
9/6/2008,16:45:46,21.8,N,68.862,W
9/6/2008,16:47:47,21.792,N,68.868,W
9/6/2008,16:49:47,21.782,N,68.873,W
9/6/2008,16:51:47,21.772,N,68.879,W
9/6/2008,16:53:47,21.761,N,68.884,W
9/6/2008,16:55:46,21.75,N,68.888,W
9/6/2008,16:57:46,21.738,N,68.893,W
9/6/2008,16:59:46,21.726,N,68.898,W
9/6/2008,17:01:47,21.713,N,68.902,W
9/6/2008,17:03:47,21.7,N,68.906,W
9/6/2008,17:05:47,21.686,N,68.91,W
9/6/2008,17:07:16,21.676,N,68.913,W
9/6/2008,17:09:16,21.658,N,68.917,W
9/6/2008,17:11:16,21.642,N,68.92,W
9/6/2008,17:13:16,21.628,N,68.924,W
9/6/2008,17:15:15,21.615,N,68.928,W
9/6/2008,17:17:15,21.604,N,68.932,W
9/6/2008,17:17:19,21.604,N,68.932,W
9/6/2008,17:19:20,21.592,N,68.936,W
9/6/2008,17:21:20,21.58,N,68.94,W
9/6/2008,17:23:20,21.57,N,68.944,W
9/6/2008,17:25:19,21.562,N,68.948,W
9/6/2008,17:27:19,21.555,N,68.952,W
9/6/2008,17:29:19,21.55,N,68.956,W
9/6/2008,17:31:19,21.546,N,68.96,W
9/6/2008,17:33:20,21.545,N,68.965,W
9/6/2008,17:35:20,21.546,N,68.969,W
9/6/2008,17:37:20,21.55,N,68.974,W
9/6/2008,17:39:20,21.554,N,68.978,W
9/6/2008,17:41:19,21.561,N,68.983,W
9/6/2008,17:43:19,21.568,N,68.988,W
9/6/2008,17:45:19,21.576,N,68.993,W
9/6/2008,17:47:19,21.585,N,68.998,W
9/6/2008,17:48:36,21.59,N,69.001,W
9/6/2008,17:50:36,21.589,N,69.006,W
9/6/2008,17:52:36,21.587,N,69.011,W
9/6/2008,17:54:35,21.585,N,69.016,W
9/6/2008,17:56:35,21.583,N,69.021,W
9/6/2008,17:58:35,21.581,N,69.026,W
9/6/2008,18:00:35,21.579,N,69.031,W
9/6/2008,18:02:36,21.577,N,69.036,W
9/6/2008,18:04:36,21.575,N,69.041,W
9/6/2008,18:06:36,21.572,N,69.047,W
9/6/2008,18:08:36,21.57,N,69.052,W
9/6/2008,18:10:35,21.567,N,69.058,W
9/6/2008,18:12:35,21.565,N,69.063,W
9/6/2008,18:14:35,21.562,N,69.068,W
9/6/2008,18:16:36,21.559,N,69.074,W
9/6/2008,18:18:36,21.556,N,69.079,W
9/6/2008,18:20:36,21.554,N,69.084,W
9/6/2008,18:22:36,21.551,N,69.09,W
9/6/2008,18:24:35,21.548,N,69.095,W
9/6/2008,18:26:07,21.546,N,69.099,W
9/6/2008,18:28:07,21.544,N,69.104,W
9/6/2008,18:30:08,21.541,N,69.109,W
9/6/2008,18:32:08,21.539,N,69.113,W
9/6/2008,18:34:08,21.537,N,69.118,W
9/6/2008,18:36:08,21.535,N,69.123,W
9/6/2008,18:38:07,21.532,N,69.127,W
9/6/2008,18:40:07,21.53,N,69.132,W
9/6/2008,18:42:07,21.528,N,69.136,W
9/6/2008,18:44:07,21.526,N,69.14,W
9/6/2008,18:46:08,21.523,N,69.144,W
9/6/2008,18:48:08,21.521,N,69.149,W
9/6/2008,18:50:08,21.519,N,69.153,W
