Track,for,Isaac,2012,,
Date,Time,(UTC),Latitude,Longitude,
MM/DD/Year,HH:MM:SS,(deg),(deg),,
8/27/2012,18:50:42,26.162,N,85.962,W
8/27/2012,18:52:43,26.165,N,85.961,W
8/27/2012,18:54:42,26.167,N,85.959,W
8/27/2012,18:56:43,26.17,N,85.958,W
8/27/2012,18:58:42,26.173,N,85.957,W
8/27/2012,19:00:43,26.176,N,85.956,W
8/27/2012,19:02:42,26.179,N,85.955,W
8/27/2012,19:04:43,26.181,N,85.954,W
8/27/2012,19:06:42,26.184,N,85.953,W
8/27/2012,19:08:43,26.187,N,85.952,W
8/27/2012,19:10:42,26.19,N,85.951,W
8/27/2012,19:12:43,26.193,N,85.95,W
8/27/2012,19:14:43,26.196,N,85.949,W
8/27/2012,19:16:42,26.198,N,85.948,W
8/27/2012,19:18:43,26.201,N,85.946,W
8/27/2012,19:20:42,26.204,N,85.945,W
8/27/2012,19:22:43,26.207,N,85.944,W
8/27/2012,19:24:42,26.21,N,85.943,W
8/27/2012,19:26:43,26.212,N,85.942,W
8/27/2012,19:28:42,26.215,N,85.941,W
8/27/2012,19:30:38,26.218,N,85.94,W
8/27/2012,19:32:37,26.226,N,85.948,W
8/27/2012,19:34:38,26.234,N,85.956,W
8/27/2012,19:36:37,26.242,N,85.964,W
8/27/2012,19:36:39,26.242,N,85.964,W
8/27/2012,19:38:38,26.25,N,85.972,W
8/27/2012,19:40:39,26.258,N,85.98,W
8/27/2012,19:42:38,26.265,N,85.988,W
8/27/2012,19:44:39,26.273,N,85.995,W
8/27/2012,19:46:38,26.28,N,86.003,W
8/27/2012,19:48:39,26.287,N,86.011,W
8/27/2012,19:50:38,26.294,N,86.018,W
8/27/2012,19:52:39,26.301,N,86.026,W
8/27/2012,19:54:38,26.307,N,86.033,W
8/27/2012,19:56:39,26.313,N,86.04,W
8/27/2012,19:58:38,26.319,N,86.048,W
8/27/2012,20:00:39,26.324,N,86.055,W
8/27/2012,20:02:39,26.329,N,86.061,W
8/27/2012,20:04:38,26.334,N,86.068,W
8/27/2012,20:06:39,26.338,N,86.075,W
8/27/2012,20:08:38,26.342,N,86.081,W
8/27/2012,20:10:39,26.345,N,86.087,W
8/27/2012,20:12:38,26.348,N,86.094,W
8/27/2012,20:14:39,26.351,N,86.099,W
8/27/2012,20:16:38,26.353,N,86.105,W
8/27/2012,20:18:39,26.354,N,86.111,W
8/27/2012,20:20:38,26.356,N,86.116,W
8/27/2012,20:22:39,26.357,N,86.122,W
8/27/2012,20:24:38,26.358,N,86.127,W
8/27/2012,20:26:39,26.359,N,86.132,W
8/27/2012,20:28:38,26.36,N,86.137,W
8/27/2012,20:30:39,26.361,N,86.141,W
8/27/2012,20:32:39,26.362,N,86.146,W
8/27/2012,20:34:38,26.362,N,86.15,W
8/27/2012,20:36:39,26.363,N,86.155,W
8/27/2012,20:38:38,26.364,N,86.159,W
8/27/2012,20:40:39,26.365,N,86.163,W
8/27/2012,20:42:38,26.366,N,86.167,W
8/27/2012,20:44:39,26.368,N,86.17,W
8/27/2012,20:46:38,26.369,N,86.174,W
8/27/2012,20:48:39,26.371,N,86.177,W
8/27/2012,20:50:38,26.374,N,86.18,W
8/27/2012,20:52:39,26.376,N,86.183,W
8/27/2012,20:54:38,26.379,N,86.186,W
8/27/2012,20:56:39,26.382,N,86.189,W
8/27/2012,20:58:38,26.385,N,86.191,W
8/27/2012,21:00:39,26.389,N,86.194,W
8/27/2012,21:02:39,26.393,N,86.196,W
8/27/2012,21:04:38,26.397,N,86.198,W
8/27/2012,21:06:39,26.401,N,86.2,W
8/27/2012,21:08:38,26.405,N,86.202,W
8/27/2012,21:09:32,26.407,N,86.203,W
8/27/2012,21:11:33,26.412,N,86.204,W
8/27/2012,21:13:32,26.417,N,86.205,W
8/27/2012,21:15:33,26.422,N,86.206,W
8/27/2012,21:17:32,26.427,N,86.208,W
8/27/2012,21:19:33,26.432,N,86.209,W
8/27/2012,21:21:32,26.436,N,86.211,W
8/27/2012,21:23:33,26.441,N,86.214,W
8/27/2012,21:25:32,26.445,N,86.216,W
8/27/2012,21:26:00,26.446,N,86.217,W
8/27/2012,21:27:59,26.45,N,86.219,W
8/27/2012,21:30:00,26.455,N,86.222,W
8/27/2012,21:32:00,26.459,N,86.225,W
8/27/2012,21:33:59,26.462,N,86.228,W
8/27/2012,21:36:00,26.466,N,86.231,W
8/27/2012,21:37:59,26.47,N,86.235,W
8/27/2012,21:40:00,26.473,N,86.239,W
8/27/2012,21:41:59,26.476,N,86.244,W
8/27/2012,21:44:00,26.479,N,86.248,W
8/27/2012,21:45:59,26.481,N,86.254,W
8/27/2012,21:48:00,26.484,N,86.259,W
8/27/2012,21:49:59,26.486,N,86.265,W
8/27/2012,21:52:00,26.488,N,86.271,W
8/27/2012,21:53:59,26.491,N,86.277,W
8/27/2012,21:56:00,26.493,N,86.283,W
8/27/2012,21:57:59,26.495,N,86.289,W
8/27/2012,22:00:00,26.497,N,86.295,W
8/27/2012,22:02:00,26.5,N,86.301,W
8/27/2012,22:03:59,26.502,N,86.307,W
8/27/2012,22:06:00,26.505,N,86.312,W
8/27/2012,22:07:59,26.507,N,86.317,W
8/27/2012,22:10:00,26.51,N,86.322,W
8/27/2012,22:11:45,26.513,N,86.326,W
8/27/2012,22:13:46,26.518,N,86.328,W
8/27/2012,22:15:45,26.524,N,86.33,W
8/27/2012,22:17:46,26.529,N,86.331,W
8/27/2012,22:19:45,26.535,N,86.333,W
8/27/2012,22:21:45,26.54,N,86.334,W
8/27/2012,22:23:46,26.546,N,86.335,W
8/27/2012,22:25:45,26.551,N,86.336,W
8/27/2012,22:27:46,26.556,N,86.337,W
8/27/2012,22:29:45,26.561,N,86.338,W
8/27/2012,22:31:46,26.566,N,86.339,W
8/27/2012,22:33:45,26.57,N,86.34,W
8/27/2012,22:35:46,26.575,N,86.341,W
8/27/2012,22:37:45,26.579,N,86.342,W
8/27/2012,22:39:46,26.582,N,86.343,W
8/27/2012,22:41:45,26.586,N,86.344,W
8/27/2012,22:43:46,26.588,N,86.346,W
8/27/2012,22:44:15,26.589,N,86.346,W
8/27/2012,22:46:16,26.58,N,86.338,W
8/27/2012,22:48:15,26.57,N,86.33,W
8/27/2012,22:50:16,26.56,N,86.323,W
8/27/2012,22:52:15,26.551,N,86.316,W
8/27/2012,22:54:16,26.543,N,86.311,W
8/27/2012,22:56:15,26.537,N,86.306,W
8/27/2012,22:58:16,26.532,N,86.304,W
8/27/2012,23:00:15,26.529,N,86.303,W
8/27/2012,23:02:16,26.529,N,86.305,W
8/27/2012,23:04:15,26.532,N,86.31,W
8/27/2012,23:06:16,26.537,N,86.316,W
8/27/2012,23:08:15,26.545,N,86.325,W
8/27/2012,23:10:16,26.554,N,86.335,W
8/27/2012,23:12:15,26.565,N,86.346,W
8/27/2012,23:14:15,26.578,N,86.359,W
8/27/2012,23:16:16,26.592,N,86.373,W
8/27/2012,23:17:16,26.599,N,86.381,W
8/27/2012,23:19:17,26.615,N,86.398,W
8/27/2012,23:21:16,26.631,N,86.414,W
8/27/2012,23:23:17,26.647,N,86.43,W
8/27/2012,23:25:12,26.663,N,86.445,W
8/27/2012,23:27:13,26.671,N,86.446,W
8/27/2012,23:29:12,26.678,N,86.447,W
8/27/2012,23:31:13,26.686,N,86.448,W
8/27/2012,23:33:12,26.693,N,86.45,W
8/27/2012,23:35:13,26.701,N,86.451,W
8/27/2012,23:37:13,26.708,N,86.452,W
8/27/2012,23:39:12,26.716,N,86.453,W
8/27/2012,23:41:13,26.723,N,86.454,W
8/27/2012,23:43:12,26.731,N,86.455,W
8/27/2012,23:45:13,26.738,N,86.457,W
8/27/2012,23:47:12,26.746,N,86.458,W
8/27/2012,23:49:13,26.753,N,86.459,W
8/27/2012,23:51:12,26.761,N,86.46,W
8/27/2012,23:53:13,26.769,N,86.461,W
8/27/2012,23:54:23,26.773,N,86.462,W
8/27/2012,23:56:24,26.78,N,86.464,W
8/27/2012,23:58:23,26.787,N,86.466,W
8/28/2012,0:00:24,26.794,N,86.468,W
8/28/2012,0:02:23,26.801,N,86.47,W
8/28/2012,0:04:24,26.808,N,86.472,W
8/28/2012,0:06:24,26.815,N,86.475,W
8/28/2012,0:08:23,26.822,N,86.477,W
8/28/2012,0:10:24,26.828,N,86.48,W
8/28/2012,0:12:23,26.835,N,86.483,W
8/28/2012,0:14:24,26.841,N,86.486,W
8/28/2012,0:16:23,26.847,N,86.49,W
8/28/2012,0:18:24,26.854,N,86.493,W
8/28/2012,0:20:23,26.86,N,86.497,W
8/28/2012,0:22:24,26.866,N,86.501,W
8/28/2012,0:24:23,26.871,N,86.505,W
8/28/2012,0:26:24,26.877,N,86.51,W
8/28/2012,0:28:23,26.883,N,86.515,W
8/28/2012,0:30:24,26.888,N,86.52,W
8/28/2012,0:32:23,26.893,N,86.525,W
8/28/2012,0:34:24,26.899,N,86.53,W
8/28/2012,0:36:24,26.904,N,86.536,W
8/28/2012,0:38:23,26.909,N,86.541,W
8/28/2012,0:40:24,26.914,N,86.547,W
8/28/2012,0:42:23,26.919,N,86.553,W
8/28/2012,0:44:24,26.923,N,86.559,W
8/28/2012,0:46:23,26.928,N,86.566,W
8/28/2012,0:48:24,26.933,N,86.572,W
8/28/2012,0:50:23,26.937,N,86.579,W
8/28/2012,0:52:24,26.942,N,86.586,W
8/28/2012,0:54:23,26.946,N,86.593,W
8/28/2012,0:56:24,26.95,N,86.601,W
8/28/2012,0:58:23,26.954,N,86.608,W
8/28/2012,1:00:24,26.958,N,86.615,W
8/28/2012,1:02:23,26.963,N,86.623,W
8/28/2012,1:04:24,26.967,N,86.631,W
8/28/2012,1:06:24,26.97,N,86.639,W
8/28/2012,1:08:23,26.974,N,86.647,W
8/28/2012,1:10:24,26.978,N,86.655,W
8/28/2012,1:12:23,26.982,N,86.663,W
8/28/2012,1:14:24,26.986,N,86.672,W
8/28/2012,1:16:23,26.989,N,86.68,W
8/28/2012,1:16:47,26.99,N,86.682,W
8/28/2012,1:18:48,26.994,N,86.689,W
8/28/2012,1:20:47,26.999,N,86.697,W
8/28/2012,1:22:48,27.003,N,86.704,W
8/28/2012,1:24:47,27.007,N,86.712,W
8/28/2012,1:26:48,27.011,N,86.72,W
8/28/2012,1:28:47,27.015,N,86.728,W
8/28/2012,1:30:48,27.019,N,86.736,W
8/28/2012,1:32:47,27.022,N,86.744,W
8/28/2012,1:34:48,27.026,N,86.753,W
8/28/2012,1:36:47,27.03,N,86.761,W
8/28/2012,1:38:48,27.033,N,86.77,W
8/28/2012,1:40:47,27.037,N,86.779,W
8/28/2012,1:42:47,27.04,N,86.788,W
8/28/2012,1:44:48,27.043,N,86.798,W
8/28/2012,1:46:47,27.046,N,86.807,W
8/28/2012,1:48:48,27.049,N,86.817,W
8/28/2012,1:50:47,27.052,N,86.827,W
8/28/2012,1:52:48,27.055,N,86.837,W
8/28/2012,1:54:47,27.058,N,86.847,W
8/28/2012,1:56:48,27.061,N,86.857,W
8/28/2012,1:58:47,27.063,N,86.868,W
8/28/2012,2:00:48,27.066,N,86.879,W
8/28/2012,2:02:47,27.068,N,86.89,W
8/28/2012,2:04:48,27.07,N,86.901,W
8/28/2012,2:06:47,27.073,N,86.913,W
8/28/2012,2:08:48,27.075,N,86.924,W
8/28/2012,2:10:47,27.077,N,86.936,W
8/28/2012,2:11:14,27.077,N,86.939,W
8/28/2012,2:13:13,27.08,N,86.948,W
8/28/2012,2:15:14,27.083,N,86.957,W
8/28/2012,2:17:13,27.086,N,86.967,W
8/28/2012,2:19:14,27.089,N,86.976,W
8/28/2012,2:21:13,27.092,N,86.985,W
8/28/2012,2:23:14,27.095,N,86.994,W
8/28/2012,2:25:14,27.098,N,87.003,W
8/28/2012,2:27:13,27.101,N,87.012,W
8/28/2012,2:29:14,27.104,N,87.021,W
8/28/2012,2:31:13,27.107,N,87.03,W
8/28/2012,2:33:14,27.11,N,87.039,W
8/28/2012,2:35:13,27.113,N,87.048,W
8/28/2012,2:37:14,27.116,N,87.057,W
8/28/2012,2:39:13,27.119,N,87.066,W
8/28/2012,2:41:14,27.122,N,87.075,W
8/28/2012,2:43:13,27.124,N,87.084,W
8/28/2012,2:45:14,27.127,N,87.092,W
8/28/2012,2:47:13,27.13,N,87.101,W
8/28/2012,2:49:14,27.133,N,87.11,W
8/28/2012,2:51:13,27.136,N,87.119,W
8/28/2012,2:53:14,27.138,N,87.127,W
8/28/2012,2:55:14,27.141,N,87.136,W
8/28/2012,2:57:13,27.144,N,87.144,W
8/28/2012,2:59:14,27.146,N,87.153,W
8/28/2012,3:01:13,27.149,N,87.161,W
8/28/2012,3:03:14,27.152,N,87.17,W
8/28/2012,3:05:13,27.154,N,87.178,W
8/28/2012,3:07:14,27.157,N,87.187,W
8/28/2012,3:09:13,27.159,N,87.195,W
8/28/2012,3:11:14,27.162,N,87.203,W
8/28/2012,3:13:13,27.164,N,87.211,W
8/28/2012,3:15:14,27.167,N,87.219,W
8/28/2012,3:17:13,27.169,N,87.228,W
8/28/2012,3:19:14,27.172,N,87.236,W
8/28/2012,3:21:13,27.174,N,87.244,W
8/28/2012,3:23:14,27.176,N,87.252,W
8/28/2012,3:25:14,27.179,N,87.26,W
8/28/2012,3:27:13,27.181,N,87.267,W
8/28/2012,3:29:14,27.183,N,87.275,W
8/28/2012,3:31:13,27.185,N,87.283,W
8/28/2012,3:33:14,27.188,N,87.291,W
8/28/2012,3:35:13,27.19,N,87.298,W
8/28/2012,3:37:14,27.192,N,87.306,W
8/28/2012,3:39:13,27.194,N,87.314,W
8/28/2012,3:41:14,27.196,N,87.321,W
8/28/2012,3:43:13,27.198,N,87.329,W
8/28/2012,3:45:14,27.2,N,87.336,W
8/28/2012,3:47:13,27.202,N,87.343,W
8/28/2012,3:49:14,27.204,N,87.351,W
8/28/2012,3:51:13,27.206,N,87.358,W
8/28/2012,3:53:14,27.208,N,87.365,W
8/28/2012,3:55:14,27.21,N,87.372,W
8/28/2012,3:57:13,27.211,N,87.379,W
8/28/2012,3:59:14,27.213,N,87.386,W
8/28/2012,4:01:13,27.215,N,87.393,W
8/28/2012,4:03:14,27.217,N,87.4,W
8/28/2012,4:05:13,27.218,N,87.406,W
8/28/2012,4:07:14,27.22,N,87.413,W
8/28/2012,4:09:13,27.221,N,87.42,W
8/28/2012,4:11:14,27.223,N,87.426,W
8/28/2012,4:13:13,27.224,N,87.433,W
8/28/2012,4:15:14,27.226,N,87.439,W
8/28/2012,4:17:13,27.227,N,87.446,W
8/28/2012,4:19:14,27.229,N,87.452,W
8/28/2012,4:21:13,27.23,N,87.458,W
8/28/2012,4:23:14,27.231,N,87.464,W
8/28/2012,4:25:14,27.232,N,87.47,W
8/28/2012,4:27:13,27.234,N,87.476,W
8/28/2012,4:29:14,27.235,N,87.482,W
8/28/2012,4:31:13,27.236,N,87.488,W
8/28/2012,4:33:14,27.237,N,87.494,W
8/28/2012,4:35:13,27.238,N,87.499,W
8/28/2012,4:37:14,27.239,N,87.505,W
8/28/2012,4:39:13,27.24,N,87.51,W
8/28/2012,4:41:14,27.241,N,87.516,W
8/28/2012,4:43:13,27.241,N,87.521,W
8/28/2012,4:45:14,27.242,N,87.527,W
8/28/2012,4:47:13,27.243,N,87.532,W
8/28/2012,4:49:14,27.244,N,87.537,W
8/28/2012,4:51:13,27.244,N,87.542,W
8/28/2012,4:53:14,27.245,N,87.547,W
8/28/2012,4:55:14,27.246,N,87.552,W
8/28/2012,4:57:13,27.246,N,87.557,W
8/28/2012,4:59:14,27.247,N,87.562,W
8/28/2012,5:01:13,27.248,N,87.566,W
8/28/2012,5:03:14,27.248,N,87.571,W
8/28/2012,5:05:13,27.249,N,87.576,W
8/28/2012,5:07:14,27.249,N,87.58,W
8/28/2012,5:09:13,27.249,N,87.585,W
8/28/2012,5:11:14,27.25,N,87.589,W
8/28/2012,5:13:13,27.25,N,87.594,W
8/28/2012,5:15:14,27.251,N,87.598,W
8/28/2012,5:17:13,27.251,N,87.602,W
8/28/2012,5:19:14,27.251,N,87.606,W
8/28/2012,5:21:13,27.252,N,87.611,W
8/28/2012,5:23:14,27.252,N,87.615,W
8/28/2012,5:25:14,27.252,N,87.619,W
8/28/2012,5:27:13,27.252,N,87.623,W
8/28/2012,5:29:14,27.253,N,87.627,W
8/28/2012,5:31:13,27.253,N,87.631,W
8/28/2012,5:33:14,27.253,N,87.634,W
8/28/2012,5:35:13,27.253,N,87.638,W
8/28/2012,5:37:14,27.254,N,87.642,W
8/28/2012,5:39:13,27.254,N,87.646,W
8/28/2012,5:41:14,27.254,N,87.649,W
8/28/2012,5:43:13,27.254,N,87.653,W
8/28/2012,5:45:14,27.255,N,87.657,W
8/28/2012,5:47:13,27.255,N,87.66,W
8/28/2012,5:49:14,27.255,N,87.664,W
8/28/2012,5:51:13,27.255,N,87.667,W
8/28/2012,5:53:14,27.255,N,87.67,W
8/28/2012,5:55:14,27.256,N,87.674,W
8/28/2012,5:57:13,27.256,N,87.677,W
8/28/2012,5:59:14,27.256,N,87.68,W
8/28/2012,6:01:13,27.256,N,87.684,W
8/28/2012,6:03:14,27.257,N,87.687,W
8/28/2012,6:05:13,27.257,N,87.69,W
8/28/2012,6:07:14,27.257,N,87.693,W
8/28/2012,6:09:13,27.257,N,87.696,W
8/28/2012,6:11:14,27.258,N,87.699,W
8/28/2012,6:13:13,27.258,N,87.702,W
8/28/2012,6:15:14,27.258,N,87.705,W
8/28/2012,6:17:13,27.259,N,87.708,W
8/28/2012,6:19:14,27.259,N,87.711,W
8/28/2012,6:21:13,27.259,N,87.714,W
8/28/2012,6:23:14,27.26,N,87.717,W
8/28/2012,6:25:14,27.26,N,87.72,W
8/28/2012,6:27:13,27.261,N,87.723,W
8/28/2012,6:29:14,27.261,N,87.726,W
8/28/2012,6:31:13,27.261,N,87.729,W
8/28/2012,6:33:14,27.262,N,87.731,W
8/28/2012,6:35:13,27.263,N,87.734,W
8/28/2012,6:37:14,27.263,N,87.737,W
8/28/2012,6:39:13,27.264,N,87.74,W
8/28/2012,6:41:14,27.264,N,87.742,W
8/28/2012,6:43:13,27.265,N,87.745,W
8/28/2012,6:45:14,27.266,N,87.748,W
8/28/2012,6:47:13,27.266,N,87.75,W
8/28/2012,6:49:14,27.267,N,87.753,W
8/28/2012,6:51:13,27.268,N,87.756,W
8/28/2012,6:53:14,27.269,N,87.758,W
8/28/2012,6:55:14,27.27,N,87.761,W
8/28/2012,6:57:13,27.271,N,87.764,W
8/28/2012,6:59:14,27.272,N,87.766,W
8/28/2012,7:01:13,27.273,N,87.769,W
8/28/2012,7:03:14,27.274,N,87.771,W
8/28/2012,7:05:13,27.275,N,87.774,W
8/28/2012,7:07:14,27.276,N,87.776,W
8/28/2012,7:09:13,27.277,N,87.779,W
8/28/2012,7:11:14,27.278,N,87.782,W
8/28/2012,7:13:13,27.28,N,87.784,W
8/28/2012,7:15:14,27.281,N,87.787,W
8/28/2012,7:17:13,27.282,N,87.789,W
8/28/2012,7:19:14,27.284,N,87.792,W
8/28/2012,7:21:13,27.285,N,87.794,W
8/28/2012,7:23:14,27.287,N,87.797,W
8/28/2012,7:25:14,27.289,N,87.799,W
8/28/2012,7:27:13,27.29,N,87.802,W
8/28/2012,7:29:14,27.292,N,87.805,W
8/28/2012,7:31:13,27.294,N,87.807,W
8/28/2012,7:33:14,27.296,N,87.81,W
8/28/2012,7:35:13,27.298,N,87.812,W
8/28/2012,7:37:14,27.3,N,87.815,W
8/28/2012,7:39:13,27.302,N,87.818,W
8/28/2012,7:41:14,27.304,N,87.82,W
8/28/2012,7:43:13,27.306,N,87.823,W
8/28/2012,7:45:14,27.308,N,87.826,W
8/28/2012,7:47:13,27.311,N,87.828,W
8/28/2012,7:49:14,27.313,N,87.831,W
8/28/2012,7:51:13,27.316,N,87.834,W
8/28/2012,7:53:14,27.318,N,87.836,W
8/28/2012,7:55:14,27.321,N,87.839,W
8/28/2012,7:57:13,27.323,N,87.842,W
8/28/2012,7:59:14,27.326,N,87.845,W
8/28/2012,8:01:13,27.329,N,87.847,W
8/28/2012,8:03:14,27.332,N,87.85,W
8/28/2012,8:05:13,27.335,N,87.853,W
8/28/2012,8:07:14,27.338,N,87.856,W
8/28/2012,8:09:13,27.341,N,87.859,W
8/28/2012,8:11:14,27.344,N,87.861,W
8/28/2012,8:13:13,27.347,N,87.864,W
8/28/2012,8:15:14,27.351,N,87.867,W
8/28/2012,8:17:13,27.354,N,87.87,W
8/28/2012,8:19:14,27.358,N,87.873,W
8/28/2012,8:21:13,27.361,N,87.876,W
8/28/2012,8:23:14,27.365,N,87.879,W
8/28/2012,8:25:14,27.368,N,87.882,W
8/28/2012,8:27:13,27.372,N,87.885,W
8/28/2012,8:29:14,27.376,N,87.888,W
8/28/2012,8:31:13,27.379,N,87.89,W
8/28/2012,8:33:14,27.383,N,87.893,W
8/28/2012,8:35:13,27.387,N,87.896,W
8/28/2012,8:37:14,27.391,N,87.899,W
8/28/2012,8:39:13,27.395,N,87.902,W
8/28/2012,8:41:14,27.399,N,87.905,W
8/28/2012,8:43:13,27.403,N,87.909,W
8/28/2012,8:45:14,27.407,N,87.912,W
8/28/2012,8:47:13,27.412,N,87.915,W
8/28/2012,8:49:14,27.416,N,87.918,W
8/28/2012,8:51:13,27.42,N,87.921,W
8/28/2012,8:53:14,27.424,N,87.924,W
8/28/2012,8:55:14,27.429,N,87.927,W
8/28/2012,8:57:13,27.433,N,87.93,W
8/28/2012,8:59:14,27.438,N,87.933,W
8/28/2012,9:01:13,27.442,N,87.936,W
8/28/2012,9:03:14,27.447,N,87.939,W
8/28/2012,9:05:13,27.452,N,87.943,W
8/28/2012,9:07:14,27.456,N,87.946,W
8/28/2012,9:09:13,27.461,N,87.949,W
8/28/2012,9:11:14,27.466,N,87.952,W
8/28/2012,9:13:13,27.471,N,87.955,W
8/28/2012,9:15:14,27.475,N,87.958,W
8/28/2012,9:17:13,27.48,N,87.962,W
8/28/2012,9:19:14,27.485,N,87.965,W
8/28/2012,9:21:13,27.49,N,87.968,W
8/28/2012,9:23:14,27.495,N,87.971,W
8/28/2012,9:25:14,27.5,N,87.974,W
8/28/2012,9:27:13,27.505,N,87.978,W
8/28/2012,9:29:14,27.511,N,87.981,W
8/28/2012,9:31:13,27.516,N,87.984,W
8/28/2012,9:31:43,27.517,N,87.985,W
8/28/2012,9:33:44,27.524,N,87.989,W
8/28/2012,9:35:43,27.53,N,87.993,W
8/28/2012,9:37:44,27.537,N,87.996,W
8/28/2012,9:39:43,27.544,N,88,W
8/28/2012,9:41:44,27.55,N,88.004,W
8/28/2012,9:43:43,27.557,N,88.008,W
8/28/2012,9:45:44,27.563,N,88.011,W
8/28/2012,9:47:44,27.57,N,88.015,W
8/28/2012,9:49:43,27.576,N,88.019,W
8/28/2012,9:51:44,27.582,N,88.022,W
8/28/2012,9:53:43,27.588,N,88.026,W
8/28/2012,9:55:44,27.594,N,88.03,W
8/28/2012,9:57:43,27.601,N,88.033,W
8/28/2012,9:59:44,27.607,N,88.037,W
8/28/2012,10:01:43,27.613,N,88.04,W
8/28/2012,10:03:44,27.619,N,88.044,W
8/28/2012,10:05:43,27.625,N,88.047,W
8/28/2012,10:07:44,27.631,N,88.051,W
8/28/2012,10:09:43,27.636,N,88.054,W
8/28/2012,10:11:44,27.642,N,88.057,W
8/28/2012,10:13:43,27.648,N,88.061,W
8/28/2012,10:15:44,27.654,N,88.064,W
8/28/2012,10:17:44,27.659,N,88.068,W
8/28/2012,10:19:43,27.665,N,88.071,W
8/28/2012,10:21:44,27.67,N,88.074,W
8/28/2012,10:23:43,27.676,N,88.077,W
8/28/2012,10:25:44,27.682,N,88.081,W
8/28/2012,10:27:43,27.687,N,88.084,W
8/28/2012,10:29:44,27.692,N,88.087,W
8/28/2012,10:31:43,27.698,N,88.09,W
8/28/2012,10:33:44,27.703,N,88.094,W
8/28/2012,10:35:43,27.709,N,88.097,W
8/28/2012,10:37:44,27.714,N,88.1,W
8/28/2012,10:39:43,27.719,N,88.103,W
8/28/2012,10:41:44,27.724,N,88.106,W
8/28/2012,10:43:43,27.729,N,88.109,W
8/28/2012,10:45:44,27.735,N,88.112,W
8/28/2012,10:47:44,27.74,N,88.116,W
8/28/2012,10:49:43,27.745,N,88.119,W
8/28/2012,10:51:44,27.75,N,88.122,W
8/28/2012,10:53:43,27.755,N,88.125,W
8/28/2012,10:55:44,27.76,N,88.128,W
8/28/2012,10:57:43,27.765,N,88.131,W
8/28/2012,10:59:44,27.77,N,88.134,W
8/28/2012,11:01:43,27.775,N,88.137,W
8/28/2012,11:03:44,27.78,N,88.14,W
8/28/2012,11:03:50,27.78,N,88.14,W
8/28/2012,11:05:51,27.785,N,88.142,W
8/28/2012,11:07:50,27.791,N,88.145,W
8/28/2012,11:09:51,27.796,N,88.147,W
8/28/2012,11:11:50,27.801,N,88.15,W
8/28/2012,11:13:51,27.807,N,88.152,W
8/28/2012,11:15:50,27.812,N,88.154,W
8/28/2012,11:17:51,27.817,N,88.157,W
8/28/2012,11:19:50,27.822,N,88.159,W
8/28/2012,11:21:50,27.827,N,88.161,W
8/28/2012,11:23:51,27.833,N,88.164,W
8/28/2012,11:25:50,27.838,N,88.166,W
8/28/2012,11:27:51,27.843,N,88.168,W
8/28/2012,11:29:50,27.847,N,88.171,W
8/28/2012,11:31:51,27.852,N,88.173,W
8/28/2012,11:33:50,27.857,N,88.176,W
8/28/2012,11:35:51,27.862,N,88.178,W
8/28/2012,11:37:50,27.867,N,88.181,W
8/28/2012,11:39:51,27.871,N,88.183,W
8/28/2012,11:41:50,27.876,N,88.186,W
8/28/2012,11:43:51,27.881,N,88.189,W
8/28/2012,11:45:50,27.885,N,88.191,W
8/28/2012,11:47:51,27.89,N,88.194,W
8/28/2012,11:49:50,27.894,N,88.197,W
8/28/2012,11:51:50,27.898,N,88.2,W
8/28/2012,11:53:51,27.903,N,88.203,W
8/28/2012,11:55:50,27.907,N,88.206,W
8/28/2012,11:57:51,27.911,N,88.21,W
8/28/2012,11:59:50,27.915,N,88.213,W
8/28/2012,12:01:51,27.919,N,88.216,W
8/28/2012,12:03:50,27.923,N,88.22,W
8/28/2012,12:05:51,27.926,N,88.224,W
8/28/2012,12:07:50,27.93,N,88.228,W
8/28/2012,12:09:51,27.934,N,88.232,W
8/28/2012,12:11:50,27.937,N,88.236,W
8/28/2012,12:13:27,27.94,N,88.239,W
8/28/2012,12:15:27,27.944,N,88.244,W
8/28/2012,12:17:26,27.948,N,88.25,W
8/28/2012,12:19:27,27.952,N,88.256,W
8/28/2012,12:21:26,27.956,N,88.262,W
8/28/2012,12:23:27,27.959,N,88.269,W
8/28/2012,12:25:26,27.963,N,88.275,W
8/28/2012,12:27:27,27.967,N,88.282,W
8/28/2012,12:29:26,27.97,N,88.288,W
8/28/2012,12:31:27,27.974,N,88.295,W
8/28/2012,12:33:26,27.977,N,88.302,W
8/28/2012,12:35:27,27.98,N,88.309,W
8/28/2012,12:37:26,27.984,N,88.317,W
8/28/2012,12:39:27,27.987,N,88.324,W
8/28/2012,12:41:26,27.99,N,88.331,W
8/28/2012,12:43:27,27.993,N,88.339,W
8/28/2012,12:45:27,27.996,N,88.346,W
8/28/2012,12:47:26,27.998,N,88.354,W
8/28/2012,12:49:27,28.001,N,88.361,W
8/28/2012,12:51:26,28.004,N,88.369,W
8/28/2012,12:53:27,28.006,N,88.376,W
8/28/2012,12:55:26,28.009,N,88.384,W
8/28/2012,12:57:27,28.011,N,88.391,W
8/28/2012,12:59:26,28.013,N,88.398,W
8/28/2012,13:01:27,28.015,N,88.406,W
8/28/2012,13:03:26,28.017,N,88.413,W
8/28/2012,13:05:27,28.019,N,88.42,W
8/28/2012,13:07:26,28.021,N,88.427,W
