Track,for,Fiona,2010,,,
Date,Time,(UTC),Latitude,Longitude,,Category
MM/DD/Year,HH:MM:SS,(deg),(deg),,,
8/31/2010,23:04:05,16.985,N,58.042,W,0
8/31/2010,23:06:05,16.986,N,58.051,W,0
8/31/2010,23:08:04,16.987,N,58.059,W,0
8/31/2010,23:10:05,16.989,N,58.068,W,0
8/31/2010,23:12:05,16.99,N,58.077,W,0
8/31/2010,23:14:04,16.991,N,58.085,W,0
8/31/2010,23:16:04,16.992,N,58.094,W,0
8/31/2010,23:18:05,16.993,N,58.103,W,0
8/31/2010,23:20:05,16.994,N,58.112,W,0
8/31/2010,23:22:04,16.995,N,58.12,W,0
8/31/2010,23:24:04,16.996,N,58.129,W,0
8/31/2010,23:26:05,16.997,N,58.138,W,0
8/31/2010,23:28:05,16.997,N,58.146,W,0
8/31/2010,23:30:04,16.998,N,58.155,W,0
8/31/2010,23:32:04,16.999,N,58.164,W,0
8/31/2010,23:34:05,17,N,58.173,W,0
8/31/2010,23:36:05,17,N,58.182,W,0
8/31/2010,23:38:04,17.001,N,58.19,W,0
8/31/2010,23:40:05,17.002,N,58.199,W,0
8/31/2010,23:42:05,17.002,N,58.208,W,0
8/31/2010,23:44:04,17.003,N,58.217,W,0
8/31/2010,23:46:04,17.004,N,58.225,W,0
8/31/2010,23:48:05,17.004,N,58.234,W,0
8/31/2010,23:50:05,17.005,N,58.243,W,0
8/31/2010,23:52:04,17.005,N,58.252,W,0
8/31/2010,23:54:04,17.006,N,58.261,W,0
8/31/2010,23:56:05,17.006,N,58.269,W,0
8/31/2010,23:58:05,17.006,N,58.278,W,0
9/1/2010,0:00:04,17.007,N,58.287,W,0
9/1/2010,0:02:04,17.007,N,58.296,W,0
9/1/2010,0:04:05,17.008,N,58.305,W,0
9/1/2010,0:06:05,17.008,N,58.313,W,0
9/1/2010,0:08:04,17.008,N,58.322,W,0
9/1/2010,0:10:05,17.009,N,58.331,W,0
9/1/2010,0:12:05,17.009,N,58.34,W,0
9/1/2010,0:14:04,17.009,N,58.349,W,0
9/1/2010,0:16:04,17.009,N,58.357,W,0
9/1/2010,0:18:05,17.01,N,58.366,W,0
9/1/2010,0:20:05,17.01,N,58.375,W,0
9/1/2010,0:22:04,17.01,N,58.384,W,0
9/1/2010,0:24:04,17.01,N,58.393,W,0
9/1/2010,0:26:05,17.01,N,58.402,W,0
9/1/2010,0:28:05,17.01,N,58.41,W,0
9/1/2010,0:30:04,17.011,N,58.419,W,0
9/1/2010,0:32:04,17.011,N,58.428,W,0
9/1/2010,0:34:05,17.011,N,58.437,W,0
9/1/2010,0:36:05,17.011,N,58.446,W,0
9/1/2010,0:38:04,17.011,N,58.454,W,0
9/1/2010,0:40:05,17.011,N,58.463,W,0
9/1/2010,0:42:05,17.011,N,58.472,W,0
9/1/2010,0:44:04,17.011,N,58.481,W,0
9/1/2010,0:46:04,17.011,N,58.49,W,0
9/1/2010,0:48:05,17.011,N,58.498,W,0
9/1/2010,0:50:05,17.011,N,58.507,W,0
9/1/2010,0:52:04,17.011,N,58.516,W,0
9/1/2010,0:54:04,17.011,N,58.525,W,0
9/1/2010,0:56:05,17.011,N,58.533,W,0
9/1/2010,0:58:05,17.011,N,58.542,W,0
9/1/2010,1:00:04,17.011,N,58.551,W,0
9/1/2010,1:02:04,17.011,N,58.56,W,0
9/1/2010,1:04:05,17.011,N,58.568,W,0
9/1/2010,1:06:05,17.011,N,58.577,W,0
9/1/2010,1:08:04,17.011,N,58.586,W,0
9/1/2010,1:10:05,17.011,N,58.595,W,0
9/1/2010,1:12:05,17.011,N,58.603,W,0
9/1/2010,1:14:04,17.011,N,58.612,W,0
9/1/2010,1:16:04,17.011,N,58.621,W,0
9/1/2010,1:18:05,17.011,N,58.629,W,0
9/1/2010,1:20:05,17.011,N,58.638,W,0
9/1/2010,1:22:04,17.011,N,58.647,W,0
9/1/2010,1:24:04,17.011,N,58.655,W,0
9/1/2010,1:26:05,17.011,N,58.664,W,0
9/1/2010,1:28:05,17.011,N,58.673,W,0
9/1/2010,1:30:04,17.011,N,58.681,W,0
9/1/2010,1:32:04,17.011,N,58.69,W,0
9/1/2010,1:34:05,17.011,N,58.699,W,0
9/1/2010,1:36:05,17.011,N,58.707,W,0
9/1/2010,1:38:04,17.011,N,58.716,W,0
9/1/2010,1:40:05,17.011,N,58.725,W,0
9/1/2010,1:42:05,17.011,N,58.733,W,0
9/1/2010,1:44:04,17.011,N,58.742,W,0
9/1/2010,1:46:04,17.011,N,58.75,W,0
9/1/2010,1:48:05,17.011,N,58.759,W,0
9/1/2010,1:50:05,17.011,N,58.767,W,0
9/1/2010,1:52:04,17.011,N,58.776,W,0
9/1/2010,1:54:04,17.011,N,58.784,W,0
9/1/2010,1:56:05,17.011,N,58.793,W,0
9/1/2010,1:58:05,17.011,N,58.801,W,0
9/1/2010,2:00:04,17.011,N,58.81,W,0
9/1/2010,2:02:04,17.011,N,58.818,W,0
9/1/2010,2:04:05,17.011,N,58.827,W,0
9/1/2010,2:06:05,17.011,N,58.835,W,0
9/1/2010,2:08:04,17.012,N,58.844,W,0
9/1/2010,2:10:05,17.012,N,58.852,W,0
9/1/2010,2:12:05,17.012,N,58.86,W,0
9/1/2010,2:14:04,17.012,N,58.869,W,0
9/1/2010,2:16:04,17.012,N,58.877,W,0
9/1/2010,2:18:05,17.013,N,58.886,W,0
9/1/2010,2:20:05,17.013,N,58.894,W,0
9/1/2010,2:22:04,17.013,N,58.902,W,0
9/1/2010,2:24:04,17.013,N,58.911,W,0
9/1/2010,2:26:05,17.014,N,58.919,W,0
9/1/2010,2:28:05,17.014,N,58.927,W,0
9/1/2010,2:30:04,17.014,N,58.935,W,0
9/1/2010,2:32:04,17.015,N,58.944,W,0
9/1/2010,2:34:05,17.015,N,58.952,W,0
9/1/2010,2:36:05,17.015,N,58.96,W,0
9/1/2010,2:38:04,17.016,N,58.968,W,0
9/1/2010,2:40:05,17.016,N,58.976,W,0
9/1/2010,2:42:05,17.017,N,58.985,W,0
9/1/2010,2:44:04,17.017,N,58.993,W,0
9/1/2010,2:46:04,17.018,N,59.001,W,0
9/1/2010,2:48:05,17.018,N,59.009,W,0
9/1/2010,2:50:05,17.019,N,59.017,W,0
9/1/2010,2:52:04,17.02,N,59.025,W,0
9/1/2010,2:54:04,17.02,N,59.033,W,0
9/1/2010,2:56:05,17.021,N,59.041,W,0
9/1/2010,2:58:05,17.022,N,59.049,W,0
9/1/2010,3:00:04,17.022,N,59.057,W,0
9/1/2010,3:02:04,17.023,N,59.065,W,0
9/1/2010,3:04:05,17.024,N,59.073,W,0
9/1/2010,3:06:05,17.025,N,59.081,W,0
9/1/2010,3:08:04,17.026,N,59.089,W,0
9/1/2010,3:10:05,17.026,N,59.097,W,0
9/1/2010,3:12:05,17.027,N,59.104,W,0
9/1/2010,3:14:04,17.028,N,59.112,W,0
9/1/2010,3:16:04,17.029,N,59.12,W,0
9/1/2010,3:18:05,17.03,N,59.128,W,0
9/1/2010,3:20:05,17.031,N,59.136,W,0
9/1/2010,3:22:04,17.032,N,59.143,W,0
9/1/2010,3:24:04,17.034,N,59.151,W,0
9/1/2010,3:26:05,17.035,N,59.159,W,0
9/1/2010,3:28:05,17.036,N,59.166,W,0
9/1/2010,3:30:04,17.037,N,59.174,W,0
9/1/2010,3:32:04,17.038,N,59.182,W,0
9/1/2010,3:34:05,17.04,N,59.189,W,0
9/1/2010,3:36:05,17.041,N,59.197,W,0
9/1/2010,3:38:04,17.042,N,59.205,W,0
9/1/2010,3:40:05,17.044,N,59.212,W,0
9/1/2010,3:42:05,17.045,N,59.22,W,0
9/1/2010,3:44:04,17.046,N,59.227,W,0
9/1/2010,3:46:04,17.048,N,59.235,W,0
9/1/2010,3:48:05,17.049,N,59.242,W,0
9/1/2010,3:50:05,17.051,N,59.25,W,0
9/1/2010,3:52:04,17.052,N,59.257,W,0
9/1/2010,3:54:04,17.054,N,59.264,W,0
9/1/2010,3:56:05,17.055,N,59.272,W,0
9/1/2010,3:58:05,17.057,N,59.279,W,0
9/1/2010,4:00:04,17.059,N,59.287,W,0
9/1/2010,4:02:04,17.06,N,59.294,W,0
9/1/2010,4:04:05,17.062,N,59.301,W,0
9/1/2010,4:06:05,17.064,N,59.309,W,0
9/1/2010,4:08:04,17.066,N,59.316,W,0
9/1/2010,4:10:05,17.067,N,59.323,W,0
9/1/2010,4:12:05,17.069,N,59.33,W,0
9/1/2010,4:14:04,17.071,N,59.338,W,0
9/1/2010,4:16:04,17.073,N,59.345,W,0
9/1/2010,4:18:05,17.075,N,59.352,W,0
9/1/2010,4:20:05,17.077,N,59.359,W,0
9/1/2010,4:22:04,17.079,N,59.367,W,0
9/1/2010,4:24:04,17.081,N,59.374,W,0
9/1/2010,4:26:05,17.083,N,59.381,W,0
9/1/2010,4:28:05,17.085,N,59.388,W,0
9/1/2010,4:30:04,17.087,N,59.395,W,0
9/1/2010,4:32:04,17.089,N,59.402,W,0
9/1/2010,4:34:05,17.091,N,59.409,W,0
9/1/2010,4:36:05,17.093,N,59.416,W,0
9/1/2010,4:38:04,17.095,N,59.423,W,0
9/1/2010,4:40:05,17.097,N,59.43,W,0
9/1/2010,4:42:05,17.099,N,59.437,W,0
9/1/2010,4:44:04,17.102,N,59.444,W,0
9/1/2010,4:46:04,17.104,N,59.451,W,0
9/1/2010,4:48:05,17.106,N,59.458,W,0
9/1/2010,4:50:05,17.108,N,59.465,W,0
9/1/2010,4:52:04,17.111,N,59.472,W,0
9/1/2010,4:54:04,17.113,N,59.479,W,0
9/1/2010,4:56:05,17.115,N,59.486,W,0
9/1/2010,4:58:05,17.118,N,59.493,W,0
9/1/2010,5:00:04,17.12,N,59.5,W,0
9/1/2010,5:02:04,17.122,N,59.507,W,0
9/1/2010,5:04:05,17.125,N,59.514,W,0
9/1/2010,5:06:05,17.127,N,59.52,W,0
9/1/2010,5:08:04,17.13,N,59.527,W,0
9/1/2010,5:10:05,17.132,N,59.534,W,0
9/1/2010,5:12:05,17.135,N,59.541,W,0
9/1/2010,5:14:04,17.137,N,59.548,W,0
9/1/2010,5:16:04,17.14,N,59.554,W,0
9/1/2010,5:18:05,17.142,N,59.561,W,0
9/1/2010,5:20:05,17.145,N,59.568,W,0
9/1/2010,5:22:04,17.147,N,59.575,W,0
9/1/2010,5:24:04,17.15,N,59.581,W,0
9/1/2010,5:26:05,17.153,N,59.588,W,0
9/1/2010,5:28:05,17.155,N,59.595,W,0
9/1/2010,5:30:04,17.158,N,59.602,W,0
9/1/2010,5:32:04,17.161,N,59.608,W,0
9/1/2010,5:34:05,17.163,N,59.615,W,0
9/1/2010,5:36:05,17.166,N,59.622,W,0
9/1/2010,5:38:04,17.169,N,59.628,W,0
9/1/2010,5:40:05,17.172,N,59.635,W,0
9/1/2010,5:42:05,17.174,N,59.641,W,0
9/1/2010,5:44:04,17.177,N,59.648,W,0
9/1/2010,5:46:04,17.18,N,59.655,W,0
9/1/2010,5:48:05,17.183,N,59.661,W,0
9/1/2010,5:50:05,17.185,N,59.668,W,0
9/1/2010,5:52:04,17.188,N,59.674,W,0
9/1/2010,5:54:04,17.191,N,59.681,W,0
9/1/2010,5:56:05,17.194,N,59.688,W,0
9/1/2010,5:58:05,17.197,N,59.694,W,0
9/1/2010,6:00:04,17.2,N,59.701,W,0
9/1/2010,6:02:04,17.203,N,59.707,W,0
9/1/2010,6:02:56,17.204,N,59.71,W,0
9/1/2010,6:04:55,17.207,N,59.716,W,0
9/1/2010,6:06:55,17.21,N,59.723,W,0
9/1/2010,6:08:56,17.214,N,59.729,W,0
9/1/2010,6:10:56,17.217,N,59.735,W,0
9/1/2010,6:12:55,17.22,N,59.742,W,0
9/1/2010,6:14:55,17.223,N,59.748,W,0
9/1/2010,6:16:56,17.226,N,59.754,W,0
9/1/2010,6:18:56,17.23,N,59.761,W,0
9/1/2010,6:20:55,17.233,N,59.767,W,0
9/1/2010,6:22:56,17.236,N,59.773,W,0
9/1/2010,6:24:56,17.239,N,59.78,W,0
9/1/2010,6:26:55,17.242,N,59.786,W,0
9/1/2010,6:28:55,17.246,N,59.792,W,0
9/1/2010,6:30:56,17.249,N,59.799,W,0
9/1/2010,6:32:56,17.252,N,59.805,W,0
9/1/2010,6:34:55,17.255,N,59.811,W,0
9/1/2010,6:36:55,17.258,N,59.818,W,0
9/1/2010,6:38:56,17.262,N,59.824,W,0
9/1/2010,6:40:56,17.265,N,59.83,W,0
9/1/2010,6:42:55,17.268,N,59.837,W,0
9/1/2010,6:44:55,17.271,N,59.843,W,0
9/1/2010,6:46:56,17.274,N,59.849,W,0
9/1/2010,6:48:56,17.278,N,59.856,W,0
9/1/2010,6:50:55,17.281,N,59.862,W,0
9/1/2010,6:52:56,17.284,N,59.868,W,0
9/1/2010,6:54:56,17.287,N,59.875,W,0
9/1/2010,6:56:55,17.29,N,59.881,W,0
9/1/2010,6:58:55,17.294,N,59.887,W,0
9/1/2010,7:00:56,17.297,N,59.894,W,0
9/1/2010,7:02:56,17.3,N,59.9,W,0
9/1/2010,7:04:55,17.303,N,59.906,W,0
9/1/2010,7:06:55,17.306,N,59.913,W,0
9/1/2010,7:08:56,17.31,N,59.919,W,0
9/1/2010,7:10:56,17.313,N,59.926,W,0
9/1/2010,7:12:55,17.316,N,59.932,W,0
9/1/2010,7:14:55,17.319,N,59.938,W,0
9/1/2010,7:16:56,17.322,N,59.945,W,0
9/1/2010,7:18:56,17.326,N,59.951,W,0
9/1/2010,7:20:55,17.329,N,59.957,W,0
9/1/2010,7:22:56,17.332,N,59.964,W,0
9/1/2010,7:24:56,17.335,N,59.97,W,0
9/1/2010,7:26:55,17.339,N,59.976,W,0
9/1/2010,7:28:55,17.342,N,59.983,W,0
9/1/2010,7:30:56,17.345,N,59.989,W,0
9/1/2010,7:32:56,17.348,N,59.995,W,0
9/1/2010,7:34:55,17.351,N,60.002,W,0
9/1/2010,7:36:55,17.355,N,60.008,W,0
9/1/2010,7:38:56,17.358,N,60.014,W,0
9/1/2010,7:40:56,17.361,N,60.021,W,0
9/1/2010,7:42:55,17.364,N,60.027,W,0
9/1/2010,7:44:55,17.367,N,60.033,W,0
9/1/2010,7:46:56,17.371,N,60.04,W,0
9/1/2010,7:48:56,17.374,N,60.046,W,0
9/1/2010,7:50:55,17.377,N,60.052,W,0
9/1/2010,7:52:56,17.38,N,60.059,W,0
9/1/2010,7:54:56,17.383,N,60.065,W,0
9/1/2010,7:56:55,17.387,N,60.071,W,0
9/1/2010,7:58:55,17.39,N,60.078,W,0
9/1/2010,8:00:56,17.393,N,60.084,W,0
9/1/2010,8:02:56,17.396,N,60.09,W,0
9/1/2010,8:03:27,17.397,N,60.092,W,0
9/1/2010,8:05:27,17.404,N,60.1,W,0
9/1/2010,8:07:27,17.411,N,60.108,W,0
9/1/2010,8:09:27,17.418,N,60.116,W,0
9/1/2010,8:11:28,17.426,N,60.124,W,0
9/1/2010,8:13:28,17.433,N,60.131,W,0
9/1/2010,8:15:28,17.441,N,60.139,W,0
9/1/2010,8:17:27,17.448,N,60.148,W,0
9/1/2010,8:19:27,17.456,N,60.156,W,0
9/1/2010,8:21:27,17.464,N,60.164,W,0
9/1/2010,8:23:27,17.472,N,60.172,W,0
9/1/2010,8:25:28,17.48,N,60.18,W,0
9/1/2010,8:27:28,17.488,N,60.188,W,0
9/1/2010,8:29:28,17.496,N,60.196,W,0
9/1/2010,8:31:28,17.504,N,60.205,W,0
9/1/2010,8:33:27,17.513,N,60.213,W,0
9/1/2010,8:35:27,17.521,N,60.221,W,0
9/1/2010,8:37:27,17.53,N,60.229,W,0
9/1/2010,8:39:27,17.538,N,60.238,W,0
9/1/2010,8:41:28,17.547,N,60.246,W,0
9/1/2010,8:43:28,17.555,N,60.254,W,0
9/1/2010,8:45:28,17.564,N,60.263,W,0
9/1/2010,8:47:27,17.573,N,60.271,W,0
9/1/2010,8:49:27,17.581,N,60.279,W,0
9/1/2010,8:51:27,17.59,N,60.287,W,0
9/1/2010,8:53:27,17.599,N,60.296,W,0
9/1/2010,8:55:28,17.608,N,60.304,W,0
9/1/2010,8:57:28,17.616,N,60.312,W,0
9/1/2010,8:59:28,17.625,N,60.321,W,0
9/1/2010,9:01:28,17.634,N,60.329,W,0
9/1/2010,9:03:27,17.643,N,60.337,W,0
9/1/2010,9:05:27,17.652,N,60.345,W,0
9/1/2010,9:07:27,17.661,N,60.353,W,0
9/1/2010,9:09:27,17.669,N,60.362,W,0
9/1/2010,9:11:28,17.678,N,60.37,W,0
9/1/2010,9:13:28,17.687,N,60.378,W,0
9/1/2010,9:15:28,17.696,N,60.386,W,0
9/1/2010,9:17:27,17.705,N,60.394,W,0
9/1/2010,9:19:27,17.713,N,60.402,W,0
9/1/2010,9:21:27,17.722,N,60.41,W,0
9/1/2010,9:23:27,17.731,N,60.418,W,0
9/1/2010,9:25:28,17.739,N,60.426,W,0
9/1/2010,9:27:28,17.748,N,60.434,W,0
9/1/2010,9:29:28,17.756,N,60.441,W,0
9/1/2010,9:31:28,17.765,N,60.449,W,0
9/1/2010,9:33:27,17.773,N,60.457,W,0
9/1/2010,9:35:27,17.781,N,60.465,W,0
9/1/2010,9:37:27,17.79,N,60.472,W,0
9/1/2010,9:39:27,17.798,N,60.48,W,0
9/1/2010,9:41:28,17.806,N,60.487,W,0
9/1/2010,9:43:28,17.814,N,60.495,W,0
9/1/2010,9:45:28,17.822,N,60.502,W,0
9/1/2010,9:47:27,17.83,N,60.51,W,0
9/1/2010,9:49:27,17.838,N,60.517,W,0
9/1/2010,9:49:57,17.84,N,60.519,W,0
9/1/2010,9:51:56,17.848,N,60.527,W,0
9/1/2010,9:53:56,17.856,N,60.534,W,0
9/1/2010,9:55:56,17.864,N,60.542,W,0
9/1/2010,9:57:56,17.871,N,60.549,W,0
9/1/2010,9:59:57,17.879,N,60.556,W,0
9/1/2010,10:01:57,17.887,N,60.564,W,0
9/1/2010,10:03:57,17.895,N,60.571,W,0
9/1/2010,10:05:57,17.903,N,60.579,W,0
9/1/2010,10:07:56,17.91,N,60.586,W,0
9/1/2010,10:09:56,17.918,N,60.593,W,0
9/1/2010,10:11:56,17.926,N,60.6,W,0
9/1/2010,10:13:56,17.933,N,60.608,W,0
9/1/2010,10:15:57,17.941,N,60.615,W,0
9/1/2010,10:17:57,17.948,N,60.622,W,0
9/1/2010,10:19:57,17.956,N,60.629,W,0
9/1/2010,10:21:56,17.964,N,60.636,W,0
9/1/2010,10:23:56,17.971,N,60.643,W,0
9/1/2010,10:25:56,17.978,N,60.65,W,0
9/1/2010,10:27:56,17.986,N,60.657,W,0
9/1/2010,10:29:57,17.993,N,60.664,W,0
9/1/2010,10:31:57,18.001,N,60.671,W,0
9/1/2010,10:33:57,18.008,N,60.678,W,0
9/1/2010,10:35:57,18.015,N,60.685,W,0
9/1/2010,10:37:56,18.023,N,60.691,W,0
9/1/2010,10:39:56,18.03,N,60.698,W,0
9/1/2010,10:41:56,18.037,N,60.705,W,0
9/1/2010,10:43:56,18.044,N,60.712,W,0
9/1/2010,10:45:57,18.051,N,60.718,W,0
9/1/2010,10:47:57,18.058,N,60.725,W,0
9/1/2010,10:49:57,18.066,N,60.731,W,0
9/1/2010,10:51:56,18.073,N,60.738,W,0
9/1/2010,10:53:56,18.08,N,60.744,W,0
9/1/2010,10:55:56,18.086,N,60.751,W,0
9/1/2010,10:57:56,18.093,N,60.757,W,0
9/1/2010,10:59:57,18.1,N,60.763,W,0
9/1/2010,11:01:57,18.107,N,60.77,W,0
9/1/2010,11:03:57,18.114,N,60.776,W,0
9/1/2010,11:05:57,18.121,N,60.782,W,0
9/1/2010,11:07:56,18.127,N,60.788,W,0
9/1/2010,11:09:56,18.134,N,60.795,W,0
9/1/2010,11:11:06,18.138,N,60.798,W,0
9/1/2010,11:13:06,18.145,N,60.805,W,0
9/1/2010,11:15:06,18.152,N,60.812,W,0
9/1/2010,11:17:05,18.159,N,60.819,W,0
9/1/2010,11:19:05,18.166,N,60.826,W,0
9/1/2010,11:21:05,18.173,N,60.833,W,0
9/1/2010,11:23:05,18.18,N,60.84,W,0
9/1/2010,11:25:06,18.187,N,60.846,W,0
9/1/2010,11:27:06,18.194,N,60.853,W,0
9/1/2010,11:29:06,18.201,N,60.86,W,0
9/1/2010,11:31:06,18.208,N,60.867,W,0
9/1/2010,11:33:05,18.215,N,60.874,W,0
9/1/2010,11:35:05,18.221,N,60.881,W,0
9/1/2010,11:37:05,18.228,N,60.888,W,0
9/1/2010,11:39:06,18.235,N,60.895,W,0
9/1/2010,11:41:06,18.242,N,60.902,W,0
9/1/2010,11:43:06,18.248,N,60.909,W,0
9/1/2010,11:45:06,18.255,N,60.916,W,0
9/1/2010,11:47:05,18.262,N,60.923,W,0
9/1/2010,11:49:05,18.268,N,60.93,W,0
9/1/2010,11:51:05,18.275,N,60.937,W,0
9/1/2010,11:53:05,18.282,N,60.944,W,0
9/1/2010,11:55:06,18.288,N,60.951,W,0
9/1/2010,11:57:06,18.295,N,60.958,W,0
9/1/2010,11:59:06,18.301,N,60.965,W,0
9/1/2010,12:01:06,18.308,N,60.972,W,0
9/1/2010,12:03:05,18.314,N,60.979,W,0
9/1/2010,12:05:05,18.32,N,60.986,W,0
9/1/2010,12:07:05,18.327,N,60.993,W,0
9/1/2010,12:09:06,18.333,N,61,W,0
9/1/2010,12:11:06,18.339,N,61.007,W,0
9/1/2010,12:13:06,18.346,N,61.014,W,0
9/1/2010,12:15:06,18.352,N,61.021,W,0
9/1/2010,12:17:05,18.358,N,61.028,W,0
9/1/2010,12:19:05,18.364,N,61.035,W,0
9/1/2010,12:21:05,18.37,N,61.042,W,0
9/1/2010,12:23:05,18.376,N,61.049,W,0
9/1/2010,12:25:06,18.383,N,61.056,W,0
9/1/2010,12:27:06,18.389,N,61.063,W,0
9/1/2010,12:29:06,18.394,N,61.07,W,0
9/1/2010,12:31:06,18.4,N,61.077,W,0
9/1/2010,12:33:05,18.406,N,61.085,W,0
9/1/2010,12:35:05,18.412,N,61.092,W,0
9/1/2010,12:37:05,18.418,N,61.099,W,0
9/1/2010,12:39:06,18.424,N,61.106,W,0
9/1/2010,12:41:06,18.429,N,61.113,W,0
9/1/2010,12:43:06,18.435,N,61.12,W,0
9/1/2010,12:45:06,18.441,N,61.127,W,0
9/1/2010,12:47:05,18.446,N,61.134,W,0
9/1/2010,12:49:05,18.452,N,61.141,W,0
9/1/2010,12:51:05,18.458,N,61.149,W,0
9/1/2010,12:53:05,18.463,N,61.156,W,0
9/1/2010,12:55:06,18.468,N,61.163,W,0
9/1/2010,12:57:06,18.474,N,61.17,W,0
9/1/2010,12:59:06,18.479,N,61.177,W,0
9/1/2010,13:01:06,18.484,N,61.184,W,0
9/1/2010,13:03:05,18.49,N,61.191,W,0
9/1/2010,13:05:05,18.495,N,61.199,W,0
9/1/2010,13:07:05,18.5,N,61.206,W,0
9/1/2010,13:09:06,18.505,N,61.213,W,0
9/1/2010,13:11:06,18.51,N,61.22,W,0
9/1/2010,13:13:06,18.515,N,61.227,W,0
9/1/2010,13:15:06,18.52,N,61.235,W,0
9/1/2010,13:17:05,18.525,N,61.242,W,0
9/1/2010,13:19:05,18.53,N,61.249,W,0
9/1/2010,13:21:05,18.535,N,61.256,W,0
9/1/2010,13:23:05,18.54,N,61.263,W,0
9/1/2010,13:25:06,18.545,N,61.271,W,0
9/1/2010,13:27:06,18.55,N,61.278,W,0
9/1/2010,13:29:06,18.554,N,61.285,W,0
9/1/2010,13:31:06,18.559,N,61.292,W,0
9/1/2010,13:33:05,18.564,N,61.3,W,0
9/1/2010,13:35:05,18.568,N,61.307,W,0
9/1/2010,13:37:05,18.573,N,61.314,W,0
9/1/2010,13:39:06,18.578,N,61.321,W,0
9/1/2010,13:41:06,18.582,N,61.329,W,0
9/1/2010,13:43:06,18.587,N,61.336,W,0
9/1/2010,13:45:06,18.591,N,61.343,W,0
9/1/2010,13:47:05,18.596,N,61.351,W,0
9/1/2010,13:49:05,18.601,N,61.358,W,0
9/1/2010,13:51:05,18.605,N,61.365,W,0
9/1/2010,13:53:05,18.61,N,61.372,W,0
9/1/2010,13:55:06,18.614,N,61.38,W,0
9/1/2010,13:57:06,18.618,N,61.387,W,0
9/1/2010,13:59:06,18.623,N,61.394,W,0
9/1/2010,14:01:06,18.627,N,61.401,W,0
9/1/2010,14:03:05,18.632,N,61.409,W,0
9/1/2010,14:05:05,18.636,N,61.416,W,0
9/1/2010,14:07:05,18.641,N,61.423,W,0
9/1/2010,14:09:06,18.645,N,61.431,W,0
9/1/2010,14:11:06,18.65,N,61.438,W,0
9/1/2010,14:13:06,18.654,N,61.445,W,0
9/1/2010,14:15:06,18.658,N,61.453,W,0
9/1/2010,14:17:05,18.663,N,61.46,W,0
9/1/2010,14:19:05,18.667,N,61.467,W,0
9/1/2010,14:21:05,18.672,N,61.474,W,0
9/1/2010,14:23:05,18.676,N,61.482,W,0
9/1/2010,14:25:06,18.68,N,61.489,W,0
9/1/2010,14:27:06,18.685,N,61.496,W,0
9/1/2010,14:29:06,18.689,N,61.504,W,0
9/1/2010,14:31:06,18.694,N,61.511,W,0
9/1/2010,14:33:05,18.698,N,61.518,W,0
9/1/2010,14:35:05,18.703,N,61.525,W,0
9/1/2010,14:37:05,18.707,N,61.533,W,0
9/1/2010,14:39:06,18.712,N,61.54,W,0
9/1/2010,14:41:06,18.716,N,61.547,W,0
9/1/2010,14:43:06,18.721,N,61.555,W,0
9/1/2010,14:45:06,18.725,N,61.562,W,0
9/1/2010,14:47:05,18.73,N,61.569,W,0
9/1/2010,14:49:05,18.735,N,61.576,W,0
9/1/2010,14:51:05,18.739,N,61.584,W,0
9/1/2010,14:53:05,18.744,N,61.591,W,0
9/1/2010,14:55:06,18.749,N,61.598,W,0
9/1/2010,14:57:06,18.753,N,61.605,W,0
9/1/2010,14:59:06,18.758,N,61.613,W,0
9/1/2010,15:01:06,18.763,N,61.62,W,0
9/1/2010,15:03:05,18.768,N,61.627,W,0
9/1/2010,15:05:05,18.773,N,61.634,W,0
9/1/2010,15:07:05,18.777,N,61.642,W,0
9/1/2010,15:09:06,18.782,N,61.649,W,0
9/1/2010,15:11:06,18.787,N,61.656,W,0
9/1/2010,15:13:06,18.792,N,61.663,W,0
9/1/2010,15:15:06,18.797,N,61.671,W,0
9/1/2010,15:17:05,18.802,N,61.678,W,0
9/1/2010,15:19:05,18.807,N,61.685,W,0
9/1/2010,15:21:05,18.813,N,61.692,W,0
9/1/2010,15:23:05,18.818,N,61.699,W,0
9/1/2010,15:25:06,18.823,N,61.707,W,0
9/1/2010,15:27:06,18.828,N,61.714,W,0
9/1/2010,15:29:06,18.834,N,61.721,W,0
9/1/2010,15:31:06,18.839,N,61.728,W,0
9/1/2010,15:33:05,18.844,N,61.735,W,0
9/1/2010,15:35:05,18.85,N,61.743,W,0
9/1/2010,15:37:05,18.855,N,61.75,W,0
9/1/2010,15:39:06,18.861,N,61.757,W,0
9/1/2010,15:41:06,18.867,N,61.764,W,0
9/1/2010,15:43:06,18.872,N,61.771,W,0
9/1/2010,15:45:06,18.878,N,61.778,W,0
9/1/2010,15:47:05,18.884,N,61.785,W,0
9/1/2010,15:49:05,18.89,N,61.792,W,0
9/1/2010,15:51:05,18.896,N,61.8,W,0
9/1/2010,15:53:05,18.902,N,61.807,W,0
9/1/2010,15:55:06,18.908,N,61.814,W,0
9/1/2010,15:57:06,18.914,N,61.821,W,0
9/1/2010,15:59:06,18.92,N,61.828,W,0
9/1/2010,16:01:06,18.926,N,61.835,W,0
9/1/2010,16:03:05,18.933,N,61.842,W,0
9/1/2010,16:05:05,18.939,N,61.849,W,0
9/1/2010,16:07:05,18.946,N,61.856,W,0
9/1/2010,16:09:06,18.952,N,61.863,W,0
