Track,for,Hermine,2016,,,
8/29/2016,12:58:29,23.126,N,83.881,W,1
8/29/2016,13:00:30,23.126,N,83.885,W,1
8/29/2016,13:02:30,23.126,N,83.89,W,1
8/29/2016,13:04:30,23.127,N,83.894,W,1
8/29/2016,13:06:30,23.127,N,83.898,W,1
8/29/2016,13:08:29,23.128,N,83.902,W,1
8/29/2016,13:10:29,23.129,N,83.907,W,1
8/29/2016,13:12:29,23.13,N,83.911,W,1
8/29/2016,13:14:29,23.131,N,83.915,W,1
8/29/2016,13:16:30,23.132,N,83.919,W,1
8/29/2016,13:18:30,23.134,N,83.924,W,1
8/29/2016,13:20:30,23.135,N,83.928,W,1
8/29/2016,13:22:30,23.137,N,83.932,W,1
8/29/2016,13:24:29,23.138,N,83.937,W,1
8/29/2016,13:26:29,23.14,N,83.941,W,1
8/29/2016,13:28:29,23.142,N,83.945,W,1
8/29/2016,13:30:30,23.144,N,83.95,W,1
8/29/2016,13:32:30,23.146,N,83.954,W,1
8/29/2016,13:34:30,23.149,N,83.959,W,1
8/29/2016,13:36:30,23.151,N,83.963,W,1
8/29/2016,13:38:29,23.153,N,83.967,W,1
8/29/2016,13:40:29,23.156,N,83.972,W,1
8/29/2016,13:42:29,23.159,N,83.976,W,1
8/29/2016,13:44:29,23.162,N,83.981,W,1
8/29/2016,13:46:30,23.164,N,83.985,W,1
8/29/2016,13:48:30,23.167,N,83.99,W,1
8/29/2016,13:50:30,23.171,N,83.994,W,1
8/29/2016,13:52:30,23.174,N,83.999,W,1
8/29/2016,13:54:29,23.177,N,84.003,W,1
8/29/2016,13:56:29,23.18,N,84.008,W,1
8/29/2016,13:58:29,23.184,N,84.012,W,1
8/29/2016,14:00:30,23.187,N,84.016,W,1
8/29/2016,14:02:30,23.191,N,84.021,W,1
8/29/2016,14:04:30,23.195,N,84.025,W,1
8/29/2016,14:06:30,23.198,N,84.03,W,1
8/29/2016,14:08:29,23.202,N,84.034,W,1
8/29/2016,14:10:29,23.206,N,84.039,W,1
8/29/2016,14:12:29,23.21,N,84.043,W,1
8/29/2016,14:14:29,23.214,N,84.048,W,1
8/29/2016,14:16:30,23.218,N,84.052,W,1
8/29/2016,14:18:30,23.223,N,84.057,W,1
8/29/2016,14:20:30,23.227,N,84.061,W,1
8/29/2016,14:22:30,23.231,N,84.066,W,1
8/29/2016,14:24:29,23.236,N,84.07,W,1
8/29/2016,14:26:29,23.24,N,84.075,W,1
8/29/2016,14:28:29,23.245,N,84.079,W,1
8/29/2016,14:30:30,23.249,N,84.084,W,1
8/29/2016,14:32:30,23.254,N,84.088,W,1
8/29/2016,14:34:30,23.259,N,84.092,W,1
8/29/2016,14:36:30,23.264,N,84.097,W,1
8/29/2016,14:38:29,23.268,N,84.101,W,1
8/29/2016,14:40:29,23.273,N,84.106,W,1
8/29/2016,14:42:29,23.278,N,84.11,W,1
8/29/2016,14:44:29,23.283,N,84.115,W,1
8/29/2016,14:46:30,23.288,N,84.119,W,1
8/29/2016,14:48:30,23.293,N,84.123,W,1
8/29/2016,14:50:30,23.299,N,84.128,W,1
8/29/2016,14:52:30,23.304,N,84.132,W,1
8/29/2016,14:54:29,23.309,N,84.136,W,1
8/29/2016,14:56:29,23.314,N,84.141,W,1
8/29/2016,14:58:29,23.319,N,84.145,W,1
8/29/2016,15:00:30,23.325,N,84.149,W,1
8/29/2016,15:02:30,23.33,N,84.154,W,1
8/29/2016,15:04:30,23.335,N,84.158,W,1
8/29/2016,15:06:30,23.341,N,84.162,W,1
8/29/2016,15:08:29,23.346,N,84.166,W,1
8/29/2016,15:10:29,23.352,N,84.171,W,1
8/29/2016,15:12:29,23.357,N,84.175,W,1
8/29/2016,15:14:29,23.363,N,84.179,W,1
8/29/2016,15:16:30,23.368,N,84.183,W,1
8/29/2016,15:18:30,23.374,N,84.188,W,1
8/29/2016,15:20:30,23.379,N,84.192,W,1
8/29/2016,15:22:30,23.385,N,84.196,W,1
8/29/2016,15:24:29,23.39,N,84.2,W,1
8/29/2016,15:26:29,23.396,N,84.204,W,1
8/29/2016,15:28:29,23.402,N,84.208,W,1
8/29/2016,15:30:30,23.407,N,84.212,W,1
8/29/2016,15:32:30,23.413,N,84.216,W,1
8/29/2016,15:34:30,23.418,N,84.22,W,1
8/29/2016,15:36:30,23.424,N,84.224,W,1
8/29/2016,15:38:29,23.43,N,84.228,W,1
8/29/2016,15:40:29,23.435,N,84.232,W,1
8/29/2016,15:42:29,23.441,N,84.236,W,1
8/29/2016,15:44:29,23.446,N,84.24,W,1
8/29/2016,15:46:30,23.452,N,84.244,W,1
8/29/2016,15:48:30,23.458,N,84.248,W,1
8/29/2016,15:50:30,23.463,N,84.252,W,1
8/29/2016,15:52:30,23.469,N,84.255,W,1
8/29/2016,15:54:29,23.474,N,84.259,W,1
8/29/2016,15:56:29,23.48,N,84.263,W,1
8/29/2016,15:58:29,23.485,N,84.267,W,1
8/29/2016,16:00:30,23.491,N,84.27,W,1
8/29/2016,16:02:30,23.496,N,84.274,W,1
8/29/2016,16:04:30,23.502,N,84.278,W,1
8/29/2016,16:06:30,23.507,N,84.281,W,1
8/29/2016,16:08:29,23.513,N,84.285,W,1
8/29/2016,16:10:29,23.518,N,84.288,W,1
8/29/2016,16:12:29,23.523,N,84.292,W,1
8/29/2016,16:14:29,23.529,N,84.295,W,1
8/29/2016,16:16:30,23.534,N,84.299,W,1
8/29/2016,16:18:30,23.539,N,84.302,W,1
8/29/2016,16:20:30,23.545,N,84.306,W,1
8/29/2016,16:22:30,23.55,N,84.309,W,1
8/29/2016,16:24:29,23.555,N,84.312,W,1
8/29/2016,16:26:29,23.56,N,84.316,W,1
8/29/2016,16:28:29,23.565,N,84.319,W,1
8/29/2016,16:30:30,23.57,N,84.322,W,1
8/29/2016,16:32:30,23.575,N,84.325,W,1
8/29/2016,16:34:30,23.58,N,84.329,W,1
8/29/2016,16:36:30,23.585,N,84.332,W,1
8/29/2016,16:38:29,23.59,N,84.335,W,1
8/29/2016,16:40:29,23.595,N,84.338,W,1
8/29/2016,16:42:29,23.599,N,84.341,W,1
8/29/2016,16:44:29,23.604,N,84.344,W,1
8/29/2016,16:46:30,23.609,N,84.347,W,1
8/29/2016,16:48:30,23.614,N,84.35,W,1
8/29/2016,16:50:30,23.618,N,84.353,W,1
8/29/2016,16:52:30,23.623,N,84.356,W,1
8/29/2016,16:54:29,23.627,N,84.358,W,1
8/29/2016,16:56:29,23.632,N,84.361,W,1
8/29/2016,16:58:29,23.636,N,84.364,W,1
8/29/2016,17:00:30,23.641,N,84.367,W,1
8/29/2016,17:02:30,23.645,N,84.37,W,1
8/29/2016,17:04:30,23.65,N,84.372,W,1
8/29/2016,17:06:30,23.654,N,84.375,W,1
8/29/2016,17:08:29,23.658,N,84.378,W,1
8/29/2016,17:10:29,23.663,N,84.38,W,1
8/29/2016,17:12:29,23.667,N,84.383,W,1
8/29/2016,17:14:29,23.671,N,84.385,W,1
8/29/2016,17:16:30,23.675,N,84.388,W,1
8/29/2016,17:18:30,23.68,N,84.39,W,1
8/29/2016,17:20:30,23.684,N,84.393,W,1
8/29/2016,17:22:30,23.688,N,84.395,W,1
8/29/2016,17:24:29,23.692,N,84.398,W,1
8/29/2016,17:26:29,23.696,N,84.4,W,1
8/29/2016,17:28:29,23.7,N,84.403,W,1
8/29/2016,17:30:30,23.704,N,84.405,W,1
8/29/2016,17:32:30,23.708,N,84.407,W,1
8/29/2016,17:34:30,23.712,N,84.41,W,1
8/29/2016,17:36:30,23.716,N,84.412,W,1
8/29/2016,17:38:29,23.72,N,84.414,W,1
8/29/2016,17:40:29,23.724,N,84.417,W,1
8/29/2016,17:42:29,23.727,N,84.419,W,1
8/29/2016,17:44:29,23.731,N,84.421,W,1
8/29/2016,17:46:30,23.735,N,84.423,W,1
8/29/2016,17:48:30,23.739,N,84.425,W,1
8/29/2016,17:50:30,23.743,N,84.428,W,1
8/29/2016,17:52:30,23.746,N,84.43,W,1
8/29/2016,17:54:29,23.75,N,84.432,W,1
8/29/2016,17:56:29,23.754,N,84.434,W,1
8/29/2016,17:58:29,23.757,N,84.436,W,1
8/29/2016,18:00:30,23.761,N,84.438,W,1
8/29/2016,18:02:30,23.764,N,84.44,W,1
8/29/2016,18:04:30,23.768,N,84.442,W,1
8/29/2016,18:06:30,23.772,N,84.444,W,1
8/29/2016,18:08:29,23.775,N,84.446,W,1
8/29/2016,18:10:29,23.779,N,84.448,W,1
8/29/2016,18:12:29,23.782,N,84.45,W,1
8/29/2016,18:14:29,23.786,N,84.452,W,1
8/29/2016,18:16:30,23.789,N,84.454,W,1
8/29/2016,18:18:30,23.793,N,84.456,W,1
8/29/2016,18:20:30,23.796,N,84.458,W,1
8/29/2016,18:22:30,23.799,N,84.46,W,1
8/29/2016,18:24:29,23.803,N,84.461,W,1
8/29/2016,18:26:29,23.806,N,84.463,W,1
8/29/2016,18:28:29,23.81,N,84.465,W,1
8/29/2016,18:30:30,23.813,N,84.467,W,1
8/29/2016,18:32:30,23.816,N,84.469,W,1
8/29/2016,18:34:30,23.819,N,84.471,W,1
8/29/2016,18:36:30,23.823,N,84.472,W,1
8/29/2016,18:38:29,23.826,N,84.474,W,1
8/29/2016,18:40:29,23.829,N,84.476,W,1
8/29/2016,18:42:29,23.833,N,84.478,W,1
8/29/2016,18:44:00,23.835,N,84.479,W,1
8/29/2016,18:45:59,23.84,N,84.48,W,1
8/29/2016,18:47:59,23.845,N,84.48,W,1
8/29/2016,18:49:59,23.85,N,84.481,W,1
8/29/2016,18:51:59,23.854,N,84.482,W,1
8/29/2016,18:54:00,23.859,N,84.483,W,1
8/29/2016,18:56:00,23.863,N,84.484,W,1
8/29/2016,18:58:00,23.868,N,84.485,W,1
8/29/2016,19:00:00,23.872,N,84.486,W,1
8/29/2016,19:01:59,23.876,N,84.487,W,1
8/29/2016,19:03:59,23.88,N,84.488,W,1
8/29/2016,19:05:59,23.883,N,84.489,W,1
8/29/2016,19:08:00,23.887,N,84.491,W,1
8/29/2016,19:10:00,23.891,N,84.492,W,1
8/29/2016,19:12:00,23.894,N,84.494,W,1
8/29/2016,19:14:00,23.897,N,84.495,W,1
8/29/2016,19:15:59,23.9,N,84.497,W,1
8/29/2016,19:17:59,23.903,N,84.498,W,1
8/29/2016,19:19:59,23.906,N,84.5,W,1
8/29/2016,19:21:59,23.909,N,84.502,W,1
8/29/2016,19:24:00,23.912,N,84.504,W,1
8/29/2016,19:26:00,23.914,N,84.506,W,1
8/29/2016,19:28:00,23.916,N,84.508,W,1
8/29/2016,19:30:00,23.919,N,84.51,W,1
8/29/2016,19:31:59,23.921,N,84.512,W,1
8/29/2016,19:33:59,23.923,N,84.514,W,1
8/29/2016,19:35:59,23.924,N,84.517,W,1
8/29/2016,19:38:00,23.926,N,84.519,W,1
8/29/2016,19:40:00,23.928,N,84.522,W,1
8/29/2016,19:42:00,23.929,N,84.524,W,1
8/29/2016,19:44:00,23.931,N,84.527,W,1
8/29/2016,19:45:59,23.932,N,84.529,W,1
8/29/2016,19:46:31,23.932,N,84.53,W,1
8/29/2016,19:48:31,23.935,N,84.532,W,1
8/29/2016,19:50:32,23.937,N,84.534,W,1
8/29/2016,19:52:32,23.939,N,84.536,W,1
8/29/2016,19:54:32,23.942,N,84.538,W,1
8/29/2016,19:56:32,23.944,N,84.54,W,1
8/29/2016,19:58:31,23.946,N,84.542,W,1
8/29/2016,20:00:31,23.949,N,84.544,W,1
8/29/2016,20:02:31,23.951,N,84.546,W,1
8/29/2016,20:04:31,23.953,N,84.548,W,1
8/29/2016,20:06:32,23.955,N,84.551,W,1
8/29/2016,20:08:32,23.957,N,84.553,W,1
8/29/2016,20:10:32,23.959,N,84.555,W,1
8/29/2016,20:12:32,23.961,N,84.557,W,1
8/29/2016,20:14:31,23.962,N,84.56,W,1
8/29/2016,20:16:31,23.964,N,84.562,W,1
8/29/2016,20:18:31,23.966,N,84.565,W,1
8/29/2016,20:20:32,23.967,N,84.567,W,1
8/29/2016,20:22:32,23.969,N,84.569,W,1
8/29/2016,20:24:32,23.97,N,84.572,W,1
8/29/2016,20:26:32,23.971,N,84.575,W,1
8/29/2016,20:28:31,23.972,N,84.577,W,1
8/29/2016,20:30:31,23.974,N,84.58,W,1
8/29/2016,20:32:31,23.975,N,84.583,W,1
8/29/2016,20:34:31,23.976,N,84.585,W,1
8/29/2016,20:36:32,23.976,N,84.588,W,1
8/29/2016,20:38:32,23.977,N,84.591,W,1
8/29/2016,20:40:32,23.978,N,84.594,W,1
8/29/2016,20:42:32,23.978,N,84.597,W,1
8/29/2016,20:44:31,23.979,N,84.6,W,1
8/29/2016,20:46:31,23.979,N,84.603,W,1
8/29/2016,20:48:31,23.979,N,84.606,W,1
8/29/2016,20:50:32,23.98,N,84.609,W,1
8/29/2016,20:52:32,23.98,N,84.613,W,1
8/29/2016,20:54:32,23.98,N,84.616,W,1
8/29/2016,20:56:32,23.98,N,84.619,W,1
8/29/2016,20:58:31,23.979,N,84.623,W,1
8/29/2016,21:00:31,23.979,N,84.626,W,1
8/29/2016,21:02:31,23.979,N,84.629,W,1
8/29/2016,21:04:31,23.978,N,84.633,W,1
8/29/2016,21:06:32,23.977,N,84.637,W,1
8/29/2016,21:08:32,23.976,N,84.64,W,1
8/29/2016,21:10:32,23.976,N,84.644,W,1
8/29/2016,21:12:32,23.975,N,84.648,W,1
8/29/2016,21:14:31,23.973,N,84.652,W,1
8/29/2016,21:16:31,23.972,N,84.656,W,1
8/29/2016,21:18:31,23.971,N,84.66,W,1
8/29/2016,21:20:32,23.969,N,84.664,W,1
8/29/2016,21:22:32,23.968,N,84.668,W,1
8/29/2016,21:24:32,23.966,N,84.672,W,1
8/29/2016,21:26:32,23.964,N,84.676,W,1
8/29/2016,21:28:31,23.962,N,84.681,W,1
8/29/2016,21:30:31,23.96,N,84.685,W,1
8/29/2016,21:32:31,23.957,N,84.69,W,1
8/29/2016,21:34:31,23.955,N,84.694,W,1
8/29/2016,21:36:32,23.952,N,84.699,W,1
8/29/2016,21:38:32,23.95,N,84.703,W,1
8/29/2016,21:40:32,23.947,N,84.708,W,1
8/29/2016,21:42:32,23.944,N,84.713,W,1
8/29/2016,21:44:31,23.941,N,84.718,W,1
8/29/2016,21:46:31,23.937,N,84.723,W,1
8/29/2016,21:48:31,23.934,N,84.728,W,1
8/29/2016,21:50:32,23.93,N,84.733,W,1
8/29/2016,21:52:32,23.926,N,84.738,W,1
8/29/2016,21:54:32,23.923,N,84.744,W,1
8/29/2016,21:56:32,23.918,N,84.749,W,1
8/29/2016,21:58:31,23.914,N,84.755,W,1
8/29/2016,22:00:31,23.91,N,84.76,W,1
8/29/2016,22:02:31,23.905,N,84.766,W,1
8/29/2016,22:04:31,23.901,N,84.771,W,1
8/29/2016,22:06:32,23.896,N,84.777,W,1
8/29/2016,22:08:32,23.891,N,84.783,W,1
8/29/2016,22:10:32,23.886,N,84.789,W,1
8/29/2016,22:12:32,23.88,N,84.795,W,1
8/29/2016,22:14:31,23.875,N,84.801,W,1
8/29/2016,22:16:31,23.869,N,84.808,W,1
8/29/2016,22:18:31,23.863,N,84.814,W,1
8/29/2016,22:20:32,23.857,N,84.82,W,1
8/29/2016,22:22:32,23.851,N,84.827,W,1
8/29/2016,22:24:32,23.845,N,84.834,W,1
8/29/2016,22:26:32,23.838,N,84.84,W,1
8/29/2016,22:28:31,23.831,N,84.847,W,1
8/29/2016,22:30:31,23.824,N,84.854,W,1
8/29/2016,22:32:31,23.817,N,84.861,W,1
8/29/2016,22:34:31,23.81,N,84.868,W,1
8/29/2016,22:36:32,23.803,N,84.875,W,1
8/29/2016,22:38:32,23.795,N,84.882,W,1
8/29/2016,22:40:32,23.788,N,84.89,W,1
8/29/2016,22:42:32,23.78,N,84.897,W,1
8/29/2016,22:44:31,23.772,N,84.905,W,1
8/29/2016,22:46:31,23.764,N,84.912,W,1
8/29/2016,22:48:31,23.756,N,84.92,W,1
8/29/2016,22:50:32,23.747,N,84.927,W,1
8/29/2016,22:52:32,23.739,N,84.935,W,1
8/29/2016,22:54:32,23.73,N,84.943,W,1
8/29/2016,22:56:32,23.721,N,84.951,W,1
8/29/2016,22:58:31,23.713,N,84.959,W,1
8/29/2016,23:00:31,23.704,N,84.967,W,1
8/29/2016,23:02:31,23.695,N,84.975,W,1
8/29/2016,23:04:31,23.685,N,84.983,W,1
8/29/2016,23:06:32,23.676,N,84.992,W,1
8/29/2016,23:08:32,23.667,N,85,W,1
8/29/2016,23:10:32,23.657,N,85.008,W,1
8/29/2016,23:12:32,23.648,N,85.017,W,1
8/29/2016,23:14:31,23.638,N,85.025,W,1
8/29/2016,23:16:31,23.629,N,85.034,W,1
8/29/2016,23:18:31,23.619,N,85.042,W,1
8/29/2016,23:20:32,23.609,N,85.051,W,1
8/29/2016,23:22:32,23.599,N,85.06,W,1
8/29/2016,23:24:32,23.589,N,85.068,W,1
8/29/2016,23:26:32,23.579,N,85.077,W,1
8/29/2016,23:28:31,23.569,N,85.086,W,1
8/29/2016,23:30:31,23.559,N,85.095,W,1
8/29/2016,23:32:31,23.549,N,85.104,W,1
8/29/2016,23:34:31,23.539,N,85.113,W,1
8/29/2016,23:36:32,23.528,N,85.122,W,1
8/29/2016,23:36:36,23.528,N,85.122,W,1
8/29/2016,23:38:36,23.526,N,85.13,W,1
8/29/2016,23:40:35,23.524,N,85.137,W,1
8/29/2016,23:42:35,23.522,N,85.145,W,1
8/29/2016,23:44:35,23.52,N,85.153,W,1
8/29/2016,23:46:36,23.518,N,85.161,W,1
8/29/2016,23:48:36,23.516,N,85.169,W,1
8/29/2016,23:50:36,23.514,N,85.177,W,1
8/29/2016,23:52:36,23.513,N,85.185,W,1
8/29/2016,23:54:35,23.511,N,85.193,W,1
8/29/2016,23:56:35,23.509,N,85.201,W,1
8/29/2016,23:58:35,23.507,N,85.209,W,1
8/30/2016,0:00:35,23.506,N,85.217,W,1
8/30/2016,0:02:36,23.504,N,85.226,W,1
8/30/2016,0:04:36,23.503,N,85.234,W,1
8/30/2016,0:06:36,23.501,N,85.242,W,1
8/30/2016,0:08:36,23.499,N,85.251,W,1
8/30/2016,0:10:35,23.498,N,85.259,W,1
8/30/2016,0:12:35,23.497,N,85.268,W,1
8/30/2016,0:14:35,23.495,N,85.276,W,1
8/30/2016,0:16:36,23.494,N,85.285,W,1
8/30/2016,0:18:36,23.492,N,85.293,W,1
8/30/2016,0:20:36,23.491,N,85.302,W,1
8/30/2016,0:22:36,23.49,N,85.311,W,1
8/30/2016,0:24:35,23.489,N,85.319,W,1
8/30/2016,0:26:35,23.487,N,85.328,W,1
8/30/2016,0:28:35,23.486,N,85.337,W,1
8/30/2016,0:30:35,23.485,N,85.346,W,1
8/30/2016,0:32:36,23.484,N,85.355,W,1
8/30/2016,0:34:36,23.483,N,85.364,W,1
8/30/2016,0:36:36,23.482,N,85.372,W,1
8/30/2016,0:38:36,23.481,N,85.381,W,1
8/30/2016,0:40:35,23.48,N,85.39,W,1
8/30/2016,0:42:35,23.479,N,85.399,W,1
8/30/2016,0:44:35,23.478,N,85.408,W,1
8/30/2016,0:46:36,23.477,N,85.417,W,1
8/30/2016,0:48:36,23.476,N,85.426,W,1
8/30/2016,0:50:36,23.475,N,85.435,W,1
8/30/2016,0:52:36,23.475,N,85.444,W,1
8/30/2016,0:54:35,23.474,N,85.454,W,1
8/30/2016,0:56:35,23.473,N,85.463,W,1
8/30/2016,0:58:35,23.472,N,85.472,W,1
8/30/2016,1:00:35,23.472,N,85.481,W,1
8/30/2016,1:02:36,23.471,N,85.49,W,1
8/30/2016,1:04:36,23.47,N,85.499,W,1
8/30/2016,1:06:36,23.47,N,85.508,W,1
8/30/2016,1:08:36,23.469,N,85.517,W,1
8/30/2016,1:10:35,23.469,N,85.527,W,1
8/30/2016,1:12:35,23.468,N,85.536,W,1
8/30/2016,1:14:35,23.468,N,85.545,W,1
8/30/2016,1:16:36,23.467,N,85.554,W,1
8/30/2016,1:18:36,23.467,N,85.563,W,1
8/30/2016,1:20:36,23.467,N,85.572,W,1
8/30/2016,1:22:36,23.466,N,85.581,W,1
8/30/2016,1:24:35,23.466,N,85.591,W,1
8/30/2016,1:26:35,23.466,N,85.6,W,1
8/30/2016,1:28:35,23.466,N,85.609,W,1
8/30/2016,1:30:35,23.465,N,85.618,W,1
8/30/2016,1:32:36,23.465,N,85.627,W,1
8/30/2016,1:34:36,23.465,N,85.636,W,1
8/30/2016,1:36:36,23.465,N,85.645,W,1
8/30/2016,1:38:36,23.465,N,85.655,W,1
8/30/2016,1:40:35,23.465,N,85.664,W,1
8/30/2016,1:42:35,23.465,N,85.673,W,1
8/30/2016,1:44:35,23.465,N,85.682,W,1
8/30/2016,1:46:36,23.465,N,85.691,W,1
8/30/2016,1:48:36,23.465,N,85.7,W,1
8/30/2016,1:50:36,23.465,N,85.709,W,1
8/30/2016,1:52:36,23.465,N,85.718,W,1
8/30/2016,1:54:35,23.465,N,85.727,W,1
8/30/2016,1:56:35,23.465,N,85.736,W,1
8/30/2016,1:58:35,23.465,N,85.745,W,1
8/30/2016,2:00:35,23.465,N,85.753,W,1
8/30/2016,2:02:36,23.466,N,85.762,W,1
8/30/2016,2:04:36,23.466,N,85.771,W,1
8/30/2016,2:06:36,23.466,N,85.78,W,1
8/30/2016,2:08:36,23.466,N,85.789,W,1
8/30/2016,2:10:35,23.467,N,85.797,W,1
8/30/2016,2:12:35,23.467,N,85.806,W,1
8/30/2016,2:14:35,23.468,N,85.815,W,1
8/30/2016,2:16:36,23.468,N,85.823,W,1
8/30/2016,2:18:36,23.468,N,85.832,W,1
8/30/2016,2:20:36,23.469,N,85.84,W,1
8/30/2016,2:22:36,23.469,N,85.849,W,1
8/30/2016,2:24:35,23.47,N,85.857,W,1
8/30/2016,2:26:35,23.47,N,85.866,W,1
8/30/2016,2:28:35,23.471,N,85.874,W,1
8/30/2016,2:30:35,23.471,N,85.883,W,1
8/30/2016,2:32:36,23.472,N,85.891,W,1
8/30/2016,2:34:36,23.473,N,85.899,W,1
8/30/2016,2:36:36,23.473,N,85.907,W,1
8/30/2016,2:38:36,23.474,N,85.916,W,1
8/30/2016,2:40:35,23.475,N,85.924,W,1
8/30/2016,2:42:35,23.475,N,85.932,W,1
8/30/2016,2:44:35,23.476,N,85.94,W,1
8/30/2016,2:46:36,23.477,N,85.948,W,1
8/30/2016,2:48:36,23.478,N,85.955,W,1
8/30/2016,2:50:36,23.479,N,85.963,W,1
8/30/2016,2:52:36,23.479,N,85.971,W,1
8/30/2016,2:54:35,23.48,N,85.979,W,1
8/30/2016,2:56:35,23.481,N,85.986,W,1
8/30/2016,2:58:35,23.482,N,85.994,W,1
8/30/2016,3:00:35,23.483,N,86.002,W,1
8/30/2016,3:02:36,23.484,N,86.009,W,1
8/30/2016,3:04:36,23.485,N,86.016,W,1
8/30/2016,3:06:36,23.486,N,86.024,W,1
8/30/2016,3:08:36,23.487,N,86.031,W,1
8/30/2016,3:10:35,23.488,N,86.038,W,1
8/30/2016,3:12:35,23.489,N,86.045,W,1
8/30/2016,3:14:35,23.49,N,86.052,W,1
8/30/2016,3:16:36,23.491,N,86.059,W,1
8/30/2016,3:18:36,23.492,N,86.066,W,1
8/30/2016,3:20:36,23.493,N,86.073,W,1
8/30/2016,3:22:36,23.495,N,86.08,W,1
8/30/2016,3:24:35,23.496,N,86.086,W,1
8/30/2016,3:26:35,23.497,N,86.093,W,1
8/30/2016,3:28:35,23.498,N,86.1,W,1
8/30/2016,3:30:35,23.5,N,86.106,W,1
8/30/2016,3:32:36,23.501,N,86.112,W,1
8/30/2016,3:34:36,23.502,N,86.119,W,1
8/30/2016,3:36:36,23.503,N,86.125,W,1
8/30/2016,3:38:36,23.505,N,86.131,W,1
8/30/2016,3:40:35,23.506,N,86.137,W,1
8/30/2016,3:42:35,23.507,N,86.143,W,1
8/30/2016,3:44:35,23.509,N,86.149,W,1
8/30/2016,3:46:36,23.51,N,86.155,W,1
8/30/2016,3:48:36,23.512,N,86.161,W,1
8/30/2016,3:50:36,23.513,N,86.166,W,1
8/30/2016,3:52:36,23.514,N,86.172,W,1
8/30/2016,3:54:35,23.516,N,86.178,W,1
8/30/2016,3:56:35,23.517,N,86.183,W,1
8/30/2016,3:58:35,23.519,N,86.189,W,1
8/30/2016,4:00:35,23.52,N,86.194,W,1
8/30/2016,4:02:36,23.522,N,86.199,W,1
8/30/2016,4:04:36,23.524,N,86.205,W,1
8/30/2016,4:06:36,23.525,N,86.21,W,1
8/30/2016,4:08:36,23.527,N,86.215,W,1
8/30/2016,4:10:35,23.528,N,86.22,W,1
8/30/2016,4:12:35,23.53,N,86.225,W,1
8/30/2016,4:14:35,23.532,N,86.23,W,1
8/30/2016,4:16:36,23.533,N,86.235,W,1
8/30/2016,4:18:36,23.535,N,86.24,W,1
8/30/2016,4:20:36,23.537,N,86.245,W,1
8/30/2016,4:22:36,23.538,N,86.249,W,1
8/30/2016,4:24:35,23.54,N,86.254,W,1
8/30/2016,4:26:35,23.542,N,86.258,W,1
8/30/2016,4:28:35,23.544,N,86.263,W,1
8/30/2016,4:30:35,23.545,N,86.268,W,1
8/30/2016,4:32:36,23.547,N,86.272,W,1
8/30/2016,4:34:36,23.549,N,86.276,W,1
8/30/2016,4:36:36,23.551,N,86.281,W,1
8/30/2016,4:38:36,23.552,N,86.285,W,1
8/30/2016,4:40:35,23.554,N,86.289,W,1
8/30/2016,4:42:35,23.556,N,86.293,W,1
8/30/2016,4:44:35,23.558,N,86.297,W,1
8/30/2016,4:46:36,23.56,N,86.302,W,1
8/30/2016,4:48:36,23.562,N,86.306,W,1
8/30/2016,4:50:36,23.564,N,86.31,W,1
8/30/2016,4:52:36,23.566,N,86.313,W,1
8/30/2016,4:54:35,23.567,N,86.317,W,1
8/30/2016,4:56:35,23.569,N,86.321,W,1
8/30/2016,4:58:35,23.571,N,86.325,W,1
8/30/2016,5:00:35,23.573,N,86.329,W,1
8/30/2016,5:02:36,23.575,N,86.332,W,1
8/30/2016,5:04:36,23.577,N,86.336,W,1
8/30/2016,5:06:36,23.579,N,86.34,W,1
8/30/2016,5:08:36,23.581,N,86.343,W,1
8/30/2016,5:10:35,23.583,N,86.347,W,1
8/30/2016,5:12:35,23.585,N,86.35,W,1
8/30/2016,5:14:35,23.587,N,86.354,W,1
8/30/2016,5:16:36,23.589,N,86.357,W,1
8/30/2016,5:18:36,23.591,N,86.361,W,1
8/30/2016,5:20:36,23.594,N,86.364,W,1
8/30/2016,5:22:36,23.596,N,86.367,W,1
8/30/2016,5:24:35,23.598,N,86.37,W,1
8/30/2016,5:26:35,23.6,N,86.374,W,1
8/30/2016,5:28:35,23.602,N,86.377,W,1
8/30/2016,5:30:35,23.604,N,86.38,W,1
8/30/2016,5:32:36,23.606,N,86.383,W,1
8/30/2016,5:34:36,23.608,N,86.386,W,1
8/30/2016,5:36:36,23.61,N,86.389,W,1
8/30/2016,5:38:36,23.613,N,86.392,W,1
8/30/2016,5:40:35,23.615,N,86.395,W,1
8/30/2016,5:41:48,23.616,N,86.397,W,1
8/30/2016,5:43:47,23.619,N,86.402,W,1
8/30/2016,5:45:47,23.622,N,86.407,W,1
8/30/2016,5:47:47,23.624,N,86.412,W,1
8/30/2016,5:49:48,23.627,N,86.417,W,1
8/30/2016,5:51:48,23.63,N,86.421,W,1
8/30/2016,5:53:48,23.632,N,86.425,W,1
8/30/2016,5:55:48,23.635,N,86.43,W,1
8/30/2016,5:57:47,23.638,N,86.434,W,1
8/30/2016,5:59:47,23.64,N,86.438,W,1
8/30/2016,6:01:47,23.643,N,86.442,W,1
8/30/2016,6:03:47,23.645,N,86.445,W,1
8/30/2016,6:05:48,23.648,N,86.449,W,1
8/30/2016,6:07:48,23.65,N,86.452,W,1
