Track,for,Gabrielle,2001,,,
Date,Time,(UTC),Latitude,Longitude,,Category
MM/DD/Year,HH:MM:SS,(deg),(deg),,,
9/16/2001,10:40:31,31.436,N,75.389,W,1
9/16/2001,10:42:31,31.44,N,75.378,W,1
9/16/2001,10:44:32,31.445,N,75.368,W,1
9/16/2001,10:46:32,31.449,N,75.357,W,1
9/16/2001,10:48:32,31.453,N,75.346,W,1
9/16/2001,10:50:32,31.458,N,75.335,W,1
9/16/2001,10:52:32,31.462,N,75.324,W,1
9/16/2001,10:54:32,31.466,N,75.313,W,1
9/16/2001,10:56:32,31.47,N,75.302,W,1
9/16/2001,10:58:31,31.475,N,75.291,W,1
9/16/2001,11:00:31,31.479,N,75.28,W,1
9/16/2001,11:02:31,31.483,N,75.269,W,1
9/16/2001,11:04:31,31.488,N,75.258,W,1
9/16/2001,11:06:31,31.492,N,75.248,W,1
9/16/2001,11:08:31,31.496,N,75.237,W,1
9/16/2001,11:10:31,31.501,N,75.226,W,1
9/16/2001,11:12:31,31.505,N,75.215,W,1
9/16/2001,11:14:32,31.509,N,75.204,W,1
9/16/2001,11:16:32,31.514,N,75.193,W,1
9/16/2001,11:18:32,31.518,N,75.182,W,1
9/16/2001,11:20:32,31.523,N,75.171,W,1
9/16/2001,11:22:32,31.527,N,75.16,W,1
9/16/2001,11:24:32,31.531,N,75.149,W,1
9/16/2001,11:26:32,31.536,N,75.138,W,1
9/16/2001,11:28:31,31.54,N,75.127,W,1
9/16/2001,11:30:31,31.544,N,75.116,W,1
9/16/2001,11:32:31,31.549,N,75.105,W,1
9/16/2001,11:34:31,31.553,N,75.094,W,1
9/16/2001,11:36:31,31.558,N,75.083,W,1
9/16/2001,11:38:31,31.562,N,75.072,W,1
9/16/2001,11:40:18,31.566,N,75.062,W,1
9/16/2001,11:42:18,31.57,N,75.051,W,1
9/16/2001,11:44:18,31.573,N,75.04,W,1
9/16/2001,11:46:18,31.577,N,75.029,W,1
9/16/2001,11:48:18,31.581,N,75.018,W,1
9/16/2001,11:50:18,31.585,N,75.007,W,1
9/16/2001,11:52:19,31.588,N,74.996,W,1
9/16/2001,11:54:19,31.592,N,74.984,W,1
9/16/2001,11:56:19,31.596,N,74.973,W,1
9/16/2001,11:58:19,31.6,N,74.962,W,1
9/16/2001,12:00:19,31.604,N,74.951,W,1
9/16/2001,12:02:19,31.608,N,74.94,W,1
9/16/2001,12:04:19,31.611,N,74.929,W,1
9/16/2001,12:06:19,31.615,N,74.918,W,1
9/16/2001,12:08:18,31.619,N,74.907,W,1
9/16/2001,12:10:18,31.623,N,74.896,W,1
9/16/2001,12:12:18,31.627,N,74.885,W,1
9/16/2001,12:14:18,31.631,N,74.873,W,1
9/16/2001,12:16:18,31.635,N,74.862,W,1
9/16/2001,12:18:18,31.64,N,74.851,W,1
9/16/2001,12:20:18,31.644,N,74.84,W,1
9/16/2001,12:22:19,31.648,N,74.829,W,1
9/16/2001,12:24:19,31.652,N,74.818,W,1
9/16/2001,12:26:19,31.656,N,74.807,W,1
9/16/2001,12:28:19,31.661,N,74.796,W,1
9/16/2001,12:30:19,31.665,N,74.784,W,1
9/16/2001,12:32:19,31.669,N,74.773,W,1
9/16/2001,12:34:19,31.674,N,74.762,W,1
9/16/2001,12:36:19,31.678,N,74.751,W,1
9/16/2001,12:38:18,31.682,N,74.74,W,1
9/16/2001,12:40:18,31.687,N,74.729,W,1
9/16/2001,12:42:18,31.691,N,74.718,W,1
9/16/2001,12:44:18,31.696,N,74.707,W,1
9/16/2001,12:46:18,31.7,N,74.695,W,1
9/16/2001,12:48:18,31.705,N,74.684,W,1
9/16/2001,12:50:18,31.71,N,74.673,W,1
9/16/2001,12:52:19,31.714,N,74.662,W,1
9/16/2001,12:54:19,31.719,N,74.651,W,1
9/16/2001,12:56:19,31.724,N,74.64,W,1
9/16/2001,12:58:19,31.729,N,74.629,W,1
9/16/2001,13:00:19,31.734,N,74.618,W,1
9/16/2001,13:02:19,31.739,N,74.606,W,1
9/16/2001,13:04:19,31.744,N,74.595,W,1
9/16/2001,13:06:19,31.749,N,74.584,W,1
9/16/2001,13:08:18,31.754,N,74.573,W,1
9/16/2001,13:10:18,31.759,N,74.562,W,1
9/16/2001,13:12:18,31.764,N,74.551,W,1
9/16/2001,13:14:18,31.769,N,74.54,W,1
9/16/2001,13:16:18,31.775,N,74.529,W,1
9/16/2001,13:18:18,31.78,N,74.518,W,1
9/16/2001,13:20:18,31.785,N,74.506,W,1
9/16/2001,13:22:19,31.791,N,74.495,W,1
9/16/2001,13:24:19,31.796,N,74.484,W,1
9/16/2001,13:26:19,31.802,N,74.473,W,1
9/16/2001,13:28:19,31.807,N,74.462,W,1
9/16/2001,13:28:31,31.808,N,74.461,W,1
9/16/2001,13:30:31,31.813,N,74.45,W,1
9/16/2001,13:32:31,31.819,N,74.439,W,1
9/16/2001,13:34:31,31.824,N,74.428,W,1
9/16/2001,13:36:31,31.83,N,74.417,W,1
9/16/2001,13:38:31,31.835,N,74.406,W,1
9/16/2001,13:40:30,31.841,N,74.394,W,1
9/16/2001,13:42:30,31.846,N,74.383,W,1
9/16/2001,13:44:30,31.852,N,74.372,W,1
9/16/2001,13:46:30,31.858,N,74.361,W,1
9/16/2001,13:48:30,31.863,N,74.35,W,1
9/16/2001,13:50:30,31.869,N,74.339,W,1
9/16/2001,13:52:30,31.875,N,74.328,W,1
9/16/2001,13:54:30,31.881,N,74.317,W,1
9/16/2001,13:56:31,31.887,N,74.306,W,1
9/16/2001,13:58:31,31.893,N,74.295,W,1
9/16/2001,14:00:31,31.899,N,74.284,W,1
9/16/2001,14:02:31,31.905,N,74.273,W,1
9/16/2001,14:04:31,31.912,N,74.262,W,1
9/16/2001,14:06:31,31.918,N,74.251,W,1
9/16/2001,14:08:31,31.924,N,74.239,W,1
9/16/2001,14:10:30,31.931,N,74.228,W,1
9/16/2001,14:12:30,31.937,N,74.217,W,1
9/16/2001,14:14:30,31.944,N,74.206,W,1
9/16/2001,14:16:30,31.95,N,74.195,W,1
9/16/2001,14:18:30,31.957,N,74.184,W,1
9/16/2001,14:20:30,31.964,N,74.173,W,1
9/16/2001,14:22:30,31.971,N,74.162,W,1
9/16/2001,14:24:30,31.978,N,74.151,W,1
9/16/2001,14:26:31,31.985,N,74.14,W,1
9/16/2001,14:28:31,31.992,N,74.129,W,1
9/16/2001,14:30:31,31.999,N,74.118,W,1
9/16/2001,14:32:31,32.006,N,74.107,W,1
9/16/2001,14:34:31,32.013,N,74.096,W,1
9/16/2001,14:36:31,32.02,N,74.085,W,1
9/16/2001,14:38:31,32.028,N,74.074,W,1
9/16/2001,14:40:30,32.035,N,74.063,W,1
9/16/2001,14:42:30,32.043,N,74.052,W,1
9/16/2001,14:44:30,32.05,N,74.041,W,1
9/16/2001,14:46:30,32.058,N,74.03,W,1
9/16/2001,14:48:30,32.066,N,74.019,W,1
9/16/2001,14:50:30,32.074,N,74.008,W,1
9/16/2001,14:52:30,32.082,N,73.997,W,1
9/16/2001,14:54:30,32.09,N,73.986,W,1
9/16/2001,14:56:31,32.098,N,73.975,W,1
9/16/2001,14:58:31,32.106,N,73.963,W,1
9/16/2001,15:00:31,32.114,N,73.952,W,1
9/16/2001,15:02:31,32.123,N,73.941,W,1
9/16/2001,15:04:31,32.131,N,73.93,W,1
9/16/2001,15:06:31,32.14,N,73.919,W,1
9/16/2001,15:08:31,32.148,N,73.908,W,1
9/16/2001,15:10:30,32.157,N,73.897,W,1
9/16/2001,15:12:30,32.166,N,73.886,W,1
9/16/2001,15:14:30,32.175,N,73.875,W,1
9/16/2001,15:16:30,32.184,N,73.864,W,1
9/16/2001,15:18:30,32.193,N,73.853,W,1
9/16/2001,15:20:30,32.202,N,73.842,W,1
9/16/2001,15:22:30,32.211,N,73.831,W,1
9/16/2001,15:24:30,32.22,N,73.821,W,1
9/16/2001,15:26:31,32.229,N,73.81,W,1
9/16/2001,15:28:31,32.239,N,73.799,W,1
9/16/2001,15:30:31,32.248,N,73.788,W,1
9/16/2001,15:32:31,32.257,N,73.777,W,1
9/16/2001,15:34:31,32.267,N,73.766,W,1
9/16/2001,15:36:31,32.276,N,73.755,W,1
9/16/2001,15:38:31,32.286,N,73.744,W,1
9/16/2001,15:40:30,32.296,N,73.733,W,1
9/16/2001,15:42:30,32.305,N,73.722,W,1
9/16/2001,15:44:30,32.315,N,73.711,W,1
9/16/2001,15:46:30,32.325,N,73.7,W,1
9/16/2001,15:48:30,32.335,N,73.689,W,1
9/16/2001,15:50:30,32.345,N,73.678,W,1
9/16/2001,15:52:30,32.355,N,73.667,W,1
9/16/2001,15:54:30,32.365,N,73.657,W,1
9/16/2001,15:56:31,32.375,N,73.646,W,1
9/16/2001,15:58:31,32.385,N,73.635,W,1
9/16/2001,16:00:31,32.395,N,73.624,W,1
9/16/2001,16:02:31,32.405,N,73.613,W,1
9/16/2001,16:04:31,32.415,N,73.602,W,1
9/16/2001,16:06:31,32.425,N,73.592,W,1
9/16/2001,16:08:31,32.436,N,73.581,W,1
9/16/2001,16:10:30,32.446,N,73.57,W,1
9/16/2001,16:12:30,32.456,N,73.559,W,1
9/16/2001,16:14:30,32.467,N,73.548,W,1
9/16/2001,16:16:30,32.477,N,73.538,W,1
9/16/2001,16:18:30,32.487,N,73.527,W,1
9/16/2001,16:20:30,32.498,N,73.516,W,1
9/16/2001,16:22:30,32.508,N,73.505,W,1
9/16/2001,16:24:30,32.518,N,73.495,W,1
9/16/2001,16:26:31,32.529,N,73.484,W,1
9/16/2001,16:28:31,32.539,N,73.473,W,1
9/16/2001,16:30:31,32.55,N,73.462,W,1
9/16/2001,16:32:31,32.56,N,73.452,W,1
9/16/2001,16:34:31,32.571,N,73.441,W,1
9/16/2001,16:36:31,32.581,N,73.43,W,1
9/16/2001,16:38:31,32.592,N,73.42,W,1
9/16/2001,16:40:30,32.602,N,73.409,W,1
9/16/2001,16:42:30,32.613,N,73.399,W,1
9/16/2001,16:44:30,32.623,N,73.388,W,1
9/16/2001,16:46:30,32.633,N,73.377,W,1
9/16/2001,16:48:30,32.644,N,73.367,W,1
9/16/2001,16:50:30,32.654,N,73.356,W,1
9/16/2001,16:52:30,32.665,N,73.346,W,1
9/16/2001,16:54:30,32.675,N,73.335,W,1
9/16/2001,16:56:31,32.686,N,73.325,W,1
9/16/2001,16:58:31,32.696,N,73.314,W,1
9/16/2001,17:00:31,32.706,N,73.304,W,1
9/16/2001,17:02:31,32.717,N,73.293,W,1
9/16/2001,17:04:31,32.727,N,73.283,W,1
9/16/2001,17:06:31,32.737,N,73.272,W,1
9/16/2001,17:08:31,32.748,N,73.262,W,1
9/16/2001,17:10:30,32.758,N,73.251,W,1
9/16/2001,17:12:30,32.768,N,73.241,W,1
9/16/2001,17:14:30,32.779,N,73.231,W,1
9/16/2001,17:16:30,32.789,N,73.22,W,1
9/16/2001,17:18:30,32.799,N,73.21,W,1
9/16/2001,17:20:30,32.809,N,73.2,W,1
9/16/2001,17:22:30,32.819,N,73.189,W,1
9/16/2001,17:24:30,32.829,N,73.179,W,1
9/16/2001,17:26:31,32.839,N,73.169,W,1
9/16/2001,17:28:31,32.849,N,73.159,W,1
9/16/2001,17:30:31,32.859,N,73.148,W,1
9/16/2001,17:32:31,32.869,N,73.138,W,1
9/16/2001,17:34:31,32.879,N,73.128,W,1
9/16/2001,17:36:31,32.889,N,73.118,W,1
9/16/2001,17:38:31,32.899,N,73.108,W,1
9/16/2001,17:40:30,32.908,N,73.098,W,1
9/16/2001,17:42:30,32.918,N,73.087,W,1
9/16/2001,17:44:30,32.928,N,73.077,W,1
9/16/2001,17:46:30,32.937,N,73.067,W,1
9/16/2001,17:48:30,32.947,N,73.057,W,1
9/16/2001,17:50:30,32.956,N,73.047,W,1
9/16/2001,17:52:30,32.965,N,73.037,W,1
9/16/2001,17:54:30,32.975,N,73.027,W,1
9/16/2001,17:56:31,32.984,N,73.017,W,1
9/16/2001,17:58:31,32.993,N,73.007,W,1
9/16/2001,18:00:00,33,N,73,W,1
9/16/2001,18:01:59,33.009,N,72.999,W,1
9/16/2001,18:03:59,33.019,N,72.998,W,1
9/16/2001,18:05:59,33.028,N,72.997,W,1
9/16/2001,18:07:59,33.037,N,72.996,W,1
9/16/2001,18:09:59,33.046,N,72.995,W,1
9/16/2001,18:11:59,33.055,N,72.994,W,1
9/16/2001,18:13:59,33.064,N,72.993,W,1
9/16/2001,18:16:00,33.073,N,72.992,W,1
9/16/2001,18:18:00,33.082,N,72.991,W,1
9/16/2001,18:20:00,33.091,N,72.99,W,1
9/16/2001,18:22:00,33.1,N,72.989,W,1
9/16/2001,18:24:00,33.109,N,72.988,W,1
9/16/2001,18:26:00,33.118,N,72.986,W,1
9/16/2001,18:28:00,33.126,N,72.985,W,1
9/16/2001,18:30:00,33.135,N,72.984,W,1
9/16/2001,18:31:59,33.144,N,72.982,W,1
9/16/2001,18:33:59,33.152,N,72.98,W,1
9/16/2001,18:35:59,33.161,N,72.979,W,1
9/16/2001,18:37:59,33.169,N,72.977,W,1
9/16/2001,18:39:59,33.177,N,72.975,W,1
9/16/2001,18:41:59,33.186,N,72.973,W,1
9/16/2001,18:43:59,33.194,N,72.971,W,1
9/16/2001,18:46:00,33.202,N,72.968,W,1
9/16/2001,18:48:00,33.21,N,72.966,W,1
9/16/2001,18:50:00,33.218,N,72.963,W,1
9/16/2001,18:52:00,33.226,N,72.961,W,1
9/16/2001,18:54:00,33.234,N,72.958,W,1
9/16/2001,18:56:00,33.242,N,72.955,W,1
9/16/2001,18:58:00,33.25,N,72.952,W,1
9/16/2001,19:00:00,33.258,N,72.949,W,1
9/16/2001,19:01:59,33.265,N,72.945,W,1
9/16/2001,19:03:59,33.273,N,72.941,W,1
9/16/2001,19:05:59,33.28,N,72.938,W,1
9/16/2001,19:07:59,33.288,N,72.934,W,1
9/16/2001,19:09:59,33.295,N,72.929,W,1
9/16/2001,19:11:59,33.302,N,72.925,W,1
9/16/2001,19:13:59,33.31,N,72.92,W,1
9/16/2001,19:16:00,33.317,N,72.916,W,1
9/16/2001,19:18:00,33.324,N,72.91,W,1
9/16/2001,19:20:00,33.331,N,72.905,W,1
9/16/2001,19:22:00,33.338,N,72.9,W,1
9/16/2001,19:24:00,33.344,N,72.894,W,1
9/16/2001,19:26:00,33.351,N,72.888,W,1
9/16/2001,19:28:00,33.357,N,72.882,W,1
9/16/2001,19:30:00,33.364,N,72.875,W,1
9/16/2001,19:31:59,33.37,N,72.869,W,1
9/16/2001,19:33:59,33.377,N,72.862,W,1
9/16/2001,19:35:59,33.383,N,72.855,W,1
9/16/2001,19:37:59,33.389,N,72.847,W,1
9/16/2001,19:39:59,33.395,N,72.84,W,1
9/16/2001,19:41:59,33.401,N,72.832,W,1
9/16/2001,19:43:59,33.406,N,72.823,W,1
9/16/2001,19:46:00,33.412,N,72.815,W,1
9/16/2001,19:48:00,33.418,N,72.806,W,1
9/16/2001,19:50:00,33.423,N,72.797,W,1
9/16/2001,19:52:00,33.429,N,72.788,W,1
9/16/2001,19:54:00,33.434,N,72.779,W,1
9/16/2001,19:56:00,33.439,N,72.769,W,1
9/16/2001,19:58:00,33.445,N,72.76,W,1
9/16/2001,20:00:00,33.45,N,72.75,W,1
9/16/2001,20:01:59,33.455,N,72.739,W,1
9/16/2001,20:03:59,33.46,N,72.729,W,1
9/16/2001,20:05:59,33.465,N,72.718,W,1
9/16/2001,20:07:59,33.47,N,72.707,W,1
9/16/2001,20:09:59,33.474,N,72.696,W,1
9/16/2001,20:11:59,33.479,N,72.685,W,1
9/16/2001,20:13:59,33.483,N,72.674,W,1
9/16/2001,20:16:00,33.488,N,72.662,W,1
9/16/2001,20:18:00,33.492,N,72.65,W,1
9/16/2001,20:20:00,33.497,N,72.638,W,1
9/16/2001,20:22:00,33.501,N,72.626,W,1
9/16/2001,20:24:00,33.505,N,72.614,W,1
9/16/2001,20:26:00,33.509,N,72.601,W,1
9/16/2001,20:28:00,33.514,N,72.588,W,1
9/16/2001,20:30:00,33.518,N,72.575,W,1
9/16/2001,20:31:59,33.522,N,72.562,W,1
9/16/2001,20:33:59,33.525,N,72.549,W,1
9/16/2001,20:35:59,33.529,N,72.535,W,1
9/16/2001,20:37:59,33.533,N,72.522,W,1
9/16/2001,20:39:59,33.537,N,72.508,W,1
9/16/2001,20:41:59,33.54,N,72.494,W,1
9/16/2001,20:43:59,33.544,N,72.48,W,1
9/16/2001,20:46:00,33.548,N,72.466,W,1
9/16/2001,20:48:00,33.551,N,72.451,W,1
9/16/2001,20:50:00,33.554,N,72.437,W,1
9/16/2001,20:52:00,33.558,N,72.422,W,1
9/16/2001,20:54:00,33.561,N,72.407,W,1
9/16/2001,20:56:00,33.564,N,72.392,W,1
9/16/2001,20:58:00,33.568,N,72.377,W,1
9/16/2001,21:00:00,33.571,N,72.362,W,1
9/16/2001,21:01:59,33.574,N,72.347,W,1
9/16/2001,21:03:59,33.577,N,72.331,W,1
9/16/2001,21:05:59,33.58,N,72.316,W,1
9/16/2001,21:07:59,33.583,N,72.3,W,1
9/16/2001,21:09:59,33.586,N,72.284,W,1
9/16/2001,21:11:59,33.589,N,72.268,W,1
9/16/2001,21:13:59,33.592,N,72.252,W,1
9/16/2001,21:16:00,33.594,N,72.236,W,1
9/16/2001,21:18:00,33.597,N,72.22,W,1
9/16/2001,21:20:00,33.6,N,72.203,W,1
9/16/2001,21:22:00,33.603,N,72.187,W,1
9/16/2001,21:24:00,33.605,N,72.17,W,1
9/16/2001,21:26:00,33.608,N,72.153,W,1
9/16/2001,21:28:00,33.611,N,72.137,W,1
9/16/2001,21:30:00,33.613,N,72.12,W,1
9/16/2001,21:31:59,33.616,N,72.103,W,1
9/16/2001,21:33:59,33.618,N,72.086,W,1
9/16/2001,21:35:59,33.621,N,72.068,W,1
9/16/2001,21:37:59,33.623,N,72.051,W,1
9/16/2001,21:39:59,33.625,N,72.034,W,1
9/16/2001,21:41:59,33.628,N,72.017,W,1
9/16/2001,21:43:05,33.629,N,72.007,W,1
9/16/2001,21:45:05,33.632,N,71.983,W,1
9/16/2001,21:47:06,33.635,N,71.96,W,1
9/16/2001,21:49:06,33.637,N,71.937,W,1
9/16/2001,21:51:06,33.64,N,71.914,W,1
9/16/2001,21:53:06,33.643,N,71.893,W,1
9/16/2001,21:55:06,33.645,N,71.872,W,1
9/16/2001,21:57:06,33.648,N,71.851,W,1
9/16/2001,21:59:06,33.65,N,71.831,W,1
9/16/2001,22:01:06,33.652,N,71.811,W,1
9/16/2001,22:03:05,33.655,N,71.792,W,1
9/16/2001,22:05:05,33.657,N,71.774,W,1
9/16/2001,22:07:05,33.659,N,71.756,W,1
9/16/2001,22:09:05,33.661,N,71.738,W,1
9/16/2001,22:11:05,33.663,N,71.721,W,1
9/16/2001,22:13:05,33.665,N,71.704,W,1
9/16/2001,22:15:05,33.667,N,71.688,W,1
9/16/2001,22:17:06,33.669,N,71.672,W,1
9/16/2001,22:19:06,33.671,N,71.657,W,1
9/16/2001,22:21:06,33.672,N,71.642,W,1
9/16/2001,22:23:06,33.674,N,71.627,W,1
9/16/2001,22:25:06,33.676,N,71.613,W,1
9/16/2001,22:27:06,33.677,N,71.599,W,1
9/16/2001,22:29:06,33.679,N,71.586,W,1
9/16/2001,22:31:06,33.68,N,71.573,W,1
9/16/2001,22:31:57,33.681,N,71.567,W,1
9/16/2001,22:33:57,33.681,N,71.553,W,1
9/16/2001,22:35:57,33.681,N,71.54,W,1
9/16/2001,22:37:57,33.681,N,71.528,W,1
9/16/2001,22:39:58,33.68,N,71.515,W,1
9/16/2001,22:41:58,33.68,N,71.504,W,1
9/16/2001,22:43:58,33.679,N,71.492,W,1
9/16/2001,22:45:58,33.679,N,71.481,W,1
9/16/2001,22:47:58,33.678,N,71.471,W,1
9/16/2001,22:49:58,33.677,N,71.46,W,1
9/16/2001,22:51:58,33.677,N,71.45,W,1
9/16/2001,22:53:58,33.676,N,71.441,W,1
9/16/2001,22:55:57,33.676,N,71.431,W,1
9/16/2001,22:57:57,33.675,N,71.422,W,1
9/16/2001,22:59:57,33.675,N,71.413,W,1
9/16/2001,23:01:57,33.675,N,71.404,W,1
9/16/2001,23:03:57,33.676,N,71.395,W,1
9/16/2001,23:05:57,33.676,N,71.387,W,1
9/16/2001,23:07:57,33.677,N,71.378,W,1
9/16/2001,23:09:58,33.679,N,71.37,W,1
9/16/2001,23:11:58,33.68,N,71.361,W,1
9/16/2001,23:13:58,33.683,N,71.353,W,1
9/16/2001,23:15:58,33.685,N,71.345,W,1
9/16/2001,23:17:58,33.689,N,71.336,W,1
9/16/2001,23:19:58,33.692,N,71.328,W,1
9/16/2001,23:21:58,33.697,N,71.319,W,1
9/16/2001,23:23:58,33.701,N,71.31,W,1
9/16/2001,23:25:57,33.707,N,71.301,W,1
9/16/2001,23:27:37,33.712,N,71.294,W,1
9/16/2001,23:29:37,33.723,N,71.284,W,1
9/16/2001,23:31:37,33.735,N,71.274,W,1
9/16/2001,23:33:37,33.746,N,71.263,W,1
9/16/2001,23:35:37,33.757,N,71.253,W,1
9/16/2001,23:37:37,33.768,N,71.243,W,1
9/16/2001,23:39:37,33.78,N,71.233,W,1
9/16/2001,23:41:37,33.791,N,71.222,W,1
9/16/2001,23:43:36,33.802,N,71.212,W,1
9/16/2001,23:45:36,33.813,N,71.202,W,1
9/16/2001,23:47:36,33.825,N,71.192,W,1
9/16/2001,23:49:36,33.836,N,71.181,W,1
9/16/2001,23:51:36,33.847,N,71.171,W,1
9/16/2001,23:53:36,33.858,N,71.161,W,1
9/16/2001,23:55:36,33.87,N,71.151,W,1
9/16/2001,23:57:37,33.881,N,71.14,W,1
9/16/2001,23:59:37,33.892,N,71.13,W,1
9/17/2001,0:01:37,33.903,N,71.12,W,1
9/17/2001,0:03:37,33.915,N,71.11,W,1
9/17/2001,0:05:37,33.926,N,71.099,W,1
9/17/2001,0:07:37,33.937,N,71.089,W,1
9/17/2001,0:09:37,33.948,N,71.079,W,1
9/17/2001,0:11:37,33.96,N,71.069,W,1
9/17/2001,0:13:36,33.971,N,71.058,W,1
9/17/2001,0:15:14,33.98,N,71.05,W,1
9/17/2001,0:17:14,33.991,N,71.04,W,1
9/17/2001,0:19:14,34.002,N,71.03,W,1
9/17/2001,0:21:14,34.013,N,71.019,W,1
9/17/2001,0:23:14,34.024,N,71.009,W,1
9/17/2001,0:25:14,34.035,N,70.999,W,1
9/17/2001,0:27:15,34.046,N,70.989,W,1
9/17/2001,0:29:15,34.057,N,70.979,W,1
9/17/2001,0:31:15,34.068,N,70.969,W,1
9/17/2001,0:33:15,34.079,N,70.959,W,1
9/17/2001,0:35:15,34.09,N,70.948,W,1
9/17/2001,0:37:15,34.101,N,70.938,W,1
9/17/2001,0:39:15,34.111,N,70.928,W,1
9/17/2001,0:41:15,34.122,N,70.918,W,1
9/17/2001,0:43:14,34.133,N,70.908,W,1
9/17/2001,0:45:14,34.144,N,70.898,W,1
9/17/2001,0:47:14,34.154,N,70.888,W,1
9/17/2001,0:49:14,34.165,N,70.878,W,1
9/17/2001,0:51:14,34.175,N,70.868,W,1
9/17/2001,0:53:14,34.186,N,70.858,W,1
9/17/2001,0:55:14,34.197,N,70.848,W,1
9/17/2001,0:57:15,34.207,N,70.838,W,1
9/17/2001,0:59:15,34.217,N,70.828,W,1
9/17/2001,1:01:15,34.228,N,70.818,W,1
9/17/2001,1:03:15,34.238,N,70.808,W,1
9/17/2001,1:05:15,34.249,N,70.798,W,1
9/17/2001,1:07:15,34.259,N,70.788,W,1
9/17/2001,1:09:15,34.269,N,70.778,W,1
9/17/2001,1:11:15,34.279,N,70.768,W,1
9/17/2001,1:13:14,34.289,N,70.758,W,1
9/17/2001,1:15:14,34.3,N,70.748,W,1
9/17/2001,1:17:14,34.31,N,70.738,W,1
9/17/2001,1:19:14,34.32,N,70.728,W,1
9/17/2001,1:21:14,34.33,N,70.718,W,1
9/17/2001,1:23:14,34.34,N,70.709,W,1
9/17/2001,1:25:14,34.349,N,70.699,W,1
9/17/2001,1:27:15,34.359,N,70.689,W,1
9/17/2001,1:29:15,34.369,N,70.679,W,1
9/17/2001,1:31:15,34.379,N,70.669,W,1
9/17/2001,1:33:15,34.388,N,70.66,W,1
9/17/2001,1:35:15,34.398,N,70.65,W,1
9/17/2001,1:37:15,34.408,N,70.64,W,1
9/17/2001,1:39:15,34.417,N,70.63,W,1
9/17/2001,1:41:15,34.427,N,70.621,W,1
9/17/2001,1:43:14,34.436,N,70.611,W,1
9/17/2001,1:45:14,34.445,N,70.601,W,1
9/17/2001,1:47:14,34.454,N,70.592,W,1
9/17/2001,1:49:14,34.464,N,70.582,W,1
9/17/2001,1:51:14,34.473,N,70.572,W,1
9/17/2001,1:53:14,34.482,N,70.563,W,1
9/17/2001,1:55:14,34.491,N,70.553,W,1
9/17/2001,1:57:15,34.5,N,70.544,W,1
9/17/2001,1:59:15,34.509,N,70.534,W,1
9/17/2001,2:01:15,34.518,N,70.525,W,1
9/17/2001,2:03:15,34.526,N,70.515,W,1
9/17/2001,2:05:15,34.535,N,70.506,W,1
9/17/2001,2:07:15,34.544,N,70.496,W,1
9/17/2001,2:09:15,34.552,N,70.487,W,1
9/17/2001,2:11:15,34.561,N,70.477,W,1
9/17/2001,2:13:14,34.569,N,70.468,W,1
9/17/2001,2:15:14,34.577,N,70.459,W,1
9/17/2001,2:17:14,34.586,N,70.449,W,1
9/17/2001,2:19:14,34.594,N,70.44,W,1
9/17/2001,2:21:14,34.602,N,70.431,W,1
9/17/2001,2:23:14,34.61,N,70.421,W,1
9/17/2001,2:25:14,34.618,N,70.412,W,1
9/17/2001,2:27:15,34.626,N,70.403,W,1
9/17/2001,2:29:15,34.634,N,70.394,W,1
9/17/2001,2:31:15,34.642,N,70.384,W,1
9/17/2001,2:33:15,34.649,N,70.375,W,1
9/17/2001,2:35:15,34.657,N,70.366,W,1
9/17/2001,2:37:15,34.664,N,70.357,W,1
9/17/2001,2:39:15,34.672,N,70.348,W,1
9/17/2001,2:41:15,34.679,N,70.339,W,1
9/17/2001,2:43:14,34.686,N,70.33,W,1
9/17/2001,2:45:14,34.694,N,70.321,W,1
9/17/2001,2:47:14,34.701,N,70.312,W,1
9/17/2001,2:49:14,34.708,N,70.303,W,1
9/17/2001,2:51:14,34.715,N,70.294,W,1
9/17/2001,2:53:14,34.721,N,70.285,W,1
9/17/2001,2:55:14,34.728,N,70.276,W,1
9/17/2001,2:57:15,34.735,N,70.267,W,1
9/17/2001,2:59:15,34.741,N,70.258,W,1
9/17/2001,3:01:15,34.748,N,70.25,W,1
9/17/2001,3:03:15,34.754,N,70.241,W,1
9/17/2001,3:05:15,34.76,N,70.232,W,1
9/17/2001,3:07:15,34.767,N,70.223,W,1
9/17/2001,3:09:15,34.773,N,70.215,W,1
9/17/2001,3:11:15,34.779,N,70.206,W,1
9/17/2001,3:13:14,34.785,N,70.197,W,1
9/17/2001,3:15:14,34.79,N,70.189,W,1
9/17/2001,3:17:14,34.796,N,70.18,W,1
9/17/2001,3:19:14,34.802,N,70.172,W,1
9/17/2001,3:21:14,34.807,N,70.163,W,1
9/17/2001,3:23:14,34.813,N,70.155,W,1
9/17/2001,3:25:14,34.818,N,70.146,W,1
9/17/2001,3:27:15,34.823,N,70.138,W,1
9/17/2001,3:29:15,34.828,N,70.129,W,1
9/17/2001,3:31:15,34.833,N,70.121,W,1
9/17/2001,3:33:15,34.838,N,70.113,W,1
9/17/2001,3:35:15,34.843,N,70.104,W,1
9/17/2001,3:37:15,34.848,N,70.096,W,1
9/17/2001,3:39:15,34.852,N,70.088,W,1
9/17/2001,3:41:15,34.857,N,70.08,W,1
9/17/2001,3:43:14,34.861,N,70.071,W,1
9/17/2001,3:45:14,34.865,N,70.063,W,1
