Track,for,Ida,2009,,
Date,Time,(UTC),Latitude,Longitude,
MM/DD/Year,HH:MM:SS,(deg),(deg),,
11/4/2009,19:44:47,11.945,N,82.612,W
11/4/2009,19:46:48,11.947,N,82.613,W
11/4/2009,19:48:48,11.949,N,82.615,W
11/4/2009,19:50:47,11.951,N,82.616,W
11/4/2009,19:52:47,11.953,N,82.617,W
11/4/2009,19:54:48,11.955,N,82.619,W
11/4/2009,19:56:48,11.957,N,82.62,W
11/4/2009,19:58:47,11.959,N,82.621,W
11/4/2009,20:00:48,11.961,N,82.622,W
11/4/2009,20:02:48,11.963,N,82.624,W
11/4/2009,20:04:47,11.965,N,82.625,W
11/4/2009,20:06:47,11.967,N,82.626,W
11/4/2009,20:08:48,11.969,N,82.628,W
11/4/2009,20:10:48,11.97,N,82.629,W
11/4/2009,20:12:47,11.972,N,82.63,W
11/4/2009,20:14:47,11.974,N,82.631,W
11/4/2009,20:16:48,11.976,N,82.633,W
11/4/2009,20:18:48,11.978,N,82.634,W
11/4/2009,20:20:47,11.98,N,82.635,W
11/4/2009,20:22:47,11.982,N,82.637,W
11/4/2009,20:24:48,11.984,N,82.638,W
11/4/2009,20:26:48,11.986,N,82.639,W
11/4/2009,20:28:47,11.988,N,82.64,W
11/4/2009,20:30:48,11.99,N,82.642,W
11/4/2009,20:32:48,11.992,N,82.643,W
11/4/2009,20:34:47,11.994,N,82.644,W
11/4/2009,20:36:47,11.996,N,82.645,W
11/4/2009,20:38:48,11.999,N,82.647,W
11/4/2009,20:40:48,12.001,N,82.648,W
11/4/2009,20:42:47,12.003,N,82.649,W
11/4/2009,20:44:47,12.005,N,82.65,W
11/4/2009,20:46:48,12.007,N,82.651,W
11/4/2009,20:48:48,12.009,N,82.653,W
11/4/2009,20:50:47,12.011,N,82.654,W
11/4/2009,20:52:47,12.013,N,82.655,W
11/4/2009,20:54:48,12.015,N,82.656,W
11/4/2009,20:56:48,12.018,N,82.657,W
11/4/2009,20:58:47,12.02,N,82.658,W
11/4/2009,21:00:48,12.022,N,82.66,W
11/4/2009,21:02:48,12.024,N,82.661,W
11/4/2009,21:04:47,12.026,N,82.662,W
11/4/2009,21:06:47,12.029,N,82.663,W
11/4/2009,21:08:48,12.031,N,82.664,W
11/4/2009,21:10:48,12.033,N,82.665,W
11/4/2009,21:12:47,12.035,N,82.666,W
11/4/2009,21:14:47,12.038,N,82.667,W
11/4/2009,21:16:48,12.04,N,82.668,W
11/4/2009,21:18:48,12.042,N,82.669,W
11/4/2009,21:20:47,12.045,N,82.67,W
11/4/2009,21:22:47,12.047,N,82.671,W
11/4/2009,21:24:48,12.05,N,82.672,W
11/4/2009,21:26:48,12.052,N,82.673,W
11/4/2009,21:28:47,12.054,N,82.674,W
11/4/2009,21:30:48,12.057,N,82.675,W
11/4/2009,21:32:48,12.059,N,82.676,W
11/4/2009,21:34:47,12.062,N,82.677,W
11/4/2009,21:36:47,12.064,N,82.678,W
11/4/2009,21:38:48,12.067,N,82.679,W
11/4/2009,21:40:48,12.07,N,82.68,W
11/4/2009,21:42:47,12.072,N,82.681,W
11/4/2009,21:44:47,12.075,N,82.682,W
11/4/2009,21:45:00,12.075,N,82.682,W
11/4/2009,21:46:59,12.077,N,82.683,W
11/4/2009,21:49:00,12.08,N,82.684,W
11/4/2009,21:51:00,12.082,N,82.685,W
11/4/2009,21:52:59,12.084,N,82.686,W
11/4/2009,21:54:59,12.087,N,82.687,W
11/4/2009,21:57:00,12.089,N,82.688,W
11/4/2009,21:59:00,12.091,N,82.69,W
11/4/2009,22:00:59,12.094,N,82.691,W
11/4/2009,22:02:59,12.096,N,82.692,W
11/4/2009,22:05:00,12.098,N,82.693,W
11/4/2009,22:07:00,12.101,N,82.694,W
11/4/2009,22:08:59,12.103,N,82.695,W
11/4/2009,22:10:59,12.105,N,82.696,W
11/4/2009,22:13:00,12.108,N,82.697,W
11/4/2009,22:15:00,12.11,N,82.698,W
11/4/2009,22:16:59,12.112,N,82.699,W
11/4/2009,22:19:00,12.115,N,82.7,W
11/4/2009,22:21:00,12.117,N,82.701,W
11/4/2009,22:22:59,12.119,N,82.702,W
11/4/2009,22:24:59,12.122,N,82.704,W
11/4/2009,22:27:00,12.124,N,82.705,W
11/4/2009,22:29:00,12.126,N,82.706,W
11/4/2009,22:30:59,12.129,N,82.707,W
11/4/2009,22:32:59,12.131,N,82.708,W
11/4/2009,22:35:00,12.133,N,82.709,W
11/4/2009,22:37:00,12.136,N,82.71,W
11/4/2009,22:38:59,12.138,N,82.711,W
11/4/2009,22:40:59,12.14,N,82.712,W
11/4/2009,22:43:00,12.143,N,82.713,W
11/4/2009,22:45:00,12.145,N,82.714,W
11/4/2009,22:46:59,12.147,N,82.716,W
11/4/2009,22:49:00,12.15,N,82.717,W
11/4/2009,22:51:00,12.152,N,82.718,W
11/4/2009,22:52:59,12.154,N,82.719,W
11/4/2009,22:54:59,12.157,N,82.72,W
11/4/2009,22:57:00,12.159,N,82.721,W
11/4/2009,22:59:00,12.161,N,82.722,W
11/4/2009,23:00:59,12.164,N,82.723,W
11/4/2009,23:02:59,12.166,N,82.724,W
11/4/2009,23:05:00,12.168,N,82.726,W
11/4/2009,23:07:00,12.171,N,82.727,W
11/4/2009,23:08:59,12.173,N,82.728,W
11/4/2009,23:10:59,12.175,N,82.729,W
11/4/2009,23:13:00,12.178,N,82.73,W
11/4/2009,23:15:00,12.18,N,82.731,W
11/4/2009,23:16:59,12.182,N,82.732,W
11/4/2009,23:19:00,12.185,N,82.733,W
11/4/2009,23:21:00,12.187,N,82.735,W
11/4/2009,23:22:59,12.189,N,82.736,W
11/4/2009,23:24:59,12.191,N,82.737,W
11/4/2009,23:27:00,12.194,N,82.738,W
11/4/2009,23:29:00,12.196,N,82.739,W
11/4/2009,23:30:59,12.198,N,82.74,W
11/4/2009,23:32:59,12.201,N,82.742,W
11/4/2009,23:35:00,12.203,N,82.743,W
11/4/2009,23:37:00,12.205,N,82.744,W
11/4/2009,23:38:59,12.208,N,82.745,W
11/4/2009,23:40:59,12.21,N,82.746,W
11/4/2009,23:43:00,12.212,N,82.747,W
11/4/2009,23:45:00,12.215,N,82.748,W
11/4/2009,23:46:59,12.217,N,82.75,W
11/4/2009,23:49:00,12.219,N,82.751,W
11/4/2009,23:51:00,12.221,N,82.752,W
11/4/2009,23:52:59,12.224,N,82.753,W
11/4/2009,23:54:59,12.226,N,82.754,W
11/4/2009,23:57:00,12.228,N,82.756,W
11/4/2009,23:59:00,12.231,N,82.757,W
11/5/2009,0:00:59,12.233,N,82.758,W
11/5/2009,0:02:59,12.235,N,82.759,W
11/5/2009,0:05:00,12.238,N,82.76,W
11/5/2009,0:07:00,12.24,N,82.761,W
11/5/2009,0:08:59,12.242,N,82.763,W
11/5/2009,0:10:59,12.244,N,82.764,W
11/5/2009,0:13:00,12.247,N,82.765,W
11/5/2009,0:15:00,12.249,N,82.766,W
11/5/2009,0:16:59,12.251,N,82.768,W
11/5/2009,0:19:00,12.254,N,82.769,W
11/5/2009,0:21:00,12.256,N,82.77,W
11/5/2009,0:22:59,12.258,N,82.771,W
11/5/2009,0:24:59,12.26,N,82.772,W
11/5/2009,0:27:00,12.263,N,82.774,W
11/5/2009,0:29:00,12.265,N,82.775,W
11/5/2009,0:30:59,12.267,N,82.776,W
11/5/2009,0:32:59,12.27,N,82.777,W
11/5/2009,0:35:00,12.272,N,82.779,W
11/5/2009,0:37:00,12.274,N,82.78,W
11/5/2009,0:38:59,12.276,N,82.781,W
11/5/2009,0:40:59,12.279,N,82.782,W
11/5/2009,0:43:00,12.281,N,82.784,W
11/5/2009,0:45:00,12.283,N,82.785,W
11/5/2009,0:46:59,12.285,N,82.786,W
11/5/2009,0:49:00,12.288,N,82.787,W
11/5/2009,0:51:00,12.29,N,82.789,W
11/5/2009,0:52:59,12.292,N,82.79,W
11/5/2009,0:54:59,12.294,N,82.791,W
11/5/2009,0:57:00,12.297,N,82.792,W
11/5/2009,0:59:00,12.299,N,82.794,W
11/5/2009,1:00:59,12.301,N,82.795,W
11/5/2009,1:02:59,12.303,N,82.796,W
11/5/2009,1:05:00,12.306,N,82.798,W
11/5/2009,1:07:00,12.308,N,82.799,W
11/5/2009,1:08:59,12.31,N,82.8,W
11/5/2009,1:10:59,12.312,N,82.802,W
11/5/2009,1:13:00,12.315,N,82.803,W
11/5/2009,1:15:00,12.317,N,82.804,W
11/5/2009,1:16:59,12.319,N,82.805,W
11/5/2009,1:19:00,12.321,N,82.807,W
11/5/2009,1:21:00,12.324,N,82.808,W
11/5/2009,1:22:59,12.326,N,82.809,W
11/5/2009,1:24:59,12.328,N,82.811,W
11/5/2009,1:27:00,12.33,N,82.812,W
11/5/2009,1:29:00,12.333,N,82.813,W
11/5/2009,1:30:59,12.335,N,82.815,W
11/5/2009,1:32:59,12.337,N,82.816,W
11/5/2009,1:35:00,12.339,N,82.818,W
11/5/2009,1:37:00,12.342,N,82.819,W
11/5/2009,1:38:59,12.344,N,82.82,W
11/5/2009,1:40:59,12.346,N,82.822,W
11/5/2009,1:43:00,12.348,N,82.823,W
11/5/2009,1:45:00,12.35,N,82.824,W
11/5/2009,1:46:59,12.353,N,82.826,W
11/5/2009,1:49:00,12.355,N,82.827,W
11/5/2009,1:51:00,12.357,N,82.829,W
11/5/2009,1:52:59,12.359,N,82.83,W
11/5/2009,1:54:59,12.362,N,82.831,W
11/5/2009,1:57:00,12.364,N,82.833,W
11/5/2009,1:59:00,12.366,N,82.834,W
11/5/2009,2:00:59,12.368,N,82.836,W
11/5/2009,2:02:59,12.37,N,82.837,W
11/5/2009,2:05:00,12.373,N,82.838,W
11/5/2009,2:07:00,12.375,N,82.84,W
11/5/2009,2:08:59,12.377,N,82.841,W
11/5/2009,2:10:59,12.379,N,82.843,W
11/5/2009,2:13:00,12.381,N,82.844,W
11/5/2009,2:15:00,12.384,N,82.846,W
11/5/2009,2:16:59,12.386,N,82.847,W
11/5/2009,2:19:00,12.388,N,82.849,W
11/5/2009,2:21:00,12.39,N,82.85,W
11/5/2009,2:22:59,12.392,N,82.852,W
11/5/2009,2:24:59,12.395,N,82.853,W
11/5/2009,2:27:00,12.397,N,82.854,W
11/5/2009,2:29:00,12.399,N,82.856,W
11/5/2009,2:30:59,12.401,N,82.857,W
11/5/2009,2:32:59,12.403,N,82.859,W
11/5/2009,2:35:00,12.405,N,82.86,W
11/5/2009,2:37:00,12.408,N,82.862,W
11/5/2009,2:38:59,12.41,N,82.863,W
11/5/2009,2:40:59,12.412,N,82.865,W
11/5/2009,2:43:00,12.414,N,82.866,W
11/5/2009,2:45:00,12.416,N,82.868,W
11/5/2009,2:46:59,12.418,N,82.87,W
11/5/2009,2:49:00,12.421,N,82.871,W
11/5/2009,2:51:00,12.423,N,82.873,W
11/5/2009,2:52:59,12.425,N,82.874,W
11/5/2009,2:54:59,12.427,N,82.876,W
11/5/2009,2:57:00,12.429,N,82.877,W
11/5/2009,2:59:00,12.431,N,82.879,W
11/5/2009,3:00:59,12.434,N,82.88,W
11/5/2009,3:02:59,12.436,N,82.882,W
11/5/2009,3:05:00,12.438,N,82.884,W
11/5/2009,3:07:00,12.44,N,82.885,W
11/5/2009,3:08:59,12.442,N,82.887,W
11/5/2009,3:10:59,12.444,N,82.888,W
11/5/2009,3:13:00,12.446,N,82.89,W
11/5/2009,3:15:00,12.449,N,82.892,W
11/5/2009,3:16:59,12.451,N,82.893,W
11/5/2009,3:19:00,12.453,N,82.895,W
11/5/2009,3:21:00,12.455,N,82.896,W
11/5/2009,3:22:59,12.457,N,82.898,W
11/5/2009,3:24:59,12.459,N,82.9,W
11/5/2009,3:27:00,12.461,N,82.901,W
11/5/2009,3:29:00,12.463,N,82.903,W
11/5/2009,3:30:59,12.466,N,82.905,W
11/5/2009,3:32:59,12.468,N,82.906,W
11/5/2009,3:35:00,12.47,N,82.908,W
11/5/2009,3:37:00,12.472,N,82.91,W
11/5/2009,3:38:59,12.474,N,82.911,W
11/5/2009,3:40:59,12.476,N,82.913,W
11/5/2009,3:43:00,12.478,N,82.915,W
11/5/2009,3:45:00,12.48,N,82.916,W
11/5/2009,3:46:59,12.482,N,82.918,W
11/5/2009,3:49:00,12.484,N,82.92,W
11/5/2009,3:51:00,12.487,N,82.922,W
11/5/2009,3:52:59,12.489,N,82.923,W
11/5/2009,3:54:59,12.491,N,82.925,W
11/5/2009,3:57:00,12.493,N,82.927,W
11/5/2009,3:59:00,12.495,N,82.928,W
11/5/2009,4:00:59,12.497,N,82.93,W
11/5/2009,4:02:59,12.499,N,82.932,W
11/5/2009,4:05:00,12.501,N,82.934,W
11/5/2009,4:07:00,12.503,N,82.936,W
11/5/2009,4:08:59,12.505,N,82.937,W
11/5/2009,4:10:59,12.507,N,82.939,W
11/5/2009,4:13:00,12.509,N,82.941,W
11/5/2009,4:15:00,12.512,N,82.943,W
11/5/2009,4:16:59,12.514,N,82.944,W
11/5/2009,4:19:00,12.516,N,82.946,W
11/5/2009,4:21:00,12.518,N,82.948,W
11/5/2009,4:22:59,12.52,N,82.95,W
11/5/2009,4:24:59,12.522,N,82.952,W
11/5/2009,4:27:00,12.524,N,82.954,W
11/5/2009,4:29:00,12.526,N,82.955,W
11/5/2009,4:30:59,12.528,N,82.957,W
11/5/2009,4:32:59,12.53,N,82.959,W
11/5/2009,4:35:00,12.532,N,82.961,W
11/5/2009,4:37:00,12.534,N,82.963,W
11/5/2009,4:38:59,12.536,N,82.965,W
11/5/2009,4:40:59,12.538,N,82.967,W
11/5/2009,4:43:00,12.54,N,82.969,W
11/5/2009,4:45:00,12.542,N,82.97,W
11/5/2009,4:46:59,12.544,N,82.972,W
11/5/2009,4:49:00,12.546,N,82.974,W
11/5/2009,4:51:00,12.548,N,82.976,W
11/5/2009,4:52:59,12.55,N,82.978,W
11/5/2009,4:54:59,12.552,N,82.98,W
11/5/2009,4:57:00,12.554,N,82.982,W
11/5/2009,4:59:00,12.556,N,82.984,W
11/5/2009,5:00:59,12.558,N,82.986,W
11/5/2009,5:02:59,12.56,N,82.988,W
11/5/2009,5:05:00,12.562,N,82.99,W
11/5/2009,5:07:00,12.564,N,82.992,W
11/5/2009,5:08:59,12.566,N,82.994,W
11/5/2009,5:10:59,12.568,N,82.996,W
11/5/2009,5:13:00,12.57,N,82.998,W
11/5/2009,5:15:00,12.572,N,83,W
11/5/2009,5:16:59,12.574,N,83.002,W
11/5/2009,5:19:00,12.576,N,83.004,W
11/5/2009,5:21:00,12.578,N,83.006,W
11/5/2009,5:22:59,12.58,N,83.008,W
11/5/2009,5:24:59,12.582,N,83.01,W
11/5/2009,5:27:00,12.584,N,83.012,W
11/5/2009,5:29:00,12.586,N,83.014,W
11/5/2009,5:30:59,12.588,N,83.016,W
11/5/2009,5:32:59,12.59,N,83.018,W
11/5/2009,5:35:00,12.592,N,83.02,W
11/5/2009,5:37:00,12.594,N,83.022,W
11/5/2009,5:38:59,12.596,N,83.025,W
11/5/2009,5:40:59,12.598,N,83.027,W
11/5/2009,5:43:00,12.6,N,83.029,W
11/5/2009,5:45:00,12.602,N,83.031,W
11/5/2009,5:46:59,12.603,N,83.033,W
11/5/2009,5:49:00,12.605,N,83.035,W
11/5/2009,5:51:00,12.607,N,83.037,W
11/5/2009,5:52:59,12.609,N,83.04,W
11/5/2009,5:54:59,12.611,N,83.042,W
11/5/2009,5:57:00,12.613,N,83.044,W
11/5/2009,5:59:00,12.615,N,83.046,W
11/5/2009,6:00:59,12.617,N,83.048,W
11/5/2009,6:02:59,12.619,N,83.05,W
11/5/2009,6:05:00,12.621,N,83.053,W
11/5/2009,6:07:00,12.623,N,83.055,W
11/5/2009,6:08:59,12.625,N,83.057,W
11/5/2009,6:10:59,12.626,N,83.059,W
11/5/2009,6:13:00,12.628,N,83.062,W
11/5/2009,6:15:00,12.63,N,83.064,W
11/5/2009,6:16:59,12.632,N,83.066,W
11/5/2009,6:19:00,12.634,N,83.068,W
11/5/2009,6:21:00,12.636,N,83.071,W
11/5/2009,6:22:59,12.638,N,83.073,W
11/5/2009,6:24:59,12.64,N,83.075,W
11/5/2009,6:27:00,12.642,N,83.078,W
11/5/2009,6:29:00,12.643,N,83.08,W
11/5/2009,6:30:59,12.645,N,83.082,W
11/5/2009,6:32:59,12.647,N,83.085,W
11/5/2009,6:35:00,12.649,N,83.087,W
11/5/2009,6:37:00,12.651,N,83.089,W
11/5/2009,6:38:59,12.653,N,83.092,W
11/5/2009,6:40:59,12.655,N,83.094,W
11/5/2009,6:43:00,12.656,N,83.096,W
11/5/2009,6:45:00,12.658,N,83.099,W
11/5/2009,6:46:59,12.66,N,83.101,W
11/5/2009,6:49:00,12.662,N,83.103,W
11/5/2009,6:51:00,12.664,N,83.106,W
11/5/2009,6:52:59,12.666,N,83.108,W
11/5/2009,6:54:59,12.667,N,83.111,W
11/5/2009,6:57:00,12.669,N,83.113,W
11/5/2009,6:59:00,12.671,N,83.116,W
11/5/2009,7:00:59,12.673,N,83.118,W
11/5/2009,7:02:59,12.675,N,83.121,W
11/5/2009,7:05:00,12.676,N,83.123,W
11/5/2009,7:07:00,12.678,N,83.125,W
11/5/2009,7:08:59,12.68,N,83.128,W
11/5/2009,7:10:59,12.682,N,83.13,W
11/5/2009,7:13:00,12.684,N,83.133,W
11/5/2009,7:15:00,12.685,N,83.135,W
11/5/2009,7:16:59,12.687,N,83.138,W
11/5/2009,7:19:00,12.689,N,83.141,W
11/5/2009,7:21:00,12.691,N,83.143,W
11/5/2009,7:22:59,12.692,N,83.146,W
11/5/2009,7:24:59,12.694,N,83.148,W
11/5/2009,7:27:00,12.696,N,83.151,W
11/5/2009,7:29:00,12.698,N,83.153,W
11/5/2009,7:30:59,12.7,N,83.156,W
11/5/2009,7:32:59,12.701,N,83.159,W
11/5/2009,7:35:00,12.703,N,83.161,W
11/5/2009,7:37:00,12.705,N,83.164,W
11/5/2009,7:38:59,12.707,N,83.166,W
11/5/2009,7:40:59,12.708,N,83.169,W
11/5/2009,7:43:00,12.71,N,83.172,W
11/5/2009,7:45:00,12.712,N,83.174,W
11/5/2009,7:46:59,12.713,N,83.177,W
11/5/2009,7:49:00,12.715,N,83.18,W
11/5/2009,7:51:00,12.717,N,83.182,W
11/5/2009,7:52:59,12.719,N,83.185,W
11/5/2009,7:54:59,12.72,N,83.188,W
11/5/2009,7:57:00,12.722,N,83.191,W
11/5/2009,7:59:00,12.724,N,83.193,W
11/5/2009,8:00:59,12.725,N,83.196,W
11/5/2009,8:02:59,12.727,N,83.199,W
11/5/2009,8:04:59,12.729,N,83.202,W
11/5/2009,8:06:59,12.731,N,83.204,W
11/5/2009,8:09:00,12.732,N,83.207,W
11/5/2009,8:11:00,12.734,N,83.21,W
11/5/2009,8:13:00,12.736,N,83.213,W
11/5/2009,8:15:00,12.737,N,83.216,W
11/5/2009,8:16:59,12.739,N,83.218,W
11/5/2009,8:18:59,12.741,N,83.221,W
11/5/2009,8:20:59,12.742,N,83.224,W
11/5/2009,8:23:00,12.744,N,83.227,W
11/5/2009,8:25:00,12.746,N,83.23,W
11/5/2009,8:27:00,12.747,N,83.233,W
11/5/2009,8:29:00,12.749,N,83.236,W
11/5/2009,8:30:59,12.751,N,83.239,W
11/5/2009,8:32:59,12.752,N,83.241,W
11/5/2009,8:34:59,12.754,N,83.244,W
11/5/2009,8:36:59,12.755,N,83.247,W
11/5/2009,8:39:00,12.757,N,83.25,W
11/5/2009,8:41:00,12.759,N,83.253,W
11/5/2009,8:43:00,12.76,N,83.256,W
11/5/2009,8:45:00,12.762,N,83.259,W
11/5/2009,8:46:59,12.764,N,83.262,W
11/5/2009,8:48:59,12.765,N,83.265,W
11/5/2009,8:50:59,12.767,N,83.268,W
11/5/2009,8:53:00,12.768,N,83.271,W
11/5/2009,8:55:00,12.77,N,83.274,W
11/5/2009,8:57:00,12.772,N,83.277,W
11/5/2009,8:59:00,12.773,N,83.28,W
11/5/2009,9:00:59,12.775,N,83.283,W
11/5/2009,9:02:59,12.776,N,83.286,W
11/5/2009,9:04:59,12.778,N,83.289,W
11/5/2009,9:06:59,12.779,N,83.292,W
11/5/2009,9:09:00,12.781,N,83.296,W
11/5/2009,9:11:00,12.783,N,83.299,W
11/5/2009,9:13:00,12.784,N,83.302,W
11/5/2009,9:15:00,12.786,N,83.305,W
11/5/2009,9:16:59,12.787,N,83.308,W
11/5/2009,9:18:59,12.789,N,83.311,W
11/5/2009,9:20:59,12.79,N,83.314,W
11/5/2009,9:23:00,12.792,N,83.318,W
11/5/2009,9:25:00,12.793,N,83.321,W
11/5/2009,9:27:00,12.795,N,83.324,W
11/5/2009,9:29:00,12.796,N,83.327,W
11/5/2009,9:30:59,12.798,N,83.331,W
11/5/2009,9:32:59,12.799,N,83.334,W
11/5/2009,9:34:59,12.801,N,83.337,W
11/5/2009,9:36:59,12.802,N,83.34,W
11/5/2009,9:39:00,12.804,N,83.344,W
11/5/2009,9:41:00,12.805,N,83.347,W
11/5/2009,9:43:00,12.807,N,83.35,W
11/5/2009,9:45:00,12.808,N,83.353,W
11/5/2009,9:46:59,12.81,N,83.357,W
11/5/2009,9:48:59,12.811,N,83.36,W
11/5/2009,9:50:59,12.813,N,83.363,W
11/5/2009,9:53:00,12.814,N,83.367,W
11/5/2009,9:55:00,12.816,N,83.37,W
11/5/2009,9:57:00,12.817,N,83.374,W
11/5/2009,9:59:00,12.819,N,83.377,W
11/5/2009,10:00:59,12.82,N,83.38,W
11/5/2009,10:02:59,12.822,N,83.384,W
11/5/2009,10:04:59,12.823,N,83.387,W
11/5/2009,10:06:59,12.825,N,83.391,W
11/5/2009,10:09:00,12.826,N,83.394,W
11/5/2009,10:11:00,12.827,N,83.397,W
11/5/2009,10:13:00,12.829,N,83.401,W
11/5/2009,10:15:00,12.83,N,83.404,W
11/5/2009,10:16:59,12.832,N,83.408,W
11/5/2009,10:18:59,12.833,N,83.411,W
11/5/2009,10:20:59,12.834,N,83.415,W
11/5/2009,10:23:00,12.836,N,83.418,W
11/5/2009,10:25:00,12.837,N,83.422,W
11/5/2009,10:27:00,12.839,N,83.426,W
11/5/2009,10:29:00,12.84,N,83.429,W
11/5/2009,10:30:59,12.841,N,83.433,W
11/5/2009,10:32:59,12.843,N,83.436,W
11/5/2009,10:34:59,12.844,N,83.44,W
11/5/2009,10:36:59,12.846,N,83.443,W
11/5/2009,10:39:00,12.847,N,83.447,W
11/5/2009,10:41:00,12.848,N,83.451,W
11/5/2009,10:43:00,12.85,N,83.454,W
11/5/2009,10:45:00,12.851,N,83.458,W
11/5/2009,10:46:59,12.852,N,83.461,W
11/5/2009,10:48:59,12.854,N,83.465,W
11/5/2009,10:50:59,12.855,N,83.469,W
11/5/2009,10:53:00,12.857,N,83.472,W
11/5/2009,10:55:00,12.858,N,83.476,W
11/5/2009,10:57:00,12.859,N,83.48,W
11/5/2009,10:59:00,12.861,N,83.484,W
11/5/2009,11:00:59,12.862,N,83.487,W
11/5/2009,11:02:59,12.863,N,83.491,W
11/5/2009,11:04:59,12.865,N,83.495,W
11/5/2009,11:06:59,12.866,N,83.498,W
11/5/2009,11:09:00,12.867,N,83.502,W
11/5/2009,11:11:00,12.869,N,83.506,W
11/5/2009,11:13:00,12.87,N,83.51,W
11/5/2009,11:15:00,12.871,N,83.513,W
11/5/2009,11:16:59,12.872,N,83.517,W
11/5/2009,11:18:59,12.874,N,83.521,W
11/5/2009,11:20:59,12.875,N,83.525,W
11/5/2009,11:23:00,12.876,N,83.529,W
11/5/2009,11:25:00,12.878,N,83.532,W
11/5/2009,11:27:00,12.879,N,83.536,W
11/5/2009,11:29:00,12.88,N,83.54,W
11/5/2009,11:30:59,12.882,N,83.544,W
11/5/2009,11:32:59,12.883,N,83.548,W
11/5/2009,11:34:59,12.884,N,83.551,W
11/5/2009,11:36:59,12.885,N,83.555,W
11/5/2009,11:39:00,12.887,N,83.559,W
11/5/2009,11:41:00,12.888,N,83.563,W
11/5/2009,11:43:00,12.889,N,83.567,W
11/5/2009,11:45:00,12.891,N,83.571,W
11/5/2009,11:46:59,12.892,N,83.575,W
11/5/2009,11:48:59,12.893,N,83.579,W
11/5/2009,11:50:59,12.894,N,83.582,W
11/5/2009,11:53:00,12.896,N,83.586,W
11/5/2009,11:55:00,12.897,N,83.59,W
11/5/2009,11:57:00,12.898,N,83.594,W
11/5/2009,11:59:00,12.899,N,83.598,W
11/5/2009,12:00:00,12.9,N,83.6,W
11/5/2009,12:01:59,12.902,N,83.602,W
11/5/2009,12:03:59,12.904,N,83.603,W
11/5/2009,12:05:59,12.906,N,83.605,W
11/5/2009,12:08:00,12.908,N,83.607,W
11/5/2009,12:10:00,12.91,N,83.608,W
11/5/2009,12:12:00,12.912,N,83.61,W
11/5/2009,12:14:00,12.914,N,83.612,W
11/5/2009,12:15:59,12.916,N,83.613,W
11/5/2009,12:17:59,12.918,N,83.615,W
11/5/2009,12:19:59,12.92,N,83.617,W
11/5/2009,12:21:59,12.922,N,83.618,W
11/5/2009,12:24:00,12.924,N,83.62,W
11/5/2009,12:26:00,12.926,N,83.622,W
11/5/2009,12:28:00,12.929,N,83.623,W
11/5/2009,12:30:00,12.931,N,83.625,W
11/5/2009,12:31:59,12.933,N,83.626,W
11/5/2009,12:33:59,12.935,N,83.628,W
11/5/2009,12:35:59,12.937,N,83.63,W
11/5/2009,12:38:00,12.939,N,83.631,W
11/5/2009,12:40:00,12.941,N,83.633,W
11/5/2009,12:42:00,12.943,N,83.634,W
11/5/2009,12:44:00,12.945,N,83.636,W
11/5/2009,12:45:59,12.947,N,83.638,W
11/5/2009,12:47:59,12.949,N,83.639,W
11/5/2009,12:49:59,12.951,N,83.641,W
11/5/2009,12:51:59,12.953,N,83.642,W
11/5/2009,12:54:00,12.955,N,83.644,W
11/5/2009,12:56:00,12.957,N,83.646,W
11/5/2009,12:58:00,12.959,N,83.647,W
11/5/2009,13:00:00,12.961,N,83.649,W
11/5/2009,13:01:59,12.963,N,83.65,W
11/5/2009,13:03:59,12.965,N,83.652,W
11/5/2009,13:05:59,12.967,N,83.653,W
11/5/2009,13:08:00,12.969,N,83.655,W
11/5/2009,13:10:00,12.972,N,83.657,W
11/5/2009,13:12:00,12.974,N,83.658,W
11/5/2009,13:14:00,12.976,N,83.66,W
11/5/2009,13:15:59,12.978,N,83.661,W
11/5/2009,13:17:59,12.98,N,83.663,W
11/5/2009,13:19:59,12.982,N,83.664,W
11/5/2009,13:21:59,12.984,N,83.666,W
11/5/2009,13:24:00,12.986,N,83.667,W
11/5/2009,13:26:00,12.988,N,83.669,W
11/5/2009,13:28:00,12.99,N,83.67,W
11/5/2009,13:30:00,12.992,N,83.672,W
11/5/2009,13:31:59,12.994,N,83.673,W
11/5/2009,13:33:59,12.996,N,83.675,W
11/5/2009,13:35:59,12.998,N,83.676,W
11/5/2009,13:38:00,13,N,83.678,W
11/5/2009,13:40:00,13.002,N,83.679,W
11/5/2009,13:42:00,13.005,N,83.681,W
11/5/2009,13:44:00,13.007,N,83.682,W
11/5/2009,13:45:59,13.009,N,83.684,W
11/5/2009,13:47:59,13.011,N,83.685,W
11/5/2009,13:49:59,13.013,N,83.687,W
11/5/2009,13:51:59,13.015,N,83.688,W
11/5/2009,13:54:00,13.017,N,83.69,W
11/5/2009,13:56:00,13.019,N,83.691,W
11/5/2009,13:58:00,13.021,N,83.693,W
11/5/2009,14:00:00,13.023,N,83.694,W
11/5/2009,14:01:59,13.025,N,83.696,W
11/5/2009,14:03:59,13.027,N,83.697,W
11/5/2009,14:05:59,13.029,N,83.699,W
11/5/2009,14:08:00,13.031,N,83.7,W
11/5/2009,14:10:00,13.034,N,83.702,W
11/5/2009,14:12:00,13.036,N,83.703,W
11/5/2009,14:14:00,13.038,N,83.704,W
