Track,for,Maria,2011,,
Date,Time,(UTC),Latitude,Longitude,
MM/DD/Year,HH:MM:SS,(deg),(deg),,
9/12/2011,6:56:00,20.394,N,65.976,W
9/12/2011,6:58:00,20.396,N,65.979,W
9/12/2011,7:00:00,20.398,N,65.983,W
9/12/2011,7:01:59,20.399,N,65.986,W
9/12/2011,7:03:59,20.401,N,65.989,W
9/12/2011,7:05:59,20.403,N,65.992,W
9/12/2011,7:08:00,20.404,N,65.995,W
9/12/2011,7:10:00,20.406,N,65.998,W
9/12/2011,7:12:00,20.408,N,66.001,W
9/12/2011,7:14:00,20.409,N,66.004,W
9/12/2011,7:15:59,20.411,N,66.007,W
9/12/2011,7:17:59,20.413,N,66.01,W
9/12/2011,7:19:59,20.414,N,66.013,W
9/12/2011,7:21:59,20.416,N,66.017,W
9/12/2011,7:24:00,20.417,N,66.02,W
9/12/2011,7:26:00,20.419,N,66.023,W
9/12/2011,7:28:00,20.421,N,66.026,W
9/12/2011,7:30:00,20.422,N,66.029,W
9/12/2011,7:31:59,20.424,N,66.032,W
9/12/2011,7:33:59,20.426,N,66.035,W
9/12/2011,7:35:59,20.427,N,66.038,W
9/12/2011,7:38:00,20.429,N,66.041,W
9/12/2011,7:40:00,20.431,N,66.044,W
9/12/2011,7:42:00,20.432,N,66.047,W
9/12/2011,7:44:00,20.434,N,66.05,W
9/12/2011,7:45:59,20.435,N,66.053,W
9/12/2011,7:47:59,20.437,N,66.056,W
9/12/2011,7:49:59,20.439,N,66.06,W
9/12/2011,7:51:59,20.44,N,66.063,W
9/12/2011,7:54:00,20.442,N,66.066,W
9/12/2011,7:56:00,20.443,N,66.069,W
9/12/2011,7:58:00,20.445,N,66.072,W
9/12/2011,8:00:00,20.447,N,66.075,W
9/12/2011,8:01:59,20.448,N,66.078,W
9/12/2011,8:03:59,20.45,N,66.081,W
9/12/2011,8:05:59,20.451,N,66.084,W
9/12/2011,8:08:00,20.453,N,66.087,W
9/12/2011,8:10:00,20.455,N,66.09,W
9/12/2011,8:12:00,20.456,N,66.093,W
9/12/2011,8:14:00,20.458,N,66.096,W
9/12/2011,8:15:59,20.459,N,66.099,W
9/12/2011,8:17:59,20.461,N,66.102,W
9/12/2011,8:19:59,20.462,N,66.105,W
9/12/2011,8:21:59,20.464,N,66.108,W
9/12/2011,8:24:00,20.466,N,66.111,W
9/12/2011,8:26:00,20.467,N,66.114,W
9/12/2011,8:28:00,20.469,N,66.117,W
9/12/2011,8:30:00,20.47,N,66.12,W
9/12/2011,8:31:59,20.472,N,66.123,W
9/12/2011,8:33:59,20.473,N,66.126,W
9/12/2011,8:35:59,20.475,N,66.129,W
9/12/2011,8:38:00,20.477,N,66.132,W
9/12/2011,8:40:00,20.478,N,66.135,W
9/12/2011,8:42:00,20.48,N,66.138,W
9/12/2011,8:44:00,20.481,N,66.141,W
9/12/2011,8:45:59,20.483,N,66.144,W
9/12/2011,8:47:59,20.484,N,66.147,W
9/12/2011,8:49:59,20.486,N,66.15,W
9/12/2011,8:51:59,20.487,N,66.153,W
9/12/2011,8:54:00,20.489,N,66.156,W
9/12/2011,8:56:00,20.49,N,66.159,W
9/12/2011,8:58:00,20.492,N,66.162,W
9/12/2011,9:00:00,20.493,N,66.165,W
9/12/2011,9:01:59,20.495,N,66.168,W
9/12/2011,9:03:59,20.496,N,66.171,W
9/12/2011,9:05:59,20.498,N,66.174,W
9/12/2011,9:08:00,20.499,N,66.177,W
9/12/2011,9:10:00,20.501,N,66.18,W
9/12/2011,9:12:00,20.502,N,66.183,W
9/12/2011,9:14:00,20.504,N,66.186,W
9/12/2011,9:15:59,20.505,N,66.189,W
9/12/2011,9:17:59,20.507,N,66.192,W
9/12/2011,9:19:59,20.508,N,66.195,W
9/12/2011,9:21:59,20.51,N,66.198,W
9/12/2011,9:24:00,20.511,N,66.201,W
9/12/2011,9:26:00,20.513,N,66.204,W
9/12/2011,9:28:00,20.514,N,66.207,W
9/12/2011,9:30:00,20.516,N,66.21,W
9/12/2011,9:31:59,20.517,N,66.213,W
9/12/2011,9:33:59,20.519,N,66.216,W
9/12/2011,9:35:59,20.52,N,66.219,W
9/12/2011,9:38:00,20.522,N,66.222,W
9/12/2011,9:40:00,20.523,N,66.225,W
9/12/2011,9:42:00,20.525,N,66.228,W
9/12/2011,9:44:00,20.526,N,66.231,W
9/12/2011,9:45:59,20.527,N,66.234,W
9/12/2011,9:47:59,20.529,N,66.237,W
9/12/2011,9:49:59,20.53,N,66.24,W
9/12/2011,9:51:59,20.532,N,66.242,W
9/12/2011,9:54:00,20.533,N,66.245,W
9/12/2011,9:56:00,20.535,N,66.248,W
9/12/2011,9:58:00,20.536,N,66.251,W
9/12/2011,10:00:00,20.537,N,66.254,W
9/12/2011,10:01:59,20.539,N,66.257,W
9/12/2011,10:03:59,20.54,N,66.26,W
9/12/2011,10:05:59,20.542,N,66.263,W
9/12/2011,10:08:00,20.543,N,66.266,W
9/12/2011,10:10:00,20.545,N,66.269,W
9/12/2011,10:12:00,20.546,N,66.272,W
9/12/2011,10:14:00,20.547,N,66.275,W
9/12/2011,10:15:59,20.549,N,66.278,W
9/12/2011,10:17:59,20.55,N,66.28,W
9/12/2011,10:19:59,20.552,N,66.283,W
9/12/2011,10:21:59,20.553,N,66.286,W
9/12/2011,10:24:00,20.554,N,66.289,W
9/12/2011,10:26:00,20.556,N,66.292,W
9/12/2011,10:28:00,20.557,N,66.295,W
9/12/2011,10:30:00,20.558,N,66.298,W
9/12/2011,10:31:59,20.56,N,66.301,W
9/12/2011,10:33:59,20.561,N,66.304,W
9/12/2011,10:35:59,20.563,N,66.307,W
9/12/2011,10:38:00,20.564,N,66.309,W
9/12/2011,10:40:00,20.565,N,66.312,W
9/12/2011,10:42:00,20.567,N,66.315,W
9/12/2011,10:44:00,20.568,N,66.318,W
9/12/2011,10:45:59,20.569,N,66.321,W
9/12/2011,10:47:59,20.571,N,66.324,W
9/12/2011,10:49:59,20.572,N,66.327,W
9/12/2011,10:51:59,20.573,N,66.33,W
9/12/2011,10:54:00,20.575,N,66.333,W
9/12/2011,10:56:00,20.576,N,66.335,W
9/12/2011,10:58:00,20.577,N,66.338,W
9/12/2011,11:00:00,20.579,N,66.341,W
9/12/2011,11:01:59,20.58,N,66.344,W
9/12/2011,11:03:59,20.581,N,66.347,W
9/12/2011,11:05:59,20.583,N,66.35,W
9/12/2011,11:08:00,20.584,N,66.353,W
9/12/2011,11:10:00,20.585,N,66.355,W
9/12/2011,11:12:00,20.587,N,66.358,W
9/12/2011,11:14:00,20.588,N,66.361,W
9/12/2011,11:15:59,20.589,N,66.364,W
9/12/2011,11:17:59,20.591,N,66.367,W
9/12/2011,11:19:59,20.592,N,66.37,W
9/12/2011,11:21:59,20.593,N,66.373,W
9/12/2011,11:24:00,20.595,N,66.375,W
9/12/2011,11:26:00,20.596,N,66.378,W
9/12/2011,11:28:00,20.597,N,66.381,W
9/12/2011,11:30:00,20.598,N,66.384,W
9/12/2011,11:31:59,20.6,N,66.387,W
9/12/2011,11:33:59,20.601,N,66.39,W
9/12/2011,11:35:59,20.602,N,66.392,W
9/12/2011,11:38:00,20.604,N,66.395,W
9/12/2011,11:40:00,20.605,N,66.398,W
9/12/2011,11:42:00,20.606,N,66.401,W
9/12/2011,11:44:00,20.607,N,66.404,W
9/12/2011,11:45:59,20.609,N,66.406,W
9/12/2011,11:47:59,20.61,N,66.409,W
9/12/2011,11:49:59,20.611,N,66.412,W
9/12/2011,11:51:59,20.612,N,66.415,W
9/12/2011,11:54:00,20.614,N,66.418,W
9/12/2011,11:56:00,20.615,N,66.421,W
9/12/2011,11:58:00,20.616,N,66.423,W
9/12/2011,12:00:00,20.617,N,66.426,W
9/12/2011,12:01:59,20.619,N,66.429,W
9/12/2011,12:03:59,20.62,N,66.432,W
9/12/2011,12:05:59,20.621,N,66.435,W
9/12/2011,12:08:00,20.622,N,66.437,W
9/12/2011,12:10:00,20.623,N,66.44,W
9/12/2011,12:12:00,20.625,N,66.443,W
9/12/2011,12:14:00,20.626,N,66.446,W
9/12/2011,12:15:59,20.627,N,66.448,W
9/12/2011,12:17:59,20.628,N,66.451,W
9/12/2011,12:19:59,20.629,N,66.454,W
9/12/2011,12:21:59,20.631,N,66.457,W
9/12/2011,12:24:00,20.632,N,66.46,W
9/12/2011,12:26:00,20.633,N,66.462,W
9/12/2011,12:28:00,20.634,N,66.465,W
9/12/2011,12:30:00,20.635,N,66.468,W
9/12/2011,12:31:59,20.637,N,66.471,W
9/12/2011,12:33:59,20.638,N,66.473,W
9/12/2011,12:35:59,20.639,N,66.476,W
9/12/2011,12:38:00,20.64,N,66.479,W
9/12/2011,12:40:00,20.641,N,66.482,W
9/12/2011,12:42:00,20.643,N,66.484,W
9/12/2011,12:44:00,20.644,N,66.487,W
9/12/2011,12:45:59,20.645,N,66.49,W
9/12/2011,12:47:59,20.646,N,66.493,W
9/12/2011,12:49:59,20.647,N,66.495,W
9/12/2011,12:51:59,20.648,N,66.498,W
9/12/2011,12:54:00,20.65,N,66.501,W
9/12/2011,12:56:00,20.651,N,66.504,W
9/12/2011,12:58:00,20.652,N,66.506,W
9/12/2011,13:00:00,20.653,N,66.509,W
9/12/2011,13:01:59,20.654,N,66.512,W
9/12/2011,13:03:59,20.655,N,66.515,W
9/12/2011,13:05:59,20.656,N,66.517,W
9/12/2011,13:08:00,20.658,N,66.52,W
9/12/2011,13:10:00,20.659,N,66.523,W
9/12/2011,13:12:00,20.66,N,66.525,W
9/12/2011,13:14:00,20.661,N,66.528,W
9/12/2011,13:15:59,20.662,N,66.531,W
9/12/2011,13:17:59,20.663,N,66.534,W
9/12/2011,13:19:59,20.664,N,66.536,W
9/12/2011,13:21:59,20.665,N,66.539,W
9/12/2011,13:24:00,20.667,N,66.542,W
9/12/2011,13:26:00,20.668,N,66.544,W
9/12/2011,13:28:00,20.669,N,66.547,W
9/12/2011,13:30:00,20.67,N,66.55,W
9/12/2011,13:31:59,20.671,N,66.552,W
9/12/2011,13:33:59,20.672,N,66.555,W
9/12/2011,13:35:59,20.673,N,66.558,W
9/12/2011,13:38:00,20.674,N,66.561,W
9/12/2011,13:40:00,20.675,N,66.563,W
9/12/2011,13:42:00,20.677,N,66.566,W
9/12/2011,13:44:00,20.678,N,66.569,W
9/12/2011,13:45:59,20.679,N,66.571,W
9/12/2011,13:47:59,20.68,N,66.574,W
9/12/2011,13:49:59,20.681,N,66.577,W
9/12/2011,13:51:59,20.682,N,66.579,W
9/12/2011,13:54:00,20.683,N,66.582,W
9/12/2011,13:56:00,20.684,N,66.585,W
9/12/2011,13:58:00,20.685,N,66.587,W
9/12/2011,14:00:00,20.686,N,66.59,W
9/12/2011,14:01:59,20.687,N,66.593,W
9/12/2011,14:03:59,20.688,N,66.595,W
9/12/2011,14:05:59,20.69,N,66.598,W
9/12/2011,14:08:00,20.691,N,66.601,W
9/12/2011,14:10:00,20.692,N,66.603,W
9/12/2011,14:12:00,20.693,N,66.606,W
9/12/2011,14:14:00,20.694,N,66.609,W
9/12/2011,14:15:59,20.695,N,66.611,W
9/12/2011,14:17:59,20.696,N,66.614,W
9/12/2011,14:19:59,20.697,N,66.617,W
9/12/2011,14:21:59,20.698,N,66.619,W
9/12/2011,14:24:00,20.699,N,66.622,W
9/12/2011,14:26:00,20.7,N,66.625,W
9/12/2011,14:28:00,20.701,N,66.627,W
9/12/2011,14:30:00,20.702,N,66.63,W
9/12/2011,14:31:59,20.703,N,66.632,W
9/12/2011,14:33:59,20.704,N,66.635,W
9/12/2011,14:35:59,20.705,N,66.638,W
9/12/2011,14:38:00,20.707,N,66.64,W
9/12/2011,14:40:00,20.708,N,66.643,W
9/12/2011,14:42:00,20.709,N,66.646,W
9/12/2011,14:44:00,20.71,N,66.648,W
9/12/2011,14:45:59,20.711,N,66.651,W
9/12/2011,14:47:59,20.712,N,66.653,W
9/12/2011,14:49:59,20.713,N,66.656,W
9/12/2011,14:51:59,20.714,N,66.659,W
9/12/2011,14:54:00,20.715,N,66.661,W
9/12/2011,14:56:00,20.716,N,66.664,W
9/12/2011,14:58:00,20.717,N,66.666,W
9/12/2011,15:00:00,20.718,N,66.669,W
9/12/2011,15:01:59,20.719,N,66.672,W
9/12/2011,15:03:59,20.72,N,66.674,W
9/12/2011,15:05:59,20.721,N,66.677,W
9/12/2011,15:08:00,20.722,N,66.679,W
9/12/2011,15:10:00,20.723,N,66.682,W
9/12/2011,15:12:00,20.724,N,66.685,W
9/12/2011,15:14:00,20.725,N,66.687,W
9/12/2011,15:15:59,20.726,N,66.69,W
9/12/2011,15:17:59,20.727,N,66.692,W
9/12/2011,15:19:59,20.728,N,66.695,W
9/12/2011,15:21:59,20.729,N,66.698,W
9/12/2011,15:24:00,20.73,N,66.7,W
9/12/2011,15:26:00,20.731,N,66.703,W
9/12/2011,15:28:00,20.732,N,66.705,W
9/12/2011,15:30:00,20.733,N,66.708,W
9/12/2011,15:31:59,20.734,N,66.71,W
9/12/2011,15:33:59,20.735,N,66.713,W
9/12/2011,15:35:59,20.736,N,66.716,W
9/12/2011,15:38:00,20.737,N,66.718,W
9/12/2011,15:40:00,20.738,N,66.721,W
9/12/2011,15:42:00,20.739,N,66.723,W
9/12/2011,15:44:00,20.74,N,66.726,W
9/12/2011,15:45:59,20.741,N,66.728,W
9/12/2011,15:47:59,20.742,N,66.731,W
9/12/2011,15:49:59,20.743,N,66.733,W
9/12/2011,15:51:59,20.744,N,66.736,W
9/12/2011,15:54:00,20.745,N,66.739,W
9/12/2011,15:56:00,20.746,N,66.741,W
9/12/2011,15:58:00,20.747,N,66.744,W
9/12/2011,16:00:00,20.748,N,66.746,W
9/12/2011,16:01:59,20.749,N,66.749,W
9/12/2011,16:03:59,20.75,N,66.751,W
9/12/2011,16:05:59,20.751,N,66.754,W
9/12/2011,16:07:59,20.752,N,66.756,W
9/12/2011,16:09:59,20.753,N,66.759,W
9/12/2011,16:11:59,20.754,N,66.761,W
9/12/2011,16:13:59,20.755,N,66.764,W
9/12/2011,16:16:00,20.756,N,66.766,W
9/12/2011,16:18:00,20.757,N,66.769,W
9/12/2011,16:20:00,20.758,N,66.771,W
9/12/2011,16:22:00,20.759,N,66.774,W
9/12/2011,16:24:00,20.76,N,66.776,W
9/12/2011,16:26:00,20.761,N,66.779,W
9/12/2011,16:28:00,20.762,N,66.782,W
9/12/2011,16:30:00,20.763,N,66.784,W
9/12/2011,16:31:59,20.764,N,66.787,W
9/12/2011,16:33:59,20.765,N,66.789,W
9/12/2011,16:35:59,20.766,N,66.792,W
9/12/2011,16:37:59,20.767,N,66.794,W
9/12/2011,16:39:59,20.768,N,66.797,W
9/12/2011,16:41:59,20.769,N,66.799,W
9/12/2011,16:43:59,20.77,N,66.802,W
9/12/2011,16:46:00,20.771,N,66.804,W
9/12/2011,16:48:00,20.772,N,66.807,W
9/12/2011,16:50:00,20.773,N,66.809,W
9/12/2011,16:52:00,20.774,N,66.811,W
9/12/2011,16:54:00,20.775,N,66.814,W
9/12/2011,16:56:00,20.776,N,66.816,W
9/12/2011,16:58:00,20.777,N,66.819,W
9/12/2011,17:00:00,20.777,N,66.821,W
9/12/2011,17:01:59,20.778,N,66.824,W
9/12/2011,17:03:59,20.779,N,66.826,W
9/12/2011,17:05:59,20.78,N,66.829,W
9/12/2011,17:07:59,20.781,N,66.831,W
9/12/2011,17:09:59,20.782,N,66.834,W
9/12/2011,17:11:59,20.783,N,66.836,W
9/12/2011,17:13:59,20.784,N,66.839,W
9/12/2011,17:16:00,20.785,N,66.841,W
9/12/2011,17:18:00,20.786,N,66.844,W
9/12/2011,17:20:00,20.787,N,66.846,W
9/12/2011,17:22:00,20.788,N,66.849,W
9/12/2011,17:24:00,20.789,N,66.851,W
9/12/2011,17:26:00,20.79,N,66.853,W
9/12/2011,17:28:00,20.791,N,66.856,W
9/12/2011,17:30:00,20.792,N,66.858,W
9/12/2011,17:31:59,20.793,N,66.861,W
9/12/2011,17:33:59,20.794,N,66.863,W
9/12/2011,17:35:59,20.795,N,66.866,W
9/12/2011,17:37:59,20.796,N,66.868,W
9/12/2011,17:39:59,20.797,N,66.871,W
9/12/2011,17:41:59,20.798,N,66.873,W
9/12/2011,17:43:59,20.799,N,66.875,W
9/12/2011,17:46:00,20.8,N,66.878,W
9/12/2011,17:48:00,20.801,N,66.88,W
9/12/2011,17:50:00,20.802,N,66.883,W
9/12/2011,17:52:00,20.803,N,66.885,W
9/12/2011,17:54:00,20.804,N,66.888,W
9/12/2011,17:56:00,20.805,N,66.89,W
9/12/2011,17:58:00,20.806,N,66.892,W
9/12/2011,18:00:00,20.807,N,66.895,W
9/12/2011,18:01:59,20.807,N,66.897,W
9/12/2011,18:03:59,20.808,N,66.9,W
9/12/2011,18:05:59,20.809,N,66.902,W
9/12/2011,18:07:59,20.81,N,66.905,W
9/12/2011,18:09:59,20.811,N,66.907,W
9/12/2011,18:11:59,20.812,N,66.909,W
9/12/2011,18:13:59,20.813,N,66.912,W
9/12/2011,18:16:00,20.814,N,66.914,W
9/12/2011,18:18:00,20.815,N,66.917,W
9/12/2011,18:20:00,20.816,N,66.919,W
9/12/2011,18:22:00,20.817,N,66.921,W
9/12/2011,18:24:00,20.818,N,66.924,W
9/12/2011,18:26:00,20.819,N,66.926,W
9/12/2011,18:28:00,20.82,N,66.929,W
9/12/2011,18:30:00,20.821,N,66.931,W
9/12/2011,18:31:59,20.822,N,66.933,W
9/12/2011,18:33:59,20.823,N,66.936,W
9/12/2011,18:35:59,20.824,N,66.938,W
9/12/2011,18:37:59,20.825,N,66.94,W
9/12/2011,18:39:59,20.826,N,66.943,W
9/12/2011,18:41:59,20.827,N,66.945,W
9/12/2011,18:43:59,20.828,N,66.948,W
9/12/2011,18:46:00,20.829,N,66.95,W
9/12/2011,18:48:00,20.83,N,66.952,W
9/12/2011,18:50:00,20.831,N,66.955,W
9/12/2011,18:52:00,20.832,N,66.957,W
9/12/2011,18:54:00,20.833,N,66.959,W
9/12/2011,18:56:00,20.834,N,66.962,W
9/12/2011,18:58:00,20.835,N,66.964,W
9/12/2011,19:00:00,20.836,N,66.967,W
9/12/2011,19:01:59,20.837,N,66.969,W
9/12/2011,19:03:59,20.838,N,66.971,W
9/12/2011,19:05:59,20.839,N,66.974,W
9/12/2011,19:07:59,20.84,N,66.976,W
9/12/2011,19:09:59,20.841,N,66.978,W
9/12/2011,19:11:59,20.842,N,66.981,W
9/12/2011,19:13:59,20.842,N,66.983,W
9/12/2011,19:16:00,20.843,N,66.985,W
9/12/2011,19:18:00,20.844,N,66.988,W
9/12/2011,19:20:00,20.845,N,66.99,W
9/12/2011,19:22:00,20.846,N,66.992,W
9/12/2011,19:24:00,20.847,N,66.995,W
9/12/2011,19:26:00,20.848,N,66.997,W
9/12/2011,19:28:00,20.849,N,66.999,W
9/12/2011,19:30:00,20.85,N,67.002,W
9/12/2011,19:31:59,20.851,N,67.004,W
9/12/2011,19:33:59,20.852,N,67.006,W
9/12/2011,19:35:59,20.853,N,67.009,W
9/12/2011,19:37:59,20.854,N,67.011,W
9/12/2011,19:39:59,20.855,N,67.013,W
9/12/2011,19:41:59,20.856,N,67.016,W
9/12/2011,19:43:59,20.857,N,67.018,W
9/12/2011,19:46:00,20.858,N,67.02,W
9/12/2011,19:48:00,20.859,N,67.023,W
9/12/2011,19:50:00,20.86,N,67.025,W
9/12/2011,19:52:00,20.861,N,67.027,W
9/12/2011,19:54:00,20.862,N,67.03,W
9/12/2011,19:56:00,20.863,N,67.032,W
9/12/2011,19:58:00,20.864,N,67.034,W
9/12/2011,20:00:00,20.865,N,67.037,W
9/12/2011,20:01:59,20.866,N,67.039,W
9/12/2011,20:03:59,20.867,N,67.041,W
9/12/2011,20:05:59,20.868,N,67.043,W
9/12/2011,20:07:59,20.869,N,67.046,W
9/12/2011,20:09:59,20.87,N,67.048,W
9/12/2011,20:11:59,20.871,N,67.05,W
9/12/2011,20:13:59,20.872,N,67.053,W
9/12/2011,20:16:00,20.873,N,67.055,W
9/12/2011,20:18:00,20.874,N,67.057,W
9/12/2011,20:20:00,20.875,N,67.059,W
9/12/2011,20:22:00,20.877,N,67.062,W
9/12/2011,20:24:00,20.878,N,67.064,W
9/12/2011,20:26:00,20.879,N,67.066,W
9/12/2011,20:28:00,20.88,N,67.069,W
9/12/2011,20:30:00,20.881,N,67.071,W
9/12/2011,20:31:59,20.882,N,67.073,W
9/12/2011,20:33:59,20.883,N,67.075,W
9/12/2011,20:35:59,20.884,N,67.078,W
9/12/2011,20:37:59,20.885,N,67.08,W
9/12/2011,20:39:59,20.886,N,67.082,W
9/12/2011,20:41:59,20.887,N,67.084,W
9/12/2011,20:43:59,20.888,N,67.087,W
9/12/2011,20:46:00,20.889,N,67.089,W
9/12/2011,20:48:00,20.89,N,67.091,W
9/12/2011,20:50:00,20.891,N,67.094,W
9/12/2011,20:52:00,20.892,N,67.096,W
9/12/2011,20:54:00,20.893,N,67.098,W
9/12/2011,20:56:00,20.894,N,67.1,W
9/12/2011,20:58:00,20.895,N,67.103,W
9/12/2011,21:00:00,20.896,N,67.105,W
9/12/2011,21:01:59,20.897,N,67.107,W
9/12/2011,21:03:59,20.898,N,67.109,W
9/12/2011,21:05:59,20.899,N,67.112,W
9/12/2011,21:07:59,20.9,N,67.114,W
9/12/2011,21:09:59,20.901,N,67.116,W
9/12/2011,21:11:59,20.903,N,67.118,W
9/12/2011,21:13:59,20.904,N,67.12,W
9/12/2011,21:16:00,20.905,N,67.123,W
9/12/2011,21:18:00,20.906,N,67.125,W
9/12/2011,21:20:00,20.907,N,67.127,W
9/12/2011,21:22:00,20.908,N,67.129,W
9/12/2011,21:24:00,20.909,N,67.132,W
9/12/2011,21:26:00,20.91,N,67.134,W
9/12/2011,21:28:00,20.911,N,67.136,W
9/12/2011,21:30:00,20.912,N,67.138,W
9/12/2011,21:31:59,20.913,N,67.141,W
9/12/2011,21:33:59,20.914,N,67.143,W
9/12/2011,21:35:59,20.915,N,67.145,W
9/12/2011,21:37:59,20.916,N,67.147,W
9/12/2011,21:39:59,20.918,N,67.149,W
9/12/2011,21:41:59,20.919,N,67.152,W
9/12/2011,21:43:59,20.92,N,67.154,W
9/12/2011,21:46:00,20.921,N,67.156,W
9/12/2011,21:48:00,20.922,N,67.158,W
9/12/2011,21:50:00,20.923,N,67.16,W
9/12/2011,21:52:00,20.924,N,67.163,W
9/12/2011,21:54:00,20.925,N,67.165,W
9/12/2011,21:56:00,20.926,N,67.167,W
9/12/2011,21:58:00,20.927,N,67.169,W
9/12/2011,22:00:00,20.929,N,67.171,W
9/12/2011,22:01:59,20.93,N,67.174,W
9/12/2011,22:03:59,20.931,N,67.176,W
9/12/2011,22:05:59,20.932,N,67.178,W
9/12/2011,22:07:59,20.933,N,67.18,W
9/12/2011,22:09:59,20.934,N,67.182,W
9/12/2011,22:11:59,20.935,N,67.185,W
9/12/2011,22:13:59,20.936,N,67.187,W
9/12/2011,22:16:00,20.938,N,67.189,W
9/12/2011,22:18:00,20.939,N,67.191,W
9/12/2011,22:20:00,20.94,N,67.193,W
9/12/2011,22:22:00,20.941,N,67.195,W
9/12/2011,22:24:00,20.942,N,67.198,W
9/12/2011,22:26:00,20.943,N,67.2,W
9/12/2011,22:28:00,20.944,N,67.202,W
9/12/2011,22:30:00,20.945,N,67.204,W
9/12/2011,22:31:59,20.947,N,67.206,W
9/12/2011,22:33:59,20.948,N,67.208,W
9/12/2011,22:35:59,20.949,N,67.211,W
9/12/2011,22:37:59,20.95,N,67.213,W
9/12/2011,22:39:59,20.951,N,67.215,W
9/12/2011,22:41:59,20.952,N,67.217,W
9/12/2011,22:43:59,20.954,N,67.219,W
9/12/2011,22:46:00,20.955,N,67.221,W
9/12/2011,22:48:00,20.956,N,67.224,W
9/12/2011,22:50:00,20.957,N,67.226,W
9/12/2011,22:52:00,20.958,N,67.228,W
9/12/2011,22:54:00,20.959,N,67.23,W
9/12/2011,22:56:00,20.961,N,67.232,W
9/12/2011,22:58:00,20.962,N,67.234,W
9/12/2011,23:00:00,20.963,N,67.236,W
9/12/2011,23:01:59,20.964,N,67.239,W
9/12/2011,23:03:59,20.965,N,67.241,W
9/12/2011,23:05:59,20.967,N,67.243,W
9/12/2011,23:07:59,20.968,N,67.245,W
9/12/2011,23:09:59,20.969,N,67.247,W
9/12/2011,23:11:59,20.97,N,67.249,W
9/12/2011,23:13:59,20.971,N,67.251,W
9/12/2011,23:16:00,20.973,N,67.254,W
9/12/2011,23:18:00,20.974,N,67.256,W
9/12/2011,23:20:00,20.975,N,67.258,W
9/12/2011,23:22:00,20.976,N,67.26,W
9/12/2011,23:24:00,20.977,N,67.262,W
9/12/2011,23:26:00,20.979,N,67.264,W
9/12/2011,23:28:00,20.98,N,67.266,W
9/12/2011,23:30:00,20.981,N,67.268,W
9/12/2011,23:31:59,20.982,N,67.271,W
9/12/2011,23:33:59,20.984,N,67.273,W
9/12/2011,23:35:59,20.985,N,67.275,W
9/12/2011,23:37:59,20.986,N,67.277,W
9/12/2011,23:39:59,20.987,N,67.279,W
9/12/2011,23:41:59,20.989,N,67.281,W
9/12/2011,23:43:59,20.99,N,67.283,W
9/12/2011,23:46:00,20.991,N,67.285,W
9/12/2011,23:48:00,20.992,N,67.287,W
9/12/2011,23:50:00,20.994,N,67.29,W
9/12/2011,23:52:00,20.995,N,67.292,W
9/12/2011,23:54:00,20.996,N,67.294,W
9/12/2011,23:56:00,20.997,N,67.296,W
9/12/2011,23:58:00,20.999,N,67.298,W
9/13/2011,0:00:00,21,N,67.3,W
9/13/2011,0:01:59,21.002,N,67.302,W
9/13/2011,0:03:59,21.004,N,67.304,W
9/13/2011,0:05:59,21.005,N,67.305,W
9/13/2011,0:07:59,21.007,N,67.307,W
9/13/2011,0:09:59,21.009,N,67.309,W
9/13/2011,0:11:59,21.011,N,67.311,W
9/13/2011,0:13:59,21.013,N,67.313,W
9/13/2011,0:16:00,21.015,N,67.314,W
9/13/2011,0:18:00,21.017,N,67.316,W
9/13/2011,0:20:00,21.018,N,67.318,W
9/13/2011,0:22:00,21.02,N,67.32,W
9/13/2011,0:24:00,21.022,N,67.321,W
9/13/2011,0:26:00,21.024,N,67.323,W
9/13/2011,0:28:00,21.026,N,67.325,W
9/13/2011,0:30:00,21.028,N,67.327,W
9/13/2011,0:31:59,21.03,N,67.329,W
9/13/2011,0:33:59,21.031,N,67.33,W
9/13/2011,0:35:59,21.033,N,67.332,W
9/13/2011,0:37:59,21.035,N,67.334,W
9/13/2011,0:39:59,21.037,N,67.336,W
9/13/2011,0:41:59,21.039,N,67.337,W
9/13/2011,0:43:59,21.041,N,67.339,W
9/13/2011,0:46:00,21.043,N,67.341,W
9/13/2011,0:48:00,21.044,N,67.343,W
9/13/2011,0:50:00,21.046,N,67.344,W
9/13/2011,0:52:00,21.048,N,67.346,W
9/13/2011,0:54:00,21.05,N,67.348,W
9/13/2011,0:56:00,21.052,N,67.35,W
9/13/2011,0:58:00,21.054,N,67.351,W
9/13/2011,1:00:00,21.056,N,67.353,W
9/13/2011,1:01:59,21.058,N,67.355,W
9/13/2011,1:03:59,21.06,N,67.356,W
9/13/2011,1:05:59,21.061,N,67.358,W
9/13/2011,1:07:59,21.063,N,67.36,W
9/13/2011,1:09:59,21.065,N,67.362,W
9/13/2011,1:11:59,21.067,N,67.363,W
9/13/2011,1:13:59,21.069,N,67.365,W
9/13/2011,1:16:00,21.071,N,67.367,W
9/13/2011,1:18:00,21.073,N,67.368,W
9/13/2011,1:20:00,21.075,N,67.37,W
9/13/2011,1:22:00,21.077,N,67.372,W
9/13/2011,1:24:00,21.079,N,67.374,W
9/13/2011,1:26:00,21.081,N,67.375,W
9/13/2011,1:28:00,21.082,N,67.377,W
