Track,for,Lili,2002,,,
Date,Time,(UTC),Latitude,Longitude,,Category
MM/DD/Year,HH:MM:SS,(deg),(deg),,,
9/23/2002,17:02:15,12.334,N,60.14,W,4
9/23/2002,17:04:14,12.333,N,60.151,W,4
9/23/2002,17:06:14,12.333,N,60.162,W,4
9/23/2002,17:08:15,12.332,N,60.173,W,4
9/23/2002,17:10:15,12.331,N,60.184,W,4
9/23/2002,17:12:14,12.331,N,60.196,W,4
9/23/2002,17:14:14,12.33,N,60.207,W,4
9/23/2002,17:14:50,12.33,N,60.21,W,4
9/23/2002,17:16:50,12.33,N,60.221,W,4
9/23/2002,17:18:49,12.329,N,60.232,W,4
9/23/2002,17:20:49,12.329,N,60.243,W,4
9/23/2002,17:22:50,12.328,N,60.254,W,4
9/23/2002,17:24:50,12.328,N,60.265,W,4
9/23/2002,17:26:49,12.328,N,60.276,W,4
9/23/2002,17:28:50,12.327,N,60.287,W,4
9/23/2002,17:30:50,12.327,N,60.298,W,4
9/23/2002,17:32:49,12.327,N,60.308,W,4
9/23/2002,17:34:49,12.326,N,60.319,W,4
9/23/2002,17:36:50,12.326,N,60.33,W,4
9/23/2002,17:38:50,12.326,N,60.341,W,4
9/23/2002,17:40:49,12.325,N,60.352,W,4
9/23/2002,17:42:49,12.325,N,60.363,W,4
9/23/2002,17:44:50,12.325,N,60.373,W,4
9/23/2002,17:46:50,12.325,N,60.384,W,4
9/23/2002,17:48:49,12.324,N,60.395,W,4
9/23/2002,17:50:49,12.324,N,60.405,W,4
9/23/2002,17:52:50,12.324,N,60.416,W,4
9/23/2002,17:54:50,12.324,N,60.427,W,4
9/23/2002,17:56:49,12.324,N,60.437,W,4
9/23/2002,17:58:50,12.324,N,60.448,W,4
9/23/2002,18:00:50,12.324,N,60.459,W,4
9/23/2002,18:02:49,12.323,N,60.469,W,4
9/23/2002,18:04:49,12.323,N,60.48,W,4
9/23/2002,18:06:50,12.323,N,60.49,W,4
9/23/2002,18:08:50,12.323,N,60.501,W,4
9/23/2002,18:10:49,12.323,N,60.511,W,4
9/23/2002,18:12:49,12.323,N,60.522,W,4
9/23/2002,18:14:50,12.323,N,60.532,W,4
9/23/2002,18:16:50,12.323,N,60.543,W,4
9/23/2002,18:18:49,12.323,N,60.553,W,4
9/23/2002,18:20:49,12.323,N,60.564,W,4
9/23/2002,18:22:50,12.324,N,60.574,W,4
9/23/2002,18:24:50,12.324,N,60.584,W,4
9/23/2002,18:26:49,12.324,N,60.595,W,4
9/23/2002,18:28:50,12.324,N,60.605,W,4
9/23/2002,18:30:50,12.324,N,60.615,W,4
9/23/2002,18:32:49,12.324,N,60.625,W,4
9/23/2002,18:34:49,12.325,N,60.635,W,4
9/23/2002,18:36:50,12.325,N,60.646,W,4
9/23/2002,18:38:50,12.325,N,60.656,W,4
9/23/2002,18:40:49,12.325,N,60.666,W,4
9/23/2002,18:42:49,12.326,N,60.676,W,4
9/23/2002,18:44:50,12.326,N,60.686,W,4
9/23/2002,18:46:50,12.326,N,60.696,W,4
9/23/2002,18:48:49,12.327,N,60.706,W,4
9/23/2002,18:50:49,12.327,N,60.716,W,4
9/23/2002,18:52:50,12.327,N,60.726,W,4
9/23/2002,18:54:50,12.328,N,60.736,W,4
9/23/2002,18:56:49,12.328,N,60.746,W,4
9/23/2002,18:58:50,12.329,N,60.756,W,4
9/23/2002,19:00:50,12.329,N,60.766,W,4
9/23/2002,19:02:49,12.33,N,60.776,W,4
9/23/2002,19:04:49,12.33,N,60.785,W,4
9/23/2002,19:06:50,12.331,N,60.795,W,4
9/23/2002,19:08:50,12.332,N,60.805,W,4
9/23/2002,19:10:49,12.332,N,60.815,W,4
9/23/2002,19:12:49,12.333,N,60.824,W,4
9/23/2002,19:14:50,12.334,N,60.834,W,4
9/23/2002,19:16:50,12.334,N,60.844,W,4
9/23/2002,19:18:49,12.335,N,60.853,W,4
9/23/2002,19:20:49,12.336,N,60.863,W,4
9/23/2002,19:22:50,12.337,N,60.872,W,4
9/23/2002,19:24:50,12.337,N,60.882,W,4
9/23/2002,19:26:49,12.338,N,60.891,W,4
9/23/2002,19:28:50,12.339,N,60.901,W,4
9/23/2002,19:30:50,12.34,N,60.91,W,4
9/23/2002,19:32:49,12.341,N,60.92,W,4
9/23/2002,19:34:49,12.342,N,60.929,W,4
9/23/2002,19:36:50,12.343,N,60.938,W,4
9/23/2002,19:38:50,12.344,N,60.948,W,4
9/23/2002,19:40:49,12.345,N,60.957,W,4
9/23/2002,19:42:49,12.346,N,60.966,W,4
9/23/2002,19:44:50,12.347,N,60.975,W,4
9/23/2002,19:46:50,12.348,N,60.984,W,4
9/23/2002,19:48:49,12.349,N,60.994,W,4
9/23/2002,19:50:49,12.35,N,61.003,W,4
9/23/2002,19:52:50,12.351,N,61.012,W,4
9/23/2002,19:54:50,12.352,N,61.021,W,4
9/23/2002,19:56:49,12.354,N,61.03,W,4
9/23/2002,19:58:50,12.355,N,61.039,W,4
9/23/2002,20:00:50,12.356,N,61.048,W,4
9/23/2002,20:02:49,12.357,N,61.057,W,4
9/23/2002,20:04:49,12.359,N,61.066,W,4
9/23/2002,20:06:50,12.36,N,61.074,W,4
9/23/2002,20:08:50,12.361,N,61.083,W,4
9/23/2002,20:10:49,12.363,N,61.092,W,4
9/23/2002,20:12:49,12.364,N,61.101,W,4
9/23/2002,20:14:50,12.366,N,61.11,W,4
9/23/2002,20:16:50,12.367,N,61.118,W,4
9/23/2002,20:18:49,12.369,N,61.127,W,4
9/23/2002,20:20:49,12.37,N,61.136,W,4
9/23/2002,20:22:50,12.372,N,61.144,W,4
9/23/2002,20:24:50,12.373,N,61.153,W,4
9/23/2002,20:26:49,12.375,N,61.162,W,4
9/23/2002,20:28:50,12.376,N,61.17,W,4
9/23/2002,20:30:50,12.378,N,61.179,W,4
9/23/2002,20:32:49,12.379,N,61.187,W,4
9/23/2002,20:34:49,12.381,N,61.196,W,4
9/23/2002,20:36:50,12.383,N,61.204,W,4
9/23/2002,20:38:50,12.384,N,61.213,W,4
9/23/2002,20:40:49,12.386,N,61.221,W,4
9/23/2002,20:42:49,12.388,N,61.23,W,4
9/23/2002,20:44:50,12.389,N,61.238,W,4
9/23/2002,20:46:50,12.391,N,61.247,W,4
9/23/2002,20:48:49,12.393,N,61.255,W,4
9/23/2002,20:50:49,12.395,N,61.263,W,4
9/23/2002,20:52:50,12.396,N,61.272,W,4
9/23/2002,20:54:50,12.398,N,61.28,W,4
9/23/2002,20:56:49,12.4,N,61.288,W,4
9/23/2002,20:58:50,12.402,N,61.296,W,4
9/23/2002,21:00:50,12.404,N,61.305,W,4
9/23/2002,21:02:49,12.405,N,61.313,W,4
9/23/2002,21:04:49,12.407,N,61.321,W,4
9/23/2002,21:06:50,12.409,N,61.329,W,4
9/23/2002,21:08:50,12.411,N,61.338,W,4
9/23/2002,21:10:49,12.413,N,61.346,W,4
9/23/2002,21:12:49,12.415,N,61.354,W,4
9/23/2002,21:14:50,12.417,N,61.362,W,4
9/23/2002,21:16:50,12.419,N,61.37,W,4
9/23/2002,21:18:49,12.421,N,61.378,W,4
9/23/2002,21:20:49,12.423,N,61.387,W,4
9/23/2002,21:22:50,12.425,N,61.395,W,4
9/23/2002,21:24:50,12.426,N,61.403,W,4
9/23/2002,21:26:49,12.428,N,61.411,W,4
9/23/2002,21:28:50,12.43,N,61.419,W,4
9/23/2002,21:30:50,12.432,N,61.427,W,4
9/23/2002,21:32:49,12.434,N,61.435,W,4
9/23/2002,21:34:49,12.436,N,61.443,W,4
9/23/2002,21:36:50,12.438,N,61.451,W,4
9/23/2002,21:38:50,12.44,N,61.459,W,4
9/23/2002,21:40:49,12.443,N,61.467,W,4
9/23/2002,21:42:49,12.445,N,61.475,W,4
9/23/2002,21:44:50,12.447,N,61.483,W,4
9/23/2002,21:46:50,12.449,N,61.491,W,4
9/23/2002,21:48:49,12.451,N,61.499,W,4
9/23/2002,21:50:49,12.453,N,61.507,W,4
9/23/2002,21:52:50,12.455,N,61.515,W,4
9/23/2002,21:54:50,12.457,N,61.523,W,4
9/23/2002,21:56:49,12.459,N,61.531,W,4
9/23/2002,21:58:50,12.461,N,61.539,W,4
9/23/2002,22:00:50,12.463,N,61.547,W,4
9/23/2002,22:02:49,12.465,N,61.555,W,4
9/23/2002,22:04:49,12.467,N,61.563,W,4
9/23/2002,22:06:50,12.469,N,61.571,W,4
9/23/2002,22:08:50,12.471,N,61.579,W,4
9/23/2002,22:10:49,12.474,N,61.587,W,4
9/23/2002,22:12:49,12.476,N,61.595,W,4
9/23/2002,22:14:50,12.478,N,61.602,W,4
9/23/2002,22:16:50,12.48,N,61.61,W,4
9/23/2002,22:18:49,12.482,N,61.618,W,4
9/23/2002,22:20:49,12.484,N,61.626,W,4
9/23/2002,22:22:50,12.486,N,61.634,W,4
9/23/2002,22:24:50,12.488,N,61.642,W,4
9/23/2002,22:26:49,12.49,N,61.65,W,4
9/23/2002,22:28:50,12.492,N,61.658,W,4
9/23/2002,22:30:50,12.495,N,61.666,W,4
9/23/2002,22:32:49,12.497,N,61.674,W,4
9/23/2002,22:34:49,12.499,N,61.682,W,4
9/23/2002,22:36:50,12.501,N,61.69,W,4
9/23/2002,22:38:50,12.503,N,61.698,W,4
9/23/2002,22:40:49,12.505,N,61.705,W,4
9/23/2002,22:42:49,12.507,N,61.713,W,4
9/23/2002,22:44:50,12.509,N,61.721,W,4
9/23/2002,22:46:50,12.511,N,61.729,W,4
9/23/2002,22:48:49,12.513,N,61.737,W,4
9/23/2002,22:50:49,12.515,N,61.745,W,4
9/23/2002,22:52:50,12.517,N,61.753,W,4
9/23/2002,22:54:50,12.519,N,61.761,W,4
9/23/2002,22:56:49,12.522,N,61.769,W,4
9/23/2002,22:58:50,12.524,N,61.777,W,4
9/23/2002,23:00:50,12.526,N,61.785,W,4
9/23/2002,23:02:49,12.528,N,61.793,W,4
9/23/2002,23:04:49,12.53,N,61.801,W,4
9/23/2002,23:06:50,12.532,N,61.809,W,4
9/23/2002,23:08:50,12.534,N,61.817,W,4
9/23/2002,23:10:49,12.536,N,61.825,W,4
9/23/2002,23:12:49,12.538,N,61.833,W,4
9/23/2002,23:14:50,12.54,N,61.841,W,4
9/23/2002,23:16:50,12.542,N,61.849,W,4
9/23/2002,23:18:49,12.544,N,61.857,W,4
9/23/2002,23:20:49,12.546,N,61.866,W,4
9/23/2002,23:22:50,12.547,N,61.874,W,4
9/23/2002,23:24:50,12.549,N,61.882,W,4
9/23/2002,23:26:49,12.551,N,61.89,W,4
9/23/2002,23:28:50,12.553,N,61.898,W,4
9/23/2002,23:30:50,12.555,N,61.906,W,4
9/23/2002,23:32:49,12.557,N,61.914,W,4
9/23/2002,23:34:49,12.559,N,61.922,W,4
9/23/2002,23:36:50,12.561,N,61.931,W,4
9/23/2002,23:38:50,12.563,N,61.939,W,4
9/23/2002,23:40:49,12.564,N,61.947,W,4
9/23/2002,23:42:49,12.566,N,61.955,W,4
9/23/2002,23:44:50,12.568,N,61.964,W,4
9/23/2002,23:46:50,12.57,N,61.972,W,4
9/23/2002,23:48:49,12.572,N,61.98,W,4
9/23/2002,23:50:49,12.573,N,61.988,W,4
9/23/2002,23:52:50,12.575,N,61.997,W,4
9/23/2002,23:54:50,12.577,N,62.005,W,4
9/23/2002,23:56:49,12.578,N,62.013,W,4
9/23/2002,23:58:50,12.58,N,62.022,W,4
9/24/2002,0:00:50,12.582,N,62.03,W,4
9/24/2002,0:02:49,12.584,N,62.039,W,4
9/24/2002,0:04:49,12.585,N,62.047,W,4
9/24/2002,0:06:50,12.587,N,62.056,W,4
9/24/2002,0:08:50,12.588,N,62.064,W,4
9/24/2002,0:10:49,12.59,N,62.073,W,4
9/24/2002,0:12:49,12.592,N,62.081,W,4
9/24/2002,0:14:50,12.593,N,62.09,W,4
9/24/2002,0:16:50,12.595,N,62.098,W,4
9/24/2002,0:18:49,12.596,N,62.107,W,4
9/24/2002,0:20:49,12.598,N,62.115,W,4
9/24/2002,0:22:50,12.599,N,62.124,W,4
9/24/2002,0:24:50,12.601,N,62.133,W,4
9/24/2002,0:26:49,12.602,N,62.141,W,4
9/24/2002,0:28:50,12.603,N,62.15,W,4
9/24/2002,0:30:50,12.605,N,62.159,W,4
9/24/2002,0:32:49,12.606,N,62.168,W,4
9/24/2002,0:34:49,12.608,N,62.176,W,4
9/24/2002,0:36:50,12.609,N,62.185,W,4
9/24/2002,0:38:50,12.61,N,62.194,W,4
9/24/2002,0:40:49,12.611,N,62.203,W,4
9/24/2002,0:42:49,12.613,N,62.212,W,4
9/24/2002,0:44:50,12.614,N,62.221,W,4
9/24/2002,0:46:50,12.615,N,62.229,W,4
9/24/2002,0:48:49,12.616,N,62.238,W,4
9/24/2002,0:50:49,12.618,N,62.247,W,4
9/24/2002,0:52:50,12.619,N,62.256,W,4
9/24/2002,0:54:50,12.62,N,62.265,W,4
9/24/2002,0:56:49,12.621,N,62.274,W,4
9/24/2002,0:58:50,12.622,N,62.283,W,4
9/24/2002,1:00:50,12.623,N,62.292,W,4
9/24/2002,1:02:49,12.624,N,62.301,W,4
9/24/2002,1:04:49,12.626,N,62.31,W,4
9/24/2002,1:06:50,12.627,N,62.32,W,4
9/24/2002,1:08:50,12.628,N,62.329,W,4
9/24/2002,1:10:49,12.629,N,62.338,W,4
9/24/2002,1:12:49,12.63,N,62.347,W,4
9/24/2002,1:14:50,12.631,N,62.356,W,4
9/24/2002,1:16:50,12.632,N,62.365,W,4
9/24/2002,1:18:49,12.633,N,62.375,W,4
9/24/2002,1:20:49,12.634,N,62.384,W,4
9/24/2002,1:22:50,12.635,N,62.393,W,4
9/24/2002,1:24:50,12.635,N,62.402,W,4
9/24/2002,1:26:49,12.636,N,62.412,W,4
9/24/2002,1:28:50,12.637,N,62.421,W,4
9/24/2002,1:30:50,12.638,N,62.43,W,4
9/24/2002,1:32:49,12.639,N,62.44,W,4
9/24/2002,1:34:49,12.64,N,62.449,W,4
9/24/2002,1:36:50,12.641,N,62.459,W,4
9/24/2002,1:38:50,12.641,N,62.468,W,4
9/24/2002,1:40:49,12.642,N,62.477,W,4
9/24/2002,1:42:49,12.643,N,62.487,W,4
9/24/2002,1:44:50,12.644,N,62.496,W,4
9/24/2002,1:45:25,12.644,N,62.499,W,4
9/24/2002,1:47:24,12.644,N,62.509,W,4
9/24/2002,1:49:24,12.644,N,62.52,W,4
9/24/2002,1:51:25,12.645,N,62.53,W,4
9/24/2002,1:53:25,12.645,N,62.541,W,4
9/24/2002,1:55:24,12.645,N,62.551,W,4
9/24/2002,1:57:24,12.645,N,62.561,W,4
9/24/2002,1:59:25,12.646,N,62.572,W,4
9/24/2002,2:01:24,12.646,N,62.582,W,4
9/24/2002,2:03:24,12.646,N,62.592,W,4
9/24/2002,2:05:25,12.646,N,62.603,W,4
9/24/2002,2:07:25,12.646,N,62.613,W,4
9/24/2002,2:09:24,12.647,N,62.623,W,4
9/24/2002,2:11:24,12.647,N,62.634,W,4
9/24/2002,2:13:25,12.647,N,62.644,W,4
9/24/2002,2:15:25,12.647,N,62.655,W,4
9/24/2002,2:17:24,12.647,N,62.665,W,4
9/24/2002,2:19:24,12.648,N,62.675,W,4
9/24/2002,2:21:25,12.648,N,62.686,W,4
9/24/2002,2:23:25,12.648,N,62.696,W,4
9/24/2002,2:25:24,12.648,N,62.706,W,4
9/24/2002,2:27:24,12.648,N,62.717,W,4
9/24/2002,2:29:25,12.648,N,62.727,W,4
9/24/2002,2:31:24,12.649,N,62.737,W,4
9/24/2002,2:33:24,12.649,N,62.748,W,4
9/24/2002,2:35:25,12.649,N,62.758,W,4
9/24/2002,2:37:25,12.649,N,62.768,W,4
9/24/2002,2:39:24,12.649,N,62.779,W,4
9/24/2002,2:41:24,12.65,N,62.789,W,4
9/24/2002,2:43:25,12.65,N,62.799,W,4
9/24/2002,2:45:25,12.65,N,62.809,W,4
9/24/2002,2:47:24,12.65,N,62.82,W,4
9/24/2002,2:49:24,12.65,N,62.83,W,4
9/24/2002,2:51:25,12.651,N,62.84,W,4
9/24/2002,2:53:25,12.651,N,62.851,W,4
9/24/2002,2:55:24,12.651,N,62.861,W,4
9/24/2002,2:57:24,12.651,N,62.871,W,4
9/24/2002,2:59:25,12.651,N,62.881,W,4
9/24/2002,3:01:24,12.652,N,62.891,W,4
9/24/2002,3:03:24,12.652,N,62.902,W,4
9/24/2002,3:05:25,12.652,N,62.912,W,4
9/24/2002,3:07:25,12.652,N,62.922,W,4
9/24/2002,3:09:24,12.653,N,62.932,W,4
9/24/2002,3:11:24,12.653,N,62.942,W,4
9/24/2002,3:13:25,12.653,N,62.953,W,4
9/24/2002,3:15:25,12.653,N,62.963,W,4
9/24/2002,3:17:24,12.653,N,62.973,W,4
9/24/2002,3:19:24,12.654,N,62.983,W,4
9/24/2002,3:21:25,12.654,N,62.993,W,4
9/24/2002,3:23:25,12.654,N,63.003,W,4
9/24/2002,3:25:24,12.654,N,63.013,W,4
9/24/2002,3:27:24,12.655,N,63.023,W,4
9/24/2002,3:29:25,12.655,N,63.033,W,4
9/24/2002,3:31:24,12.655,N,63.043,W,4
9/24/2002,3:33:24,12.655,N,63.054,W,4
9/24/2002,3:35:25,12.656,N,63.064,W,4
9/24/2002,3:37:25,12.656,N,63.074,W,4
9/24/2002,3:39:24,12.656,N,63.084,W,4
9/24/2002,3:41:24,12.657,N,63.094,W,4
9/24/2002,3:43:25,12.657,N,63.103,W,4
9/24/2002,3:45:25,12.657,N,63.113,W,4
9/24/2002,3:47:24,12.657,N,63.123,W,4
9/24/2002,3:49:24,12.658,N,63.133,W,4
9/24/2002,3:51:25,12.658,N,63.143,W,4
9/24/2002,3:53:25,12.658,N,63.153,W,4
9/24/2002,3:55:24,12.659,N,63.163,W,4
9/24/2002,3:57:24,12.659,N,63.173,W,4
9/24/2002,3:59:25,12.659,N,63.183,W,4
9/24/2002,4:01:24,12.66,N,63.192,W,4
9/24/2002,4:03:24,12.66,N,63.202,W,4
9/24/2002,4:05:25,12.66,N,63.212,W,4
9/24/2002,4:07:25,12.661,N,63.222,W,4
9/24/2002,4:09:24,12.661,N,63.232,W,4
9/24/2002,4:11:24,12.662,N,63.241,W,4
9/24/2002,4:13:25,12.662,N,63.251,W,4
9/24/2002,4:15:25,12.662,N,63.261,W,4
9/24/2002,4:17:24,12.663,N,63.27,W,4
9/24/2002,4:19:24,12.663,N,63.28,W,4
9/24/2002,4:21:25,12.664,N,63.29,W,4
9/24/2002,4:23:25,12.664,N,63.299,W,4
9/24/2002,4:25:24,12.664,N,63.309,W,4
9/24/2002,4:27:24,12.665,N,63.318,W,4
9/24/2002,4:29:25,12.665,N,63.328,W,4
9/24/2002,4:31:24,12.666,N,63.338,W,4
9/24/2002,4:33:24,12.666,N,63.347,W,4
9/24/2002,4:35:25,12.667,N,63.357,W,4
9/24/2002,4:37:25,12.667,N,63.366,W,4
9/24/2002,4:39:24,12.668,N,63.375,W,4
9/24/2002,4:41:24,12.668,N,63.385,W,4
9/24/2002,4:43:25,12.669,N,63.394,W,4
9/24/2002,4:45:25,12.669,N,63.404,W,4
9/24/2002,4:47:24,12.67,N,63.413,W,4
9/24/2002,4:49:24,12.67,N,63.422,W,4
9/24/2002,4:51:25,12.671,N,63.432,W,4
9/24/2002,4:53:25,12.671,N,63.441,W,4
9/24/2002,4:55:24,12.672,N,63.45,W,4
9/24/2002,4:57:24,12.672,N,63.459,W,4
9/24/2002,4:59:25,12.673,N,63.469,W,4
9/24/2002,4:59:28,12.673,N,63.469,W,4
9/24/2002,5:01:29,12.674,N,63.477,W,4
9/24/2002,5:03:29,12.676,N,63.486,W,4
9/24/2002,5:05:28,12.677,N,63.494,W,4
9/24/2002,5:07:28,12.679,N,63.502,W,4
9/24/2002,5:09:29,12.68,N,63.51,W,4
9/24/2002,5:11:29,12.682,N,63.518,W,4
9/24/2002,5:13:28,12.683,N,63.526,W,4
9/24/2002,5:15:28,12.685,N,63.534,W,4
9/24/2002,5:17:29,12.687,N,63.542,W,4
9/24/2002,5:19:29,12.688,N,63.55,W,4
9/24/2002,5:21:28,12.69,N,63.558,W,4
9/24/2002,5:23:28,12.692,N,63.565,W,4
9/24/2002,5:25:29,12.693,N,63.573,W,4
9/24/2002,5:27:28,12.695,N,63.581,W,4
9/24/2002,5:29:28,12.697,N,63.588,W,4
9/24/2002,5:31:29,12.699,N,63.596,W,4
9/24/2002,5:33:29,12.701,N,63.603,W,4
9/24/2002,5:35:28,12.703,N,63.61,W,4
9/24/2002,5:37:28,12.705,N,63.618,W,4
9/24/2002,5:39:29,12.707,N,63.625,W,4
9/24/2002,5:41:29,12.709,N,63.632,W,4
9/24/2002,5:43:28,12.711,N,63.639,W,4
9/24/2002,5:45:28,12.713,N,63.646,W,4
9/24/2002,5:47:29,12.716,N,63.653,W,4
9/24/2002,5:49:29,12.718,N,63.66,W,4
9/24/2002,5:51:28,12.72,N,63.667,W,4
9/24/2002,5:53:28,12.723,N,63.674,W,4
9/24/2002,5:55:29,12.725,N,63.681,W,4
9/24/2002,5:57:28,12.727,N,63.687,W,4
9/24/2002,5:59:28,12.73,N,63.694,W,4
9/24/2002,6:01:29,12.732,N,63.701,W,4
9/24/2002,6:03:29,12.735,N,63.707,W,4
9/24/2002,6:05:28,12.737,N,63.713,W,4
9/24/2002,6:07:28,12.74,N,63.72,W,4
9/24/2002,6:09:29,12.743,N,63.726,W,4
9/24/2002,6:11:29,12.745,N,63.732,W,4
9/24/2002,6:13:28,12.748,N,63.739,W,4
9/24/2002,6:15:28,12.751,N,63.745,W,4
9/24/2002,6:17:29,12.754,N,63.751,W,4
9/24/2002,6:19:29,12.756,N,63.757,W,4
9/24/2002,6:21:28,12.759,N,63.763,W,4
9/24/2002,6:23:28,12.762,N,63.769,W,4
9/24/2002,6:25:29,12.765,N,63.775,W,4
9/24/2002,6:27:28,12.768,N,63.781,W,4
9/24/2002,6:29:28,12.771,N,63.786,W,4
9/24/2002,6:31:29,12.774,N,63.792,W,4
9/24/2002,6:33:29,12.777,N,63.798,W,4
9/24/2002,6:35:28,12.78,N,63.804,W,4
9/24/2002,6:37:28,12.783,N,63.809,W,4
9/24/2002,6:39:29,12.786,N,63.815,W,4
9/24/2002,6:41:29,12.789,N,63.82,W,4
9/24/2002,6:43:28,12.792,N,63.826,W,4
9/24/2002,6:45:28,12.795,N,63.831,W,4
9/24/2002,6:47:29,12.799,N,63.837,W,4
9/24/2002,6:49:29,12.802,N,63.842,W,4
9/24/2002,6:51:28,12.805,N,63.848,W,4
9/24/2002,6:53:28,12.808,N,63.853,W,4
9/24/2002,6:55:29,12.811,N,63.858,W,4
9/24/2002,6:57:28,12.815,N,63.864,W,4
9/24/2002,6:59:28,12.818,N,63.869,W,4
9/24/2002,7:01:29,12.821,N,63.874,W,4
9/24/2002,7:03:29,12.824,N,63.879,W,4
9/24/2002,7:05:28,12.828,N,63.884,W,4
9/24/2002,7:07:28,12.831,N,63.89,W,4
9/24/2002,7:09:29,12.834,N,63.895,W,4
9/24/2002,7:11:29,12.838,N,63.9,W,4
9/24/2002,7:13:28,12.841,N,63.905,W,4
9/24/2002,7:15:28,12.844,N,63.91,W,4
9/24/2002,7:17:29,12.848,N,63.915,W,4
9/24/2002,7:19:29,12.851,N,63.92,W,4
9/24/2002,7:21:28,12.854,N,63.925,W,4
9/24/2002,7:23:28,12.858,N,63.93,W,4
9/24/2002,7:25:29,12.861,N,63.935,W,4
9/24/2002,7:27:28,12.864,N,63.94,W,4
9/24/2002,7:29:28,12.868,N,63.945,W,4
9/24/2002,7:31:29,12.871,N,63.95,W,4
9/24/2002,7:33:29,12.874,N,63.955,W,4
9/24/2002,7:35:28,12.878,N,63.959,W,4
9/24/2002,7:37:28,12.881,N,63.964,W,4
9/24/2002,7:39:29,12.884,N,63.969,W,4
9/24/2002,7:41:29,12.888,N,63.974,W,4
9/24/2002,7:43:28,12.891,N,63.979,W,4
9/24/2002,7:45:28,12.895,N,63.984,W,4
9/24/2002,7:47:29,12.898,N,63.989,W,4
9/24/2002,7:49:29,12.901,N,63.993,W,4
9/24/2002,7:51:28,12.905,N,63.998,W,4
9/24/2002,7:53:28,12.908,N,64.003,W,4
9/24/2002,7:55:29,12.911,N,64.008,W,4
9/24/2002,7:57:28,12.914,N,64.013,W,4
9/24/2002,7:59:28,12.918,N,64.018,W,4
9/24/2002,8:01:29,12.921,N,64.023,W,4
9/24/2002,8:03:29,12.924,N,64.027,W,4
9/24/2002,8:05:28,12.927,N,64.032,W,4
9/24/2002,8:07:28,12.931,N,64.037,W,4
9/24/2002,8:09:28,12.934,N,64.042,W,4
9/24/2002,8:11:28,12.937,N,64.047,W,4
9/24/2002,8:13:29,12.94,N,64.052,W,4
9/24/2002,8:15:29,12.943,N,64.057,W,4
9/24/2002,8:17:29,12.947,N,64.062,W,4
9/24/2002,8:19:29,12.95,N,64.067,W,4
9/24/2002,8:21:28,12.953,N,64.072,W,4
9/24/2002,8:23:28,12.956,N,64.077,W,4
9/24/2002,8:25:28,12.959,N,64.082,W,4
9/24/2002,8:27:29,12.962,N,64.087,W,4
9/24/2002,8:29:29,12.965,N,64.092,W,4
9/24/2002,8:31:29,12.968,N,64.097,W,4
9/24/2002,8:33:29,12.971,N,64.102,W,4
9/24/2002,8:35:28,12.974,N,64.107,W,4
9/24/2002,8:37:28,12.977,N,64.112,W,4
9/24/2002,8:39:28,12.98,N,64.117,W,4
9/24/2002,8:41:28,12.983,N,64.122,W,4
9/24/2002,8:43:29,12.985,N,64.128,W,4
9/24/2002,8:45:29,12.988,N,64.133,W,4
9/24/2002,8:47:29,12.991,N,64.138,W,4
9/24/2002,8:49:29,12.994,N,64.143,W,4
9/24/2002,8:51:28,12.996,N,64.149,W,4
9/24/2002,8:53:28,12.999,N,64.154,W,4
9/24/2002,8:55:28,13.002,N,64.159,W,4
9/24/2002,8:57:29,13.004,N,64.165,W,4
9/24/2002,8:59:29,13.007,N,64.17,W,4
9/24/2002,9:01:29,13.009,N,64.176,W,4
9/24/2002,9:03:29,13.012,N,64.181,W,4
9/24/2002,9:05:28,13.014,N,64.187,W,4
9/24/2002,9:07:28,13.017,N,64.192,W,4
9/24/2002,9:09:28,13.019,N,64.198,W,4
9/24/2002,9:11:28,13.021,N,64.204,W,4
9/24/2002,9:13:29,13.024,N,64.209,W,4
9/24/2002,9:15:29,13.026,N,64.215,W,4
9/24/2002,9:17:29,13.028,N,64.221,W,4
9/24/2002,9:19:29,13.03,N,64.227,W,4
9/24/2002,9:21:28,13.032,N,64.233,W,4
9/24/2002,9:23:28,13.034,N,64.239,W,4
9/24/2002,9:25:28,13.036,N,64.245,W,4
9/24/2002,9:27:29,13.038,N,64.251,W,4
9/24/2002,9:29:29,13.04,N,64.257,W,4
9/24/2002,9:31:29,13.042,N,64.263,W,4
9/24/2002,9:33:29,13.044,N,64.269,W,4
9/24/2002,9:35:28,13.046,N,64.276,W,4
9/24/2002,9:37:28,13.047,N,64.282,W,4
9/24/2002,9:39:28,13.049,N,64.288,W,4
9/24/2002,9:41:28,13.051,N,64.295,W,4
9/24/2002,9:43:29,13.052,N,64.301,W,4
9/24/2002,9:45:29,13.054,N,64.308,W,4
9/24/2002,9:47:29,13.055,N,64.314,W,4
9/24/2002,9:49:29,13.056,N,64.321,W,4
9/24/2002,9:51:28,13.058,N,64.328,W,4
9/24/2002,9:53:28,13.059,N,64.335,W,4
9/24/2002,9:55:28,13.06,N,64.341,W,4
9/24/2002,9:57:29,13.061,N,64.348,W,4
9/24/2002,9:59:29,13.062,N,64.355,W,4
9/24/2002,10:01:29,13.063,N,64.363,W,4
9/24/2002,10:03:29,13.064,N,64.37,W,4
9/24/2002,10:05:28,13.065,N,64.377,W,4
