Track,for,Gabrielle,2013,,
Date,Time,(UTC),Latitude,Longitude,
MM/DD/Year,HH:MM:SS,(deg),(deg),,
9/4/2013,17:53:39,15.578,N,66,W
9/4/2013,17:55:38,15.58,N,66.005,W
9/4/2013,17:57:38,15.581,N,66.01,W
9/4/2013,17:59:39,15.583,N,66.015,W
9/4/2013,18:01:39,15.585,N,66.02,W
9/4/2013,18:03:38,15.586,N,66.025,W
9/4/2013,18:05:38,15.588,N,66.03,W
9/4/2013,18:07:39,15.589,N,66.034,W
9/4/2013,18:09:39,15.591,N,66.039,W
9/4/2013,18:11:38,15.592,N,66.044,W
9/4/2013,18:13:39,15.594,N,66.049,W
9/4/2013,18:15:39,15.595,N,66.054,W
9/4/2013,18:17:38,15.597,N,66.059,W
9/4/2013,18:19:38,15.598,N,66.063,W
9/4/2013,18:21:39,15.6,N,66.068,W
9/4/2013,18:23:39,15.601,N,66.073,W
9/4/2013,18:25:38,15.603,N,66.078,W
9/4/2013,18:27:38,15.604,N,66.083,W
9/4/2013,18:29:39,15.606,N,66.088,W
9/4/2013,18:31:39,15.608,N,66.093,W
9/4/2013,18:33:38,15.609,N,66.097,W
9/4/2013,18:35:38,15.611,N,66.102,W
9/4/2013,18:37:39,15.612,N,66.107,W
9/4/2013,18:39:39,15.614,N,66.112,W
9/4/2013,18:41:38,15.615,N,66.117,W
9/4/2013,18:43:39,15.617,N,66.122,W
9/4/2013,18:45:39,15.618,N,66.126,W
9/4/2013,18:47:38,15.62,N,66.131,W
9/4/2013,18:49:38,15.621,N,66.136,W
9/4/2013,18:51:39,15.623,N,66.141,W
9/4/2013,18:53:39,15.625,N,66.146,W
9/4/2013,18:55:38,15.626,N,66.151,W
9/4/2013,18:57:38,15.628,N,66.155,W
9/4/2013,18:59:39,15.629,N,66.16,W
9/4/2013,19:01:39,15.631,N,66.165,W
9/4/2013,19:03:38,15.632,N,66.17,W
9/4/2013,19:05:38,15.634,N,66.175,W
9/4/2013,19:07:39,15.635,N,66.18,W
9/4/2013,19:09:39,15.637,N,66.184,W
9/4/2013,19:11:38,15.638,N,66.189,W
9/4/2013,19:13:39,15.64,N,66.194,W
9/4/2013,19:15:39,15.642,N,66.199,W
9/4/2013,19:17:38,15.643,N,66.204,W
9/4/2013,19:19:38,15.645,N,66.209,W
9/4/2013,19:21:39,15.646,N,66.213,W
9/4/2013,19:23:39,15.648,N,66.218,W
9/4/2013,19:25:38,15.649,N,66.223,W
9/4/2013,19:27:38,15.651,N,66.228,W
9/4/2013,19:29:39,15.652,N,66.233,W
9/4/2013,19:31:39,15.654,N,66.238,W
9/4/2013,19:33:38,15.656,N,66.242,W
9/4/2013,19:35:38,15.657,N,66.247,W
9/4/2013,19:37:39,15.659,N,66.252,W
9/4/2013,19:39:39,15.66,N,66.257,W
9/4/2013,19:41:38,15.662,N,66.262,W
9/4/2013,19:43:39,15.663,N,66.266,W
9/4/2013,19:45:39,15.665,N,66.271,W
9/4/2013,19:47:38,15.666,N,66.276,W
9/4/2013,19:49:38,15.668,N,66.281,W
9/4/2013,19:51:39,15.67,N,66.286,W
9/4/2013,19:53:39,15.671,N,66.291,W
9/4/2013,19:55:38,15.673,N,66.295,W
9/4/2013,19:57:38,15.674,N,66.3,W
9/4/2013,19:59:39,15.676,N,66.305,W
9/4/2013,20:01:39,15.677,N,66.31,W
9/4/2013,20:03:38,15.679,N,66.315,W
9/4/2013,20:05:38,15.681,N,66.319,W
9/4/2013,20:07:39,15.682,N,66.324,W
9/4/2013,20:09:39,15.684,N,66.329,W
9/4/2013,20:11:38,15.685,N,66.334,W
9/4/2013,20:13:39,15.687,N,66.339,W
9/4/2013,20:15:39,15.689,N,66.343,W
9/4/2013,20:17:38,15.69,N,66.348,W
9/4/2013,20:19:38,15.692,N,66.353,W
9/4/2013,20:21:39,15.693,N,66.358,W
9/4/2013,20:23:39,15.695,N,66.362,W
9/4/2013,20:25:38,15.697,N,66.367,W
9/4/2013,20:27:38,15.698,N,66.372,W
9/4/2013,20:29:39,15.7,N,66.377,W
9/4/2013,20:31:39,15.701,N,66.382,W
9/4/2013,20:33:38,15.703,N,66.386,W
9/4/2013,20:35:38,15.705,N,66.391,W
9/4/2013,20:37:39,15.706,N,66.396,W
9/4/2013,20:39:39,15.708,N,66.401,W
9/4/2013,20:41:38,15.709,N,66.405,W
9/4/2013,20:43:39,15.711,N,66.41,W
9/4/2013,20:45:39,15.713,N,66.415,W
9/4/2013,20:47:38,15.714,N,66.42,W
9/4/2013,20:49:38,15.716,N,66.425,W
9/4/2013,20:51:39,15.717,N,66.429,W
9/4/2013,20:53:39,15.719,N,66.434,W
9/4/2013,20:55:38,15.721,N,66.439,W
9/4/2013,20:57:38,15.722,N,66.444,W
9/4/2013,20:59:39,15.724,N,66.448,W
9/4/2013,21:01:39,15.726,N,66.453,W
9/4/2013,21:03:38,15.727,N,66.458,W
9/4/2013,21:05:38,15.729,N,66.462,W
9/4/2013,21:07:39,15.73,N,66.467,W
9/4/2013,21:09:39,15.732,N,66.472,W
9/4/2013,21:11:38,15.734,N,66.477,W
9/4/2013,21:13:39,15.735,N,66.481,W
9/4/2013,21:15:39,15.737,N,66.486,W
9/4/2013,21:17:38,15.739,N,66.491,W
9/4/2013,21:19:38,15.74,N,66.496,W
9/4/2013,21:21:39,15.742,N,66.5,W
9/4/2013,21:23:39,15.744,N,66.505,W
9/4/2013,21:25:38,15.745,N,66.51,W
9/4/2013,21:27:38,15.747,N,66.514,W
9/4/2013,21:29:39,15.749,N,66.519,W
9/4/2013,21:31:39,15.75,N,66.524,W
9/4/2013,21:33:38,15.752,N,66.529,W
9/4/2013,21:35:38,15.754,N,66.533,W
9/4/2013,21:37:39,15.755,N,66.538,W
9/4/2013,21:39:39,15.757,N,66.543,W
9/4/2013,21:41:38,15.759,N,66.547,W
9/4/2013,21:43:39,15.76,N,66.552,W
9/4/2013,21:45:39,15.762,N,66.557,W
9/4/2013,21:47:38,15.764,N,66.561,W
9/4/2013,21:49:38,15.765,N,66.566,W
9/4/2013,21:51:39,15.767,N,66.571,W
9/4/2013,21:53:39,15.769,N,66.576,W
9/4/2013,21:55:38,15.77,N,66.58,W
9/4/2013,21:57:38,15.772,N,66.585,W
9/4/2013,21:59:39,15.774,N,66.59,W
9/4/2013,22:01:39,15.776,N,66.594,W
9/4/2013,22:03:38,15.777,N,66.599,W
9/4/2013,22:05:38,15.779,N,66.604,W
9/4/2013,22:07:39,15.781,N,66.608,W
9/4/2013,22:09:39,15.782,N,66.613,W
9/4/2013,22:11:38,15.784,N,66.617,W
9/4/2013,22:13:39,15.786,N,66.622,W
9/4/2013,22:15:39,15.788,N,66.627,W
9/4/2013,22:17:38,15.789,N,66.631,W
9/4/2013,22:19:38,15.791,N,66.636,W
9/4/2013,22:21:39,15.793,N,66.641,W
9/4/2013,22:23:39,15.794,N,66.645,W
9/4/2013,22:25:38,15.796,N,66.65,W
9/4/2013,22:27:38,15.798,N,66.655,W
9/4/2013,22:29:39,15.8,N,66.659,W
9/4/2013,22:31:39,15.801,N,66.664,W
9/4/2013,22:33:38,15.803,N,66.668,W
9/4/2013,22:35:38,15.805,N,66.673,W
9/4/2013,22:37:39,15.807,N,66.678,W
9/4/2013,22:39:39,15.808,N,66.682,W
9/4/2013,22:41:38,15.81,N,66.687,W
9/4/2013,22:43:39,15.812,N,66.691,W
9/4/2013,22:45:39,15.814,N,66.696,W
9/4/2013,22:47:38,15.816,N,66.701,W
9/4/2013,22:49:38,15.817,N,66.705,W
9/4/2013,22:51:39,15.819,N,66.71,W
9/4/2013,22:53:39,15.821,N,66.714,W
9/4/2013,22:55:38,15.823,N,66.719,W
9/4/2013,22:57:38,15.824,N,66.724,W
9/4/2013,22:59:39,15.826,N,66.728,W
9/4/2013,23:01:39,15.828,N,66.733,W
9/4/2013,23:03:38,15.83,N,66.737,W
9/4/2013,23:05:38,15.832,N,66.742,W
9/4/2013,23:07:39,15.833,N,66.746,W
9/4/2013,23:09:39,15.835,N,66.751,W
9/4/2013,23:11:38,15.837,N,66.755,W
9/4/2013,23:13:39,15.839,N,66.76,W
9/4/2013,23:15:39,15.841,N,66.765,W
9/4/2013,23:17:38,15.843,N,66.769,W
9/4/2013,23:19:38,15.844,N,66.774,W
9/4/2013,23:21:39,15.846,N,66.778,W
9/4/2013,23:23:39,15.848,N,66.783,W
9/4/2013,23:25:38,15.85,N,66.787,W
9/4/2013,23:27:38,15.852,N,66.792,W
9/4/2013,23:29:39,15.854,N,66.796,W
9/4/2013,23:31:39,15.855,N,66.801,W
9/4/2013,23:33:38,15.857,N,66.805,W
9/4/2013,23:35:38,15.859,N,66.81,W
9/4/2013,23:37:39,15.861,N,66.814,W
9/4/2013,23:39:39,15.863,N,66.819,W
9/4/2013,23:41:38,15.865,N,66.823,W
9/4/2013,23:43:39,15.867,N,66.828,W
9/4/2013,23:45:39,15.868,N,66.832,W
9/4/2013,23:47:38,15.87,N,66.837,W
9/4/2013,23:49:38,15.872,N,66.841,W
9/4/2013,23:51:39,15.874,N,66.846,W
9/4/2013,23:53:39,15.876,N,66.85,W
9/4/2013,23:55:38,15.878,N,66.854,W
9/4/2013,23:57:38,15.88,N,66.859,W
9/4/2013,23:59:39,15.882,N,66.863,W
9/5/2013,0:01:39,15.884,N,66.868,W
9/5/2013,0:03:38,15.886,N,66.872,W
9/5/2013,0:05:38,15.887,N,66.877,W
9/5/2013,0:07:39,15.889,N,66.881,W
9/5/2013,0:09:39,15.891,N,66.885,W
9/5/2013,0:11:38,15.893,N,66.89,W
9/5/2013,0:13:39,15.895,N,66.894,W
9/5/2013,0:15:39,15.897,N,66.899,W
9/5/2013,0:17:38,15.899,N,66.903,W
9/5/2013,0:19:38,15.901,N,66.908,W
9/5/2013,0:21:39,15.903,N,66.912,W
9/5/2013,0:23:39,15.905,N,66.916,W
9/5/2013,0:25:38,15.907,N,66.921,W
9/5/2013,0:27:38,15.909,N,66.925,W
9/5/2013,0:29:39,15.911,N,66.929,W
9/5/2013,0:31:39,15.913,N,66.934,W
9/5/2013,0:33:38,15.915,N,66.938,W
9/5/2013,0:35:38,15.917,N,66.943,W
9/5/2013,0:37:39,15.919,N,66.947,W
9/5/2013,0:39:39,15.921,N,66.951,W
9/5/2013,0:41:38,15.923,N,66.956,W
9/5/2013,0:43:39,15.925,N,66.96,W
9/5/2013,0:45:39,15.927,N,66.964,W
9/5/2013,0:47:38,15.929,N,66.969,W
9/5/2013,0:49:38,15.931,N,66.973,W
9/5/2013,0:51:39,15.933,N,66.977,W
9/5/2013,0:53:39,15.935,N,66.982,W
9/5/2013,0:55:38,15.937,N,66.986,W
9/5/2013,0:57:38,15.939,N,66.99,W
9/5/2013,0:59:39,15.941,N,66.995,W
9/5/2013,1:01:39,15.943,N,66.999,W
9/5/2013,1:03:38,15.945,N,67.003,W
9/5/2013,1:05:38,15.947,N,67.007,W
9/5/2013,1:07:39,15.949,N,67.012,W
9/5/2013,1:09:39,15.951,N,67.016,W
9/5/2013,1:11:38,15.953,N,67.02,W
9/5/2013,1:13:39,15.955,N,67.024,W
9/5/2013,1:15:39,15.958,N,67.029,W
9/5/2013,1:17:38,15.96,N,67.033,W
9/5/2013,1:19:38,15.962,N,67.037,W
9/5/2013,1:21:39,15.964,N,67.041,W
9/5/2013,1:23:39,15.966,N,67.046,W
9/5/2013,1:25:38,15.968,N,67.05,W
9/5/2013,1:27:38,15.97,N,67.054,W
9/5/2013,1:29:39,15.972,N,67.058,W
9/5/2013,1:31:39,15.974,N,67.063,W
9/5/2013,1:33:38,15.977,N,67.067,W
9/5/2013,1:35:38,15.979,N,67.071,W
9/5/2013,1:37:39,15.981,N,67.075,W
9/5/2013,1:39:39,15.983,N,67.079,W
9/5/2013,1:41:38,15.985,N,67.084,W
9/5/2013,1:43:39,15.987,N,67.088,W
9/5/2013,1:45:39,15.989,N,67.092,W
9/5/2013,1:47:38,15.992,N,67.096,W
9/5/2013,1:49:38,15.994,N,67.1,W
9/5/2013,1:51:39,15.996,N,67.104,W
9/5/2013,1:53:39,15.998,N,67.109,W
9/5/2013,1:55:38,16,N,67.113,W
9/5/2013,1:57:38,16.003,N,67.117,W
9/5/2013,1:59:39,16.005,N,67.121,W
9/5/2013,2:01:39,16.007,N,67.125,W
9/5/2013,2:03:38,16.009,N,67.129,W
9/5/2013,2:05:38,16.011,N,67.133,W
9/5/2013,2:07:39,16.014,N,67.137,W
9/5/2013,2:09:39,16.016,N,67.142,W
9/5/2013,2:11:38,16.018,N,67.146,W
9/5/2013,2:13:39,16.02,N,67.15,W
9/5/2013,2:15:39,16.023,N,67.154,W
9/5/2013,2:17:38,16.025,N,67.158,W
9/5/2013,2:19:38,16.027,N,67.162,W
9/5/2013,2:21:39,16.029,N,67.166,W
9/5/2013,2:23:39,16.032,N,67.17,W
9/5/2013,2:25:38,16.034,N,67.174,W
9/5/2013,2:27:38,16.036,N,67.178,W
9/5/2013,2:29:39,16.038,N,67.182,W
9/5/2013,2:31:39,16.041,N,67.186,W
9/5/2013,2:33:38,16.043,N,67.19,W
9/5/2013,2:35:38,16.045,N,67.194,W
9/5/2013,2:37:39,16.048,N,67.198,W
9/5/2013,2:39:39,16.05,N,67.202,W
9/5/2013,2:41:38,16.052,N,67.206,W
9/5/2013,2:43:39,16.055,N,67.21,W
9/5/2013,2:45:39,16.057,N,67.214,W
9/5/2013,2:47:38,16.059,N,67.218,W
9/5/2013,2:49:38,16.062,N,67.222,W
9/5/2013,2:51:39,16.064,N,67.226,W
9/5/2013,2:53:39,16.066,N,67.23,W
9/5/2013,2:55:38,16.069,N,67.234,W
9/5/2013,2:57:38,16.071,N,67.238,W
9/5/2013,2:59:39,16.073,N,67.242,W
9/5/2013,3:01:39,16.076,N,67.246,W
9/5/2013,3:03:38,16.078,N,67.25,W
9/5/2013,3:05:38,16.081,N,67.254,W
9/5/2013,3:07:39,16.083,N,67.258,W
9/5/2013,3:09:39,16.085,N,67.262,W
9/5/2013,3:11:38,16.088,N,67.266,W
9/5/2013,3:13:39,16.09,N,67.269,W
9/5/2013,3:15:39,16.093,N,67.273,W
9/5/2013,3:17:38,16.095,N,67.277,W
9/5/2013,3:19:38,16.098,N,67.281,W
9/5/2013,3:21:39,16.1,N,67.285,W
9/5/2013,3:23:39,16.102,N,67.289,W
9/5/2013,3:25:38,16.105,N,67.293,W
9/5/2013,3:27:38,16.107,N,67.297,W
9/5/2013,3:29:39,16.11,N,67.3,W
9/5/2013,3:31:39,16.112,N,67.304,W
9/5/2013,3:33:38,16.115,N,67.308,W
9/5/2013,3:35:38,16.117,N,67.312,W
9/5/2013,3:37:39,16.12,N,67.316,W
9/5/2013,3:39:39,16.122,N,67.319,W
9/5/2013,3:41:38,16.125,N,67.323,W
9/5/2013,3:43:39,16.127,N,67.327,W
9/5/2013,3:45:39,16.13,N,67.331,W
9/5/2013,3:47:38,16.132,N,67.335,W
9/5/2013,3:49:38,16.135,N,67.338,W
9/5/2013,3:51:39,16.137,N,67.342,W
9/5/2013,3:53:39,16.14,N,67.346,W
9/5/2013,3:55:38,16.143,N,67.35,W
9/5/2013,3:57:38,16.145,N,67.353,W
9/5/2013,3:59:39,16.148,N,67.357,W
9/5/2013,4:01:39,16.15,N,67.361,W
9/5/2013,4:03:38,16.153,N,67.364,W
9/5/2013,4:05:38,16.156,N,67.368,W
9/5/2013,4:07:39,16.158,N,67.372,W
9/5/2013,4:09:39,16.161,N,67.376,W
9/5/2013,4:11:38,16.163,N,67.379,W
9/5/2013,4:13:39,16.166,N,67.383,W
9/5/2013,4:15:39,16.169,N,67.387,W
9/5/2013,4:17:38,16.171,N,67.39,W
9/5/2013,4:19:38,16.174,N,67.394,W
9/5/2013,4:21:39,16.177,N,67.398,W
9/5/2013,4:23:39,16.179,N,67.401,W
9/5/2013,4:25:38,16.182,N,67.405,W
9/5/2013,4:27:38,16.184,N,67.409,W
9/5/2013,4:29:39,16.187,N,67.412,W
9/5/2013,4:31:39,16.19,N,67.416,W
9/5/2013,4:33:38,16.193,N,67.419,W
9/5/2013,4:35:38,16.195,N,67.423,W
9/5/2013,4:37:39,16.198,N,67.427,W
9/5/2013,4:39:39,16.201,N,67.43,W
9/5/2013,4:41:38,16.203,N,67.434,W
9/5/2013,4:43:39,16.206,N,67.437,W
9/5/2013,4:45:39,16.209,N,67.441,W
9/5/2013,4:47:38,16.212,N,67.444,W
9/5/2013,4:49:38,16.214,N,67.448,W
9/5/2013,4:51:39,16.217,N,67.452,W
9/5/2013,4:53:39,16.22,N,67.455,W
9/5/2013,4:55:38,16.222,N,67.459,W
9/5/2013,4:57:38,16.225,N,67.462,W
9/5/2013,4:59:39,16.228,N,67.466,W
9/5/2013,5:01:39,16.231,N,67.469,W
9/5/2013,5:03:38,16.234,N,67.473,W
9/5/2013,5:05:38,16.236,N,67.476,W
9/5/2013,5:07:39,16.239,N,67.48,W
9/5/2013,5:09:39,16.242,N,67.483,W
9/5/2013,5:11:38,16.245,N,67.487,W
9/5/2013,5:13:39,16.248,N,67.49,W
9/5/2013,5:15:39,16.25,N,67.494,W
9/5/2013,5:17:38,16.253,N,67.497,W
9/5/2013,5:19:38,16.256,N,67.501,W
9/5/2013,5:21:39,16.259,N,67.504,W
9/5/2013,5:23:39,16.262,N,67.507,W
9/5/2013,5:25:38,16.265,N,67.511,W
9/5/2013,5:27:38,16.267,N,67.514,W
9/5/2013,5:29:39,16.27,N,67.518,W
9/5/2013,5:31:39,16.273,N,67.521,W
9/5/2013,5:33:38,16.276,N,67.525,W
9/5/2013,5:35:38,16.279,N,67.528,W
9/5/2013,5:37:39,16.282,N,67.531,W
9/5/2013,5:39:39,16.285,N,67.535,W
9/5/2013,5:41:38,16.287,N,67.538,W
9/5/2013,5:43:39,16.29,N,67.542,W
9/5/2013,5:45:39,16.293,N,67.545,W
9/5/2013,5:47:38,16.296,N,67.548,W
9/5/2013,5:49:38,16.299,N,67.552,W
9/5/2013,5:51:39,16.302,N,67.555,W
9/5/2013,5:53:39,16.305,N,67.558,W
9/5/2013,5:55:38,16.308,N,67.562,W
9/5/2013,5:57:38,16.311,N,67.565,W
9/5/2013,5:59:39,16.314,N,67.568,W
9/5/2013,6:01:39,16.317,N,67.572,W
9/5/2013,6:03:38,16.32,N,67.575,W
9/5/2013,6:05:38,16.323,N,67.578,W
9/5/2013,6:07:39,16.326,N,67.582,W
9/5/2013,6:09:39,16.328,N,67.585,W
9/5/2013,6:11:38,16.331,N,67.588,W
9/5/2013,6:13:39,16.334,N,67.592,W
9/5/2013,6:15:39,16.337,N,67.595,W
9/5/2013,6:17:38,16.34,N,67.598,W
9/5/2013,6:19:38,16.343,N,67.602,W
9/5/2013,6:21:39,16.346,N,67.605,W
9/5/2013,6:23:39,16.349,N,67.608,W
9/5/2013,6:25:38,16.352,N,67.611,W
9/5/2013,6:27:38,16.355,N,67.615,W
9/5/2013,6:29:39,16.358,N,67.618,W
9/5/2013,6:31:39,16.361,N,67.621,W
9/5/2013,6:33:38,16.364,N,67.624,W
9/5/2013,6:35:38,16.367,N,67.628,W
9/5/2013,6:37:39,16.371,N,67.631,W
9/5/2013,6:39:39,16.374,N,67.634,W
9/5/2013,6:41:38,16.377,N,67.637,W
9/5/2013,6:43:39,16.38,N,67.641,W
9/5/2013,6:45:39,16.383,N,67.644,W
9/5/2013,6:47:38,16.386,N,67.647,W
9/5/2013,6:49:38,16.389,N,67.65,W
9/5/2013,6:51:39,16.392,N,67.653,W
9/5/2013,6:53:39,16.395,N,67.657,W
9/5/2013,6:55:38,16.398,N,67.66,W
9/5/2013,6:57:38,16.401,N,67.663,W
9/5/2013,6:59:39,16.404,N,67.666,W
9/5/2013,7:01:39,16.407,N,67.669,W
9/5/2013,7:03:38,16.41,N,67.672,W
9/5/2013,7:05:38,16.414,N,67.676,W
9/5/2013,7:07:39,16.417,N,67.679,W
9/5/2013,7:09:39,16.42,N,67.682,W
9/5/2013,7:11:38,16.423,N,67.685,W
9/5/2013,7:13:39,16.426,N,67.688,W
9/5/2013,7:15:39,16.429,N,67.691,W
9/5/2013,7:17:38,16.432,N,67.694,W
9/5/2013,7:19:38,16.435,N,67.698,W
9/5/2013,7:21:39,16.439,N,67.701,W
9/5/2013,7:23:39,16.442,N,67.704,W
9/5/2013,7:25:38,16.445,N,67.707,W
9/5/2013,7:27:38,16.448,N,67.71,W
9/5/2013,7:29:39,16.451,N,67.713,W
9/5/2013,7:31:39,16.454,N,67.716,W
9/5/2013,7:33:38,16.457,N,67.719,W
9/5/2013,7:35:38,16.461,N,67.722,W
9/5/2013,7:37:39,16.464,N,67.726,W
9/5/2013,7:39:39,16.467,N,67.729,W
9/5/2013,7:41:38,16.47,N,67.732,W
9/5/2013,7:43:39,16.473,N,67.735,W
9/5/2013,7:45:39,16.476,N,67.738,W
9/5/2013,7:47:38,16.48,N,67.741,W
9/5/2013,7:49:38,16.483,N,67.744,W
9/5/2013,7:51:39,16.486,N,67.747,W
9/5/2013,7:53:39,16.489,N,67.75,W
9/5/2013,7:55:38,16.493,N,67.753,W
9/5/2013,7:57:38,16.496,N,67.756,W
9/5/2013,7:59:39,16.499,N,67.759,W
9/5/2013,8:01:39,16.502,N,67.762,W
9/5/2013,8:03:38,16.505,N,67.765,W
9/5/2013,8:05:38,16.509,N,67.768,W
9/5/2013,8:07:38,16.512,N,67.771,W
9/5/2013,8:09:38,16.515,N,67.774,W
9/5/2013,8:11:39,16.518,N,67.777,W
9/5/2013,8:13:39,16.522,N,67.78,W
9/5/2013,8:15:39,16.525,N,67.783,W
9/5/2013,8:17:38,16.528,N,67.786,W
9/5/2013,8:19:38,16.531,N,67.789,W
9/5/2013,8:21:38,16.535,N,67.792,W
9/5/2013,8:23:38,16.538,N,67.795,W
9/5/2013,8:25:39,16.541,N,67.798,W
9/5/2013,8:27:39,16.544,N,67.801,W
9/5/2013,8:29:39,16.548,N,67.804,W
9/5/2013,8:31:39,16.551,N,67.807,W
9/5/2013,8:33:38,16.554,N,67.81,W
9/5/2013,8:35:38,16.558,N,67.813,W
9/5/2013,8:37:38,16.561,N,67.816,W
9/5/2013,8:39:38,16.564,N,67.819,W
9/5/2013,8:41:39,16.567,N,67.822,W
9/5/2013,8:43:39,16.571,N,67.825,W
9/5/2013,8:45:39,16.574,N,67.828,W
9/5/2013,8:47:38,16.577,N,67.831,W
9/5/2013,8:49:38,16.581,N,67.834,W
9/5/2013,8:51:38,16.584,N,67.837,W
9/5/2013,8:53:38,16.587,N,67.84,W
9/5/2013,8:55:39,16.591,N,67.843,W
9/5/2013,8:57:39,16.594,N,67.846,W
9/5/2013,8:59:39,16.597,N,67.849,W
9/5/2013,9:01:39,16.601,N,67.851,W
9/5/2013,9:03:38,16.604,N,67.854,W
9/5/2013,9:05:38,16.607,N,67.857,W
9/5/2013,9:07:38,16.611,N,67.86,W
9/5/2013,9:09:38,16.614,N,67.863,W
9/5/2013,9:11:39,16.617,N,67.866,W
9/5/2013,9:13:39,16.621,N,67.869,W
9/5/2013,9:15:39,16.624,N,67.872,W
9/5/2013,9:17:38,16.627,N,67.875,W
9/5/2013,9:19:38,16.631,N,67.878,W
9/5/2013,9:21:38,16.634,N,67.88,W
9/5/2013,9:23:38,16.637,N,67.883,W
9/5/2013,9:25:39,16.641,N,67.886,W
9/5/2013,9:27:39,16.644,N,67.889,W
9/5/2013,9:29:39,16.647,N,67.892,W
9/5/2013,9:31:39,16.651,N,67.895,W
9/5/2013,9:33:38,16.654,N,67.898,W
9/5/2013,9:35:38,16.658,N,67.901,W
9/5/2013,9:37:38,16.661,N,67.903,W
9/5/2013,9:39:38,16.664,N,67.906,W
9/5/2013,9:41:39,16.668,N,67.909,W
9/5/2013,9:43:39,16.671,N,67.912,W
9/5/2013,9:45:39,16.675,N,67.915,W
9/5/2013,9:47:38,16.678,N,67.918,W
9/5/2013,9:49:38,16.681,N,67.92,W
9/5/2013,9:51:38,16.685,N,67.923,W
9/5/2013,9:53:38,16.688,N,67.926,W
9/5/2013,9:55:39,16.692,N,67.929,W
9/5/2013,9:57:39,16.695,N,67.932,W
9/5/2013,9:59:39,16.698,N,67.935,W
9/5/2013,10:01:39,16.702,N,67.937,W
9/5/2013,10:03:38,16.705,N,67.94,W
9/5/2013,10:05:38,16.709,N,67.943,W
9/5/2013,10:07:38,16.712,N,67.946,W
9/5/2013,10:09:38,16.715,N,67.949,W
9/5/2013,10:11:39,16.719,N,67.952,W
9/5/2013,10:13:39,16.722,N,67.954,W
9/5/2013,10:15:39,16.726,N,67.957,W
9/5/2013,10:17:38,16.729,N,67.96,W
9/5/2013,10:19:38,16.733,N,67.963,W
9/5/2013,10:21:38,16.736,N,67.966,W
9/5/2013,10:23:38,16.74,N,67.968,W
9/5/2013,10:25:39,16.743,N,67.971,W
9/5/2013,10:27:39,16.746,N,67.974,W
9/5/2013,10:29:39,16.75,N,67.977,W
9/5/2013,10:31:39,16.753,N,67.98,W
9/5/2013,10:33:38,16.757,N,67.982,W
9/5/2013,10:35:38,16.76,N,67.985,W
9/5/2013,10:37:38,16.764,N,67.988,W
9/5/2013,10:39:38,16.767,N,67.991,W
9/5/2013,10:41:39,16.771,N,67.993,W
9/5/2013,10:43:39,16.774,N,67.996,W
9/5/2013,10:45:39,16.778,N,67.999,W
9/5/2013,10:47:38,16.781,N,68.002,W
9/5/2013,10:49:38,16.784,N,68.005,W
9/5/2013,10:51:38,16.788,N,68.007,W
9/5/2013,10:53:38,16.791,N,68.01,W
9/5/2013,10:55:39,16.795,N,68.013,W
9/5/2013,10:57:39,16.798,N,68.016,W
9/5/2013,10:59:39,16.802,N,68.018,W
9/5/2013,11:01:39,16.805,N,68.021,W
9/5/2013,11:03:38,16.809,N,68.024,W
9/5/2013,11:05:38,16.812,N,68.027,W
9/5/2013,11:07:38,16.816,N,68.029,W
9/5/2013,11:09:38,16.819,N,68.032,W
9/5/2013,11:11:39,16.823,N,68.035,W
9/5/2013,11:13:39,16.826,N,68.038,W
9/5/2013,11:15:39,16.83,N,68.04,W
9/5/2013,11:17:38,16.833,N,68.043,W
9/5/2013,11:19:38,16.837,N,68.046,W
9/5/2013,11:21:38,16.84,N,68.048,W
9/5/2013,11:23:38,16.844,N,68.051,W
9/5/2013,11:25:39,16.847,N,68.054,W
9/5/2013,11:27:39,16.851,N,68.057,W
9/5/2013,11:29:39,16.854,N,68.059,W
9/5/2013,11:31:39,16.858,N,68.062,W
9/5/2013,11:33:38,16.861,N,68.065,W
9/5/2013,11:35:38,16.865,N,68.068,W
9/5/2013,11:37:38,16.868,N,68.07,W
9/5/2013,11:39:38,16.872,N,68.073,W
9/5/2013,11:41:39,16.875,N,68.076,W
9/5/2013,11:43:39,16.879,N,68.078,W
9/5/2013,11:45:39,16.882,N,68.081,W
9/5/2013,11:47:38,16.886,N,68.084,W
9/5/2013,11:49:38,16.889,N,68.087,W
9/5/2013,11:51:38,16.893,N,68.089,W
9/5/2013,11:53:38,16.896,N,68.092,W
9/5/2013,11:55:39,16.9,N,68.095,W
9/5/2013,11:57:39,16.904,N,68.097,W
9/5/2013,11:59:39,16.907,N,68.1,W
9/5/2013,12:01:39,16.911,N,68.103,W
9/5/2013,12:03:38,16.914,N,68.106,W
9/5/2013,12:05:38,16.918,N,68.108,W
9/5/2013,12:07:38,16.921,N,68.111,W
9/5/2013,12:09:38,16.925,N,68.114,W
9/5/2013,12:11:39,16.928,N,68.116,W
9/5/2013,12:13:39,16.932,N,68.119,W
9/5/2013,12:15:39,16.935,N,68.122,W
9/5/2013,12:17:38,16.939,N,68.124,W
9/5/2013,12:19:38,16.942,N,68.127,W
9/5/2013,12:21:38,16.946,N,68.13,W
9/5/2013,12:23:38,16.949,N,68.133,W
9/5/2013,12:25:39,16.953,N,68.135,W
