x,y,z
352.08,-325.70505,104.8207
352.08,-321.7809,105.0036
352.08,-317.85675,105.4608
352.08,-313.9326,105.6132
352.08,-310.00842,105.796104
352.08,-306.0843,106.0704
352.08,-302.1601,106.3752
352.08,-298.23596,106.68001
352.08,-294.3118,106.9543
352.08,-290.38763,107.2896
352.08,-286.46347,107.5334
352.08,-282.5393,107.9297
352.08,-278.61517,108.6002
352.08,-274.691,108.8441
352.08,-270.76685,109.2098
352.08,-266.84268,109.5146
352.08,-262.91855,109.910904
352.08,-258.9944,110.1547
352.08,-255.07022,110.88621
352.08,-251.14604,114.1781
352.08,-247.22192,114.90959
352.08,-243.29776,116.0069
352.08,-239.37358,116.464096
352.08,-235.44942,116.9822
352.08,-231.5253,117.012695
352.08,-227.60112,116.860306
352.08,-223.67696,117.07371
352.08,-219.75278,117.6223
352.08,-215.82866,120.6703
352.08,-211.9045,120.82271
352.08,-207.98032,122.438194
352.08,-204.05615,122.163795
352.08,-200.13203,121.46281
352.08,-196.20786,119.6035
352.08,-192.28369,117.866196
352.08,-188.35957,119.05489
352.08,-184.4354,118.84151
352.08,-180.51123,119.3597
352.08,-176.58707,116.464096
352.08,-172.66293,116.9518
352.08,-168.73877,116.31169
352.08,-164.8146,117.012695
352.08,-160.89043,117.287
352.08,-156.96631,117.287
352.08,-153.04214,116.7994
352.08,-149.11797,116.9822
352.08,-145.1938,118.3234
352.08,-141.26968,118.079506
352.08,-137.3455,116.7994
352.08,-133.42134,119.69499
352.08,-129.49716,122.0724
352.08,-125.573044,125.0594
352.08,-121.64888,125.638596
352.08,-117.72471,125.9434
352.08,-113.80054,126.2786
352.08,-109.87642,126.61391
352.08,-105.95225,126.644394
352.08,-102.028076,126.8882
352.08,-98.103905,127.589294
352.08,-94.17979,127.6807
352.08,-90.255615,128.077
352.08,-86.33144,128.1989
352.08,-82.40727,128.4122
352.08,-78.483154,128.1684
352.08,-74.55898,128.3208
352.08,-70.63481,128.4122
352.08,-66.71069,128.6866
352.08,-62.786522,129.4181
352.08,-58.862354,129.3266
352.08,-54.938183,129.2962
352.08,-51.01406,129.2047
352.08,-47.089893,130.3934
352.08,-43.16572,130.0582
352.08,-39.241554,128.8694
352.08,-35.317432,126.644394
352.08,-31.393261,128.2294
352.08,-27.469091,129.5705
352.08,-23.544922,129.8753
352.08,-19.6208,130.363
352.08,-15.6966305,130.45439
352.08,-11.772461,131.2469
352.08,-7.848291,131.3078
352.08,-3.92417,131.2164
352.08,0.0,131.3688
352.08,3.92417,130.94211
352.08,7.84834,129.8448
352.08,11.772461,129.7534
352.08,15.6966305,130.2106
352.08,19.6208,129.601
352.08,23.544971,129.2047
352.08,27.469091,130.94211
352.08,31.393261,132.1918
352.08,35.317432,130.302
352.08,39.2416,130.2715
352.08,43.16572,130.69821
352.08,47.089893,130.4849
352.08,51.01406,130.33249
352.08,54.938183,130.363
352.08,58.862354,131.1859
352.08,62.786522,132.10031
352.08,66.71069,132.4966
352.08,70.63481,134.0206
352.08,74.55898,133.9901
352.08,78.483154,136.0627
352.08,82.407326,136.1542
352.08,86.33144,136.2456
352.08,90.255615,136.30661
352.08,94.17979,136.337
352.08,98.10396,137.099
352.08,102.028076,137.4038
352.08,105.95225,137.7696
352.08,109.87642,137.922
352.08,113.80058,136.82469
352.08,117.72471,135.0264
352.08,121.648926,132.7404
352.08,125.573044,133.289
352.08,129.49716,133.1976
352.08,133.42139,133.6548
352.08,137.3455,134.4778
352.08,141.26962,135.1483
352.08,145.19385,135.1483
352.08,149.11797,135.1788
352.08,153.04219,135.1178
352.08,156.96631,135.0874
352.08,160.89043,135.0874
352.08,164.81465,134.96541
352.08,168.73877,135.0569
352.08,172.66289,134.96541
352.08,176.58711,134.96541
352.08,180.51123,134.874
352.08,184.43535,134.78261
352.08,188.35957,134.874
352.08,192.28369,134.90451
352.08,196.20792,135.0874
352.08,200.13203,135.1788
352.08,204.05615,135.575
352.08,207.98038,135.575
352.08,211.9045,135.3922
352.08,215.82861,135.5446
352.08,219.75284,135.5446
352.08,223.67696,135.8494
352.08,227.60117,135.9713
352.08,231.5253,136.30661
352.08,235.44942,136.1846
352.08,239.37363,136.1846
352.08,243.29776,136.1846
352.08,247.22188,136.1846
352.08,251.14609,136.459
352.08,255.07022,136.48941
352.08,258.99445,136.6723
352.08,262.91855,136.6114
352.08,266.84268,136.70279
352.08,270.7669,136.5809
352.08,274.691,136.4285
352.08,278.61514,136.30661
352.08,282.53937,136.1846
352.08,286.46347,136.1846
352.08,290.3877,135.87979
352.08,294.31183,135.7884
352.08,298.23593,135.5446
352.08,302.16016,135.3312
352.08,306.0843,135.1178
352.08,310.0084,134.96541
352.08,313.93262,134.813
352.08,317.85675,134.6911
352.08,321.78085,134.72159
352.08,325.70508,134.6302
352.08,329.6292,134.7521
352.08,333.5534,134.8435
352.08,337.47754,134.874
352.08,341.40167,135.0874
352.08,345.32587,135.87979
352.08,349.25,136.5809
352.08,353.17413,136.337
352.08,357.09833,135.5141
352.08,361.02246,134.29489
352.08,364.9467,132.6794
352.08,368.8708,131.91739
352.08,372.79492,130.6068
352.08,376.71915,128.4122
352.08,380.64325,124.7242
352.08,384.56738,124.7242
352.08,388.4916,123.0782
352.08,392.4157,119.7559
352.08,396.33994,118.262405
352.08,400.26407,117.1651
352.08,404.18817,108.2345
352.08,408.1124,106.13139
352.08,412.03653,106.4057
352.08,415.96063,104.8512
352.08,419.88486,105.27791
352.08,423.809,105.27791
352.08,427.73322,106.10091
352.08,431.65732,107.442
352.08,435.58145,107.5944
352.08,439.50568,107.5334
352.08,443.42978,108.53929
352.08,447.3539,110.2157
352.08,451.27814,110.0023
352.08,455.20224,112.86739
352.08,459.12637,113.8428
352.08,463.0506,113.7514
352.08,466.9747,116.067795
352.08,470.89893,114.239
352.08,474.82306,113.9647
352.08,478.74716,111.7702
352.08,482.6714,110.2157
352.08,486.59552,108.6002
352.08,490.51962,106.3752
352.08,494.44385,103.5406
352.08,498.36798,103.9978
352.08,502.29218,102.9614
352.08,506.2163,100.3706
352.08,510.14044,99.2734
352.08,514.06464,100.6145
352.08,517.9888,104.8512
352.08,521.9129,105.27791
352.08,525.8371,105.09499
352.08,529.7612,107.0153
352.08,533.6854,109.9718
352.08,537.60956,111.404396
352.08,541.5337,113.8123
352.08,545.4579,117.9881
352.08,549.382,120.487404
352.08,553.30615,123.5964
352.08,557.23035,125.3947
352.08,561.1545,127.071106
352.08,565.0786,129.2962
352.08,569.0028,130.5458
352.08,572.92694,131.91739
352.08,576.8512,133.9596
352.08,580.77527,137.28189
352.08,584.6994,138.68399
352.08,588.62366,139.9032
352.08,592.5477,137.4648
352.08,596.47186,136.5504
352.08,600.3961,134.4778
352.08,604.3202,134.72159
352.08,608.24445,131.3688
352.08,612.1686,130.11911
352.08,616.09265,124.3889
352.08,620.0169,122.0724
352.08,623.94104,120.0912
352.08,627.8651,116.464096
352.08,631.78937,115.85451
352.08,635.7135,113.3246
352.08,639.6377,112.075
352.08,643.5618,109.4537
352.08,647.48596,111.495804
352.08,651.41016,112.349304
352.08,655.3343,112.9894
352.08,659.2584,113.599
352.08,663.1826,113.538
352.08,667.10675,114.26949
352.08,671.03094,114.6353
352.08,674.9551,116.1288
355.992,-678.8792,91.7753
355.992,-674.9551,92.3849
355.992,-671.0309,92.872604
355.992,-667.10675,93.055405
355.992,-663.18256,92.7202
355.992,-659.2584,93.1164
355.992,-655.3343,92.750595
355.992,-651.4101,91.9277
355.992,-647.48596,91.2266
355.992,-643.5618,89.763596
355.992,-639.63763,88.574905
355.992,-635.7135,87.7519
355.992,-631.7893,85.405
355.992,-627.8652,85.5269
355.992,-623.94104,84.4906
355.992,-620.01685,83.393295
355.992,-616.09265,82.5703
355.992,-612.1686,82.7227
355.992,-608.2444,82.7837
355.992,-604.3202,83.027504
355.992,-600.3961,82.936104
355.992,-596.4719,83.027504
355.992,-592.5477,83.0885
355.992,-588.6236,83.2104
355.992,-584.6994,83.3323
355.992,-580.77527,83.5152
355.992,-576.85114,83.6676
355.992,-572.92694,83.7286
355.992,-569.0028,83.8505
355.992,-565.0787,84.2162
355.992,-561.1545,84.3382
355.992,-557.23035,84.4906
355.992,-553.30615,84.795395
355.992,-549.382,84.978195
355.992,-545.4579,85.0697
355.992,-541.5337,85.4964
355.992,-537.60956,85.6183
355.992,-533.6854,85.8012
355.992,-529.7612,86.1974
355.992,-525.83704,86.380295
355.992,-521.9129,86.5327
355.992,-517.9888,86.868
355.992,-514.0646,87.0204
355.992,-510.14044,87.1118
355.992,-506.2163,87.1118
355.992,-502.29214,87.2338
355.992,-498.36798,87.3252
355.992,-494.44385,87.4166
355.992,-490.51962,87.5081
355.992,-486.59552,87.5995
355.992,-482.67133,88.0262
355.992,-478.74716,88.574905
355.992,-474.82306,89.5502
355.992,-470.89886,88.635796
355.992,-466.9747,90.3427
355.992,-463.0506,91.8667
355.992,-459.12637,92.903
355.992,-455.20224,93.9698
355.992,-451.27808,95.463394
355.992,-447.3539,96.3168
355.992,-443.42978,96.5302
355.992,-439.5056,95.7682
355.992,-435.58145,95.25
355.992,-431.65732,95.0062
355.992,-427.73315,95.5243
355.992,-423.809,95.585304
355.992,-419.88486,95.859604
355.992,-415.96063,95.951004
355.992,-412.03653,96.4692
355.992,-408.11237,96.5911
355.992,-404.1882,96.774
355.992,-400.26404,97.3226
355.992,-396.3399,97.5055
355.992,-392.4157,97.840805
355.992,-388.49158,98.3894
355.992,-384.5674,98.7857
355.992,-380.64325,99.029495
355.992,-376.7191,99.5477
355.992,-372.79495,99.9134
355.992,-368.8708,100.7669
355.992,-364.94662,101.0412
355.992,-361.02246,101.224106
355.992,-357.09833,101.407
355.992,-353.17413,101.925095
355.992,-349.25,102.5957
355.992,-345.32584,102.9005
355.992,-341.40167,103.2053
355.992,-337.4775,103.723404
355.992,-333.55338,103.9673
355.992,-329.6292,104.272095
355.992,-325.70505,104.6074
355.992,-321.7809,104.91219
355.992,-317.85675,105.09499
355.992,-313.9326,105.5522
355.992,-310.00842,105.8266
355.992,-306.0843,106.0399
355.992,-302.1601,106.161804
355.992,-298.23596,106.0704
355.992,-294.3118,106.618996
355.992,-290.38763,107.259094
355.992,-286.46347,107.5944
355.992,-282.5393,107.9297
355.992,-278.61517,108.2345
355.992,-274.691,108.691696
355.992,-270.76685,108.722206
355.992,-266.84268,109.087906
355.992,-262.91855,109.30129
355.992,-258.9944,109.94139
355.992,-255.07022,110.8253
355.992,-251.14604,113.599
355.992,-247.22192,114.45241
355.992,-243.29776,114.696205
355.992,-239.37358,115.732605
355.992,-235.44942,115.85451
355.992,-231.5253,116.31169
355.992,-227.60112,116.1288
355.992,-223.67696,116.525
355.992,-219.75278,116.7079
355.992,-215.82866,116.9518
355.992,-211.9045,118.47581
355.992,-207.98032,118.65861
355.992,-204.05615,119.0854
355.992,-200.13203,117.2261
355.992,-196.20786,117.89659
355.992,-192.28369,116.586
355.992,-188.35957,117.9576
355.992,-184.4354,117.1651
355.992,-180.51123,115.7021
355.992,-176.58707,115.458206
355.992,-172.66293,115.427795
355.992,-168.73877,115.763
355.992,-164.8146,115.9764
355.992,-160.89043,116.6165
355.992,-156.96631,116.525
355.992,-153.04214,115.9764
355.992,-149.11797,116.525
355.992,-145.1938,115.9459
355.992,-141.26968,115.884995
355.992,-137.3455,118.048996
355.992,-133.42134,119.8474
355.992,-129.49716,122.102905
355.992,-125.573044,124.907
355.992,-121.64888,125.4557
355.992,-117.72471,125.66899
355.992,-113.80054,126.0958
355.992,-109.87642,126.2177
355.992,-105.95225,126.5225
355.992,-102.028076,126.7054
355.992,-98.103905,127.254005
355.992,-94.17979,127.3454
355.992,-90.255615,127.46739
355.992,-86.33144,127.8026
355.992,-82.40727,127.4978
355.992,-78.483154,127.7417
355.992,-74.55898,127.711205
355.992,-70.63481,128.077
355.992,-66.71069,128.4427
355.992,-62.786522,129.1438
355.992,-58.862354,128.93039
355.992,-54.938183,128.6866
355.992,-51.01406,129.3876
355.992,-47.089893,129.479
355.992,-43.16572,129.4486
355.992,-39.241554,129.0218
355.992,-35.317432,126.7663
355.992,-31.393261,127.8636
355.992,-27.469091,128.4427
355.992,-23.544922,129.4181
355.992,-19.6208,129.6924
355.992,-15.6966305,130.2715
355.992,-11.772461,130.4849
355.992,-7.848291,130.69821
355.992,-3.92417,130.5458
355.992,0.0,130.7897
355.992,3.92417,130.5763
355.992,7.84834,130.1496
355.992,11.772461,129.2657
355.992,15.6966305,129.3571
355.992,19.6208,129.05229
355.992,23.544971,128.6561
355.992,27.469091,130.9726
355.992,31.393261,130.1496
355.992,35.317432,129.1742
355.992,39.2416,129.7229
355.992,43.16572,129.479
355.992,47.089893,130.241
355.992,51.01406,129.6619
355.992,54.938183,130.0886
355.992,58.862354,130.6373
355.992,62.786522,130.6068
355.992,66.71069,131.125
355.992,70.63481,130.6373
355.992,74.55898,131.91739
355.992,78.483154,134.935
355.992,82.407326,135.6055
355.992,86.33144,135.3617
355.992,90.255615,135.9713
355.992,94.17979,136.1237
355.992,98.10396,136.6114
355.992,102.028076,137.4038
355.992,105.95225,137.3734
355.992,109.87642,137.5562
355.992,113.80058,137.1905
355.992,117.72471,134.5387
355.992,121.648926,132.4661
355.992,125.573044,131.97841
355.992,129.49716,132.7099
355.992,133.42139,133.44139
355.992,137.3455,134.1425
355.992,141.26962,134.5997
355.992,145.19385,134.874
355.992,149.11797,134.8435
355.992,153.04219,134.935
355.992,156.96631,134.874
355.992,160.89043,134.78261
355.992,164.81465,134.874
355.992,168.73877,134.6911
355.992,172.66289,134.78261
355.992,176.58711,134.6606
355.992,180.51123,134.6606
355.992,184.43535,134.5692
355.992,188.35957,134.50821
355.992,192.28369,134.72159
355.992,196.20792,134.813
355.992,200.13203,135.0264
355.992,204.05615,135.1483
355.992,207.98038,135.3922
355.992,211.9045,135.1483
355.992,215.82861,135.3312
355.992,219.75284,135.30069
355.992,223.67696,135.3617
355.992,227.60117,135.7274
355.992,231.5253,135.69699
355.992,235.44942,135.87979
355.992,239.37363,135.7884
355.992,243.29776,135.9408
355.992,247.22188,136.0322
355.992,251.14609,136.0627
355.992,255.07022,136.30661
355.992,258.99445,136.30661
355.992,262.91855,136.4285
355.992,266.84268,136.36751
355.992,270.7669,136.459
355.992,274.691,136.2761
355.992,278.61514,136.2456
355.992,282.53937,136.1237
355.992,286.46347,135.91031
355.992,290.3877,135.7884
355.992,294.31183,135.6055
355.992,298.23593,135.5446
355.992,302.16016,135.3312
355.992,306.0843,135.0874
355.992,310.0084,134.8435
355.992,313.93262,134.50821
355.992,317.85675,134.4778
355.992,321.78085,134.32541
355.992,325.70508,134.4168
355.992,329.6292,134.2339
355.992,333.5534,134.4168
355.992,337.47754,134.32541
355.992,341.40167,135.42259
355.992,345.32587,135.7579
355.992,349.25,135.0874
355.992,353.17413,135.636
355.992,357.09833,134.32541
355.992,361.02246,133.5938
355.992,364.9467,131.85649
355.992,368.8708,130.6068
355.992,372.79492,128.6866
355.992,376.71915,126.43101
355.992,380.64325,124.785095
355.992,384.56738,122.620995
355.992,388.4916,120.700806
355.992,392.4157,118.6282
355.992,396.33994,119.176796
355.992,400.26407,118.231895
355.992,404.18817,111.7702
355.992,408.1124,109.6366
355.992,412.03653,107.7468
355.992,415.96063,103.5406
355.992,419.88486,101.925095
355.992,423.809,103.8149
355.992,427.73322,103.4186
355.992,431.65732,106.10091
355.992,435.58145,106.31419
355.992,439.50568,105.704605
355.992,443.42978,107.13719
355.992,447.3539,107.32011
355.992,451.27814,108.204
355.992,455.20224,109.3318
355.992,459.12637,111.678696
355.992,463.0506,111.46541
355.992,466.9747,111.313
355.992,470.89893,112.4102
355.992,474.82306,111.28249
355.992,478.74716,110.947205
355.992,482.6714,108.4174
355.992,486.59552,107.259094
355.992,490.51962,105.704605
355.992,494.44385,103.3882
355.992,498.36798,103.1443
355.992,502.29218,101.955605
355.992,506.2163,99.761
355.992,510.14044,97.9627
355.992,514.06464,100.4621
355.992,517.9888,101.315506
355.992,521.9129,102.8395
355.992,525.8371,103.327194
355.992,529.7612,106.2838
355.992,533.6854,109.728004
355.992,537.60956,111.92259
355.992,541.5337,114.5438
355.992,545.4579,119.2682
355.992,549.382,121.27989
355.992,553.30615,123.047806
355.992,557.23035,126.3091
355.992,561.1545,127.894104
355.992,565.0786,129.2657
355.992,569.0028,132.1613
355.992,572.92694,133.6243
355.992,576.8512,135.1178
355.992,580.77527,136.36751
355.992,584.6994,138.9888
355.992,588.62366,139.8422
355.992,592.5477,140.269
355.992,596.47186,138.4402
355.992,600.3961,138.34871
355.992,604.3202,136.6114
355.992,608.24445,133.6243
355.992,612.1686,130.302
355.992,616.09265,128.35129
355.992,620.0169,122.285805
355.992,623.94104,120.7922
355.992,627.8651,120.883705
355.992,631.78937,118.47581
355.992,635.7135,115.3668
355.992,639.6377,113.05031
355.992,643.5618,112.715004
355.992,647.48596,113.05031
355.992,651.41016,113.9647
355.992,655.3343,114.391396
355.992,659.2584,115.3668
355.992,663.1826,116.9518
355.992,667.10675,116.3726
355.992,671.03094,117.866196
355.992,674.9551,117.866196
359.904,-678.8792,92.7811
359.904,-674.9551,93.1164
359.904,-671.0309,93.726
359.904,-667.10675,93.8174
359.904,-663.18256,94.2442
359.904,-659.2584,93.6041
359.904,-655.3343,93.1774
359.904,-651.4101,91.470505
359.904,-647.48596,91.257095
359.904,-643.5618,90.4646
359.904,-639.63763,87.782394
359.904,-635.7135,86.0755
359.904,-631.7893,85.1306
359.904,-627.8652,84.0334
359.904,-623.94104,83.484695
359.904,-620.01685,82.7532
359.904,-616.09265,82.6313
359.904,-612.1686,82.8446
359.904,-608.2444,82.996994
359.904,-604.3202,83.058
359.904,-600.3961,83.2714
359.904,-596.4719,83.2104
359.904,-592.5477,83.3628
359.904,-588.6236,83.393295
359.904,-584.6994,83.5457
359.904,-580.77527,83.6676
359.904,-576.85114,83.789505
359.904,-572.92694,83.9724
359.904,-569.0028,83.9724
359.904,-565.0787,84.0638
359.904,-561.1545,84.3991
359.904,-557.23035,84.6125
359.904,-553.30615,84.9173
359.904,-549.382,85.1306
359.904,-545.4579,85.283005
359.904,-541.5337,85.344
359.904,-537.60956,85.8622
359.904,-533.6854,85.9841
359.904,-529.7612,86.1974
359.904,-525.83704,86.5022
359.904,-521.9129,86.685104
359.904,-517.9888,86.8985
359.904,-514.0646,87.2338
359.904,-510.14044,87.5081
359.904,-506.2163,87.3557
359.904,-502.29214,87.4776
359.904,-498.36798,87.4776
359.904,-494.44385,87.63
359.904,-490.51962,87.63
359.904,-486.59552,87.690994
359.904,-482.67133,87.690994
359.904,-478.74716,87.5995
359.904,-474.82306,87.690994
359.904,-470.89886,88.5139
359.904,-466.9747,89.6112
359.904,-463.0506,91.8972
359.904,-459.12637,93.025
359.904,-455.20224,93.8784
359.904,-451.27808,95.3414
359.904,-447.3539,95.676704
359.904,-443.42978,95.8901
359.904,-439.5056,94.945206
359.904,-435.58145,94.853806
359.904,-431.65732,94.7928
359.904,-427.73315,94.945206
359.904,-423.809,95.4024
359.904,-419.88486,95.676704
359.904,-415.96063,96.133896
359.904,-412.03653,96.2863
359.904,-408.11237,96.4997
359.904,-404.1882,96.713
359.904,-400.26404,97.170204
359.904,-396.3399,97.3226
359.904,-392.4157,97.535995
359.904,-388.49158,98.2066
359.904,-384.5674,98.5114
359.904,-380.64325,98.9076
359.904,-376.7191,99.4867
359.904,-372.79495,99.8525
359.904,-368.8708,100.7974
359.904,-364.94662,101.346
359.904,-361.02246,101.5289
359.904,-357.09833,101.7727
359.904,-353.17413,102.0166
359.904,-349.25,102.4738
359.904,-345.32584,102.869995
359.904,-341.40167,103.2053
359.904,-337.4775,103.723404
359.904,-333.55338,103.906296
359.904,-329.6292,104.0587
359.904,-325.70505,104.4854
359.904,-321.7809,104.6074
359.904,-317.85675,104.8207
359.904,-313.9326,105.034096
359.904,-310.00842,105.5522
359.904,-306.0843,105.704605
359.904,-302.1601,105.856995
359.904,-298.23596,106.31419
359.904,-294.3118,106.5886
359.904,-290.38763,107.1677
359.904,-286.46347,107.2896
359.904,-282.5393,107.71629
359.904,-278.61517,107.960205
359.904,-274.691,108.3869
359.904,-270.76685,108.508804
359.904,-266.84268,108.783104
359.904,-262.91855,109.3622
359.904,-258.9944,109.5756
359.904,-255.07022,110.3376
359.904,-251.14604,111.0082
359.904,-247.22192,113.6599
359.904,-243.29776,114.1171
359.904,-239.37358,114.5743
359.904,-235.44942,115.275406
359.904,-231.5253,114.848595
359.904,-227.60112,115.3668
359.904,-223.67696,115.458206
359.904,-219.75278,116.1288
359.904,-215.82866,115.9764
359.904,-211.9045,117.07371
359.904,-207.98032,116.646996
359.904,-204.05615,115.9459
359.904,-200.13203,115.275406
359.904,-196.20786,114.361
359.904,-192.28369,115.2144
359.904,-188.35957,115.031494
359.904,-184.4354,115.2144
359.904,-180.51123,114.6048
359.904,-176.58707,114.482895
359.904,-172.66293,115.153404
359.904,-168.73877,115.3668
359.904,-164.8146,115.763
359.904,-160.89043,115.610596
359.904,-156.96631,115.9459
359.904,-153.04214,115.67159
359.904,-149.11797,116.0374
359.904,-145.1938,115.3973
359.904,-141.26968,116.1593
359.904,-137.3455,117.07371
359.904,-133.42134,120.5484
359.904,-129.49716,122.438194
359.904,-125.573044,123.687805
359.904,-121.64888,125.3033
359.904,-117.72471,125.60811
359.904,-113.80054,125.73
359.904,-109.87642,126.1262
359.904,-105.95225,126.2177
359.904,-102.028076,126.553
359.904,-98.103905,126.61391
359.904,-94.17979,127.1016
359.904,-90.255615,127.1321
359.904,-86.33144,127.071106
359.904,-82.40727,126.8882
359.904,-78.483154,126.9187
359.904,-74.55898,127.254005
359.904,-70.63481,127.8636
359.904,-66.71069,128.2598
359.904,-62.786522,128.077
359.904,-58.862354,128.0465
359.904,-54.938183,128.53421
359.904,-51.01406,128.7475
359.904,-47.089893,128.9609
359.904,-43.16572,128.2903
359.904,-39.241554,127.894104
359.904,-35.317432,125.7605
359.904,-31.393261,127.65019
359.904,-27.469091,128.077
359.904,-23.544922,129.2352
359.904,-19.6208,129.50949
359.904,-15.6966305,129.50949
359.904,-11.772461,129.9667
359.904,-7.848291,129.8753
359.904,-3.92417,129.99721
359.904,0.0,129.7229
359.904,3.92417,130.0582
359.904,7.84834,129.5705
359.904,11.772461,128.9914
359.904,15.6966305,128.71701
359.904,19.6208,128.2294
359.904,23.544971,128.077
359.904,27.469091,128.3208
359.904,31.393261,128.8999
359.904,35.317432,128.6256
359.904,39.2416,128.8694
359.904,43.16572,128.839
359.904,47.089893,128.5037
359.904,51.01406,128.8999
359.904,54.938183,129.3266
359.904,58.862354,130.2715
359.904,62.786522,130.0582
359.904,66.71069,130.2715
359.904,70.63481,130.1801
359.904,74.55898,131.97841
359.904,78.483154,134.4778
359.904,82.407326,134.5692
359.904,86.33144,134.9959
359.904,90.255615,135.1788
359.904,94.17979,136.30661
359.904,98.10396,136.7638
359.904,102.028076,137.1295
359.904,105.95225,137.0076
359.904,109.87642,136.82469
359.904,113.80058,136.82469
359.904,117.72471,134.29489
359.904,121.648926,132.2832
359.904,125.573044,131.6736
359.904,129.49716,132.649
359.904,133.42139,133.44139
359.904,137.3455,134.112
359.904,141.26962,134.4473
359.904,145.19385,134.4473
359.904,149.11797,134.6302
359.904,153.04219,134.5997
359.904,156.96631,134.6606
359.904,160.89043,134.5997
359.904,164.81465,134.5387
359.904,168.73877,134.50821
359.904,172.66289,134.4168
359.904,176.58711,134.50821
359.904,180.51123,134.32541
359.904,184.43535,134.3558
359.904,188.35957,134.29489
359.904,192.28369,134.50821
359.904,196.20792,134.6302
359.904,200.13203,134.6911
359.904,204.05615,134.96541
359.904,207.98038,134.90451
359.904,211.9045,134.96541
359.904,215.82861,134.9959
359.904,219.75284,135.1483
359.904,223.67696,135.23979
359.904,227.60117,135.3312
359.904,231.5253,135.5141
359.904,235.44942,135.48361
359.904,239.37363,135.5446
359.904,243.29776,135.5446
359.904,247.22188,135.7884
359.904,251.14609,135.8494
359.904,255.07022,136.0932
359.904,258.99445,136.1237
359.904,262.91855,136.1237
359.904,266.84268,136.2761
359.904,270.7669,136.1542
359.904,274.691,136.1542
359.904,278.61514,136.0627
359.904,282.53937,136.0018
359.904,286.46347,135.7884
359.904,290.3877,135.6055
359.904,294.31183,135.5141
359.904,298.23593,135.42259
359.904,302.16016,135.30069
359.904,306.0843,135.1483
359.904,310.0084,134.7521
359.904,313.93262,134.4168
359.904,317.85675,134.2034
359.904,321.78085,134.173
359.904,325.70508,133.9596
359.904,329.6292,134.051
359.904,333.5534,133.83769
359.904,337.47754,134.2644
359.904,341.40167,134.72159
359.904,345.32587,135.3312
359.904,349.25,134.2034
359.904,353.17413,134.0815
359.904,357.09833,133.7462
359.904,361.02246,132.1308
359.904,364.9467,130.6373
359.904,368.8708,129.601
359.904,372.79492,126.8578
359.904,376.71915,125.21181
359.904,380.64325,123.1087
359.904,384.56738,121.798096
359.904,388.4916,119.9083
359.904,392.4157,118.262405
359.904,396.33994,115.275406
359.904,400.26407,117.1956
359.904,404.18817,116.31169
359.904,408.1124,112.28831
359.904,412.03653,110.459496
359.904,415.96063,109.027
359.904,419.88486,103.4491
359.904,423.809,100.9498
359.904,427.73322,102.321396
359.904,431.65732,102.1994
359.904,435.58145,104.6378
359.904,439.50568,103.906296
359.904,443.42978,103.936806
359.904,447.3539,105.6132
359.904,451.27814,106.618996
359.904,455.20224,107.8687
359.904,459.12637,107.9906
359.904,463.0506,109.697495
359.904,466.9747,109.4537
359.904,470.89893,110.52049
359.904,474.82306,109.6366
359.904,478.74716,108.6002
359.904,482.6714,107.5944
359.904,486.59552,105.979004
359.904,490.51962,105.73509
359.904,494.44385,104.0282
359.904,498.36798,101.8946
359.904,502.29218,99.9744
359.904,506.2163,98.4199
359.904,510.14044,97.7798
359.904,514.06464,98.298
359.904,517.9888,99.4258
359.904,521.9129,101.102196
359.904,525.8371,104.4245
359.904,529.7612,106.893394
359.904,533.6854,110.1852
359.904,537.60956,112.1664
359.904,541.5337,114.90959
359.904,545.4579,119.481606
359.904,549.382,121.85899
359.904,553.30615,123.047806
359.904,557.23035,124.66319
359.904,561.1545,127.5588
359.904,565.0786,128.778
359.904,569.0028,130.3934
359.904,572.92694,133.2281
359.904,576.8512,134.29489
359.904,580.77527,135.636
359.904,584.6994,138.1354
359.904,588.62366,138.623
359.904,592.5477,138.8364
359.904,596.47186,140.4823
359.904,600.3961,140.11661
359.904,604.3202,138.68399
359.904,608.24445,133.5634
359.904,612.1686,130.91159
359.904,616.09265,128.839
359.904,620.0169,126.3396
359.904,623.94104,122.620995
359.904,627.8651,122.0724
359.904,631.78937,120.9446
359.904,635.7135,117.07371
359.904,639.6377,116.1288
359.904,643.5618,113.3856
359.904,647.48596,115.3363
359.904,651.41016,115.3973
359.904,655.3343,115.7021
359.904,659.2584,116.9518
359.904,663.1826,118.1405
359.904,667.10675,119.5121
359.904,671.03094,119.8474
359.904,674.9551,119.8474
363.816,-678.8792,94.0003
363.816,-674.9551,93.8174
363.816,-671.0309,94.8842
363.816,-667.10675,95.7377
363.816,-663.18256,95.311
363.816,-659.2584,95.4329
363.816,-655.3343,94.0308
363.816,-651.4101,92.5982
363.816,-647.48596,92.1715
363.816,-643.5618,91.5924
363.816,-639.63763,88.2091
363.816,-635.7135,87.081406
363.816,-631.7893,85.3135
363.816,-627.8652,83.698105
363.816,-623.94104,82.996994
363.816,-620.01685,82.7532
363.816,-616.09265,82.7532
363.816,-612.1686,82.8751
363.816,-608.2444,82.9666
363.816,-604.3202,83.119
363.816,-600.3961,83.4238
363.816,-596.4719,83.6066
363.816,-592.5477,83.5762
363.816,-588.6236,83.82
363.816,-584.6994,83.7286
363.816,-580.77527,83.789505
